newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,train,rep
0.9288616457236364,0.769124452246814,0.9337584856319802,0.7736295427314501,0.9054596330642328,0.7551567008081129,-0.8341525777316253,-0.4918434046753903,0.9115392407020578,0.47863009232263826,5
0.9290912708019492,0.7804633363092646,0.9339060285946548,0.7854988627188064,0.9046253691809792,0.7675488624545076,-0.8249223539757846,-0.4670282813542622,0.9135744566304278,0.15848931924611134,212
0.9289965175501566,0.7711934596822471,0.9338830601137356,0.7750454508124192,0.9040887220606167,0.75557752522016,-0.828749215502846,-0.4918058215571341,0.9119580762334196,0.09120108393559097,23
0.9222148878005954,0.7646044009521759,0.928572431030897,0.7694315028092601,0.9003359424939054,0.752941485718275,-0.8225660914764846,-0.4627103132168892,0.9056161511489024,0.014454397707459272,192
0.928985302567412,0.7691478150219125,0.9340084593763384,0.7740321578412863,0.904788831532822,0.758023638488039,-0.8306623613159891,-0.4855498606061739,0.9119834546382236,0.014454397707459272,25
0.924555568028412,0.7507593315363915,0.9301104705867416,0.7573404531117944,0.9013686072168516,0.7429594222317795,-0.8215608656211842,-0.474789229952352,0.906695101324387,0.5754399373371569,100
0.9292393126478744,0.7748335575399383,0.9349941388622054,0.7822769858058541,0.9066146088887296,0.7691359173006288,-0.8296976363927426,-0.4860301638182434,0.9147207206740192,0.5754399373371569,215
0.9283026657332236,0.7756062642187088,0.932572877520442,0.781060306389394,0.9029906782545356,0.7604379454119737,-0.8188385739118336,-0.4568040105863588,0.9141576807362164,0.3981071705534973,209
0.9258464794338592,0.773091101963644,0.931278453219138,0.7792539938581597,0.9044145711241214,0.7677863259175619,-0.8300456774085418,-0.4795187059796427,0.909749555015994,0.22908676527677735,199
0.926005290793108,0.7712827057093513,0.931334252062778,0.7787576505850667,0.903603289147312,0.7648810226870429,-0.8294362089811291,-0.4998796575512825,0.9109387318068476,0.05248074602497726,237
0.927483195492366,0.7688518592758842,0.9322485412194376,0.773993967866062,0.9030863547803406,0.7560187278732974,-0.831360589455504,-0.4922279946652426,0.9108093020008626,0.3981071705534973,9
0.9250066098642644,0.7642287367131494,0.9302623287944928,0.7710096663603866,0.9046540448789668,0.7547327164052056,-0.825859130990335,-0.4759024881734399,0.9078464116092316,0.1096478196143185,32
0.9270571469847796,0.771772240416115,0.93162724022468,0.777684841966038,0.903850043554765,0.7596788859722314,-0.8182102646421383,-0.4641596098799109,0.909995414106897,0.5754399373371569,78
0.9255059825624516,0.7667364369758591,0.9307723641172332,0.7725521990006292,0.902035782404834,0.7582792326107474,-0.8218565047062516,-0.4731230215572279,0.9081603285308576,0.020892961308540396,163
0.9221037232446708,0.7620406008267799,0.9274989207729968,0.7682754989647743,0.8991899410771319,0.7530119974240943,-0.8138773142644538,-0.4619877627429172,0.9055582198083616,0.22908676527677735,108
0.9321556681342266,0.7736720931228835,0.936618303000732,0.7774308894652354,0.9080846863530324,0.7620347587502474,-0.8329989158033867,-0.4695818566687136,0.91758214769003,0.04365158322401661,238
0.926785451535418,0.7738345337693813,0.9320950750438028,0.780666775418671,0.9014551474767556,0.7637842200935683,-0.8292268585657838,-0.4862306885174193,0.9111364130831218,0.03630780547701014,246
0.9293741639012716,0.7815609573451959,0.9340796072576022,0.7864339248362315,0.903656542110312,0.7682033548294075,-0.8292071636947058,-0.4980924040892008,0.912711450590314,0.47863009232263826,118
0.9284101072386862,0.7668884742459443,0.934011745766886,0.774605782458822,0.9020381880571396,0.7565415669401451,-0.8327130120522618,-0.4894041945369254,0.9128505700629548,0.020892961308540396,201
0.9264708351388332,0.756809727872389,0.9322553630822144,0.7608713100508523,0.9033631567045018,0.7448293268159851,-0.8271568384183233,-0.4898097678300271,0.9089676004535912,0.04365158322401661,99
0.927164952983606,0.7752468699642986,0.9322638339240508,0.7814609017334563,0.904715870649466,0.7700848677371439,-0.831080782478638,-0.4931935380025981,0.912037028315739,0.5754399373371569,62
0.9299293015874904,0.770238630492031,0.9347151985150411,0.777322181719543,0.9052991083403412,0.7602777036090584,-0.8281758765386634,-0.4662082592001977,0.9135747168333604,0.3981071705534973,78
0.928935182686585,0.7781814480019633,0.9345138135662658,0.7832487844931432,0.9051150625058036,0.7636087212324602,-0.8374331696128409,-0.4956529482981026,0.9146261502675797,0.025118864315095794,217
