BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,rep
-3.1595230025803964,-3.461148764140262,-3.1531312917015675,-3.38996774072966,-3.954971527660175,-3.766900501416088,-7.246734961853972,-5.542587066358003,-4.077991660495072,747
-3.335365791529384,-3.621724711788582,-3.3261126675927577,-3.528644155089744,-4.037452665735984,-3.854301954032996,-6.918826506874031,-5.456318383858149,-4.147689492247311,266
-3.196832286728103,-3.490988579371524,-3.186755308849605,-3.4091549659875136,-3.88079547057587,-3.847253755028442,-7.2363947377578,-5.5430425792031,-4.101857718616138,692
-3.2264215930574784,-3.5256519605250576,-3.223979652802098,-3.4464583830090745,-3.950775210703642,-3.788597267612168,-7.07495608251032,-5.552049038543991,-4.117848296320974,440
-3.262926276375924,-3.5758125491207173,-3.250338995248001,-3.4840345411413742,-4.003178363890932,-3.907268645060188,-7.060194711545491,-5.558505607796783,-4.117575187964698,79
-3.234027570163953,-3.532320089849552,-3.226414985232061,-3.461520042597707,-4.016200872612711,-3.824107992565317,-7.190689655667386,-5.524987025247018,-4.09465362025056,148
-3.227394381617661,-3.4757967107408967,-3.216196456557057,-3.4038298285554176,-3.8902102817028346,-3.76084179293874,-7.1640664510161045,-5.516384979199654,-4.105417811708741,933
-3.141290498369923,-3.4285029004029197,-3.1387926587526493,-3.3583780814552378,-3.94821828366197,-3.768073393977396,-7.258481398598789,-5.534229449769993,-4.092216070325661,814
-3.2924607606289022,-3.5413813331661697,-3.284473089962029,-3.4829935611854728,-3.9861075911673063,-3.7998182196544894,-7.116560343095805,-5.580699828445939,-4.128779808918851,81
-3.184158648440965,-3.4779767434557094,-3.1772854474075034,-3.403153022552814,-4.006137437202939,-3.739171191201544,-7.2033275532805146,-5.516164365580904,-4.097451671038265,42
-3.127753738057157,-3.430327096008797,-3.123213417784489,-3.359328049728488,-3.959708750166463,-3.777380163856928,-7.252958736559124,-5.591320023380146,-4.086642686629364,325
-3.224196267927933,-3.541821035013662,-3.2155029443870102,-3.443266066033698,-3.9498329016095566,-3.761982518198234,-7.21195124969438,-5.54057434051314,-4.110074025331636,256
-3.2578075783689027,-3.5129247741922667,-3.250089040741832,-3.446857979467323,-3.9484075999962815,-3.778762835159379,-7.215998525513476,-5.561837753310736,-4.115856213577356,179
-3.247414716457974,-3.5275248621328337,-3.238537861913217,-3.4656962541826024,-3.984912293356181,-3.831320063337367,-7.17075618972891,-5.544495631614515,-4.105315697524739,506
-3.240085865405076,-3.565497287951525,-3.236777980363252,-3.46473617841121,-3.944885783850821,-3.801181766625904,-7.062380711390308,-5.5684814680845,-4.121918158680206,430
-3.2158203156249185,-3.5385141627706216,-3.203090046092871,-3.4423525355700977,-4.022153364898888,-3.803589052353871,-7.18273729671782,-5.58012576559096,-4.1095476873306485,352
-3.295668671822027,-3.5888120989595187,-3.287310079236504,-3.5065111832987363,-3.9798129524321295,-3.8675946226451727,-7.078299147107818,-5.466503774776033,-4.119977505469719,734
-3.326240817450569,-3.654818854943692,-3.31808870825322,-3.543957258259453,-4.057702237930791,-3.81820995574868,-6.934553090435973,-5.53121022363576,-4.145348564856654,283
-3.255562017917415,-3.531939815143895,-3.2424759156900294,-3.4798247509681506,-3.9666602092316112,-3.794359577544404,-7.095982450429503,-5.521772395778977,-4.115060188029203,633
-3.1460658144205933,-3.444720436582286,-3.135749698125844,-3.3624892302020872,-3.8959632960583055,-3.708677171794404,-7.251037444450592,-5.524339459025365,-4.078460230013649,813
-3.3125746723955665,-3.629308619150848,-3.2996948082978794,-3.531251722467726,-4.014672060171739,-3.881560405434619,-7.05770446878256,-5.549919601759911,-4.1263461676913336,189
-3.1320904266045355,-3.4508247231167424,-3.11924348349026,-3.3824206989521324,-3.892273203913311,-3.837740757081296,-7.242234347922909,-5.539649215465815,-4.08088190425508,408
-3.211601524146656,-3.5213552423893133,-3.204426592758068,-3.442720744173826,-3.966236005070208,-3.852030609117445,-7.158869240159484,-5.500125988262333,-4.092313353441768,149
-3.301111011375389,-3.5503622722535937,-3.295994271580424,-3.486601986326674,-3.934834798523465,-3.818498715249949,-7.038526036996943,-5.49233673578452,-4.119462362701096,197
-3.2694037951408546,-3.523398229515448,-3.261693381696453,-3.4697751434124187,-4.017487808829749,-3.768502488111824,-7.114215052724489,-5.527866395386856,-4.117559029993208,156
-3.1268996199891435,-3.45107141466901,-3.1180858256825634,-3.366886712595419,-3.987033662853381,-3.724939571176689,-7.253328784180206,-5.529660868977066,-4.079066496025881,756
-3.2759181994211435,-3.5540589582921425,-3.261131121715681,-3.4725853881661872,-3.993404440846106,-3.809590941104384,-7.194483077898391,-5.515233115512569,-4.115356199009731,718
-3.2564724110609524,-3.510986377820382,-3.251054014508409,-3.4611490303342687,-3.98198575869804,-3.756924382903125,-7.101951530353769,-5.54458534494902,-4.108702721680833,637
-3.163655433607817,-3.4600707613877097,-3.153122426715881,-3.3792618174244904,-3.975743384263919,-3.73135168161646,-7.180821320267372,-5.4985420511007685,-4.083449051274159,44
-3.3394646856443857,-3.626053074077682,-3.330184857445098,-3.545185737417279,-3.949175122655976,-3.851279551713565,-7.124056826448379,-5.495655219505252,-4.121782937624927,915
-3.223881424379039,-3.5064754508584217,-3.2113763997482376,-3.425080368300108,-3.9903963885986,-3.8568281074564816,-7.228005252912495,-5.587702092730372,-4.115656020984394,326
-3.104637217332652,-3.3464347088181654,-3.093164408071567,-3.306022858550281,-3.919861020066056,-3.759424677411407,-7.270426875128733,-5.593819674201482,-4.082369938744095,759
-3.2760956761372806,-3.543748543209728,-3.262764740929862,-3.4704162295991754,-3.971958143138235,-3.856070144477607,-7.123537027612634,-5.485278292758699,-4.108534900731159,673
-3.264755252819406,-3.550299592903837,-3.250954814538861,-3.461033298202952,-3.9891312069643727,-3.759930095728749,-7.071592759269276,-5.476061132504088,-4.116660079194627,311
-3.1640195042049277,-3.457443556338709,-3.156740051232336,-3.4043338319675804,-3.937063616571381,-3.842744159564537,-7.166263033142605,-5.556951455328608,-4.092502174589735,954
-3.225479320341764,-3.500062158522807,-3.2159983779056667,-3.41313049589094,-4.051278341621184,-3.8841603843222856,-7.117627942478723,-5.508564162720618,-4.115587268453239,956
-3.19088940451631,-3.4948430750033226,-3.1828614423785875,-3.4267526090776843,-3.919196182386595,-3.795134759687095,-7.014495808643142,-5.524706879749145,-4.100116915149837,886
-3.1632749461569865,-3.4513275269058417,-3.156589071352408,-3.3934449662857293,-3.877589784263935,-3.747987231308758,-7.216066004925438,-5.572182652892831,-4.09001502713055,391
-3.2411540537227967,-3.50768861777458,-3.2354640855962087,-3.442472313962848,-3.9443509197955087,-3.766361454719317,-7.149853035076662,-5.546921975706576,-4.116129835722918,96
-3.189398391381491,-3.472075299973373,-3.1815341094397827,-3.3879115302997613,-3.995029902244829,-3.76234574728057,-7.151046535717782,-5.569403914107268,-4.102254599120081,679
-3.2600802763790844,-3.5192862218139425,-3.2534467000125757,-3.453660126609977,-3.9117147851937686,-3.7640169178274094,-7.012033853610268,-5.498125111266753,-4.10851209775021,607
-3.1944876419016928,-3.5304422343731727,-3.186950679563192,-3.4437138015934354,-4.019093987391923,-3.8667298276519904,-7.078345713286134,-5.521878823095397,-4.105056160271212,551
-3.2815155544744843,-3.562207581969032,-3.275493857319999,-3.493989214772224,-3.996787847457616,-3.76942444712006,-6.980436779554306,-5.494461738909076,-4.110357753556101,223
-3.291840677696728,-3.52973267233605,-3.288909458063631,-3.476665371577337,-3.983942268940924,-3.862333112578195,-7.059308649296344,-5.44257353586193,-4.112546326372937,625
-3.187484710111535,-3.508894833184471,-3.175842064561125,-3.424862349643764,-3.9952946586223046,-3.817521813875107,-7.104790888132415,-5.521623889322694,-4.10052419757684,129
-3.1861710019244747,-3.4690905642749,-3.1764288583690585,-3.402639981015126,-3.934566082622864,-3.7755768687652713,-7.125675456452043,-5.504224327192135,-4.096995503806699,868
-3.2401798463601312,-3.573844383560826,-3.225976014351451,-3.4757489312283067,-3.985952878995521,-3.915535497928906,-7.099504147114306,-5.566992325277227,-4.119766773862627,473
-3.242330241736999,-3.566261197266818,-3.2232971240625834,-3.4702645359807702,-4.079629005255031,-3.829432281688999,-7.168523268605567,-5.531141757059105,-4.111284642655805,725
-3.226523891402584,-3.532564786978831,-3.216959875906054,-3.4438678509577096,-3.994081101671708,-3.8303988697353706,-7.282539082879778,-5.526184449337758,-4.113785285853051,823
-3.299688304059052,-3.6173721816729607,-3.2950327629805405,-3.5274299471097947,-3.951449286715608,-3.870821118049578,-6.970670290439706,-5.51514242521041,-4.142217510451734,798
-3.2589756211970595,-3.552390127934264,-3.24804525095898,-3.4647910401353608,-4.055858361617582,-3.8294955863103577,-7.158163982160546,-5.578517097062984,-4.126759220665853,28
-3.253715479904468,-3.5409681010207024,-3.2517974939134997,-3.455862398925957,-3.9738998932919,-3.913013400444771,-7.095572212169095,-5.494006991719137,-4.108010738969005,216
-3.270905998432676,-3.5556945587023923,-3.265704679463804,-3.486617820794081,-3.946057209113144,-3.8374893442745375,-7.07585571215247,-5.487776577132288,-4.127598802693597,139
-3.2019414255676635,-3.5154728784314653,-3.1946863502180003,-3.440438283016006,-3.9509150936863433,-3.866297114281716,-7.144229176616486,-5.531991516780746,-4.101731476517834,972
-3.217439256998808,-3.509574414542429,-3.213390651873743,-3.436256397036823,-3.961500637546764,-3.807313818347859,-7.05459810750194,-5.574222275841644,-4.122784960343085,528
-3.2620278435961114,-3.5763372937875246,-3.251568861666677,-3.476649405360588,-3.952926540853146,-3.779254150673868,-7.055420601272245,-5.569359237444775,-4.125544352503941,467
-3.164090509717313,-3.433919303789799,-3.155744540630576,-3.378185777432469,-3.945420993507472,-3.842541535672823,-7.238954634956363,-5.535990257845449,-4.084864622086628,860
-3.273705430662748,-3.5508375929762632,-3.2617162776193496,-3.468443261742182,-4.002815098490077,-3.777157749376219,-7.081353991268858,-5.508024617403398,-4.121335329013305,83
-3.253048497746574,-3.5558043938030317,-3.24191878226774,-3.475607019201113,-3.986957561683212,-3.817421354398777,-7.180079867891259,-5.515132364823432,-4.121290487270409,228
-3.2399640616491814,-3.530721407507275,-3.230674542319186,-3.4612093536168027,-4.058335383515689,-3.8137955932860015,-7.044982208945924,-5.571874304900848,-4.1221196641075,520
-3.212198135309833,-3.539095062508314,-3.2003214838130134,-3.447025587892797,-3.95460494252949,-3.81820928928068,-7.290904808611936,-5.544619929686783,-4.103736047139881,375
-3.3178164934718235,-3.5893362331959424,-3.313359604565283,-3.5157748057129523,-3.997765342190205,-3.829240693017347,-6.994610816844978,-5.559156984641999,-4.139044026239028,792
-3.2713431167657165,-3.563117277511851,-3.2638206106258982,-3.4725318953307487,-3.9375391069348935,-3.843569633247285,-7.134241634465741,-5.54217360272682,-4.12361016233988,95
-3.2991404682659926,-3.539025563961677,-3.287478639835721,-3.459108438949668,-3.975339631177348,-3.794203060917406,-6.998813932976375,-5.490219596381449,-4.121215515566711,209
-3.258708110018919,-3.577215401169404,-3.258105344902465,-3.490911379773266,-3.917623838359573,-3.796879944371254,-7.059536119021926,-5.512446637837496,-4.112142711693168,500
-3.2544965024173544,-3.524547289599991,-3.247278883151848,-3.445729718141692,-3.927626203823855,-3.767156987354056,-7.112997818663711,-5.5762960129705625,-4.123080530811052,71
-3.136907274241901,-3.4752776050090506,-3.126903929849448,-3.394362320308325,-3.9245240575805327,-3.795994350689166,-7.275372298483824,-5.532189255884326,-4.065274910884825,765
-3.259993376943949,-3.5686305080931207,-3.248726618386913,-3.472653216784123,-3.955466636488429,-3.838392582968042,-7.133550348437736,-5.548722429387544,-4.116633580117042,525
-3.2591933045439494,-3.5547959394639745,-3.2542487059191862,-3.472477409931214,-3.985168551980572,-3.810826768188479,-7.123715067083725,-5.5106452750290655,-4.114376945144006,147
-3.3424891085418467,-3.612837130844955,-3.3333762172242403,-3.525643192905382,-4.079076044376666,-3.876273150164128,-7.0380327403784655,-5.501820338863467,-4.134475947348955,298
-3.2741140068580856,-3.596112282973452,-3.2643138891019867,-3.50534286703064,-3.967554919906593,-3.8463894086474215,-7.011916142935823,-5.51631901818441,-4.135037639280476,518
-3.2351943790790187,-3.543001471319621,-3.2315237863177333,-3.473237150829957,-4.0460689255534215,-3.8562049254910975,-7.098699632348514,-5.491277625291612,-4.102320039634381,486
-3.3154731240479007,-3.618821298695951,-3.308922950544824,-3.538106119301544,-3.968518063536328,-3.864262633093104,-7.017467433104668,-5.433753074365168,-4.132216494717571,599
-3.2577243221161827,-3.569196894283545,-3.247814371600346,-3.485097655201664,-3.984908231379941,-3.802397473107817,-7.080059253402323,-5.505425450335787,-4.110245159369606,296
-3.2055779889850804,-3.4625550460893773,-3.195404195445304,-3.3971540027072167,-4.054989486998772,-3.800156903145777,-7.061565159482746,-5.5031969004201455,-4.112906851529599,426
-3.145800737215121,-3.4624853015171144,-3.137645878267051,-3.37941275494638,-4.0120664868193705,-3.868161747588771,-7.190052154707748,-5.534769723263372,-4.094599292479983,968
-3.324077063514132,-3.6330590811096575,-3.3128546363459064,-3.530754317253437,-4.071863023191692,-3.863333703991517,-7.0570104034427565,-5.518004791237428,-4.128517388232768,178
-3.1812322131413,-3.4911955732084605,-3.1695386647502874,-3.4023935296764822,-3.992534971116361,-3.859747922306229,-7.123785926513643,-5.567018576298268,-4.099951205676561,970
-3.315670264056301,-3.573690625461615,-3.306416186578972,-3.500090000159862,-3.970542240353804,-3.80364237572652,-7.049442750233007,-5.558766372371721,-4.129179687913039,262
-3.261871822950022,-3.5088724673859963,-3.254277873821287,-3.4468175756850825,-3.908647909554005,-3.866749463518909,-7.075320083297763,-5.527282093366211,-4.109447789692204,617
-3.257922249872168,-3.540863355356104,-3.2496165354962803,-3.4660073443149053,-4.005067818180106,-3.804953917116448,-7.049944419873458,-5.511556920348776,-4.122014653648607,477
-3.197676436413371,-3.50070910970366,-3.189230540077804,-3.4203841164324915,-4.032581756694532,-3.825338598404454,-7.145482468238411,-5.564098938157431,-4.106984324542186,531
-3.1577229643107585,-3.4612346895006034,-3.147600393900917,-3.3880585954309463,-3.853136829365985,-3.7614808424889863,-7.265739606773925,-5.544501838225834,-4.083675170373576,763
-3.2224902924348755,-3.534885319669899,-3.211333559940177,-3.4510062756240445,-4.039611563968574,-3.811045516100114,-7.075687867128467,-5.56991684768803,-4.107595865940935,123
-3.211244580135276,-3.522719870184872,-3.198981639890488,-3.4669028101549086,-3.958557458225692,-3.824928861270824,-7.1940516149179645,-5.525750472907425,-4.098210401678683,914
-3.255550049411309,-3.5142372669670023,-3.2556755344132107,-3.442573493706194,-3.967201118105797,-3.8062103796202735,-6.9670668055748814,-5.553179884975544,-4.126249018878694,472
-3.326309465013858,-3.556883441649815,-3.3210135079624075,-3.5028689187133937,-3.989116817685733,-3.844751828220291,-7.00443267068955,-5.507727986826256,-4.143041054651276,590
-3.201855409061542,-3.5057473894233158,-3.1978681911027587,-3.4253123457108936,-3.969111798356417,-3.811204374414488,-7.161639272628363,-5.6224905848998965,-4.111255681956354,700
-3.335833330227997,-3.594862160498439,-3.3298783231471933,-3.5336861596379343,-4.010330449686473,-3.8716193299344654,-6.944104189059504,-5.526552261952639,-4.1396982444687485,271
-3.1996434810360106,-3.4879094193962428,-3.1909560533048773,-3.4185599391381727,-3.931381717848757,-3.759273898628448,-7.25953430007681,-5.59273408198822,-4.089696236054324,251
-3.3145974498882897,-3.5666225299097807,-3.309924858143312,-3.4986355356042447,-3.9117064610499073,-3.84936110507009,-6.981915531132284,-5.574728625473096,-4.141901530093478,278
-3.236888792535141,-3.5627915186697154,-3.2332438816962124,-3.471820728745955,-3.942036205084175,-3.829832814305621,-7.131271700998991,-5.481454394375706,-4.105622045267783,372
-3.265660293997283,-3.575380080410388,-3.258846136435765,-3.4904988046214127,-4.000079105689085,-3.804052988997758,-7.067957492106232,-5.467706922121019,-4.117910640515349,662
-3.2574300191356818,-3.5241716813436383,-3.2506090239671552,-3.4561573328908484,-4.063969602960624,-3.8159965270735934,-7.143081130564256,-5.565082433395508,-4.11651312488532,172
-3.275815978520227,-3.570576253462188,-3.2704500629574924,-3.500238114665958,-3.9743862583643854,-3.8812826117205295,-7.014910021074515,-5.438588076597348,-4.132388539923806,777
-3.1632708364523494,-3.419493480807466,-3.1575213447156565,-3.361593675905734,-3.9510996358531054,-3.756268201064685,-7.190976423697524,-5.545251978846615,-4.084413552534579,53
-3.1920618868309,-3.4529725826630573,-3.185097957658752,-3.4022507257070447,-4.004237394232518,-3.753338952465564,-7.0906143289239685,-5.540330875478133,-4.102590296734553,934
-3.281722600842097,-3.546286059291096,-3.276600762653262,-3.4923082652243425,-3.974363941206236,-3.8538979668674713,-7.107276638018439,-5.4715495377971255,-4.120016903778342,904
-3.160382216213325,-3.4303955326589617,-3.1532642108413613,-3.357669960926709,-3.935845917392762,-3.749257521307575,-7.175659112997097,-5.525172068765989,-4.095152292561397,809
