2258345980|5031928873,5037975948,5029658264
2055538060|5032215497,5071561412,5066312599,5083030282,5058957215
2093788033|5031779833,5076985100,5072735370,5053885667,5047655338
2078008084|5041513167,5087525845
2080201763|5025323154,5012905268
2083733819|5001814682,5069008310,5010309328
2001915338|5091022473,5026655461
2115160409|5030379604,5089421237
2170825945|5017591427,5050586219
2157082398|5067142016,5008033989,5014647140
4211078953|5037860291,5065260816,5086363084,5069368952,5057375807,5054960213,5005823022,5021894004
2153624566|5010209966,5062874541,5021790559,5042875880,5063176243,5024451873
1979817340|5031562431,5041928974
2017990598|5086031723,5052367065,5086542761,5002496858
2001155312|5052920399,5033643258,5064138009
2013188193|5058569734,5046857123,5017990808,5047241543
2043530395|5052965447,5067142016
2014853457|5022372948,5016455866,5049078253,5015894777
2158586912|5034663047,5075496148
2100583358|5051225789,5020744800,5038060570,5071186882
2913743475|5031220186,5074431546,5018493716,5020186212
2953088746|5020388926,5069425435
2016066232|5071905177,5041859166,5039747459
2998647565|5075496148,5053428885
3181666595|5068178893,5003551603
1969667322|5018048484,5057686337,5064053881
4304099423|5020293284,5006620409,5073693965,5034891791,5079309664,5087402200,5044848288,5025769957
2056705885|5065071611,5026685515,5017401263
4210799260|5049086349,5051144850,5063917581,5088919583,5065040028,5069043072,5071263366,5034300460
2012852001|5040546953,5090936599,5001882074,5084364969,5075135277,5017819807,5004263988,5091405758,5036030375,5085114152,5046651352
3208846087|5025311999,5065384967,5085153518
2949437808|5024647065,5049888293
2076816590|5044485966,5030543816,5027791567,5084075594,5038901933
1991980854|5032749729,5052400301,5073632111,5073371703
2109143107|5008389022,5005409439,5054976458,5035054017,5065675756
3025237722|5025142420,5057418603,5063532702,5015128681,5019515592,5074315429,5057851757
2955488027|5016371653,5073800371,5026949484,5046927655
1974750104|5059018625,5058254421,5043074873,5044868467,5054890347,5050973347,5027592252,5067724611
3080422650|5075409948,5022695787,5000526448,5024890130,5015286590,5026339713,5085408118
2081805716|5027706684,5028347915,5038624724,5091827614,5059033705
2086131703|5029144285,5061012923,5040904281,5086446130,5029254834,5051848798,5032635587
2325370922|5067808436,5005990674,5065519647,5078965047,5079890590
2024514015|5055329626,5089268172,5076570918,5051938489,5069069702,5008033989,5068236230
2053974150|5083819212,5088400335,5040997517,5084793824,5027588100,5084972098,5006373210,5028779762,5047200660,5066538735
2052884450|5051515473,5019944216
2005020601|5061543340,5054397603
2157480076|5090303125,5033508527,5066135083
4205475170|5054518832,5029483412,5068542997,5053919001
1946498797|5029127277,5035464114,5023247876
1974573143|5082560876,5018240520,5075372352,5075126719
3048602722|5063432831,5006983623,5090360853
2488616581|5025748256,5037693685
2074846660|5034173322,5053161169,5086031723,5086542761
2519924737|5005894917,5025711177,5015783398,5030313909
3190168498|5009266404,5005234637
3021340442|5008033989,5014647140
2000028786|5082204641,5048344653,5083372458
2008620264|5012905268,5025323154
4384926541|5049086349,5074269816,5019040355,5067714445,5065040028
1977382765|5037975948,5019762150,5090925242,5062615929,5000969982
2110237152|5086901708,5036294807,5006705660,5087676403
2013326913|5042321575,5067174340
2160756577|5000393220,5079272367,5026152928,5027725609
2032709772|5043746667,5053508163,5033466669,5008669095,5069721973,5065609062,5076622946,5073783624,5057965623,5008272176,5053895833,5034615181,5075866067
2905558281|5089371996,5078840209,5059095080,5070405591
2735861106|5059590788,5052920399,5043895547,5049801650,5008936826
1987907382|5074875493,5052825834,5032456571,5058031113,5076560599,5066244228
2098045561|5027892876,5010209966,5062730683,5024451873,5042875880,5021790559,5050527976,5059198564
2143456215|5025621521,5048188412,5017513172,5089503234,5010599965
2226939863|5047565816,5018730647,5048397372
2119625042|5091493914,5087739573,5062277000,5030313952,5085088187
2003954422|5012746112,5082923475,5041273626
1971443820|5038976962,5022368086
2059007857|5040529929,5002219113,5060108446,5042326103,5082255432
2082249703|5081110829,5091766722,5053232539,5020270010
2125943886|5035814482,5028615903,5091804814,5063624820
2134724105|5053664657,5033332525,5044525992
1970208077|5009547049,5009154893
2049607688|5000679279,5066696247
1984220047|5061995455,5048286409
2070672503|5042321575,5028596003,5033955453,5067174340,5016912041,5020382415
2077975924|5059658943,5035092278,5068624445,5075151494
3162421902|5030951161,5020130354,5042408300,5088917401
2042299084|5030524626,5033169092
2463347236|5006700143,5071778778,5080265907
2252566672|5054890347,5079025527,5033600335,5037020807
2079460424|5081956768,5038981063,5032194419
2104108767|5051097609,5014118791,5039199276,5022843136,5074725115,5031218218,5037382955,5009040681
2922431978|5082335410,5028249744,5030844232,5047565816,5040511603,5049885707,5074063711,5074036292,5058056897,5075126719,5008715939,5060665833,5005484579,5045325306,5060783476
2334359642|5088702916,5018193153
2050401089|5090303125,5075151889,5086513807,5018066582
2277170616|5038976962,5033843421,5031928873
4220685901|5077004852,5015296013,5073954393,5057898803,5074473194
2127781521|5019990487,5047786826
2119843070|5043906650,5018254854
2999648134|5037036640,5041069947
2162808198|5036240949,5063909753,5013336788,5090303125,5049650069
2061255446|5076493939,5034065247
2530064389|5011405723,5002550790
2130476447|5073544378,5067742024,5019881360,5074855536
2131991992|5089268172,5068236230
2320650483|5070322703,5091176226,5060221249
2160912831|5075113884,5005171960,5008200989,5034120026,5077296628,5038398105
2056124433|5044078921,5019398608,5081688191
1983330807|5031220186,5082878434,5022368086
2083719221|5090303125,5037975948,5006044868,5067494330,5020760956,5068826928,5017991749
2027249395|5068955023,5054154582,5018510946,5083586844,5029142300,5065689538,5047179180,5090604333,5086099553,5013040624,5069937075
2127862315|5038980069,5066577130,5007056691,5021780574,5059989970,5006968389,5022079679,5048104138,5082358375,5032212634
2017862866|5065209470,5082427927,5052945096
2042210880|5005103749,5055116527,5072737130,5049482326,5088082821,5073142937,5053140118
4207074113|5012510621,5023083320,5006528228
3200776090|5013927853,5070808813,5060800944
1973872989|5067285971,5023063524
2130466555|5049415924,5067285971,5066403110
4283821170|5020091882,5060048434
2963328260|5090303125,5037975948,5033508527,5056256429,5000432967
2088434071|5051587395,5026022017
2000555491|5047456908,5041768065
1590095801|5003989320,5011999109
4200358390|5004745888,5031928873,5033546572,5008713578,5017534073
2053906518|5090936599,5091405758
4379875594|5000594503,5012345613,5026438718,5007525822,5034816457
4379928697|5050747998,5038250577
2108768979|5048664794,5055214765,5077096142,5060302736,5071689628
2167597870|5027757403,5020130354,5030951161,5087315606,5089505331
1981192414|5025323154,5044026747,5033732758
2035945778|5003581663,5073403497,5091756384
2202435560|5036972388,5068753451,5090676285,5063664464,5058302068
3044861811|5047786826,5019990487
1571130651|5061160911,5003070798,5041833968,5019821396,5037337156
1982413833|5057650206,5020270223,5038078162,5082884831,5088776221
3034343267|5037975948,5061980190,5083108695
2030671302|5085988625,5084402271
1988267471|5004713612,5027699287,5047786826
2161980199|5034827139,5013954074,5052717630,5015276254
1968754325|5083819212,5052018927,5054869562,5055506356,5038624724
2126449841|5038806020,5032235572,5046958549,5083312685
2017549600|5061287527,5014662127,5013633267
2890248967|5022581666,5001105113,5020915137,5077202610
2043890595|5046546654,5061287527,5014662127,5025218537
2962738584|5022889155,5066062951,5046499549,5044454353,5002263442
1973353128|5062969234,5090303125,5070881949
4317214290|5020766836,5031168379,5001474328,5031806795,5015614123
1985978480|5015055144,5073501391,5087448806
2963560040|5002034958,5060223489,5040821463
2734536567|5027706684,5072363876,5052553537
2027684355|5028249744,5027937806,5017357771
2097263107|5005577673,5001812859,5057866050,5079464744
2015385256|5055873619,5017097104
2059161157|5079517520,5019886336
2146019745|5062969234,5070881949,5019803252
2063925795|5065964368,5015761687,5036368865
2070207525|5000679279,5029418921,5067142016,5066926540
2129903089|5061649532,5072360374,5059835240,5085312107,5022499603,5003650283,5022021114
2009247363|5039615104,5037671858,5045979015
2156130242|5073703343,5046140996,5030626361,5029323326,5083689532,5088663086
2042940468|5061460061,5026230936,5079464744,5046641062,5004113275,5031297912,5063194021
1758345311|5082358191,5044033087,5065692438,5044312957
2149055390|5046546654,5016146759,5061287527,5014662127
2167715166|5032860394,5018565597
1979559232|5078098553,5057008460,5082953212
2076328887|5010495671,5029959450,5089752831
2013287578|5019938790,5074613722,5071303279,5021541475,5049780617
2018468851|5077712228,5073403497,5091756384,5036034260
2885102986|5016865358,5011296492,5031150435,5091547800
2908699526|5091165259,5068500349
2068602646|5085737537,5048096741
4220880738|5025338734,5091301888
2110620844|5015080044,5062403203,5059236838
2593682699|5074320818,5089236254,5007854287
2055073188|5031220186,5066219206
2023968886|5046546654,5016146759,5020130354
3206392709|5021281308,5010102188,5031631926,5038201962,5058103671,5074302936,5003615109,5048185237
2168346701|5075976880,5038697749
2063251739|5067142016,5008935489
2031978821|5020134520,5071248765
2070218723|5018240520,5022475642
2082915760|5081828054,5053306246,5031220186,5066219206
2127967068|5062969234,5019803252,5009307539,5035232958,5032185847,5002615146
2126606094|5010209966,5021790559
1995907191|5010209966,5023112790,5055038032,5063176243,5061427049,5021790559,5042875880,5024451873
2104085672|5037975948,5061287527,5064234628,5073544378
2105046302|5020490780,5081365826,5031050042
2139448391|5010346903,5075715761,5039799314,5011788533
2139818818|5008935489,5067142016
2765504308|5012709965,5050515341,5045665461
3112457870|5021907138,5047792973,5071010612,5028191957,5066732295,5000533982
1984495201|5006939924,5071892166,5018240520
2313413464|5046565506,5045684737,5023201158,5071155350
2150041461|5011256345,5054397603
2040301417|5081956768,5032194419,5038981063,5006822609
2106626485|5021516635,5067229807,5062479318,5005126104
2111637466|5074320818,5008761681
2375070860|5049954115,5067142016
383162218|5073847953,5056243627,5067277228
2016493649|5086726856,5020069255
2572289316|5089268172,5003989320,5035958229,5067371775
2168290833|5089268172,5003989320,5056141397,5011999109,5068236230
1971421925|5067142016,5017906200
2006012747|5060284901,5079623812,5042757974,5029999003,5002343323,5063100167,5065482200,5077453382,5054592606,5050004769
2002396510|5046546654,5085604268,5016146759
1968913339|5000065699,5065778793,5042395232,5045068271,5065396462,5032951414
1972764318|5065209470,5052945096,5050424748,5035252549
2084138103|5040052580,5055506939,5038662431,5007082382,5028249744
2156028561|5008033989,5055329626
2042908861|5065102785,5025187446,5064164103
2505113833|5038085502,5080479523,5045518550,5001848905
2065900290|5049272357,5006114011
2035409992|5073544378,5061287527
2033541016|5054397603,5011256345,5068238985
2123383752|5031220186,5011279096,5049692788
2005653851|5009499865,5024007701
1631695720|5048983044,5029308836,5006628990,5089070767,5034737632,5054921743
2014689424|5005461836,5065071611,5027108467,5052305622
1889156735|5049359232,5035455593
1971728506|5064933026,5081601906,5013737776
2070304262|5058629427,5039180673,5052920399,5057969496
2059430635|5071473963,5017906200,5076493939,5061018546
1993355360|5084972098,5058957215
1997387342|5008225248,5087457626
4283833122|5072246313,5065588007,5091240867
2944229703|5026914880,5047996039,5027478779,5011122234,5056653696,5039493983,5064327495,5061315342
2109110326|5010209966,5080574783
2794000792|5081237251,5082881483,5076745658,5016253883,5072514630,5016360507
2020302957|5082123937,5048049454,5009508070
2010027748|5004857121,5041684359
2014462617|5041513167,5087525845
1705872711|5018240520,5008049177,5005706505
2080105404|5085207296,5045659246,5053956022,5069238833,5029297296
1984394952|5077624039,5085965894,5088827087,5061128855
2063036299|5051587395,5036258705
1977079728|5076985100,5057977875,5003046078,5026919199
2008054694|5014605473,5064247797,5045667142
3084059923|5065043481,5061981657,5040255898,5028376373,5029236410
1987414798|5052965447,5079517520
1965499304|5010465278,5091671977,5005118312,5020293284,5035909718,5001513313,5030954130
2017574901|5038329591,5021570390,5007031065,5067294479
1618470073|5037975948,5090303125,5033508527,5031928873
2152900968|5059236838,5011228873,5078699564,5016767305
1857195509|5082519689,5018441926
1965715402|5046546654,5016146759,5014662127,5061287527
2464453777|5079886500,5072513001
1972019869|5010661076,5051806594,5046188773,5029297296,5084222809
3162503831|5031220186,5087739573,5082217167,5018493716
3021678593|5086345793,5073146968,5071908293
2096013004|5075498364,5066626519,5005425034,5020706311,5073002116,5055359361,5044734485,5019696985,5030457085
2092124750|5066728847,5038976962,5035349918
4367840953|5018240520,5033779766,5091239810,5072884903
1998085375|5073781544,5083819212,5085280034
2076188102|5014074388,5037214957,5051143676
2081896594|5000679279,5051257652,5062226737
3121812901|5044618645,5015565298,5009370910,5081794584
2017303659|5077712228,5063934076,5084818943
2529607515|5010661076,5085207296,5070931010,5040601958,5057768736,5005659262,5041032012
3002912994|5028249744,5036322121,5055652750,5004139501
2049090854|5046805836,5001962917,5088453666,5083509292,5066098469,5067941440
2080844985|5022368086,5035958229,5046790968
2078885386|5080218242,5036996826,5085232359,5073703343
3216715237|5067299116,5089996499,5075765425,5008789930,5041045348,5018596412,5085247766
1996922813|5051011998,5073847953,5020919264
2136251178|5014314066,5006128566,5004246635,5018066582,5019803252
2118009636|5001294898,5042555979,5043733219,5033919482,5071634649
2470861207|5091272738,5084102378,5009319874
2071802245|5073729334,5037574289,5076436751
1942534910|5010600696,5015065189
2729090589|5070719134,5054599909,5086937293,5037842129,5026853338,5062009154
1990795463|5021211585,5007861284,5044417741,5011836855
2164275917|5071899551,5062688064,5008458736,5056168112,5071063740,5084618104,5053964476,5080477784,5022067945,5012146818,5068957185,5088272346,5061657903
2041042514|5085737537,5030934220
2008156993|5005034643,5014647140,5014866425,5034373255,5053327113,5024077369,5035405562,5075432112,5045703333,5067809524,5031620320
2989857448|5078984146,5067400866,5038018301
2074518828|5041685522,5056141397,5047259721,5051471901
2093446113|5015055144,5076891379
2180749449|5038976962,5071083794,5033732758,5048563533,5031473691,5025902765,5051587915,5054177658,5010812171,5067999469,5061560783
2285310709|5027588100,5040997517,5086166846
2015883850|5035092278,5029357452,5015055144,5062734796,5007342254
2016621483|5073544378,5052305622,5074855536,5007407500
2005578818|5085676329,5058177812
2074617510|5063125820,5058684689,5027080386,5018738292,5054890347
2994855166|5042253260,5029337511,5035511232,5011045679,5073531557,5067549447,5040713757,5068614736
4385232226|5058957215,5084972098,5042185860
2288575371|5047021980,5058569734,5020193881
4224243325|5032240945,5073043446,5017315554,5005651927
2095849074|5030934220,5085737537
1988591228|5033229001,5084080816,5057065683,5014662127
1995134411|5029357452,5014209622,5083819212,5010460940
2047537480|5002649408,5015642017,5006225383,5053468857,5032860394
1964062850|5036604316,5041099730
2166965982|5028683893,5048266570,5003678652
1981362749|5058063836,5086501001,5021769351
2962776391|5035240489,5052554493,5012792532
4327566759|5045781811,5051182859,5079303837
2022665714|5007550546,5004315011,5075011195
2141791102|5035589814,5091769643,5052305622,5028347915,5073544378
1967531011|5000972803,5047236763,5040894517,5018760908
2067056511|5083819212,5054869562,5038624724,5055506356
2075070319|5089570363,5009248521,5082927374
4306750716|5018485369,5022754114
2150219697|5083819212,5028708367,5028779762,5031146559,5072967282,5006373210,5008131338
2161473477|5076699095,5071299600,5010097254,5049442192,5061460061
1968807501|5069473323,5054151020,5049610777,5034298577
2038207632|5040120385,5005831238
2801290262|5023487560,5071577345,5002294203
2169404653|5066728847,5035349918,5013747794
2153909418|5053379558,5037919963,5077848176,5068161656,5043964956,5035052603
2888988444|5048471401,5003920711,5060724128
1968164782|5090303125,5037975948,5043350716,5066135083,5033508527
4324352288|5060850775,5004023107
2033534074|5049272357,5058254421,5001812859,5086464825,5061543340,5032350326
1994820006|5062318856,5028249744
3009083239|5078984146,5044737729
2885848439|5018240520,5033779766,5070310053
2047155074|5000765124,5037946945,5039245566,5010678427
1998927764|5006709359,5090303125,5088401051
1992387879|5050759731,5073492643,5014704347,5051952709,5000805822,5030319840,5025398584
2333573025|5023140257,5061603084
2006260478|5028779762,5072967282,5059091723,5047200660,5027512307
1706328360|5037975948,5090303125,5033508527,5037087050
2980897376|5083819212,5037975948,5090303125,5031928873,5017991749,5065058975,5002112650,5018745403,5058003632
4291676832|5031220186,5066219206,5067224890
1784118272|5000149298,5046448622,5039842081
2972758678|5006620409,5058024103,5034018815
4308145684|5002202464,5026803966,5077038503
1985545433|5018244700,5016751632,5016038041
2165920615|5016146759,5031236554,5020130354
2053990275|5043166229,5069154641,5034211616
1818421347|5084552503,5015710627,5077055433,5038669899
1975339897|5038669899,5029730907,5087862180
1531223177|5032700756,5045568369
2584394140|5047976044,5083897996,5019398448,5073855965,5022028438,5029108612,5017406892,5086725918,5060183257,5045726954,5052599603,5087714116,5038851202
4288051708|5054883780,5068865569
4308145538|5032969907,5068556798,5052575737
2129043771|5084928583,5049134079,5073672034,5043211393
2014259951|5067142016,5071117473
3196549236|5017906200,5082913931,5077039909,5090466692,5017332136,5027754254
2060464767|5048136336,5027706684
2131152371|5083819212,5027706684,5084972098,5065452923,5054869562,5059091723
2010365184|5091334095,5077276570,5074878708,5089852717,5000602206,5003087402,5088272346,5052932406,5060484206,5072046805,5072013741,5062468463,5027673966,5034039087,5073282203,5051902854
3180473076|5012498159,5019002025
2023954010|5006299972,5061292951,5014649758
2138984667|5038976962,5059383477
2981386225|5010495671,5044138533,5002455634
2062215476|5052912476,5015642017,5032860394
2943069922|5028407052,5032058269,5024845093
2969980268|5090303125,5025510459,5049128033,5077695491
1973936591|5021923917,5031723819,5015055144
2031869443|5025323154,5088333030,5013432869,5079978503,5042061810,5085604268
2158790344|5053394325,5006218803,5065565260,5009409208,5020888241
3112943580|5027706684,5070657345,5057999999,5066532084,5052553537
4382931737|5007007395,5065854639,5077085997
2108923082|5069972369,5030256799,5086063649,5071169102
2007322170|5035398709,5033272403,5033941123
2063945425|5023487560,5070740163
2075557508|5034372799,5073875709,5017807232,5050966346
2794291063|5015141521,5000249421,5004186637,5017704967
3137689056|5065682719,5007348590,5056777216,5047198701
2104771258|5085091009,5021152616
2381913218|5055841597,5011900642,5083332854,5067081068
1952911989|5024774772,5090466777,5068052684,5039138807
2005641459|5008935489,5028249744,5027937806
2522533512|5026438718,5029135224
2146082997|5086595191,5082233513,5034553663
1967543711|5052920399,5015711710,5016845349,5033643258
2804502241|5090303125,5037975948,5042150866,5068033873,5073011466,5069858596
1993665893|5062318797,5091671977,5057908133,5048953880,5038398506,5089701687
2019861006|5068353454,5068974029,5091434894
2149910108|5010616841,5062925938,5017393131
2889085093|5047363080,5082338399,5076424703,5020962719,5073789094,5049687205,5087739573,5011280307,5051434566
1983611358|5008225248,5076695242
4205595342|5085270922,5038186210,5088690007,5078861805,5001380940,5015396803
2061293139|5084793824,5027588100,5040997517,5084972098
2066828202|5070920982,5031364854
1954262271|5022414084,5067142016
2082475601|5034510214,5031207578,5083607747,5082640536,5049797871,5077130902,5017648135,5039679659
1639696487|5082765817,5026993924,5033698066
2024556350|5025801291,5087720189,5001695414
2156737316|5018193153,5017591427
1984976654|5050175985,5082881483
3149671172|5015051704,5048449823
2109581383|5016514282,5010403096,5063284411,5041772080
2100237973|5085649470,5011808796,5016850339
2011186254|5052912476,5015642017,5042241464,5032860394
1580052004|5090303125,5049650069,5066135083
2152182443|5020836845,5052985577,5021300666
2041681134|5018193153,5024925085,5017591427,5069767266
2093828424|5025894735,5066791342
2029696940|5072710852,5014360161
1988656859|5001358762,5079925942,5077194163
3177254228|5067697796,5078904263,5018973439,5000385798,5014961111,5068179799,5026824407,5048624755,5060232398
2991581987|5056559023,5073459923,5077079991,5013262618,5011368152,5061483794,5023775697,5023997241
1977783521|5029288246,5029874719,5046597133
2126448292|5058796234,5031600732,5058986420,5010201442
2169932399|5038858136,5065413792,5086604615,5024464346,5023461254
2119300935|5004246635,5019803252
1999611553|5003070798,5072448062
2155955932|5084321380,5076621655,5081768707,5059191786,5047236763
2765560143|5045471214,5011016913,5033588134
1977399050|5025967818,5072448062,5086073834
2767025419|5037975948,5028779762,5047236763,5021423914,5084438761,5051942308
1586418342|5026490818,5005434384,5089848606
1965957473|5041169962,5034065247,5076493939,5009715973,5027079032
2067613843|5053417186,5057571649
2010500312|5018193153,5038697749
1686065478|5047847314,5069884896,5006700143
2052898451|5044193587,5050563694,5071854504
1997835326|5004372996,5001457441
2017987256|5073544378,5074855536
2011158429|5084793824,5027706684,5084972098,5013813259
2055883103|5064613222,5058796234,5057670202,5001994994,5077291146
2094831175|5065778793,5066858212,5033425080
2145583010|5090303125,5040214920,5047997904,5084308483
2057983720|5069681436,5090319741
2034108028|5064223365,5033002944,5016760218,5034541570
2021264492|5025894735,5090982551,5069410726
2053015976|5020648609,5035232958,5065071611,5009307539
2120253913|5027239573,5035092278,5052831097,5036913590,5087739573,5009164900,5006279779,5006779914
2014217492|5090297369,5058010593
2144253749|5067299116,5030113789,5008707556
2158345509|5073544378,5063955327,5061287527,5019881360
2094399313|5050426677,5005301806,5064532054,5080707502,5064223365
629558026|5015080044,5074995400,5048176602
2052298072|5002721807,5031236554,5060215075,5072883577
2038793346|5046546654,5020130354,5030951161
1987205608|5045427029,5073910473,5049544123,5081551197
2326413029|5079617036,5002007070,5032518872
2321939283|5091428197,5069803426,5027918227
2046284842|5082240058,5051507672,5050692319,5035458800
2144387332|5085649470,5029925799,5060442892,5011808796
2168793216|5057969496,5023510326,5058629427,5052920399
2030020273|5052920399,5074185256
2051098289|5067266817,5063992481,5027140387
2028068986|5051806594,5031220186,5029297296
2040574334|5052912476,5015642017,5016751033,5032860394
2961453427|5006620409,5027033026,5072295740,5006738371,5061970522,5050648982,5068195118,5059134356
3124644065|5007615397,5069143323,5018173056,5057002364
2090861768|5076436751,5083819212,5081866316
2034019948|5048983044,5029308836,5006628990,5089070767,5010411401,5054921743
