BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,rep
-1.2294657784957927,-1.1009992065557055,-1.2753496792917285,-1.0893910472777344,-1.3285831099206495,-1.2150119504078205,-1.92975600069088,-1.9437917279143464,-1.4818840924954093,553
-1.165648482474777,-1.0218420815253273,-1.2107885182642923,-1.0103268062384785,-1.2736134180472514,-1.1582373626453433,-1.978782183937412,-1.9647631760152664,-1.464474164874239,762
-1.1897642249474238,-1.043188175005444,-1.2362620556055404,-1.0362198537049123,-1.277646075631674,-1.1991801619927167,-1.958535354556066,-1.9575864758920225,-1.4703860642228646,106
-1.2287724922800511,-1.0679445643103014,-1.2770842629032273,-1.0589420717070148,-1.3031181619855583,-1.2286588239354317,-1.9196006222517583,-1.9111625739157432,-1.4791935246527568,544
-1.2171990549096818,-1.0490567039879637,-1.2642613693868987,-1.0475270096030955,-1.2971111693723305,-1.206029819964862,-1.9123210777466195,-1.9322044233365532,-1.477334723279093,234
-1.18631067924267,-1.0251711646739394,-1.2318028099027578,-1.0208764137513768,-1.2686744326646535,-1.2017505010992406,-1.9563433805865624,-1.9761238004817288,-1.4695604643365718,465
-1.1796777626108803,-1.0383579455726863,-1.2223005667555635,-1.0300999027013464,-1.3063433930588824,-1.190272831954657,-1.974759530561048,-1.9776010302996367,-1.4686105691906464,746
-1.1931366577203315,-1.0536082305235386,-1.2396624467752164,-1.0423323804939004,-1.3278278181773608,-1.2005786053771446,-1.9587523982112909,-1.9439172150042865,-1.4693801476865471,806
-1.1936185969243536,-1.0389979948714945,-1.2400886124664563,-1.031506816387314,-1.2956922503900496,-1.1902346481828676,-1.9536604540445512,-1.9389158328236185,-1.471747054045535,193
-1.2163902017976973,-1.0931939104023685,-1.258852933435718,-1.0793247637475023,-1.2949509625878246,-1.2355519857990531,-1.947128459533808,-1.9275500177647675,-1.4777702984684349,124
-1.2056773654505704,-1.0647845250237795,-1.2526100020528226,-1.056782197950566,-1.301908847267235,-1.195856024250483,-1.9339614737257136,-1.940026449053474,-1.4749716559380386,264
-1.1964938599014194,-1.0221947500224566,-1.2441365623089915,-1.015463150531025,-1.2912309788687923,-1.1965926616431115,-1.9509546257829875,-1.9605587999644831,-1.4723097748215843,316
-1.2105018989505758,-1.0690432413612017,-1.256287908493685,-1.0639325453768858,-1.2886896931904035,-1.2087297665320424,-1.938139803603852,-1.9387368401024525,-1.4745822149722925,239
-1.234055890193266,-1.110426462693736,-1.276611569138676,-1.0990468401872626,-1.3144260585882523,-1.2080035927993085,-1.924639607304109,-1.9389562884205536,-1.4799034607382409,241
-1.193130220891751,-1.0405669130933857,-1.24079297862015,-1.0319373979169904,-1.2882812364999132,-1.1799092897113952,-1.9644907025161076,-1.966668632212892,-1.472371071266867,789
-1.2112864945621815,-1.046979747010986,-1.261685614364588,-1.041087862745579,-1.288103426728805,-1.1954945994225412,-1.9322669621195496,-1.9446318548789296,-1.475048225617401,250
-1.192167737333705,-1.0377302913904245,-1.2409254636794855,-1.0250306328240184,-1.291011876656458,-1.171315374587108,-1.9407070782755496,-1.939751915864376,-1.470538469565029,343
-1.1995408669595118,-1.0347735203599555,-1.245034065211424,-1.0278814757601122,-1.2835164718869736,-1.2108598980677423,-1.9505376619086732,-1.9732616845767723,-1.4725242988395209,986
-1.229458734955084,-1.105782400645161,-1.2741941410595858,-1.0986668916249962,-1.3165765964926874,-1.2343720663087616,-1.930131474479825,-1.9349349307836037,-1.4804705027925875,159
-1.209478941763549,-1.0716554185331084,-1.2547057418811298,-1.063014221381847,-1.2764800994320649,-1.204666729473583,-1.9550885432235208,-1.970535409415768,-1.4731919156131406,482
-1.20033708813576,-1.0553044605688109,-1.2469266415602958,-1.047858496952347,-1.3095119319415185,-1.2022883422484465,-1.960661094912711,-1.952110034256516,-1.473774412436886,841
-1.2210416936093047,-1.0948191699565832,-1.2666278518752847,-1.0869935181004922,-1.2975987308912105,-1.2155552465385129,-1.942920270556585,-1.96073420180444,-1.4787245362407675,775
-1.1650271465488882,-1.009961960119192,-1.2096702418623944,-1.0047241895978205,-1.2928516033154849,-1.148336572210754,-1.973892382490577,-1.9649404142690257,-1.463561710804152,867
-1.1858534188941534,-1.0377657918158243,-1.2296202434297256,-1.0286049799167696,-1.3038272336480947,-1.178816164700473,-1.9721001494333263,-1.949496549452925,-1.4689197037182269,671
-1.2035213665859346,-1.0736960338421089,-1.2424327499162529,-1.0666713052032049,-1.3145475952445036,-1.1975085547550604,-1.9732294486099784,-1.9644290383532224,-1.4757341109035986,667
