newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep
-4.967950263419012,-5.577690685267589,-4.918139676925584,-5.107757950188701,-4.720076230665179,-4.699645933442593,-5.475725248822799,-5.086864054745179,-4.695703736103483,6
-5.018677260561876,-5.737467971834696,-4.955940240640719,-5.225462361156071,-4.7260092714212965,-4.65951905689543,-5.5508206061562975,-5.136262407026086,-4.796749283417257,722
-4.997969126036758,-5.7276242177207095,-4.936421128650107,-5.197634280768187,-4.73878747229589,-4.75188250138522,-5.395224810268643,-5.061906422797193,-4.721210611910095,910
-4.998214300478983,-5.692127283777237,-4.946623663814529,-5.188446984111473,-4.717516835430886,-4.721071064109108,-5.388550185840182,-5.050416453943968,-4.72010107065736,852
-4.9705407872882015,-5.61359634791705,-4.914011337877999,-5.125777419678323,-4.70333772560342,-4.675298114797453,-5.4524408988509965,-5.07586815429558,-4.735658830858687,410
-5.0082372332528,-5.734995564996816,-4.944064504709988,-5.215001521417015,-4.720496748215928,-4.689590201861277,-5.472586519637745,-5.08057689873006,-4.74657689128276,249
-4.917245032335288,-5.66894748567731,-4.86968221343003,-5.158994023728994,-4.71517626783893,-4.688696017487712,-5.419514851543344,-5.049981802166889,-4.696473401933077,474
-5.0354857232171,-5.7633409490840855,-4.961835515127096,-5.223938023353503,-4.757267109176444,-4.72190533442654,-5.437918727848315,-5.0840064657245385,-4.726496086669742,618
-4.87574533003875,-5.5882060096909285,-4.836421856748379,-5.09124140833129,-4.676981164363457,-4.665602585996661,-5.476402248458393,-5.061399294982764,-4.685805790111611,84
-4.939324694258732,-5.5855761607242,-4.8871878708102425,-5.116421463224676,-4.71586656565902,-4.692710192195076,-5.453929772619712,-5.059113611808,-4.690656633436891,359
-4.908898901147299,-5.545493335914789,-4.863078611459588,-5.064936575564635,-4.693442866146697,-4.743982310656823,-5.433528767186217,-5.067240145086313,-4.711069288641251,306
-5.013512402445113,-5.740352132081164,-4.965315137014562,-5.209347289699583,-4.727275614960281,-4.736678626415329,-5.4174284269264845,-5.0633931024731655,-4.733086598767551,947
-5.123784941202893,-5.808532843900305,-5.062322115782978,-5.284642707494331,-4.760933578232673,-4.787768109962069,-5.475031841232117,-5.122475211383893,-4.823994526094429,65
-4.919164757688332,-5.5645195755548285,-4.870772295279015,-5.065325958977871,-4.709716119010557,-4.6970088582055,-5.449649902958587,-5.08691548346723,-4.71323779579792,174
-4.994111824693808,-5.67815007389548,-4.9305122183512085,-5.170681526296635,-4.716877901123801,-4.670780779977247,-5.436756438148807,-5.050095198431843,-4.710190145493028,348
-4.995048809361306,-5.681494038058273,-4.940956591960126,-5.180063253038989,-4.720442994565261,-4.750301500149895,-5.409580333600768,-5.0472650582175485,-4.716567862090052,862
-4.919980120038609,-5.56947841035939,-4.870199092558719,-5.085658799827441,-4.743665531086477,-4.676112087569984,-5.482998525261235,-5.070582340356572,-4.688761273914915,781
-5.002517690382021,-5.605193036949013,-4.94419098675035,-5.113824625243908,-4.7325500389051465,-4.69135935151222,-5.4558899908323255,-5.070382987474472,-4.71627805211913,318
-4.97735963477117,-5.671947338799773,-4.912643642243559,-5.168852669877062,-4.714922416789196,-4.71677128439645,-5.413844324391546,-5.027949983846337,-4.704312081450838,332
-4.994257752263288,-5.689022317439016,-4.938340572248679,-5.193910004898655,-4.749303542690567,-4.773047394289089,-5.421409050105082,-5.050879404360783,-4.712816329431471,340
-4.919640193969764,-5.6526797211256925,-4.869051528526127,-5.147270446760605,-4.695831293825291,-4.696431012685308,-5.466702922446944,-5.069296191014197,-4.711407019535763,14
-4.954645253567691,-5.690369423380312,-4.892984170968825,-5.173260666741117,-4.750139759602462,-4.708432795475376,-5.4956082407363,-5.088934555654888,-4.714489292824737,705
-4.929042177689755,-5.577848502278915,-4.886618250452036,-5.096660513004643,-4.722711669623418,-4.685782644690836,-5.484262397951641,-5.1239948194549525,-4.74946481996038,694
-4.954325940347882,-5.565533615258165,-4.9036999536928,-5.094794756986648,-4.738863987136443,-4.660192368594353,-5.4447794428986445,-5.07782884359229,-4.744704679353013,368
-4.985741818285058,-5.631392052437771,-4.934106188217052,-5.135798292463316,-4.732240572261593,-4.699285457905417,-5.374147856486294,-5.055838054811457,-4.720477433726892,833
-4.960346015826024,-5.65137316318049,-4.897875522290833,-5.127262137322484,-4.727837406881446,-4.686916814935568,-5.421795595090515,-5.041484870771137,-4.710085453201784,587
-4.966200748799147,-5.654936725719131,-4.926603733065833,-5.146411822334005,-4.717928394093317,-4.698774595398835,-5.438962138027229,-5.083260945508402,-4.707357242586775,1
-4.970594971145182,-5.641011981643688,-4.913897872322543,-5.149774322922265,-4.72036326770071,-4.72858474305227,-5.454957325674232,-5.069375319000594,-4.73747469409776,302
-4.962875877819253,-5.611149348337579,-4.913112009992443,-5.114870244576023,-4.737877299983152,-4.709001023115165,-5.425879459572887,-5.05818101903906,-4.736913579970151,923
-4.987223216164352,-5.6595454890669705,-4.930776274412052,-5.149450412562468,-4.71781009166153,-4.767878497052832,-5.417540927533345,-5.055026423897345,-4.708992959552003,879
-4.948946570564233,-5.629951433575336,-4.90249053637702,-5.148998722662311,-4.768019005074778,-4.6896740274751485,-5.459692809025405,-5.062527425784257,-4.713590447100539,675
-5.019896990397423,-5.707576955646823,-4.973306809994962,-5.209021900333336,-4.708359014383844,-4.694059149160593,-5.480390725424639,-5.097561608910053,-4.769946689369663,747
-4.996170413307532,-5.682147390749609,-4.939960281983334,-5.175057489470406,-4.711666985416539,-4.682752115289853,-5.505396068022089,-5.1168908654161225,-4.75858348933649,266
-4.994445338691,-5.725728550298592,-4.943261657266285,-5.213797445427719,-4.7363565922748965,-4.699695242138902,-5.448768759184792,-5.06854443788418,-4.744834136650327,692
-4.998011503759047,-5.608165390470004,-4.941271702888934,-5.125173762827409,-4.71524902937574,-4.677122025817989,-5.458704334087747,-5.072684308601074,-4.72137853449976,440
-5.001946330346199,-5.68391883452232,-4.950399507766659,-5.169933753283688,-4.713401073841277,-4.706261914301718,-5.43338790594162,-5.084389095669493,-4.733089683003589,79
-5.028438908693385,-5.685784808644396,-4.982714310323794,-5.201739733678514,-4.760479209679952,-4.73858203498253,-5.506532063139663,-5.134163468369852,-4.810100717717622,148
-4.948342074261704,-5.627334679136339,-4.902849221274277,-5.122012584662415,-4.690035473532003,-4.70593810716278,-5.478819011210373,-5.108671489632609,-4.723453023820641,933
-4.906222650322885,-5.579191721925037,-4.855072879251208,-5.0825448231610295,-4.713948094496569,-4.698199224133893,-5.439553381575134,-5.051441895843573,-4.695677799195458,814
-5.1253692473610535,-5.80706186643496,-5.064474099978994,-5.289264366871172,-4.74432335368712,-4.713783865398381,-5.424437572500181,-5.076428587903995,-4.810033199282167,81
-4.975016614670234,-5.695434317778084,-4.918328455204499,-5.19768790124057,-4.706560553802767,-4.698765018833845,-5.422191235404622,-5.062867101708092,-4.7313558207111965,42
-4.9886205150567005,-5.650560559722788,-4.925898682318167,-5.137526436423501,-4.743308160908072,-4.683875497610897,-5.460162329373156,-5.070155357562585,-4.729713432053078,325
-4.9777451137904976,-5.667695530387114,-4.92120084067207,-5.132530076111456,-4.726246049835771,-4.722183567646366,-5.445789751562471,-5.059606253587945,-4.718740901140518,256
-4.961067415023952,-5.632018879446117,-4.90645405238246,-5.128836896567729,-4.7286530452443,-4.781210147386691,-5.430596595589645,-5.072824006129691,-4.719509281145516,179
-5.07349829451204,-5.732927685757986,-5.018653462787314,-5.237325108260622,-4.748397073684648,-4.715148315874538,-5.528319500405097,-5.145457921381785,-4.803909395010895,506
-5.074349232999295,-5.744989887620838,-5.009564907343341,-5.236506444597089,-4.735502512025368,-4.69257049640365,-5.531240532299946,-5.132522824416791,-4.821315271066434,430
-4.875832330377077,-5.585428357523444,-4.827883290071107,-5.0915851696980745,-4.710748039604938,-4.6902549781058624,-5.469936237069735,-5.0768695590728905,-4.689373205233657,352
-5.104061377603931,-5.7763823677982415,-5.051306536460412,-5.273996230683832,-4.760165896263684,-4.714221125719625,-5.502897979760604,-5.115899365273253,-4.835058727128768,734
-4.965482234495556,-5.701190230379023,-4.913788455925433,-5.17913315597874,-4.745650698743529,-4.825347387469179,-5.411895120721609,-5.057961695231294,-4.715777326024614,283
-4.960668629916083,-5.614782855662996,-4.901652057404974,-5.122044029401755,-4.708466079122878,-4.666255033909734,-5.47138148756468,-5.067712187469771,-4.699864875505515,633
-5.003235007614546,-5.712510606609651,-4.949560549579395,-5.211215539677841,-4.739370658180141,-4.787733429553955,-5.46068702166515,-5.064008945573812,-4.7440710903489,813
-5.009976313794661,-5.696672534620412,-4.951864040388719,-5.182964912729263,-4.743542243511575,-4.7224394909272505,-5.435298400656034,-5.070816554974045,-4.726226960390795,189
-4.961411099779978,-5.633629642019362,-4.908513879030385,-5.13208859768615,-4.725255426046015,-4.739654600851302,-5.405720337430831,-5.053153416890018,-4.73182452363599,408
-4.969791483862726,-5.641914695528012,-4.910116885874769,-5.147760071352414,-4.728223018954072,-4.73703658863124,-5.435316475267106,-5.062186898285126,-4.716600930880448,149
-4.926015770548903,-5.62532040667912,-4.867463068538094,-5.121712111101851,-4.696174863528553,-4.680055589122004,-5.453974505586175,-5.058512263804189,-4.691772796001024,197
-4.951076847501103,-5.646590381418022,-4.893376136129124,-5.146393579383133,-4.757473215268392,-4.740285489058176,-5.404351460897598,-5.043833854160481,-4.707442714659336,156
-5.017542484266038,-5.720027188390948,-4.953978520111917,-5.209144703786676,-4.725563436454589,-4.775032343927231,-5.434559764401196,-5.069318957981054,-4.731701045462845,756
-4.924186002825751,-5.63985502746648,-4.871985695474097,-5.141422527434251,-4.730247532251926,-4.720120797810496,-5.442444961339305,-5.052115769400364,-4.694368091104951,718
-4.951591380472526,-5.565817812046405,-4.903240974980506,-5.09464230717888,-4.731060269779518,-4.687494093264011,-5.448769108606138,-5.078358136112054,-4.747965978932128,637
-4.89837992515911,-5.54733981439899,-4.855595702169202,-5.068154414880139,-4.728714725921692,-4.715764483883458,-5.445573371248504,-5.063694020935229,-4.691568659242041,44
-5.019730104414559,-5.723423360778368,-4.952675673570369,-5.21777162239699,-4.76955723590658,-4.7643314886220605,-5.490793908781778,-5.105606917626621,-4.733469673034261,915
-5.0066927459712485,-5.738033262924037,-4.948339089435682,-5.218005343109804,-4.724846699742093,-4.702743368844885,-5.434400314933564,-5.078774804391537,-4.740187952053088,326
-5.072172715586564,-5.68832652392447,-5.0119482981341,-5.191131095009179,-4.726784317542114,-4.72152960031907,-5.438161493100703,-5.076120215380917,-4.782477482523187,759
-5.035515969217491,-5.677399969239933,-4.976591769945141,-5.179582812076671,-4.715660977396564,-4.686049642575062,-5.555548719693903,-5.158189481564524,-4.768140366011114,673
-5.089119510315683,-5.796702018437777,-5.0179534766322975,-5.291653075841436,-4.751665362423633,-4.738699587388364,-5.467609409871888,-5.088780732782434,-4.783042770457069,311
-4.98760592011043,-5.6188365712280905,-4.939300077759551,-5.12567594080991,-4.712555308876892,-4.6875114456282425,-5.463931519927638,-5.072770156140344,-4.750880149925864,954
-4.984270028255127,-5.670520421142184,-4.939645756468251,-5.16118124254947,-4.737276186566634,-4.758781415041528,-5.471483680945566,-5.1232836737252825,-4.7212428003750215,956
-4.926477484522738,-5.5687362215222365,-4.874293991734836,-5.0779707560370895,-4.698326675277711,-4.7254280345904425,-5.438135458410256,-5.073084767571036,-4.698493657129255,886
-5.040464749220701,-5.7506776896346405,-4.987045246776313,-5.239921759766934,-4.742831692747538,-4.72792594867606,-5.436854670530251,-5.062307769916486,-4.745099917231328,391
-4.96940629347678,-5.677010645723064,-4.908105101825715,-5.179517645594598,-4.719791511498095,-4.689496566498352,-5.420256303014454,-5.03466483119301,-4.7040810948882426,96
-4.903240136683226,-5.6113586880759385,-4.85206243752302,-5.096310890032412,-4.724602259859001,-4.677656246634903,-5.435680228469706,-5.069349358390189,-4.697257241186129,679
-4.962200892926686,-5.653146953482603,-4.900420932726749,-5.1485174106384255,-4.730510498768082,-4.723196487133925,-5.44670215856527,-5.084813761403688,-4.728856016028078,607
-4.995134669113783,-5.646888617588318,-4.950780163944732,-5.155032166865743,-4.701781899978466,-4.69288744453173,-5.5169979902744855,-5.119060913562513,-4.741808544590036,551
-4.94885117087384,-5.609671967545649,-4.90206370824326,-5.123313694719255,-4.711633148766335,-4.722396039088954,-5.499059882684067,-5.105428493610777,-4.740814352263879,223
-5.006411748541921,-5.685849036763928,-4.948535670450156,-5.200484022118974,-4.706563908436665,-4.689528316570023,-5.508541828932055,-5.104969013795262,-4.730558980178283,625
-4.985307317800183,-5.666814059259329,-4.922167377197918,-5.169501986270774,-4.7447036061473264,-4.741831275184373,-5.383613061133439,-5.025234208727008,-4.715703543833452,129
-4.974415395008906,-5.63031744513037,-4.914193324707329,-5.12969744820811,-4.72503383558241,-4.713118983584056,-5.48457759640192,-5.096489985322351,-4.723119399300205,868
-5.009252168747877,-5.686746118460732,-4.957968854882478,-5.19647041925522,-4.704929924933466,-4.752098799129185,-5.505050352679781,-5.119922737504012,-4.763081493017527,473
-4.951505656364057,-5.625156899969037,-4.907160841959415,-5.135255629875738,-4.720926215715017,-4.7220564573258565,-5.413207801648445,-5.047116491333523,-4.699188239996347,725
-4.984611816122829,-5.665737643127666,-4.931596737661264,-5.164013370886791,-4.732242337853284,-4.69335041639812,-5.45068590869123,-5.089118799751109,-4.733149969750548,823
-4.947463967307163,-5.63770617168936,-4.892842944692054,-5.139246844019365,-4.758526461606556,-4.731475067010262,-5.440228502899031,-5.070767215721521,-4.704030172862515,798
-4.90359975414458,-5.600606203241187,-4.852280620934651,-5.098388131178366,-4.711577864761395,-4.706868669919186,-5.456375905385505,-5.0693935111270285,-4.7040213848281,28
-4.905264501808703,-5.543541742106857,-4.852622053330066,-5.059872328367921,-4.698313396693656,-4.681715593383707,-5.459466393635593,-5.076362924780209,-4.696208603268309,216
-4.9339315974489,-5.584732615888024,-4.883770033525007,-5.092236273321179,-4.710881435042513,-4.70722079546084,-5.415375199353652,-5.07345659126315,-4.708307682730014,139
-4.972015997998353,-5.658820590685942,-4.908778704529725,-5.15687303838894,-4.758959040358495,-4.674523088870678,-5.433391790197069,-5.070922506293177,-4.711339506713094,972
-4.981088520849818,-5.675837069160651,-4.935235584925552,-5.180457809135969,-4.725654322658343,-4.691523364844557,-5.41673839623303,-5.065100484385956,-4.739262445660299,528
-5.065783967110786,-5.739363229745963,-5.013692119207616,-5.244728616046066,-4.730888091739454,-4.727209514179376,-5.40776264876162,-5.066389239125417,-4.762148138468834,467
-4.953640271017204,-5.607386359303008,-4.900385125785155,-5.1079536182969365,-4.7348865820533765,-4.67819688444629,-5.463241192564363,-5.080679399361063,-4.705131083202941,860
-4.99684774747818,-5.7047689123232,-4.935076007791553,-5.191985518960861,-4.738686061059608,-4.751496932958558,-5.438825635934176,-5.063492154149149,-4.709013430126653,83
-4.903236017140067,-5.629390163947576,-4.847530544201534,-5.124059493499073,-4.712474828756519,-4.671273069008722,-5.4468601858130965,-5.0670886898778855,-4.717301958831882,228
-5.048048691973366,-5.782729863966513,-4.987796967056855,-5.261573757886183,-4.730125286821933,-4.714837215617249,-5.4237135985193765,-5.05954869343253,-4.780581161259485,520
-4.91504454321964,-5.612954864373796,-4.856500631899079,-5.117110098117177,-4.7278515194178325,-4.705211614817888,-5.432535281534578,-5.051741035116449,-4.697325278601695,375
-5.023726258507599,-5.728118973648654,-4.960108506882262,-5.214908036115761,-4.738935796074251,-4.728794132671067,-5.416537480964646,-5.063261980401483,-4.715909930811078,792
-4.947322424462501,-5.636029941585868,-4.891292170916615,-5.131415267694116,-4.744977103754595,-4.691930001764913,-5.46068481732211,-5.0624107024207206,-4.708144616673149,95
-4.891308690092695,-5.556514444997695,-4.839758118002628,-5.065617515632956,-4.705572379002651,-4.679799757290274,-5.479046611990276,-5.10497411253489,-4.703074520584767,209
-4.96744677042344,-5.662023423037077,-4.918306600695983,-5.160127737992385,-4.714644075923629,-4.691009349905026,-5.452508115958894,-5.071602825286214,-4.699910426438942,500
-5.0109101704985965,-5.694384708137078,-4.946599512039549,-5.186596519951315,-4.728532787833804,-4.696305558215537,-5.41311892573435,-5.059485129233984,-4.746102334507141,71
-4.950394793218576,-5.6311514934980895,-4.887302232713044,-5.114325678621153,-4.7639644385019055,-4.706575756525313,-5.454915744590851,-5.071184559330137,-4.702819431856032,765
-4.956765685403815,-5.653907818605108,-4.903778400837917,-5.14563575810678,-4.705907249817494,-4.682004392594159,-5.426986213203048,-5.068924551204297,-4.7269264910151705,525
-5.015710250081776,-5.658283567474453,-4.968878792240709,-5.150444981316526,-4.735512065213939,-4.682301021333345,-5.407402032152872,-5.061075725308009,-4.719491834996456,147
-5.016176460102726,-5.696894054867216,-4.953787646059368,-5.201324364423634,-4.73192361999278,-4.750519147911509,-5.448148942530859,-5.053072462204262,-4.7181152875987165,298
-5.040051170180012,-5.734759292149612,-4.976422543750932,-5.227828184787615,-4.724835608040086,-4.677220750598956,-5.459418241707687,-5.0819100223905895,-4.76842770279504,518
-5.019509932186899,-5.723490292118932,-4.961505618024541,-5.205802916612214,-4.703014476051436,-4.690083355791905,-5.436798257506199,-5.055627621331301,-4.748045605638295,486
-5.016366886247726,-5.696536979759582,-4.961449374972796,-5.1917966074142585,-4.726218260669497,-4.691830443200763,-5.4771417836644005,-5.1015723161693005,-4.7611525936639945,599
-5.025072642394003,-5.754802820642501,-4.948805804968118,-5.241334244869687,-4.730575598286852,-4.753282621060636,-5.456454646730305,-5.057216755818887,-4.72719663294875,296
-4.962338150163856,-5.691901898517834,-4.903517109158967,-5.175831339739913,-4.742722791122152,-4.734354773190084,-5.479013552040224,-5.092380462259251,-4.732043840709786,426
-4.959561544062535,-5.645390192984234,-4.903892703440264,-5.142760807781077,-4.757792749683138,-4.6881558101038605,-5.44976454841147,-5.062628660040624,-4.723121872928598,968
-4.9377900277206335,-5.65037345329032,-4.881207944502492,-5.13803921958693,-4.711250188705906,-4.699764723366838,-5.425649348412688,-5.061975266160254,-4.730811828750081,178
-5.046394515143202,-5.660762070929582,-5.005125920899819,-5.163953319294699,-4.710530675805569,-4.700047812464184,-5.459937340241148,-5.11305251836239,-4.795443602770853,970
-4.984938223712475,-5.709975258448466,-4.924853811961104,-5.175189200698695,-4.729758340173329,-4.743021730225834,-5.416158052957275,-5.066954296603019,-4.735299683007197,262
-4.949735195838368,-5.706905635543995,-4.896483539975072,-5.173604157350793,-4.717423451515483,-4.673156628896189,-5.464602637052549,-5.085720940195255,-4.719221061650498,617
-5.013884623291847,-5.667297331510536,-4.955384520846603,-5.159097581604043,-4.721957429881106,-4.706896369567601,-5.432205211991575,-5.050849974573473,-4.72919765144265,477
-4.973197879205398,-5.734664871262094,-4.906851926212096,-5.224482715276998,-4.743082565511734,-4.731740838065641,-5.459852932916166,-5.069408252740655,-4.717483779686956,531
-4.903127426106426,-5.496170474395168,-4.860349323529619,-5.009089117771209,-4.730456604397333,-4.646035698421444,-5.465420953608649,-5.061260257692659,-4.694407249981756,763
-4.958470397898063,-5.686492784281365,-4.913931738147995,-5.189212178572743,-4.6994130631009705,-4.722617815688678,-5.469134487314654,-5.085618663509307,-4.742287936300221,123
-5.0394071947918695,-5.702265583579744,-4.983944926256221,-5.18678879669687,-4.759238411645061,-4.736979481833994,-5.427512909000988,-5.071677791229327,-4.760516641054851,914
-4.954831147144787,-5.648736779406443,-4.903738699750735,-5.154019290555705,-4.731789135224496,-4.770950506335974,-5.499772422091293,-5.128274677093734,-4.751814609789259,472
-4.990581667828226,-5.71262520840982,-4.936360257379124,-5.203459282607546,-4.752268668022119,-4.751787025999789,-5.483242426911471,-5.097691315404687,-4.755083013212483,590
-4.978893220009558,-5.600500585413077,-4.929310712237622,-5.123180311502955,-4.7123701563607385,-4.692000325637577,-5.462910532866083,-5.082944956594773,-4.743306460421011,700
-4.970696044597535,-5.664277581136894,-4.921253991075767,-5.159437792076498,-4.710875249669986,-4.699768957601741,-5.415575760831628,-5.037572166068816,-4.711159078017751,271
-4.968598395498306,-5.728200722363673,-4.915195390944792,-5.200752767735819,-4.732402613219853,-4.705396124212582,-5.455283017916256,-5.085752585824298,-4.737781186854359,251
-5.009937724023339,-5.715177570061531,-4.954847148753521,-5.20776894085813,-4.740601026406405,-4.717904626540768,-5.491464788016392,-5.10396078349377,-4.758360587627101,278
-5.048558148106135,-5.689241793362452,-4.996130503027984,-5.204781164122057,-4.73542328741916,-4.752089212927109,-5.461659440440155,-5.0758210293353,-4.754146171472359,372
-5.038119380975799,-5.7349428310183646,-4.973606639713693,-5.216492709205264,-4.736585720686874,-4.72989642718774,-5.469241822128688,-5.094932295448558,-4.757491107874126,662
-4.940211183056393,-5.5913232585010535,-4.886818994602324,-5.105950650955947,-4.724302584220576,-4.731160346232688,-5.425780035433815,-5.062396089049582,-4.707429551422498,172
-4.952007789861109,-5.603905131972015,-4.899871671277863,-5.120903939552155,-4.708392000291027,-4.68630584131264,-5.445894150898032,-5.074168861648982,-4.727899575383291,777
-4.940950185036148,-5.606854215470952,-4.897089671993186,-5.107789355452958,-4.691810252960446,-4.691511803465418,-5.511109288617373,-5.1028494218094,-4.724359197740125,53
-4.954678125362916,-5.631293656981274,-4.902248407520723,-5.139427999917082,-4.709948270661873,-4.72090505814164,-5.463262746090971,-5.075174198617331,-4.703591119500199,934
-4.99386698209396,-5.722316493043747,-4.928162200236455,-5.186185954399439,-4.741404342360071,-4.759363679482376,-5.435461299459867,-5.062704963133003,-4.7169868577593626,904
-4.954497613782941,-5.620216518663112,-4.909905459802629,-5.143258622776277,-4.754795586085203,-4.691796778061987,-5.469785703583014,-5.0871614787762045,-4.7311686462265,809
-5.030553113324592,-5.703431438261335,-4.964066925364633,-5.19787982882739,-4.742522708379981,-4.704230233712631,-5.482498382065209,-5.112665572091003,-4.74787122115621,217
-5.027785943628124,-5.740160875127088,-4.971378203052336,-5.216427978638359,-4.755753319112289,-4.757560247008314,-5.4131605505985485,-5.098460461198767,-4.757602647374648,845
-4.995531197884746,-5.671194101965482,-4.940732505313928,-5.163191308497402,-4.725475423346391,-4.700915995903557,-5.4853283633534105,-5.101536205148975,-4.739639674390466,630
-4.87859295086384,-5.55323515536258,-4.829693619065942,-5.055360318588395,-4.711702661041323,-4.667524633160246,-5.490192629468748,-5.0798016964097,-4.6855404636954,171
