BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,distribution,rep
-3.2684495554249366,-3.471720151292172,-3.255754479830669,-3.389845346794748,-3.2382417702826656,-3.294025770914286,-3.307106647543197,-3.280296440966481,-3.1701465776493247,beta,64
-2.8357314370334032,-3.078233185338215,-2.821852223764,-2.958522612732006,-2.9426293314912297,-2.948964442418147,-3.900659335050968,-3.624490745977939,-3.00203763556334,gamma,94
-2.797922285956115,-3.025930362169328,-2.784465331647974,-2.901348814037669,-2.951829679411553,-2.973375141662318,-3.974515971618615,-3.6515595614424248,-2.9837023398273117,exponential,62
-2.1333163235167945,-2.3715239679666813,-2.120898794721819,-2.326526074640777,-2.7093670799389566,-2.656782813146329,-4.872676454519552,-3.782365490663799,-2.735292675337194,logistic,36
-2.8649186512150044,-3.094583266865963,-2.85306117468221,-2.970138452273811,-3.01484998728875,-3.021242622089076,-3.904116809569447,-3.6321740525177,-3.008186769894396,gamma,63
-2.822961744553095,-3.042046665286386,-2.8157383060028374,-2.930087711433622,-2.955552926902309,-3.0010886803576247,-3.9347437285123754,-3.639682223933536,-2.992895010153272,gamma,21
-2.764697132519593,-3.043192194713201,-2.754675420421448,-2.914183710738725,-2.9214492159511702,-2.9353977510787224,-4.004603999755836,-3.683839195402778,-2.975011171664063,exponential,20
-2.113829109906403,-2.382977528880468,-2.1014629455524654,-2.33567345534636,-2.7587451314696287,-2.651644859692239,-4.922031050223432,-3.797669422982621,-2.722726502094513,logistic,60
-2.168683537648073,-2.387757359684373,-2.15319770769781,-2.342209594781786,-2.7471637564406217,-2.638729915598936,-4.8320328478636085,-3.787917254710517,-2.734648823670488,logistic,64
-3.3208492072846743,-3.5373156384874034,-3.308781776599613,-3.443982218902784,-3.2824902140635803,-3.414283605047563,-3.2845392391995896,-3.2668543827227,-3.1785927147898105,beta,31
-2.801957137289484,-3.08531030851453,-2.786380427192207,-2.944235968165244,-2.966335042758893,-2.9728761020530747,-3.963752237538084,-3.641386807975784,-2.9843678803518534,exponential,82
-3.2578637770593866,-3.4813732246716302,-3.240749403614889,-3.383486360438564,-3.2224565693565936,-3.2392584974368788,-3.3362182821916586,-3.2831140130601164,-3.158473275703022,uniform,10
-2.7582084242814813,-2.9660156241057405,-2.744287184171999,-2.8648950603087613,-2.911656628497353,-2.904377730723826,-4.052421517629302,-3.571128007242438,-2.931118970318662,normal,44
-2.7557163206125423,-3.0065788614621933,-2.736702815188474,-2.9024840143918924,-2.865776445292076,-2.9202014552277555,-4.105153911819249,-3.6002605302268087,-2.926106750990581,normal,85
-3.219818787010828,-3.4266514565752524,-3.206263647725846,-3.3334804296468152,-3.2375163958647337,-3.2531551917468224,-3.3289380182132904,-3.2786757976129923,-3.148254431400892,uniform,7
-2.7048492331751355,-2.939066267907255,-2.689476297248496,-2.837238666428311,-2.871894676069489,-2.8511182567996265,-4.119782583994319,-3.6177270074265855,-2.9143853192815743,normal,91
-3.3178163467213264,-3.550652501126726,-3.308846358904772,-3.430783933987703,-3.237256987463272,-3.2964884158313827,-3.304111645047552,-3.273827747158817,-3.172394442411548,uniform,59
-3.274804614500634,-3.447748919691058,-3.2702738013475257,-3.3596232674692392,-3.221589472476854,-3.3176718369071283,-3.294134542634022,-3.27061124500179,-3.169849485133522,beta,73
-2.0548026209468886,-2.291527236072299,-2.048865451828358,-2.2551496742790897,-2.736837793160611,-2.614860220280009,-4.956759023986296,-3.807257863194796,-2.710291122436093,logistic,51
-2.747825740899825,-2.974106738748197,-2.736720297070987,-2.8725516837705216,-2.888521458812489,-2.9283853789604355,-4.079213749606563,-3.599597158490892,-2.9251462702971427,normal,6
-3.255786340226676,-3.439275629498191,-3.2450855907685465,-3.3475879053969564,-3.241322771221897,-3.251810001410269,-3.320114007409706,-3.2697883714744456,-3.1564287139530967,uniform,77
-2.7261844779797872,-3.003646994784209,-2.708955844896749,-2.8935847924487765,-2.8985330766902764,-2.9098007238697576,-4.082660858230059,-3.568900184951198,-2.9222251291188965,normal,60
-2.104376832622834,-2.353686671922159,-2.0904765613897123,-2.305572033913444,-2.720954628138222,-2.623007263744868,-4.829078946913971,-3.762807319325893,-2.717156897905059,logistic,15
-2.8380399712724005,-3.085939486852324,-2.8275533586722177,-2.9468046823048817,-3.023152863411704,-2.966906759282649,-3.934324193261236,-3.6408471162029543,-2.9961619676603157,gamma,71
-3.285913016649754,-3.5111448201353976,-3.273516794737571,-3.4136672883369075,-3.2273377072774108,-3.339771345971858,-3.290896268688804,-3.2632719351872126,-3.16868224730215,beta,99
-2.122493225731367,-2.351825157916698,-2.112583681323152,-2.3127439776007352,-2.664744504448832,-2.5798639127958047,-4.945911845185681,-3.804342958713848,-2.721585128586246,logistic,70
-2.829116231041259,-3.038132766650612,-2.818097992374003,-2.925849143759641,-2.9588920254778293,-2.9514317656126257,-3.915557984174438,-3.6324448968181775,-3.001571610973901,gamma,68
-2.744712533438914,-3.0133738618108765,-2.730965698791962,-2.904321090285163,-2.8987382246791507,-2.95716641586272,-4.065073991840026,-3.5760773964069066,-2.9296334248157203,normal,94
-3.2229774146827723,-3.376847893757396,-3.2190970545258697,-3.3010380521140283,-3.2614485471937336,-3.2035359345091425,-3.330586563996981,-3.284845915780454,-3.147836365854968,uniform,32
-3.306599484707756,-3.523284255715658,-3.282823288841076,-3.4299759030961874,-3.275051245701165,-3.434825611434088,-3.31913402756905,-3.292450883056908,-3.174541068464617,beta,35
-3.251316098278965,-3.4443652736422194,-3.2396051638555234,-3.3498147519950363,-3.252875190651028,-3.2998801591313924,-3.321263454639957,-3.2724251987145974,-3.152751500185196,uniform,71
-2.8184979208008207,-3.0849381685923416,-2.8051771741787674,-2.948873804541233,-2.916256312852446,-2.970427792457205,-3.961701617372374,-3.6508403844665542,-2.9914679960028576,exponential,40
-3.224159315908416,-3.4531789918153404,-3.208383940585479,-3.364947946947882,-3.212723419142064,-3.306622890319648,-3.339025055124128,-3.2935603401286646,-3.1455041468602696,uniform,63
-3.318349953517413,-3.536923619757823,-3.300655878068937,-3.4416025272023694,-3.295676070381386,-3.384369119956062,-3.278853390126229,-3.268734653875184,-3.180729434996584,beta,55
-2.779039288359876,-2.99789358454122,-2.7713136095562843,-2.888533736751681,-2.930199211357392,-2.9471941957091867,-3.984262692106627,-3.6767561651260334,-2.984386962335952,exponential,76
-2.756474510634322,-2.97712184469319,-2.744691273011579,-2.876357990902813,-2.8571634909123467,-2.915925220940216,-4.080649432266254,-3.594170187382176,-2.930820353028431,normal,84
-2.072135814781749,-2.307839061671332,-2.0661813990739577,-2.281120191810984,-2.693173213276161,-2.626888167891192,-4.900055336591692,-3.8140259238498886,-2.7215242812106117,logistic,72
-3.2585762845716446,-3.4464734812768727,-3.247021973959905,-3.365059747396684,-3.2499796921551454,-3.387213125300934,-3.293114589109875,-3.2685871778287927,-3.164621935328743,beta,26
-2.7812864818057643,-3.021481315823477,-2.771759309155543,-2.903624579976574,-2.937838437176288,-2.9434915698253925,-3.95292299688552,-3.6771691277871934,-2.987743722004557,gamma,75
-3.264862486716481,-3.4735124004391094,-3.2484722929043963,-3.397321914406026,-3.2744846177036484,-3.3686868110964414,-3.306962157048948,-3.293254358130217,-3.165867307290949,beta,25
-2.827020778106426,-3.1073027125982944,-2.806100936390224,-2.9680407810478195,-3.0260080858103757,-3.0483879262743065,-3.9211405810008593,-3.6418867835833897,-3.000883998820389,gamma,42
-2.7250247784209414,-3.022453212810696,-2.705265594182304,-2.909833179901311,-2.8810018351529565,-2.8751361877040083,-4.070217819114051,-3.551928352830455,-2.9285400143631177,normal,49
-2.750426677962328,-2.9827162563488447,-2.731620236816205,-2.883985714282697,-2.902668943551478,-2.8864609432661976,-4.099743186830947,-3.611214212244829,-2.93091875085509,normal,90
-2.8390481593608534,-3.1027201982344885,-2.8206871229384736,-2.969961744049197,-2.9813113613145847,-2.97659358162749,-3.9168004032532457,-3.622636435022293,-2.999573794021156,gamma,50
-2.723223265251738,-2.948871429793843,-2.706198496005497,-2.849205619267511,-2.86603415544817,-2.8556056449152507,-4.086342695840746,-3.5845993006061003,-2.915434788012816,normal,11
-2.721039858252881,-2.9901017000394816,-2.7071601932312594,-2.875000948604847,-2.879790470887785,-2.8676724868764483,-4.091254886660458,-3.5802628700890637,-2.925251358958169,normal,87
-3.282299509950524,-3.514479543005796,-3.2713018967617717,-3.412560601452958,-3.253157163762201,-3.3561587733431435,-3.316233875692467,-3.2861249899252813,-3.165891352981927,beta,94
-3.3198539870522152,-3.503678840623547,-3.312087412410179,-3.4047742791598377,-3.272215390150542,-3.3684589838824404,-3.2796847286804547,-3.2556327295243923,-3.1775134501095703,beta,100
-3.246135657319054,-3.4629575516521576,-3.227252853458067,-3.372565340232676,-3.249049138431534,-3.300731532983966,-3.326634564488764,-3.286473286565826,-3.154342038574645,uniform,20
-2.834918061748219,-3.0729823939952445,-2.8170956455635534,-2.938335766176704,-2.965839456538617,-2.988200918093668,-3.9727035908921136,-3.6633569980279774,-2.990853415038702,exponential,43
-2.710366956548229,-2.9502493155136325,-2.697765972302922,-2.8439907134976536,-2.8923622783959955,-2.866350642096348,-4.081050490108677,-3.576454642142084,-2.919659242945613,normal,35
-2.846543747518531,-3.104988370865263,-2.8254329026157485,-2.977195549623592,-2.9583633535919787,-2.9713429693041475,-3.9520059577797753,-3.663739956973776,-2.999463796507844,gamma,92
-2.833837632601761,-3.036593664026361,-2.8195663959310138,-2.9351298853905328,-2.9539699567661124,-2.952395034411303,-3.9201803277128064,-3.667737986787275,-2.99519830235275,gamma,28
-3.2675766871620984,-3.532536285918954,-3.249574397468709,-3.42372004370944,-3.261022758364973,-3.334980224893554,-3.33313364759373,-3.286518151109702,-3.15804960214211,uniform,89
-3.3100274107704184,-3.49350732198172,-3.2993504512134293,-3.397550831337524,-3.274689526146628,-3.34110229216102,-3.304046635816308,-3.2855156615255514,-3.173064485571104,beta,72
-2.704349655392252,-2.950925287045594,-2.688247557364313,-2.856550455091005,-2.9320199604000345,-2.958142512279407,-4.085605406279864,-3.6100294315286328,-2.920803954997475,normal,26
-2.115320884174585,-2.360130653540189,-2.0996920851121814,-2.3112786551448985,-2.7139084321905926,-2.5976357981441365,-4.921283742451905,-3.820260278063967,-2.7286337587580545,logistic,4
-2.7276695042584973,-2.982184035425304,-2.704163958651124,-2.872747974302007,-2.864867962633049,-2.902483036674964,-4.124496341962719,-3.6023070415462954,-2.924860850163624,normal,65
-2.8353796597931344,-3.094819245606882,-2.816413197776607,-2.963368683387136,-2.9753752644763565,-2.9819611529918166,-3.897824361293756,-3.637959005251055,-3.000518067511079,gamma,41
-2.8135943911602297,-3.047560930578013,-2.8083064850997976,-2.9280635495864757,-3.005806616743193,-3.0044284314464997,-3.9237432770323646,-3.6850136284217903,-2.997463889591721,gamma,39
