BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,train,rep
-0.4877917615512248,-0.4877917615512248,-0.4877917615512248,-0.4877917615512248,-0.5880038208486544,-0.5880038208486544,-1.0746584076584194,-1.0746584076584194,-0.6270277540702744,0.47863009232263826,5
-0.6154823308635186,-0.6154823308635186,-0.6154823308635186,-0.6154823308635186,-0.6493392588983494,-0.6493392588983494,-1.5740722037125996,-1.5740722037125996,-3.2897806148466544,0.09120108393559097,23
-0.6817910630940834,-0.6817910630940834,-0.6817910630940834,-0.6817910630940834,-0.7066255142183642,-0.7066255142183642,-1.4759413886570854,-1.4759413886570854,-4.522657524492928,0.014454397707459272,25
-0.4978691897438137,-0.4978691897438137,-0.4978691897438137,-0.4978691897438137,-0.578315930533539,-0.578315930533539,-1.0480201149297317,-1.0480201149297317,-0.6310218552581991,0.5754399373371569,100
-0.5001765898033633,-0.5001765898033633,-0.5001765898033633,-0.5001765898033633,-0.5975245725209716,-0.5975245725209716,-1.0257738414759443,-1.0257738414759443,-0.6264480590589867,0.3981071705534973,9
-0.6140298717908903,-0.6140298717908903,-0.6140298717908903,-0.6140298717908903,-0.6542278703795568,-0.6542278703795568,-1.320651827372513,-1.320651827372513,-2.9408704541223174,0.1096478196143185,32
-0.4973032941732429,-0.4973032941732429,-0.4973032941732429,-0.4973032941732429,-0.5818097363188582,-0.5818097363188582,-1.075263574334265,-1.075263574334265,-0.6294520106163258,0.5754399373371569,78
-0.6555409680231029,-0.6555409680231029,-0.6555409680231029,-0.6555409680231029,-0.6728454173505596,-0.6728454173505596,-2.035852924198021,-2.035852924198021,-5.697830199069323,0.04365158322401661,99
-0.4907096716493713,-0.4907096716493713,-0.4907096716493713,-0.4907096716493713,-0.5916147415164529,-0.5916147415164529,-1.072022316312837,-1.072022316312837,-0.6283167563988599,0.5754399373371569,62
-0.5279080171811317,-0.5279080171811317,-0.5279080171811317,-0.5279080171811317,-0.6061282829005787,-0.6061282829005787,-1.044050120440051,-1.044050120440051,-0.6295274850101154,0.3981071705534973,78
-0.6776376442676364,-0.6776376442676364,-0.6776376442676364,-0.6776376442676364,-0.68917746322491,-0.68917746322491,-1.798646781697312,-1.798646781697312,-5.053764197841812,0.020892961308540396,69
-0.6769925658612416,-0.6769925658612416,-0.6769925658612416,-0.6769925658612416,-0.721067404360971,-0.721067404360971,-1.4518893045960328,-1.4518893045960328,-4.651729265583621,0.014454397707459272,98
-0.6870189058663851,-0.6870189058663851,-0.6870189058663851,-0.6870189058663851,-0.6952844512835062,-0.6952844512835062,-1.3787137978429471,-1.3787137978429471,-4.023418393593986,0.012022644346174132,96
-0.6716959451709642,-0.6716959451709642,-0.6716959451709642,-0.6716959451709642,-0.6763447260842401,-0.6763447260842401,-1.6689317596914215,-1.6689317596914215,-5.309716557829258,0.020892961308540396,15
-0.5022961898114037,-0.5022961898114037,-0.5022961898114037,-0.5022961898114037,-0.5845706852984776,-0.5845706852984776,-1.0403880054963133,-1.0403880054963133,-0.6337594949284913,0.3981071705534973,58
-0.5683850792785685,-0.5683850792785685,-0.5683850792785685,-0.5683850792785685,-0.6221695948242663,-0.6221695948242663,-1.095180768619518,-1.095180768619518,-1.137724024510956,0.19054607179632474,38
-0.487763226101975,-0.487763226101975,-0.487763226101975,-0.487763226101975,-0.5789472648498841,-0.5789472648498841,-1.0776226513594742,-1.0776226513594742,-0.6296729578378544,0.8317637711026709,84
-0.6304336817347731,-0.6304336817347731,-0.6304336817347731,-0.6304336817347731,-0.6639028880532343,-0.6639028880532343,-1.9038748462172632,-1.9038748462172632,-4.772494617931407,0.06309573444801933,11
