std,stdl,ho,hol,point,spring_rank,N,M,K1,K2,trainsize,rep
-6.443110705134375,-7.611548859674383,-6.301745252490398,-7.299650625483941,-7.3351923644299335,-7.713089418495084,1000,1500,6,8,0.8317637711026709,5
-8.680155903454507,-10.240495822368707,-8.39978405414978,-9.882547229617163,-10.872941177435404,-10.068692529158074,1000,1000,6,10,0.5754399373371569,4
-2.504627387926539,-2.5135591803998794,-2.498052268120698,-2.5091839552835964,-8.1047061525919,-2.5626432233325884,1000,1000,2,5,0.025118864315095794,15
-1.5468002956368263,-1.6221305408463995,-1.5389850993649823,-1.6114847265449024,-7.234134548744234,-1.687812574317255,1000,1500,3,3,0.47863009232263826,1
-10.26684865402669,-10.48496415648957,-9.730389203300302,-10.325479152101545,-55.035296237255096,-10.109353893321936,1000,1500,8,8,0.09120108393559097,7
-8.85257721231991,-9.588578528321587,-8.48635126164349,-9.34429260519709,-29.837611380332977,-9.218439003605603,1000,1000,6,9,0.22908676527677735,18
-8.38266764370755,-9.389754170376449,-7.961605751049899,-8.975647887927908,-16.408750889541896,-9.00610253168377,1000,1000,6,9,0.3981071705534973,11
-2.687528862584698,-2.6864792312168264,-2.6840578342379406,-2.6850710364530244,-8.6176411881697,-2.7040379669083445,1000,1000,2,5,0.025118864315095794,0
-9.916283845708367,-10.493602488034158,-9.420129610593058,-10.23354072096308,-38.434605843451244,-10.087967412388325,1000,1500,8,8,0.13182567385564073,14
-1.5683398258893986,-1.6239957635481754,-1.5625462867892377,-1.6208350571367913,-11.00631756299073,-1.6567715669749168,1000,1500,3,3,0.3311311214825911,8
-9.361614426531837,-10.260278301949102,-9.003665587040025,-9.980137514762632,-25.58864851811603,-9.82447706342947,1000,1500,8,8,0.19054607179632474,13
-10.536585906562225,-10.57882037670878,-10.360691685353695,-10.534380875056703,-66.09769987445402,-10.488484920933125,1000,1500,8,8,0.020892961308540396,16
-6.65599855349557,-6.6760978843434975,-6.63235029277172,-6.667610582056451,-28.12601479003198,-6.857976502270804,1000,1500,5,7,0.012022644346174132,3
-1.8080609754157868,-1.831476283511243,-1.8021250105055984,-1.826235704572929,-15.363247735311003,-1.8210529303107508,1000,1000,2,4,0.15848931924611134,11
-1.594249949822687,-1.6559664009859885,-1.5849356261175864,-1.6483050487147337,-9.921158551913228,-1.658626854665724,1000,1000,2,4,0.47863009232263826,2
-1.7836783600379944,-1.7887521559959032,-1.7824509600547729,-1.7876494772468092,-3.583484223162032,-1.9453435753874613,1000,1500,3,3,0.014454397707459272,13
-9.768373368536809,-9.721029210785373,-9.416206987442427,-9.613425368245684,-70.73870782902077,-9.64124185618308,1000,1000,6,9,0.07585775750291836,7
-10.618272059479573,-10.634792924143209,-10.560471240480664,-10.614831861049048,-37.05307959549245,-10.652298146339199,1000,1000,6,10,0.01,3
-10.862589347706525,-10.791421586714852,-10.583792919171081,-10.713243818319958,-75.96524457543333,-10.642086651647695,1000,1000,6,10,0.03630780547701014,18
-2.6541345473766906,-2.661131096084324,-2.649283424179366,-2.6568270859557686,-6.98702750199525,-2.658680607893181,1000,1000,2,5,0.020892961308540396,3
-8.269109075493938,-9.324460120896449,-7.987602346033306,-9.121415860830474,-18.75855365718694,-8.979532883642888,1000,1000,6,9,0.3311311214825911,15
-5.6958510037628045,-6.236804633924188,-5.505088354457994,-6.045892898686772,-12.103476947991666,-6.169095453618083,1000,1500,5,7,0.3311311214825911,5
-10.650101948547341,-10.555529789387936,-10.426718313295044,-10.510778705526565,-74.35126997258449,-10.593461436545098,1000,1500,8,8,0.025118864315095794,8
-10.571529783839619,-10.565938908934795,-10.479054162814924,-10.548584286175503,-53.277542154417944,-10.852466905596696,1000,1500,8,8,0.01,15
-9.994537275994032,-10.412387912636039,-9.557556512718573,-10.257014428007858,-54.99354656830761,-10.299134487221753,1000,1500,8,8,0.09120108393559097,5
-10.977136765365735,-10.758121125936325,-10.649170663582462,-10.676543187124697,-76.73947262817683,-10.712816967408193,1000,1000,6,10,0.03630780547701014,14
-10.664895021072782,-10.588842276577493,-10.408001171971062,-10.519942162157827,-75.02824097757173,-10.447435028919749,1000,1500,8,8,0.025118864315095794,13
-1.78962009134245,-1.8032874425155556,-1.7853444985458822,-1.8011672475073244,-11.08430436279635,-1.8307679855464962,1000,1000,2,4,0.09120108393559097,8
-8.730550224424228,-8.614696002242937,-8.555971540371173,-8.574311025605178,-58.476740457735076,-8.619477164419218,1000,1500,6,8,0.025118864315095794,14
-2.513643997594142,-2.5436581713181745,-2.506935497841669,-2.5393271357117606,-19.223685280411825,-2.543843824439817,1000,1000,2,5,0.09120108393559097,11
-6.5428151201637395,-6.5109441022765235,-6.48585511944262,-6.503807379535193,-33.915901593377605,-6.575263987176417,1000,1500,5,7,0.017378008287493755,9
-1.6857735029661123,-1.7618901335112893,-1.66570129101411,-1.744019997483168,-8.452048567830401,-1.7549382508037281,1000,1000,2,4,0.5754399373371569,5
-7.985299960757642,-8.388866686808408,-7.554270401976921,-8.130355402787437,-23.09262132584696,-8.237019574929652,1000,1500,6,8,0.19054607179632474,3
-8.864588820470821,-9.971838312834631,-8.527848456623902,-9.702373362724579,-15.82298944532516,-9.953738801390994,1000,1500,8,8,0.2754228703338166,11
-9.6812267049663,-9.595444261830687,-9.398500983885974,-9.53291841814802,-72.30545500361195,-9.518191641654541,1000,1000,6,9,0.05248074602497726,1
-2.363470525807509,-2.4680947221755543,-2.2995140804873984,-2.3820407138235193,-4.085613754994815,-2.4395994199133306,1000,1000,2,5,0.8317637711026709,12
-1.4654895282293257,-1.5561597841011958,-1.4568730758449515,-1.5351492920554677,-2.5398337462587492,-1.7550349405829693,1000,1500,3,3,0.8317637711026709,3
-8.721905038546746,-9.305936992495013,-8.305185132777064,-9.106647450914972,-32.641898269977574,-8.990457652396294,1000,1000,6,9,0.22908676527677735,3
-1.6750503913628272,-1.7130145019788403,-1.667102776013658,-1.7061304218834237,-14.021006063358117,-1.7296383840704992,1000,1500,3,3,0.19054607179632474,9
-1.8215557829896036,-1.8209141347299864,-1.8209825468794385,-1.820396123595969,-2.058552772947529,-1.834447138365577,1000,1000,2,4,0.012022644346174132,9
-5.16927033719693,-6.085429596248466,-5.059281805181328,-5.801724512149353,-5.9766493168247115,-5.985547364330998,1000,1500,5,7,0.6918309709189366,12
-1.8526987897244769,-1.8697291057567018,-1.8474329884291474,-1.8662748027798333,-13.315180511443296,-1.865385162139251,1000,1000,2,4,0.1096478196143185,15
-1.7084207707837873,-1.7617889861326186,-1.6896581369974362,-1.7481660035029323,-10.971646942731951,-1.7440195871932573,1000,1000,2,4,0.3981071705534973,6
-8.596207748568192,-8.582377011464924,-8.522060227801957,-8.560862552889567,-38.55673879070925,-8.638996880604887,1000,1500,6,8,0.01,0
-2.4986169683828967,-2.5524768136133367,-2.458941184014489,-2.5263539353897597,-19.480099816487158,-2.52436344988792,1000,1000,2,5,0.22908676527677735,4
-1.710227113681121,-1.7741953814484601,-1.6917019330878316,-1.754697008759628,-12.060412412531667,-1.760724165944341,1000,1000,2,4,0.3981071705534973,7
-7.913550672550383,-9.714888583351705,-7.796923072109327,-9.239561376429029,-9.058593318019385,-9.250343914347358,1000,1500,8,8,0.6918309709189366,19
-1.8890141000040512,-1.8973828314686612,-1.8892760189567455,-1.8975474689210592,-4.209615862516249,-1.8870726079503792,1000,1000,2,4,0.020892961308540396,18
-8.097089088933853,-9.222184590345885,-7.8242886618725125,-8.932652562769643,-13.956531799688022,-8.89055004093403,1000,1000,6,9,0.3981071705534973,9
-2.513347247690204,-2.517382969687487,-2.49796578629317,-2.5083953880360395,-18.182941509118827,-2.508602101972307,1000,1000,2,5,0.09120108393559097,19
-6.667530097816652,-6.650088032727327,-6.575171372960363,-6.615576842348186,-39.13117759835888,-6.694378192818552,1000,1500,5,7,0.020892961308540396,2
-1.8686353414263697,-1.887444097151877,-1.8684544349344185,-1.8869073421763434,-7.947518734380622,-1.917551144808161,1000,1000,2,4,0.04365158322401661,18
-6.659503498378114,-6.681122045434143,-6.522715764590938,-6.624403016809098,-50.828594628005575,-6.601688015182507,1000,1500,5,7,0.04365158322401661,3
-8.610831086772073,-8.58204672948574,-8.495903887897766,-8.564913921924607,-54.30190238887964,-8.616590701482007,1000,1500,6,8,0.017378008287493755,2
-7.4478695384761915,-9.016208322855984,-7.296711557974508,-8.736820045980119,-9.701122440624824,-8.718350253845854,1000,1000,6,9,0.5754399373371569,15
-1.8870182816927161,-1.8949486255557189,-1.8720089054585078,-1.8836212178213547,-14.599156332251075,-1.9302875250744589,1000,1000,2,4,0.15848931924611134,17
-10.527752630688273,-10.532236899877232,-10.244383040998787,-10.478147880092484,-75.88907219901886,-10.360301836874067,1000,1000,6,10,0.05248074602497726,3
-8.533506258648977,-8.534572115022915,-8.287750162500538,-8.45961735799413,-66.76807208283404,-8.436094925248094,1000,1500,6,8,0.04365158322401661,4
-1.7855665419034634,-1.7847721256554376,-1.7853042267921728,-1.7846621443706536,-2.7493555860602807,-2.152780081312794,1000,1500,3,3,0.01,1
-2.3946215771229826,-2.4465675211716866,-2.3499169354282934,-2.416692964278961,-17.618496005502358,-2.473654574838674,1000,1000,2,5,0.3311311214825911,1
-10.906952425477229,-10.820180247281362,-10.741419915841771,-10.775943474938616,-53.4823902941067,-10.78964139835936,1000,1000,6,10,0.014454397707459272,16
-10.082005140651114,-10.455605110227017,-9.656918306805332,-10.278207030879384,-57.31823240334392,-10.128555851017246,1000,1500,8,8,0.09120108393559097,19
-1.7169634490338284,-1.7286707762283826,-1.7092732555934265,-1.7210284836088168,-14.077929730747234,-1.761598570654973,1000,1500,3,3,0.19054607179632474,19
-9.680809197155147,-9.633619205077853,-9.5269718905022,-9.621958094787098,-63.02647915228019,-9.683412916672319,1000,1000,6,9,0.03019951720402016,5
-8.242639562495075,-9.93088488331737,-8.060843077417942,-9.397851533379798,-9.228284066873673,-9.651398906064033,1000,1500,8,8,0.5754399373371569,2
-9.82057725533998,-10.634746241871731,-9.352058115328353,-10.290831596489383,-25.69290509810205,-10.115665398399585,1000,1000,6,10,0.2754228703338166,8
-8.734060619348902,-9.421202462015877,-8.297819703608246,-9.141927437593717,-24.3934079298229,-9.049829735322549,1000,1000,6,9,0.2754228703338166,8
-1.844895213557533,-1.8795575194945064,-1.8370847079055992,-1.8731669061736924,-15.243192367458033,-1.8684534006294231,1000,1000,2,4,0.15848931924611134,18
-2.592881340018555,-2.592181963576052,-2.589702217551341,-2.590323090638944,-6.204524930571693,-2.6478717999807033,1000,1000,2,5,0.020892961308540396,5
-1.531991660174705,-1.6207312560078633,-1.5220528521514676,-1.604438429041201,-5.455110163729656,-1.6188182711098864,1000,1500,3,3,0.5754399373371569,2
-2.4232492275475224,-2.472836717503858,-2.3764418051030662,-2.424993261574044,-7.687180723266933,-2.4582396950694183,1000,1000,2,5,0.6918309709189366,13
-9.59381902364317,-10.336288410633934,-9.194131648545358,-10.05472937806625,-21.482357357699446,-10.01750913812979,1000,1500,8,8,0.19054607179632474,9
-6.588524616101272,-6.576344436683264,-6.535671111630028,-6.558075150056098,-37.855907203210826,-6.555138418140194,1000,1500,5,7,0.020892961308540396,5
-10.776534244079942,-10.693781955714128,-10.266344591426318,-10.51466876115325,-74.156954241955,-10.479011156593549,1000,1500,8,8,0.05248074602497726,1
-9.738503161610003,-9.679319509425731,-9.3823089461953,-9.55356308815678,-73.51503332618715,-9.412987774115658,1000,1000,6,9,0.06309573444801933,4
-7.605212288887047,-8.195014323833089,-7.349708045873434,-8.039703423360221,-24.183806846147352,-8.132752205383872,1000,1500,6,8,0.19054607179632474,6
-9.32025101740824,-9.381274360764118,-8.961875761601815,-9.342068093139867,-54.37534551932325,-9.431038601814654,1000,1000,6,9,0.13182567385564073,12
-8.749714143356883,-10.089337428396727,-8.454007048252633,-9.783544909788711,-14.092608555501347,-9.860180963801588,1000,1500,8,8,0.2754228703338166,5
-9.44160410040624,-9.508940119882578,-9.304497995963418,-9.471608583850898,-64.82816565124644,-9.362981005059503,1000,1000,6,9,0.03019951720402016,9
-1.7667136398335872,-1.774735471280276,-1.7636051800229586,-1.771751195936745,-10.90660028809615,-1.8773195067848805,1000,1500,3,3,0.06309573444801933,6
-1.731899929273273,-1.7504878889578066,-1.7301538115763802,-1.7484228166218942,-13.068082149258405,-1.7448463663410527,1000,1500,3,3,0.07585775750291836,15
-8.618975541859013,-8.57781979281631,-8.521895533094956,-8.567745676609388,-47.610635308462214,-8.636571509260811,1000,1500,6,8,0.014454397707459272,2
-7.4933934427594036,-8.196843801184235,-7.2206792030107065,-8.028208884762696,-24.532907774752584,-8.055637657476975,1000,1500,6,8,0.19054607179632474,18
-2.4986747033564956,-2.546686079608898,-2.481239494610434,-2.533561658885233,-19.759917750860534,-2.52916509458734,1000,1000,2,5,0.1096478196143185,1
-1.4805375599719741,-1.5504333064885647,-1.4741942763318188,-1.539731211062753,-4.355731809664506,-1.6216172964922124,1000,1500,3,3,0.5754399373371569,15
-8.189362167491378,-9.422195894612946,-7.935580237470519,-8.992518385632152,-10.722524381707933,-9.039871527609202,1000,1000,6,9,0.5754399373371569,7
-7.882921977561348,-9.250835212555097,-7.625166046663735,-8.82183063301778,-10.601013413471524,-8.75268276527124,1000,1000,6,9,0.5754399373371569,1
-8.510903224001614,-8.550085685538832,-8.389253865384287,-8.506961914678852,-59.05943637231395,-8.440078817130921,1000,1500,6,8,0.025118864315095794,0
-10.723249017041109,-10.639161014175837,-10.449480210390611,-10.54955454237387,-74.49042497153326,-10.50012109357811,1000,1500,8,8,0.025118864315095794,1
-6.582526302736494,-6.595665661664208,-6.5082061584909905,-6.574643493333681,-45.655303931612686,-6.646536518775394,1000,1500,5,7,0.03019951720402016,17
-10.032015944543135,-10.51421757388065,-9.451971960990454,-10.201325814121452,-32.33186139203897,-9.947186707891069,1000,1000,6,10,0.22908676527677735,15
-2.594408899319271,-2.5973724754712353,-2.5828471308846153,-2.5912971394718443,-9.202975534969786,-2.756419179773796,1000,1000,2,5,0.03019951720402016,16
-8.454104956256826,-8.43833792912655,-8.288994111101934,-8.40949171098695,-62.41024890191608,-8.4399882613989,1000,1500,6,8,0.03630780547701014,6
-2.5201756267634448,-2.519953213044003,-2.5195359174085765,-2.5204198157084785,-6.510292599437346,-2.6145729849076447,1000,1000,2,5,0.020892961308540396,19
-5.592038581486835,-6.152049648806106,-5.430668642227478,-5.9619989116352095,-8.632322145044125,-6.087625359658915,1000,1500,5,7,0.3981071705534973,5
-6.040090677480387,-6.465110867815636,-5.864622524761331,-6.34418883509077,-22.96727949523355,-6.316330649865051,1000,1500,5,7,0.19054607179632474,11
-1.7948245806297338,-1.7988619398994996,-1.79298061554336,-1.7968337307271685,-3.8956628198468155,-1.8344650071539665,1000,1500,3,3,0.012022644346174132,5
-2.5847121340141306,-2.5892360606393083,-2.5799455614424156,-2.5867047416014426,-11.181734696126707,-2.595352922738445,1000,1000,2,5,0.03630780547701014,7
-1.7885481299362676,-1.8479994125477581,-1.765327324444838,-1.8313798229824292,-10.818001149736206,-1.8476261786328412,1000,1000,2,4,0.47863009232263826,19
-9.419379629354902,-9.708982701873916,-8.964351970909712,-9.511350511970944,-46.99444016212915,-9.38657754119493,1000,1000,6,9,0.15848931924611134,7
-10.191997279620805,-10.778828881166586,-9.616601932607853,-10.493391248416108,-30.46724587484549,-10.38349362752935,1000,1000,6,10,0.22908676527677735,17
-4.9065164088479,-5.8832868645431,-4.862236531545289,-5.660066634100187,-5.70780084253798,-6.152120746965815,1000,1500,5,7,0.8317637711026709,5
-8.167925177328595,-9.051025249464551,-7.839651358074646,-8.819679095485773,-14.609415703168064,-8.87581651248788,1000,1000,6,9,0.3981071705534973,14
-10.836099725327195,-10.791050266081871,-10.732873673852092,-10.77047732771787,-42.053923299903396,-10.761982759302454,1000,1000,6,10,0.012022644346174132,10
-1.8645453763937645,-1.8624065398543201,-1.8633429893273246,-1.8616840805531392,-5.6499217645160185,-1.9251862357558098,1000,1000,2,4,0.03019951720402016,14
-9.788870311474852,-10.467279216976431,-9.280971644310938,-10.134070301005659,-30.055453903560604,-10.09634920598162,1000,1500,8,8,0.15848931924611134,1
-8.556484786654357,-8.521007592763276,-8.348490735081693,-8.46144991715345,-65.49016829844919,-8.451079687015621,1000,1500,6,8,0.03630780547701014,12
-10.46063915164266,-10.581739413572565,-10.164876206730414,-10.475191948853077,-76.23953265580283,-10.378336008271914,1000,1500,8,8,0.04365158322401661,11
-1.76405446949816,-1.7729929329271619,-1.7627787296328694,-1.771888496324787,-8.974890604431526,-1.8498429672952534,1000,1500,3,3,0.03630780547701014,0
-1.594317905277697,-1.6517786549034048,-1.5890107696313887,-1.6464208331247943,-10.33548772351334,-1.707751021554527,1000,1500,3,3,0.2754228703338166,6
-8.111372002415589,-9.390193129195419,-7.8084848178493695,-8.940712422167561,-12.733021335268303,-8.91929775878948,1000,1000,6,9,0.47863009232263826,11
-8.8772943248414,-10.265446904901726,-8.504235255367016,-9.81229620343851,-14.084495888402135,-9.66930615193931,1000,1000,6,10,0.47863009232263826,15
-5.689966739715437,-6.229594916386364,-5.555751698319591,-6.152427059811644,-22.666152097325604,-6.206479900181192,1000,1500,5,7,0.19054607179632474,16
-1.7145716429548672,-1.747845508545129,-1.710259844538847,-1.742062718297574,-14.997181975275947,-1.773634352729231,1000,1500,3,3,0.13182567385564073,5
-6.683107930706844,-6.655755050996209,-6.6279188541749665,-6.635792304732498,-25.861198369759343,-7.1554276226956315,1000,1500,5,7,0.01,2
-5.550847710120722,-6.330817166643528,-5.388000460190571,-6.10308533042617,-11.743999044997896,-6.118379495623093,1000,1500,5,7,0.3311311214825911,6
-1.7836727644618182,-1.8020085194257094,-1.77920976842573,-1.7997127967084805,-12.020178983152961,-1.8291208771796563,1000,1000,2,4,0.1096478196143185,8
-10.281717340819396,-10.398415280743443,-9.914605088435668,-10.32095330063049,-69.57222580797965,-10.258512965110498,1000,1500,8,8,0.06309573444801933,19
-10.469802861048029,-10.536381023911149,-10.264448474052637,-10.495733382691318,-73.43847464054907,-10.392873522661127,1000,1000,6,10,0.04365158322401661,3
-10.47287588106834,-10.714533158149878,-9.865989205309083,-10.432486753912892,-47.807062196993925,-10.244492950800531,1000,1000,6,10,0.15848931924611134,7
-2.5412846876951223,-2.5636215746753375,-2.5269957044518425,-2.554732684330797,-16.62948655505528,-2.533018937170326,1000,1000,2,5,0.09120108393559097,17
-2.4455777260757707,-2.5474903366019013,-2.407397358556659,-2.5171331486238655,-12.448778652423092,-2.5356327444124953,1000,1000,2,5,0.47863009232263826,5
-2.3161368012845425,-2.409462695348652,-2.282487748526246,-2.3876398155385274,-12.390077142778328,-2.491142577187951,1000,1000,2,5,0.47863009232263826,12
-8.586168193576434,-8.580948860512738,-8.491517908714139,-8.5454702423322,-46.81460197942579,-8.528450330318485,1000,1500,6,8,0.014454397707459272,17
-7.60907014985545,-8.423631354421177,-7.298918744124951,-8.144855791766956,-18.90940472571869,-7.970176748155565,1000,1500,6,8,0.22908676527677735,15
-7.89883815470494,-8.892733389906823,-7.625734812575206,-8.674950553271245,-10.843969936120068,-8.917106469127265,1000,1000,6,9,0.47863009232263826,14
-1.8872861159930694,-1.9067292296514269,-1.8854733045764596,-1.9045694201860532,-9.007434328016533,-1.9118775151008458,1000,1000,2,4,0.05248074602497726,12
-6.46526625176365,-7.855609354016101,-6.3221320125466365,-7.564563225832519,-7.462374509542476,-7.827921560426322,1000,1500,6,8,0.5754399373371569,11
-10.931601302691266,-10.905800514947268,-10.495880261295369,-10.753446148447988,-77.54758903057595,-10.574446213067612,1000,1000,6,10,0.06309573444801933,5
-10.893740233810986,-10.88885894603086,-10.63148620294065,-10.81046787376562,-78.73238994124773,-10.647940950695771,1000,1000,6,10,0.03019951720402016,17
-10.480779532130331,-10.541766983215703,-10.008369682521398,-10.39239859660067,-68.72467365054193,-10.254890017868869,1000,1500,8,8,0.06309573444801933,6
-6.602749752126512,-7.814209033009437,-6.484117485510412,-7.509187914583533,-7.497484924211958,-7.780470389942672,1000,1500,6,8,0.5754399373371569,1
-2.4794493091319123,-2.5066259315910435,-2.4671540334523643,-2.4978176801332435,-16.542155405219997,-2.5169902580604884,1000,1000,2,5,0.06309573444801933,15
-7.853113613900897,-8.367826482432127,-7.508241352767181,-8.151934869339431,-28.828250326534036,-8.071465557609699,1000,1500,6,8,0.15848931924611134,19
-1.6376337002475592,-1.6890286612652523,-1.6279693057989661,-1.681479327149818,-11.880700288083835,-1.659837672911159,1000,1000,2,4,0.3981071705534973,2
-6.652946224057882,-6.664822416366878,-6.480063608274101,-6.594713771641226,-50.26881139551476,-6.545788635363813,1000,1500,5,7,0.06309573444801933,3
-1.777359191494789,-1.7792965151998528,-1.7761790328801579,-1.7782561361751426,-6.256194975100069,-1.8041782843596927,1000,1500,3,3,0.025118864315095794,1
-1.8904472415144273,-1.9050070141899869,-1.8907415738826887,-1.9051377744863742,-5.80318375233995,-1.9183175663178058,1000,1000,2,4,0.03019951720402016,12
-10.504456740398199,-10.553473697865066,-10.426809105767475,-10.543381035183225,-51.53976050065443,-10.49630847028797,1000,1500,8,8,0.01,9
-6.072804488524017,-6.438100720349822,-5.868801488630169,-6.2896124219552245,-22.919534017382095,-6.220643719704488,1000,1500,5,7,0.19054607179632474,5
-6.524020683565439,-6.511012119774709,-6.480975995676589,-6.507713542763294,-29.89955994414854,-6.552967367120174,1000,1500,5,7,0.014454397707459272,9
-1.7523927512889927,-1.7729846606162099,-1.7484241363191908,-1.7687261616563976,-13.040184088333456,-1.8272840744300491,1000,1500,3,3,0.07585775750291836,16
-2.402777132929958,-2.5737089515558664,-2.3723897233568163,-2.5422127790576923,-9.257548836552452,-2.53480531238247,1000,1000,2,5,0.5754399373371569,10
-1.8219065881468122,-1.824384409178418,-1.816417243272937,-1.8203588032037155,-9.58868464121079,-1.8606280490317826,1000,1000,2,4,0.06309573444801933,9
-1.8724674555767487,-1.8774381459661735,-1.8694930442465914,-1.8758680170933,-10.333623744147657,-2.073375740687987,1000,1000,2,4,0.06309573444801933,15
-10.419498083236027,-10.748023594716301,-9.754642725334138,-10.467671362440075,-39.6451757874034,-10.35965808370591,1000,1000,6,10,0.19054607179632474,10
-2.4802003074907253,-2.582516000731814,-2.4362582379408138,-2.5436720484037716,-13.966347207577485,-2.573293906028829,1000,1000,2,5,0.3981071705534973,2
-2.6006641083656494,-2.5974452227332545,-2.596644115431558,-2.595492586075734,-6.913191675550167,-2.621817828743018,1000,1000,2,5,0.025118864315095794,5
-2.6379987370206277,-2.637165946201341,-2.635744367154069,-2.636387163906599,-3.339746117045882,-2.7543927804277195,1000,1000,2,5,0.01,10
-8.768868462076513,-10.224542933769,-8.498871667407377,-9.787338697185858,-11.694232189712572,-9.871921541992064,1000,1000,6,10,0.5754399373371569,6
-1.6028089222594382,-1.636669671840537,-1.5973402294202612,-1.630004912966004,-9.792878431493687,-1.684121825498177,1000,1500,3,3,0.3311311214825911,4
-9.337487648812063,-10.496123785931651,-8.931298351577865,-10.041673268503672,-18.167247822343363,-9.758772100878867,1000,1500,8,8,0.22908676527677735,12
-10.50089903201938,-10.537449426172229,-10.40889318924163,-10.525745428571344,-61.37878195012074,-11.002817796592417,1000,1500,8,8,0.012022644346174132,17
-6.662033786407445,-6.646361689895935,-6.613245048045541,-6.626307746177848,-29.39052786160488,-6.734047701247606,1000,1500,5,7,0.012022644346174132,10
-10.479899297006217,-10.542602385496531,-10.313070494366828,-10.505137247598366,-69.18063438473983,-10.413240628829882,1000,1500,8,8,0.020892961308540396,7
-6.535213610068063,-6.618138946249288,-6.34059203923859,-6.52696191217982,-48.04261949338029,-6.447977228155172,1000,1500,5,7,0.07585775750291836,0
-9.60090930696624,-9.588914784309825,-9.519205714796506,-9.57487134271386,-43.67412115677576,-9.65899893623706,1000,1000,6,9,0.014454397707459272,4
-8.546340936184063,-8.491747296859186,-8.439130201282367,-8.470852928963142,-50.39724158363007,-8.482654045154748,1000,1500,6,8,0.017378008287493755,13
-1.7185081269974738,-1.7441664007529531,-1.7140492856306186,-1.7388495331683091,-13.950532646385673,-1.7999410858603875,1000,1500,3,3,0.13182567385564073,17
-9.256570170664926,-10.379940436826216,-8.878424740927894,-10.041914303668712,-14.943651102611167,-9.90102412112829,1000,1000,6,10,0.3981071705534973,12
-10.870017718158959,-10.8779816267497,-10.413313457643204,-10.715709283095654,-74.63013365648631,-10.52729854378736,1000,1000,6,10,0.07585775750291836,5
-9.402522878275272,-9.722285679456055,-8.893550369500351,-9.442823722303942,-46.63554517202462,-9.277183509662681,1000,1000,6,9,0.15848931924611134,4
-8.590993968800792,-8.600631507802111,-8.26340259474405,-8.461213448284724,-60.461193654972995,-8.432542630450934,1000,1500,6,8,0.06309573444801933,3
-7.317458661719181,-8.097097904534106,-7.059069441784423,-7.831934884621736,-12.468870656985478,-7.937011968339029,1000,1500,6,8,0.3311311214825911,13
-7.725711063610627,-8.333432827339022,-7.380455155426614,-8.113860157902195,-22.770048418110953,-8.155209087247538,1000,1500,6,8,0.19054607179632474,16
-1.7800620025055256,-1.7831756486970518,-1.7777035282060651,-1.7808949356647137,-8.597283529851625,-1.780712604016328,1000,1500,3,3,0.03630780547701014,19
-7.698337294325839,-8.984217899067461,-7.47775397569206,-8.700514904094014,-10.475763838678107,-8.811644692134877,1000,1000,6,9,0.5754399373371569,2
-2.2695148735290744,-2.3913993275350562,-2.238011185803216,-2.3670916700728104,-8.93856262757443,-2.4621300099279435,1000,1000,2,5,0.5754399373371569,12
-6.583866120544824,-6.578323546278694,-6.539503609251156,-6.5626260003494465,-34.95680233896202,-6.5567131291609915,1000,1500,5,7,0.017378008287493755,5
-2.5563431299349095,-2.585559307680221,-2.5415294504667267,-2.575850384788794,-20.638805955327555,-2.58850391149178,1000,1000,2,5,0.15848931924611134,9
-10.623191861632272,-10.609403999906945,-10.469762895818386,-10.565432564286333,-58.88554664327658,-10.521641940121837,1000,1500,8,8,0.014454397707459272,13
-5.8770919315557295,-6.56819858610882,-5.684187312529274,-6.323474434077947,-13.52915255534402,-6.312781670658869,1000,1500,5,7,0.2754228703338166,0
-1.8255986929426469,-1.8295592690914544,-1.8231921253500072,-1.8271228067849785,-5.75775477761362,-1.895998700216729,1000,1000,2,4,0.03019951720402016,2
-10.891597152312592,-10.685226291223994,-10.315571784857582,-10.517180017752432,-67.85517047333278,-10.477478205546488,1000,1000,6,10,0.09120108393559097,7
-2.568642845346199,-2.5816960254003467,-2.561959645083369,-2.5774137666761585,-13.556071324729825,-2.5818113383475687,1000,1000,2,5,0.06309573444801933,14
-10.897379405292021,-10.817166432476318,-10.736420733487968,-10.766931726983938,-59.89669450333534,-10.751014905177598,1000,1000,6,10,0.020892961308540396,5
-6.742819501315782,-7.913458393774383,-6.5930964634307285,-7.638056502678905,-8.374581980116778,-7.7857195422360705,1000,1500,6,8,0.47863009232263826,19
-6.584091557666543,-6.600590116859491,-6.550579525938541,-6.59315365532383,-28.933812133685358,-6.669865728240874,1000,1500,5,7,0.012022644346174132,13
-1.802178114132858,-1.8626314634736802,-1.7840178422636737,-1.8492396696597888,-11.651146858428916,-1.8534829401901296,1000,1000,2,4,0.3981071705534973,12
-1.7819995544689302,-1.7820279123813905,-1.7814215077180608,-1.7816005899898808,-4.287202630923322,-2.247008690759514,1000,1500,3,3,0.017378008287493755,8
-1.872669602539175,-1.8763424411616112,-1.8692849929353172,-1.8740369029804573,-9.38725669012656,-1.8677379078341418,1000,1000,2,4,0.06309573444801933,5
-9.050770733949607,-9.581810882373443,-8.522165286708526,-9.247791285251786,-23.688555147837285,-9.262504121430975,1000,1000,6,9,0.2754228703338166,7
-9.697854772379024,-9.610192310769563,-9.498029627087094,-9.595116764111856,-68.36907283213513,-9.657709618811488,1000,1000,6,9,0.04365158322401661,5
