prop_stdl_>_std,prop_ho_>_std,prop_hol_>_std,prop_point_>_std,prop_spring_>_std,N,M,K1,K2,trainsize,rep
0.2297734627831715,0.6472491909385113,0.27184466019417475,0.284789644012945,0.2686084142394822,1000,1000,6,10,0.6918309709189366,16
0.8871794871794871,0.08923076923076922,0.884102564102564,0.884102564102564,0.8994871794871795,1000,1000,2,4,0.025118864315095794,6
0.91353001017294,0.06917599186164802,0.9125127161749745,0.901322482197355,0.9379450661241099,1000,1000,2,4,0.017378008287493755,18
0.82365003417635,0.15652768284347232,0.820915926179084,0.8099794941900205,0.8291182501708817,1000,1500,3,3,0.025118864315095794,14
0.4427645788336933,0.42332613390928725,0.4168466522678186,0.36069114470842334,0.34773218142548595,1000,1500,3,3,0.6918309709189366,14
0.8846938775510204,0.10918367346938776,0.8846938775510204,0.8346938775510204,0.9132653061224489,1000,1000,2,5,0.020892961308540396,8
0.3419753086419753,0.6432098765432098,0.39382716049382716,0.10987654320987654,0.42592592592592593,1000,1000,6,9,0.19054607179632474,9
0.6800544588155207,0.4002722940776038,0.675289312457454,0.427501701837985,0.6793737236215113,1000,1500,5,7,0.020892961308540396,14
0.3657587548638132,0.6536964980544747,0.39169909208819714,0.19584954604409857,0.3968871595330739,1000,1000,6,9,0.22908676527677735,6
0.3621434745030251,0.6352636127917026,0.39066551426101986,0.2411408815903198,0.38807260155574763,1000,1500,6,8,0.22908676527677735,13
0.7252525252525253,0.3851851851851852,0.7111111111111111,0.43097643097643096,0.6922558922558922,1000,1500,8,8,0.01,4
0.5995397008055235,0.3222094361334868,0.5949367088607594,0.5443037974683544,0.5811277330264673,1000,1000,2,4,0.13182567385564073,6
0.5788923719958202,0.5903866248693835,0.5747126436781609,0.15673981191222572,0.5924764890282131,1000,1000,6,9,0.04365158322401661,12
0.6950306330837305,0.4104833219877468,0.6950306330837305,0.4322668481960517,0.7072838665759019,1000,1500,5,7,0.020892961308540396,0
0.42828685258964144,0.43725099601593626,0.41434262948207173,0.34063745019920316,0.3834661354581673,1000,1500,3,3,0.3311311214825911,16
0.3818770226537217,0.45307443365695793,0.36893203883495146,0.3365695792880259,0.3656957928802589,1000,1000,2,4,0.6918309709189366,18
0.15810276679841898,0.5573122529644269,0.19367588932806323,0.22134387351778656,0.2134387351778656,1000,1500,8,8,0.8317637711026709,5
0.2447058823529412,0.6094117647058823,0.2752941176470588,0.31529411764705884,0.3247058823529412,1000,1000,6,10,0.5754399373371569,15
0.20064724919093851,0.5922330097087378,0.24271844660194175,0.2977346278317152,0.23948220064724918,1000,1000,6,10,0.6918309709189366,2
0.936105476673428,0.06389452332657201,0.936105476673428,0.9137931034482759,0.9330628803245437,1000,1000,2,5,0.014454397707459272,17
0.5561377245508982,0.38622754491017963,0.561377245508982,0.4880239520958084,0.5711077844311377,1000,1500,3,3,0.1096478196143185,13
0.47890295358649787,0.6044303797468354,0.4989451476793249,0.09599156118143459,0.5232067510548524,1000,1000,6,10,0.05248074602497726,0
0.6781144781144781,0.3616161616161616,0.6801346801346801,0.4404040404040404,0.6996632996632997,1000,1500,8,8,0.01,7
0.5012345679012346,0.36790123456790125,0.4962962962962963,0.45925925925925926,0.5049382716049383,1000,1000,2,4,0.19054607179632474,10
0.5037037037037037,0.44814814814814813,0.5049382716049383,0.35555555555555557,0.5049382716049383,1000,1000,2,5,0.19054607179632474,6
0.4668911335578002,0.6565656565656566,0.4713804713804714,0.05387205387205387,0.489337822671156,1000,1000,6,9,0.1096478196143185,5
0.8060165975103735,0.18153526970954356,0.8029045643153527,0.7614107883817427,0.7977178423236515,1000,1000,2,5,0.03630780547701014,18
0.2686292548298068,0.6577736890524379,0.3265869365225391,0.31278748850046,0.3017479300827967,1000,1500,8,8,0.2754228703338166,10
0.47214076246334313,0.719208211143695,0.5021994134897361,0.0747800586510264,0.5095307917888563,1000,1500,8,8,0.09120108393559097,12
0.44970414201183434,0.46153846153846156,0.4556213017751479,0.35502958579881655,0.35502958579881655,1000,1000,2,5,0.8317637711026709,13
0.5037593984962406,0.5550239234449761,0.5105946684894054,0.12781954887218044,0.5420369104579631,1000,1500,8,8,0.025118864315095794,17
0.5195702225633154,0.40214888718342284,0.5218726016884113,0.4244052187260169,0.5310821181887951,1000,1500,3,3,0.13182567385564073,15
0.8900949796472184,0.12347354138398914,0.8894165535956581,0.8521031207598372,0.937584803256445,1000,1500,3,3,0.017378008287493755,11
0.7268424611223799,0.32724814063556457,0.7187288708586883,0.5327924273157539,0.7349560513860717,1000,1500,5,7,0.014454397707459272,7
0.20388349514563106,0.5631067961165048,0.2588996763754045,0.284789644012945,0.23300970873786409,1000,1000,6,9,0.6918309709189366,4
0.4219409282700422,0.6526019690576652,0.45288326300984527,0.016877637130801686,0.49507735583684953,1000,1500,8,8,0.05248074602497726,18
0.6146540027137042,0.43012211668928085,0.6255088195386703,0.324966078697422,0.649932157394844,1000,1500,6,8,0.017378008287493755,1
0.7694770544290288,0.20704375667022412,0.768409818569904,0.7150480256136607,0.7588046958377801,1000,1000,2,4,0.06309573444801933,14
0.6632653061224489,0.4316326530612245,0.6642857142857143,0.35918367346938773,0.6806122448979591,1000,1000,6,9,0.020892961308540396,4
0.597948717948718,0.48717948717948717,0.602051282051282,0.2635897435897436,0.6328205128205128,1000,1000,6,10,0.025118864315095794,17
0.3758099352051836,0.44924406047516197,0.36285097192224625,0.31101511879049676,0.3326133909287257,1000,1500,3,3,0.6918309709189366,7
0.9287894201424212,0.09053916581892167,0.930824008138352,0.8992878942014242,0.9216683621566633,1000,1000,2,4,0.017378008287493755,5
0.4409282700421941,0.6582278481012658,0.46624472573839665,0.030239099859353025,0.5021097046413502,1000,1500,8,8,0.05248074602497726,9
0.43619322278298484,0.7043979812545061,0.4816149963950973,0.029560201874549386,0.5068493150684932,1000,1500,8,8,0.07585775750291836,2
0.9259634888438134,0.061866125760649086,0.9269776876267748,0.9188640973630832,0.9411764705882353,1000,1000,2,4,0.014454397707459272,3
0.5752577319587628,0.5350515463917526,0.5876288659793815,0.2175257731958763,0.6123711340206186,1000,1000,6,10,0.03019951720402016,6
0.42231075697211157,0.46115537848605576,0.41832669322709165,0.3705179282868526,0.41334661354581675,1000,1500,3,3,0.3311311214825911,14
0.5128919860627178,0.6731707317073171,0.5449477351916376,0.04250871080139373,0.5435540069686411,1000,1500,8,8,0.04365158322401661,8
0.6936691626957113,0.427501701837985,0.6923076923076923,0.39823008849557523,0.7011572498298162,1000,1500,5,7,0.020892961308540396,10
0.4675467546754675,0.7172717271727173,0.4961496149614962,0.03850385038503851,0.5368536853685368,1000,1000,6,10,0.09120108393559097,5
0.34911242603550297,0.4260355029585799,0.31952662721893493,0.33136094674556216,0.31952662721893493,1000,1000,2,5,0.8317637711026709,2
0.2150706436420722,0.6043956043956044,0.25902668759811615,0.23861852433281006,0.21664050235478807,1000,1500,8,8,0.5754399373371569,3
0.5201900237529691,0.37054631828978624,0.5154394299287411,0.3812351543942993,0.5071258907363421,1000,1000,2,5,0.15848931924611134,8
0.6082474226804123,0.46735395189003437,0.6041237113402061,0.29759450171821306,0.6075601374570446,1000,1500,5,7,0.03019951720402016,14
0.7344862665310274,0.4059003051881994,0.7405900305188199,0.44150559511698884,0.7609359104781281,1000,1000,6,9,0.017378008287493755,8
0.23854796888504753,0.6127917026793431,0.2843560933448574,0.2497839239412273,0.31287813310285223,1000,1500,8,8,0.22908676527677735,4
0.42302052785923755,0.625366568914956,0.4596774193548387,0.10483870967741936,0.47947214076246336,1000,1500,5,7,0.09120108393559097,4
0.4936708860759494,0.7046413502109705,0.5225035161744023,0.04289732770745429,0.5506329113924051,1000,1500,8,8,0.05248074602497726,14
0.8123711340206186,0.16804123711340208,0.8123711340206186,0.7701030927835052,0.797938144329897,1000,1000,2,5,0.03019951720402016,4
0.37054631828978624,0.6223277909738717,0.39429928741092635,0.16152019002375298,0.41488519398258117,1000,1500,6,8,0.15848931924611134,13
0.37530864197530867,0.6617283950617284,0.4049382716049383,0.12345679012345678,0.43209876543209874,1000,1000,6,10,0.19054607179632474,12
0.7434077079107505,0.3813387423935091,0.742393509127789,0.4726166328600406,0.768762677484787,1000,1000,6,9,0.014454397707459272,2
0.7943037974683544,0.18670886075949367,0.7921940928270043,0.759493670886076,0.8322784810126582,1000,1000,2,4,0.05248074602497726,11
0.2707641196013289,0.574750830564784,0.30066445182724255,0.292358803986711,0.3073089700996678,1000,1000,6,9,0.3981071705534973,10
0.5635005336179295,0.6819637139807898,0.5656350053361793,0.04909284951974386,0.5891141942369263,1000,1000,6,10,0.06309573444801933,1
0.6985698569856986,0.25742574257425743,0.7007700770077008,0.6325632563256326,0.6875687568756875,1000,1000,2,4,0.09120108393559097,14
0.3976470588235294,0.44,0.4,0.32235294117647056,0.33647058823529413,1000,1000,2,5,0.5754399373371569,17
0.25862068965517243,0.5938697318007663,0.28160919540229884,0.29118773946360155,0.26436781609195403,1000,1000,6,9,0.47863009232263826,12
0.2119309262166405,0.554160125588697,0.24803767660910517,0.23861852433281006,0.18995290423861852,1000,1500,6,8,0.5754399373371569,18
0.287375415282392,0.5730897009966778,0.2956810631229236,0.2574750830564784,0.2724252491694352,1000,1000,6,9,0.3981071705534973,5
0.9321862348178138,0.05465587044534413,0.9331983805668016,0.9321862348178138,0.9493927125506073,1000,1000,2,4,0.012022644346174132,3
0.282574568288854,0.5478806907378336,0.3249607535321821,0.28885400313971743,0.30612244897959184,1000,1500,5,7,0.5754399373371569,19
0.6106194690265486,0.5813478556841388,0.6181075561606535,0.19605173587474473,0.6371681415929203,1000,1500,8,8,0.020892961308540396,3
0.5345679012345679,0.36419753086419754,0.5407407407407407,0.45308641975308644,0.5320987654320988,1000,1000,2,4,0.19054607179632474,14
0.46835443037974683,0.6789413118527042,0.49597238204833144,0.05523590333716916,0.5086306098964327,1000,1000,6,10,0.13182567385564073,3
0.5156756756756756,0.667027027027027,0.5264864864864864,0.043243243243243246,0.5491891891891892,1000,1000,6,10,0.07585775750291836,1
0.9259634888438134,0.08316430020283976,0.9249492900608519,0.8904665314401623,0.949290060851927,1000,1000,2,5,0.014454397707459272,10
0.39920948616600793,0.3952569169960474,0.3794466403162055,0.2924901185770751,0.30434782608695654,1000,1500,3,3,0.8317637711026709,5
0.6756756756756757,0.3051209103840683,0.6763869132290184,0.6152204836415363,0.7147937411095305,1000,1500,3,3,0.06309573444801933,13
0.5373443983402489,0.5968188105117566,0.5504840940525588,0.13208852005532504,0.5663900414937759,1000,1500,6,8,0.03630780547701014,9
0.5486526946107785,0.38248502994011974,0.5516467065868264,0.5022455089820359,0.561377245508982,1000,1500,3,3,0.1096478196143185,18
0.18972332015810275,0.5889328063241107,0.233201581027668,0.25691699604743085,0.233201581027668,1000,1500,6,8,0.8317637711026709,6
0.6864864864864865,0.3037837837837838,0.6983783783783784,0.601081081081081,0.7135135135135136,1000,1000,2,5,0.07585775750291836,17
0.45639943741209565,0.5780590717299579,0.4641350210970464,0.07524613220815753,0.49156118143459915,1000,1500,6,8,0.05248074602497726,6
0.878561736770692,0.11329715061058344,0.8812754409769336,0.8704206241519674,0.9063772048846676,1000,1500,3,3,0.017378008287493755,16
0.8309278350515464,0.16391752577319588,0.8350515463917526,0.7865979381443299,0.845360824742268,1000,1000,2,5,0.03019951720402016,10
0.3647363872082973,0.6084701815038893,0.39066551426101986,0.2480553154710458,0.3949870354364736,1000,1500,5,7,0.22908676527677735,10
0.3570863024544735,0.6825019794140934,0.38558986539984164,0.166270783847981,0.388756927949327,1000,1500,8,8,0.15848931924611134,5
0.8242424242424242,0.26666666666666666,0.8171717171717172,0.6292929292929293,0.8363636363636363,1000,1000,6,9,0.01,6
0.5440874914559125,0.5536568694463432,0.5461380724538619,0.15926179084073822,0.5714285714285714,1000,1500,8,8,0.025118864315095794,11
0.27740863787375414,0.6179401993355482,0.3073089700996678,0.32059800664451826,0.2823920265780731,1000,1000,6,10,0.3981071705534973,2
0.36872427983539097,0.588477366255144,0.39670781893004115,0.18847736625514402,0.37448559670781895,1000,1500,5,7,0.19054607179632474,12
0.45016611295681064,0.46677740863787376,0.46511627906976744,0.3488372093023256,0.40863787375415284,1000,1000,2,4,0.3981071705534973,3
0.28518859245630174,0.5814167433302668,0.3403863845446182,0.265869365225391,0.30726770929162833,1000,1500,6,8,0.2754228703338166,17
0.9216683621566633,0.07222787385554426,0.9216683621566633,0.9003051881993896,0.9450661241098678,1000,1000,2,4,0.017378008287493755,7
0.6856561546286877,0.3540183112919634,0.6866734486266531,0.4526958290946083,0.6968463886063072,1000,1000,6,9,0.017378008287493755,11
0.5843230403800475,0.35629453681710216,0.5700712589073634,0.501187648456057,0.5736342042755345,1000,1000,2,4,0.15848931924611134,5
0.6689113355780022,0.2951739618406285,0.6610549943883277,0.5925925925925926,0.6565656565656566,1000,1000,2,4,0.1096478196143185,13
0.38622754491017963,0.6107784431137725,0.4116766467065868,0.09431137724550898,0.40194610778443113,1000,1500,6,8,0.1096478196143185,16
0.5188067444876784,0.37094682230869,0.5058365758754864,0.45265888456549935,0.4980544747081712,1000,1000,2,4,0.22908676527677735,8
0.3103448275862069,0.6896551724137931,0.37103448275862067,0.24,0.38068965517241377,1000,1000,6,10,0.2754228703338166,7
0.5271604938271605,0.4,0.528395061728395,0.37160493827160496,0.49753086419753084,1000,1000,2,5,0.19054607179632474,14
0.4706744868035191,0.6847507331378299,0.49560117302052786,0.08504398826979472,0.5190615835777126,1000,1500,6,8,0.09120108393559097,9
0.7834008097165992,0.30364372469635625,0.782051282051282,0.5856950067476383,0.7874493927125507,1000,1500,5,7,0.012022644346174132,15
0.4579310344827586,0.3972413793103448,0.463448275862069,0.41793103448275865,0.4606896551724138,1000,1000,2,4,0.2754228703338166,2
0.45574912891986064,0.5658536585365853,0.4634146341463415,0.0808362369337979,0.49407665505226483,1000,1500,6,8,0.04365158322401661,0
0.5099111414900889,0.5639097744360902,0.51742993848257,0.13875598086124402,0.5358851674641149,1000,1500,8,8,0.025118864315095794,9
0.35840368380660015,0.6224098234842671,0.3791250959324635,0.1435149654643131,0.4205679201841903,1000,1500,6,8,0.13182567385564073,18
0.510548523206751,0.5956399437412095,0.5379746835443038,0.1420534458509142,0.5576652601969058,1000,1500,5,7,0.05248074602497726,10
0.4695837780149413,0.6040554962646745,0.49092849519743864,0.08004268943436499,0.5133404482390609,1000,1000,6,9,0.06309573444801933,18
0.4631803628601921,0.6446104589114194,0.47385272145144075,0.061899679829242264,0.5240128068303095,1000,1000,6,10,0.06309573444801933,12
0.3924646781789639,0.4850863422291994,0.4065934065934066,0.37205651491365777,0.34065934065934067,1000,1500,3,3,0.5754399373371569,18
0.8584615384615385,0.12205128205128205,0.8543589743589743,0.8369230769230769,0.8492307692307692,1000,1000,2,5,0.025118864315095794,18
0.621773288439955,0.3501683501683502,0.6094276094276094,0.4702581369248036,0.6240179573512907,1000,1000,2,5,0.1096478196143185,5
0.6801893171061528,0.49019607843137253,0.6855983772819473,0.31237322515212984,0.6964164976335362,1000,1500,8,8,0.014454397707459272,12
0.5105946684894054,0.5700615174299385,0.51742993848257,0.12098427887901572,0.5516062884483938,1000,1500,8,8,0.025118864315095794,0
0.39846743295019155,0.49233716475095785,0.421455938697318,0.32950191570881227,0.43486590038314177,1000,1000,2,5,0.47863009232263826,4
0.8697421981004071,0.10379918588873813,0.8697421981004071,0.8554952510176391,0.8955223880597015,1000,1500,3,3,0.017378008287493755,12
0.24010217113665389,0.6245210727969349,0.26947637292464877,0.26436781609195403,0.24265644955300128,1000,1500,8,8,0.47863009232263826,6
0.6780122532334921,0.42205582028590877,0.6814159292035398,0.3859768550034037,0.7004765146358066,1000,1500,5,7,0.020892961308540396,18
0.6113914924297044,0.32372025955299205,0.6214852198990627,0.5767844268204758,0.6676279740447008,1000,1500,3,3,0.07585775750291836,17
0.292358803986711,0.654485049833887,0.3538205980066445,0.2956810631229236,0.3654485049833887,1000,1000,6,10,0.3981071705534973,15
0.5221518987341772,0.5770042194092827,0.5158227848101266,0.12341772151898735,0.5274261603375527,1000,1000,6,9,0.05248074602497726,14
0.6192754613807245,0.4374572795625427,0.6254272043745728,0.3533834586466165,0.645933014354067,1000,1500,5,7,0.025118864315095794,7
0.4843205574912892,0.5254355400696864,0.49477351916376305,0.16445993031358885,0.5114982578397212,1000,1500,5,7,0.04365158322401661,12
0.47874564459930313,0.6710801393728223,0.5066202090592334,0.047386759581881537,0.5303135888501742,1000,1500,8,8,0.04365158322401661,10
0.2823920265780731,0.6112956810631229,0.3106312292358804,0.2973421926910299,0.3554817275747508,1000,1000,6,9,0.3981071705534973,17
0.428078250863061,0.6962025316455697,0.4533947065592635,0.08860759493670886,0.49136939010356734,1000,1000,6,9,0.13182567385564073,3
0.7408906882591093,0.305668016194332,0.7449392712550608,0.5536437246963563,0.7591093117408907,1000,1000,6,10,0.012022644346174132,14
0.8160919540229885,0.14942528735632185,0.8160919540229885,0.8160919540229885,0.8484848484848485,1000,1000,2,4,0.04365158322401661,16
0.49156118143459915,0.569620253164557,0.5073839662447257,0.1360759493670886,0.5327004219409283,1000,1000,6,9,0.05248074602497726,11
0.4061302681992337,0.42528735632183906,0.3818646232439336,0.34610472541507026,0.3486590038314176,1000,1500,3,3,0.47863009232263826,4
0.38833883388338836,0.6325632563256326,0.41804180418041803,0.058305830583058306,0.42794279427942794,1000,1000,6,10,0.09120108393559097,4
0.28077753779697623,0.49892008639308855,0.30669546436285094,0.2634989200863931,0.2505399568034557,1000,1500,5,7,0.6918309709189366,3
0.5127147766323024,0.6061855670103092,0.5209621993127148,0.09553264604810996,0.5353951890034364,1000,1500,8,8,0.03019951720402016,5
0.6184062850729517,0.31425364758698093,0.611672278338945,0.5847362514029181,0.6374859708193041,1000,1000,2,4,0.1096478196143185,10
0.44332210998877664,0.6902356902356902,0.47474747474747475,0.052749719416386086,0.49382716049382713,1000,1000,6,9,0.1096478196143185,10
0.26627218934911245,0.6272189349112426,0.3076923076923077,0.28402366863905326,0.2485207100591716,1000,1000,6,10,0.8317637711026709,16
0.29596412556053814,0.6502242152466368,0.3617339312406577,0.2884902840059791,0.3617339312406577,1000,1000,6,10,0.3311311214825911,12
0.8758974358974358,0.1117948717948718,0.8697435897435898,0.84,0.8635897435897436,1000,1000,2,5,0.025118864315095794,14
0.5188027628549501,0.3806600153491942,0.5287797390636991,0.40521872601688413,0.5441289332310054,1000,1500,3,3,0.13182567385564073,12
0.549792531120332,0.6106500691562933,0.558091286307054,0.11479944674965421,0.5663900414937759,1000,1500,6,8,0.03630780547701014,15
0.6,0.5154639175257731,0.6213058419243986,0.27079037800687283,0.6460481099656358,1000,1500,5,7,0.03019951720402016,10
0.654054054054054,0.29621621621621624,0.6421621621621622,0.5740540540540541,0.6724324324324324,1000,1000,2,5,0.07585775750291836,18
0.4423897581792319,0.5732574679943101,0.44950213371266,0.13157894736842105,0.4743954480796586,1000,1500,5,7,0.06309573444801933,2
0.3333333333333333,0.6009501187648456,0.3586698337292161,0.17973079968329375,0.36342042755344417,1000,1500,6,8,0.15848931924611134,0
0.22529644268774704,0.5652173913043478,0.24110671936758893,0.19367588932806323,0.17391304347826086,1000,1500,6,8,0.8317637711026709,16
0.4837261503928171,0.6846240179573513,0.5196408529741863,0.04040404040404041,0.5342312008978676,1000,1000,6,9,0.1096478196143185,17
0.484352773826458,0.6145092460881935,0.5092460881934566,0.11522048364153627,0.5298719772403983,1000,1500,5,7,0.06309573444801933,10
0.4142228739002933,0.6319648093841642,0.44281524926686217,0.06524926686217009,0.44868035190615835,1000,1500,6,8,0.09120108393559097,17
0.6754675467546755,0.3201320132013201,0.6776677667766776,0.5918591859185919,0.6743674367436744,1000,1000,2,4,0.09120108393559097,17
0.36049382716049383,0.6580246913580247,0.39753086419753086,0.1111111111111111,0.4024691358024691,1000,1000,6,9,0.19054607179632474,0
0.49213943950786054,0.5495557074504442,0.5037593984962406,0.1346548188653452,0.544771018455229,1000,1500,8,8,0.025118864315095794,18
0.6951351351351351,0.24,0.692972972972973,0.6583783783783784,0.7189189189189189,1000,1000,2,4,0.07585775750291836,18
0.28991060025542786,0.5261813537675607,0.3065134099616858,0.2988505747126437,0.28991060025542786,1000,1500,5,7,0.47863009232263826,8
0.38461538461538464,0.4260355029585799,0.3905325443786982,0.2958579881656805,0.2958579881656805,1000,1000,2,5,0.8317637711026709,14
0.3952941176470588,0.4164705882352941,0.3811764705882353,0.36,0.3811764705882353,1000,1000,2,4,0.5754399373371569,11
0.8101659751037344,0.17219917012448133,0.8101659751037344,0.7562240663900415,0.8132780082987552,1000,1000,2,5,0.03630780547701014,2
0.5214384508990318,0.5919778699861687,0.5345781466113416,0.14453665283540804,0.5760719225449515,1000,1500,6,8,0.03630780547701014,10
0.4971870604781997,0.6230661040787623,0.5021097046413502,0.057665260196905765,0.5154711673699015,1000,1500,6,8,0.05248074602497726,13
0.18972332015810275,0.5296442687747036,0.22134387351778656,0.20948616600790515,0.2015810276679842,1000,1500,5,7,0.8317637711026709,10
0.8779247202441506,0.10885045778229908,0.8819938962360122,0.8229908443540183,0.8718209562563581,1000,1000,2,5,0.017378008287493755,13
0.5821114369501467,0.3687683284457478,0.5843108504398827,0.5351906158357771,0.6224340175953079,1000,1500,3,3,0.09120108393559097,9
0.28087649402390436,0.547808764940239,0.2898406374501992,0.2410358565737052,0.2818725099601594,1000,1500,5,7,0.3311311214825911,16
0.42857142857142855,0.4717607973421927,0.43521594684385384,0.3106312292358804,0.4069767441860465,1000,1000,2,5,0.3981071705534973,0
0.4751066856330014,0.7041251778093883,0.49644381223328593,0.03556187766714083,0.5263157894736842,1000,1500,8,8,0.06309573444801933,12
0.8488767869298843,0.14431586113002043,0.8475153165418652,0.8298162014976175,0.8570456092579987,1000,1500,3,3,0.020892961308540396,0
0.45241379310344826,0.43586206896551727,0.45655172413793105,0.3875862068965517,0.4675862068965517,1000,1000,2,4,0.2754228703338166,10
0.3851851851851852,0.6641975308641975,0.43703703703703706,0.14074074074074075,0.454320987654321,1000,1000,6,9,0.19054607179632474,17
0.28994082840236685,0.5976331360946746,0.3136094674556213,0.2958579881656805,0.23668639053254437,1000,1000,6,9,0.8317637711026709,10
0.6632756866734486,0.3550356052899288,0.6612410986775178,0.42929806714140384,0.6703967446592065,1000,1000,6,9,0.017378008287493755,10
0.29218106995884774,0.6271604938271605,0.3267489711934156,0.23127572016460907,0.3012345679012346,1000,1500,8,8,0.19054607179632474,15
0.28262748487467587,0.6369922212618842,0.3050993949870354,0.22558340535868626,0.30337078651685395,1000,1500,8,8,0.22908676527677735,11
0.31988041853512705,0.6666666666666666,0.34379671150971597,0.26307922272047835,0.35276532137518685,1000,1000,6,10,0.3311311214825911,5
0.5,0.6318565400843882,0.5126582278481012,0.08860759493670886,0.5453586497890295,1000,1000,6,10,0.05248074602497726,6
0.5329341317365269,0.3967065868263473,0.5389221556886228,0.49550898203592814,0.5785928143712575,1000,1500,3,3,0.1096478196143185,14
0.38106995884773665,0.6329218106995885,0.4008230452674897,0.20246913580246914,0.4016460905349794,1000,1500,6,8,0.19054607179632474,13
0.31830726770929163,0.6274149034038639,0.3781048758049678,0.34314627414903404,0.35694572217111314,1000,1500,6,8,0.2754228703338166,3
0.4097452934662237,0.4263565891472868,0.4019933554817276,0.3532668881506091,0.39313399778516056,1000,1500,3,3,0.3981071705534973,17
0.9290060851926978,0.061866125760649086,0.9249492900608519,0.8935091277890467,0.9310344827586207,1000,1000,2,5,0.014454397707459272,2
0.47110055423594616,0.45605700712589076,0.4718923198733175,0.4251781472684085,0.5352335708630246,1000,1500,3,3,0.15848931924611134,9
0.937246963562753,0.05668016194331984,0.937246963562753,0.9190283400809717,0.9524291497975709,1000,1000,2,4,0.012022644346174132,7
0.4682230869001297,0.46433203631647213,0.47600518806744485,0.33722438391699094,0.4656290531776913,1000,1000,2,5,0.22908676527677735,6
0.38895281933256615,0.6260069044879172,0.42462600690448793,0.06904487917146145,0.43383199079401613,1000,1000,6,9,0.13182567385564073,15
0.7932489451476793,0.19831223628691982,0.790084388185654,0.7626582278481012,0.8016877637130801,1000,1000,2,4,0.05248074602497726,13
0.2401883830455259,0.5934065934065934,0.25117739403453687,0.25745682888540034,0.23547880690737832,1000,1500,6,8,0.5754399373371569,10
0.8923076923076924,0.08102564102564103,0.8882051282051282,0.8533333333333334,0.8861538461538462,1000,1000,2,4,0.025118864315095794,12
0.6712049012933968,0.41660993873383256,0.6773315180394827,0.4023144996596324,0.6807351940095303,1000,1500,5,7,0.020892961308540396,15
0.296551724137931,0.646896551724138,0.32689655172413795,0.23586206896551723,0.34344827586206894,1000,1000,6,10,0.2754228703338166,4
0.28867761452031115,0.6153846153846154,0.3232497839239412,0.2878133102852204,0.317199654278306,1000,1500,8,8,0.22908676527677735,9
0.5124481327800829,0.5601659751037344,0.520746887966805,0.17323651452282157,0.5612033195020747,1000,1000,6,9,0.03630780547701014,2
0.509493670886076,0.6118143459915611,0.5284810126582279,0.09599156118143459,0.5622362869198312,1000,1000,6,9,0.05248074602497726,7
0.7038539553752535,0.3793103448275862,0.7190669371196755,0.45740365111561865,0.7373225152129818,1000,1000,6,10,0.014454397707459272,4
0.8475103734439834,0.1441908713692946,0.8475103734439834,0.7894190871369294,0.8360995850622407,1000,1000,2,4,0.03630780547701014,4
0.7080366225839267,0.30925737538148523,0.7090539165818922,0.49847405900305186,0.7273652085452695,1000,1000,6,9,0.017378008287493755,17
0.7090909090909091,0.3750841750841751,0.7016835016835017,0.45252525252525255,0.7245791245791245,1000,1500,8,8,0.01,19
0.9191919191919192,0.05925925925925926,0.9191919191919192,0.9185185185185185,0.9373737373737374,1000,1500,3,3,0.01,12
0.3540856031128405,0.6614785992217899,0.41115434500648507,0.14915693904020752,0.437094682230869,1000,1000,6,9,0.22908676527677735,11
0.4244011976047904,0.6324850299401198,0.46107784431137727,0.0845808383233533,0.468562874251497,1000,1500,6,8,0.1096478196143185,12
0.8132911392405063,0.189873417721519,0.8132911392405063,0.7721518987341772,0.8175105485232067,1000,1000,2,4,0.05248074602497726,9
0.21301775147928995,0.6272189349112426,0.24260355029585798,0.30177514792899407,0.21301775147928995,1000,1000,6,9,0.8317637711026709,14
0.42161520190023755,0.6603325415676959,0.44061757719714967,0.09382422802850356,0.44061757719714967,1000,1000,6,9,0.15848931924611134,5
0.437125748502994,0.6205089820359282,0.46706586826347307,0.09505988023952096,0.47904191616766467,1000,1500,5,7,0.1096478196143185,3
0.4125159642401022,0.47381864623243936,0.4074074074074074,0.3652618135376756,0.37420178799489145,1000,1500,3,3,0.47863009232263826,18
0.5209621993127148,0.518213058419244,0.525085910652921,0.17800687285223368,0.5525773195876289,1000,1500,6,8,0.03019951720402016,16
0.24363233665559247,0.5858250276854928,0.2757475083056478,0.27906976744186046,0.26135105204872644,1000,1500,8,8,0.3981071705534973,18
0.4397981254506128,0.6705118961788031,0.4571016582552271,0.03965392934390771,0.47368421052631576,1000,1500,8,8,0.07585775750291836,0
0.26245847176079734,0.6096345514950167,0.2857142857142857,0.2441860465116279,0.2691029900332226,1000,1000,6,10,0.3981071705534973,13
0.4409857328145266,0.3981841763942931,0.45006485084306097,0.3164721141374838,0.4396887159533074,1000,1000,2,5,0.22908676527677735,7
0.7367003367003367,0.3239057239057239,0.7191919191919192,0.5279461279461279,0.7292929292929293,1000,1500,6,8,0.01,2
0.5037837837837837,0.6508108108108108,0.518918918918919,0.05405405405405406,0.5297297297297298,1000,1000,6,10,0.07585775750291836,3
0.2639442231075697,0.5617529880478087,0.299800796812749,0.299800796812749,0.3207171314741036,1000,1500,5,7,0.3311311214825911,0
0.6214039125431531,0.31185270425776757,0.6121979286536249,0.5397008055235903,0.6237054085155351,1000,1000,2,4,0.13182567385564073,16
