BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,distribution,rep
0.805900693900694,0.8944386064386066,0.7477507117507118,0.8965442365442367,0.7978843018843019,0.8744078264078264,-0.6589992701711952,-0.6635337991954533,0.7978854024857455,logistic,39
0.3283768483768484,0.3799439359439359,0.2753562113562114,0.3868344268344268,0.3431134391134391,0.3980973380973381,-0.147066855066855,-0.1042159882159882,0.3386996297568534,uniform,15
0.7996590076590078,0.8963858723858724,0.734014082014082,0.8987574107574108,0.7952312672312674,0.8769840009840011,-0.6356746698151512,-0.6481618590515718,0.7976116680034475,logistic,7
0.8061687141687143,0.8920722040722041,0.745985017985018,0.892862068862069,0.7975654855654856,0.8669392589392589,-0.6537060203451561,-0.670793991227364,0.8001129035845103,logistic,86
0.6933899493899494,0.7965898245898246,0.6115611595611596,0.7991462951462951,0.6927319047319048,0.789913857913858,-0.5173784293784295,-0.5246380886380886,0.6846047558399115,normal,20
0.6553525033525035,0.7318075918075919,0.605921801921802,0.739942135942136,0.6498021858021858,0.7354962034962035,-0.5175234205748268,-0.485986967146186,0.6436060480957437,exponential,34
0.6487289767289768,0.7326962166962168,0.5972707532707533,0.736042852042852,0.6454266094266095,0.7325067725067725,-0.4894095627741375,-0.4680730961574828,0.6429228408848409,exponential,50
0.2204371124371124,0.2951877671877672,0.1801641841641841,0.2985283905283905,0.2175681855681855,0.2894832374832375,-0.1257612057612057,-0.1369482529482529,0.2167763724881483,beta,37
0.6418939498939499,0.7377688617688618,0.5913867633867634,0.7466833466833467,0.6388620388620389,0.7395482115482115,-0.5021863212519111,-0.4679071459443605,0.6373790722555499,exponential,31
0.3282042042042042,0.380960624960625,0.2796116076116076,0.392025356025356,0.3463659223659224,0.403989907989908,-0.1403588963588963,-0.1167440127440127,0.3385155238022359,uniform,79
0.6511570351570353,0.7391980751980752,0.601009117009117,0.7451683691683693,0.6482822162822164,0.7402975642975643,-0.5019673120853517,-0.4701375423457957,0.647403643788811,exponential,72
0.8119532839532839,0.8924705924705926,0.7522347682347683,0.8947903147903147,0.8047624087624089,0.8742330102330104,-0.6593763261515582,-0.6580054925504245,0.8064007811384821,logistic,48
0.2234224874224874,0.2896107256107256,0.1841765801765801,0.2904338904338904,0.227029055029055,0.2925578325578326,-0.1199708399708399,-0.1326050166050166,0.2195939574815872,beta,52
0.7996236916236917,0.8874594354594356,0.7425641625641626,0.8898135018135017,0.7941610581610582,0.8663205503205504,-0.636601609444782,-0.6377500947138582,0.7969364476505425,logistic,76
0.6307345387345388,0.7116490836490837,0.5755168435168435,0.7193309153309154,0.6324410244410245,0.715943323943324,-0.5109765328205975,-0.4979979296615889,0.6302493136697729,gamma,61
0.689927381927382,0.794878478878479,0.6116741636741638,0.7964082044082045,0.6896683376683377,0.7863560823560823,-0.5094973494973496,-0.4976038856038856,0.68260816939226,normal,45
0.3591869391869392,0.4193072753072753,0.3025979665979666,0.4243705363705364,0.375004827004827,0.4351382431382432,-0.1817658617658617,-0.130068658068658,0.3660822922678352,uniform,84
0.6358069198069198,0.7285736005736005,0.5762615882615882,0.7346374706374706,0.6371538971538971,0.735846483846484,-0.4948511605422311,-0.4644050056625219,0.6359565018044638,exponential,69
0.3396477276477277,0.3785217905217905,0.2930764130764131,0.3843260763260764,0.3562067002067002,0.3947339147339148,-0.1549165669165669,-0.1004780204780204,0.3493300523097259,uniform,26
0.3495389295389295,0.4057915657915659,0.2936458376458377,0.4120956640956641,0.3627667947667948,0.4228953988953989,-0.1695426975426975,-0.1172968172968173,0.355998545718981,uniform,76
0.3178670818670819,0.38797191997192,0.2741721581721582,0.39402295002295,0.3354664194664195,0.4059087219087219,-0.1445617805617806,-0.1041544641544641,0.3286403934502941,uniform,21
0.6457223497223498,0.7368352488352489,0.5917706917706917,0.7456610056610057,0.6455375255375256,0.7412003732003732,-0.5093171125966263,-0.4835823180897879,0.6392170284360174,exponential,70
0.1964368604368604,0.2743124503124503,0.1572293532293532,0.2763937323937324,0.19401017001017,0.27195043995044,-0.0919641079641079,-0.1243876483876483,0.1866968311175838,beta,23
0.6527710007710008,0.7368542208542209,0.5985173145173146,0.7436050316050316,0.6486468966468967,0.7387201147201148,-0.497048085238137,-0.4784579046959874,0.6457185171721683,exponential,26
0.6547302187302187,0.746002286002286,0.5999979839979841,0.7501889821889821,0.6472594792594792,0.7395467115467116,-0.493346656147056,-0.4627202126018192,0.6442557541110484,exponential,49
0.7019066939066939,0.7966396846396847,0.626945522945523,0.8019097059097061,0.6998084678084678,0.7907311907311908,-0.5215351375351375,-0.5030815070815071,0.6955912054795188,normal,4
0.3584194304194304,0.3967665607665608,0.3073935073935074,0.4057543417543417,0.3718343038343039,0.4125838965838966,-0.1746390786390786,-0.1392362712362712,0.3639981757853564,uniform,31
0.2034216474216474,0.2706276426276426,0.1679424239424239,0.2769419769419769,0.2085549045549045,0.2750580590580591,-0.0937510057510057,-0.1203547803547803,0.2075837131412557,beta,80
0.6476206076206077,0.7359007239007239,0.5948134148134149,0.7398292278292279,0.6471573471573472,0.7361212961212962,-0.4936934713150804,-0.4771699218001179,0.645751902785059,exponential,36
0.2004966924966925,0.2706089466089466,0.1695831975831975,0.2730173970173971,0.2025195345195345,0.2683737471788684,-0.115037143037143,-0.1195475875475875,0.2003909908900865,beta,96
0.640066888066888,0.7079982119982121,0.5825541305541306,0.7164929604929605,0.6410727410727411,0.7107690387690389,-0.5201036234810396,-0.49812919781491,0.6342181356492027,gamma,13
0.695863235863236,0.7944954264954266,0.6267109467109467,0.7982319422319423,0.6977980337980338,0.7910053430053431,-0.5115642915642915,-0.4785040905040905,0.6923475500009876,normal,50
0.8058694098694099,0.884921432921433,0.7524513804513805,0.886951690951691,0.7956125676125676,0.8628436548436548,-0.6507821818291138,-0.658288801786131,0.7976033490241178,logistic,96
0.6976935496935497,0.7972266052266053,0.6245136605136606,0.7979889059889061,0.6966214566214567,0.7875340275340276,-0.4976308856308856,-0.4893566253566254,0.6903958404154825,normal,12
0.3335646575646576,0.3936331656331656,0.2756021876021876,0.3968019488019488,0.3505236025236025,0.4082685482685483,-0.1294256254256254,-0.1153967833967834,0.3417850935777115,uniform,25
0.6700925140925141,0.720992652992653,0.613986205986206,0.7266761826761827,0.6671916431916433,0.7248654648654649,-0.5246141142981652,-0.4971497452389301,0.6656684161781881,gamma,65
0.6410604050604051,0.7338848178848179,0.5824477624477625,0.7433579273579274,0.6384312384312385,0.7372972372972374,-0.4938099074385028,-0.474341638802138,0.6322621640998918,exponential,33
0.6490749850749851,0.7066806706806708,0.5932371892371894,0.7171130851130851,0.65403249003249,0.7185957705957706,-0.5261931174433977,-0.5078041786470329,0.6505453407470959,gamma,9
0.8092783852783854,0.8935203415203415,0.747839871839872,0.8962540522540523,0.8008449568449569,0.8725749325749327,-0.6386189689361083,-0.6474764063249919,0.8052424306678881,logistic,78
0.6347244467244467,0.7091587451587452,0.5693558573558574,0.7162746322746323,0.6466366786366786,0.723014199014199,-0.5050431780727146,-0.4873546905269357,0.643187460906417,gamma,60
0.6382839262839263,0.7220015060015061,0.584929460929461,0.7257190857190857,0.632977088977089,0.7220137700137701,-0.5032893221347037,-0.4957071257563767,0.6270375804311082,exponential,4
