BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,distribution,rep
0.7929832929832931,0.8813316053316055,0.7301807141807143,0.8880749160749162,0.7964737244737244,0.8683947763947765,-0.6364736546620751,-0.6286152183321326,0.7954981723038957,logistic,39
0.3087924807924808,0.367059199059199,0.2642962922962923,0.3744954984954985,0.3240470160470161,0.3755747075747076,-0.2021568221568221,-0.1895862335862336,0.3163085887990824,uniform,15
0.8008733848733849,0.8893166293166295,0.7348091188091189,0.893983253983254,0.7972516492516493,0.8736158736158737,-0.651061278124956,-0.6390530813962674,0.7965965521532387,logistic,7
0.7991823071823072,0.8872385992385993,0.7418100698100698,0.8898269178269178,0.79992103992104,0.8692023292023292,-0.6621918177219622,-0.6457149955150736,0.7975129586219939,logistic,86
0.7176659616659617,0.8308274548274549,0.6360801120801121,0.8328214488214488,0.716048348048348,0.8230629070629071,-0.5294824814824814,-0.4974384054384054,0.713705053745323,normal,20
0.6417859977859978,0.7342595422595424,0.5759908079908079,0.7367797847797848,0.637941925941926,0.7336986856986857,-0.4981711921492465,-0.4930677429845559,0.6371880271949905,exponential,34
0.6247408327408328,0.7248848568848569,0.5639498879498881,0.7301066381066382,0.6243551643551644,0.723024423024423,-0.4846639784799462,-0.4788270645729893,0.620992443488629,exponential,50
0.1812656292656292,0.2220622380622381,0.151017211017211,0.2327166407166407,0.1876424956424956,0.2354426954426954,-0.1281553161553161,-0.1185831705831705,0.1856365069919689,beta,37
0.6403242523242523,0.7417829377829378,0.5795798675798676,0.7506820026820027,0.6431661191661192,0.7457363177363179,-0.5042813345382156,-0.4884507737578211,0.635555454644575,exponential,31
0.3106113466113466,0.3821683421683422,0.2502449862449862,0.3851087651087651,0.3211014931014931,0.3872104232104232,-0.1893033693033693,-0.1846152766152766,0.3152921967335571,uniform,79
0.6246602526602527,0.7345397665397666,0.5610765570765571,0.7393567753567754,0.6231344151344153,0.7257510777510777,-0.5017464067987992,-0.4724406680312104,0.6227585970255796,exponential,72
0.7954441954441954,0.8845303165303167,0.7367048207048207,0.8890234090234092,0.8000759600759603,0.871001527001527,-0.6429071494815796,-0.6354845195200455,0.795642574226255,logistic,48
0.1856458376458376,0.2324152244152244,0.1486152406152406,0.2387427587427587,0.1857688617688618,0.2397692517692518,-0.1371692091692092,-0.1142361662361662,0.1910829415871022,beta,52
0.8035483915483915,0.8861986901986904,0.7370877890877892,0.8896767976767977,0.7954429354429354,0.867062499062499,-0.6486530487616226,-0.6488154449410702,0.7945351866620056,logistic,76
0.6542856542856544,0.7119534519534519,0.6077082197082198,0.7143800583800585,0.6530271530271531,0.7078365718365719,-0.5097303073650061,-0.4664791622471058,0.6533941279088598,gamma,61
0.7230877230877232,0.8193320313320314,0.6423956823956823,0.8220897660897661,0.7133494973494974,0.8065575505575505,-0.5118433038433039,-0.4498822978822979,0.7157064680286542,normal,45
0.3046086526086526,0.3803184443184443,0.2511697071697072,0.3837390357390357,0.3114117594117594,0.3892275412275412,-0.1945303945303945,-0.2152205632205632,0.3087815943008504,uniform,84
0.6191976071976072,0.7125359325359326,0.5612203412203413,0.7183095223095224,0.6202140562140562,0.716874848874849,-0.5033751368852624,-0.4907399296843693,0.613871243448243,exponential,69
0.3294213534213534,0.3916549756549756,0.2777120057120057,0.3927386607386607,0.3305125265125265,0.3943411543411543,-0.198039438039438,-0.2018019818019818,0.3289867507110118,uniform,26
0.3118393558393558,0.3803251763251764,0.2601251121251121,0.3865110625110625,0.3229104829104829,0.3931644331644332,-0.1997624597624597,-0.1748865308865309,0.3154409218886727,uniform,76
0.3044456924456925,0.3765189525189525,0.2512423792423792,0.3868632268632269,0.3107368907368907,0.3941497421497421,-0.2197130557130557,-0.2106273666273666,0.3077118663980859,uniform,21
