prop_stdl_>_std,prop_ho_>_std,prop_hol_>_std,prop_point_>_std,prop_spring_>_std,dataset
0.2072072072072072,0.7657657657657657,0.2072072072072072,0.34234234234234234,0.5135135135135135,00004-00000157
0.6379310344827587,0.3620689655172414,0.6379310344827587,0.3620689655172414,0.3879310344827586,00004-00000045
0.616822429906542,0.27102803738317754,0.616822429906542,0.38317757009345793,0.7289719626168224,00004-00000003
0.2509025270758123,0.7490974729241877,0.2509025270758123,0.24729241877256317,0.6534296028880866,00004-00000019
0.5974025974025974,0.4025974025974026,0.5974025974025974,0.2077922077922078,0.5974025974025974,00004-00000099
0.3191489361702128,0.5638297872340425,0.3191489361702128,0.43617021276595747,0.5638297872340425,00004-00000036
0.5789473684210527,0.4342105263157895,0.5921052631578947,0.3026315789473684,0.6710526315789473,00004-00000153
0.2871287128712871,0.7128712871287128,0.2871287128712871,0.5445544554455446,0.45544554455445546,00004-00000037
0.5339805825242718,0.4077669902912621,0.5339805825242718,0.34951456310679613,0.6407766990291263,00004-00000164
0.20481927710843373,0.43373493975903615,0.20481927710843373,0.3493975903614458,0.1927710843373494,00004-00000184
0.4,0.45263157894736844,0.4,0.4,0.5473684210526316,00004-00000170
0.5213675213675214,0.42735042735042733,0.5213675213675214,0.5555555555555556,0.4017094017094017,00004-00000169
0.3023255813953488,0.6139534883720931,0.3023255813953488,0.29767441860465116,0.5162790697674419,00004-00000095
0.29704797047970477,0.42066420664206644,0.29704797047970477,0.42066420664206644,0.29704797047970477,00004-00000091
0.68,0.74,0.68,0.39,0.42,00004-00000048
0.40816326530612246,0.564625850340136,0.40816326530612246,0.1564625850340136,0.4421768707482993,00004-00000198
0.2727272727272727,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,00053-00000036
0.5128205128205128,0.48717948717948717,0.5128205128205128,0.28205128205128205,0.5128205128205128,00004-00000176
0.45263157894736844,0.49473684210526314,0.45263157894736844,0.35789473684210527,0.5052631578947369,00004-00000112
0.45454545454545453,0.36363636363636365,0.5252525252525253,0.3838383838383838,0.48484848484848486,00004-00000114
0.7297297297297297,0.3108108108108108,0.7297297297297297,0.36486486486486486,0.6621621621621622,00004-00000065
0.4659090909090909,0.4659090909090909,0.4659090909090909,0.4431818181818182,0.5,00004-00000155
0.7763157894736842,0.2236842105263158,0.7763157894736842,0.2631578947368421,0.7763157894736842,00004-00000014
0.7310924369747899,0.2689075630252101,0.7310924369747899,0.2689075630252101,0.7310924369747899,00004-00000009
0.5972222222222222,0.4027777777777778,0.5972222222222222,0.2361111111111111,0.5972222222222222,00004-00000021
0.64,0.36,0.64,0.28,0.36,00004-00000096
0.5053191489361702,0.4946808510638298,0.5053191489361702,0.3617021276595745,0.3191489361702128,00004-00000006
0.4716981132075472,0.44025157232704404,0.4716981132075472,0.4968553459119497,0.3710691823899371,00024-00000002
0.5915492957746479,0.3380281690140845,0.5915492957746479,0.323943661971831,0.6338028169014085,00004-00000158
0.4716981132075472,0.5408805031446541,0.4716981132075472,0.4339622641509434,0.4591194968553459,00025-00000003
0.38,0.62,0.38,0.415,0.275,00004-00000057
0.32298136645962733,0.38509316770186336,0.32298136645962733,0.30434782608695654,0.5093167701863354,00004-00000193
0.7695473251028807,0.23045267489711935,0.7695473251028807,0.23045267489711935,0.6090534979423868,00004-00000017
0.5616438356164384,0.3424657534246575,0.5616438356164384,0.273972602739726,0.5068493150684932,00004-00000105
0.44285714285714284,0.5571428571428572,0.44285714285714284,0.2642857142857143,0.44285714285714284,00004-00000011
0.3950617283950617,0.25925925925925924,0.3950617283950617,0.24691358024691357,0.4444444444444444,00004-00000168
0.6777777777777778,0.32222222222222224,0.6777777777777778,0.32222222222222224,0.4888888888888889,00004-00000005
0.24719101123595505,0.7528089887640449,0.24719101123595505,0.2808988764044944,0.4157303370786517,00004-00000159
0.44,0.464,0.44,0.296,0.616,00004-00000104
0.6132075471698113,0.3113207547169811,0.6132075471698113,0.24528301886792453,0.3018867924528302,00004-00000122
0.38028169014084506,0.43661971830985913,0.38028169014084506,0.5070422535211268,0.2676056338028169,00004-00000140
0.2727272727272727,0.6931818181818182,0.2727272727272727,0.29545454545454547,0.6931818181818182,00004-00000183
0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2976190476190476,0.5595238095238095,00004-00000194
0.5203761755485894,0.47962382445141066,0.5203761755485894,0.47648902821316613,0.5235109717868338,00004-00000002
0.6523297491039427,0.34767025089605735,0.6523297491039427,0.34767025089605735,0.6523297491039427,00004-00000010
0.7345679012345679,0.2654320987654321,0.7345679012345679,0.19135802469135801,0.6172839506172839,00004-00000020
0.6944444444444444,0.3055555555555556,0.6944444444444444,0.3055555555555556,0.4444444444444444,00004-00000022
0.39644970414201186,0.6035502958579881,0.39644970414201186,0.26627218934911245,0.5591715976331361,00004-00000081
0.14393939393939395,0.38636363636363635,0.14393939393939395,0.22727272727272727,0.2803030303030303,00004-00000195
0.7018633540372671,0.2670807453416149,0.7018633540372671,0.2111801242236025,0.4658385093167702,00004-00000142
0.4215686274509804,0.49019607843137253,0.4215686274509804,0.22549019607843138,0.3333333333333333,00004-00000185
0.6142857142857143,0.2571428571428571,0.6142857142857143,0.2714285714285714,0.37142857142857144,00004-00000160
0.4875,0.4,0.4875,0.325,0.325,00004-00000147
0.4691358024691358,0.5308641975308642,0.4691358024691358,0.25925925925925924,0.37037037037037035,00004-00000136
0.3728813559322034,0.6271186440677966,0.3728813559322034,0.2966101694915254,0.3389830508474576,00004-00000138
0.5102040816326531,0.4897959183673469,0.5102040816326531,0.19047619047619047,0.41496598639455784,00004-00000181
0.4897959183673469,0.17346938775510204,0.4897959183673469,0.17346938775510204,0.826530612244898,00004-00000063
0.5588235294117647,0.4411764705882353,0.5588235294117647,0.3333333333333333,0.5784313725490197,00004-00000124
0.45794392523364486,0.40186915887850466,0.45794392523364486,0.4205607476635514,0.5046728971962616,00004-00000163
0.7435897435897436,0.2564102564102564,0.7435897435897436,0.46153846153846156,0.7435897435897436,00004-00000075
0.6086956521739131,0.391304347826087,0.6086956521739131,0.391304347826087,0.6086956521739131,00004-00000047
0.3424657534246575,0.6301369863013698,0.3424657534246575,0.1780821917808219,0.6301369863013698,00004-00000143
0.5909090909090909,0.4090909090909091,0.5909090909090909,0.4431818181818182,0.5568181818181818,00004-00000060
0.375,0.625,0.375,0.4375,0.5625,00004-00000073
0.555765595463138,0.444234404536862,0.555765595463138,0.444234404536862,0.555765595463138,00004-00000024
0.7066666666666667,0.29333333333333333,0.7066666666666667,0.5066666666666667,0.49333333333333335,00004-00000029
0.5569620253164557,0.4430379746835443,0.5569620253164557,0.4177215189873418,0.5316455696202531,00004-00000200
