Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Atlanta,1996,200m,Freestyle,0,Men,USA,Josh Davis,00:01:48.540000,4
Atlanta,1996,200m,Freestyle,0,Men,GBR,Paul Rory Palmer,00:01:49.390000,4
Atlanta,1996,200m,Freestyle,0,Women,CRC,Claudia Poll Ahrens,00:01:58.160000,1
Atlanta,1996,200m,Freestyle,0,Women,GER,Franziska Van Almsick,00:01:58.570000,2
Atlanta,1996,200m,Freestyle,0,Women,GER,Dagmar Hase,00:01:59.560000,3
Atlanta,1996,200m,Freestyle,0,Women,USA,Trina Jackson,00:01:59.570000,4
Atlanta,1996,200m,Freestyle,0,Women,AUS,Susan O'Neill,00:01:59.870000,4
Atlanta,1996,200m,Freestyle,0,Women,USA,Cristina Teuscher,00:02:00.790000,4
Atlanta,1996,200m,Freestyle,0,Women,AUS,Julia Greville,00:02:01.460000,4
Atlanta,1996,200m,Freestyle,0,Women,ROU,Liliana Luminita Dobrescu,00:02:01.630000,4
Atlanta,1996,200m,Individual medley,0,Men,HUN,Attila Czene,00:01:59.910000,1
Atlanta,1996,200m,Individual medley,0,Men,FIN,Jani Sievinen,00:02:00.130000,2
Atlanta,1996,200m,Individual medley,0,Men,CAN,Curtis Allen Myden,00:02:01.130000,3
Atlanta,1996,200m,Individual medley,0,Men,NED,Marcel Wouda,00:02:01.450000,4
Atlanta,1996,200m,Individual medley,0,Men,AUS,Matthew Stephen Dunn,00:02:01.570000,4
Atlanta,1996,200m,Individual medley,0,Men,USA,Gregory Burgess,00:02:02.560000,4
Atlanta,1996,200m,Individual medley,0,Men,USA,Tom Dolan,00:02:03.890000,4
Atlanta,1996,200m,Individual medley,0,Men,FRA,Xavier Marchand,00:02:04.290000,4
Atlanta,1996,200m,Individual medley,0,Women,IRL,Michelle Marie Smith,00:02:13.930000,1
Atlanta,1996,200m,Individual medley,0,Women,CAN,Marianne Luise Limpert,00:02:14.350000,2
Atlanta,1996,200m,Individual medley,0,Women,CHN,Li Lin,00:02:14.740000,3
Atlanta,1996,200m,Individual medley,0,Women,CAN,Joanne Susan Malar,00:02:15.300000,4
Atlanta,1996,200m,Individual medley,0,Women,AUS,Elli Overton,00:02:16.040000,4
Atlanta,1996,200m,Individual medley,0,Women,USA,Allison Wagner,00:02:16.430000,4
Atlanta,1996,200m,Individual medley,0,Women,NED,Minouche Smit,00:02:16.730000,4
Atlanta,1996,200m,Individual medley,0,Women,SWE,Louise Karlsson,00:02:17.250000,4
Atlanta,1996,400m,Freestyle,0,Men,NZL,Danyon Joseph Loader,00:03:47.970000,1
Atlanta,1996,400m,Freestyle,0,Men,GBR,Paul Rory Palmer,00:03:49.000000,2
Atlanta,1996,400m,Freestyle,0,Men,AUS,Daniel Kowalski,00:03:49.390000,3
Atlanta,1996,400m,Freestyle,0,Men,ITA,Emiliano Brembilla,00:03:49.870000,4
Atlanta,1996,400m,Freestyle,0,Men,SWE,Anders Holmertz,00:03:50.680000,4
Atlanta,1996,400m,Freestyle,0,Men,ITA,Massimiliano Rosolino,00:03:51.040000,4
Atlanta,1996,400m,Freestyle,0,Men,GER,Jörg Hoffmann,00:03:52.150000,4
Atlanta,1996,400m,Freestyle,0,Men,DEN,Jacob Carstensen,00:03:54.450000,4
Atlanta,1996,400m,Freestyle,0,Women,IRL,Michelle Marie Smith,00:04:07.250000,1
Atlanta,1996,400m,Freestyle,0,Women,GER,Dagmar Hase,00:04:08.300000,2
Atlanta,1996,400m,Freestyle,0,Women,NED,Kirsten Vlieghuis,00:04:08.700000,3
Atlanta,1996,400m,Freestyle,0,Women,GER,Kerstin Kielgass,00:04:09.830000,4
Atlanta,1996,400m,Freestyle,0,Women,CRC,Claudia Poll Ahrens,00:04:10.000000,4
Atlanta,1996,400m,Freestyle,0,Women,NED,Carla Louise Geurts,00:04:10.060000,4
Atlanta,1996,400m,Freestyle,0,Women,JPN,Eri Yamanoi,00:04:11.680000,4
Atlanta,1996,400m,Freestyle,0,Women,USA,Cristina Teuscher,00:04:14.210000,4
Atlanta,1996,400m,Individual medley,0,Men,USA,Tom Dolan,00:04:14.900000,1
Atlanta,1996,400m,Individual medley,0,Men,USA,Eric Namesnik,00:04:15.250000,2
Atlanta,1996,400m,Individual medley,0,Men,CAN,Curtis Allen Myden,00:04:16.280000,3
Atlanta,1996,400m,Individual medley,0,Men,AUS,Matthew Stephen Dunn,00:04:16.660000,4
Atlanta,1996,400m,Individual medley,0,Men,NED,Marcel Wouda,00:04:17.710000,4
Atlanta,1996,400m,Individual medley,0,Men,ITA,Luca Sacchi,00:04:18.310000,4
Atlanta,1996,400m,Individual medley,0,Men,POL,Marcin Malinski,00:04:20.500000,4
Atlanta,1996,400m,Individual medley,0,Men,MDA,Serghei Mariniuc,00:04:21.150000,4
Atlanta,1996,400m,Individual medley,0,Women,IRL,Michelle Marie Smith,00:04:39.180000,1
Atlanta,1996,400m,Individual medley,0,Women,USA,Allison Wagner,00:04:42.030000,2
Atlanta,1996,400m,Individual medley,0,Women,HUN,Krisztina Egerszegi,00:04:42.530000,3
Atlanta,1996,400m,Individual medley,0,Women,GER,Sabine Herbst,00:04:43.780000,4
Atlanta,1996,400m,Individual medley,0,Women,AUS,Emma Johnson,00:04:44.020000,4
Atlanta,1996,400m,Individual medley,0,Women,ROU,Beatrice Caslaru,00:04:44.910000,4
Atlanta,1996,400m,Individual medley,0,Women,ESP,Lourdes Becerra,00:04:45.170000,4
Atlanta,1996,400m,Individual medley,0,Women,USA,Whitney Metzler,00:04:46.200000,4
Atlanta,1996,4x100,Freestyle,1,Men,USA,,00:03:15.410000,1
Atlanta,1996,4x100,Freestyle,1,Men,RUS,"Denis Pimankov, Konstantin Ushkov, Vladimir Predkin, Vladimir Pyshnenko, Roman Yegorov, Alexander Popov",00:03:17.060000,2
Atlanta,1996,4x100,Freestyle,1,Men,GER,"Bengt Zikarsky, Christian Tröger, Alexander Luderitz, Mark Pinger, Björn Zikarsky",00:03:17.200000,3
Atlanta,1996,4x100,Freestyle,1,Men,BRA,"Gustavo Borges, Andre Cordeiro, Alexandre Massura, Fernando Scherer",00:03:18.300000,4
Atlanta,1996,4x100,Freestyle,1,Men,NLD,"Pieter Van Den Hoogenband, Martin Van Der Spoel, Pie Geelen, Mark Hermanus Veens",00:03:19.020000,4
Atlanta,1996,4x100,Freestyle,1,Men,AUS,"Ian Vander-Wal, Michael Klim, Matthew Stephen Dunn, Christopher John Fydler, Scott Logan",00:03:20.130000,4
Atlanta,1996,4x100,Freestyle,1,Men,SWE,"Fredrik Letsler, Anders Holmertz, Christer Wallin, Johan Wallberg, Lars Frolander",00:03:20.160000,4
Atlanta,1996,4x100,Freestyle,1,Men,GBR,"Mark Stevens, Alan Rapley, Nicholas Shackell, Michael Wenham Fibbens",00:03:21.520000,4
Atlanta,1996,4x100,Freestyle,1,Women,USA,"Amy Van Dyken, Melanie Valerio, Catherine Fox, Jenny Thompson, Angel Martino, Lisa Jacob",00:03:39.290000,2
Atlanta,1996,4x100,Freestyle,1,Women,CHN,"Yun Nian, Ying Shan, Jingyi Le, Na Chao",00:03:40.480000,3
Atlanta,1996,4x100,Freestyle,1,Women,GER,"Franziska Van Almsick, Simone Osygus, Meike Freitag, Antje Buschschulte, Sandra Voelker",00:03:41.480000,4
Atlanta,1996,4x100,Freestyle,1,Women,NLD,"Minouche Smit, Manon Masseurs, Wilma Van Rijn, Karin Brienesse, Marianne Muis",00:03:42.400000,4
Atlanta,1996,4x100,Freestyle,1,Women,SWE,"Linda Olofsson, Johanna Sjoberg, Louise Karlsson, Louise Johncke",00:03:44.910000,4
Atlanta,1996,4x100,Freestyle,1,Women,AUS,"Susan O'Neill, Anna Windsor, Lise Maree Mackie, Sarah Ryan, Julia Greville",00:03:45.310000,4
Atlanta,1996,4x100,Freestyle,1,Women,CAN,"Shannon Shakespeare, Julie Kathryn Howard, Marianne Luise Limpert",00:03:46.270000,4
Atlanta,1996,4x100,Freestyle,1,Women,RUS,"Natalya Sorokina, Yelena Nazemnova, Natalia Meshcheryakova, Svetlana Leshukova",,5
Atlanta,1996,4x100,Medley,1,Men,USA,"Mark Henderson, Josh Davis, John Hargis, Kurt Grote, Jeff Norman Rouse, Jeremy Linn, Tripp Schwenk",00:03:34.840000,1
Atlanta,1996,4x100,Medley,1,Men,RUS,"Roman Ivanovskiy, Alexander Popov, Vladislav Kulikov, Denis Pankratov, Stanislav Lopukhov, Vladimir Selkov, Roman Yegorov",00:03:37.550000,2
Atlanta,1996,4x100,Medley,1,Men,AUS,"Steven Dewick, Scott Miller, Philip John Rogers, Michael Klim, Toby Christian Haenen",00:03:39.560000,3
Atlanta,1996,4x100,Medley,1,Men,GER,"Mark Warnecke, Stev Theloke, Oliver Lampe, Ralf Braun, Christian Keller, Bengt Zikarsky, Björn Zikarsky",00:03:39.640000,4
Atlanta,1996,4x100,Medley,1,Men,JPN,"Keitaro Konnai, Shunsuke Ito, Takashi Yamamoto, Akira Hayashi",00:03:40.510000,4
Atlanta,1996,4x100,Medley,1,Men,HUN,"Tamas Deutsch, Karoly Guttler, Peter Horvath, Attila Czene, Attila Zubor",00:03:40.840000,4
Atlanta,1996,4x100,Medley,1,Men,POL,"Marek Krawczyk, Mariusz Siembida, Rafal Szukala, Bartosz Kizierowski",00:03:41.940000,4
Atlanta,1996,4x100,Medley,1,Men,ISR,"Dan Kutler, Eithan Urbach, Vadim Alekseyev, Yoav Bruck",00:03:42.900000,4
Atlanta,1996,4x100,Medley,1,Women,USA,"Kristine Quance, Angel Martino, Amanda Beard, Beth Botsford, Jenny Thompson, Amy Van Dyken, Whitney L. Hedgepeth, Catherine Fox",00:04:02.880000,1
Atlanta,1996,4x100,Medley,1,Women,AUS,"Samantha Linette Riley, Susan O'Neill, Angela Kennedy, Helen Denman, Sarah Ryan, Nicole Livingstone",00:04:05.080000,2
Atlanta,1996,4x100,Medley,1,Women,CHN,"Huijue Cai, Ying Shan, Yan Chen, Xue Han",00:04:07.340000,3
Atlanta,1996,4x100,Medley,1,Women,ZAF,"Amanda Loots, Helene Muller, Marianne Kriel, Penelope Heyns",00:04:08.160000,4
Atlanta,1996,4x100,Medley,1,Women,CAN,"Guylaine Cloutier, Shannon Shakespeare, Julie Kathryn Howard, Sarah Evanetz",00:04:08.290000,4
Atlanta,1996,4x100,Medley,1,Women,GER,"Antje Buschschulte, Sandra Voelker, Kathrin Dumitru, Franziska Van Almsick",00:04:09.220000,4
Atlanta,1996,4x100,Medley,1,Women,RUS,"Yelena Makarova, Svetlana Pozdeyeva, Nina Alexandrovna Zhivanevskaya, Natalia Meshcheryakova, Yelena Nazemnova",00:04:10.560000,4
Atlanta,1996,4x100,Medley,1,Women,ITA,"Cecilia Vianini, Lorenza Vigarani, Ilaria Tocchini, Manuela Dalla Valle",00:04:10.590000,4
Atlanta,1996,4x200,Freestyle,1,Men,USA,"Bradley Schumacher, Jon Olsen, Joseph Hudepohl, Ryan Berube, Josh Davis",00:07:14.840000,1
Atlanta,1996,4x200,Freestyle,1,Men,SWE,"Christer Wallin, Anders Holmertz, Anders Lyrbring, Lars Frolander",00:07:17.560000,2
Atlanta,1996,4x200,Freestyle,1,Men,GER,"Christian Keller, Steffen Zesner, Konstantin Dubrovin, Aimo Heilmann, Christian Tröger, Oliver Lampe",00:07:17.710000,3
Atlanta,1996,4x200,Freestyle,1,Men,AUS,"Ian Vander-Wal, Daniel Kowalski, Matthew Stephen Dunn, Michael Klim, Glen Clifford Housman, Kieren John Perkins, Malcolm Allen",00:07:18.470000,4
Atlanta,1996,4x200,Freestyle,1,Men,GBR,"James Salter, Andrew Clayton, Mark Stevens, Paul Rory Palmer",00:07:18.740000,4
Atlanta,1996,4x200,Freestyle,1,Men,ITA,"Emiliano Brembilla, Emanuele Merisi, Emanuele Idini, Piermaria Siciliano, Massimiliano Rosolino",00:07:19.920000,4
Atlanta,1996,4x200,Freestyle,1,Men,NLD,"Pieter Van Den Hoogenband, Martin Van Der Spoel, Mark Van Der Zijden, Marcel Wouda, Tim Hoeijmans",00:07:21.960000,4
Atlanta,1996,4x200,Freestyle,1,Men,FRA,"Bruno Orsoni, Yann De Fabrique, Christophe Bordeau, Lionel Poirot",00:07:24.850000,4
Atlanta,1996,4x200,Freestyle,1,Women,USA,"Jenny Thompson, Trina Jackson, Annette Salmeen, Ashley Whitney, Sheila Taormina, Cristina Teuscher, Lisa Jacob",00:07:59.870000,1
Atlanta,1996,4x200,Freestyle,1,Women,GER,"Meike Freitag, Franziska Van Almsick, Anke Scholz, Dagmar Hase, Simone Osygus, Kerstin Kielgass",00:08:01.550000,2
Atlanta,1996,4x200,Freestyle,1,Women,AUS,"Julia Greville, Lise Maree Mackie, Nicole Livingstone, Emma Johnson, Susan O'Neill",00:08:05.470000,3
Atlanta,1996,4x200,Freestyle,1,Women,JPN,"Aiko Miyake, Suzu Chiba, Naoko Imoto, Eri Yamanoi",00:08:07.460000,4
Atlanta,1996,4x200,Freestyle,1,Women,CAN,"Joanne Susan Malar, Jessica Deglau, Sophie Simard, Andrea Schwartz, Marianne Luise Limpert, Shannon Shakespeare",00:08:08.160000,4
Atlanta,1996,4x200,Freestyle,1,Women,NLD,"Carla Louise Geurts, Minouche Smit, Kirsten Vlieghuis, Karin Brienesse, Patricia Stokkers",00:08:08.480000,4
Atlanta,1996,4x200,Freestyle,1,Women,ROU,"Carla-Creola Negrea, Ioana Diaconescu, Liliana Luminita Dobrescu, Loredana Zisu",00:08:10.020000,4
Atlanta,1996,4x200,Freestyle,1,Women,CHN,"Luna Wang, Yun Nian, Yan Chen, Yiqi Pu, Ying Shan",00:08:15.380000,4
Atlanta,1996,50m,Freestyle,0,Men,RUS,Alexander Popov,22.130,1
Atlanta,1996,50m,Freestyle,0,Men,USA,"Gary Hall, Jr.",22.260,2
Atlanta,1996,50m,Freestyle,0,Men,BRA,Fernando Scherer,22.290,3
Atlanta,1996,50m,Freestyle,0,Men,CHN,Chengji Jiang,22.330,4
Atlanta,1996,50m,Freestyle,0,Men,RSA,Brendon Dedekind,22.590,4
Atlanta,1996,50m,Freestyle,0,Men,USA,David Fox,22.680,4
Atlanta,1996,50m,Freestyle,0,Men,VEN,Francisco Sanchez,22.720,4
Atlanta,1996,50m,Freestyle,0,Men,PUR,Ricardo Busquets Healy,22.730,4
Atlanta,1996,50m,Freestyle,0,Women,USA,Amy Van Dyken,24.870,1
Atlanta,1996,50m,Freestyle,0,Women,CHN,Jingyi Le,24.900,2
Atlanta,1996,50m,Freestyle,0,Women,GER,Sandra Voelker,25.140,3
Atlanta,1996,50m,Freestyle,0,Women,USA,Angel Martino,25.310,4
Atlanta,1996,50m,Freestyle,0,Women,BAR,Leah Martindale,25.490,4
Atlanta,1996,50m,Freestyle,0,Women,SWE,Linda Olofsson,25.630,4
Atlanta,1996,50m,Freestyle,0,Women,CHN,Ying Shan,25.700,4
Atlanta,1996,50m,Freestyle,0,Women,RUS,Natalia Meshcheryakova,25.880,4
Atlanta,1996,800m,Freestyle,0,Women,USA,Brooke Bennett,00:08:27.890000,1
Atlanta,1996,800m,Freestyle,0,Women,GER,Dagmar Hase,00:08:29.910000,2
Atlanta,1996,800m,Freestyle,0,Women,NED,Kirsten Vlieghuis,00:08:30.840000,3
Atlanta,1996,800m,Freestyle,0,Women,GER,Kerstin Kielgass,00:08:31.060000,4
Atlanta,1996,800m,Freestyle,0,Women,NOR,Irene Dalby,00:08:38.340000,4
Atlanta,1996,800m,Freestyle,0,Women,USA,Janet Evans,00:08:38.910000,4
Atlanta,1996,800m,Freestyle,0,Women,NED,Carla Louise Geurts,00:08:40.430000,4
Atlanta,1996,800m,Freestyle,0,Women,GBR,Sarah Hardcastle,00:08:41.750000,4
