BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,rep
-3.1921696671797184,-3.4550454791603964,-3.18714017552106,-3.393402671611628,-3.9775376771489,-3.781550833861026,-7.127284302644375,-5.536580310749197,-4.108161292182144,553
-3.2266177519529067,-3.4754361007361463,-3.2194507108987334,-3.4200603087810646,-3.996855385220949,-3.796300127581557,-7.164943194759529,-5.520028394581055,-4.092374586885379,762
-3.264986935311429,-3.5058891190271457,-3.2609807463829936,-3.450014759297124,-3.987208436011074,-3.82684613906994,-6.976967525229356,-5.54300346578559,-4.122507181029165,106
-3.2605657628119133,-3.587308084974602,-3.248534830394029,-3.515852636103538,-3.990000916217651,-3.809860299373831,-7.140664692063045,-5.484896624403692,-4.115575040358888,544
-3.283203702776346,-3.5725001389453426,-3.272707238450669,-3.488234302058024,-3.9471136579681407,-3.802295861336653,-7.094756048225824,-5.498856985797265,-4.113508420265187,234
-3.198290652772275,-3.480452907514955,-3.192208994210039,-3.41483216918574,-3.916966358024855,-3.769162691574892,-7.170916865579664,-5.542064490230752,-4.114541460180222,465
-3.2622019645328346,-3.539831369765583,-3.248660223693328,-3.4597091742600896,-4.001561967835414,-3.918892599466593,-7.049194283764519,-5.516547406072866,-4.110023370148968,746
-3.1880881503564256,-3.4364549139176885,-3.185181757282163,-3.397313876612513,-3.9586730746740497,-3.721483331717004,-7.190960809069585,-5.500479242927367,-4.092340620576112,806
-3.300529174955656,-3.56497874826548,-3.293951800307325,-3.4970346316983427,-3.920337042036458,-3.8052694785166743,-7.117125880428344,-5.539132521648148,-4.119703561283353,193
-3.27762856999858,-3.560559630123043,-3.266875071851243,-3.4880278029910867,-3.892834074393062,-3.789418774828875,-7.122828624384187,-5.546150752362372,-4.116507163868716,124
-3.326689994712142,-3.622373783665431,-3.319588632969875,-3.524244142806589,-4.0021880186199,-3.802638448489719,-6.977284684230723,-5.497067831800429,-4.1242763674258445,264
-3.3249053720285024,-3.5990085882081893,-3.316736454204325,-3.5218486812924734,-3.975238064847444,-3.891256667517132,-6.981740349883061,-5.488865537582928,-4.138066018756412,316
-3.243430707826897,-3.560193080213894,-3.239856665618345,-3.4924329896818422,-4.055950544949684,-3.884928813328088,-6.997801857708308,-5.452510442526047,-4.110559046315232,239
-3.231579098267084,-3.52395597823224,-3.2229575584252546,-3.445554492201188,-3.975400851626839,-3.831045370763664,-7.078346090200017,-5.495129164974505,-4.11559334560012,241
-3.259828128707821,-3.533095216898688,-3.248148908786352,-3.469986650398821,-3.981029378229694,-3.805991744631494,-7.168169741047486,-5.513918866242206,-4.109711721323656,789
