BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,rep
0.8811765397587814,0.8811765397587814,0.8811765397587814,0.8811765397587814,1.5613355142058392,1.5613355142058392,2.5116223560426603,2.5116223560426603,1.7666282512459472,553
0.859175842160023,0.859175842160023,0.859175842160023,0.859175842160023,1.6475258784009288,1.6475258784009288,2.6156899071759523,2.6156899071759523,1.812667772397984,762
0.7564531795085512,0.7564531795085512,0.7564531795085512,0.7564531795085512,1.5002696731741534,1.5002696731741534,2.3912187518795327,2.3912187518795327,1.6247141293253442,106
0.7949480166867599,0.7949480166867599,0.7949480166867599,0.7949480166867599,1.502606713731652,1.502606713731652,2.44961998415149,2.44961998415149,1.6767691949832957,544
0.7978009630337525,0.7978009630337525,0.7978009630337525,0.7978009630337525,1.5698988905921598,1.5698988905921598,2.4912363848957644,2.4912363848957644,1.7171289246932515,234
0.7947162658063693,0.7947162658063693,0.7947162658063693,0.7947162658063693,1.4930465075034378,1.4930465075034378,2.3935255909178856,2.3935255909178856,1.6738150836983188,465
0.8824827030108772,0.8824827030108772,0.8824827030108772,0.8824827030108772,1.6848306082973408,1.6848306082973408,2.582464803526531,2.582464803526531,1.8168052334798763,746
0.703091264533892,0.703091264533892,0.703091264533892,0.703091264533892,1.4210875392048126,1.4210875392048126,2.358199939687487,2.358199939687487,1.576292318286172,806
0.7675580217414564,0.7675580217414564,0.7675580217414564,0.7675580217414564,1.5309598208993536,1.5309598208993536,2.3523140039384742,2.3523140039384742,1.6348186724168237,193
0.7460904540650803,0.7460904540650803,0.7460904540650803,0.7460904540650803,1.4862336208935152,1.4862336208935152,2.398764152102704,2.398764152102704,1.6219218154405604,124
0.753522258864677,0.753522258864677,0.753522258864677,0.753522258864677,1.4908087730629982,1.4908087730629982,2.386332114090905,2.386332114090905,1.6360353486472785,264
0.7946835762260333,0.7946835762260333,0.7946835762260333,0.7946835762260333,1.673792122148654,1.673792122148654,2.507168551979843,2.507168551979843,1.7580200142974964,316
0.7797308354126186,0.7797308354126186,0.7797308354126186,0.7797308354126186,1.609550856054801,1.609550856054801,2.4873941305748826,2.4873941305748826,1.7155739059048718,239
0.8008071826096422,0.8008071826096422,0.8008071826096422,0.8008071826096422,1.604095661065968,1.604095661065968,2.4537164628718102,2.4537164628718102,1.717546634998097,241
0.8046064186560263,0.8046064186560263,0.8046064186560263,0.8046064186560263,1.5637495347731667,1.5637495347731667,2.529138349181918,2.529138349181918,1.7334263605157847,789
0.7616045633253242,0.7616045633253242,0.7616045633253242,0.7616045633253242,1.5425161150651097,1.5425161150651097,2.4929822671472963,2.4929822671472963,1.7147890985854068,250
0.826560946042117,0.826560946042117,0.826560946042117,0.826560946042117,1.603443882809551,1.603443882809551,2.507050540099336,2.507050540099336,1.7574869588979711,343
0.8327379433709082,0.8327379433709082,0.8327379433709082,0.8327379433709082,1.6298084869791964,1.6298084869791964,2.5330359185534284,2.5330359185534284,1.754658399803508,986
0.7351464290640031,0.7351464290640031,0.7351464290640031,0.7351464290640031,1.4407706265172229,1.4407706265172229,2.3710279065254456,2.3710279065254456,1.6249562977958731,159
0.7945228235092007,0.7945228235092007,0.7945228235092007,0.7945228235092007,1.5772023392708536,1.5772023392708536,2.4077054366558737,2.4077054366558737,1.676567285485244,482
0.8032809768117346,0.8032809768117346,0.8032809768117346,0.8032809768117346,1.578859964826143,1.578859964826143,2.5091902594110493,2.5091902594110493,1.7367260167054928,841
0.753451218413205,0.753451218413205,0.753451218413205,0.753451218413205,1.4485550395968538,1.4485550395968538,2.345038168023468,2.345038168023468,1.5796220080342316,775
0.8076303724621291,0.8076303724621291,0.8076303724621291,0.8076303724621291,1.6037460489885405,1.6037460489885405,2.509187232826416,2.509187232826416,1.725161983547102,867
