BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,K,rep
-15.044415328591038,-21.65751707710309,-15.005998843403702,-18.342174035441356,-15.115656170028274,-15.939188955564768,-15.533070159280918,-15.44545126438823,-14.994745245401685,10,82
-3.0741672247157634,-3.630928901530522,-3.0656981634357154,-3.375147026607647,-3.061829918000426,-3.0315567009312043,-3.65400269852298,-3.570044362327186,-3.074470438826232,4,18
-15.04166346271804,-21.723260401844133,-14.999621580859916,-18.37192472295483,-15.186721183037982,-16.0706510454778,-15.530582715360609,-15.441602249706609,-14.993460500153766,10,17
-30.62054318328372,-46.63905390418705,-30.5681518446467,-38.19937434302184,-30.7870064588458,-32.503173430292634,-31.09430407031713,-30.981610486841788,-30.563934018841607,16,71
-30.619186492792725,-46.53468097824035,-30.567289689938484,-38.12254674290515,-31.05552888670162,-33.319845726434394,-31.078465937326424,-30.97568417390814,-30.57106301302164,16,55
-0.5066874780071464,-0.5066874780071464,-0.5066874780071464,-0.5066874780071464,-0.601179284384537,-0.601179284384537,-1.0431566323366428,-1.0431566323366428,-0.631061756779024,2,25
-3.0604101878987566,-3.582562693083123,-3.0536422658556552,-3.3344991900895686,-3.0499597972247945,-3.03546450944373,-3.6577169261653006,-3.5618672857785043,-3.0703729414661485,4,74
-15.037947167946244,-21.78575954667824,-14.993950292100973,-18.43365235812063,-15.24195374907938,-15.837361674957528,-15.559812914216296,-15.443370072554474,-14.990666239802188,10,88
-6.472965243979788,-8.504909020253802,-6.452523313301199,-7.530752933360191,-6.463927697790818,-6.512647956647234,-7.028051135757309,-6.946056111262489,-6.464833717099656,6,22
-36.35219928365168,-55.77271919537361,-36.29816641763369,-45.46780267331484,-36.75415955189565,-40.02072728079845,-36.81002827634465,-36.6891182152932,-36.29292470722816,18,46
-10.527011606282976,-14.599769661390264,-10.49138973756642,-12.626921177412235,-10.5978769425627,-10.771605764554304,-11.056941944482508,-10.9585655850946,-10.48917751367897,8,13
-10.527013452849127,-14.657847158976285,-10.491297901265368,-12.634548513470042,-10.536753585467856,-10.893538429274896,-11.047902629530345,-10.946397308351443,-10.490472637730395,8,39
-3.0617826761234017,-3.607342601708596,-3.052491235783486,-3.3541502034704127,-3.051676008579299,-3.019506955342356,-3.6490761626894033,-3.5679275436012787,-3.072059931445226,4,39
-6.484493563821017,-8.589689859606217,-6.462548597408291,-7.59905584262082,-6.471672069075124,-6.550807228655518,-7.041772528149333,-6.951286043825893,-6.462772950947456,6,3
-10.53977747421031,-14.695630135435396,-10.500658134156884,-12.685923007003607,-10.547358938740082,-10.793209467354004,-11.049018202456788,-10.948407028367464,-10.49319238788896,8,55
-6.496887954580403,-8.504296487687334,-6.47331953421546,-7.549280447733277,-6.52679581769902,-6.558081935619023,-7.0255908994981775,-6.941624559909316,-6.471364389322683,6,58
-30.634997529471725,-46.49491676859493,-30.58450316291589,-38.18875813367315,-30.971086182699167,-33.422890472770305,-31.069683200216776,-30.965189883389936,-30.5701027975656,16,7
-15.028733225500252,-21.641275900648356,-14.994182252640254,-18.315757250243305,-15.187645159419672,-15.893308555934336,-15.53952880720604,-15.43922289098145,-14.990155838149748,10,96
-36.38397816291543,-55.81483807256153,-36.32393123841533,-45.54405431764416,-36.84085064826799,-39.06082690492588,-36.808477366119625,-36.698463990303146,-36.298088049831215,18,27
-36.35636992500716,-55.95675283811809,-36.299469194448925,-45.599971756449136,-36.92357332481508,-39.75595982394142,-36.8159918803448,-36.70388175715386,-36.28926606882554,18,69
-6.463905625015234,-8.502996256287208,-6.440286807605238,-7.543075222717161,-6.491835358977864,-6.551417739885466,-7.036795831318319,-6.961167295268546,-6.46229084054224,6,20
-6.480275328353537,-8.51576369495551,-6.457892847323403,-7.548420765974866,-6.494403024712115,-6.58435774589878,-7.031055164862733,-6.946077054941915,-6.464576551569453,6,48
-30.6386613664273,-46.69626906343445,-30.58211450929208,-38.299854256706205,-30.946711372881573,-33.203083916355894,-31.09941415890433,-30.98630743606558,-30.567869036896425,16,96
-6.47987277155553,-8.560729184775196,-6.452975183154319,-7.574974473867154,-6.496662432626512,-6.5601219479522594,-7.034650692917795,-6.943461046613341,-6.466175354094903,6,59
-6.490765751080049,-8.521389927386933,-6.468530993286631,-7.563016532614628,-6.512143413956226,-6.532470923077166,-7.0305630774943655,-6.947994655791272,-6.46749486028342,6,11
-0.5090378768792481,-0.5090378768792481,-0.5090378768792481,-0.5090378768792481,-0.6118183861559511,-0.6118183861559511,-1.0389687093902205,-1.0389687093902205,-0.640726565649457,2,41
-6.490443739614129,-8.524054434555904,-6.467865185685323,-7.563847646438083,-6.4662155700410056,-6.518837570467851,-7.039429542373563,-6.955530001211553,-6.468164242722158,6,90
-30.623448403314505,-46.659872841683175,-30.57353098043145,-38.24204953460431,-30.979206186537247,-33.09449109952403,-31.086036978551395,-30.979874739177177,-30.56581282958725,16,17
-36.34845601871357,-56.02728148048285,-36.298297481340896,-45.53039595386223,-36.884362291575485,-38.80520608395903,-36.81393492593323,-36.706543128759705,-36.29006457362038,18,96
-3.04837084206519,-3.5887315639629227,-3.041014836000454,-3.3388770550219795,-3.0503253268861066,-3.037164330800082,-3.666842837195353,-3.5638867008167376,-3.067368378930439,4,20
-30.65292398206941,-46.64291068187885,-30.598246186130638,-38.23350901753159,-31.016619633685263,-32.54579520991043,-31.08518455857036,-30.987875792753293,-30.569957603119725,16,76
-30.63185516473832,-46.80457729517678,-30.57814849197968,-38.35687854524177,-31.03943741283881,-33.306226071790164,-31.088486555917942,-30.982934462078912,-30.5691607198623,16,84
-25.14412504383423,-37.85912024975861,-25.093685367165666,-31.260512692267408,-25.423685691944037,-26.945781839755718,-25.606639596744472,-25.50880567040061,-25.086935966163335,14,64
-10.515903126020442,-14.707044265707768,-10.482607653726095,-12.660041216744734,-10.565977482470702,-10.748403148049254,-11.050470850003991,-10.94881237033558,-10.487211507839712,8,77
-10.524455089015396,-14.619138797837964,-10.496341781595032,-12.594239840552904,-10.60091338674118,-10.86934954340221,-11.042106820668964,-10.952012087942997,-10.49191429852937,8,59
-19.92447453330243,-29.2634141909211,-19.879123129173177,-24.51348288432671,-20.122095618645755,-21.157936288114776,-20.422428364911845,-20.3278070970992,-19.87730431122284,12,88
-6.467910421941918,-8.492331842221517,-6.449295822809299,-7.525959508265781,-6.479697161679291,-6.547005944442177,-7.046265174570552,-6.955913859522735,-6.457974349925295,6,72
-6.474177286152362,-8.489764202163807,-6.45337285633638,-7.529066247885254,-6.475108987831625,-6.544331538866592,-7.025685123552797,-6.948033090647132,-6.464195468226744,6,57
-10.502707785676398,-14.610777290851996,-10.478243210574066,-12.579308395898495,-10.511372008918151,-10.861226726993156,-11.046308278880876,-10.954665314285691,-10.484459638688072,8,100
-19.91069595992723,-29.32681668244233,-19.870865797629392,-24.472647513287324,-20.06846414354277,-21.314963415859808,-20.40964142275237,-20.32128446891077,-19.878472979796054,12,57
-36.35431825782941,-56.14988903334502,-36.29771037937815,-45.65463311315618,-36.792900948867846,-39.87676819668348,-36.79340812172983,-36.68450972529144,-36.2936773298272,18,22
-10.534880139330898,-14.666838323303445,-10.50052073909806,-12.655196746718245,-10.603912360014782,-10.90208355557243,-11.045084026468734,-10.952038644360496,-10.49662958528839,8,72
-15.052381031408114,-21.636667654961,-15.010603037864088,-18.333763257583005,-15.197641938809774,-15.805045212876236,-15.548407127633656,-15.43560146159444,-14.993578711507068,10,61
-19.915595082100488,-29.394682900132885,-19.869076877482197,-24.536230621978856,-20.02741987814092,-21.43677917198435,-20.41649732872381,-20.30267776669513,-19.876857413249976,12,56
-0.5158674651251063,-0.5158674651251063,-0.5158674651251063,-0.5158674651251063,-0.6089199677872016,-0.6089199677872016,-1.0420518746347711,-1.0420518746347711,-0.6415216997538007,2,3
-3.0651449764375878,-3.6066951744186335,-3.056156811336177,-3.353373739114627,-3.051141768839136,-3.024214965262635,-3.659443383172837,-3.568363788952029,-3.069960745385892,4,87
-10.502484680999029,-14.608892440687644,-10.47167566448334,-12.594666433241992,-10.57199088044769,-10.94157323433447,-11.06132300474814,-10.96660179857806,-10.48390076518508,8,18
-15.054736731082777,-21.728844748302347,-15.012100402141163,-18.415724286168917,-15.176548160173866,-15.9550878862364,-15.526003156193454,-15.429936085723172,-14.99870140443018,10,97
-6.480902967877347,-8.492037593558154,-6.461760122762734,-7.539760735259952,-6.466119104092944,-6.509802547318008,-7.026632255540615,-6.940762352440943,-6.463350223636682,6,40
-19.936098102784324,-29.45415522366564,-19.886831996373413,-24.6377282952622,-20.183345508134806,-21.42346014717197,-20.427995981897457,-20.31039915640349,-19.87520204545694,12,7
-3.047734054801812,-3.567837725528197,-3.042150190223116,-3.3214802058500426,-3.0448630479632564,-3.022278345588671,-3.656713154945113,-3.5781751464060925,-3.0686002089886766,4,43
-15.02451674281092,-21.482358140156077,-14.989360421646078,-18.22129678821616,-15.214303234561283,-15.562030289529636,-15.547564122448204,-15.451552687615008,-14.991385177405888,10,54
-0.5139291962674156,-0.5139291962674156,-0.5139291962674156,-0.5139291962674156,-0.6110698652762999,-0.6110698652762999,-1.0343202721186802,-1.0343202721186802,-0.6318587072156248,2,57
