ho_likelihood,hol_likelihood,std_likelihood
-1.1294851070183904,-1.096587408581695,-1.045523677147558
-1.0237652189819053,-0.846504936904132,-0.7204840857147111
-3.03332290936476,-1.7130639163533015,-1.8043981988127507
0.1595993774032818,-0.5113838631310844,-0.4040425294318338
-1.4997612269760694,-0.7567456635785978,-0.6474277262227096
-0.299656305487156,-0.017039493513667472,0.3570595015302896
-0.6005314314590319,-1.1255572934587912,-1.120922319600432
-0.598801962986603,-0.8342466420694626,-0.7737175794398039
1.1767737215652532,1.240546381393026,1.7191104522975862
-1.867455600190261,-1.763995368340937,-1.8849543119430552
0.8507361097776304,0.37397430103678797,0.793652581051995
-1.2307394270993406,-1.7838237525439766,-1.873849871887228
-0.15991633391537677,0.19134641742491687,0.8179819808196226
-2.053438505498898,-1.0910496623890924,-1.0818722418860376
-0.08189714902372527,-1.1552216490727363,-1.1388895512924595
-1.0986122886681096,-1.0986122886681098,-1.0986122886681098
-0.35155059383029275,-0.19792793196566882,0.010986057184943379
-0.5842745800276755,-0.9693975648389938,-0.8543800834289794
-1.363908985061066,-1.2273414073430011,-1.2056927978610208
-2.224054132386779,-1.1009789037991682,-1.354499585386207
-2.4367522187472344,-2.3745513772523346,-2.4721020800223967
1.3235132001397192,0.6892323945558653,1.3079578841980788
-1.2220147054339865,-0.9778145953751611,-0.8851466383591229
-2.535766029233973,-1.9527385335853462,-2.140054206401169
-1.0599264021573092,-0.7683680571781392,-0.7999108759946068
-0.4015713804227452,-0.4524579244775941,-0.3381314230309384
-0.5341909710050854,-0.8293015683976495,-0.7419489198470345
-0.28457981901584845,-0.7784339158141599,-0.7270057503509931
-0.8653021671372861,-1.0021044066567677,-0.9867110526507717
-1.6479741662382819,-1.3664783668631073,-1.4385708742776762
-1.1627161811693534,-1.114484293332611,-1.0613151459198549
-0.6831053830970496,-0.9295472178066919,-0.9669151555344535
-0.11078671831229153,-0.958839236215173,-0.8272923261473025
-1.321112955225385,-1.0363396996320167,-1.0242586538813963
-1.6752039611567622,-1.9925577772821923,-2.1722702017447078
-2.049388288490564,-1.6364896252312164,-1.782314100885031
-0.8324426755479875,-0.5099538078303752,-0.1843772651536164
-2.8653409179287856,-1.322415399289458,-1.2621044834752708
1.6597980369732197,1.3847893625455108,1.7542999457424842
-0.5591115318343509,-1.5351704521275498,-1.7176333378011004
-2.205815655327845,-1.5622147967777875,-1.7241389893799763
-1.760031761481731,-0.9904869167041207,-0.8889837433369875
-0.6870773316510634,-0.26738792716085424,-0.13070365375399087
-1.4904469097822295,-1.6381994531237345,-1.7382193141034892
-1.836233645664154,-1.8176564378442925,-2.0168999475756024
-1.65730715209771,-1.3439273387489687,-1.3552614148484126
-1.2763479161571523,-1.671774716601111,-1.769996071095292
-2.7121340854431106,-2.3160512191334517,-2.5925658566042835
-1.700857971476087,-1.740350025434202,-1.8221387366304165
-0.9206636232559561,-1.246095661234564,-1.2779781449806904
-0.7464344896147358,-1.251751266154072,-1.287930501008938
-1.966658917304955,-1.784595180571938,-2.201541954791604
-0.7985596769185183,-1.5084317531392784,-1.5691805321351149
-1.662137948382862,-1.3540840972226185,-1.7310471199200401
-1.9397058705392938,-1.1529227644300497,-1.1426889767325146
-1.7821210510093697,-0.7317325250634212,-0.3970762676070368
-2.2599924867310257,-1.8206553855285494,-2.1260669373343144
-2.1426734794600932,-1.7397070028573831,-1.858944494156211
-1.6178865596520473,-1.617490263976807,-1.8175006864797951
-0.6401495557354021,-0.6199085062351772,-0.4229890264796725
-1.952005730042976,-1.7170485426399593,-2.187504332993038
-2.205627582189822,-1.9152774852277938,-2.0669737840788023
-1.7676447290693507,-1.3863660378768032,-1.4504738089594078
