BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,rep
0.7466823018906833,0.7466823018906833,0.7466823018906833,0.7466823018906833,1.523463016677218,1.523463016677218,2.43800293136765,2.43800293136765,1.6659726779240958,553
0.7580920657821785,0.7580920657821785,0.7580920657821785,0.7580920657821785,1.5742698831731514,1.5742698831731514,2.4589470593027896,2.4589470593027896,1.6988173245902156,762
0.7441663267515817,0.7441663267515817,0.7441663267515817,0.7441663267515817,1.526636895090293,1.526636895090293,2.359431520735209,2.359431520735209,1.6081123207165822,106
0.7599885166624488,0.7599885166624488,0.7599885166624488,0.7599885166624488,1.4612472064765036,1.4612472064765036,2.465132463490089,2.465132463490089,1.6685907515815677,544
0.797932463706647,0.797932463706647,0.797932463706647,0.797932463706647,1.6221994217164928,1.6221994217164928,2.4759107579893107,2.4759107579893107,1.7172844866841548,234
0.7921633169671205,0.7921633169671205,0.7921633169671205,0.7921633169671205,1.5108699550619429,1.5108699550619429,2.4458057708030867,2.4458057708030867,1.689592630367212,465
0.7666017513042431,0.7666017513042431,0.7666017513042431,0.7666017513042431,1.557038689281937,1.557038689281937,2.4523666741039074,2.4523666741039074,1.6976236251157155,746
0.8133663828060009,0.8133663828060009,0.8133663828060009,0.8133663828060009,1.6099004340702006,1.6099004340702006,2.458831883981945,2.458831883981945,1.7099960551344195,806
0.8044054855850038,0.8044054855850038,0.8044054855850038,0.8044054855850038,1.564978438528455,1.564978438528455,2.487631992208301,2.487631992208301,1.7216368990384523,193
0.7566468925855011,0.7566468925855011,0.7566468925855011,0.7566468925855011,1.5105534946441577,1.5105534946441577,2.3629265516294926,2.3629265516294926,1.6099039302154046,124
0.7698945435729005,0.7698945435729005,0.7698945435729005,0.7698945435729005,1.568476873940077,1.568476873940077,2.44854606540963,2.44854606540963,1.657269068761026,264
0.798567309810805,0.798567309810805,0.798567309810805,0.798567309810805,1.575880539738102,1.575880539738102,2.510122218712328,2.510122218712328,1.724961314535261,316
0.8183461513139267,0.8183461513139267,0.8183461513139267,0.8183461513139267,1.6304095747357117,1.6304095747357117,2.451224634564579,2.451224634564579,1.7180415336996904,239
0.770883909449007,0.770883909449007,0.770883909449007,0.770883909449007,1.5036550125170205,1.5036550125170205,2.4187182959193287,2.4187182959193287,1.6560762260602742,241
0.839029974356177,0.839029974356177,0.839029974356177,0.839029974356177,1.635335264147134,1.635335264147134,2.476695943656888,2.476695943656888,1.7157462095644038,789
0.7601359534498132,0.7601359534498132,0.7601359534498132,0.7601359534498132,1.5435928916132526,1.5435928916132526,2.418340495936022,2.418340495936022,1.6561298575703212,250
0.7638946393082602,0.7638946393082602,0.7638946393082602,0.7638946393082602,1.5861217781697492,1.5861217781697492,2.374422056944099,2.374422056944099,1.629198847795113,343
0.7525432943654459,0.7525432943654459,0.7525432943654459,0.7525432943654459,1.5319732660576628,1.5319732660576628,2.3630035950383457,2.3630035950383457,1.6292469694698963,986
0.7932559940023326,0.7932559940023326,0.7932559940023326,0.7932559940023326,1.525946128798568,1.525946128798568,2.394141245238297,2.394141245238297,1.6690385276930968,159
0.8640322192160341,0.8640322192160341,0.8640322192160341,0.8640322192160341,1.5815267804769515,1.5815267804769515,2.527219622013156,2.527219622013156,1.7687992799096817,482
0.8302508824314698,0.8302508824314698,0.8302508824314698,0.8302508824314698,1.6185532398555078,1.6185532398555078,2.4812186643979697,2.4812186643979697,1.7077824216317503,841
0.8002350542201395,0.8002350542201395,0.8002350542201395,0.8002350542201395,1.5548379519211442,1.5548379519211442,2.4841341818717857,2.4841341818717857,1.7129418290887046,775
0.8134977981283743,0.8134977981283743,0.8134977981283743,0.8134977981283743,1.5824950260751711,1.5824950260751711,2.473489201572415,2.473489201572415,1.7074581775549025,867
0.7650598127069861,0.7650598127069861,0.7650598127069861,0.7650598127069861,1.493328982562894,1.493328982562894,2.378078701842007,2.378078701842007,1.6195645401003358,671
0.7873822484514921,0.7873822484514921,0.7873822484514921,0.7873822484514921,1.431989651959943,1.431989651959943,2.3379999358970656,2.3379999358970656,1.6177349045080296,667
0.732360691678319,0.732360691678319,0.732360691678319,0.732360691678319,1.4700478456974997,1.4700478456974997,2.3987914478726697,2.3987914478726697,1.6074618017828803,111
0.7621269505897388,0.7621269505897388,0.7621269505897388,0.7621269505897388,1.55662955983341,1.55662955983341,2.3988763022625306,2.3988763022625306,1.629326149133773,342
0.7553700170688465,0.7553700170688465,0.7553700170688465,0.7553700170688465,1.5493180756025102,1.5493180756025102,2.3718416164795286,2.3718416164795286,1.628543776336807,990
0.7299212274761953,0.7299212274761953,0.7299212274761953,0.7299212274761953,1.4801196459213104,1.4801196459213104,2.349681167615348,2.349681167615348,1.6073553785903685,140
0.8154315733554031,0.8154315733554031,0.8154315733554031,0.8154315733554031,1.5521917115980672,1.5521917115980672,2.4446897986569103,2.4446897986569103,1.6998953198830686,760
0.8018328083746451,0.8018328083746451,0.8018328083746451,0.8018328083746451,1.5104776148372605,1.5104776148372605,2.366535416975998,2.366535416975998,1.6185970851853744,640
0.8272927761379106,0.8272927761379106,0.8272927761379106,0.8272927761379106,1.5915800774622506,1.5915800774622506,2.46229918204572,2.46229918204572,1.6930692129054123,6
0.7693016160321188,0.7693016160321188,0.7693016160321188,0.7693016160321188,1.565841384102594,1.565841384102594,2.4386993508996158,2.4386993508996158,1.7001210531084472,722
0.8616289208036283,0.8616289208036283,0.8616289208036283,0.8616289208036283,1.632237517031483,1.632237517031483,2.526694264954985,2.526694264954985,1.7651357153643192,910
0.8409373803429004,0.8409373803429004,0.8409373803429004,0.8409373803429004,1.5895899750122306,1.5895899750122306,2.4614522339928757,2.4614522339928757,1.7096706725783608,852
0.7939347064872432,0.7939347064872432,0.7939347064872432,0.7939347064872432,1.5422999161882005,1.5422999161882005,2.534160088865249,2.534160088865249,1.72568748117017,410
