newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep
0.6204928780305996,0.6204928780305996,0.6204928780305996,0.6204928780305996,0.6617113985951962,0.6617113985951962,-0.490603422199654,-0.490603422199654,0.5730364104592629,553
0.6333993162420284,0.6333993162420284,0.6333993162420284,0.6333993162420284,0.6658920756043823,0.6658920756043823,-0.521552533268956,-0.521552533268956,0.5827635464379901,762
0.6262215732277137,0.6262215732277137,0.6262215732277137,0.6262215732277137,0.6574387691963842,0.6574387691963842,-0.5000831249399325,-0.5000831249399325,0.5743384878820984,106
0.6389002985165487,0.6389002985165487,0.6389002985165487,0.6389002985165487,0.6708136293664356,0.6708136293664356,-0.5227680948537622,-0.5227680948537622,0.5870890934931939,544
0.6400667408998871,0.6400667408998871,0.6400667408998871,0.6400667408998871,0.6630472075414052,0.6630472075414052,-0.5294235041183256,-0.5294235041183256,0.5875359972681655,234
0.6295312601654794,0.6295312601654794,0.6295312601654794,0.6295312601654794,0.6605389236233545,0.6605389236233545,-0.5176521084374787,-0.5176521084374787,0.5724879256712939,465
0.6465658975152115,0.6465658975152115,0.6465658975152115,0.6465658975152115,0.6720243827580636,0.6720243827580636,-0.5223189889709349,-0.5223189889709349,0.5891136875129352,746
0.6283070188473803,0.6283070188473803,0.6283070188473803,0.6283070188473803,0.6628717070023827,0.6628717070023827,-0.5027976629508445,-0.5027976629508445,0.5808709306541571,806
0.6213119928436898,0.6213119928436898,0.6213119928436898,0.6213119928436898,0.655558792393874,0.655558792393874,-0.4974379487638114,-0.4974379487638114,0.5719456763220222,193
0.6383773014697861,0.6383773014697861,0.6383773014697861,0.6383773014697861,0.6631256080951919,0.6631256080951919,-0.4983202155418332,-0.4983202155418332,0.5903145702467026,124
0.6211461074953624,0.6211461074953624,0.6211461074953624,0.6211461074953624,0.6508130303730448,0.6508130303730448,-0.4878729351823196,-0.4878729351823196,0.5682992999702382,264
0.6327321506307267,0.6327321506307267,0.6327321506307267,0.6327321506307267,0.663754897657854,0.663754897657854,-0.512446550913667,-0.512446550913667,0.583456286707404,316
0.6344748746643011,0.6344748746643011,0.6344748746643011,0.6344748746643011,0.6594200264169521,0.6594200264169521,-0.508136056788703,-0.508136056788703,0.5817415646804439,239
