BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,rep
-0.4349023243457037,-0.4349023243457037,-0.4349023243457037,-0.4349023243457037,-0.5621265535869744,-0.5621265535869744,-1.0956597347509929,-1.0956597347509929,-0.623187615158382,553
-0.4563676116480769,-0.4563676116480769,-0.4563676116480769,-0.4563676116480769,-0.5800329607315396,-0.5800329607315396,-1.1174996591761637,-1.1174996591761637,-0.6277718960306051,762
-0.4843735053850893,-0.4843735053850893,-0.4843735053850893,-0.4843735053850893,-0.5751801109024619,-0.5751801109024619,-1.0907684233335495,-1.0907684233335495,-0.6298908228907273,106
-0.4681573129282447,-0.4681573129282447,-0.4681573129282447,-0.4681573129282447,-0.5726355532077039,-0.5726355532077039,-1.1041444759977377,-1.1041444759977377,-0.627606416916914,544
-0.4668153854673528,-0.4668153854673528,-0.4668153854673528,-0.4668153854673528,-0.5717704155054305,-0.5717704155054305,-1.0957659972274811,-1.0957659972274811,-0.6279992535684349,234
-0.4542274550401893,-0.4542274550401893,-0.4542274550401893,-0.4542274550401893,-0.562366061561657,-0.562366061561657,-1.11530316612475,-1.11530316612475,-0.6248743819319564,465
-0.4727600210607784,-0.4727600210607784,-0.4727600210607784,-0.4727600210607784,-0.5715455782600231,-0.5715455782600231,-1.124263768395727,-1.124263768395727,-0.629314134203939,746
-0.4680454834328557,-0.4680454834328557,-0.4680454834328557,-0.4680454834328557,-0.5749923357483134,-0.5749923357483134,-1.101257584714934,-1.101257584714934,-0.6297459605542617,806
-0.4644976455506317,-0.4644976455506317,-0.4644976455506317,-0.4644976455506317,-0.5729324529040958,-0.5729324529040958,-1.0952072238661796,-1.0952072238661796,-0.6276529194873254,193
-0.4652277788932442,-0.4652277788932442,-0.4652277788932442,-0.4652277788932442,-0.5809770269901633,-0.5809770269901633,-1.0997200381417405,-1.0997200381417405,-0.6266582683319544,124
-0.4748801898557055,-0.4748801898557055,-0.4748801898557055,-0.4748801898557055,-0.5919770676665107,-0.5919770676665107,-1.0842008577080788,-1.0842008577080788,-0.6284624280467869,264
-0.4681734660857924,-0.4681734660857924,-0.4681734660857924,-0.4681734660857924,-0.5752344031795427,-0.5752344031795427,-1.1091783460693383,-1.1091783460693383,-0.6274695143636104,316
-0.4701822527748378,-0.4701822527748378,-0.4701822527748378,-0.4701822527748378,-0.561919521156477,-0.561919521156477,-1.113756683719059,-1.113756683719059,-0.6284435474179635,239
-0.4759461833148228,-0.4759461833148228,-0.4759461833148228,-0.4759461833148228,-0.5703452419620949,-0.5703452419620949,-1.1078956428523636,-1.1078956428523636,-0.6271892948002948,241
-0.4583181818147972,-0.4583181818147972,-0.4583181818147972,-0.4583181818147972,-0.5976794294754143,-0.5976794294754143,-1.0796713837518612,-1.0796713837518612,-0.6255483726927684,789
