BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,K,rep
0.9599087289710873,0.8884604688646047,0.962422211988222,0.8924151810081518,0.9399315786309892,0.8704467654330423,-0.8858484308131936,-0.6331880107292512,0.9483041498048234,4,90
0.9894594334865944,0.8650595114505951,0.9913964682859646,0.8695744804277449,0.982640207746402,0.8532352744443528,-0.9666017454475108,-0.4574783526148188,0.9878308886850689,10,51
0.9583717716317176,0.8864743742727437,0.961040897446409,0.8909747650137477,0.938713645229798,0.869868757783949,-0.8888054584836675,-0.6400485809861861,0.9473273000351844,4,28
0.8384876003873915,0.8384876003873915,0.8384876003873915,0.8384876003873915,0.81168275233721,0.81168275233721,-0.7008578414543231,-0.7008578414543231,0.8005717012246364,2,98
0.991726199489262,0.8576853667408537,0.993235300064353,0.8620338183163383,0.9861354765333546,0.8485398576493985,-0.974481547587739,-0.416993204551183,0.990618065926702,12,35
0.8449795963697959,0.8449795963697959,0.8449795963697959,0.8449795963697959,0.8170504310161049,0.8170504310161049,-0.7070123369001787,-0.7070123369001787,0.8094906355076276,2,24
0.8441313602139474,0.8441313602139474,0.8441313602139474,0.8441313602139474,0.8168897720696795,0.8168897720696795,-0.7036062461587133,-0.7036062461587133,0.8068631184472964,2,66
0.9940995256129952,0.8372116192161163,0.995443700190437,0.8407282577352826,0.9902500513225004,0.8308308896563089,-0.9825732440377324,-0.3641143793211438,0.993427532392734,16,66
0.9942319257423192,0.8433008762730088,0.9954650914266508,0.8482860357708604,0.9903343138953432,0.8376849217688491,-0.981649602732496,-0.3577101391931014,0.9935981013200978,16,67
0.9852135783481356,0.8719798449917985,0.9872547025525472,0.8776196486321964,0.9763038842191148,0.859314600385146,-0.9541965020964228,-0.5111758497865749,0.9825348278452564,8,17
0.9789589231535892,0.8837011342610113,0.9812318417603184,0.8885868775258688,0.9656235285957788,0.8693062537092112,-0.9357959633463184,-0.5641003125448427,0.9734412174440576,6,63
0.9941058352130584,0.8444779745967799,0.9953822830498228,0.8494531904865319,0.9902856856108568,0.8380916450089164,-0.9819750261006962,-0.3642342167534348,0.9934422621263485,16,57
0.9898004922700048,0.8604335650683356,0.9915650256156502,0.8666339219663393,0.983039887142399,0.8515319763553197,-0.967158440829614,-0.4274674161403222,0.988046460685368,10,82
0.9608166163641662,0.8925371494173715,0.9627606798396068,0.8961139588531397,0.941371250823395,0.8755979142614745,-0.8835064678813954,-0.6410664411131862,0.94903066599868,4,18
0.989654607608546,0.8609212737892128,0.9913814428938146,0.8664509383805095,0.9829184202251844,0.8514294872582949,-0.9672838269904032,-0.4622100505106326,0.9879091216936872,10,17
0.9942604786146048,0.8415980476959805,0.9956039398520394,0.845607314444073,0.9902271451822714,0.8328185279281852,-0.9822463724584636,-0.363005200530052,0.9935739840922224,16,71
0.9942733711627336,0.8438445156144452,0.9955055369830554,0.8492327655683276,0.9902974159229742,0.8382078375780785,-0.981614938035094,-0.3550178831272438,0.9936133298805594,16,55
0.8426636116371959,0.8426636116371959,0.8426636116371959,0.8426636116371959,0.8173395580978249,0.8173395580978249,-0.703987449453106,-0.703987449453106,0.8078545342882629,2,25
0.9604801774488018,0.8877278653052786,0.9628146962801468,0.8926042731700428,0.940712188769432,0.8716252937646555,-0.8889020235176182,-0.6493191323352346,0.9488244742476006,4,74
0.989637204248372,0.8617908080299082,0.9915502733555026,0.8670913010949131,0.9828613459326134,0.851380299017803,-0.967145208527058,-0.4512222079736367,0.9879196849430976,10,88
0.978914179689142,0.8790028858500288,0.9811112952791128,0.8844292661642926,0.9662508200027248,0.8656107698541337,-0.9341283568089566,-0.5619243158113335,0.973647644424966,6,22
0.9951110400991104,0.8370960698469607,0.9961416977294172,0.8422016672020167,0.9918763496347636,0.8328566341325664,-0.984514797257148,-0.3196136227361362,0.9945829879566254,18,46
0.986014610948146,0.8725494186254942,0.9880273790082738,0.8783087905070879,0.9769971879755226,0.8640245123642452,-0.9571866174284532,-0.5028576538456053,0.9831560305842384,8,13
0.9858580600145808,0.8729644183256443,0.987913388079134,0.8785765218257652,0.9769449336964812,0.8627756835837568,-0.9561966552386076,-0.4978190203658238,0.9833643223733128,8,39
0.9583297798392978,0.8868714790687149,0.9618240805982408,0.8918589669265896,0.9389249187380728,0.8717445109882614,-0.8868808425076224,-0.6281448130280681,0.9470533851007324,4,39
0.9782426693784266,0.8810241436342414,0.981114583267146,0.8866377737023777,0.9668449403077906,0.8700116428988388,-0.9362707282864464,-0.5638925303161609,0.973576791706166,6,3
0.985478193254782,0.8707585035435851,0.9878346882143468,0.8768313605243137,0.9760490111642686,0.8597461140654611,-0.9564161567080476,-0.4813301122960403,0.9826220097882185,8,55
0.9788265082402652,0.8820957410649575,0.9810695263146954,0.8883490699354908,0.9664440079955946,0.8711297964698623,-0.9351794916163242,-0.554822775791509,0.973973006821609,6,58
0.9940522310805224,0.8395212278232123,0.9953401785294016,0.8447533497115334,0.990109513705095,0.8325439762414397,-0.9816663692286636,-0.3551519599675196,0.9933245465491534,16,7
0.9893037014690372,0.86529499722095,0.99112799008728,0.8709001291650014,0.9821374727213746,0.855067102590671,-0.966003764484896,-0.4404495957402443,0.9876424742625224,10,96
0.994941202069412,0.8343647004036471,0.9961221342372216,0.8384782899087829,0.9916926359929265,0.8281218348012185,-0.9841646988105996,-0.3529707216087661,0.9943796370587406,18,27
