newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep
-3.22994498226474e-10,-1.2911148467454476e-10,-1.6093562945143635e-10,-0.05261856482998661,-0.05261856482998661,-0.6034183198541548,-0.6034183198541548,-0.8962944989481985,53
2.676107817602136e-10,-3.884267666415947e-10,-1.476752613145671e-10,-0.047070841062940016,-0.047070841062940016,-0.5811902004332496,-0.5811902004332496,-0.9840185043019604,934
9.026029250402967e-12,-2.901858735570098e-10,2.0605622728236962e-10,-0.05465333712786969,-0.05465333712786969,-0.6043171251322104,-0.6043171251322104,-1.033544887378599,904
7.045062383297107e-10,5.329987499882311e-11,4.687369706797909e-10,-0.04396458816150135,-0.04396458816150135,-0.5680647505446077,-0.5680647505446077,-0.8334115453505531,809
1.4952903518161698e-10,1.8828362599587755e-10,3.155830806574056e-11,-0.054565285251896446,-0.054565285251896446,-0.6108466094110652,-0.6108466094110652,-0.9266504461911564,217
1.5473207721355965e-10,3.471330160473296e-11,1.3013444850364096e-10,-0.037302377216070194,-0.037302377216070194,-0.6313943368558832,-0.6313943368558832,-0.810078138481154,845
2.0821721473038292e-10,2.402011479198107e-10,1.0309348180692623e-11,-0.05398720981756132,-0.05398720981756132,-0.6637343528906533,-0.6637343528906533,-1.030898645364883,630
-1.1172754691909925e-10,3.739786445036697e-10,2.245188983514279e-11,-0.04460652454531201,-0.04460652454531201,-0.5330584366369767,-0.5330584366369767,-1.1725113161133085,171
1.1776186688208095e-10,3.927672399669721e-10,1.8613724960155066e-10,-0.06019380342526809,-0.06019380342526809,-0.6614577970019712,-0.6614577970019712,-0.8656260593363024,138
-2.01605016248059e-10,-3.2625094915136183e-10,-4.11594635103818e-10,-0.04054572903360553,-0.04054572903360553,-0.5090331603305049,-0.5090331603305049,-0.8275128390975409,912
-1.926258811745657e-11,4.540570745347611e-11,1.2633515471694585e-10,-0.05347182850113234,-0.05347182850113234,-0.5641195134057849,-0.5641195134057849,-0.8583569585457955,961
1.2450182812658028e-11,-6.380826447164451e-11,9.841018870464235e-12,-0.06423431726931725,-0.06423431726931725,-0.6214271773406995,-0.6214271773406995,-0.947425624975313,687
3.3126017187981584e-11,-4.355038282447682e-10,-2.543409294963189e-10,-0.059698559059990275,-0.059698559059990275,-0.6459061454877936,-0.6459061454877936,-0.81198364119317,981
1.2933095720236988e-10,3.472228725428378e-10,1.9869163567828167e-10,-0.05685572643597464,-0.05685572643597464,-0.6616515949476915,-0.6616515949476915,-0.8854424362727694,971
2.174115704923693e-10,4.4519852404351774e-10,-1.4775204077582815e-10,-0.03863461390488124,-0.03863461390488124,-0.6624193924321008,-0.6624193924321008,-0.9125779585805612,929
3.7377044243436937e-10,3.1033578353108215e-10,3.960419039071572e-11,-0.05270254311988928,-0.05270254311988928,-0.6596714561437668,-0.6596714561437668,-0.7491683063685937,771
-1.1420902328897198e-10,3.0287498946346414e-10,2.2679402793268631e-10,-0.04057980575437388,-0.04057980575437388,-0.5368650369841266,-0.5368650369841266,-0.9474737159221472,541
1.7847107735072254e-10,-1.5420745574923346e-10,1.4262939777506811e-10,-0.03199554156403862,-0.03199554156403862,-0.6104177517995366,-0.6104177517995366,-0.8933040542305614,834
1.2545311679074135e-10,-1.290430889956673e-10,2.6983451212499175e-10,-0.05315108156142544,-0.05315108156142544,-0.5894996533618947,-0.5894996533618947,-0.7652070338524473,5
-2.918134695845814e-10,5.3778558243774975e-11,-2.4684577162089464e-10,-0.04661115179869974,-0.04661115179869974,-0.6154774271554857,-0.6154774271554857,-0.8535463501192084,769
3.297896164038139e-10,-1.5789762375893746e-10,-1.330622606127152e-10,-0.049451224399443924,-0.049451224399443924,-0.5986048640456205,-0.5986048640456205,-0.7073796569507436,254
2.9935330997030165e-11,-2.5718901895330215e-11,-8.883957706637413e-12,-0.03250804934881073,-0.03250804934881073,-0.543663624268222,-0.543663624268222,-1.0058248455480407,155
1.5060346213050315e-10,-1.8756967979293922e-10,2.6783937309617784e-10,-0.05994693604827911,-0.05994693604827911,-0.6122467494218805,-0.6122467494218805,-0.7297673240242747,859
-2.6316544842700655e-10,-3.9204559883904146e-10,3.6208478467174983e-10,-0.054224831829243474,-0.054224831829243474,-0.5842094745636366,-0.5842094745636366,-0.9880759613030416,805
3.719324361689535e-11,2.2546115949033384e-10,1.3195087948322802e-10,-0.05183827749589649,-0.05183827749589649,-0.5714340682145747,-0.5714340682145747,-0.9268538267209481,22
-6.836518272497483e-11,-2.5787085903769547e-10,-1.4920389175901438e-10,-0.04211142028528258,-0.04211142028528258,-0.5939709756509882,-0.5939709756509882,-0.9187104863379744,727
2.608592447736133e-10,2.052827886575917e-10,-3.01139191551808e-11,-0.054068222631425994,-0.054068222631425994,-0.6159786168826882,-0.6159786168826882,-1.0888377676681262,835
-5.967333054773816e-12,-3.39526200218189e-10,2.031517838136515e-10,-0.05533880000122733,-0.05533880000122733,-0.6081026055147777,-0.6081026055147777,-1.022969659339041,292
4.929937633298131e-11,2.1389417905436082e-10,9.253498152797523e-11,-0.045689303964992455,-0.045689303964992455,-0.6128202172861328,-0.6128202172861328,-0.9367900664834742,458
8.622804954436236e-12,2.171152677522131e-11,2.1219082007532113e-10,-0.04275074974818652,-0.04275074974818652,-0.5461010600020522,-0.5461010600020522,-0.9597120045940042,160
1.4626483304039373e-11,-1.5481130356126416e-10,4.131239716258228e-10,-0.044565719489244836,-0.044565719489244836,-0.5717660942276932,-0.5717660942276932,-0.8180309918770562,396
-2.985332051633205e-10,-1.2213304473145115e-10,7.884423743054203e-11,-0.04782271240143845,-0.04782271240143845,-0.6062458144314254,-0.6062458144314254,-1.04502716303169,660
-1.4242464299943357e-10,-1.8681227347688845e-10,8.768787643914644e-12,-0.05723090117744324,-0.05723090117744324,-0.5774580104013934,-0.5774580104013934,-0.9809367805729535,950
4.103332735087839e-10,2.6549243885808093e-10,2.919820828919256e-10,-0.062226263158972686,-0.062226263158972686,-0.6104026054699837,-0.6104026054699837,-0.9950769274260977,63
3.2051091827974e-10,4.31023061301522e-10,5.85331127336483e-10,-0.0436991647094043,-0.0436991647094043,-0.6253242023679775,-0.6253242023679775,-0.9551613515003553,303
9.180592317262204e-11,1.9692621705015568e-10,6.566274385333415e-10,-0.05326832391599232,-0.05326832391599232,-0.6050782959002272,-0.6050782959002272,-0.8562964001874438,606
1.0350202526814012e-10,2.8766761944742923e-10,-2.029648881810009e-10,-0.04966630193055732,-0.04966630193055732,-0.5971764592892674,-0.5971764592892674,-0.7953904988893212,744
-3.0215796737939615e-11,2.6576926779112166e-10,1.8351647236396206e-10,-0.04532452094527638,-0.04532452094527638,-0.583771728079824,-0.583771728079824,-0.9502970750764738,501
2.7326506918390336e-11,1.0993686328994445e-10,7.178217105961726e-11,-0.03882330870313694,-0.03882330870313694,-0.5678716117928891,-0.5678716117928891,-1.0178596265211417,93
8.68901590608817e-12,1.6674576218227156e-10,1.5636345801310625e-10,-0.04609521465794346,-0.04609521465794346,-0.6097504936651074,-0.6097504936651074,-0.847047103546065,784
1.1386998933181347e-11,1.66691087868584e-10,-1.0366163787339094e-10,-0.05408337321190631,-0.05408337321190631,-0.5978380017453331,-0.5978380017453331,-0.9604290660558981,721
-3.8076072265101624e-10,-3.9866963228406274e-10,-6.082045623384547e-11,-0.03276421902211793,-0.03276421902211793,-0.576319960363589,-0.576319960363589,-0.919324888356112,55
3.7759359930791824e-10,1.8699964093177313e-10,3.803865390554495e-11,-0.051258008338652704,-0.051258008338652704,-0.6929746292133093,-0.6929746292133093,-0.9352574423893317,18
-1.9979700867714388e-11,-4.001908335618531e-11,-1.7226056983100924e-10,-0.0476364068872208,-0.0476364068872208,-0.6186284093252176,-0.6186284093252176,-0.9825240450056193,231
5.195153400206973e-10,-7.04786958950071e-11,2.380190316560865e-10,-0.06549815488822651,-0.06549815488822651,-0.5823884216308043,-0.5823884216308043,-0.9422475556967672,450
7.304437328950475e-11,-3.435644967495627e-10,-4.6380864606246354e-10,-0.04225657687144502,-0.04225657687144502,-0.6004177241780924,-0.6004177241780924,-0.729672023337509,70
-1.9003577804432848e-10,-1.0765984249233584e-10,-1.9047124732128607e-10,-0.05387509633751406,-0.05387509633751406,-0.6552213962390917,-0.6552213962390917,-0.889557781252661,503
2.930278666397196e-10,1.6791932611059933e-10,1.7900017587960116e-11,-0.05476202968167385,-0.05476202968167385,-0.7045490503030939,-0.7045490503030939,-0.7590466695025148,299
-2.8127996229768137e-10,3.3719960051623034e-11,7.23740233334047e-11,-0.04566063410318989,-0.04566063410318989,-0.6869798612209151,-0.6869798612209151,-0.8209973875037829,24
-7.482307476033845e-11,-1.4956301911707438e-10,1.5524897072245747e-10,-0.057588432028601505,-0.057588432028601505,-0.5991632408798965,-0.5991632408798965,-0.9699526300157879,105
4.539412279923327e-10,1.765697318772963e-10,-1.2433777082584973e-10,-0.05145088921217138,-0.05145088921217138,-0.6017900532580612,-0.6017900532580612,-0.91006371927154,790
1.3533053334555124e-10,2.8240324998624057e-11,2.462331229087511e-10,-0.05835192945123769,-0.05835192945123769,-0.6602829800149209,-0.6602829800149209,-0.9537983428233986,104
-8.170369526772081e-12,-4.1801980914940585e-11,3.140437470922769e-10,-0.061433752070219595,-0.061433752070219595,-0.5580039548736754,-0.5580039548736754,-0.8669172676245563,902
-1.587488901375056e-10,-3.2826432590053747e-10,2.2157449852504285e-10,-0.04865160280192433,-0.04865160280192433,-0.6413877669259556,-0.6413877669259556,-0.9445767988433539,581
2.2869846506672065e-10,2.097526964235652e-10,5.48379196333576e-10,-0.05420119774572064,-0.05420119774572064,-0.6208650176875403,-0.6208650176875403,-0.636271491787061,136
2.3989187464788784e-10,1.8659956505136244e-10,3.7003699765794653e-10,-0.04323336418560122,-0.04323336418560122,-0.6758649655179781,-0.6758649655179781,-0.8769368385321152,114
5.337404619613212e-10,1.5483844198298236e-10,4.4757981855318707e-10,-0.051690065201245944,-0.051690065201245944,-0.6183584869222185,-0.6183584869222185,-0.9978276951334607,966
-3.549743986600018e-12,-2.2203419530741897e-10,-4.4300599646995845e-12,-0.04088949037235004,-0.04088949037235004,-0.5888678059085646,-0.5888678059085646,-1.008899562790729,611
-3.423539698954592e-11,-4.1421938506459866e-10,2.605946203427384e-10,-0.047697809486689904,-0.047697809486689904,-0.6101199869837822,-0.6101199869837822,-0.8437068736566505,431
-4.305514001400057e-11,-8.493410107515698e-11,2.3821500029670704e-10,-0.05873372400506639,-0.05873372400506639,-0.5703546197484666,-0.5703546197484666,-0.9126392135613213,644
-1.6750356695606483e-10,-2.551992540483772e-10,1.601051584712576e-11,-0.06479159380890477,-0.06479159380890477,-0.6044247444345037,-0.6044247444345037,-0.8926573800432064,597
3.1687872335470214e-10,1.0826615315200072e-10,2.2743948965842088e-10,-0.052693356749380714,-0.052693356749380714,-0.6065076427053625,-0.6065076427053625,-0.7390880679606955,847
3.113302678922625e-10,-4.6828195952863805e-11,-2.2495069831179882e-11,-0.04455674633807573,-0.04455674633807573,-0.6266128105590971,-0.6266128105590971,-0.9002370542239817,578
-2.569061455688637e-10,-4.2136318471018564e-10,-2.6882546244784424e-10,-0.0533367604334055,-0.0533367604334055,-0.6895727151379905,-0.6895727151379905,-0.7721024075517807,816
2.646785559586376e-10,2.723475917790902e-10,1.8132937745253542e-10,-0.06983263682596334,-0.06983263682596334,-0.6543074409042988,-0.6543074409042988,-0.8328683283106302,141
1.681588030141845e-10,-2.58310888585217e-10,3.694356396008458e-10,-0.0526278354303672,-0.0526278354303672,-0.592651530831504,-0.592651530831504,-0.8169825035492854,378
3.123856446513376e-10,-1.771442558170036e-10,1.3544157995235701e-10,-0.04603921906032681,-0.04603921906032681,-0.6349847849324068,-0.6349847849324068,-0.9865864112408846,357
-2.3069038231418593e-10,-2.1376107703016677e-10,-3.651864897537618e-10,-0.05879938648147118,-0.05879938648147118,-0.6255851468669796,-0.6255851468669796,-0.9508749429263949,758
1.6390411160249752e-10,2.9260629714339405e-11,-1.9472726569755293e-10,-0.06462294187596487,-0.06462294187596487,-0.707412256174315,-0.707412256174315,-0.7536374908070341,92
-6.794410832081099e-10,-4.143182123980682e-10,-4.614524919416968e-10,-0.03379509192124941,-0.03379509192124941,-0.549858534554204,-0.549858534554204,-0.9482721035263706,735
4.965432511862267e-11,-3.949963981418614e-11,2.2466534901378898e-10,-0.05410592995051132,-0.05410592995051132,-0.5998533566866973,-0.5998533566866973,-0.9163474911377559,676
1.4881111906617228e-10,1.4957204161336612e-10,2.0414029597119744e-10,-0.042513353728778056,-0.042513353728778056,-0.6115298268470856,-0.6115298268470856,-0.8971540906156522,555
-3.1398817574700836e-10,-6.188061691704549e-11,-4.3108143941636425e-11,-0.04617275519684999,-0.04617275519684999,-0.6363276791919064,-0.6363276791919064,-0.9202025956670865,655
9.557337316869197e-11,-5.425638700887192e-10,1.0223855223534528e-10,-0.04459208946839608,-0.04459208946839608,-0.6133144234262528,-0.6133144234262528,-0.8501990454566599,848
2.930898409872484e-10,-4.195870912868105e-11,2.9788914374280495e-10,-0.05853065899813446,-0.05853065899813446,-0.5133112355551396,-0.5133112355551396,-0.882160700456198,17
-6.395469532433085e-11,1.6706994457674206e-10,1.5612244306205392e-10,-0.05720705509635533,-0.05720705509635533,-0.6725466798638654,-0.6725466798638654,-0.9353058626802945,334
4.938703758276819e-10,-2.827443324870255e-10,3.5590845213692715e-11,-0.03249042504693966,-0.03249042504693966,-0.5625347662140284,-0.5625347662140284,-0.7528787064865934,731
-3.3363973588572407e-10,5.59788253567256e-10,1.0728305578980302e-11,-0.04132345876001087,-0.04132345876001087,-0.6581504521582372,-0.6581504521582372,-0.9776989552939837,832
-4.143301457586179e-10,-3.6662252019675766e-10,-2.699339393605338e-10,-0.06429081973238043,-0.06429081973238043,-0.5735919570306495,-0.5735919570306495,-0.853736221297194,167
6.493649774997473e-10,1.9997795748342983e-10,-1.594258138750554e-10,-0.044905612301941344,-0.044905612301941344,-0.6352269286199271,-0.6352269286199271,-0.7970820353105732,301
1.019511102380577e-10,-1.2844585156081279e-10,-2.633436038679271e-12,-0.0432587138829137,-0.0432587138829137,-0.5764429032515423,-0.5764429032515423,-0.8147763530135724,969
2.4008030354710774e-10,-1.6643287828639607e-10,1.3573329520413791e-10,-0.04848590247151046,-0.04848590247151046,-0.5916076494733297,-0.5916076494733297,-0.8322937148637027,623
1.642392345353738e-10,-6.331074951619609e-11,-8.61307850371501e-11,-0.04842327095851386,-0.04842327095851386,-0.5004604120901349,-0.5004604120901349,-0.897198989179727,962
3.124251081003393e-10,2.38145891392344e-10,3.6415142084036954e-10,-0.05044264802034405,-0.05044264802034405,-0.6350334543177706,-0.6350334543177706,-0.9675589870606688,145
1.231366536340317e-11,-1.6622606591014388e-10,-5.1462351595421565e-11,-0.05077435231453545,-0.05077435231453545,-0.6556786691753476,-0.6556786691753476,-0.8811634800565191,871
-2.0727521183455665e-10,-4.9308164388334184e-11,-2.4886264588137863e-10,-0.04515098327392327,-0.04515098327392327,-0.6153974170643534,-0.6153974170643534,-0.7826252293907693,101
-1.8306850575397493e-10,-2.363040589540427e-10,5.650066643020368e-11,-0.044893908107893725,-0.044893908107893725,-0.5786219179775758,-0.5786219179775758,-0.814867697199996,119
2.3678446829482335e-10,5.3020687229565766e-11,-3.491607017229448e-11,-0.051825105960302535,-0.051825105960302535,-0.5234613574873945,-0.5234613574873945,-0.9134162645677438,702
2.921722232034074e-10,-1.472354259780123e-10,1.5689230316133507e-10,-0.06269459823044962,-0.06269459823044962,-0.7249390604717473,-0.7249390604717473,-0.9704251722512832,54
-8.320833912514592e-12,-1.344393402678834e-10,-1.783334290100802e-10,-0.04295752790597119,-0.04295752790597119,-0.6010291135827828,-0.6010291135827828,-0.8718018564301324,365
-1.46356634471434e-10,2.6931757117140685e-10,-8.161607406229066e-11,-0.05987810306085298,-0.05987810306085298,-0.6861120489194988,-0.6861120489194988,-1.2776075721465876,61
1.2390575179245523e-10,2.7380770220054863e-10,1.6202065909916298e-10,-0.04682174134170507,-0.04682174134170507,-0.5705926149994721,-0.5705926149994721,-0.854047606976271,67
3.469099093093841e-10,1.7664368253712814e-10,3.3191750198335867e-10,-0.028273241459115042,-0.028273241459115042,-0.5888461934976345,-0.5888461934976345,-0.9164673524980685,511
-1.7791436509803638e-10,-1.312231040131312e-10,-3.8579053993591237e-10,-0.06421315960347103,-0.06421315960347103,-0.5776327906721946,-0.5776327906721946,-0.8267386810643247,684
-2.8433333453155294e-10,-4.613433035750153e-10,-6.835297919911137e-10,-0.0559174787630943,-0.0559174787630943,-0.6591788553686472,-0.6591788553686472,-0.801644180613609,109
4.1366603295567296e-11,9.896998691069636e-12,-2.3705909795931902e-11,-0.03946373901207522,-0.03946373901207522,-0.5430976727453265,-0.5430976727453265,-0.7797848424129464,176
3.612920113898327e-10,1.3203821995835807e-10,2.978878507232941e-11,-0.04477305825432361,-0.04477305825432361,-0.6312532007737853,-0.6312532007737853,-1.0046291571586228,891
3.1906025998312826e-11,1.5471519391237892e-10,-4.221871438662983e-10,-0.05118951223373145,-0.05118951223373145,-0.7079996079205705,-0.7079996079205705,-0.9365234186777247,791
5.289375081748982e-10,1.35578119564439e-10,5.571430929107723e-11,-0.05129719559941462,-0.05129719559941462,-0.6621205675496564,-0.6621205675496564,-0.9257245245912418,817
1.435392547079195e-10,-3.929412866381446e-10,-2.3323940038198764e-10,-0.032055645409661625,-0.032055645409661625,-0.6384055456219926,-0.6384055456219926,-0.9848513038859432,753
5.217958708343684e-12,4.6228951267740513e-10,3.636614371721469e-10,-0.05685536216461314,-0.05685536216461314,-0.6095831594999934,-0.6095831594999934,-0.973891608840668,191
-1.974130549309283e-11,1.3732396713511674e-10,7.371179641321723e-11,-0.050934981595226476,-0.050934981595226476,-0.5903871343048837,-0.5903871343048837,-0.8759881522113764,173
2.3745701407951183e-10,4.5868025239093056e-11,-2.510446831405916e-10,-0.0663002894505202,-0.0663002894505202,-0.5242000864679847,-0.5242000864679847,-1.127095541863123,219
-6.041893404751253e-10,-2.7369419461700794e-11,-5.007937157793657e-10,-0.050537571259378085,-0.050537571259378085,-0.6311220678866186,-0.6311220678866186,-0.9932100217253652,994
-1.710294272039281e-10,4.2421456597496746e-11,-1.7156099214529764e-10,-0.04433209702271745,-0.04433209702271745,-0.5595706892865389,-0.5595706892865389,-0.654117244314629,457
3.174165054825595e-10,2.57539177667826e-10,3.0771575907674596e-10,-0.035967089395476215,-0.035967089395476215,-0.5834805090080719,-0.5834805090080719,-1.1766608126868534,483
1.7735519672323897e-10,1.2971882327496297e-10,2.2453838515942846e-11,-0.06785571530914555,-0.06785571530914555,-0.6242466210890674,-0.6242466210890674,-0.9940711592094935,162
3.760809520851616e-10,1.135853396477815e-10,3.438724817568517e-10,-0.03630830343118161,-0.03630830343118161,-0.6306733709800794,-0.6306733709800794,-0.6608398907487107,293
-1.971972836689595e-10,1.389126973363325e-10,4.606161601965197e-11,-0.04101169571069315,-0.04101169571069315,-0.5630576716707361,-0.5630576716707361,-0.9383617759091715,39
-1.9262007789743602e-10,1.8998816596772077e-10,-2.4838789631099337e-10,-0.048373905578029695,-0.048373905578029695,-0.5083892905945018,-0.5083892905945018,-0.9929907178674863,538
1.4341211489188322e-11,-3.405804878189866e-10,-2.2302172796549725e-10,-0.04719466808482284,-0.04719466808482284,-0.6758860770375031,-0.6758860770375031,-0.8611717119471438,275
-1.332645570492619e-10,2.0984441544309728e-10,-2.965777952720211e-10,-0.048088101658672035,-0.048088101658672035,-0.6798778035910724,-0.6798778035910724,-1.1458679078879022,31
9.944351360077763e-11,2.63784475392978e-10,2.702351160014521e-10,-0.04874354103695258,-0.04874354103695258,-0.5763917061243672,-0.5763917061243672,-0.9148609275109705,200
2.1924744688164854e-11,-6.012623079976187e-12,4.6678303271263655e-11,-0.07388654607692968,-0.07388654607692968,-0.703324658403241,-0.703324658403241,-0.9570483815625829,786
1.2502164426983486e-11,-7.228260686352462e-11,-1.204973139479898e-10,-0.050177057172443404,-0.050177057172443404,-0.6837920716479727,-0.6837920716479727,-0.7053401733192296,693
3.437275856131572e-11,-1.5764864203654528e-10,-2.5922100085895574e-10,-0.04898352194333493,-0.04898352194333493,-0.6672043189792862,-0.6672043189792862,-0.8957588412920454,719
1.7020292967205586e-10,-2.177156021507254e-10,4.094156625927131e-10,-0.04545880676306582,-0.04545880676306582,-0.6057422842176841,-0.6057422842176841,-0.7892519268846674,939
-1.630766818840057e-10,-4.7432816304912585e-11,5.020878778051741e-10,-0.053632971478776464,-0.053632971478776464,-0.6543817224932759,-0.6543817224932759,-0.6777186931675333,751
4.0721792285251803e-10,3.28584888539471e-10,3.4447703014910126e-10,-0.06258318042247622,-0.06258318042247622,-0.7038824714781116,-0.7038824714781116,-0.7980772888263914,668
4.432570654185758e-10,1.478024529676103e-10,-4.327713235864616e-11,-0.056615196513471175,-0.056615196513471175,-0.6796043575906493,-0.6796043575906493,-0.7579528656565413,8
1.9160096685535282e-10,4.2831941303618503e-11,1.4524910705616955e-11,-0.048278195562897384,-0.048278195562897384,-0.621878108581728,-0.621878108581728,-0.9919516528277474,878
3.2534556460885044e-10,-8.155392144763851e-11,4.6692114034560525e-11,-0.05917476260304563,-0.05917476260304563,-0.6077043251555798,-0.6077043251555798,-0.8364601856131381,568
-1.3448651906868004e-10,2.3200682760377013e-11,-1.1220027858020731e-10,-0.06768169612484443,-0.06768169612484443,-0.6988366383661867,-0.6988366383661867,-0.7427651382713787,411
-9.899877514291112e-10,-1.0746379972056268e-09,-2.1376085540016077e-10,-0.05861704238042945,-0.05861704238042945,-0.6412724358401555,-0.6412724358401555,-0.7151233126620421,928
-6.170827697871833e-11,-3.521242783119383e-11,-1.0587258917390402e-10,-0.03305971216655934,-0.03305971216655934,-0.5616836835914701,-0.5616836835914701,-1.092906574147605,381
-1.84147845843502e-12,-1.4793011671003497e-10,1.3713310045848636e-10,-0.06309961810437542,-0.06309961810437542,-0.6024145583351338,-0.6024145583351338,-0.9216101539891185,825
5.1783738264435386e-11,4.242591502730264e-10,2.5883629097694925e-11,-0.04486461156002741,-0.04486461156002741,-0.6086191795668997,-0.6086191795668997,-0.9995165884756118,780
4.0715949188585566e-13,-2.6582631237198616e-10,8.480631721180521e-11,-0.05370853020013919,-0.05370853020013919,-0.6026520947040469,-0.6026520947040469,-0.8090252393715127,502
2.5674835528975706e-10,8.875932987727209e-11,2.608417616067893e-10,-0.046598792939561505,-0.046598792939561505,-0.6962263309230164,-0.6962263309230164,-0.8475678237741696,263
1.4795866480794838e-10,1.0271273270454073e-10,1.2532722489660975e-10,-0.05280855917002811,-0.05280855917002811,-0.6599943454829841,-0.6599943454829841,-0.6819196341255653,621
8.045555582869568e-11,1.8231740446343626e-10,2.349660198986206e-10,-0.05122387788017572,-0.05122387788017572,-0.601389649672328,-0.601389649672328,-0.7922804773337968,243
8.945282767985897e-12,-3.1498722116805186e-10,-2.3743528087746826e-10,-0.042850947801009724,-0.042850947801009724,-0.6193762666366033,-0.6193762666366033,-0.8969440978455789,982
1.6052238330406533e-10,3.613904336723095e-10,5.594188167042102e-11,-0.05182452500988381,-0.05182452500988381,-0.5800037504357489,-0.5800037504357489,-0.967318678421587,800
-2.2725200748800745e-10,-1.1041199578058769e-10,-2.442583000392823e-10,-0.04601991171246771,-0.04601991171246771,-0.5507869312081293,-0.5507869312081293,-0.799189353730677,552
1.2480843042915468e-10,1.6384364095317628e-10,1.3887827644484817e-10,-0.04537730721419116,-0.04537730721419116,-0.5976851498946312,-0.5976851498946312,-1.1019293562758812,103
2.41899786087435e-10,1.5773020216412053e-10,-3.0648670743503583e-10,-0.042518790030343825,-0.042518790030343825,-0.5493766922099915,-0.5493766922099915,-0.8055160949028536,634
9.364762558645989e-11,2.9591248065091726e-10,3.752064363527624e-10,-0.05583554505759329,-0.05583554505759329,-0.5586752166734573,-0.5586752166734573,-0.9208581985244555,534
-1.5076731556783185e-11,-3.0987223019300625e-11,-9.733626732573441e-11,-0.04533003785756541,-0.04533003785756541,-0.5773256314072021,-0.5773256314072021,-0.8832996498674143,936
-5.505544310585587e-10,2.8714612038995e-10,-1.5177941859768895e-10,-0.044157794798685826,-0.044157794798685826,-0.6148313338573589,-0.6148313338573589,-0.8788152371857183,321
-2.510951072056886e-10,-4.1205895809619945e-10,3.7129726807028083e-10,-0.044228177337126494,-0.044228177337126494,-0.5181868567319061,-0.5181868567319061,-1.0368308861337854,91
-1.1601595256184593e-10,-1.213649586991744e-10,6.097158765545895e-11,-0.05576541579519043,-0.05576541579519043,-0.5738821602651395,-0.5738821602651395,-0.88171593778688,286
3.427564425444174e-10,-1.6458493560037035e-10,7.012796122540104e-11,-0.04080495933546115,-0.04080495933546115,-0.5964063771291096,-0.5964063771291096,-0.8684611967124314,985
2.573304008351984e-10,6.348805769475219e-11,-1.2546323889355004e-10,-0.03832389990620447,-0.03832389990620447,-0.5756337381858845,-0.5756337381858845,-0.9284335826727114,882
1.5266214690046882e-10,-1.2003352009657547e-10,4.1713655102738195e-10,-0.040770555557721765,-0.040770555557721765,-0.682137740457584,-0.682137740457584,-0.8201186649131178,240
-5.335395553453248e-10,-3.3482017539575303e-10,-2.766066120683114e-10,-0.04421633500238196,-0.04421633500238196,-0.5913712937204232,-0.5913712937204232,-0.8569636499371718,158
-4.571530452784217e-10,-1.0515412736562813e-10,-2.866454213885927e-10,-0.05740063737025036,-0.05740063737025036,-0.6659581555504017,-0.6659581555504017,-0.8151903795410046,850
1.9077607124259876e-10,-3.0450231006812213e-11,-1.659369224700502e-10,-0.046273079916735474,-0.046273079916735474,-0.5457163250893448,-0.5457163250893448,-0.9137681921514142,691
5.6533658242610693e-11,-9.882734612956523e-11,2.7973264059288904e-10,-0.047506846996743374,-0.047506846996743374,-0.5716721499806967,-0.5716721499806967,-0.973834698447002,987
-2.415090933956948e-10,8.111007047083285e-11,-2.42309302426677e-10,-0.0644666800295843,-0.0644666800295843,-0.6044150719751465,-0.6044150719751465,-0.8848191338818007,484
-9.431505029414838e-10,-5.975977748901018e-10,-5.930331673942995e-10,-0.05758228073722697,-0.05758228073722697,-0.5332061418549784,-0.5332061418549784,-0.8606724364699865,742
-5.65444110561808e-10,-2.339598462498815e-10,-1.149050995151446e-09,-0.05528857397351478,-0.05528857397351478,-0.6353776303502547,-0.6353776303502547,-0.7919685765851103,688
-1.5270908247655424e-10,-4.133389163579748e-11,9.076577657009255e-11,-0.04201776267916474,-0.04201776267916474,-0.6041588695997855,-0.6041588695997855,-0.7260540020698836,519
-2.908760060819221e-10,-2.1128920156890386e-10,3.699485149645521e-11,-0.05765204136391746,-0.05765204136391746,-0.6038178246565163,-0.6038178246565163,-0.7476255950000283,512
-4.046622705498881e-11,7.991204029403342e-11,2.64228194922847e-10,-0.06618294192536402,-0.06618294192536402,-0.6299514455421702,-0.6299514455421702,-0.896804528521417,941
4.294749561019329e-11,-1.6955451027922397e-10,1.1058825515226911e-10,-0.04158486768204388,-0.04158486768204388,-0.5851092040897936,-0.5851092040897936,-0.7404345892802487,967
3.421177384738822e-10,4.657015578325013e-10,3.3743195941050853e-10,-0.059292502042613875,-0.059292502042613875,-0.6461279003260085,-0.6461279003260085,-0.8017750161722776,957
-1.7341537384297363e-10,-2.6154584702522966e-10,-2.7361188429525508e-11,-0.04538234083950937,-0.04538234083950937,-0.657329583968803,-0.657329583968803,-1.1014684601063476,906
-7.372443669093065e-11,3.048530662439625e-10,2.3250412377155694e-10,-0.07997382655066691,-0.07997382655066691,-0.6659426272133285,-0.6659426272133285,-0.7739716953569542,598
1.9129895630944082e-10,2.3034855146757127e-10,1.4741747405254414e-10,-0.046226573257512754,-0.046226573257512754,-0.5879861069334315,-0.5879861069334315,-1.1449151154738835,267
