newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep
-1.2914261805834182,-1.2207268205056716,-1.3277329434914724,-1.1930706484933054,-1.4545418991447312,-1.3281741528671454,-2.0568823150126283,-1.8154995759229136,-1.4882836787741403,990
-1.2996699992196294,-1.2102926653472224,-1.3382300555314202,-1.1845930355192544,-1.4516321376228711,-1.3435649769182383,-2.029062987323805,-1.8038579567105144,-1.481012665692199,140
-1.2701118482194413,-1.1646828308181711,-1.3145081597878803,-1.1489864788815434,-1.4264179192500945,-1.3271492109183323,-2.0475181360715564,-1.8138892165733604,-1.4737413754366908,760
-1.292063677837353,-1.2235797532086885,-1.3324911010922689,-1.1951602285557488,-1.4664670382211251,-1.3563625682257157,-2.0189107847035075,-1.7889847257930511,-1.4816819094980491,640
-1.3051533427223017,-1.2089719090553004,-1.344980029371501,-1.1847022580069229,-1.4382646735548525,-1.3453183920914809,-2.028347262590747,-1.80465732010984,-1.4932315400311773,6
-1.3194767829519878,-1.247730187095986,-1.3539557793956591,-1.2138796232828972,-1.4621353002885804,-1.3315160286683276,-2.026183586399916,-1.7943042716237025,-1.498045842611897,722
-1.3058857225571892,-1.2274412326042448,-1.3466433979295462,-1.1968917943295352,-1.4452235352853433,-1.3368813937022868,-2.0331108450441406,-1.8109779772109615,-1.4819002033277404,910
-1.293690282416387,-1.2171065816772444,-1.334569450026891,-1.1881094536412444,-1.4463651133679007,-1.3415606179265984,-2.0682152228844815,-1.8263662658276147,-1.488638031304823,852
-1.2750899702811918,-1.1616422586703437,-1.319523339076636,-1.1507515136386701,-1.4377320838077712,-1.316088583332522,-2.051760813583186,-1.8116452564500436,-1.4870472071853376,410
-1.2990253081391447,-1.2005699472116491,-1.3423912429768856,-1.1797157447249096,-1.46527542588708,-1.3415863933736483,-2.0113491414742324,-1.8027621745890368,-1.5055898231626252,249
-1.2890249400996123,-1.2032761939445875,-1.3319248227041656,-1.17770700270725,-1.4488712157550507,-1.32612539793948,-2.0601245037280314,-1.8283540378745013,-1.4773414933424702,474
-1.2944338536630764,-1.2094843554312997,-1.3307109959678018,-1.1830564195507702,-1.4638910117817614,-1.331845919718278,-2.070387491759193,-1.8253326457952146,-1.488615526303005,618
-1.2964152729064238,-1.2025357707785729,-1.338350301339874,-1.1772234884409698,-1.4316189470570777,-1.312441073858199,-2.0195464150443363,-1.8132799626245137,-1.4804646943988777,84
-1.3369369659978703,-1.2667272145548067,-1.3764368911719835,-1.2300924786002285,-1.4563328161750544,-1.3728048772967427,-2.002653987435,-1.7983825302805923,-1.491271075846317,359
-1.3099041938585094,-1.2509509984483316,-1.3511790425210375,-1.2153288076972149,-1.4655153647595782,-1.3716035418441657,-2.0285887423396494,-1.8084924975163739,-1.4813808649825022,306
-1.3097018334518906,-1.2171281459273977,-1.3500146449123522,-1.1916297688701885,-1.44581170882902,-1.3344293915231096,-2.027101224901791,-1.8177641386494456,-1.4827349047089882,947
-1.3359872329501146,-1.2118964572975408,-1.3788913769460582,-1.195064791638441,-1.4679830128205198,-1.3389372810710356,-1.9954814492054185,-1.8080258802757636,-1.514124993820673,65
-1.261263687589386,-1.1785480347444812,-1.3029288455135113,-1.1619421495434359,-1.4374646743413733,-1.2985133248798946,-2.0683836668314157,-1.814927770171586,-1.469408783001229,174
-1.328295066339741,-1.2399963114596688,-1.3640148661338523,-1.2095045454207851,-1.4488662033940527,-1.356684195677845,-2.0369135479179796,-1.803121930744,-1.4844818661239114,348
-1.2978196496935783,-1.228222231182612,-1.3369506458478646,-1.201023107104479,-1.4620797615471806,-1.3515524556665997,-2.025838709832571,-1.7952685738451792,-1.479621541710738,862
-1.298558335304672,-1.2167333200782853,-1.3358696206587901,-1.1913515188661734,-1.4629111295484927,-1.334039112376375,-2.0476173086306506,-1.8230146479535496,-1.4758495823613371,781
-1.3017459354746057,-1.2032419110128185,-1.3402486603503716,-1.182804244906304,-1.450636616197511,-1.3460221707455193,-2.032679621421396,-1.809951823250699,-1.4808268539180975,318
-1.324803268204807,-1.246013236076623,-1.360081970942396,-1.2187039281864867,-1.4556614539872081,-1.3462695707570507,-2.0212156481787105,-1.8026175212813804,-1.498037068630373,332
-1.2895624612911256,-1.2342577275608348,-1.3271940741731698,-1.2055669242207923,-1.4440127585729614,-1.383291241708323,-2.066275356126357,-1.8282902843346043,-1.5110957985287714,340
-1.3091285882137462,-1.2386502378950148,-1.3434242494818678,-1.210053127765045,-1.4498488208922482,-1.3311754085226917,-2.0523370407045083,-1.811375936534047,-1.4801438268356824,14
-1.295146298067772,-1.2243090136167274,-1.3365655624623332,-1.1950384284123112,-1.4484480487352007,-1.3363503912903187,-2.0299586637569362,-1.79682881743741,-1.4783783458543993,705
-1.305103393816818,-1.211351635029192,-1.3486250572424605,-1.1896587327575285,-1.4568738297648411,-1.324864125080261,-2.0475494606521254,-1.8161530342182055,-1.4917460855411875,694
-1.32059955109227,-1.2259742227261636,-1.3644011833437937,-1.195985072953066,-1.4518014695438495,-1.3363515219228395,-2.0143257575246127,-1.7973165001392026,-1.4867260500474309,368
-1.3203075607332668,-1.214738848227573,-1.359214210968294,-1.194578985457033,-1.4725042186418575,-1.3443976332270855,-2.0023259273981977,-1.789091223013852,-1.517971142656964,833
-1.2854597161031052,-1.1791056733001015,-1.3266091159104316,-1.1610990245192911,-1.4477149757006045,-1.3441286633334903,-2.0301862843630736,-1.8047634608571255,-1.4902428047492038,587
-1.28290944679455,-1.2034410535877036,-1.3274725361482058,-1.1836759956639153,-1.426928945575536,-1.3421026665561766,-2.029047210182511,-1.8087978641775901,-1.4889436073052962,1
-1.2742929455929388,-1.214071186860364,-1.3132315916847288,-1.181503424648975,-1.4474244165768544,-1.325934837841684,-2.045767893064021,-1.8082542165588702,-1.474314796304483,302
-1.2931179006511575,-1.201507937253039,-1.3360048047686632,-1.1776568094493092,-1.4311896085832507,-1.3242361330231196,-2.034706626689265,-1.8036484691260835,-1.4752399657920927,923
-1.2820701844529108,-1.2161541742796678,-1.318184653473318,-1.1836445640107502,-1.43795721442724,-1.3365460120380481,-2.0316513824001077,-1.7991500063432073,-1.4734608302863876,879
-1.3084807113895582,-1.2037853813547839,-1.3454385131646076,-1.1819360204231657,-1.4469624478160537,-1.3198138660437493,-2.052041346662554,-1.8275217747563133,-1.4807807901325196,675
-1.2850784453328292,-1.2200450284612765,-1.321802335366422,-1.1902274730310884,-1.441494608414705,-1.3785291276721527,-2.0553285392784866,-1.8047395832978204,-1.4748234105756055,747
-1.31774606517829,-1.2334995625055722,-1.3549543123760317,-1.2093945698129298,-1.437543443604166,-1.337878859624719,-2.0112864872628924,-1.8085680154614647,-1.4953853666282553,266
-1.3129174329224007,-1.2449593253909281,-1.353432297577661,-1.211937222272064,-1.4391998143559077,-1.3649101625209645,-2.0531650072384204,-1.828258543648535,-1.4841602271368604,692
-1.2950949686936988,-1.2232920109629521,-1.3378315018357443,-1.192136915416559,-1.4549507490863265,-1.3403878815130232,-2.0341118142889383,-1.8107299846222396,-1.478467521238354,440
-1.289845695808859,-1.1896822614679055,-1.334810257232937,-1.172309770685359,-1.4376742735302388,-1.3456495635041024,-2.038956695919896,-1.8133698476998596,-1.4777797163106043,79
-1.2908227833184163,-1.2122977320541122,-1.332879137384215,-1.1861895078877274,-1.4404019319389776,-1.358058789979419,-2.059725875797772,-1.8328374528790132,-1.5092443581843331,148
-1.2707189166875805,-1.184256445540855,-1.3124727415668433,-1.1618779360945282,-1.4414330108270632,-1.320354745841561,-2.0377653962131452,-1.8075942939357306,-1.4749606820874586,933
-1.305400360968166,-1.2156349722811632,-1.3413813357369377,-1.1890522797513587,-1.452109655468619,-1.3288695628371248,-2.042481184327634,-1.8168363659646294,-1.4976575761698734,814
-1.3094712084425129,-1.211853268055716,-1.3490452273977647,-1.1880708031711054,-1.4642409953457116,-1.3646848361922734,-2.0153935981883095,-1.7970315211840142,-1.4957250658225838,81
-1.2885076811648932,-1.2189241494734657,-1.324880376207092,-1.191777294074102,-1.438341336747284,-1.3338784357324287,-2.0644478194178975,-1.8313159778996428,-1.4882456731495888,42
-1.2871085361638628,-1.2094578827101783,-1.324226984347016,-1.1801540661654673,-1.4374890667523605,-1.3505621384292337,-2.0721425591558402,-1.8162235305464451,-1.4868052368408107,325
-1.2746038418291636,-1.215149163262926,-1.310969634970578,-1.1854693323762027,-1.4457196754086654,-1.3593175431888536,-2.051903678178941,-1.8093121300597255,-1.476891564099648,256
-1.2974047743079216,-1.2025049725785573,-1.3402320005423458,-1.1853842966652623,-1.4420567536760005,-1.3300780839339386,-2.0368828674058777,-1.8066740101622547,-1.4794851894579701,179
-1.2851211670774718,-1.1893176920847233,-1.3282990307337328,-1.1669076161744134,-1.4290230259571068,-1.3307751230740448,-2.040740792140937,-1.8006611755717932,-1.477375258442847,506
-1.2745080475376678,-1.1913428872323535,-1.3158176091582303,-1.1733711893540244,-1.4427701001839308,-1.3307436482234443,-2.041501268605186,-1.8185298820032876,-1.4743910575427097,430
-1.2953834502090409,-1.235649292296867,-1.3261122219349042,-1.2062941744428022,-1.438333046907855,-1.3352442755289757,-2.045598366791403,-1.8019055534826625,-1.4780219507646781,352
-1.2773282244581854,-1.199230283869272,-1.3180773989628725,-1.174350797029497,-1.4420272494594377,-1.3552068633399985,-2.0629457025395457,-1.8134442041066026,-1.485109124124753,734
-1.2956150975922092,-1.2144388514054083,-1.3358419740104688,-1.1890512440918672,-1.4469578593530983,-1.3179802482901388,-2.026358188751147,-1.8090915863107897,-1.502005052825182,283
-1.2898255341954432,-1.2466383682960487,-1.3198242702471983,-1.2137230275090696,-1.4615108200245899,-1.3458947824054734,-2.058639235303793,-1.8001597180870954,-1.4878754681215975,633
-1.2765135106314243,-1.1856278024075004,-1.3218281975154818,-1.1655934255801281,-1.4534020412117354,-1.3353729209713752,-2.0358371235662713,-1.8114555153759198,-1.4754505884318756,813
-1.3148155743832373,-1.2393706626088188,-1.3510031285664006,-1.2091527259757104,-1.445010166549285,-1.354039936509374,-2.0144603189039962,-1.8028910445812438,-1.487634932498282,189
-1.2981557449670014,-1.1977703921336178,-1.3366429349713627,-1.1779344342075455,-1.4641712508606717,-1.329183281293109,-2.0713422867912534,-1.8389565262060297,-1.5033852100813248,408
-1.3076319952675322,-1.2266963938170632,-1.3484887678821447,-1.1982088808504086,-1.4608182974046773,-1.3698167276176751,-2.0173076844294284,-1.8127685280619632,-1.4841894349355802,149
-1.2807132567043,-1.2178215907083731,-1.319043154513361,-1.186353485306388,-1.4362073720979152,-1.3301622460366263,-2.0634611553683038,-1.8197943585189098,-1.4757096680485826,197
-1.3070289098572319,-1.2099757403667326,-1.3466678848993725,-1.186611127301107,-1.4642018642879038,-1.3373609937867905,-2.046112001884758,-1.81476646729067,-1.4793971041050054,156
-1.2797828829061582,-1.2102414098358742,-1.3152151746992577,-1.1863576797595852,-1.4476874996797504,-1.3192962347260873,-2.0630524657986498,-1.7989122283600019,-1.472084243913976,756
-1.3221040521017942,-1.2315440143562455,-1.3587999180228898,-1.212928117565963,-1.448824751010458,-1.3523000906048592,-2.048351415139071,-1.816375468102352,-1.515519568903187,718
-1.3272349304444144,-1.2513676213828182,-1.3609288519374658,-1.216535036704248,-1.4539603704332076,-1.3497571918256641,-2.0262223461646807,-1.8051171925027685,-1.5001901842184866,637
-1.292653216258564,-1.2182089870874195,-1.3345232152263802,-1.1928860304508253,-1.4468356398189117,-1.3508873201563263,-2.041314070720911,-1.8073897942903234,-1.4806730725060089,44
-1.2864653771650332,-1.2122606316726743,-1.3228533080389748,-1.1849875058185138,-1.424344877123965,-1.342369119228136,-2.0573262533526395,-1.8158744585911617,-1.4737177032151234,915
-1.2940982561185528,-1.209758690788756,-1.3323054085759602,-1.1813026965702502,-1.420488407995132,-1.3309456402981885,-2.018668570189886,-1.7971416753237004,-1.4792267310471734,326
-1.297964344320148,-1.2244977593318058,-1.333776338017652,-1.1985413465757007,-1.4381481163374301,-1.3318688054217411,-2.0451075805796557,-1.8035782119735155,-1.4783364076434273,759
-1.2743520679112452,-1.2025692470441578,-1.3156897459280208,-1.1799933185293847,-1.4432779691166606,-1.3311555794549612,-2.037461567247713,-1.8142574023863485,-1.4962184009161894,673
-1.299241390345205,-1.2065838435029193,-1.3422923345059652,-1.1857635997418214,-1.441553472963907,-1.3392783300530235,-2.0244873935128727,-1.8045545052969223,-1.5253555003856896,311
-1.3117262813608113,-1.2388080646359017,-1.3460823066441003,-1.2114304441274346,-1.4747719126963084,-1.3404621523385791,-2.0174960602681096,-1.7990502734528244,-1.4952553951426715,954
-1.2844592535531867,-1.203609913084624,-1.3285240384197194,-1.178661638768131,-1.4670374611371324,-1.355665872078746,-2.0266762815014063,-1.803905753067473,-1.4777298732917716,956
-1.2873968989982154,-1.1983893556683907,-1.3257245375904736,-1.1786271505374204,-1.446406078725133,-1.3177797100455906,-2.0612650372143966,-1.8168250230835348,-1.4796349232454569,886
-1.2900200490372526,-1.2089713247674647,-1.3242825779897929,-1.1863377533508084,-1.4454991450372658,-1.3654356336650717,-2.0697808929449453,-1.8207319579776868,-1.4884582405067364,391
-1.2633964206772446,-1.2031936867970456,-1.3040922804066846,-1.1792457584382199,-1.4299911831849168,-1.346546295090881,-2.0851288528787926,-1.818398943858309,-1.49150906432676,96
-1.2840848912589125,-1.209931291322434,-1.3259288802438942,-1.180774164086291,-1.441806005321384,-1.339468580438126,-2.0677512024896867,-1.822197788895741,-1.4741878507246504,679
-1.2990253595954886,-1.184408048724041,-1.337185264685251,-1.168818404752731,-1.4573298981100347,-1.3250042100481914,-2.052106746076842,-1.8206819252599837,-1.512419371323101,607
-1.2859955800228007,-1.2040618161196754,-1.3215982098861787,-1.1780494335764367,-1.4474118151487283,-1.3315831756392997,-2.0573612261456673,-1.8240765971171784,-1.4768691422246734,551
-1.3082496526022378,-1.2480583000006014,-1.3419199680161655,-1.2180002911553802,-1.4554319785921734,-1.3476378574115628,-2.018501744710873,-1.786320248317998,-1.480880225769998,223
-1.3160781956085774,-1.2312828443586707,-1.3516411756828162,-1.2050036315934252,-1.4455011770071045,-1.3709708484429128,-2.0128379073852276,-1.7999458685067302,-1.484585026060338,625
-1.3170288552454554,-1.258235076207861,-1.3563739556043763,-1.2284743882740259,-1.445765388181806,-1.3667459857858326,-2.030506413969874,-1.8156780696510895,-1.5080504259277063,129
-1.2773969468452842,-1.1711682833025874,-1.3215970619209367,-1.1526724374093653,-1.4314140897203198,-1.3195801730126553,-2.0416287025007906,-1.8164950980139396,-1.4848263770193366,868
-1.3242363312212129,-1.246027996336961,-1.3656987092048753,-1.2121870961244017,-1.4473218484715302,-1.34526240329661,-2.01668768834191,-1.8125573537937945,-1.5102577796855525,473
-1.310951122200454,-1.2228953396838993,-1.346883130274423,-1.1983935387042923,-1.4541905202289571,-1.342245113980327,-2.0215460308216966,-1.8015611353340524,-1.5032292391433904,725
-1.34853987616795,-1.300737511682456,-1.3797135646414975,-1.257183489108695,-1.458019951120912,-1.366548515609198,-1.9914903293067796,-1.7831150655188293,-1.4945887373354678,823
-1.3092181977122304,-1.266646081919809,-1.345167941636697,-1.2307510420482963,-1.4654526683243303,-1.3639547760642055,-2.0295438362988496,-1.7971819496327686,-1.4790785604688812,798
-1.314558478118336,-1.2106144778589283,-1.3506983452492765,-1.183596692784257,-1.4512433465089876,-1.3520001915059867,-2.0127877844740913,-1.8078322861785372,-1.519344328225301,28
-1.296446970449537,-1.2248510548623694,-1.3381859014079196,-1.1999320775782463,-1.4353972384564568,-1.3275442425720476,-2.0623281750897,-1.8387263624439396,-1.480046861223309,216
-1.3103408875787466,-1.2247920132096584,-1.3484340546207165,-1.2016695191031255,-1.4648266461977792,-1.33026744830405,-2.0424783268746864,-1.813812498019765,-1.4823770701583454,139
-1.2948506365001822,-1.211039879710228,-1.3322416154933698,-1.1816465502604574,-1.4438235950589995,-1.3275376163630597,-2.0387258691048427,-1.8212864148684957,-1.5002944606425332,972
-1.3376974746614814,-1.2436474758971798,-1.376813812106121,-1.2160478844784972,-1.456457326305711,-1.3399025388603638,-2.007192220295627,-1.8112068869653668,-1.5126100114752197,528
-1.2948642226555083,-1.2071802423088207,-1.3345012405827033,-1.1854880300515664,-1.45737844322053,-1.3597277932743808,-2.0293160235526297,-1.794696660891921,-1.4869603436388275,467
-1.2954904687219182,-1.1958152219477016,-1.336002052283521,-1.1746884168911824,-1.4648513423963336,-1.3376754869771756,-2.0245776870925027,-1.8046173475097134,-1.4823423157194557,860
-1.331035034740213,-1.213390525032531,-1.374594470096444,-1.190023023444034,-1.4467125239194403,-1.3318932979016889,-2.01010956854612,-1.8083755987274017,-1.4882329902424651,83
-1.3126501138617608,-1.2199243288088697,-1.3530857462952979,-1.1909190412672532,-1.4391828760083094,-1.3428852576807808,-2.018801119286339,-1.812860868880547,-1.482472781433451,228
-1.2836242848134285,-1.187215731057637,-1.3187463982086602,-1.1571406582475692,-1.4417188961443006,-1.3401158761361025,-2.068334929044694,-1.8330753390629082,-1.480698777850861,520
-1.3053674361411325,-1.2422816884037802,-1.3419707173958304,-1.211367852185217,-1.4625162455234142,-1.3604431372736527,-2.0409538641327893,-1.81753701456547,-1.5030164382603521,375
-1.2845702881910135,-1.1962775988581265,-1.3285738364526105,-1.1712168445142397,-1.4528575370523975,-1.3306348385334306,-2.0270499070592995,-1.8036906767908545,-1.4765791324897253,792
-1.3262024758217015,-1.2422536463464435,-1.363150845849102,-1.2102406390276534,-1.441560414597972,-1.3379340717406378,-2.0285880337730955,-1.813347765073411,-1.5532792758830654,95
-1.2742784786986527,-1.1886861770670916,-1.3105148609291046,-1.1602052780435514,-1.4423435158696778,-1.3218739815568343,-2.0571497045873346,-1.8111895429845217,-1.4744018078057184,209
-1.3044473283926343,-1.2429067267326386,-1.3449019037994687,-1.2133118921792079,-1.4444030681162743,-1.3491519583892067,-2.0605044606160865,-1.8298309919097828,-1.4895940309230187,500
-1.3225591125700897,-1.2369827397887183,-1.3619605698656938,-1.212980353432702,-1.4725203956600685,-1.358656166353266,-2.013310362735936,-1.808593887560048,-1.5093787508230416,71
-1.301740773471855,-1.2194019810874217,-1.3390620355016005,-1.1877197366308214,-1.4437970163666463,-1.3226328620924956,-2.029006866858565,-1.806733231543655,-1.481208988097982,765
-1.268223110010063,-1.1581980195424408,-1.3144933487175618,-1.1455174879132963,-1.4465197466060726,-1.305604781767019,-2.0464509357366962,-1.802202654439964,-1.4712590459374817,525
-1.2949646889388045,-1.1807281630883886,-1.3377394526155113,-1.1663381962973363,-1.4387866456430065,-1.3206575281800974,-2.0342047173730524,-1.808680824802345,-1.4803308480955568,147
-1.2835507483788682,-1.206208629850698,-1.3218762761008394,-1.1815912726096525,-1.4320503001266336,-1.330693322869982,-2.0467157317045306,-1.803775269809423,-1.4745503360207353,298
-1.2865091100357453,-1.2035961678190348,-1.322701515001209,-1.1793462532596235,-1.4544492627212062,-1.3413847070621372,-2.0513306277488645,-1.8146490024559956,-1.4772807141138364,518
-1.3059424879223693,-1.2212227928807575,-1.3486435987108265,-1.1928060627874237,-1.461733302976953,-1.3317838688362102,-2.035806317003774,-1.8146871470411308,-1.4830072894925952,486
-1.3203613212423833,-1.2386377909065414,-1.3644923054029379,-1.2115954060572431,-1.4431563504165243,-1.3520493178959545,-2.029905727506826,-1.815080434933026,-1.4843634629539724,599
-1.3104822531932705,-1.239228334392881,-1.3466970571183858,-1.2105530468321637,-1.4642829716329875,-1.353247663283425,-2.033620736598417,-1.8121312597838815,-1.4835275358142572,296
-1.3215708330661804,-1.2508772473220096,-1.3590303261106051,-1.2190608203430398,-1.4519504346913994,-1.34570202468266,-2.024738911490433,-1.8133310272258618,-1.5074577696295863,426
-1.3060015096703053,-1.234997328086573,-1.345129131409752,-1.2076506587157692,-1.432803920245361,-1.3522119866646494,-2.0186831776068894,-1.8101187023898515,-1.4827280357068984,968
-1.2871805301760793,-1.210001347596764,-1.3284140955960844,-1.18230586952572,-1.4238918938768408,-1.3406039142318371,-2.0553809013568545,-1.814803294435141,-1.4743637021008713,178
-1.287002730502033,-1.214919138086228,-1.324431946660227,-1.191492085332973,-1.4304609573706513,-1.3402890845263629,-2.0561563874442954,-1.8139253877282708,-1.4753014277724354,970
-1.2943817374395588,-1.1686981209015266,-1.3383867266138605,-1.1545449808531734,-1.4371748751957998,-1.337948946741547,-2.0486915741289344,-1.825354875500336,-1.4783873834980918,262
-1.3219005183674837,-1.2386241011430998,-1.3603294352463937,-1.2077057142116183,-1.4537810660315205,-1.3482549202279235,-2.0229117327369655,-1.8171156817337177,-1.509597811716396,617
-1.282897307180484,-1.1891023105675047,-1.3241042531737113,-1.16571157956918,-1.4522769514179457,-1.3311913430926292,-2.0606056402753223,-1.8185794397918866,-1.4769128897412331,477
-1.3204992661319943,-1.2645970208643724,-1.3586013880630508,-1.2306644167285767,-1.4600912647470137,-1.358389491838345,-2.0318787478338245,-1.794757838882241,-1.486695219595054,531
-1.2687043986123914,-1.1809726268609646,-1.3088992568983129,-1.1563477153207968,-1.4462126175539893,-1.3223288888031972,-2.068914997115089,-1.8281208026451663,-1.4715738035523274,763
-1.298028606741521,-1.2355294382404893,-1.3350592785331907,-1.2031781013529883,-1.441641129566363,-1.3248675556193676,-2.047951599780062,-1.8141586863539942,-1.4780841036902812,123
-1.2968261343823393,-1.1874192425567363,-1.3342570770533189,-1.1710721879789103,-1.4657815046055493,-1.3308582202849637,-2.0345938209647456,-1.8034565071258888,-1.4882367356771282,914
-1.2920764360054477,-1.2191463883669627,-1.327272133005171,-1.1935867516750431,-1.4382350471272412,-1.3299639373602672,-2.0295139143688457,-1.79192876167813,-1.480337949643521,472
-1.2903755396294074,-1.1841435200915558,-1.3342639276222625,-1.1618545067545138,-1.4543377927749679,-1.319607913217146,-2.0475028031969655,-1.8146540331920051,-1.5005683520520592,590
-1.327137836364083,-1.2629795816216975,-1.3645325324119604,-1.2295569830589945,-1.4431701895247484,-1.3464711538695864,-2.014753002756535,-1.7934327293771297,-1.4974209290575802,700
-1.2885252071054016,-1.2141118730425091,-1.3272245445457866,-1.1861315881220589,-1.4651889410004302,-1.3453372292814203,-2.0350603411695602,-1.8168544647979452,-1.5123568539035883,271
-1.3398993423463752,-1.2645379260184375,-1.377889786004803,-1.2298892461953124,-1.4556862096173335,-1.3507439940382289,-1.9951410871018556,-1.802794834478395,-1.5503322126361965,251
-1.2705598619446898,-1.1955019384296148,-1.3169188956626867,-1.1675111500054258,-1.433537902083134,-1.3196492797982513,-2.0526856645096756,-1.814956035979879,-1.4708088240729122,278
