newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
-0.044249868892029226,-0.004664624551273922,-0.027076677802580048,-0.020940571201998305,-0.01001768874269882,-1.4450561473197572,-1.3824560333743021,-9.390892792085848,14,0.0251
-0.11467029752803738,-0.016017657480276105,-0.07184385059750754,-0.062096095222863204,-0.013590403943606586,-3.541961097329038,-3.311910709915906,-8.488663556278622,168,0.0912
-0.10829161619046804,-0.02077731295719538,-0.14481320901343792,-0.2233186316686499,-0.1351914580685873,-0.8713507688529282,-0.5829398999436394,-0.3014878789955909,136,0.5754
-0.11940213453118391,-0.013099502249304845,-0.07874364929512206,-0.05639397050856553,-0.01762026564628543,-3.7088188489446514,-3.4103621800780664,-8.332211293217684,18,0.0912
-0.10134656047731394,-0.023936090790798552,-0.13814553404128932,-0.24322402200202212,-0.1621898120262296,-0.8855098217579062,-0.6340776668812179,-0.2822607305779641,173,0.6918
-0.09383472095823378,-0.010298380071615836,-0.05719297545495804,-0.042698322289133915,-0.011658295725934848,-3.0256720399871546,-2.875208905469318,-10.11440694587556,239,0.0631
-0.10946473032297352,-0.025509204737338056,-0.13470218677586673,-0.19803910021157187,-0.0974772834952925,-1.003149396135944,-0.6853057455567203,-0.3254151520911592,89,0.4786
-0.024916192704865142,-0.002053914187200652,-0.014143517057791263,-0.01761417408357158,-0.06412854818415412,-1.0158645699056073,-0.9687094383737976,-7.84917298308268,73,0.0174
-0.04001385633318737,-0.004837265305180234,-0.02532745530900585,-0.015320864971959152,-0.006954086456083833,-0.8623108804229155,-0.8276993634266933,-8.265786379667416,69,0.0174
-0.03483986665918461,-0.00271876691254941,-0.022499279796935206,-0.016614029705572915,-0.0030991453407231756,-1.18056061062615,-1.1230508326884645,-8.768892137780252,175,0.0209
-0.04210753243133206,-0.005409810493138051,-0.025891857249881654,-0.01308806028110093,-0.009357166503644862,-1.1426649920946614,-1.0936128913683374,-8.705411802583393,144,0.0209
-0.11544566067399196,-0.0163641490033928,-0.07098929372221013,-0.04744853099598674,-0.010928810995434178,-3.529493599708151,-3.314448192022276,-8.4891048398634,170,0.0912
-0.16091076975524332,-0.019739507827693435,-0.13511307471919823,-0.1360176100888502,-0.06398737132557898,-2.5982277637909044,-2.2292705986655994,-2.0733937372577276,38,0.2291
-0.03353850050430348,-0.002547678234696854,-0.02100546416477314,-0.01570429021664748,-0.0074275047751667525,-0.9859372682986175,-0.9441170852606516,-7.86295080389585,200,0.0174
-0.08698394699704773,-0.00939743121182415,-0.05317709822445935,-0.031039928389570877,-0.004623108497705628,-2.6864839499958078,-2.5466670167203196,-10.705885755728714,220,0.0525
-0.1348525911421278,-0.026037644381919647,-0.15528540296560817,-0.21807918021450826,-0.1319190323275356,-1.044144725229766,-0.7207658503529425,-0.39442677655458275,46,0.4786
-0.11928560960373996,-0.021472804670044938,-0.10010487128078235,-0.1473302930533415,-0.06113710783602751,-2.826893380055711,-2.4243145659392757,-2.138790529037618,234,0.2291
-0.050063060115822976,-0.005630762891511857,-0.029426717049679377,-0.026374564030998974,-0.0037387672768992098,-1.5979579279718126,-1.5266393280977872,-10.277767662915956,57,0.0302
-0.05484689963028763,-0.00535363370461287,-0.034644667303093395,-0.018726306995282483,-0.0030093642999556914,-1.3135620461115043,-1.2557491294993393,-10.061790483505648,190,0.0251
-0.06415486922486258,-0.00624984761814005,-0.039058863205409966,-0.0342977375557749,-0.001987100272814088,-1.9593395427224711,-1.8696892301904366,-10.741714295222941,227,0.0363
-0.04738080090556106,-0.004977094882612867,-0.028639775192816085,-0.027223324977298763,-0.007753708341143079,-1.4884192796643534,-1.421620809690778,-9.410989096523037,155,0.0251
-0.14032454782913828,-0.01944631480352211,-0.10927468441052378,-0.1206559254288194,-0.06950367447230306,-3.207929488608108,-2.8268618964105983,-3.2162708822492716,209,0.1905
-0.060851024734305,-0.009522915847688202,-0.035819052126088685,-0.010694046602089537,0.0012497741250635393,-1.584287258358841,-1.5197620101044216,-10.497413195499098,235,0.0302
-0.06554093963794244,-0.0062467996399797054,-0.04081174161783449,-0.024498043845518087,-0.007169387473384007,-1.823823653126968,-1.7362399934729555,-11.062184077127002,217,0.0363
-0.17763825621739857,-0.02362262459464664,-0.12279621654350854,-0.09059976565290806,-0.026584593829900152,-3.6121959846527183,-3.311444365996214,-4.18724033270692,227,0.1585
-0.10801774238279165,-0.025032304147760105,-0.14398564656035157,-0.2639286367282747,-0.12882732552557435,-0.8920513759143539,-0.6179003192698389,-0.2892245274559513,250,0.6918
-0.09856732930188124,-0.03678519259563916,-0.12209592638815485,-0.22878523467821768,-0.12792052739353507,-0.9493253578155992,-0.6424584496376939,-0.32660649754985943,155,0.5754
-0.047044213106215385,-0.007548647466094896,-0.025144441438530535,-0.014969576845604913,-0.005109081436472091,-1.5696530549530539,-1.4976716539490966,-10.460523645244011,218,0.0302
-0.06329878062333967,-0.007113711858528311,-0.038374018788440364,-0.019378076934234316,-4.271907682007229e-05,-1.6412520546098597,-1.5727418824995132,-10.08801157115596,238,0.0302
-0.07531654961314586,-0.009359838066923955,-0.04565396024817092,-0.02203338565030874,-0.00013990273691278008,-1.87182176137167,-1.7923524059707885,-11.044630925185082,161,0.0363
-0.11302295431344908,-0.014910440430707128,-0.06761183116671102,-0.044444359375776496,-0.016924784363299975,-3.3394184111844636,-3.1507164458210557,-9.443033716101985,78,0.0759
-0.023972635839074677,-0.003411488745299107,-0.013855428738542909,-0.01363366932962505,-0.002856748413427921,-0.5763284821628532,-0.5515122100810993,-5.953893682225237,13,0.0120
-0.136466665776494,-0.019196817212545902,-0.08751798438368096,-0.06609903108258687,-0.014434342165242349,-3.7004801256426028,-3.4430122370341056,-7.234640425072292,63,0.1096
-0.06472481736373356,-0.008446787674678137,-0.037602080897286054,-0.024054837580072645,-0.004397283919032395,-2.2073856769465374,-2.0941927304560726,-11.26155307103327,126,0.0437
-0.13985052200326348,-0.012651085340950856,-0.09696281832685685,-0.10040375300173586,-0.04253724430107066,-3.8495486545704716,-3.544203651333847,-5.552029778040565,200,0.1318
-0.025721616052434334,-0.0018314311674327015,-0.01704072879217032,-0.013488245873236266,-0.0012850773283685478,-0.6186823168881493,-0.5911972378915062,-6.249560194283805,82,0.0120
-0.09863092140177836,-0.02974149266794704,-0.13518102653250183,-0.2707094177619623,-0.1481486517220017,-0.8600433674790462,-0.6214138469885279,-0.3126593695846487,175,0.8318
-0.12696441454393753,-0.02805968834513849,-0.1341141254293044,-0.18181677377455202,-0.1072710666713973,-1.1617274057868257,-0.8167763858760497,-0.6089100804128046,32,0.3981
-0.03342650360108906,-0.003378527185007541,-0.02108104476225207,-0.012342647234609155,0.00032829652339492907,-0.7017608327673746,-0.6718093712738779,-7.226491291393019,63,0.0145
-0.154096238685998,-0.015562309756007572,-0.10639532275657575,-0.0922060150046738,-0.0448145919036288,-3.8342592634493373,-3.532690148504076,-5.551386228173872,133,0.1318
-0.13236057386554356,-0.025633721524894484,-0.15457271992711935,-0.2320228502997141,-0.13529468371266876,-1.0484484938462224,-0.7366732305803465,-0.4083357142363708,215,0.4786
-0.06739438226469634,-0.009396076214950628,-0.03903334375311219,-0.03312534527973832,-0.0012874072062365007,-2.133718122721987,-2.026923722029917,-11.39095651699427,41,0.0437
-0.06538023063934184,-0.0041654706950064865,-0.04305076762889346,-0.03454554803161702,-0.006117035044654791,-2.087910602844925,-1.9927032560910747,-10.476665872665691,181,0.0363
-0.1072113739160322,-0.011978585400321444,-0.06634704489096085,-0.06775900477270547,-0.03420815695197253,-3.7152851768921664,-3.480620695322028,-8.142902729124167,125,0.0912
-0.033388266152601605,-0.003856555772460911,-0.021263093233947965,-0.01664708393798044,-0.0007248212477528245,-0.9198837928960867,-0.8797355535220988,-7.818498864485322,181,0.0174
-0.044134700054907695,-0.003957249518279661,-0.026942563024817952,-0.02227001085040714,-0.017042175155961084,-1.428870843797493,-1.3663441161971546,-9.51332491428494,219,0.0251
-0.0681645299072455,-0.005295396404182202,-0.04368679572046016,-0.04205494996103878,-0.008984722029800676,-1.9509499966557904,-1.8586312259313467,-10.901526492611733,216,0.0363
-0.05722788964104965,-0.007786039793215031,-0.03477627461549643,-0.01603730582884402,-0.01392582522586876,-1.55404774199229,-1.482373933613641,-10.44382887785101,248,0.0302
-0.024965248386993096,-0.0031046354179167486,-0.014549857996977607,-0.013418125948300193,-0.008622272478172065,-0.8140331784739299,-0.8192044636788206,-6.790783519697863,81,0.0145
-0.1675523409169837,-0.017224454898874274,-0.1229612551868278,-0.10896226946573576,-0.05184277755351266,-3.7631304740875895,-3.445643073284101,-4.251354910283974,22,0.1585
-0.12700945261670873,-0.020359742204822562,-0.13647397553227708,-0.19261188386137051,-0.09600215035999402,-1.2455334609054476,-0.8719333782939042,-0.48472077709845207,57,0.3981
-0.020191167255894087,-0.0016294304673072618,-0.012218272757409372,-0.011190956127043654,-0.005204406817839606,-0.6606949370494788,-0.6285719414441019,-5.788457400570493,208,0.0120
-0.11532875886163525,-0.021828186372413124,-0.15803415804023987,-0.2595091794897495,-0.1468591483257813,-0.8518406373139649,-0.6215752753176946,-0.29961472495122304,129,0.8318
-0.03586035188453369,-0.003100222442516912,-0.02367391935786995,-0.015148255949679999,-0.03785049048386483,-0.7897576913112044,-0.7595886701718969,-6.908359962939159,223,0.0145
-0.12766584744509504,-0.01047603438438862,-0.08438249015359885,-0.0826284088313599,-0.03353734382906445,-3.9002691836226955,-3.644029026271386,-6.617746029865223,165,0.1096
-0.09311598402774758,-0.010644329817189241,-0.055045374118399444,-0.03833681945300969,-0.01629246750357381,-2.999448523098145,-2.837488065658518,-10.1483841006989,99,0.0631
-0.021803594035732565,-0.0014013471700113369,-0.013953241722302305,-0.016180624675002874,-0.004591156728756059,-0.7641992302690407,-0.7266348303176425,-7.285374208986676,83,0.0145
-0.0170556306132583,-0.001236190216912847,-0.011194163037706076,-0.011244182729696418,-0.0020628922289040925,-0.5081500076058538,-0.4832006267710248,-5.420682553063825,83,0.0100
-0.023075872083275495,-0.003131411233909088,-0.012640974607554853,-0.0059926641527331,-0.02957178128451519,-0.753174637017329,-0.7165368790983733,-7.343704727997174,30,0.0145
-0.02089216044759241,-0.0029157159099815204,-0.012974068806974963,-0.011899459785402265,-6.18916146856013e-05,-0.47770726938155406,-0.4561011014635032,-5.108849874706752,124,0.0100
-0.04932526251159526,-0.005971144468351471,-0.029577513955189982,-0.014905487627571566,-0.007086582676828828,-1.3383339977984936,-1.279415941903102,-9.479348163426538,215,0.0251
-0.12756381156193763,-0.024762604760859397,-0.1600526611176449,-0.2324091981531313,-0.1308372951693854,-0.8972779607366262,-0.6002524320826056,-0.3165067545359702,66,0.5754
-0.11395663051109359,-0.026309216435660702,-0.14051130859921834,-0.22736286197924804,-0.12511348044552467,-0.9256956058459851,-0.6204998849710399,-0.2912560421957678,171,0.5754
-0.09286128795904179,-0.010634304638638778,-0.05729716944125316,-0.03130192650283059,-0.009502601535138211,-2.5766363986817793,-2.4461143463618296,-10.845415820595768,87,0.0525
-0.041224418366187336,-0.0015773983255545976,-0.026247584846345418,-0.03613847720733034,-0.00686812645947877,-1.5143061976519767,-1.4475588552953258,-9.341809975898734,49,0.0251
-0.12914112409324072,-0.020757170120365036,-0.08623005762272455,-0.09534405713176862,-0.031932880766060885,-3.58043752244672,-3.2406018224714845,-4.37987300132489,231,0.1585
-0.15628969898819134,-0.014806258756225255,-0.11553401764349791,-0.10836652090506661,-0.04337364641232005,-3.581149017201736,-3.247828361931564,-4.30451676711989,143,0.1585
-0.11748716288654855,-0.02803381675297375,-0.13461481083626722,-0.22456099586151534,-0.11706700346401487,-1.046856850629496,-0.71397511914029,-0.4525039380959724,56,0.4786
-0.03433121675645123,-0.0024165464086642286,-0.022683178251409596,-0.02709666094646606,-0.0035684836089651,-0.7977290720808957,-0.7653053805558956,-6.849109107842804,199,0.0145
-0.022156837718456248,-0.0012557439178677706,-0.015298387847060307,-0.13274382066679338,-0.012711630098561244,-0.510019388492652,-0.48920845150958936,-5.30911131359137,222,0.0100
-0.106786812647548,-0.009284787628238892,-0.067286043339216,-0.05038898335934258,-0.010434050247279251,-2.617564002005756,-2.8937950089824964,-10.178774088761473,225,0.0631
-0.043418432225620175,-0.0041754910690762785,-0.025307025015577977,-0.02339019542968619,-0.009200263263692937,-1.5701400851568044,-1.4867183390373464,-10.379805299711538,148,0.0302
-0.06473945742144545,-0.006665489601083558,-0.03952620189713466,-0.033251855195674675,-0.002583493986877433,-2.0036179614227048,-1.9135593370692385,-10.747533608521167,18,0.0363
-0.14828441726403574,-0.022734427660288745,-0.13335478862179398,-0.17681949401031202,-0.07264458197301399,-2.2142988352489046,-1.8318151245735697,-1.3837452795031042,51,0.2754
-0.04650404815711641,-0.0014876494308740489,-0.031216680951321147,-0.03996771666821269,-0.011715040045502391,-1.433240117661288,-1.3728576209536265,-9.73212847924836,42,0.0251
-0.15209960739298747,-0.015436861954144393,-0.11685159720229851,-0.1246542882744665,-0.05871832938385867,-3.149446202658604,-2.7971035200032692,-3.2705605682825105,30,0.1905
-0.1381591661961604,-0.017962972831691827,-0.10088056917715768,-0.10160228936794338,-0.04481062147958777,-3.708444542350296,-3.370291682149011,-4.703277054361686,245,0.1585
-0.13513211421911528,-0.019261165815557525,-0.1827902690520379,-0.285301468284098,-0.16516657762087353,-0.858547890679619,-0.6664505543410861,-0.3486799894305078,214,0.8318
-0.024645810790280647,-0.0014250516678106433,-0.015605781036811659,-0.014450924954999183,-0.011103579891989497,-0.9551957456934508,-0.9110498040376673,-7.765176231519504,147,0.0174
-0.14092708456244799,-0.018407628170136952,-0.09760505686168114,-0.07950547293532645,-0.029536169680037107,-3.9037428948040924,-3.600237524552056,-5.647376894382914,127,0.1318
-0.06703085662257181,-0.007252875908205177,-0.03883610339382637,-0.02880437617182785,-0.007086539216208348,-2.2477447834643676,-2.144277455292677,-10.948585824314408,230,0.0437
-0.11944903812516254,-0.02976827606682591,-0.12225970143226116,-0.17795390162227276,-0.08277137908529382,-1.248955911885559,-0.8759878981724123,-0.5444458946925518,105,0.3981
-0.017436128426970766,-0.0020759394975725996,-0.01071362734413282,-0.010063699921311587,-0.04391672737383724,-0.6302271191559581,-0.5996444323308985,-6.053950167170172,143,0.0120
-0.11515481073999234,-0.022100747035976955,-0.12997745154755697,-0.21818617691151174,-0.11129343574736394,-1.3156425571050228,-0.9328430525630665,-0.6113250586274974,132,0.3981
-0.056882443580788096,-0.0065984376261396405,-0.03427009937273825,-0.01613910693806029,-0.007408467369522395,-1.5904809161803448,-1.519584897028124,-10.30439426579615,137,0.0302
-0.15109009744667304,-0.01705415868564103,-0.11227680917549146,-0.09920587171697741,-0.05232850584105422,-3.5481202022512135,-3.2291665845380724,-4.731733913430697,217,0.1585
-0.046259050832144,-0.006363418242970596,-0.026900525499624517,-0.02165206316960446,-0.010888744045400191,-1.322529785643463,-1.2657117343837172,-9.645004087616574,231,0.0251
-0.13128695929901427,-0.02638253421969439,-0.12423250771353783,-0.16519813804929603,-0.09176316561158138,-1.6120718869629758,-1.253493241092999,-1.0090472967228064,29,0.3311
-0.029576432949422592,-0.0022465707969716855,-0.01836393087335407,-0.014675123142313335,-0.010665200709057649,-0.9591354180639278,-0.9133162016732698,-7.8817004456763495,250,0.0174
-0.12332680606569361,-0.024131712180801013,-0.12330638777195904,-0.19131300521729733,-0.0948449746434174,-1.7324856205676196,-1.341030679662511,-1.1819283819500834,178,0.3311
-0.12408843266465172,-0.012927384886573133,-0.07633037603904469,-0.05813865905795907,-0.01847863562807988,-3.668768748658376,-3.448445965219902,-8.25752860336734,184,0.0912
-0.13724221811802992,-0.022444624107477468,-0.1220086056700654,-0.13713527715272553,-0.06352956949522551,-2.0650237693960696,-1.716354647377654,-1.6263552085104558,154,0.2754
-0.03343057613661607,-0.003211782925401602,-0.020550973006398802,-0.012788999024238877,3.0318808542098376e-05,-0.932442626674658,-0.8925749939569433,-7.917212234688892,110,0.0174
-0.14024793045022377,-0.018240481273960864,-0.1526599573771473,-0.20706179025201696,-0.10441139898083501,-1.3138640172816256,-0.9532948424867134,-0.6641631262308997,19,0.3981
-0.02221698466407558,-0.0019515566773864075,-0.014355364250866297,-0.013845693227141404,-0.016380564159967654,-0.45175643745215277,-0.431010540068589,-5.362460579781476,105,0.0100
-0.13405007707227728,-0.027390294822563815,-0.1214382518881836,-0.13443234242304825,-0.08785599885480587,-2.192286116973985,-1.8204641585740933,-1.5606585056913358,65,0.2754
-0.1036536618687358,-0.02519479482435681,-0.14283683748206663,-0.25327387207544416,-0.1475677669848831,-0.8467508187922305,-0.6219691574694349,-0.2923484326551724,107,0.8318
-0.11857091404334034,-0.02191606161801595,-0.14093615344229204,-0.23855870908544227,-0.12452598907706969,-1.0994034420066117,-0.7621125132063689,-0.42997115868441305,177,0.4786
-0.05921418388597038,-0.004553021107732781,-0.03698501039617068,-0.03281238633941206,-0.006389326765725523,-1.9078644529928024,-1.8150444519658178,-10.893389165216478,104,0.0363
-0.15240246889431902,-0.01712521655307498,-0.11968572926678121,-0.11488160777596719,-0.058774279535523354,-3.367198432991453,-3.5993363088732195,-3.378840271461031,124,0.1905
-0.03718055719287933,-0.0030369328914176532,-0.0220172215844771,-0.024774725001218613,-0.00994595943434727,-1.4541088259256219,-1.3832148464539828,-9.673015437357426,73,0.0251
-0.11355805363558433,-0.030540123304892898,-0.15403802422378843,-0.2410598807816306,-0.13505654111894852,-0.780094813130856,-0.5831358273354253,-0.27205131556294715,131,0.8318
-0.02853463174659641,-0.0022931840198766994,-0.01792258916506945,-0.013471232853533306,-0.04394458986822145,-0.7502331305762326,-0.7149472444637885,-7.120118502559092,114,0.0145
-0.09862775680716734,-0.010673000494256102,-0.0617492791141002,-0.035018330218689574,-0.00890770395087697,-2.616361961447919,-2.4945413053924894,-10.816975265947542,52,0.0525
-0.11745141198275443,-0.022584431320842355,-0.14752571880982632,-0.23132096437783164,-0.12565464453775377,-0.8964637058888172,-0.5942731237025705,-0.2723736167211269,241,0.5754
-0.1432597367706692,-0.021961659428393045,-0.13828311521617517,-0.16883590746761398,-0.07243563460465618,-1.5930715342039208,-1.2258653244600188,-0.9356301384915728,138,0.3311
-0.1325675232882145,-0.026004648550952716,-0.143641303549781,-0.23432951408469385,-0.1052913196480905,-0.9665776004120419,-0.6372787501209085,-0.31298195904052517,135,0.4786
-0.11186854962079841,-0.02606996353448084,-0.135031504081838,-0.2113216272668308,-0.12797428168100924,-1.0453869008209318,-0.7105519889739061,-0.3750488411810371,163,0.4786
-0.031010673750115163,-0.0027511605689715065,-0.02029068182234683,-0.01642976807011747,-0.029888049839983218,-0.6568060680755277,-0.6305822949479813,-5.922184385102875,238,0.0120
-0.1302841992907482,-0.020530648686583892,-0.08076217351892374,-0.06599048862161488,-0.018994514354140336,-3.7832599367187925,-3.5327072502266423,-7.024198871826794,53,0.1096
-0.024234515462239786,-0.0022739386746166235,-0.014750480163832408,-0.015001449339288273,-0.00021060655925049597,-0.9275596338896765,-0.8824745619956733,-7.699583071545476,191,0.0174
-0.11940288025684667,-0.022888350589565617,-0.13964270809012558,-0.23517147731035962,-0.13926337506797212,-0.9900728770228537,-0.6455482919576744,-0.38559226295230353,232,0.4786
-0.10097322361328481,-0.007266767170905807,-0.06638323295252017,-0.052151666441221586,-0.014124960313969245,-3.1173371756472488,-2.964622901159301,-10.038384653140403,133,0.0631
-0.12375731025223462,-0.011426526819738174,-0.081758393148585,-0.05907896220340137,-0.013093077189318581,-3.409600751553369,-3.218093299704591,-9.286509914270576,66,0.0759
-0.02752456595655499,-0.003867087477793844,-0.016123815901827074,-0.007652247353543377,-0.04714875454822896,-0.8266537622105012,-0.7925848943723195,-6.719437761131948,14,0.0145
-0.14619564278289712,-0.01779040413627165,-0.10022403030008828,-0.08421522801303265,-0.03557629850475492,-3.79549690538534,-3.52614553374656,-5.71415706753347,206,0.1318
-0.11581117858887742,-0.026929016515124932,-0.13872715538160163,-0.22022263287731844,-0.1260345022013113,-1.016348132533105,-0.680476043639993,-0.5075130133412249,26,0.4786
-0.047700089560495394,-0.005123295244712635,-0.028366718990074404,-0.019459161034425323,-0.0010794678654453562,-1.645329866467176,-1.5683694830949395,-10.331130219845708,146,0.0302
-0.03326650333194779,-0.00403229105539907,-0.019912137739609093,-0.008804160771184429,0.0013559647657900768,-0.9119449820893941,-0.8717561066019461,-7.9402760150582825,161,0.0174
-0.10379239497488532,-0.011832476941672335,-0.06454099969307536,-0.054769731336419235,-0.01768584320707623,-3.3892578309874457,-3.1937903203325892,-9.352131701494155,91,0.0759
-0.022083257389348132,-0.0027858020491637364,-0.012930489870746546,-0.01227219207124039,-0.00044070062229447103,-0.6601397400013306,-0.6310616581701411,-5.92530533833038,174,0.0120
-0.01899182321962357,-0.002145962190818422,-0.01124377321595529,-0.008817787922212238,-0.0037943183530774866,-0.6116497949995717,-0.5826805614335306,-5.981383711250876,141,0.0120
-0.13742536241449174,-0.020032427593156175,-0.0920310071986508,-0.08489096722577523,-0.032671033322360134,-3.767777443229176,-3.479076745123086,-5.830423530951114,171,0.1318
-0.0814460371993991,-0.007650008206789525,-0.05144854609441048,-0.04217337886437454,-0.0063716383034063745,-2.505268471618315,-2.378672690914158,-11.089814081297337,169,0.0525
-0.1541797571673745,-0.015161416845926147,-0.12427106028314774,-0.12831036047591746,-0.05094422873387453,-3.396526195164463,-3.055517303309182,-3.296922486254988,73,0.1905
-0.11561678368839928,-0.012597774629571326,-0.07364187137989717,-0.05778309272665895,-0.018431362583367396,-3.6043925099335894,-3.388497286761023,-8.180261684758884,122,0.0912
-0.10950099180100115,-0.02842337325875243,-0.14695010496166291,-0.28003222794221916,-0.13810393437352653,-0.8716851897699285,-0.6383262661244992,-0.3062958845617318,132,0.8318
-0.08138344511152189,-0.009380133902286852,-0.05044133674523258,-0.03562841847929192,-0.005054769207507932,-2.614366851878091,-2.4904783794780174,-10.772627112849415,14,0.0525
-0.06795266113056235,-0.007950056132653146,-0.04120974264351736,-0.024125510440605732,-0.003924779450562525,-2.2877329262386596,-2.17490156138255,-10.96265130742315,134,0.0437
-0.14556113489720426,-0.024488331738708652,-0.12578804062291585,-0.14750530049176125,-0.07069528336256285,-2.0332780806061983,-1.6608883262241865,-1.6453227050287975,35,0.2754
-0.015525401691895755,-0.00039691091835363456,-0.010007918010321597,-0.012421401381520617,-0.0327702263506464,-0.5624806473037506,-0.5362141077011875,-5.061935136003095,26,0.0100
-0.13109183910428795,-0.020149949308238893,-0.09637641078177443,-0.10791754648451556,-0.04593035950192476,-3.1353761214699176,-2.7574741481420926,-3.3132248618477114,50,0.1905
-0.08081923398871114,-0.006238636978490079,-0.05006465886758696,-0.033127127442353875,-0.01264115487813216,-2.2306016697130917,-2.133708791159067,-11.029923016830953,11,0.0437
-0.15286929826843668,-0.013351966533639003,-0.10646456436252856,-0.09068414412163343,-0.035203863981492334,-3.7967822717145623,-3.5215829317325222,-5.629413740095191,85,0.1318
-0.13141654219548282,-0.021097586044017194,-0.14088861104951858,-0.20336055266120093,-0.0968898306615011,-1.204129420286866,-0.8627722176509586,-0.6652423655478146,216,0.3981
-0.08521831703354994,-0.00682187046476603,-0.05300401362032598,-0.043830744212739914,-0.010377315341219535,-2.7896198896146216,-2.6563158787458128,-10.334811282537547,203,0.0525
-0.022077228552066175,-0.001686616729061878,-0.013762764795581837,-0.015562574337308713,-0.0033343456284751593,-0.6055016021586737,-0.5741792270573082,-6.16582185456502,216,0.0120
-0.09139940536652032,-0.029096310521988196,-0.13083428407166092,-0.2301279968289929,-0.15223835277115336,-0.802681743279614,-0.6030388996744995,-0.27071229319000856,158,0.8318
-0.17598105777367218,-0.022639786289073895,-0.14315611872040407,-0.14141961067347936,-0.07606968072596887,-2.723440373571513,-2.3691746427546563,-2.112863262147257,130,0.2291
-0.046440620044967684,-0.0038406425456818665,-0.027886541457062375,-0.02653634303912834,-0.003249718803359732,-1.6774622572904399,-1.5951240166247147,-10.33003863571333,107,0.0302
-0.04093689277650962,-0.004043321434466075,-0.024041159635180675,-0.020522739770242257,-0.00327606149186857,-1.379783647930334,-1.3153157023288986,-9.873418009433406,126,0.0251
-0.05493508495322235,-0.006517520579292779,-0.03491104347253496,-0.019089420172065455,-0.004196496926496207,-1.3279129283761495,-1.2692120261226958,-9.849743851042106,61,0.0251
-0.020660183757255247,-0.0017094971858924383,-0.012851361947024487,-0.013649771969902776,-0.0046490991236845195,-0.6996446563790363,-0.6653014438199941,-5.847602547045432,158,0.0120
-0.04158533789646581,-0.003785989101762375,-0.025204813828111503,-0.018088897008152523,-0.004088714283803303,-1.2778956368508902,-1.2168496446820503,-9.788699798889557,210,0.0251
-0.08447617017652585,-0.011202520627246741,-0.04985156540170983,-0.026617712931594532,-0.010394850724748734,-2.5586961409945426,-2.430493627399832,-10.87820397039131,53,0.0525
-0.1325157864102673,-0.0206213863510515,-0.11973091725367377,-0.1524174383347867,-0.05750434649301313,-2.055944752669641,-1.6792672119649568,-1.7191214086704796,137,0.2754
-0.14083834170262838,-0.011905898491985388,-0.09701343323133182,-0.08046382737694781,-0.03271175776627215,-3.7892422351398296,-3.536906374521901,-7.091698472558296,194,0.1096
-0.13804874398464959,-0.020526993067869353,-0.13920839398855528,-0.17899769458945108,-0.08452058969352787,-1.6338874052395935,-1.248736054212935,-1.0855980462094115,248,0.3311
-0.13889598363268027,-0.0239185676456493,-0.1490848332923351,-0.20679623824227022,-0.10307555878241503,-1.2806742441910552,-0.905381973252819,-0.5506746015090125,149,0.3981
-0.13633301449440471,-0.013942024846109888,-0.09193225935369886,-0.07081798820838693,-0.01868288568618691,-3.845036171232317,-3.595088654519786,-6.955359263457869,121,0.1096
-0.07795715640635179,-0.008618522190437405,-0.04646260325006888,-0.036002141652094234,-0.004201428330891041,-2.741213663912524,-2.5993812675680856,-10.451187537796763,146,0.0525
-0.10870307026453338,-0.021689060354975465,-0.13028722544375881,-0.21315830288168675,-0.11780677554232133,-1.0694814171318052,-0.7381480959022191,-0.36440241445741217,115,0.4786
-0.03330122997014529,-0.003193550731393932,-0.0198054394508801,-0.015678570675870265,-0.0033914861035609866,-1.1973241153132637,-1.1439152301468378,-9.021912885445586,165,0.0209
-0.1157292248580767,-0.031992316028747275,-0.12429059574452478,-0.2034477905601342,-0.1009673828992747,-1.248715942791036,-0.893554311811298,-0.5837858159602791,14,0.3981
-0.04613648907192492,-0.006353188963377802,-0.027206534267549362,-0.019386520348247584,-0.0030062181273817937,-1.2730907059575054,-1.2196465557110647,-10.233987876102697,62,0.0251
-0.13377109430611692,-0.023171455197816274,-0.12119963810973347,-0.15641906945140877,-0.08268546936282442,-2.1598446850025934,-1.758985431297911,-1.411653093902911,48,0.2754
-0.12390904282465665,-0.017731376170542653,-0.16014654304173473,-0.2646087483562889,-0.1589474633788487,-0.88651904224885,-0.6362574057826774,-0.28975974592866616,46,0.6918
-0.1015939369075316,-0.012780937263691144,-0.06090757135826135,-0.04059512038465206,-0.011047746995882459,-3.0495806334125817,-2.8958108475243844,-10.165279083294912,166,0.0631
-0.055245363476259975,-0.0061375210998255705,-0.032435454986524614,-0.025539696380555553,-0.0005791958963050052,-1.6828159425228144,-1.6073347211212354,-10.25862631584212,100,0.0302
-0.16096512708651792,-0.017241711799157806,-0.11794733344349477,-0.10001144592159225,-0.04922313909573796,-3.6458806694298573,-3.320014992918495,-4.642042654201734,17,0.1585
-0.1193708548513776,-0.025960905743606447,-0.14567497299987503,-0.20704478233951806,-0.11359016839396006,-0.819266344084274,-0.5459158857024763,-0.2847303196136039,227,0.5754
-0.1570594515856379,-0.021528559458202402,-0.14035613824564966,-0.16140143402052837,-0.08544057989732104,-2.0778257495278685,-1.7130824303372052,-1.52921986463043,181,0.2754
