newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
-1.3451765697893448e-10,-1.0422563548708718e-10,-4.831930631531808e-11,-0.03262915888609814,-0.03262915888609814,-1.5868041113076046,-1.5868041113076046,-4.120442838126732,223,0.3311
-2.6315529879155308e-11,-3.3338855266081413e-11,-1.9718669834427522e-12,-0.016161293579918887,-0.016161293579918887,-0.726525995357939,-0.726525995357939,-2.382949124166136,104,0.0437
-2.138701620541441e-11,-8.628400061425789e-11,1.5569609995209015e-12,-0.000645865019466715,-0.000645865019466715,-0.2662814616676606,-0.2662814616676606,-0.4535583517406557,52,0.0145
-7.044504578313853e-12,4.1720407909128105e-11,1.4032240338526247e-11,-0.01565148762116857,-0.01565148762116857,-1.6108344994583619,-1.6108344994583619,-5.314027430768588,87,0.2291
5.749475285808949e-11,6.74602673126537e-11,-1.7743295697726246e-10,-0.003955977536472745,-0.003955977536472745,-1.4828169141753054,-1.4828169141753054,-4.6977218419446505,14,0.1096
-4.4112286338335745e-11,-4.498489013816948e-12,2.4346724535225664e-12,-0.14237137820659568,-0.14237137820659568,-0.20850765361200646,-0.20850765361200646,-0.3982854877059004,118,0.0120
8.737614099964606e-11,7.537680088458954e-11,-5.479693150127276e-12,-0.00011189756387448602,-0.00011189756387448602,-0.24490990995600412,-0.24490990995600412,-0.5569850375421272,54,0.0145
8.283472572382771e-10,5.693828826243249e-10,2.1549313662449903e-10,-0.06711263609897733,-0.06711263609897733,-0.6985180326191583,-0.6985180326191583,-0.8594422623368917,139,0.8318
1.5762438058155936e-11,1.284443663003148e-12,1.6565664024731816e-10,-0.004626686030303447,-0.004626686030303447,-1.6757580892729715,-1.6757580892729715,-5.13059641330063,105,0.1585
1.544670901726828e-11,-1.6273222704582673e-10,2.182102846615397e-11,-0.03377559236406683,-0.03377559236406683,-0.8237061619787833,-0.8237061619787833,-2.0014846534335953,34,0.5754
9.878226182108004e-11,1.746919630421461e-10,1.647255910547311e-10,-0.001734692023049461,-0.001734692023049461,-0.7387624110923366,-0.7387624110923366,-2.3934492205629363,79,0.0437
6.197352083174298e-11,3.8461638897770103e-11,3.841076375278675e-11,-0.011289384913428041,-0.011289384913428041,-0.25948404034066463,-0.25948404034066463,-0.4572442205143384,240,0.0145
-4.154873250105337e-11,-1.573405482155364e-11,4.342040981755317e-12,-0.017642075526082823,-0.017642075526082823,-1.5971180837922487,-1.5971180837922487,-4.668730786585727,93,0.2754
-1.632836498542033e-11,-5.4140898560270064e-11,3.0110966353811777e-12,-0.0037651278103480847,-0.0037651278103480847,-1.3118569372722162,-1.3118569372722162,-4.259017891102616,162,0.0912
-4.670083161580227e-11,4.337367964852517e-10,1.577154821976044e-10,-0.03406266495325793,-0.03406266495325793,-0.5465729472340602,-0.5465729472340602,-0.5114323491923531,69,0.8318
4.969801244977518e-11,-1.5138273821928394e-11,-3.246093967032822e-11,-0.009122143258447613,-0.009122143258447613,-1.5751968672048382,-1.5751968672048382,-4.939208584923202,214,0.1318
-1.2875043208497966e-10,6.075345063175005e-11,3.144130411896347e-11,-0.007125829399528303,-0.007125829399528303,-1.6388171913008684,-1.6388171913008684,-5.40545495741656,145,0.1905
1.969717885144842e-11,-5.913847609894857e-11,-2.055804502439319e-11,-0.003734941349872213,-0.003734941349872213,-0.213814828461546,-0.213814828461546,-0.5620653227653758,143,0.0145
-2.7773234398173514e-12,1.632731369718253e-11,-8.862182228832995e-11,-0.0033090441741182378,-0.0033090441741182378,-1.2820902985397942,-1.2820902985397942,-4.209175224685838,218,0.0912
1.7946075267588428e-10,2.0173645376592437e-11,-1.4946022016540716e-10,-0.0034298665764001474,-0.0034298665764001474,-1.3236563805548223,-1.3236563805548223,-4.206037475150514,14,0.0912
-1.5988938349515822e-11,9.297252496495796e-12,1.672330689753059e-11,0.00033766528553594874,0.00033766528553594874,-0.1438701561081246,-0.1438701561081246,-0.22321927573276026,116,0.0100
1.5833116467743308e-12,-3.5393948770712113e-12,-3.776367520038761e-11,-6.430347010204014e-05,-6.430347010204014e-05,-0.16092925514574077,-0.16092925514574077,-0.16196922207773226,112,0.0100
-1.9259309527271397e-11,-9.846711425312867e-11,-9.945216696802462e-11,-0.007197066936736623,-0.007197066936736623,-1.6955297763689916,-1.6955297763689916,-4.947225757364285,163,0.1585
3.400663644263012e-11,6.484005750033526e-12,1.6867180260851054e-11,-0.1544692363657619,-0.1544692363657619,-0.2612413440430488,-0.2612413440430488,-0.8065264955563949,244,0.0174
-9.30316029655596e-12,-2.764439237206436e-11,-1.082060857364854e-11,-0.008012325256117918,-0.008012325256117918,-0.2794905848892966,-0.2794905848892966,-0.7872500880560028,111,0.0174
3.350343066659248e-11,7.162974819239456e-12,3.470564264606466e-11,-0.008267841521325833,-0.008267841521325833,-1.5751294589598173,-1.5751294589598173,-4.8685319022715845,209,0.1318
1.5554831830819803e-10,2.5217095987358133e-11,3.7484504188759396e-11,-0.014957740359340282,-0.014957740359340282,-1.7223786031020858,-1.7223786031020858,-5.1379966570271804,112,0.1905
-1.0834941970468854e-10,-3.7671327510965466e-11,-3.4212907414020015e-11,-0.01591289435080493,-0.01591289435080493,-0.6384657906225663,-0.6384657906225663,-2.158194524271202,123,0.0363
2.918388308632732e-12,1.0235836019772846e-10,1.8486070710256424e-10,-0.027749261956100363,-0.027749261956100363,-1.050306463154762,-1.050306463154762,-2.6864375107317002,119,0.4786
7.627675488378253e-11,-3.756167999369096e-11,-2.21310426801425e-11,-0.050014507069916746,-0.050014507069916746,-0.7982125653667959,-0.7982125653667959,-1.229648704198761,177,0.6918
-8.42181909853122e-11,-2.977183102826863e-11,-6.603612749694747e-11,-0.029085054997225603,-0.029085054997225603,-1.194306626738786,-1.194306626738786,-2.5813216417668,201,0.4786
1.6378409367398511e-10,1.0408142066681911e-10,-1.366538235880062e-11,-0.03517185990097654,-0.03517185990097654,-0.6831134264824231,-0.6831134264824231,-1.3326744125712298,243,0.6918
-8.135666624444103e-11,-1.159379559969223e-10,-5.2016951421456874e-11,-0.007450460669174782,-0.007450460669174782,-1.2499145094216892,-1.2499145094216892,-4.174175174184114,35,0.0912
9.133138785866568e-11,-5.688601176482476e-11,9.999887904470062e-11,-0.008368104989815911,-0.008368104989815911,-1.6761190984442762,-1.6761190984442762,-5.1069377796108135,71,0.1905
-1.3001255826816591e-12,-5.170182291021597e-11,-7.734283737053257e-11,-0.0004407016284992126,-0.0004407016284992126,-0.49687514068138483,-0.49687514068138483,-1.560846011018787,214,0.0302
1.566149431504742e-10,-1.4728230431169897e-11,1.0046809977698462e-10,0.0017471007125632384,0.0017471007125632384,-1.0043635532910031,-1.0043635532910031,-3.3053890544674296,136,0.0631
7.219881196454145e-11,1.1521487931016488e-10,3.417108440763438e-11,-0.006727155735253991,-0.006727155735253991,-1.6183154465599279,-1.6183154465599279,-4.736712435028847,235,0.1318
8.876662999976476e-12,5.505401650595457e-11,-1.0206959419904124e-10,-0.009762842643314963,-0.009762842643314963,-0.5265875610455206,-0.5265875610455206,-1.5947743278263846,197,0.0302
5.073307938750356e-11,4.0068253588555165e-11,5.5239760259918726e-11,-0.00133695219935999,-0.00133695219935999,-0.22796325006049517,-0.22796325006049517,-0.4578953476445319,117,0.0145
-5.362191872322421e-11,-5.306250788463965e-12,1.263899751846796e-11,-0.002882837985362703,-0.002882837985362703,-0.23929972449328887,-0.23929972449328887,-0.42916798139474477,221,0.0145
-3.1891482808878713e-11,-1.1267916726840413e-11,-4.768402487214064e-11,-0.005782329905230147,-0.005782329905230147,-0.22297042501886397,-0.22297042501886397,-0.6089871793673869,45,0.0145
-1.3311634638371138e-10,4.543302034691715e-12,-1.5754577413674458e-10,-0.015203039731779807,-0.015203039731779807,-1.6776226727233596,-1.6776226727233596,-4.7217583687126305,62,0.2754
-2.0889243719080396e-11,-1.1871710099463596e-11,9.41004217864127e-12,-0.0038552541261402985,-0.0038552541261402985,-0.24048245712867308,-0.24048245712867308,-0.48912641495487363,35,0.0145
-6.01330171118478e-11,-1.6234202032084623e-10,-7.89071413033681e-11,-0.004807570145354347,-0.004807570145354347,-1.2455278704430384,-1.2455278704430384,-4.268496895030148,115,0.0912
-3.38049678465731e-11,-2.1159147350902074e-11,1.9307441349842468e-11,-0.005541985264227581,-0.005541985264227581,-0.24051579864440306,-0.24051579864440306,-0.5870840476157785,196,0.0145
5.008656398750658e-12,1.0383313302198307e-11,-8.586726500015151e-12,-0.016337506380891504,-0.016337506380891504,-0.545427553508719,-0.545427553508719,-1.523618878091039,154,0.0302
-3.4861545046283556e-11,-1.955117046125843e-11,-8.666996890021906e-11,-0.006798313987511167,-0.006798313987511167,-1.6509071550416003,-1.6509071550416003,-5.0530928693767425,216,0.1585
-7.947377971552564e-11,-3.227863057146429e-11,2.009065448968241e-11,-0.01746445198543196,-0.01746445198543196,-0.6559711365554891,-0.6559711365554891,-1.875224622792045,59,0.0363
-1.987595115145356e-11,-2.7898951963114922e-11,-7.955962202105655e-11,-0.014654142304179319,-0.014654142304179319,-1.5710691674994324,-1.5710691674994324,-4.808422867246869,204,0.1318
1.530627443288759e-10,1.7881453986316487e-10,1.9087542345700138e-10,-0.004140052609562872,-0.004140052609562872,-1.494174474120797,-1.494174474120797,-5.187358927103649,231,0.1318
5.563051117881447e-11,1.0271569806241556e-11,-6.083813248478591e-12,-0.0058029219783507,-0.0058029219783507,-0.3717379574764176,-0.3717379574764176,-0.8937575764983827,237,0.0209
-1.0736574642178742e-10,-8.116582941234732e-11,2.4959163373445498e-11,-0.008948342697266574,-0.008948342697266574,-1.7460204820152225,-1.7460204820152225,-5.002775156809685,210,0.1905
6.590847611272469e-10,3.667069718313378e-10,4.018514499876354e-10,-0.054187290418196754,-0.054187290418196754,-0.5123694480705622,-0.5123694480705622,-0.7589118593036212,112,0.8318
1.9382549079273914e-11,2.7654745621837622e-11,2.0125413387449574e-11,-0.018703886367628157,-0.018703886367628157,-0.5155134032630527,-0.5155134032630527,-1.5119167923713115,5,0.0302
-3.364412902628206e-11,-4.715596054204547e-12,2.6388342252379272e-11,-0.0021820959739434972,-0.0021820959739434972,-0.8551678491205037,-0.8551678491205037,-2.8967608939360674,175,0.0525
-7.99211574767243e-10,-8.247563568813304e-10,-1.8498995091549815e-10,-0.04540238287233813,-0.04540238287233813,-0.5641317520385024,-0.5641317520385024,-0.8384619136282798,43,0.8318
1.215242993484681e-10,6.864159296918233e-11,6.919689560243003e-11,-0.02273743692120206,-0.02273743692120206,-1.4989506502444752,-1.4989506502444752,-3.9983094287602214,67,0.3311
-1.832874109797834e-10,2.3256053312472564e-11,-1.4752114148452984e-10,-0.05207659097488132,-0.05207659097488132,-0.530099829934912,-0.530099829934912,-0.7833806298843456,83,0.8318
-2.171336347708371e-11,5.40566172519297e-11,2.193362198553939e-11,-0.0008488672392360996,-0.0008488672392360996,-1.0174046906915941,-1.0174046906915941,-3.3014033746445923,105,0.0631
-5.100091188829926e-11,-1.8297156672263923e-10,9.39206705092359e-11,-0.026974725426005708,-0.026974725426005708,-1.157863882969757,-1.157863882969757,-2.770383414213238,136,0.4786
4.417409432058393e-11,5.30296256186938e-11,-1.9746182663601055e-12,-0.002731962823448352,-0.002731962823448352,-1.3432175201971244,-1.3432175201971244,-4.246477000037498,156,0.0912
1.2778824005910128e-11,6.647047896556331e-11,1.513843198174146e-11,-0.0002565060472533775,-0.0002565060472533775,-0.3790327232391793,-0.3790327232391793,-1.0630370280707677,130,0.0209
6.757849077340885e-11,1.560699209881717e-11,-2.363242709936098e-12,-0.0025788617903164637,-0.0025788617903164637,-0.20084733637609636,-0.20084733637609636,-0.27781548641511117,122,0.0120
2.9538904691670013e-12,-9.18315161242166e-11,-3.4544593021464173e-11,-0.0039311205552839375,-0.0039311205552839375,-0.2297022791927595,-0.2297022791927595,-0.5413337100044748,16,0.0145
-2.0715057826208808e-10,-8.478059657613911e-11,-6.464599703465564e-11,-0.011840445891028036,-0.011840445891028036,-1.6980929950826167,-1.6980929950826167,-5.2801748997108975,152,0.1905
-1.17914068531234e-10,5.007773887912715e-12,-5.3840395548689057e-11,-0.0013971670261945734,-0.0013971670261945734,-1.1477843464766027,-1.1477843464766027,-3.812791987999227,175,0.0759
4.0016771683659075e-11,7.401614708517845e-12,8.306951403854563e-11,-0.004303614183366677,-0.004303614183366677,-0.5066943808996602,-0.5066943808996602,-1.6052932288088664,3,0.0302
2.2196810669482802e-11,2.5634012268660442e-11,8.290268810076734e-11,-0.0026905577635228627,-0.0026905577635228627,-0.28800230339500416,-0.28800230339500416,-0.6543786303797952,209,0.0174
-6.293251320880005e-11,-1.5608336425825087e-11,-1.1424791218995466e-10,-0.01361158336840988,-0.01361158336840988,-1.7434705285225673,-1.7434705285225673,-5.013254582512454,224,0.2291
-8.152486350985824e-12,-1.1746326156663974e-11,-1.0973244031840665e-12,-0.004833506439535046,-0.004833506439535046,-0.3507995358788009,-0.3507995358788009,-1.0041439562874097,98,0.0209
-1.610989347659068e-10,-1.701913489680356e-10,-3.1567967976566727e-11,-0.03551514354343964,-0.03551514354343964,-0.7137946890777337,-0.7137946890777337,-1.4534989391174422,75,0.6918
4.0130798370143455e-11,2.210105491995855e-11,1.5177778388766238e-11,-0.007215885063925202,-0.007215885063925202,-0.16176800076019232,-0.16176800076019232,-0.16792383165588393,93,0.0100
