newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
0.4644842495367511,0.5229153798641136,0.4407659048795553,0.42100061766522545,0.44891908585546636,0.29573810994441013,0.3224212476837554,0.39345274861025326,158,0.1905
0.34462269756387404,0.6351752822341058,0.3214497920380273,0.28698752228163993,0.3172905525846702,0.26024955436720143,0.2679738562091503,0.2887700534759358,189,0.8318
0.45653638814016173,0.5406558849955077,0.43946540880503143,0.4241913746630728,0.46855345911949686,0.3834231805929919,0.3891509433962264,0.4021787960467206,168,0.1096
0.4591108039622207,0.5362819626814098,0.435498733010827,0.41937341626353375,0.4540428472702142,0.3320663441603317,0.3445058742225294,0.4026721953466943,156,0.1318
0.3392751039809863,0.6506238859180036,0.3273915626856803,0.28995840760546643,0.30897207367795604,0.24480095068330363,0.24717765894236482,0.28698752228163993,81,0.8318
0.436179295624333,0.6070437566702241,0.42689434364994666,0.3887940234791889,0.48281750266808965,0.4911419423692636,0.49167556029882603,0.4151547491995731,54,0.0631
0.42739552553820176,0.6246306458421275,0.4220135078092022,0.39710848459265513,0.5862178134233854,0.5165681722245673,0.5176234698184888,0.42222456732798647,57,0.0525
0.47652740341419586,0.5575022461814915,0.44867475292003595,0.41531895777178796,0.45451482479784366,0.3419811320754717,0.3516397124887691,0.42643755615453727,27,0.1096
0.33552159195814957,0.7618217253051595,0.32598215201559133,0.3470099497384347,0.48938352651554007,0.4949225561596061,0.49481998153656787,0.4925633398297261,232,0.0251
0.4538973384030418,0.5379039923954373,0.43369771863117873,0.4143298479087453,0.45853136882129275,0.3044201520912547,0.3214115969581749,0.3886644486692015,84,0.1585
0.4618149146451033,0.5531221922731356,0.43856693620844567,0.41475741239892183,0.46248876909254266,0.36028751123090746,0.37028301886792453,0.41846361185983827,226,0.1096
0.47133592736705576,0.5608300907911803,0.4357976653696498,0.38119325551232164,0.4158236057068742,0.2849546044098573,0.30674448767833984,0.3635538261997406,116,0.2291
0.44251756615338617,0.5634624009567948,0.4054417700702646,0.3625355060547167,0.3982658095380475,0.27044401255793094,0.29884885633129016,0.3483330841680371,180,0.3311
0.3050449346405229,0.7839052287581699,0.30249183006535946,0.319750816993464,0.46660539215686275,0.45986519607843135,0.4597630718954248,0.5327818627450981,13,0.0209
0.43794850147741665,0.6387716336006753,0.4220135078092022,0.40544533558463486,0.5897002954833263,0.5288096243140565,0.5295483326298016,0.4059729843815956,149,0.0525
0.449550794747754,0.530062197650311,0.4391845196959226,0.4351531905090993,0.4930891499654457,0.3418567150426169,0.35567841511172543,0.40889196037779313,184,0.1318
0.37926740686935767,0.7008405105323233,0.37387153678530666,0.358825360589395,0.5488222475874235,0.5319082702085711,0.5317007367437999,0.4370654768081353,215,0.0363
0.439701173959445,0.5977588046958378,0.43297758804695835,0.42017075773746,0.5878335112059765,0.4951974386339381,0.49658484525080043,0.4071504802561366,139,0.0631
0.45698562443845464,0.5539083557951483,0.435759209344115,0.4216082659478886,0.46316262353998205,0.3683737646001797,0.37690925426774485,0.40689577717879605,98,0.1096
0.4420114436619718,0.5440140845070423,0.4277068661971831,0.4267165492957746,0.472381161971831,0.4198943661971831,0.4248459507042254,0.398987676056338,52,0.0912
0.4209535759096612,0.6569427017984107,0.4092429945629444,0.3901087411125052,0.5774780426599749,0.534504391468005,0.5351317440401505,0.4207444583856127,14,0.0437
0.42591810890671167,0.6309624314056564,0.4169480793583791,0.40080202617138033,0.596559729843816,0.531975517095821,0.5322921063739975,0.4066061629379485,36,0.0525
0.45888783269961975,0.53481463878327,0.43084600760456276,0.41183460076045625,0.44593631178707227,0.30026140684410646,0.3183222433460076,0.39579372623574144,178,0.1585
0.4350991979738286,0.638455044322499,0.4131490080202617,0.38106796116504854,0.591599831152385,0.5195230054875475,0.5194174757281553,0.4142043056141832,77,0.0525
0.24391233766233766,0.8537946428571429,0.2411728896103896,0.2508116883116883,0.37773944805194803,0.3765219155844156,0.3765219155844156,0.6208400974025974,170,0.0145
0.4499101527403414,0.5432389937106918,0.4309299191374663,0.42632524707996405,0.4807951482479784,0.372529200359389,0.3835354896675651,0.41801437556154536,146,0.1096
0.411862435620535,0.5922910782522014,0.37863432463864427,0.33892673201528495,0.37547765409536465,0.2802791161322479,0.2995514205017445,0.3322811098189068,224,0.3981
0.42930719388602756,0.57750456886526,0.40156172121614886,0.35354710084731683,0.38594450905466027,0.2794484133577006,0.30536633992357537,0.3430802458880213,189,0.3981
0.33941942763360344,0.7607959790747769,0.33552159195814957,0.3489588675761617,0.49871781721202174,0.48681916093958355,0.4869217355626218,0.5006667350497487,87,0.0251
0.35139519792342633,0.6099935107073329,0.32511356262167423,0.29591174561972744,0.32154445165476964,0.2556781310837119,0.26865671641791045,0.291044776119403,196,0.6918
0.4508079847908745,0.5223384030418251,0.42799429657794674,0.42692490494296575,0.46506653992395436,0.3063212927756654,0.3303231939163498,0.3969819391634981,117,0.1585
0.3491239454899416,0.6236210253082414,0.33679428942245293,0.2946138870863076,0.3218689162881246,0.254704737183647,0.263465282284231,0.2884490590525633,63,0.6918
0.4125158294639088,0.6348670325031659,0.4013296749683411,0.3866610384128324,0.6044744617982271,0.5392570704938793,0.5395736597720557,0.39309835373575347,112,0.0525
0.34762539747666427,0.7670530310801108,0.34177864396348345,0.3531644271207303,0.5164632269976408,0.5104113242383834,0.5104113242383834,0.47830546722740797,74,0.0251
0.45774647887323944,0.5601892605633803,0.4341989436619718,0.42264524647887325,0.45048415492957744,0.4092209507042254,0.4138424295774648,0.40525968309859156,98,0.0912
0.444600735771478,0.5669768448387795,0.4308591214022939,0.4197143475438217,0.5139580177450769,0.45996537545985716,0.4638606362259251,0.40099545552910626,166,0.0759
0.40261492165611706,0.686520701463111,0.39867178582546436,0.37293763619383624,0.5632458233890215,0.5313894365466432,0.5315969700114144,0.4419425132302584,120,0.0363
0.4051652028439983,0.6738812212463404,0.3894813885403597,0.363237139272271,0.5687996654119615,0.5374320368046842,0.5380593893768297,0.41614387285654536,123,0.0437
0.4012659541351043,0.6948220400539588,0.3891252464459894,0.3625609629552765,0.38300300923523917,0.5229843312234098,0.5230880979557954,0.4511777524125765,203,0.0363
0.4508079847908745,0.5450332699619772,0.4211026615969582,0.3962690114068441,0.4478374524714829,0.29966730038022815,0.31737167300380226,0.3842680608365019,186,0.1585
0.46106887813867775,0.5541349919373416,0.43423174383782537,0.40278737618060356,0.43688090301773785,0.3378253858557936,0.350149735084082,0.40002303616678186,201,0.1318
0.347522822853626,0.7716688891168325,0.33675248743460867,0.347112524361473,0.50117960816494,0.49923069032721307,0.4994358395732896,0.4892809518925018,118,0.0251
0.21447368421052632,0.8790485829959515,0.21356275303643724,0.22125506072874493,0.3394736842105263,0.33917004048582994,0.33917004048582994,0.6596153846153846,33,0.0120
0.4487726787620064,0.6051227321237994,0.43159018143009603,0.40683030949839916,0.49167556029882603,0.5051227321237993,0.5068303094983991,0.3976520811099253,96,0.0631
0.2719039381296428,0.8247684949628574,0.26925816627658494,0.28370815101251656,0.42189885010684847,0.41945659916556427,0.41945659916556427,0.5766765035107357,141,0.0174
0.44850843060959794,0.5566796368352789,0.4150453955901427,0.3858625162127108,0.4203631647211414,0.2731517509727626,0.29636835278858625,0.37042801556420235,101,0.2291
0.44479712945073147,0.5545128346674028,0.4127794645321557,0.38186585702456527,0.41471156500138007,0.2800165608611648,0.30803201766491856,0.36075075903947007,23,0.2754
0.423279864921908,0.6411988180666948,0.404812157028282,0.3769523005487547,0.4636977627691009,0.5333474039679189,0.5335584634867032,0.3959476572393415,66,0.0525
0.45880172946263126,0.5423100679431748,0.42952439777640516,0.4086473131562693,0.45015441630636194,0.2970969734403953,0.32192711550339714,0.37578752316244596,137,0.1905
0.4302448290417898,0.6303292528493035,0.41452089489235966,0.400590966652596,0.45061207260447445,0.5068594343604896,0.49620092866188265,0.41905867454622203,67,0.0525
0.41868047564250094,0.6024165707710012,0.3910625239739164,0.31549673954737245,0.3456079785193709,0.2587265055619486,0.2802071346375144,0.30763329497506714,30,0.4786
0.43552131701139724,0.626424651751794,0.42106373997467283,0.4051287463064584,0.5734487125369354,0.5104474461798227,0.5110806247361755,0.42317433516251585,73,0.0525
0.3786502271252433,0.6129136924075276,0.3646982478909799,0.3075924724205062,0.32803374432186894,0.2618429591174562,0.26703439325113565,0.3017521090201168,118,0.6918
0.4492534083531703,0.5729279376758277,0.43107552477818656,0.42198658299069464,0.44784678640986797,0.4598571737719108,0.4616966024669985,0.4080285652456178,153,0.0759
0.45676100628930816,0.5424528301886793,0.44519317160826594,0.4255390835579515,0.47349505840071876,0.3728661275831087,0.38140161725067384,0.4137466307277628,206,0.1096
0.19424242424242424,0.8922222222222222,0.1907070707070707,0.2015151515151515,0.3012121212121212,0.29808080808080806,0.29808080808080806,0.701010101010101,132,0.0100
0.40830196570472604,0.6668757841907151,0.39617314930991215,0.3603094939355918,0.5773734838979506,0.5367001254705144,0.5368046842325387,0.4210581346716855,128,0.0437
0.4120285761754444,0.5906296727031068,0.38162485462701445,0.3322811098189068,0.3568699119455059,0.26615716896494435,0.28808772221299217,0.33211496926399736,90,0.3981
0.43175362535506057,0.5745253401106294,0.404694274181492,0.3671699805651069,0.3985648078935566,0.2714905068022126,0.2984003587980266,0.35640603976678126,51,0.3311
0.3575600259571707,0.6177806619078521,0.34231018818948733,0.3101881894873459,0.33257624918883844,0.26314081765087605,0.2663854639844257,0.29980532121998704,60,0.6918
0.44839348591549294,0.5519366197183099,0.4315580985915493,0.4284771126760563,0.46709947183098594,0.4390404929577465,0.4446522887323944,0.3912852112676056,41,0.0912
0.47523612070951393,0.5296014743146741,0.45104814558857403,0.4277816171389081,0.4564616447823082,0.31674729325040313,0.3307993549873301,0.42202257544344624,234,0.1318
0.3974265850368372,0.6951333402511155,0.3928608488118709,0.3594479609837086,0.5691605271350005,0.5428037771090588,0.5428037771090588,0.4299055722735291,231,0.0363
0.44715204066377634,0.554940947824787,0.4166542084018538,0.3686649723426521,0.39168784571684856,0.277918971445657,0.3154432650620422,0.35535954552249965,97,0.3311
0.33880397989537386,0.7582316134988204,0.33090573392142786,0.3524464047594625,0.5068212124320444,0.4998461380654426,0.49994871268848085,0.4864088624474305,56,0.0251
0.45920796364423283,0.578554425449037,0.4418956935728197,0.419497944167929,0.5097381519151699,0.45347327418307726,0.45617831638173556,0.4143042631465051,157,0.0759
0.36014022064130324,0.7254356119187545,0.34838643159088567,0.3697288380245386,0.5291267140942365,0.514486029487576,0.514589132900299,0.4655119084441695,244,0.0302
0.4050632911392405,0.5845799769850403,0.3814729574223245,0.3365937859608746,0.3670886075949367,0.27483697736862295,0.2993862677406981,0.32777138473341005,165,0.4786
0.4665318957771788,0.542340521114106,0.4488993710691824,0.43149146451033243,0.47327044025157233,0.3668014375561545,0.3752246181491464,0.4229559748427673,239,0.1096
0.4478072884496603,0.5120444718962323,0.43915997529339096,0.4177887584928969,0.4625077208153181,0.2938851142680667,0.31290920321185917,0.3985176034589253,61,0.1905
0.4474366893143916,0.5272390364422483,0.4239654107473749,0.4023471278567017,0.4432365657813465,0.28807906114885734,0.313526868437307,0.3887584928968499,192,0.1905
0.47489057820778624,0.5319050909928588,0.44229440221147204,0.42524763879290484,0.4551946556093066,0.32630730246486983,0.3418567150426169,0.4024418336788758,48,0.1318
0.4221631500249211,0.5751786010965276,0.39558066123940855,0.35171955474331285,0.3842831035055657,0.27679016447914934,0.30004984216647285,0.3400897158996511,93,0.3981
0.4529182879377432,0.5590142671854734,0.42217898832684825,0.37185473411154346,0.4072632944228275,0.26653696498054474,0.2876783398184176,0.3740596627756161,90,0.2291
0.41299159489467674,0.69243540520909,0.39410604960049805,0.34803362042129293,0.5519352495589914,0.5298329355608592,0.5298329355608592,0.43478260869565216,103,0.0363
0.4322498944702406,0.6411988180666948,0.4193752638243985,0.3804347826086957,0.4556775010552976,0.5279653862389194,0.5284930350358801,0.4020683832840861,132,0.0525
0.45104814558857403,0.533978346003225,0.43814789219073946,0.41937341626353375,0.4725869615296015,0.3221607924441373,0.3369039391845197,0.40704906703524535,134,0.1318
