newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
-1.6369132453485642,-1.5050671565863023,-1.5865740277562637,-1.4855993473368538,-1.5632716906074038,-1.5082513835069444,-5.275532108625739,-4.976086946138823,-6.9788579581078976,117,0.1318
-1.4504018623773112,-1.3422643019992129,-1.4607871913792745,-1.3178006779423972,-1.4972671356148142,-1.4279480005664111,-2.524339556133039,-2.191026450650048,-1.936003875015642,8,0.3981
-1.4484834891435396,-1.3613396687191002,-1.4458421214413857,-1.3356851850965221,-1.5074826338883198,-1.4415390977102929,-2.9480966646136606,-2.5703698615270505,-2.2877525621096324,155,0.3311
-1.5741740582968684,-1.4414962976154166,-1.5391086329535357,-1.4225200733752013,-1.5433970062089073,-1.4814325405146187,-4.6088126252742745,-4.258024747795536,-4.533386153011018,180,0.1905
-1.624136223899358,-1.5042888389487319,-1.5734261019157345,-1.4861708775425675,-1.5633447903137594,-1.5149797544539179,-5.2847788177597605,-5.010019201567555,-8.582455554354462,84,0.1096
-1.627938378884892,-1.5954402484005987,-1.6156125625104336,-1.5923172998934905,-1.6040859552761997,-1.5921644231314998,-2.3568781156043297,-2.3272173210187943,-8.435226816883064,192,0.0145
-1.5139135050484,-1.3818167080895527,-1.498138124021241,-1.359214837100723,-1.5146821560674721,-1.4376996487688065,-3.3150582021018655,-2.9481857291865743,-2.9896975862784165,85,0.2754
-1.4279576897328294,-1.322265852871574,-1.4370752682716046,-1.2973351123709225,-1.5110821080065413,-1.4158213283433172,-2.5236668490590395,-2.1465416799706714,-1.8461112677469054,7,0.3981
-1.563042641432046,-1.4403426922537959,-1.5370415817569532,-1.415565857011025,-1.5326766566251084,-1.4818421856865185,-4.133118016963273,-3.7752185920054293,-3.8219740963980513,8,0.2291
-1.3481747485649382,-1.2421380411060352,-1.3761745093808189,-1.223478739353034,-1.4592724181070198,-1.3598000272975694,-2.1511685730946017,-1.8502407735804136,-1.5468411981672474,94,0.5754
-1.625543411619594,-1.5951545497275563,-1.6128029161206,-1.5922581404738103,-1.604539573183294,-1.653185070106649,-2.4290322773667206,-2.3932458181853065,-8.39013051494089,173,0.0145
-1.62335329242997,-1.5883198313983957,-1.6076987704969772,-1.5839904165865781,-1.5977091339460499,-1.593568686830333,-2.688462611456169,-2.639200599458562,-10.77879638193211,77,0.0209
-1.6021293568728914,-1.4917565493241582,-1.563042432364091,-1.483289713547191,-1.5548992494553815,-1.5066011064398357,-5.2290825639344645,-4.991943975591851,-9.682642942946591,177,0.0912
-1.616325545882434,-1.6004807568113157,-1.608636913884878,-1.5979573019580227,-1.6058492174712484,-1.614097245985835,-2.109055359563463,-2.0855039667050708,-6.911139629260423,241,0.0100
-1.3911020501790112,-1.303907621212705,-1.4179415430052371,-1.2722141765744437,-1.489156879223726,-1.3782369786665245,-2.1521860131544535,-1.8728094096301933,-1.5934246021132445,244,0.5754
-1.4646579176394596,-1.380049551949967,-1.4543895719221682,-1.3475175552467786,-1.5039194686241835,-1.429619614950406,-3.0573415626467457,-2.664109401811219,-2.2460971353888732,78,0.3311
-1.6110170753991773,-1.5809788867763133,-1.5956602883040711,-1.5768114806206173,-1.593508241521313,-1.5823848107492475,-2.9222447684997106,-2.8577114114964175,-11.422461170391257,91,0.0251
-1.5819507016423942,-1.4676482078335855,-1.544293000544618,-1.4567242628256094,-1.5490069509564437,-1.496292342565218,-5.464235946704734,-5.155370286616043,-6.791815823609069,27,0.1318
-1.6080499333368312,-1.5981581588438003,-1.6011117302387232,-1.5955486757068953,-1.5989387528486094,-1.6091554328374849,-2.222917900517187,-2.190171970930628,-7.609223181448088,106,0.0120
-1.6371031169093226,-1.5115614784692317,-1.5897659093458196,-1.4956046400873257,-1.561115633110147,-1.5194655054619004,-5.350181019919696,-5.106199366287229,-8.620303326795424,238,0.1096
-1.6180756492711994,-1.600892489442027,-1.6098969987726308,-1.5983960371302948,-1.6044349281891015,-1.6007679509081434,-2.107981893821408,-2.0839157272812936,-6.757154546774598,224,0.0100
-1.6415214979724926,-1.5394609220246538,-1.6019662801123047,-1.5305516040615257,-1.5842673234898093,-1.5493674648809377,-4.555377466182197,-4.408403336114528,-11.732936620213547,204,0.0631
-1.6485679310717354,-1.60660676442122,-1.628213952142263,-1.598860512060561,-1.6041845972347197,-1.600935296766775,-2.6962415510512012,-2.6556390176591966,-10.652338862764632,235,0.0209
-1.3861371394811577,-1.2757106831453293,-1.400914010029826,-1.2502101004428647,-1.480221511533522,-1.383979247221826,-2.371437101404069,-2.037869029112506,-1.7348994346485946,200,0.4786
-1.601452097260299,-1.4931048047942799,-1.5607950193133662,-1.4799615135708588,-1.5601984714102703,-1.5114274557765621,-5.361926101451091,-5.090453578663435,-8.30030182650622,163,0.1096
-1.6274442386028676,-1.602397433602023,-1.6136579602574186,-1.5968866866658675,-1.6151429877013614,-1.5955636642576803,-2.497412093831634,-2.4576304983595576,-9.438552698490192,154,0.0174
-1.6287045561908158,-1.6065081657369342,-1.618159117511963,-1.602136414035821,-1.622552850888942,-1.6013584922877284,-2.1459724694262943,-2.1226649554428296,-7.745590738012396,124,0.0120
-1.6409993751411645,-1.5257424793731076,-1.5935315161206263,-1.510949120960172,-1.5711349746732413,-1.530072926696979,-5.228928113502045,-5.0100483661937245,-9.626941347861136,178,0.0912
-1.5971548649486795,-1.4671525871671829,-1.5534074488553855,-1.4496148678691132,-1.5515051519221064,-1.48105737478909,-5.045483167746578,-4.697904345324559,-5.9356749945045175,36,0.1585
-1.636619010566814,-1.5737560665988721,-1.6109582109997194,-1.5661166234512855,-1.5978364946784205,-1.5852488494785872,-3.5063656740309295,-3.4193680787262104,-12.324755573563216,61,0.0363
-1.6189379605704017,-1.517765817077389,-1.5787978764890944,-1.5049976549948216,-1.5686382948865987,-1.524371808847632,-5.109993077920699,-4.889820733811795,-9.917556694537064,48,0.0912
-1.63508420173894,-1.5542355753832922,-1.6000894177889147,-1.5428275504444409,-1.5795035276161566,-1.5547427650160572,-4.517500809316218,-4.359265160278549,-11.790000943877489,231,0.0631
-1.623141984470088,-1.583190276128792,-1.6061409561796678,-1.5787985209686777,-1.6021713600276084,-1.5804022552868224,-2.931382715536551,-2.869569758115654,-11.280674240384714,124,0.0251
-1.5186840381095246,-1.4000827318570177,-1.499644172038791,-1.3739154910156626,-1.5230542291308948,-1.4418205558966597,-3.481496495719321,-3.103291852275134,-3.0019376409229275,197,0.2754
-1.6413520298477935,-1.5522235746041,-1.603970994130422,-1.5396532234972728,-1.5834659858876627,-1.550284653019663,-4.494475623963518,-4.3489435216316865,-11.892260846487995,60,0.0631
-1.6205959402683412,-1.585630311814196,-1.6058591726100457,-1.5817116426950284,-1.6031227374101895,-1.5897660381271,-2.7416239917757865,-2.6884610027564353,-10.360137624077405,80,0.0209
-1.6268789659496647,-1.6021998088826508,-1.613705728197779,-1.5975483706327742,-1.6152244969735101,-1.640344238729243,-2.3592004848043526,-2.324762429908613,-8.490069123305133,228,0.0145
-1.3276629991648325,-1.234276766076998,-1.3643693053229875,-1.212554055947563,-1.4615253677787023,-1.3712279683069688,-2.0547791034348735,-1.7971972565899659,-1.4902968797849026,44,0.6918
-1.5512096365501482,-1.4265662934516674,-1.5171702805620673,-1.4109018902896684,-1.5320077315092564,-1.4738402620922737,-4.571318407647188,-4.202748044716055,-4.844062699216576,148,0.1905
-1.307286257886145,-1.2231892335384487,-1.3422997790776232,-1.2042757662080592,-1.4572075845400454,-1.3489721771313057,-2.0756310918513323,-1.7968364260162852,-1.4872265857674676,248,0.6918
-1.632339847154471,-1.5472823227964267,-1.600338400715124,-1.5401716985148783,-1.5823265380558655,-1.5524118608812976,-4.255577427724008,-4.119121939279993,-12.210826757842526,216,0.0525
-1.6293908802067534,-1.5870523371079197,-1.6089905407662761,-1.5807640035849477,-1.596186797949881,-1.5803927931119721,-2.944624534975485,-2.8837622809435777,-11.34499404201878,249,0.0251
-1.2971968497323985,-1.1836615076936032,-1.3401034922230406,-1.1709402322914217,-1.4615354863429297,-1.3490159771932133,-2.087062037587566,-1.838294729584779,-1.4825280780835832,130,0.6918
-1.5620514613760932,-1.4434679475711802,-1.521924209999614,-1.4195547420889956,-1.5357279055196627,-1.4688433698150924,-4.6378319181719325,-4.2852366052772135,-4.917982346065191,125,0.1905
-1.581894748663707,-1.4501628222862468,-1.5407228467775012,-1.4331436541355262,-1.543466831337009,-1.4813134669263481,-5.117557006790847,-4.8004149999508705,-5.701217289998734,79,0.1585
-1.610962604528546,-1.4889334073633604,-1.567923088731417,-1.4772142812420368,-1.5557548901984364,-1.5177752361670298,-5.300391818442342,-5.034898267162078,-8.618341962379263,214,0.1096
-1.6324578906390599,-1.570619898440348,-1.6013481864685306,-1.5611455029913497,-1.5867547147252263,-1.5621420657648788,-3.8275937768124773,-3.71424299811627,-12.519888930232462,30,0.0437
-1.631774750896755,-1.5373622118936041,-1.596579194720252,-1.5292503926186833,-1.5822437210528106,-1.5419887945601685,-4.5785973536296325,-4.41766150947942,-11.736452465208359,216,0.0631
-1.6179952819794534,-1.5557945222013492,-1.592483040043986,-1.5493178538028498,-1.5851295592133967,-1.55566333195307,-3.862548404551313,-3.749796078511505,-12.318495137579012,175,0.0437
-1.6234910225210952,-1.5499321863204987,-1.5879290390216119,-1.5394522871787673,-1.5767845412468278,-1.5486137193604281,-4.492919545762887,-4.329989886129697,-11.988937662614896,126,0.0631
-1.585910591574494,-1.464964947013108,-1.5505376072328363,-1.4472988089642174,-1.545128011982882,-1.4999914935035887,-5.053372137936009,-4.707665399890555,-5.972254824959558,209,0.1585
-1.6163937616310067,-1.5999056517354326,-1.6092064230222711,-1.5978099117852966,-1.6055941743383022,-1.6152385872428034,-2.162791497239151,-2.1744758658588137,-6.577998516976429,140,0.0100
-1.3710670749667027,-1.2885509640352915,-1.3949115113464479,-1.2565718399089967,-1.4769596595111463,-1.3857815575985188,-2.143801895886813,-1.858424783597152,-1.5348968046405524,160,0.5754
-1.473390141962009,-1.3480286599913138,-1.4688113495538033,-1.32168146237408,-1.509941968029082,-1.4348846178577337,-2.9462157395359703,-2.572287720402065,-2.288136502209574,46,0.3311
-1.614508100168552,-1.5679510250291406,-1.596334938408614,-1.5646301228370596,-1.5887309242365513,-1.571807830080645,-3.257908308402129,-3.178885749295622,-11.903128098783641,177,0.0302
-1.3103847380406266,-1.236131309958538,-1.3465855044835708,-1.2081976887329418,-1.455473903066879,-1.3443059764331982,-2.109374654478616,-1.8434562603461921,-1.5006918214566034,128,0.6918
-1.612389029634659,-1.5960779305593293,-1.60579978412716,-1.5944639177111728,-1.6047524856396724,-1.6313072253473284,-2.132244410574865,-2.1058963731394766,-6.842167215787353,109,0.0100
-1.6246808477050854,-1.5387168572162486,-1.5883223147176015,-1.5296548850371356,-1.5803420762426759,-1.5425228652606495,-4.589243454873412,-4.429327257305863,-11.732924379851005,88,0.0631
-1.334728698062767,-1.2458288193305516,-1.3689906470730855,-1.2198808442328473,-1.4773402768408992,-1.3681513677587702,-2.0439099127618556,-1.7929939795873207,-1.4905494894509481,187,0.6918
-1.6110746588264764,-1.5745217319105012,-1.598679654797482,-1.5732061768581944,-1.5987388461552536,-1.5789906633693949,-2.7495590399720364,-2.6963938601323925,-10.29163701293117,186,0.0209
-1.5403652806990094,-1.3928044704366846,-1.5136228336778292,-1.3763379969583351,-1.5281114527699629,-1.4405535015836484,-4.1800325246572765,-3.8154202544871465,-3.617535018743843,18,0.2291
-1.4695122976554884,-1.3598687491696309,-1.4670341077815878,-1.3334433920568223,-1.5010326611281837,-1.4131889863729301,-3.0013566849784556,-2.6438144821535086,-2.3331259419982016,49,0.3311
-1.6208725026765625,-1.6016254746441703,-1.6117594191300926,-1.598509864191803,-1.6058249983256467,-1.601498790811304,-2.2336865265117596,-2.2059695369155685,-7.602283310145035,145,0.0120
-1.3859400823702828,-1.3058313160315467,-1.4024325699131797,-1.2764078678297215,-1.4782604392659031,-1.3921920345255945,-2.2399700541673417,-1.8897986067905905,-1.685691037508496,243,0.4786
-1.6281963468613319,-1.5163027100658266,-1.578020659751186,-1.4975113399781628,-1.5678823955230974,-1.5212604522736535,-5.383193367739663,-5.138192184187084,-8.367516175189651,219,0.1096
-1.6105906933541023,-1.5967711001106308,-1.6043280073658812,-1.5952275270030423,-1.6071461722966633,-1.6139876112287277,-2.1389702570245124,-2.1132260519680757,-6.577702647771573,4,0.0100
-1.3619635801572794,-1.2706879624564347,-1.3882345616474117,-1.2456268596438327,-1.4845734846602199,-1.3816696099007686,-2.1083797964176982,-1.8228524162931181,-1.5240187623971668,86,0.5754
-1.6078608908435406,-1.5901028961747372,-1.6000227285499538,-1.58874150801429,-1.600374728736721,-1.6122458087683589,-2.3293255637658548,-2.2939233141681465,-8.560159371677088,230,0.0145
-1.614594814491852,-1.595823035564701,-1.6062126031534405,-1.5933922796561693,-1.6008352971912452,-1.5931963608071775,-2.157450617320548,-2.128591143426125,-7.866378297353497,98,0.0120
-1.63457735633633,-1.537217471332999,-1.593858442019927,-1.5251731422259214,-1.5756599964626117,-1.5346242543709225,-4.874485095681652,-4.68840625656852,-11.026581029516793,207,0.0759
-1.6222570002227161,-1.589675122237126,-1.6095637347516776,-1.5864827361065237,-1.6044259617979162,-1.5941401260885237,-2.558016118216586,-2.5170513943023884,-9.563773939612304,80,0.0174
-1.5273303924500736,-1.4075647148733257,-1.506719473276969,-1.3798217061263838,-1.52625062458418,-1.4390509451542395,-3.496512590237644,-3.1208441366777793,-2.8233785241378193,32,0.2754
-1.6339732315348152,-1.556356977142763,-1.6004654909396927,-1.5466494958631285,-1.584404433697807,-1.5526353352593498,-4.187658936151548,-4.062812358780898,-12.193180954502553,18,0.0525
-1.6422754171178842,-1.5688477257922688,-1.6103823893119482,-1.5602710385101366,-1.6076033407604886,-1.5705687654984801,-3.85205295323558,-3.4250066391172416,-12.312363462018098,173,0.0437
-1.6114471946329205,-1.4874968347923627,-1.5699813103449816,-1.4772586195378081,-1.5555317580582904,-1.5001158960230019,-5.372325030895569,-5.114603581455469,-8.310865191683249,68,0.1096
-1.5920726953098252,-1.4620329711859812,-1.5483949429314474,-1.4476893735307237,-1.5502465483120915,-1.492835080503352,-5.415700299473674,-5.110054328814279,-6.998835655353423,226,0.1318
-1.3885224885242042,-1.297660532740561,-1.408289467677695,-1.272413877037652,-1.4816241364186398,-1.3950808472922005,-2.227968418737874,-1.8868936286426534,-1.6727846905095942,218,0.4786
-1.610577895858396,-1.5982199253410714,-1.6045577429114803,-1.5966668757328821,-1.6016569279639676,-1.607476738240257,-2.0770723495186845,-2.054343362915416,-6.64963574613864,230,0.0100
-1.3774213317947792,-1.2747527188868444,-1.4063963256162855,-1.2507078480455869,-1.4751859089319759,-1.3979762662279456,-2.13313093759063,-1.8437994956953698,-1.5947802751788733,65,0.5754
-1.6349132383765224,-1.5663304246769572,-1.6041629998728733,-1.557564649486152,-1.5931792040884711,-1.5599494918080041,-3.90699392953775,-3.7982398803451787,-12.334622581027906,18,0.0437
-1.4639548227911041,-1.3549991147610347,-1.465003001574173,-1.330641154837006,-1.5141899887705226,-1.4295379622740547,-2.9524118677839817,-2.5546615414506704,-2.419672413052545,132,0.3311
-1.5223057924064973,-1.39404646670776,-1.5014216285219657,-1.3710176349629615,-1.5272161169471687,-1.4352221985837184,-3.4392910465325857,-3.0607440963897266,-2.8923412809780773,11,0.2754
-1.620749904372668,-1.582798600600477,-1.6059322054832683,-1.57993935182635,-1.6115722738022855,-1.5824736387326674,-2.652949111146385,-2.606702123668515,-10.730839844657407,201,0.0209
-1.635762693183048,-1.5036430970281798,-1.5822201370075155,-1.4829000503934824,-1.562736209655957,-1.507499968841296,-5.328946666505248,-5.036369763069553,-7.236887906802566,153,0.1318
-1.2639874557110846,-1.1873246813319536,-1.3050011567231223,-1.1606113083311067,-1.4454863919749332,-1.3254796125737052,-2.045673605559168,-1.8180861533457797,-1.4682531099241432,220,0.8318
-1.6239011261087422,-1.6073050633337753,-1.6147668308934793,-1.6035008397643267,-1.6083134304626425,-1.633947405508171,-2.116737862845159,-2.0942371759230554,-6.691188173976344,231,0.0100
-1.6226617711016282,-1.5986469399386185,-1.6113449649161484,-1.59528132583747,-1.6015792929369013,-1.5990442296447644,-2.3300959311653164,-2.298632012268453,-8.684815900402638,70,0.0145
-1.6047205398762792,-1.5419606667016064,-1.5831968497126483,-1.5400294261913052,-1.5807689404019132,-1.549502745974343,-4.058479543808705,-3.93344146973749,-11.979566784297361,49,0.0437
-1.3990343474631863,-1.3109058948646999,-1.41472482253647,-1.2812579922627567,-1.4730917976054159,-1.3894323493183605,-2.3447335393880966,-2.0050737871377273,-1.6518569154768514,127,0.4786
-1.6352250206075245,-1.5384791741306587,-1.5971986886405622,-1.529594606783096,-1.5772210293293614,-1.5384202859213427,-4.613278962041273,-4.455646271530984,-11.578324245448783,46,0.0631
-1.6294771258650254,-1.6073392240167206,-1.6178406713698434,-1.6027452323694922,-1.6057583393328227,-1.6010338049801447,-2.1607817106344935,-2.1374902183539493,-7.749195878696023,108,0.0120
-1.3190641569162378,-1.2238769247058632,-1.3580731238580446,-1.1962503245530898,-1.455696919774305,-1.3291538029666767,-2.0604325850127565,-1.8155307326358179,-1.5076810088816115,172,0.6918
-1.6194764685853538,-1.5789426814105725,-1.6046437576482933,-1.576662159698821,-1.6052300715308503,-1.5844271015559337,-2.7836595313395893,-2.726812551307691,-10.079882118892712,138,0.0209
-1.581624665228148,-1.4477463922284004,-1.5413082581825845,-1.4244673287225968,-1.5399220094612371,-1.472922786779238,-4.725666583707903,-4.373022762991936,-4.800379129089305,232,0.1905
-1.6160191927622383,-1.5922639059287749,-1.607671084767979,-1.5908168453224687,-1.6065361877273565,-1.6141071667991584,-2.2589552242841204,-2.2313912316476294,-7.622744520641862,135,0.0120
-1.6271176955106461,-1.5810279382240684,-1.6093336816191872,-1.5770966804829252,-1.6091508380814203,-1.5960785521017806,-3.0019380505472966,-2.942498859959984,-11.094825173017373,152,0.0251
-1.48401601207217,-1.3691811733718842,-1.4795634133504332,-1.3431747142983175,-1.5062819929415139,-1.417293311838473,-2.9394935052527535,-2.576838021512228,-2.397479907505673,86,0.3311
-1.6383110516911026,-1.5910599275225434,-1.6179609283172665,-1.5850878710081673,-1.6056938071194105,-1.5956679707130483,-2.9266833135370334,-2.8690197524713184,-11.362067661569192,69,0.0251
-1.628521960441777,-1.6105614987027563,-1.6183704723473327,-1.6058484530601569,-1.6100119434226794,-1.6300283540584843,-2.0872037460862107,-2.066026104091365,-6.864054727968869,247,0.0100
-1.647675825941101,-1.5438501156706104,-1.6059269956863833,-1.5344114990776425,-1.583129058188923,-1.5469387935998486,-4.50964309363024,-4.365332764880539,-11.787261534812783,85,0.0631
-1.2993979108396945,-1.218999364392156,-1.3414965450746195,-1.1921157801946323,-1.451049055663698,-1.3466571007215453,-2.036407744352159,-1.8107008467977315,-1.480458869941729,242,0.8318
-1.606741138264958,-1.5447864005254963,-1.5774334150522475,-1.5375146112295839,-1.57593628976137,-1.5486026076908648,-4.209587936685111,-4.0629336228584725,-12.28355825966666,241,0.0525
-1.6278596112225256,-1.5320728464203586,-1.5861429819036845,-1.5201597733525598,-1.5765999977715046,-1.5367057987792152,-4.912337565204088,-4.730421292067521,-10.796638867113886,239,0.0759
-1.6057095575607503,-1.4902472041164747,-1.560407691952015,-1.4720299410065047,-1.5591885234311809,-1.5100532687802408,-5.434500784703471,-5.14487194181715,-7.1450122289641405,136,0.1318
-1.595062731438662,-1.485006886714196,-1.5517881521483936,-1.4677894682544146,-1.5456506060508162,-1.491630274030781,-5.2908887185242435,-4.985872649550487,-7.1363294615059125,248,0.1318
-1.6333286902806656,-1.5326341126760363,-1.5929958862718776,-1.522409911666745,-1.576713765397899,-1.5297592941340887,-4.801427243562452,-4.61505128384557,-11.09887715646532,21,0.0759
-1.6041710546591281,-1.5618950100189752,-1.5877827948731247,-1.559962990865688,-1.5875904333556536,-1.5678802137989505,-3.220661450625217,-3.1414996704829106,-11.831694835078215,116,0.0302
-1.62165413842591,-1.575895669849743,-1.6045830607767706,-1.5726199281105906,-1.5958545179683687,-1.574668411432432,-2.947029854858814,-2.889478824299733,-11.4735653017899,133,0.0251
-1.342190186609303,-1.273216682646171,-1.3678254339597318,-1.2413448056192131,-1.4781261915895274,-1.39652153145236,-2.1785396903452012,-1.8609458254287088,-1.5656753556812635,146,0.5754
-1.5666932764778319,-1.4244035172552192,-1.534075723980388,-1.4022416583785506,-1.5340981231454949,-1.451308853856876,-4.073859287987362,-3.72195841294376,-3.593389062417562,138,0.2291
-1.4918936158046903,-1.3660249550026482,-1.4792647259268532,-1.3474883457039328,-1.5068370232941626,-1.4356797754807575,-3.430669826544683,-3.0415118906279917,-2.6629478607235835,242,0.2754
-1.627598397454837,-1.5920827841383423,-1.6111774900886349,-1.5873680466298554,-1.6115132284875568,-1.604259109991746,-2.740223431953497,-2.69196115776378,-10.453923021721772,39,0.0209
-1.6362992317219138,-1.578849113549073,-1.6080549749616013,-1.5703239024482272,-1.6075524330462372,-1.5946409145848317,-3.4793153156220056,-3.3881347443188976,-12.526361644388786,93,0.0363
-1.6374254514162547,-1.565952466816723,-1.6047667998712112,-1.55459950538104,-1.585178554600191,-1.5649106640392907,-4.1639578335614855,-4.038492618709564,-12.268707869198211,170,0.0525
-1.6409613172336412,-1.5148921527501733,-1.5965803334199578,-1.5026367019510096,-1.5787329682790545,-1.5256633553719912,-5.143512698788945,-4.928800646076048,-9.829684611991258,204,0.0912
-1.6347094867013057,-1.5481564056955555,-1.5983186129136666,-1.5380549385320403,-1.5785636783341244,-1.5530433909478711,-4.652314950447425,-4.485169652234898,-11.557492409452662,220,0.0631
-1.6341640242523536,-1.5927620255453347,-1.614919229486301,-1.586297050025721,-1.5984963710760383,-1.596659354909098,-2.9634281272453857,-2.9039289464547138,-11.311810194200685,13,0.0251
-1.6188447128109746,-1.4986041809761361,-1.5725334270691975,-1.479879205691619,-1.5553624762811946,-1.5064203256425786,-5.300368277045247,-5.018381655440536,-7.130530606236604,120,0.1318
-1.624986404045619,-1.4856516474903165,-1.5751995466530357,-1.468570060260279,-1.557480243820808,-1.4960623944164044,-5.383739529440073,-5.106298186204,-6.857890949880136,22,0.1318
-1.6351264234500051,-1.5835840862247856,-1.612807416759528,-1.5771983381027308,-1.6001646118439106,-1.579156441852167,-3.2572107617816326,-3.185962707229263,-11.78542402596506,23,0.0302
-1.6413754348036018,-1.5689351007871313,-1.608723763379876,-1.5595155143230062,-1.5993492764497639,-1.5604813408547011,-3.884322931657532,-3.7773570340514584,-12.52777231512781,56,0.0437
-1.6328873772736896,-1.5044746549223837,-1.5858675517030036,-1.491315095422091,-1.5658600159906513,-1.5139540019436022,-5.380417812604425,-5.132469291908499,-8.23787451871858,187,0.1096
-1.3472947126469819,-1.2509461095711794,-1.386762012772539,-1.2254127138732496,-1.4572358350461354,-1.3541422785449533,-1.9981240721977644,-1.8066178189711162,-1.4919470173767448,244,0.8318
-1.6232454638076879,-1.5523278197424395,-1.5974902474657158,-1.5470227201743154,-1.5851644241256184,-1.5526705631537856,-3.9871623238742977,-3.8758558103286074,-12.134108004830232,181,0.0437
-1.4918507331673807,-1.3781929126296157,-1.4800577955599408,-1.3566502829629195,-1.5229120810131396,-1.438825800570133,-3.517785967171411,-3.139217152237848,-2.7508712352053317,81,0.2754
-1.6280726862175403,-1.584840317254605,-1.6086250884423994,-1.5795648127866193,-1.6100005852280082,-1.5801199991922381,-2.917852061839567,-2.8597152130113894,-11.15103914887832,149,0.0251
-1.6351358164283905,-1.5265182525669612,-1.5888506231420019,-1.511034909499168,-1.573007512828047,-1.5282677178878248,-5.225068149829827,-5.00225045382629,-9.659300199522836,155,0.0912
-1.469030920695819,-1.3703416620332107,-1.458886349554978,-1.3404664579420005,-1.516975438282288,-1.4204130259633958,-2.9209309204515517,-2.5248716273439653,-2.293851973463114,105,0.3311
-1.6311129768956605,-1.579019744979439,-1.6102013817834055,-1.5736191611576331,-1.6051141232926676,-1.5953557807871368,-3.217584376531596,-3.1468705140851165,-11.83045973285896,166,0.0302
-1.6347890020789682,-1.5304781204085125,-1.5960779999307626,-1.5191291991633418,-1.574727931142027,-1.5325349309261886,-4.983983801185883,-4.80543910750748,-10.57308111003633,196,0.0759
-1.31003803591704,-1.2306465657770944,-1.348775606693813,-1.2042433835685356,-1.4526282652480826,-1.3475253945849706,-2.094325091759007,-1.8423200651034808,-1.587798138744654,42,0.6918
-1.5778645267461733,-1.4335906422411357,-1.5391752910618823,-1.416671883838993,-1.5468552372374036,-1.4930918371059752,-4.66475288951953,-4.312411097982706,-4.521206384220641,46,0.1905
-1.638187093152416,-1.571323607486123,-1.6079866813213761,-1.561932992518325,-1.5978779441644564,-1.5626450002570642,-3.774108368649221,-3.672344584544459,-12.629940828746694,94,0.0437
-1.3047821386914962,-1.2259006678778983,-1.3367145923422226,-1.1984168865560596,-1.4411310656920462,-1.3363081828003507,-2.0513963834270452,-1.7870724364703634,-1.5216036481088424,194,0.6918
-1.6107722240938782,-1.5543518932837226,-1.5901777366034455,-1.5511657396292475,-1.5889113321205488,-1.5692762196472412,-3.5637685942448347,-3.464549899878591,-12.131329150419033,186,0.0363
-1.6490690393398497,-1.5374677167552646,-1.6062773117025158,-1.5252041983642204,-1.5807134190510614,-1.5373215717728688,-5.098834313034587,-4.911585356422184,-10.333032808866902,22,0.0759
-1.2845441781724989,-1.2011312688352962,-1.3258748033806411,-1.1826802515290167,-1.4430805956824653,-1.3283607528013082,-2.0341848752089438,-1.8086051338660547,-1.4733271328751805,121,0.8318
-1.3666649314399122,-1.2871315324104566,-1.394240255666791,-1.2575893174408095,-1.4743326288936787,-1.3779589161443577,-2.1072332620745393,-1.8190189924423166,-1.59169144402722,153,0.5754
-1.6375831434207306,-1.5848617569735746,-1.6151625077154381,-1.577842221680152,-1.5951043302879155,-1.5947169788801918,-3.251432329245871,-3.1702167356617683,-11.884601382258147,220,0.0302
-1.6170208404908428,-1.506490814625936,-1.5787443664274798,-1.497327105495084,-1.5640748318861566,-1.5179833919866175,-5.1387634979941526,-4.9135876386513795,-9.886711462935972,214,0.0912
-1.644018795454006,-1.5661462716991041,-1.6083354824928382,-1.5542910994094412,-1.5823094402394906,-1.555642602561411,-4.137318802663347,-4.015096326604881,-12.398598200765269,94,0.0525
-1.3594983158741234,-1.2642511753068435,-1.3884926557560753,-1.2428012883255706,-1.4805471239221215,-1.3816422161026367,-2.15045219726851,-1.8614814590946227,-1.5517863125736793,69,0.5754
-1.6237239014150613,-1.5583243399585638,-1.5974770312572277,-1.5525598488366839,-1.5897928672607868,-1.5647378891189772,-3.943363144286111,-3.833694630218318,-12.075504710577212,67,0.0437
-1.4592913782788828,-1.360884213235499,-1.4554582478502118,-1.3350020345669324,-1.5031824725575496,-1.4285656237527593,-3.012163399525753,-2.630003001595548,-2.338464611630352,193,0.3311
-1.6239021002774325,-1.5898734915572161,-1.6107714385090262,-1.5866910723238097,-1.601377200095729,-1.587114279389796,-2.5117441761676815,-2.4689076482177517,-9.605071591875317,182,0.0174
-1.3859711461817283,-1.2884369101316369,-1.4080452237266192,-1.2626155846461327,-1.5024844533192878,-1.3889928736744463,-2.2686972304416773,-1.9380067387675632,-1.6928883777805912,122,0.4786
-1.6348970028890286,-1.515175713996173,-1.5894129280072231,-1.5029837227826854,-1.5688821050310613,-1.5220198565191643,-5.155703427785091,-4.934887161097957,-9.898933341296306,128,0.0912
-1.2818331310631121,-1.1907709162415263,-1.3258443178044992,-1.1725409338195236,-1.4363406105590197,-1.3163524265017355,-2.019387712205904,-1.8006093647328594,-1.473802914270662,54,0.8318
