newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-2.293655709546424,-2.157010873140547,-2.377430254302356,-2.012536596716963,-2.456387110825244,-2.1464078441669243,-2.927253487318024,-2.7195908165593954,-2.506593144497806,14,14
-1.949002831184648,-1.8018996373758,-2.018503642215015,-1.713396530734792,-2.130888652374675,-1.8628512377023672,-2.676559211043795,-2.4282754748309325,-2.1562879399085526,10,41
-1.7525321225989885,-1.6065775306145598,-1.8117013816388785,-1.5745526938238543,-1.9328122705817548,-1.7211261986304156,-2.5318358386433863,-2.222948270591832,-1.935104655633341,8,91
-2.3420210054036423,-2.149635777969184,-2.4229495115515864,-2.02360809859528,-2.552027015100195,-2.211390710500861,-3.105172594106634,-2.855599901628441,-2.620762608862892,16,98
-2.0956405781006624,-1.8938575910930529,-2.173501037153149,-1.79281567191582,-2.299277657717305,-1.9674804414410836,-2.8254847241737027,-2.5780290889326034,-2.340039027845048,12,33
-2.0905988845083274,-1.884021504865956,-2.167222645983585,-1.810492513648452,-2.2948881150486717,-1.9787768310207956,-2.871914983501408,-2.6056182308296574,-2.335882353742869,12,13
-1.7688040444487707,-1.6665700159559091,-1.7816329168293632,-1.6175873864957802,-1.671036481234658,-1.5382513743750397,-2.4496459161724267,-2.0993747200497883,-1.8600169511040208,6,84
-2.091767802071481,-1.950999602430713,-2.165396793522949,-1.8531869883714305,-2.3101500546092613,-1.995335177074844,-2.8503386530078942,-2.5768676623796054,-2.3339969490656385,12,22
-1.8496219038180768,-1.7298947939460698,-1.893950349370028,-1.6688684916711627,-1.943988376197524,-1.7339899181799892,-2.4697807766850115,-2.201166243629825,-1.9790834960585744,8,31
-2.205708487497811,-2.116822229485081,-2.22586677728234,-2.112189441299276,-1.2746912276100597,-1.199335138910245,-2.557281911715949,-2.221961783844153,-2.256017997485091,4,66
-2.234410994069225,-2.0262353345841912,-2.315338179635617,-1.9221297659465373,-2.4384576134636027,-2.1336729249439546,-3.0039871588166824,-2.761445893208742,-2.49254095441112,14,84
-2.3714509672254875,-2.2103879000126745,-2.453367045054092,-2.05460270034514,-2.558409617965639,-2.1938027188488385,-3.089193746501304,-2.8511808311117663,-2.6255738852054358,16,19
-2.3467779920548755,-2.086409940338464,-2.4380456183113197,-1.9796258303120624,-2.5403917361802595,-2.1614433686739885,-3.085809689511928,-2.853994463951582,-2.6179717038534287,16,33
-2.129044460671928,-2.02024341910524,-2.19932628606964,-1.887477622806054,-2.305878258205028,-2.0101000280900454,-2.832192797825162,-2.5826297223650982,-2.3485560421156304,12,54
-1.9997565438568463,-1.9302766683149943,-1.9969101258968216,-1.9128773857933288,-1.287055596397127,-1.2335330914498477,-2.6244514549136397,-2.2656225230353293,-2.035222846868509,4,94
-3.82582020056828,-3.82582020056828,-3.82582020056828,-3.82582020056828,-0.6527121318067856,-0.6527121318067856,-2.087761285267517,-2.087761285267517,-3.8184268452572026,2,90
-3.945351692663885,-3.945351692663885,-3.945351692663885,-3.945351692663885,-0.6533102313408351,-0.6533102313408351,-2.010759137152685,-2.010759137152685,-3.9410399285016697,2,45
-2.1050604005865656,-1.908963475554874,-2.1877052345767134,-1.825242115693622,-2.31147629853373,-2.0553724647492344,-2.8073630257172315,-2.573079500561823,-2.3383696989592826,12,59
-4.229643169124933,-4.229643169124933,-4.229643169124933,-4.229643169124933,-0.6475037650314344,-0.6475037650314344,-1.831638146739325,-1.831638146739325,-4.214258384944194,2,30
-2.46741970190559,-2.236147638847092,-2.557112488236774,-2.115603712100209,-2.6845179655828426,-2.261854286165504,-3.209408348595709,-2.9747993641446326,-2.7379533830654106,18,21
-2.380094213565054,-2.08772897826862,-2.471182940188491,-1.9814381002926376,-2.5487578545646703,-2.1548575034635267,-3.059310768613072,-2.853537572592152,-2.628147490169045,16,81
-1.965800321687684,-1.891714799203648,-1.9636678134593544,-1.8755440696989611,-1.29403425484819,-1.237888522949972,-2.6192346611730826,-2.303903033772766,-1.9663160173330267,4,30
-1.8285594778744985,-1.7188260242239388,-1.8767352440754148,-1.6548379095201204,-1.9350349828089248,-1.7578387894341063,-2.4720405957069405,-2.2028418350507417,-1.9759812726698995,8,4
-4.043040115251214,-4.043040115251214,-4.043040115251214,-4.043040115251214,-0.6678133661813138,-0.6678133661813138,-1.8846378339626804,-1.8846378339626804,-4.045919302691618,2,50
-2.0987145296302843,-1.875896633983024,-2.1733530607514,-1.7992902694324324,-2.299161760431217,-1.9877750699598364,-2.833103299699221,-2.577059281133435,-2.3365599756118707,12,25
-4.025579580278821,-4.025579580278821,-4.025579580278821,-4.025579580278821,-0.6516187485558526,-0.6516187485558526,-2.042298586125483,-2.042298586125483,-4.019562223835454,2,76
-2.0674967277406884,-1.9661229238552456,-2.059678358662175,-1.949204322244165,-1.3070228928470795,-1.2329442274811526,-2.663565913846833,-2.328244824930982,-2.061168719233755,4,49
-2.082070458059329,-1.9856331865624,-2.0794658988174404,-1.9693794060897143,-1.2782800914560528,-1.222667141416397,-2.511397796144405,-2.1734701007301003,-2.1023629567722946,4,52
-1.7604869628543307,-1.5784972994294726,-1.8003556256089075,-1.5338788392945308,-1.907010675953486,-1.7226713700910432,-2.572269054396341,-2.248626896057764,-1.934900861923298,8,2
-4.138673954594752,-4.138673954594752,-4.138673954594752,-4.138673954594752,-0.6653578266539045,-0.6653578266539045,-1.904355045203039,-1.904355045203039,-4.101807766342368,2,93
-1.7628012325156437,-1.6693964896973394,-1.80854611929474,-1.6044230157116708,-1.9232938400742805,-1.7326350581065144,-2.56507241427798,-2.246887229240682,-1.952786079153601,8,41
