BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,ratio,rep
1.821809557988939,1.812266757427484,1.8214636329754943,1.8144255601619232,1.8414190967793904,1.8252275526298307,3.1633455822466137,3.113301160713465,21.448666170201232,0.046415888336127774,7
1.8342939134374576,1.827335110047696,1.83388516389334,1.828323350361832,1.846804771576184,1.8992464040848451,2.471090897587616,2.444947841625293,22.32703038561368,0.021544346900318832,27
1.346262761686481,1.1284387690121551,1.412431539600466,1.1581262091598998,1.627658236347182,1.5112459125189808,2.2240659273010093,2.030085959855878,1.9235176892517856,2.154434690031882,70
1.8403476183051557,1.839665675245176,1.8402492144119933,1.8396849886213376,1.922395290151928,2.0364960521954725,1.8712103254018404,1.8690654136844576,23.02635080888081,0.0021544346900318843,3
1.7464249393360485,1.6870571033619572,1.7428344273642578,1.6966055224061154,1.778935640159887,1.7454705927733225,4.777688161978126,4.6530926122844285,16.385456336947367,0.21544346900318823,50
1.215276532486392,0.6876307987935599,1.3018312802698273,0.7021917405347936,1.5127128165990913,1.35831266300311,2.1814983711144427,2.1906279877812302,1.754330380722035,10.0,48
1.8242310910299528,1.8123804013475504,1.8234185053032923,1.814458304769748,1.8387876333291808,1.8222625842750504,3.154183940956221,3.1084458667816435,21.444794615962127,0.046415888336127774,17
1.831105765711332,1.823598756204457,1.8304243748098048,1.8247208536931736,1.8464363211370456,1.8314661012786588,2.7611087601277964,2.7265262044933607,21.97785638794994,0.03162277660168379,1
1.2187430108340571,0.6971944629179869,1.3036370286365615,0.7155780826493005,1.525667887807464,1.3579773379319748,2.187221072932675,2.1968594729013606,1.757819748561674,10.0,2
1.8285679489589797,1.818755297546264,1.8282728123593823,1.820591703714124,1.8420132805789664,1.8932359182575529,2.754265974701122,2.719641741952133,21.98662199773016,0.03162277660168379,8
1.840081487515488,1.83939193193468,1.8400797583960324,1.8394937361116277,1.8992515552488969,1.9770511031860087,1.859980983770147,1.8585454740471783,23.04835818749768,0.0014677992676220691,28
1.8398261591345115,1.8384597698114276,1.8398653519985064,1.8386838525810656,1.8479636427313024,1.845568331046226,1.874319329091154,1.8720911063691077,23.02594175837443,0.0021544346900318843,27
1.8106818657845083,1.805474911468073,1.810416739860405,1.806500271706304,1.8215309389777203,1.838715884722902,2.476468811751805,2.450016470997343,22.31310012817459,0.021544346900318832,53
1.7759921260383598,1.745576814836706,1.774562537039062,1.750029890993943,1.7890409106753364,1.824382715700112,4.063033187426814,3.985984837790848,19.67285230801727,0.1,36
1.8336178660081148,1.8307024626536252,1.833138677315427,1.8311661514145536,1.838934568178144,1.8653662248506409,2.4802779477853734,2.4544787655714915,22.32164443961424,0.021544346900318832,6
1.8066144478760808,1.806141088878824,1.8066131201456497,1.806232175035276,1.88556863176366,1.9241086674458447,1.8408590908129363,1.8384907261931045,23.02370602113581,0.0021544346900318843,64
1.840375384913328,1.8389019079694,1.8402637194615936,1.8389919331204316,1.9017728420927424,1.8446844587952689,1.8931095038925676,1.8897873975584505,22.991481027265387,0.0031622776601683794,32
1.7695951171959148,1.7343303880870764,1.7663251365136765,1.7395754141871154,1.7929087861006316,1.7641081708275526,4.487067245558394,4.389996868993591,18.289013568901783,0.1467799267622069,54
1.8011488687303348,1.8005848968080749,1.8011668207584028,1.800721057049202,1.8835729885200776,2.001139878685134,1.8362467845630173,1.833737911685072,23.02227331755527,0.0021544346900318843,79
1.831907608748538,1.8250786555807783,1.8312831570604533,1.825978676327556,1.837945034785696,1.8842208609061848,2.7676573152989947,2.7327509174688744,21.968684938480617,0.03162277660168379,16
1.2196251654683172,0.696796815880127,1.3038652433792892,0.714218526739063,1.5329542118416943,1.3392979052123084,2.188292734517405,2.2026861977207197,1.7572278016747045,10.0,20
1.7518035092851365,1.6955427037482238,1.7465775850197758,1.703861014782829,1.7864662033356593,1.7541503358173325,4.794056645979596,4.676425176692095,16.37973829553461,0.21544346900318823,48
1.8172741264843384,1.81627831504096,1.8171799396437536,1.816355910262362,1.878061640387932,1.8232309695626716,1.8777041557239087,1.8739115083409288,22.987131383471272,0.0031622776601683794,44
1.8298297151647585,1.821313326998151,1.829483779884001,1.822759131787377,1.839575381521,1.8299402751678155,2.7752136711623034,2.740135510689509,21.97241338657685,0.03162277660168379,2
1.8158886681041209,1.8080231963620013,1.8147338371423336,1.8086272439306592,1.8207590538539715,1.853457200160089,2.490243380769454,2.465481657600518,22.30727382126653,0.021544346900318832,37
1.8019819743776648,1.8019750612720933,1.8019401925526355,1.8019543279656756,1.8398480666960288,1.8996942299632116,1.8109460673047173,1.8098816540687783,23.06108341495416,0.001,70
1.80186266583956,1.8018828987938451,1.8017929779892627,1.8018686683281464,1.854326341904526,1.9445447443669637,1.821059247922932,1.8193280494190651,23.04593108374277,0.0014677992676220691,69
1.834936325535253,1.831739561159327,1.8348697578022704,1.8324022198970065,1.846381173455821,1.860882072265872,2.2504637069669866,2.2321208936195176,22.57783282452453,0.01467799267622069,27
1.7473299809920115,1.6901586983001475,1.743114342769741,1.699079445759704,1.7771287855093283,1.7393662829758287,4.802204710705972,4.680603217855132,16.38133893103728,0.21544346900318823,42
1.7933053325903685,1.7761028916341417,1.791851605946662,1.7784558716234282,1.832625587706571,1.790798328716656,3.5908250486814746,3.531844027161355,20.71479737390634,0.06812920690579612,61
1.7479604708441991,1.693777635604757,1.7441444816259632,1.702136192988798,1.7755821526151163,1.7510526715838868,4.791726824683146,4.672198740236267,16.463428177791993,0.21544346900318823,43
1.808077249530665,1.8078392811670867,1.8080522936717331,1.8078793126326171,1.8641030974484247,1.9491542485042264,1.827896215478637,1.826257470318187,23.04611693713617,0.0014677992676220691,36
1.8110854607680429,1.7945256649004653,1.810499455784567,1.79776961187429,1.8241004890984025,1.8218717306441905,3.574264903140015,3.515017739122116,20.75443872296825,0.06812920690579612,100
1.8337876462882268,1.8236397003289144,1.8327297073012732,1.8248358803954905,1.8458105505702072,1.8312545918018504,2.771314849204263,2.737010267611071,21.983631858865813,0.03162277660168379,32
1.7284179410840657,1.6586171793061235,1.727809783438724,1.672929229915413,1.7897332244124726,1.74542569331355,4.78171702525024,4.624893115801962,13.990448076773651,0.31622776601683794,16
1.7487074785368055,1.69024639476698,1.7451268198991,1.6990786369719877,1.7793623095556887,1.7432735091011915,4.79825944767282,4.679189446220319,16.319223615340615,0.21544346900318823,96
1.8060023802667624,1.8058562106899927,1.8060765605836264,1.8059762870019755,1.8806317186642416,1.9872995383618923,1.8327260515939003,1.8302423203717004,23.026389319878124,0.0021544346900318843,43
1.8064658296805187,1.80576143192502,1.806324959129742,1.805845967795049,1.9834460656154589,2.238949925218912,1.9124057804670476,1.9063255296408133,22.929610878045523,0.004641588833612777,58
1.274438324743683,1.0187114348213646,1.348574872564479,1.0347772563705733,1.5894206427523054,1.4939776986113789,2.1853144824637285,2.0515707086742925,1.7268678612745794,3.1622776601683795,56
1.8334881851588112,1.8306805327538132,1.833522147447436,1.8315344494313812,1.8400868513276123,1.8436782747757847,2.273564041142081,2.2544013644634213,22.569709242481203,0.01467799267622069,29
1.355042229711701,1.1343982812410818,1.4159835063660344,1.1604562308067972,1.6133620235351231,1.511061328922936,2.22505391188636,2.023553143883549,1.831653369653336,2.154434690031882,73
1.6502138637157158,1.5135954443293556,1.6591019736344446,1.5359371259002523,1.74652535871381,1.690666514186799,3.7005962647858617,3.5000758791878503,8.057366663316378,0.6812920690579608,32
1.2407853040583756,0.8880591438437354,1.3213880182238456,0.9095718321079386,1.557055955225109,1.4268177455996336,2.1742362839110307,2.0967746355817027,1.732663052717733,4.6415888336127775,92
1.84004796381456,1.83741551705818,1.839684828042245,1.837547731653672,1.8461669962216427,1.846969248221784,2.007925586778728,1.9991779640458307,22.8531425376294,0.006812920690579608,19
1.639037545209494,1.5089996947036255,1.648672854116443,1.5311015651458515,1.7420208850957808,1.6809943130163032,3.6847705059385887,3.475800690711069,7.861448376754595,0.6812920690579608,20
1.8354418579904015,1.8301868890180009,1.835337916996817,1.831051847568255,2.094861451949174,1.836107371330664,2.2614384838222827,2.2438973608123,22.56801825719953,0.01467799267622069,23
1.789279203357774,1.7691453260862546,1.7885141631923522,1.7726083853723704,1.8021665514066207,1.7875346003086006,3.558273212868761,3.499795735690826,20.75185019416938,0.06812920690579612,62
1.8041185442494396,1.8014360386952897,1.8038436528104809,1.8017758999508415,1.8104979017316996,1.8234174937126308,2.0826971234027165,2.069639983710372,22.732999307532268,0.01,37
1.817158557432318,1.8082213323741043,1.8162092481258385,1.8088100674674132,1.8338940897868257,1.855717332407246,2.462084350053303,2.437690770749204,22.32848207938985,0.021544346900318832,43
1.8013023880069523,1.8009515886017609,1.801290745784044,1.8010519779095882,1.921075741140313,2.095062250637369,1.8611120066604443,1.8571120286949017,22.98590970512937,0.0031622776601683794,76
1.8287645076619612,1.821544292739803,1.8285152397210391,1.8230446038215504,1.8532170680336904,1.8287162016037035,2.792363630430475,2.7573231116651744,21.960390445179648,0.03162277660168379,22
1.1622189309230866,0.6717838792304037,1.247755224577431,0.675910942951976,1.4161094026777752,1.3051146251029335,2.127706112244023,2.140251665327844,1.7039695603701452,10.0,97
1.8282842582144387,1.825021324540184,1.828752097182744,1.8264853678744728,1.8390636816438075,1.8712284201611165,2.4992647075095955,2.472801963649816,22.314644407879197,0.021544346900318832,9
1.83790483849644,1.8358600634911424,1.8379114127001772,1.836274635910336,1.9692696350730492,1.8511469520950887,2.018243459486321,2.00941823512307,22.8510137601576,0.006812920690579608,1
1.7907905499110883,1.7784981328879086,1.7903135662408336,1.780627228345589,1.800886374116379,1.7918881760011265,3.1322405119768835,3.085698896321807,21.447613050510693,0.046415888336127774,50
1.806197923936476,1.8053281196673092,1.8062727320290115,1.8055615348683172,1.8950546128723944,2.0169157501982844,1.848809954414026,1.8461736937667792,23.01958005434656,0.0021544346900318843,46
1.714180205368814,1.598568410781959,1.7115794438187653,1.6155126691955488,1.765528956376246,1.71062640167889,4.349584270745458,4.172240450268095,11.147396234015336,0.46415888336127775,29
1.4334980847411096,1.2496951674036083,1.4755758116322648,1.271900474055334,1.6380849016589134,1.5463829521640728,2.3539763979692747,2.119221726792585,2.63841338816032,1.467799267622069,59
1.1984108190869731,0.7767094433726741,1.279885243996422,0.7913749664387567,1.5108241275151502,1.3791388508644191,2.1563227582173337,2.1280449381819837,1.723186175341376,6.812920690579608,44
1.7520439164148145,1.6921451026720675,1.7472511723382702,1.7001136224033064,1.776056240598132,1.7462593145359928,4.765971329512982,4.644605148205374,16.408827590892717,0.21544346900318823,83
1.812259744574446,1.807329242643628,1.811820775824268,1.8080358297869623,1.8186601518368672,1.8831942424180768,2.465198365656565,2.4393500873597627,22.326793743042447,0.021544346900318832,58
1.833322065311764,1.8307190354949765,1.8333647113176248,1.831481581132684,1.836958788273717,1.8577798139902428,2.251986533585227,2.232529581841637,22.57611702882224,0.01467799267622069,31
1.3169111761165533,1.0337122544982518,1.3907974416153766,1.0588613748038038,1.6471814958325357,1.4991767996000736,2.2165792591526183,2.083286203590073,1.7629839991276148,3.1622776601683795,12
1.6806038708919098,1.579043214690152,1.68031406685359,1.595034085669333,1.7636301777810257,1.6958855795626804,4.371851633094666,4.201030739223396,11.054371873419637,0.46415888336127775,79
1.8299767835040728,1.8262114925920616,1.8295306478782527,1.8268462430957024,1.836994563614248,1.8581835910757167,2.4646167071499003,2.4372327567020142,22.329388478266587,0.021544346900318832,98
1.7805405025414731,1.755422138470785,1.778699592464671,1.7593415390980642,1.794142500854707,1.7760105519012794,4.088302806319715,4.010312845915417,19.666320733597992,0.1,83
1.771883904522441,1.7284166128611098,1.7682891495310702,1.7350269693498277,1.7965885764593652,1.7659016017166755,4.506199369740751,4.413932544548275,18.264753632585588,0.1467799267622069,39
1.795179317709554,1.7857401878557222,1.794638515569681,1.787144201321723,1.815309347563112,1.7938300074124405,2.7279102657263854,2.6935026746445327,21.98018654321337,0.03162277660168379,50
1.8373976138825,1.8346809506952104,1.837269523676281,1.8351069943404512,1.8446288667995596,1.8468732802487688,2.1135720797769406,2.1009551178611163,22.7333465243168,0.01,3
1.7939667567339428,1.779170257402395,1.7933402834125591,1.781570006076563,1.8231218336035275,1.7917999301503027,3.147519098217633,3.099109119427265,21.456306486586342,0.046415888336127774,76
1.818996791796748,1.817386166782496,1.8186392800209847,1.8172697553430897,1.945157518102488,2.1091459806778943,1.869590474537173,1.866761223083789,22.989163656416853,0.0031622776601683794,40
1.808432846771016,1.8077076176294444,1.8083874928079315,1.807775045912705,1.8434298082516627,1.8848965975852348,1.8243847862070368,1.823190299180008,23.048448886570053,0.0014677992676220691,34
1.7898570676643628,1.7687996592413586,1.788572075193089,1.772103340846358,1.8013067269001304,1.7878108148803145,3.5825111897981983,3.5223002285205647,20.73653356462936,0.06812920690579612,69
1.8400069048211771,1.83910484908311,1.839952349411711,1.8392216845693836,1.922037218164537,2.037936785291636,1.874318895891905,1.872042914500849,23.025071858426244,0.0021544346900318843,30
1.836274420256158,1.83152106734381,1.835972097902436,1.832227022369124,1.843056970517703,1.8647426164597152,2.262672798924909,2.244971804222838,22.56926537985344,0.01467799267622069,19
1.8343753331092416,1.829194225000056,1.8339581447797453,1.829913072667244,1.8417865769697317,1.8929177091149845,2.4674612961821194,2.4433504565113995,22.330035139682323,0.021544346900318832,14
1.8092743839397136,1.7982763265313169,1.8085253942775237,1.8002094390828411,1.829891249115284,1.8152845709090064,3.151134929844797,3.1046401829079344,21.455982504584195,0.046415888336127774,99
1.5285359511410328,1.37868037362404,1.554818091993298,1.4022269457940593,1.702680801038154,1.6295109564319248,2.8774696865622054,2.649257817228305,5.028370979499778,1.0,94
1.808081104316459,1.808009104228944,1.808087665212616,1.8080445535123344,1.848230785641363,1.9095870033025852,1.8199023829170289,1.81872774004955,23.060307506147133,0.001,64
1.793233979628444,1.7741066479691183,1.7915018112292458,1.7765329453311012,1.8042816215283508,1.800941434614491,3.585218563336227,3.524784383997722,20.706814538383227,0.06812920690579612,72
1.8391876772604752,1.8392822914506592,1.839281617683713,1.8394046147390195,1.8930132243653777,1.97930558688675,1.8618634577774371,1.8598912156421663,23.04767586071456,0.0014677992676220691,19
1.773007198608365,1.7276531267384507,1.7686554808891195,1.734041320047011,1.7971233662153976,1.76773285055732,4.522126212724713,4.429750433314025,18.23314302639237,0.1467799267622069,45
1.219945687035795,0.6993092092755396,1.3037916970613792,0.7146951865911397,1.5213984590224998,1.3649216151578611,2.1862673519516203,2.198159627799632,1.7577180409387252,10.0,9
1.8163294365576053,1.8159260954493863,1.8163408194961423,1.8162051191427655,1.8230966505355328,1.830696314699224,1.98849832666527,1.9785102702262096,22.85281977563855,0.006812920690579608,52
1.2473915378786515,0.8948891481884073,1.3267310032286437,0.9158511281498668,1.5588359729884698,1.4601848045459254,2.1749470029422104,2.1011084686242403,1.7374635740270483,4.6415888336127775,55
1.7475819668199066,1.6631743019810596,1.7429547338540576,1.6767115976179123,1.7908619416552078,1.7441061486164022,4.783351923987426,4.637312024678163,14.107249670456971,0.31622776601683794,4
1.8398945067303816,1.8398373370827512,1.8399004567952415,1.8398757877718888,1.8746931975420933,1.929319410918073,1.8478383264995624,1.846760925571844,23.064737460180545,0.001,2
1.2192238319861028,0.6972115768394928,1.3046411264677455,0.7142855922400768,1.5227157220815808,1.3804540920811357,2.185056387636893,2.194812526411867,1.7577271419551783,10.0,22
1.804392677731785,1.7975180363867158,1.8039094710825767,1.7985522158445677,1.81169693889,1.8047865083305803,2.462642083985,2.4370716367176586,22.321689332555117,0.021544346900318832,80
1.1922251487236273,0.6846995243542722,1.2764345325386366,0.6966607152757468,1.482242571190943,1.3578841469883256,2.1679988792656366,2.183273690921074,1.737335942358936,10.0,74
1.79264971549067,1.7819828749034534,1.7912366594667744,1.7834577244695042,1.809506140033465,1.7895305070639422,3.1064884623884312,3.0606427091279085,21.461273817864708,0.046415888336127774,48
1.7029874680810184,1.5983418813435526,1.7027264675251013,1.615807224823837,1.775383027914872,1.7365658711652134,4.396524720005721,4.218429407815783,11.12356955354452,0.46415888336127775,19
1.522961430828396,1.3793316207401851,1.5468467732724962,1.4017367405849903,1.6843859945866764,1.606640420913393,2.8906857992523065,2.659497355136535,5.062169277486469,1.0,89
1.7970500938053824,1.7853526653461147,1.7961806209557594,1.786775754999537,1.8171162323503331,1.7979805311084676,2.76766414057078,2.73335250259737,21.961752435646407,0.03162277660168379,62
1.8121979241724504,1.805242596352657,1.8119477959951928,1.806311512746217,1.8187534636748843,1.8416129968829664,2.474626616409859,2.4484840391263902,22.308087622945475,0.021544346900318832,60
1.6820164463265634,1.5786877126794343,1.6796550372326695,1.5937565267412208,1.742955005052409,1.6895687101376111,4.36785279797332,4.196204974076895,10.919396393665949,0.46415888336127775,36
1.8068615741659089,1.8050018976094608,1.8067818812350884,1.805207021638988,1.8130335668686968,1.818905571060751,1.9069223379106304,1.9014337334791975,22.934017366786684,0.004641588833612777,62
1.8014462644565676,1.7987570348696134,1.8016318521655053,1.7995454726565183,1.809513633752309,1.8168422087602556,2.222816966873704,2.203859543917057,22.571123704377527,0.01467799267622069,64
1.7657744580415011,1.722003819085387,1.7616275845250866,1.7277606916594994,1.7878632071627387,1.7606792558648183,4.499588696464601,4.404622568133872,18.2484230483206,0.1467799267622069,93
1.290823668998589,1.012378447917665,1.365670330207048,1.0422864356828332,1.599467210401265,1.4940645052368555,2.174012068219622,2.051298670209047,1.7273800655744356,3.1622776601683795,98
1.2865830697239589,1.0285486483216677,1.3601472680009925,1.0477772244444277,1.5985066427384846,1.4738577989027306,2.1784328703231437,2.0428490714182725,1.729113755001722,3.1622776601683795,60
1.8012451254646922,1.8006563744250244,1.8012647407921405,1.800782528459412,1.8863874637160671,2.0041377032738565,1.8373195935173336,1.8348404447300144,23.0218008584926,0.0021544346900318843,71
1.8201542632064225,1.7981948634999247,1.8193399041702667,1.8018301041722065,1.8314794147796132,1.846733632575608,3.5636750500968297,3.5061022215406914,20.77647422948146,0.06812920690579612,25
1.191816800025178,0.6854799822366724,1.2764356587665735,0.6976029817615444,1.467477666090668,1.3706529661607283,2.168425086379042,2.183665983636869,1.73770292023239,10.0,90
1.7963626301710416,1.778492559430803,1.7954748041912771,1.7808856103038415,1.8290029897215505,1.7987317729996293,3.12418167975332,3.079511904603822,21.465059016110796,0.046415888336127774,96
1.784991702385006,1.777878770517425,1.785102758626658,1.7801708771737454,1.7965724025853853,1.789672477477786,3.126589573967673,3.0797568642251845,21.451686648047872,0.046415888336127774,38
1.5391544666399688,1.3840895321416415,1.5633600057219617,1.4098464368503247,1.7170501342613584,1.6106244852431555,2.9258734489317795,2.682289982078156,4.931853331071166,1.0,52
1.78980905717245,1.7741999671833142,1.7886513289896997,1.77692631465107,1.800299638465252,1.784865348905471,3.5556716302642672,3.494504441054809,20.773058062952188,0.06812920690579612,49
1.2361775099790957,0.8865502962724487,1.3155910396411423,0.9048856654333532,1.6103884694675648,1.4573504413149518,2.183729831889504,2.109047242162243,1.7352252638500347,4.6415888336127775,46
1.2019597175190186,0.7728105631322981,1.2861423416951958,0.7902328773898102,1.5106123643650329,1.381556406737708,2.133141504381146,2.111693779962754,1.7110017061633938,6.812920690579608,94
1.8246369222522385,1.8114255578591767,1.82415137257642,1.813725582554156,1.8490417099380625,1.8309030617005888,3.1582465539374915,3.1103462595054734,21.46238105792797,0.046415888336127774,13
1.8013500544369505,1.8013509267776249,1.8014170978372686,1.801436446887564,1.8398394583116104,1.8982290320443451,1.8127831042322284,1.811518174358822,23.060280241603547,0.001,73
1.80226817944175,1.801901934558846,1.8021777527799416,1.801886739809423,1.8608870824075563,1.947658187159692,1.822043955296332,1.8205482757754172,23.045382876849157,0.0014677992676220691,92
1.3871895058857362,1.1572311762835867,1.450604985185672,1.1881690435535874,1.6741375528414342,1.558181692036676,2.261666273051465,2.0707564500198807,1.9146243076445413,2.154434690031882,15
1.5584656333328128,1.3975737576380642,1.5829647263269846,1.4264043883338375,1.7256654206122544,1.6477984793704736,2.933699671060073,2.697680057783653,5.09019122146072,1.0,24
1.2780195941125378,1.012212437024241,1.3509692639102846,1.0332378126464532,1.5983772741681324,1.4961213838007776,2.1915046947104613,2.05676805327674,1.7287160723888038,3.1622776601683795,51
1.7803872725331924,1.723747090379158,1.7767785180074285,1.7325879135271764,1.8112413522523068,1.7805291312641962,4.774441653336568,4.6562844535961645,16.39583641160403,0.21544346900318823,15
1.6963311288321834,1.5767955427098015,1.69182676710489,1.5924654149040325,1.745985795764318,1.7014046017426077,4.370830177317324,4.198422931955453,11.021312625452294,0.46415888336127775,58
1.740587681709406,1.685505492848936,1.7374142546608091,1.6948327173283282,1.773551917249903,1.7459767519736125,4.76092803545821,4.637206702842731,16.33189356593519,0.21544346900318823,88
1.840800413465013,1.8396873086718093,1.8407082706890765,1.8397376691656488,1.9027431880589436,1.9761663937163103,1.8581269126985904,1.857062021429592,23.049078791404902,0.0014677992676220691,8
1.4769104499932846,1.2900376802750295,1.5207016358565133,1.321534422525522,1.6953965308176542,1.6307724585380052,2.434722543656449,2.1999933909044502,2.944445414343867,1.467799267622069,23
1.83112034377219,1.814650839596996,1.829982483584377,1.8164285269120632,1.8470055865168276,1.8231946697497352,3.143644388058596,3.0998977411128417,21.46980932415752,0.046415888336127774,23
1.8388303320847983,1.8381039938876835,1.838797979377014,1.838254666916221,2.016686122795828,2.2625098634500915,1.943540205439648,1.9375504939721893,22.932164094740173,0.004641588833612777,6
1.8006338664058594,1.8005564630963136,1.8006965824874133,1.8006979957545997,1.878695730744797,2.001773248552017,1.8369794962912749,1.834149617179436,23.022069914092995,0.0021544346900318843,67
1.8260370113717188,1.819203532916014,1.8260591304392328,1.8210392297068811,1.847017475583436,1.8365141195862305,2.7749172801960267,2.736761084095105,21.978725398504317,0.03162277660168379,4
1.7753685974618791,1.733031285981823,1.7716446308336156,1.7384968943211576,1.793456207816559,1.766672595438888,4.485166020913857,4.3849411088125,18.290089713437048,0.1467799267622069,38
1.2423114014883343,0.8983253063397241,1.3231983824899325,0.9188476889302956,1.5694347282327727,1.461905471019768,2.179033527611159,2.104612305243106,1.7367983512717344,4.6415888336127775,42
