BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,ratio,rep
0.1150356992540255,0.1694906269248769,0.1103285549486023,0.1699435197779785,0.1140856979393335,0.170287896431365,-0.0319959359321199,-0.0329589450955441,0.0319529499826836,0.06812920690579612,96
0.0482853930191275,0.0629790295476702,0.0483368963926617,0.0630466061873626,0.0483342291554456,0.0628785070196823,-0.0110795388342923,-0.0111098606718291,0.011104043348024,0.01,40
0.0296008921004714,0.0515364713250985,0.0296097818700331,0.051576015112717,0.0308786260304473,0.0515189131957596,0.0019385558540654,0.0019052556469776,-0.001938442279086,0.004641588833612777,22
0.6657342104094399,0.7833860066266679,0.6079839239701266,0.7881482876073054,0.6721553991698489,0.7716247814610532,-0.4889504856570857,-0.5298124964944785,0.6596987485020472,2.154434690031882,14
0.44262996927373,0.5561827781249374,0.4174593702647057,0.5581348808455179,0.4542348291687135,0.5528773063526878,-0.277663936975015,-0.3086425043754429,0.3601916363875262,0.6812920690579608,78
0.0163373080423387,0.0405869982768476,0.0163484259340066,0.04056674922915,0.016341801965082,0.0405786332277679,0.0218509421088918,0.0218517088463885,-0.0218509421088918,0.001,90
0.6579661505753548,0.7804149441964549,0.5999926705949231,0.7845817291401853,0.6635429877419776,0.7648076836926471,-0.4823062437269276,-0.5244698834457361,0.6517123467484706,2.154434690031882,67
0.2524898217601247,0.3273431907036108,0.2379515285320272,0.3281651877463488,0.2539348528486124,0.3272424182907083,-0.1026251059563567,-0.1096083201663586,0.1115735878058959,0.21544346900318823,22
0.2560016972181098,0.3382263041947255,0.2419409268650601,0.3380620058684209,0.2540444966440913,0.3379132907170278,-0.0958911673373119,-0.1065073640976829,0.1009761623178252,0.21544346900318823,75
0.0389856650315317,0.0532028530059333,0.0389742695582841,0.0531102447393684,0.0389691132487007,0.0531369070106854,-0.0011734160059832,-0.0011551945366392,0.0011734160059832,0.004641588833612777,65
0.2028245886581531,0.2639919258770449,0.1960255666478015,0.2648667036102227,0.204615874365608,0.2648443023808259,-0.0570438453137955,-0.0582409219828288,0.0611035561563321,0.1467799267622069,1
0.0355023189030737,0.0725241389178358,0.0354265306674545,0.0726555064348104,0.0354611550614097,0.0725519832925774,-0.0027182061246512,-0.0028371369334887,0.0026900162335506,0.01,42
0.0522859076127634,0.0671289176054745,0.0522921102860369,0.0669911504825539,0.0522924904164935,0.0670576945223776,0.0029717380535541,0.0030330842079452,-0.0029728185595482,0.006812920690579608,24
0.0322836313488333,0.0448996176068732,0.0323102502777421,0.0448286575716607,0.0322797401160566,0.0448915533670935,0.0027589066542657,0.0027542042824855,-0.0027589066542657,0.0031622776601683794,8
0.242385143507076,0.3295553173407565,0.2286012270492376,0.3290589923225361,0.2423226375284099,0.3299889972067035,-0.0911254180390869,-0.1017473937585458,0.0997832040619387,0.21544346900318823,79
0.7242598398065985,0.8334998661789986,0.664566503565665,0.8386277338902773,0.7243408687982296,0.8177173615497253,-0.565494529517186,-0.5799095356492541,0.7174535302174956,3.1622776601683795,54
