tested_parameter,M,N,K1,K2,train_size,std_bt_likelihood,ho_bt_likelihood,repetition
games,1000,1000,2,6,0.09120108393559097,0.800172353515341,0.7995975348826346,34
games,1000,1000,2,6,0.1096478196143185,0.7776714865620806,0.7747711224065479,34
games,1000,1000,2,6,0.13182567385564073,0.7905460106843102,0.7847738091072427,34
games,1000,1000,2,6,0.15848931924611132,0.8355572582567593,0.8182030368608331,34
games,1000,1000,2,6,0.19054607179632474,0.8355519903254104,0.8292780311063908,34
games,1000,1000,2,6,0.22908676527677735,0.8294059515789745,0.840224142172878,34
games,1000,1000,2,6,0.2754228703338166,0.8097030055770963,0.8240873707482074,34
games,1000,1000,2,6,0.3311311214825911,0.798248667350571,0.8068198136867538,34
games,1000,1000,2,6,0.3981071705534973,0.771513049526607,0.7781099049080072,34
games,1000,1000,2,6,0.47863009232263826,0.8225977270821506,0.8103223943177319,34
games,1000,1000,2,6,0.5754399373371569,0.8312879533089091,0.8297896705925483,34
games,1000,1000,2,6,0.6918309709189365,0.9103122777004797,0.8990710637652677,34
games,1000,1000,2,6,0.8317637711026709,0.9235909482419864,0.898840668868575,34
games,1000,1000,2,6,0.01,0.8223053394027058,0.82129840554356,35
games,1000,1000,2,6,0.012022644346174132,0.8217632772759339,0.8208855850319696,35
games,1000,1000,2,6,0.014454397707459272,0.8461592097591771,0.8413580225311706,35
games,1000,1000,2,6,0.017378008287493755,0.8540741404149991,0.847507640768282,35
games,1000,1000,2,6,0.020892961308540396,0.859938024185856,0.8549366596883794,35
games,1000,1000,2,6,0.025118864315095794,0.8526751652489386,0.8501228992024161,35
games,1000,1000,2,6,0.030199517204020164,0.8609568163640702,0.8577748645768719,35
games,1000,1000,2,6,0.03630780547701014,0.8525635927241465,0.8487715267841717,35
games,1000,1000,2,6,0.043651583224016605,0.8661519114265548,0.8611810897045322,35
games,1000,1000,2,6,0.05248074602497726,0.8564797687832275,0.853511858113685,35
games,1000,1000,2,6,0.06309573444801933,0.8391269603443052,0.8450885091555961,35
games,1000,1000,2,6,0.07585775750291836,0.8225718766784119,0.8321756160117175,35
games,1000,1000,2,6,0.09120108393559097,0.8061535238841437,0.8152605418528509,35
games,1000,1000,2,6,0.1096478196143185,0.7984586646695756,0.8087440596184468,35
games,1000,1000,2,6,0.13182567385564073,0.8016685123642526,0.8100919154614032,35
games,1000,1000,2,6,0.15848931924611132,0.824928970137052,0.8345264664155364,35
games,1000,1000,2,6,0.19054607179632474,0.8087811451405685,0.8262055028481553,35
games,1000,1000,2,6,0.22908676527677735,0.9182045624796172,0.9130170477663164,35
games,1000,1000,2,6,0.2754228703338166,0.902911839571565,0.9059756675453452,35
games,1000,1000,2,6,0.3311311214825911,0.9541144394996216,0.949279947338771,35
games,1000,1000,2,6,0.3981071705534973,0.9759846777877369,0.9626315696735726,35
games,1000,1000,2,6,0.47863009232263826,1.0405681667508642,1.02322442116545,35
games,1000,1000,2,6,0.5754399373371569,1.1282914352831948,1.1160912836047872,35
games,1000,1000,2,6,0.6918309709189365,1.0310198468100884,1.042592348515737,35
games,1000,1000,2,6,0.8317637711026709,0.7851810592856016,0.801049767849092,35
games,1000,1000,2,6,0.01,0.8100116994596986,0.8045176797917741,36
games,1000,1000,2,6,0.012022644346174132,0.8150793871914146,0.8093807129820175,36
games,1000,1000,2,6,0.014454397707459272,0.8134591446496672,0.8086744312811663,36
games,1000,1000,2,6,0.017378008287493755,0.8157658941668579,0.8108903953414185,36
games,1000,1000,2,6,0.020892961308540396,0.8138146158233465,0.8092569766457102,36
games,1000,1000,2,6,0.025118864315095794,0.8378727831373223,0.8290570445024301,36
games,1000,1000,2,6,0.030199517204020164,0.8428646429346761,0.8331078839499135,36
games,1000,1000,2,6,0.03630780547701014,0.8433734196574094,0.8332477915636451,36
games,1000,1000,2,6,0.043651583224016605,0.8390209580428173,0.8303206688762778,36
games,1000,1000,2,6,0.05248074602497726,0.8390755917648323,0.8320922737136417,36
games,1000,1000,2,6,0.06309573444801933,0.8110977253511018,0.8096022171582474,36
games,1000,1000,2,6,0.07585775750291836,0.8376456011223485,0.8261555750438051,36
games,1000,1000,2,6,0.09120108393559097,0.8420683705590881,0.8339610727683947,36
games,1000,1000,2,6,0.1096478196143185,0.8984206570447417,0.8749137938401442,36
games,1000,1000,2,6,0.13182567385564073,0.8654094407203103,0.8484523211967582,36
games,1000,1000,2,6,0.15848931924611132,0.8746619201850936,0.8494102784524362,36
games,1000,1000,2,6,0.19054607179632474,0.899282544914746,0.8710407780444793,36
games,1000,1000,2,6,0.22908676527677735,0.9440872761175239,0.9073035359864589,36
games,1000,1000,2,6,0.2754228703338166,1.0411578846497227,0.9793070737356596,36
games,1000,1000,2,6,0.3311311214825911,0.9720579230187593,0.9369115967217015,36
games,1000,1000,2,6,0.3981071705534973,0.965092136404758,0.9247876162052336,36
games,1000,1000,2,6,0.47863009232263826,0.8882372500359382,0.85521796122802,36
games,1000,1000,2,6,0.5754399373371569,0.9042167606392142,0.8899061317896254,36
games,1000,1000,2,6,0.6918309709189365,0.9618814355025986,0.9536939173255292,36
games,1000,1000,2,6,0.8317637711026709,0.9065572366173785,0.8956033038502268,36
games,1000,1000,2,6,0.01,0.696404877614534,0.6936682386629021,37
games,1000,1000,2,6,0.012022644346174132,0.6983542109161437,0.694719217120862,37
games,1000,1000,2,6,0.014454397707459272,0.6984690982123705,0.6946502632858009,37
games,1000,1000,2,6,0.017378008287493755,0.7074481304072797,0.7021877244875335,37
games,1000,1000,2,6,0.020892961308540396,0.71446819594431,0.708435068250087,37
games,1000,1000,2,6,0.025118864315095794,0.7318002761654395,0.7227799363623315,37
games,1000,1000,2,6,0.030199517204020164,0.7354819055956582,0.7261699662094138,37
games,1000,1000,2,6,0.03630780547701014,0.7990984212438466,0.776590423011949,37
games,1000,1000,2,6,0.043651583224016605,0.8083013752681849,0.7850699710750803,37
games,1000,1000,2,6,0.05248074602497726,0.8271067643910351,0.8013724082903999,37
games,1000,1000,2,6,0.06309573444801933,0.8092884169643608,0.7875730640255894,37
games,1000,1000,2,6,0.07585775750291836,0.8069327713460108,0.7882795469443861,37
games,1000,1000,2,6,0.09120108393559097,0.7756468134095792,0.7641864544620441,37
games,1000,1000,2,6,0.1096478196143185,0.7436359829989723,0.7389210646065715,37
games,1000,1000,2,6,0.13182567385564073,0.7818844954431906,0.7762442417226328,37
games,1000,1000,2,6,0.15848931924611132,0.798767941951345,0.7909408814091273,37
games,1000,1000,2,6,0.19054607179632474,0.818829564257507,0.810596753293977,37
games,1000,1000,2,6,0.22908676527677735,0.8162725985073794,0.8139485188248387,37
games,1000,1000,2,6,0.2754228703338166,0.8149835818585309,0.804333613968943,37
games,1000,1000,2,6,0.3311311214825911,0.8495636483699438,0.8490188003801021,37
games,1000,1000,2,6,0.3981071705534973,0.8356274832325615,0.8264696765364712,37
games,1000,1000,2,6,0.47863009232263826,0.9269409614553147,0.8992891274255295,37
games,1000,1000,2,6,0.5754399373371569,0.9673979586404478,0.9355150769819576,37
games,1000,1000,2,6,0.6918309709189365,0.9556960256358047,0.9136708462587151,37
games,1000,1000,2,6,0.8317637711026709,0.9227043667442993,0.9321911282645765,37
games,1000,1000,2,6,0.01,1.06250069763268,1.0617394540316785,38
games,1000,1000,2,6,0.012022644346174132,1.0694394268394753,1.0669007324528235,38
games,1000,1000,2,6,0.014454397707459272,1.0712391562961137,1.0686966276218413,38
games,1000,1000,2,6,0.017378008287493755,1.1784813548317798,1.168768796372009,38
games,1000,1000,2,6,0.020892961308540396,1.182350546070034,1.1728241681889593,38
games,1000,1000,2,6,0.025118864315095794,1.183421230105485,1.1733094158329747,38
games,1000,1000,2,6,0.030199517204020164,1.1859554224245803,1.1759308381021214,38
games,1000,1000,2,6,0.03630780547701014,1.1936168246689183,1.1835060554875405,38
games,1000,1000,2,6,0.043651583224016605,1.0385039423197324,1.0534912832721897,38
games,1000,1000,2,6,0.05248074602497726,1.0464784663168418,1.0601097270336255,38
games,1000,1000,2,6,0.06309573444801933,1.1501359500414001,1.1454388415721888,38
games,1000,1000,2,6,0.07585775750291836,1.0281336122175515,1.0267043104814106,38
games,1000,1000,2,6,0.09120108393559097,1.05861010288955,1.0521681241349732,38
games,1000,1000,2,6,0.1096478196143185,2.1722030993173616,1.7041639599316993,38
games,1000,1000,2,6,0.13182567385564073,1.2293644289090728,1.0648268776675225,38
games,1000,1000,2,6,0.15848931924611132,0.9041730699292566,0.9016059056798461,38
games,1000,1000,2,6,0.19054607179632474,0.9009476963275878,0.8987845511650432,38
games,1000,1000,2,6,0.22908676527677735,0.7526037295450195,0.7310210074000812,38
games,1000,1000,2,6,0.2754228703338166,0.7845004921779086,0.7661929619660524,38
games,1000,1000,2,6,0.3311311214825911,0.7745297948522472,0.7726333116008105,38
games,1000,1000,2,6,0.3981071705534973,0.7378409141944248,0.7584903910137023,38
games,1000,1000,2,6,0.47863009232263826,0.7214661011971686,0.7254858435081591,38
games,1000,1000,2,6,0.5754399373371569,0.700152706640438,0.7049770399813223,38
games,1000,1000,2,6,0.6918309709189365,0.7376918594399887,0.7486245175672956,38
games,1000,1000,2,6,0.8317637711026709,0.791864692495291,0.7803964039948239,38
games,1000,1000,2,6,0.01,0.9241323827815572,0.9329769344845847,39
games,1000,1000,2,6,0.012022644346174132,0.9257324608285236,0.9338113009725391,39
games,1000,1000,2,6,0.014454397707459272,0.9221891526540725,0.9305586202867737,39
games,1000,1000,2,6,0.017378008287493755,0.9859009047068023,0.9762968140644449,39
games,1000,1000,2,6,0.020892961308540396,0.9899867825602121,0.9801784119799422,39
games,1000,1000,2,6,0.025118864315095794,0.9970623589569684,0.9876187594563378,39
games,1000,1000,2,6,0.030199517204020164,1.0181118209928695,1.0106416201034716,39
games,1000,1000,2,6,0.03630780547701014,1.0184977749805946,1.0125814443106667,39
games,1000,1000,2,6,0.043651583224016605,1.0229484891793619,1.0154584065372023,39
games,1000,1000,2,6,0.05248074602497726,1.103004103284383,1.0854852834683026,39
games,1000,1000,2,6,0.06309573444801933,1.095181794970725,1.0777012951965643,39
games,1000,1000,2,6,0.07585775750291836,1.0943601794338884,1.0398557127331818,39
games,1000,1000,2,6,0.09120108393559097,1.1097074085050107,1.0575171777217305,39
games,1000,1000,2,6,0.1096478196143185,1.0770297632182118,1.0370291699353278,39
games,1000,1000,2,6,0.13182567385564073,1.0890899317692626,1.0600275835109583,39
games,1000,1000,2,6,0.15848931924611132,1.1376829486966353,1.1195821968402966,39
games,1000,1000,2,6,0.19054607179632474,1.1581330662917941,1.1278941708137527,39
games,1000,1000,2,6,0.22908676527677735,1.1561900253727837,1.128158549516832,39
games,1000,1000,2,6,0.2754228703338166,1.066348928857902,1.0459097192425617,39
games,1000,1000,2,6,0.3311311214825911,1.2204061063368115,1.1574612130818398,39
games,1000,1000,2,6,0.3981071705534973,1.1719179761658294,1.122875232088383,39
games,1000,1000,2,6,0.47863009232263826,1.0056641720557367,0.9721079665564801,39
games,1000,1000,2,6,0.5754399373371569,1.1096439816432044,1.0767451270827864,39
games,1000,1000,2,6,0.6918309709189365,1.143104617890589,1.0924243893404635,39
games,1000,1000,2,6,0.8317637711026709,1.028435561427318,0.9644300964494668,39
games,1000,1000,2,6,0.01,0.7539593686127054,0.7594037657182336,40
games,1000,1000,2,6,0.012022644346174132,0.7578222829779081,0.7630304799770586,40
games,1000,1000,2,6,0.014454397707459272,0.7602897634573909,0.7650029020155866,40
games,1000,1000,2,6,0.017378008287493755,0.7671684469977974,0.771246122698736,40
games,1000,1000,2,6,0.020892961308540396,0.7720053735121187,0.7755159762607275,40
games,1000,1000,2,6,0.025118864315095794,0.7744358962925423,0.7796110743650299,40
games,1000,1000,2,6,0.030199517204020164,0.7626749153107688,0.7673473719887064,40
games,1000,1000,2,6,0.03630780547701014,0.7625608574134011,0.7674683291802076,40
games,1000,1000,2,6,0.043651583224016605,0.7697776622107598,0.7731349073520508,40
games,1000,1000,2,6,0.05248074602497726,0.7904102368981686,0.7892304777754963,40
games,1000,1000,2,6,0.06309573444801933,0.8106715315921238,0.8118999584176835,40
games,1000,1000,2,6,0.07585775750291836,0.8213813172076776,0.8254752163414337,40
games,1000,1000,2,6,0.09120108393559097,0.8313633573078838,0.8333791005318992,40
games,1000,1000,2,6,0.1096478196143185,0.8638828797255507,0.8597678645335096,40
games,1000,1000,2,6,0.13182567385564073,0.8982020930971054,0.8918649525241352,40
games,1000,1000,2,6,0.15848931924611132,0.9076639619042327,0.8969615632718845,40
games,1000,1000,2,6,0.19054607179632474,0.9086837514820413,0.894303617026534,40
games,1000,1000,2,6,0.22908676527677735,0.9115926038800328,0.8963324663250472,40
games,1000,1000,2,6,0.2754228703338166,1.000605688322057,0.9763317806224899,40
games,1000,1000,2,6,0.3311311214825911,1.128370053691483,1.0901499661735898,40
games,1000,1000,2,6,0.3981071705534973,1.0827008171752672,1.0514384806829142,40
games,1000,1000,2,6,0.47863009232263826,0.9689943293840413,0.9515865847183768,40
games,1000,1000,2,6,0.5754399373371569,0.9633538941411983,0.9461727744702007,40
games,1000,1000,2,6,0.6918309709189365,0.8920120956896124,0.8822640256771508,40
games,1000,1000,2,6,0.8317637711026709,0.8766137484443366,0.8745820797088717,40
games,1000,1000,2,6,0.01,0.7665181667666938,0.7649073456774913,41
games,1000,1000,2,6,0.012022644346174132,0.7657544413774243,0.7647862128080181,41
games,1000,1000,2,6,0.014454397707459272,0.7673440999760514,0.7663040046229554,41
games,1000,1000,2,6,0.017378008287493755,0.7421581252266396,0.7480685371262764,41
games,1000,1000,2,6,0.020892961308540396,0.7479236694103119,0.7533984569207687,41
games,1000,1000,2,6,0.025118864315095794,0.7535883280686628,0.760658191567735,41
games,1000,1000,2,6,0.030199517204020164,0.7546770743719451,0.7618914488147818,41
games,1000,1000,2,6,0.03630780547701014,0.7628227759051607,0.7689954716213863,41
games,1000,1000,2,6,0.043651583224016605,0.7152725600283112,0.7267331544446614,41
games,1000,1000,2,6,0.05248074602497726,0.7110549627286114,0.7239215199030284,41
games,1000,1000,2,6,0.06309573444801933,0.7079449904078655,0.7227982096734522,41
games,1000,1000,2,6,0.07585775750291836,0.7323032100685247,0.7440848360110306,41
games,1000,1000,2,6,0.09120108393559097,0.7541200146197748,0.7645327842245261,41
games,1000,1000,2,6,0.1096478196143185,0.7382808204723277,0.7508906530818689,41
games,1000,1000,2,6,0.13182567385564073,0.7606777510464581,0.7649439569829177,41
games,1000,1000,2,6,0.15848931924611132,0.7626331547063541,0.7688899093130196,41
games,1000,1000,2,6,0.19054607179632474,0.8661673532189081,0.8555743796286308,41
games,1000,1000,2,6,0.22908676527677735,0.8693464898390583,0.8596760172737976,41
games,1000,1000,2,6,0.2754228703338166,0.8704487872641565,0.8612424501316146,41
games,1000,1000,2,6,0.3311311214825911,0.8988878998521755,0.8902060785514114,41
games,1000,1000,2,6,0.3981071705534973,0.8421397811594643,0.8375040728445344,41
games,1000,1000,2,6,0.47863009232263826,0.8726390270153002,0.8727581609685134,41
games,1000,1000,2,6,0.5754399373371569,0.9443428622578455,0.9429901158333593,41
games,1000,1000,2,6,0.6918309709189365,0.9742768056294134,0.977743516544273,41
games,1000,1000,2,6,0.8317637711026709,1.085454858645332,1.0810007243740216,41
games,1000,1000,2,6,0.01,1.2955041235919553,1.294125962370702,42
games,1000,1000,2,6,0.012022644346174132,1.2957028018416163,1.294678372008412,42
games,1000,1000,2,6,0.014454397707459272,1.2977439259275423,1.2965883605729567,42
games,1000,1000,2,6,0.017378008287493755,1.300279292577478,1.299003854368384,42
games,1000,1000,2,6,0.020892961308540396,1.2745365832199482,1.2768398619889412,42
games,1000,1000,2,6,0.025118864315095794,1.2820088953197604,1.2836790859861629,42
games,1000,1000,2,6,0.030199517204020164,1.324190217558616,1.3179477965516546,42
games,1000,1000,2,6,0.03630780547701014,1.270210850803344,1.2674426003751602,42
games,1000,1000,2,6,0.043651583224016605,1.01050422896344,1.0323402072021741,42
games,1000,1000,2,6,0.05248074602497726,0.9951466753115867,1.0272718401468335,42
games,1000,1000,2,6,0.06309573444801933,0.9989652502665662,1.0301897345397708,42
games,1000,1000,2,6,0.07585775750291836,0.9943860054317272,1.020684486355486,42
games,1000,1000,2,6,0.09120108393559097,0.9298312668099921,0.9331903793629075,42
games,1000,1000,2,6,0.1096478196143185,0.9992256574886286,0.9911101655112385,42
games,1000,1000,2,6,0.13182567385564073,0.9592089628297863,0.9598273752552782,42
games,1000,1000,2,6,0.15848931924611132,1.0995342880314163,1.0629707629461311,42
games,1000,1000,2,6,0.19054607179632474,1.1567922339386345,1.1075813900230937,42
games,1000,1000,2,6,0.22908676527677735,1.1863229064841234,1.1463809504037368,42
games,1000,1000,2,6,0.2754228703338166,1.0958950749947527,1.0483108819657532,42
games,1000,1000,2,6,0.3311311214825911,1.2991977361300038,1.2220170139220619,42
games,1000,1000,2,6,0.3981071705534973,1.3451932458364686,1.2635599508678697,42
games,1000,1000,2,6,0.47863009232263826,1.2807653135273498,1.2494864728565223,42
games,1000,1000,2,6,0.5754399373371569,1.3740754116363245,1.366405305185882,42
games,1000,1000,2,6,0.6918309709189365,1.355786693563247,1.2840817298025573,42
games,1000,1000,2,6,0.8317637711026709,1.414888887073507,1.3867569783725904,42
games,1000,1000,2,6,0.01,1.0018237062052138,1.003576592315826,43
games,1000,1000,2,6,0.012022644346174132,1.0028785450835775,1.0065741691650716,43
games,1000,1000,2,6,0.014454397707459272,1.0020473696950403,1.0066337488019792,43
games,1000,1000,2,6,0.017378008287493755,1.0061624508506433,1.0108500488590328,43
games,1000,1000,2,6,0.020892961308540396,0.9702672805517476,0.9748463882744723,43
games,1000,1000,2,6,0.025118864315095794,0.9683447768387528,0.9707475271827624,43
games,1000,1000,2,6,0.030199517204020164,0.9807972212534143,0.9826376112256083,43
games,1000,1000,2,6,0.03630780547701014,0.9990448193894995,0.9930074544608553,43
games,1000,1000,2,6,0.043651583224016605,1.007077188490379,1.0013223716916473,43
games,1000,1000,2,6,0.05248074602497726,1.0585379738781961,1.0405874216517679,43
games,1000,1000,2,6,0.06309573444801933,1.0276117925693917,1.010572868957274,43
games,1000,1000,2,6,0.07585775750291836,1.011805015661241,1.0016563711111046,43
games,1000,1000,2,6,0.09120108393559097,1.032093516260218,1.0174061361848232,43
games,1000,1000,2,6,0.1096478196143185,1.0187232269079833,1.007032311047003,43
games,1000,1000,2,6,0.13182567385564073,1.015342889949009,1.0113989148846618,43
games,1000,1000,2,6,0.15848931924611132,1.039763172135354,1.0312073176023628,43
games,1000,1000,2,6,0.19054607179632474,0.98991182751661,0.9993658562487489,43
games,1000,1000,2,6,0.22908676527677735,1.0246252367431474,1.0474767957328668,43
games,1000,1000,2,6,0.2754228703338166,1.0061728571353128,1.016200013970727,43
games,1000,1000,2,6,0.3311311214825911,1.0019709784367548,1.0002071245411912,43
games,1000,1000,2,6,0.3981071705534973,1.0471788808789322,1.0251701309468835,43
games,1000,1000,2,6,0.47863009232263826,1.0418341229937833,1.015600129150792,43
games,1000,1000,2,6,0.5754399373371569,1.0288533220288272,1.0155107163584203,43
games,1000,1000,2,6,0.6918309709189365,0.9955630439402269,0.975843710540797,43
games,1000,1000,2,6,0.8317637711026709,1.0607576649173254,1.0197842527402423,43
games,1000,1000,2,6,0.01,0.87272726669535,0.8729420703064429,44
games,1000,1000,2,6,0.012022644346174132,0.8705008608342031,0.87184427716918,44
games,1000,1000,2,6,0.014454397707459272,0.8764848620759744,0.876986450092335,44
games,1000,1000,2,6,0.017378008287493755,0.8769423799300937,0.8769568927608354,44
games,1000,1000,2,6,0.020892961308540396,0.8587143367404491,0.8624059447040255,44
games,1000,1000,2,6,0.025118864315095794,0.8603326894187733,0.8642160565844381,44
games,1000,1000,2,6,0.030199517204020164,0.8602504896240704,0.864398487657063,44
games,1000,1000,2,6,0.03630780547701014,0.868483505776793,0.8714878493242736,44
games,1000,1000,2,6,0.043651583224016605,0.8571582451902408,0.8618333590944467,44
games,1000,1000,2,6,0.05248074602497726,0.8393837274032543,0.8480853015472782,44
games,1000,1000,2,6,0.06309573444801933,0.8672855067948971,0.8712289970056992,44
games,1000,1000,2,6,0.07585775750291836,0.8625261606788412,0.8714416114189083,44
games,1000,1000,2,6,0.09120108393559097,0.8469290816432088,0.8473016958575962,44
games,1000,1000,2,6,0.1096478196143185,0.8647218476940162,0.8642835554164694,44
games,1000,1000,2,6,0.13182567385564073,0.8412914935298414,0.844416395915249,44
games,1000,1000,2,6,0.15848931924611132,0.8746153826217343,0.8708340458294265,44
games,1000,1000,2,6,0.19054607179632474,0.8365820921867505,0.8404911750475168,44
games,1000,1000,2,6,0.22908676527677735,0.8405328246635673,0.8431490617575184,44
games,1000,1000,2,6,0.2754228703338166,0.8537209957851877,0.8575803930116987,44
games,1000,1000,2,6,0.3311311214825911,0.8929554813870694,0.8761085917750026,44
games,1000,1000,2,6,0.3981071705534973,0.87599657921789,0.867433016503041,44
games,1000,1000,2,6,0.47863009232263826,0.9225982941304804,0.9127435458949678,44
games,1000,1000,2,6,0.5754399373371569,0.908506625827458,0.9109295986609001,44
games,1000,1000,2,6,0.6918309709189365,1.0194004719816765,1.0080867626110368,44
games,1000,1000,2,6,0.8317637711026709,0.8582875891795232,0.8335836649142223,44
games,1000,1000,2,6,0.01,0.8781244356396467,0.8733883415177632,45
games,1000,1000,2,6,0.012022644346174132,0.9067475808780248,0.8940712838024766,45
games,1000,1000,2,6,0.014454397707459272,0.901247542484807,0.8892157377114446,45
games,1000,1000,2,6,0.017378008287493755,0.8497751706143489,0.8461314582050562,45
games,1000,1000,2,6,0.020892961308540396,0.8708494298234473,0.8592657020811512,45
games,1000,1000,2,6,0.025118864315095794,0.8435970916870327,0.8490597822101322,45
games,1000,1000,2,6,0.030199517204020164,0.8497721668782439,0.8566202057333708,45
games,1000,1000,2,6,0.03630780547701014,0.8630988952969907,0.8690185581798391,45
games,1000,1000,2,6,0.043651583224016605,0.8687574180680487,0.8831309402855633,45
games,1000,1000,2,6,0.05248074602497726,0.8839970789589372,0.8942689563263779,45
games,1000,1000,2,6,0.06309573444801933,0.9048264346903608,0.9100491368539848,45
games,1000,1000,2,6,0.07585775750291836,0.9276560326792577,0.9284706904932227,45
games,1000,1000,2,6,0.09120108393559097,0.9697679145914022,0.9606119254031918,45
games,1000,1000,2,6,0.1096478196143185,0.9542910288787733,0.955883080899094,45
games,1000,1000,2,6,0.13182567385564073,1.0422901346769362,1.0603597882708833,45
games,1000,1000,2,6,0.15848931924611132,1.0709068849776562,1.0764944338654348,45
games,1000,1000,2,6,0.19054607179632474,0.9381760797906874,0.9232076471029802,45
games,1000,1000,2,6,0.22908676527677735,0.9605061106824082,0.9388714392204022,45
games,1000,1000,2,6,0.2754228703338166,1.0605787122061188,1.0204550802927843,45
games,1000,1000,2,6,0.3311311214825911,0.9455379101567402,0.9524187846468797,45
games,1000,1000,2,6,0.3981071705534973,0.9796911536052085,0.9758979932390099,45
games,1000,1000,2,6,0.47863009232263826,1.0494444504657143,1.0074063474098889,45
games,1000,1000,2,6,0.5754399373371569,1.079954362928332,1.0620490383344368,45
games,1000,1000,2,6,0.6918309709189365,1.1647075398911186,1.1362877244601375,45
games,1000,1000,2,6,0.8317637711026709,1.2902735651251638,1.206849827868122,45
games,1000,1000,2,6,0.01,0.8827267933382124,0.8831342801346964,46
games,1000,1000,2,6,0.012022644346174132,0.8794521641766141,0.8797986639687344,46
games,1000,1000,2,6,0.014454397707459272,0.8805931539888061,0.8807276429906218,46
games,1000,1000,2,6,0.017378008287493755,0.884899906160744,0.8841230324873388,46
games,1000,1000,2,6,0.020892961308540396,0.8984443141458831,0.8976910532535867,46
games,1000,1000,2,6,0.025118864315095794,0.9151986615685725,0.9112351873554786,46
games,1000,1000,2,6,0.030199517204020164,0.9326592329918819,0.9248187679932813,46
games,1000,1000,2,6,0.03630780547701014,0.9521311148487546,0.9415539868624707,46
games,1000,1000,2,6,0.043651583224016605,0.9830824595601849,0.9703080478763118,46
games,1000,1000,2,6,0.05248074602497726,0.995010513830472,0.9802376162622246,46
games,1000,1000,2,6,0.06309573444801933,0.9922248456015015,0.9797758323547711,46
games,1000,1000,2,6,0.07585775750291836,0.9778200753378224,0.9671086329368208,46
games,1000,1000,2,6,0.09120108393559097,0.9467291119926196,0.9469813784046792,46
games,1000,1000,2,6,0.1096478196143185,0.9340799185267269,0.9476153450310221,46
games,1000,1000,2,6,0.13182567385564073,0.9307003336789145,0.9339404092513777,46
games,1000,1000,2,6,0.15848931924611132,1.0542678113014285,1.0490267700784084,46
games,1000,1000,2,6,0.19054607179632474,1.0893296126308192,1.085593975488399,46
games,1000,1000,2,6,0.22908676527677735,1.0556111274282145,1.0662486620049703,46
games,1000,1000,2,6,0.2754228703338166,1.1206389376391122,1.0877758257950259,46
games,1000,1000,2,6,0.3311311214825911,1.068282613940335,1.0613655475683068,46
games,1000,1000,2,6,0.3981071705534973,1.2489039586144588,1.1785481695096205,46
games,1000,1000,2,6,0.47863009232263826,1.5644022605903165,1.4348741265053702,46
games,1000,1000,2,6,0.5754399373371569,1.7235076759009802,1.5885849792857722,46
games,1000,1000,2,6,0.6918309709189365,2.1666393333211884,1.8295924318314998,46
games,1000,1000,2,6,0.8317637711026709,3.2717939732183354,2.39612139648104,46
games,1000,1000,2,6,0.01,0.9817757318492814,0.9776136826119135,47
games,1000,1000,2,6,0.012022644346174132,0.9949530995615014,0.9889552078582001,47
games,1000,1000,2,6,0.014454397707459272,0.997289855055087,0.9917176274365813,47
games,1000,1000,2,6,0.017378008287493755,1.0026420544824537,0.9962003784298396,47
games,1000,1000,2,6,0.020892961308540396,1.0076094470248873,1.0008230521663284,47
games,1000,1000,2,6,0.025118864315095794,1.01435801504792,1.0074875798557898,47
games,1000,1000,2,6,0.030199517204020164,1.0167922823920708,1.0096415654682696,47
games,1000,1000,2,6,0.03630780547701014,1.0387417508118963,1.028346152885081,47
games,1000,1000,2,6,0.043651583224016605,1.0351144520402036,1.0291999312862807,47
games,1000,1000,2,6,0.05248074602497726,1.0129643967543422,1.0100721794257133,47
games,1000,1000,2,6,0.06309573444801933,1.0333159100497935,1.0263360257768066,47
games,1000,1000,2,6,0.07585775750291836,1.0365558323083028,1.0297652809837874,47
games,1000,1000,2,6,0.09120108393559097,1.0458464160970637,1.034075864721547,47
games,1000,1000,2,6,0.1096478196143185,1.0757590780736204,1.056839710407582,47
games,1000,1000,2,6,0.13182567385564073,0.9845762023203906,0.9541781337444901,47
games,1000,1000,2,6,0.15848931924611132,0.8686750139849896,0.8461366484582468,47
games,1000,1000,2,6,0.19054607179632474,0.9134224505460077,0.8932719089738362,47
games,1000,1000,2,6,0.22908676527677735,0.8656929376630162,0.8493096696858797,47
games,1000,1000,2,6,0.2754228703338166,0.9034752411106293,0.8912233236516965,47
games,1000,1000,2,6,0.3311311214825911,0.8805349480182889,0.8692562372911627,47
games,1000,1000,2,6,0.3981071705534973,0.9155453308628552,0.9083738593001698,47
games,1000,1000,2,6,0.47863009232263826,0.9359415183168935,0.9270941521015449,47
games,1000,1000,2,6,0.5754399373371569,0.8711791994160323,0.8682410404504936,47
games,1000,1000,2,6,0.6918309709189365,0.924970859572714,0.8647353906044773,47
games,1000,1000,2,6,0.8317637711026709,0.883552527647272,0.8244787325946382,47
games,1000,1000,2,6,0.01,0.7966654672485056,0.7913237994128043,48
games,1000,1000,2,6,0.012022644346174132,0.7928677125406163,0.7882581727884964,48
games,1000,1000,2,6,0.014454397707459272,0.8151132108652271,0.8050814698852667,48
games,1000,1000,2,6,0.017378008287493755,0.8169332815546738,0.8065305620428149,48
games,1000,1000,2,6,0.020892961308540396,0.8177486890579678,0.807678660728432,48
games,1000,1000,2,6,0.025118864315095794,0.8158115352389679,0.8071230232193846,48
