BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,dataset,rep
-47.072931262868,-69.34170235320738,-46.57395067587913,-57.343376546693335,-48.42917227588605,-53.27712768271079,-54.40022242998301,-53.32694868836332,-48.691703863538784,52,3
-46.597798260703925,-68.41630440627927,-46.14110567103611,-56.5372511257809,-48.288655593273845,-54.83454038960011,-53.9475699589425,-52.75390799608388,-48.44543063993259,52,31
-21.53799504211149,-37.26034663730624,-20.75386347875686,-33.30735256034984,-23.137718052245532,-29.171785285230413,-31.50522376307067,-26.131411969992357,-23.05908946184397,42,24
-20.366709798236364,-39.986919462016544,-20.452545800438557,-40.17915258053431,-37.9589994217643,-43.68414758556117,-65.85661623514511,-44.230009975000094,-34.613373238964435,6,43
-5.559529754787219,-6.714801488818699,-5.38713100377651,-6.053617505080301,-5.922727293760493,-6.671927484037751,-5.321128871934898,-5.191046710502764,-5.807980790009514,38,50
-21.63937797636869,-36.40797636731258,-20.733753142038186,-32.77189005167536,-23.20259622905858,-29.266072335630525,-31.56789064148936,-26.1619612990726,-23.06844991026415,42,21
-21.28613848050395,-36.63269631674544,-20.547998302873182,-32.968910426300475,-23.252855443625872,-29.52537800228837,-31.6438788261705,-26.291184510913737,-23.09349854784199,42,10
-3.148837688234333,-3.2544140669353703,-3.144658587577774,-3.246849684971688,-3.2683612035819305,-3.538691754788464,-3.2577952864587987,-3.1919955863936558,-3.183597814523372,8,19
-6.233271087904059,-6.260716783653802,-6.230292041857609,-6.252796140930935,-6.327617502794321,-6.301815432665727,-6.296206573220896,-6.339646047627128,-6.238842051142818,7,32
-1.4337756822642185,-1.4367436970659746,-1.4337364988557846,-1.4368035747603156,-3.2647953610449383,-3.0637850922473127,-1.5126318819061757,-1.4958035500558484,-1.480578300574366,18,34
-27.056622207178037,-29.37500231776764,-27.046784287226966,-29.232427505397883,-38.252032385959474,-47.40391947293529,-28.64853302200767,-27.89927138245728,-27.265337747119855,35,21
-2.8101815514870614,-2.7750432749559395,-2.788642263545216,-2.777488673494984,-5.6242788369936925,-5.6050533433034095,-3.419056100882181,-3.02342767818,-2.844898556890246,30,21
-14.44106443258041,-15.65177062169719,-14.390065065917218,-15.294115279944696,-14.49256050757164,-15.666323337105467,-15.812424660197506,-15.350147986064258,-14.595965780433854,14,5
-9.35862078131928,-10.039899586477082,-9.270114664882469,-9.68706671717034,-22.685763780920254,-66.61895959478764,-12.317121060683752,-10.964399241095872,-10.224101181706033,9,16
-6.11412257857101,-6.142477269225592,-6.11141934040053,-6.132230647366686,-6.199913261220402,-6.204515460829809,-6.179661720380765,-6.223751376131966,-6.119024788131574,7,31
-21.61440476406208,-37.196653632028045,-20.775636673013324,-33.374461181819925,-23.250914994325424,-29.12628246278742,-31.6152812025928,-26.16030103189173,-23.16121313349778,42,34
-1.9301046708030865,-1.9867730576799203,-1.9283541894295768,-1.984667500776016,-2.0078460231099275,-2.0273432003443275,-2.86662039164961,-2.7072614672973425,-2.0928737762910523,4,2
-15.509947318640677,-22.38275567009741,-15.697501848135916,-18.451529135773008,-28.918166078008344,-85.57746614921246,-19.453369245145584,-17.63654174153049,-16.23467798043835,12,47
-27.230852353887432,-29.9836227164859,-27.21865508621617,-29.69102260875224,-41.42803169410752,-49.1720771730776,-28.599839502274097,-27.89927138245728,-27.3612239560137,35,50
-27.149817278211007,-29.05742016300736,-27.159483068224034,-28.918343801715583,-40.03467290543049,-41.94438358911192,-28.632166148879747,-27.89927138245728,-27.30818822429092,35,26
-5.045699438608135,-5.173585357775649,-5.036637875561748,-5.145154920698192,-5.643598253396893,-5.739612400518928,-5.199593749172186,-5.079022097180998,-5.08483821104435,1,4
-266.6460551525762,-382.3569431291567,-259.6085764297317,-334.24624517313833,-266.1653798615847,-304.5264103654836,-301.0254222785407,-281.22750373448883,-266.3343100390753,45,39
-1.9339701941415,-1.9925880402729423,-1.9314908412197764,-1.9909622342464333,-2.009980168614024,-2.0409352021551115,-2.8547353785864757,-2.695852995827461,-2.0898096430322406,4,14
-3.144333283479915,-3.246473496301776,-3.140594997920702,-3.241250978753553,-3.258588909570479,-3.586043702082489,-3.2465923029124912,-3.1822737451523757,-3.1753670878046747,8,13
-6.224725848409863,-6.247871430873393,-6.222221332460958,-6.239744644566695,-6.258113207080504,-6.283031681419934,-6.289177120690624,-6.333075089148942,-6.228098487647255,7,49
-3.682660457898709,-3.691443477140054,-3.682179338062697,-3.691412782289796,-15.179179233787105,-16.184102864760387,-3.6906212678104255,-3.687492459896929,-3.684757899447488,28,9
-6.1938209455339015,-6.22276586436418,-6.191815951834913,-6.212793098547469,-6.243150767655046,-6.284287662616849,-6.257594168715825,-6.29421024154623,-6.201355635512299,7,8
-1.4246519699103135,-1.4279980555203855,-1.4245641989568565,-1.4281033974826296,-3.27331167477893,-2.9864820810330444,-1.5024261583743936,-1.4888787307988225,-1.4693810376240772,18,3
-2.9732231926747383,-2.9932393520818588,-2.972698391293061,-2.9919238645145945,-5.410344017545717,-5.446009772597225,-3.167495267173298,-3.170373276313309,-3.0621242173501115,24,44
-3.671981160091173,-3.6814599610332697,-3.6712327905952193,-3.6812763304122007,-15.194063495052296,-16.33188729024134,-3.6787597426981447,-3.675880823847678,-3.673459556075084,28,2
-3.173106486595982,-3.27564779724131,-3.1708567640879965,-3.2729381360623706,-3.300508380717327,-3.51329911458484,-3.285823368083057,-3.2167940196761933,-3.212274497732881,8,47
-4.805455689568559,-5.236276642196035,-4.785619967530719,-5.156385319186544,-5.539017209075656,-5.589329760394397,-6.953728778237027,-6.054527777993974,-5.043310711799564,2,47
-5.098481636239565,-5.229315316374837,-5.0900839349818,-5.203218530177752,-5.704695119308185,-5.799171143803124,-5.251258034306636,-5.130489254329188,-5.136164315087766,1,25
-2.9988466471696373,-3.01615114437758,-2.9987310131595613,-3.014979236412184,-5.790957879114465,-5.811393605365145,-3.1886549237393385,-3.196310150214136,-3.0675886729469197,24,30
-4.642326557726393,-4.996255319810026,-4.6333258704895535,-4.951876492550328,-5.511036983831043,-5.513401053908677,-6.916623394140985,-6.007751546598961,-4.986681833176679,2,21
-21.07667157060112,-35.5246724260545,-20.3692390978605,-32.095651907131746,-22.700414022440768,-28.7760351806171,-31.355316165533715,-25.948366493399423,-22.726534859434263,42,6
-9.22018471568333,-10.160851926106735,-9.121654141534483,-9.54543593069646,-23.402605005141684,-56.91409941392655,-12.16321677561741,-10.85250999454442,-10.102020456333625,9,18
-1.9007576223561933,-1.9494042700093408,-1.899808497578438,-1.9721668800634815,-2.8556149198066225,-2.84688326940828,-2.5662256648433805,-2.27771357390275,-2.1074793409268917,30,18
-22.32656937012132,-48.83567692560933,-23.33237471617332,-47.33847992992474,-41.59416694056746,-51.053310881836815,-72.72191677550624,-47.74904424790554,-37.92294533253975,6,22
-1.4371195165454975,-1.4414404502482951,-1.4368221660812246,-1.441381757386086,-2.54926021671016,-2.992588951050294,-1.5090196209112263,-1.4941882784398972,-1.4810307416423687,18,8
-4.693325740056318,-5.1540437684585925,-4.686925993981367,-5.048894355938191,-5.379758809513083,-5.802061597646336,-6.965784118838895,-6.078525259503409,-5.002185450857361,2,34
-1.4305120078814373,-1.4350785054749755,-1.429998320955339,-1.4350009835059294,-2.566633104817532,-3.002274401448776,-1.5031266418185585,-1.4886151878620422,-1.4748979866009884,18,36
-26.86885216531892,-28.433965280546666,-26.96772267223649,-28.328265690182405,-37.98574443141808,-46.084987078892574,-28.69642412211241,-27.89927138245728,-27.188482395626583,35,11
-46.25908342480688,-67.19578083466958,-45.80461025379488,-55.3674746763144,-47.863636265912696,-53.07498427387943,-52.930390266165546,-51.63971475369127,-48.89406289038868,52,25
-1.9231806683921624,-1.9808765944320663,-1.9210425672485651,-1.979033505352895,-2.0116781011831644,-2.0304398257421474,-2.8646977817176498,-2.706217280129986,-2.0880835210791875,4,36
-2.937482104298907,-2.959673627931503,-2.937293682998673,-2.959569412918915,-6.245019889306856,-6.279677641397135,-3.516989975377351,-3.403033354554875,-3.0579632596468103,25,6
-5.068123343956237,-5.197809797831607,-5.058004207415015,-5.169425275270888,-5.687806712062012,-5.784309163249363,-5.218717430681968,-5.0996106930534655,-5.10369783969255,1,35
-5.164611958825214,-6.013204760928391,-5.1485160739544895,-5.60325053226655,-5.896336517029991,-6.43030016336714,-8.236518261178487,-6.97386589780401,-5.855802059363386,34,8
-2.397884049244647,-2.459448655733401,-2.4041695887627155,-2.518008757168577,-3.8558009085501546,-3.8022995300333946,-3.293881863638287,-2.9022624858613755,-2.705625993273084,30,15
-3.1644284328758205,-3.2684963332883443,-3.1609228922571933,-3.263018434927034,-3.284462012176232,-3.4557416130981755,-3.2687923566936288,-3.2039600650329483,-3.197019547790453,8,45
-3.006474690314221,-3.022604976580076,-3.0056773390867413,-3.023283652413809,-6.693405103774249,-6.777447245338738,-3.47315539118626,-3.3700941064164187,-3.0785097639481207,25,15
-4.983873209084686,-5.110363595818852,-4.974807213812388,-5.081536077344415,-5.595952056087511,-5.676925565340277,-5.131068835665436,-5.014771417336961,-5.01895161634558,1,28
-1.433452635234775,-1.4371307749785291,-1.4331696239674263,-1.437059199683587,-2.330706774666926,-3.046621382692439,-1.5105375706232338,-1.4967019075298198,-1.4728471919147894,18,21
-21.86010875207001,-38.0442019613828,-21.0334550121982,-33.90165554452774,-23.522890843601974,-29.908215260491115,-31.906858122578207,-26.510741042316997,-23.43491016724231,42,23
-9.444132093284209,-10.132166240951502,-9.329836494085038,-9.700809688422936,-22.89665241870387,-65.68445517650481,-12.42824913505646,-11.050346377379295,-10.319242315709234,9,3
-14.443823084781668,-15.547020260049978,-14.397317787015233,-15.193205784780847,-14.509072873460225,-15.441679837712092,-15.816707517560944,-15.33704544834988,-14.595922267596984,14,32
-8.969283673410036,-10.069607307139812,-8.900758350909609,-9.378831119613327,-22.90644983485457,-55.035744952230495,-11.743175137083064,-10.556544445907116,-9.796700923284808,9,11
-6.237791898754649,-6.261560537069774,-6.235693450587346,-6.255665138213019,-6.412916569489121,-6.32494334277601,-6.298232044448451,-6.336550663948512,-6.245724120942151,7,44
-27.283965645714048,-29.65348662492246,-27.287249184324217,-29.42266086378081,-41.52241384680418,-43.01185698666164,-28.59573758382656,-27.89927138245728,-27.38203118651618,35,44
-33.81327597509392,-37.25886395979106,-33.60378989385793,-36.963833013562486,-33.85042957965976,-34.99578265349152,-35.657286088561364,-35.05661640160573,-33.935478979362486,53,48
-1.4277100626924597,-1.4310082103200206,-1.4276561761339444,-1.4311751566899455,-2.5387678099758886,-2.922824381507321,-1.5025315831585373,-1.4866428497026023,-1.4757721888154791,18,49
-3.693129748883596,-3.702677591779685,-3.6924282732430576,-3.7026314505107134,-15.22190658457772,-16.399984135338464,-3.7006866353060026,-3.697602269020164,-3.695037338681542,28,1
-46.82643858632408,-68.44125583655591,-46.217096910352446,-56.51799443990269,-47.24508558796765,-53.93655290437219,-54.71075067023731,-53.56460656447984,-48.621908596244445,52,20
-15.561702257050957,-23.802804643026462,-15.460740406662127,-19.454433801022805,-28.363099686990537,-93.66771943358935,-19.55457336764359,-17.575464059587127,-16.226036865443245,12,44
-5.051125207751403,-5.850890602612087,-5.038196879755265,-5.413844884170096,-5.7901129212753695,-5.864922860569805,-8.349046002405625,-6.990404811461402,-5.804262605376142,34,49
-5.2226497362144055,-6.021576986038112,-5.2382337070460965,-5.635804459137163,-5.880078452241205,-5.94492773450484,-8.2302032607558,-7.126384570249302,-5.842577156112448,34,17
-44.05148448942645,-64.83939934239203,-43.616851199973496,-53.27085562818594,-45.88965443029746,-50.65440070446799,-49.8873239504601,-48.41361130632685,-45.29404139409488,52,8
-3.693122496095435,-3.702544522230464,-3.6923864575996057,-3.70233499981676,-15.241117848257147,-16.43584041334184,-3.699932448439952,-3.697136730232282,-3.6945440457362495,28,6
-3.6871134440871263,-3.697426102463901,-3.686325914032588,-3.697300957619278,-15.190580012632726,-16.392101596236344,-3.694675552651853,-3.691659710214172,-3.68905055397307,28,40
-33.966450398975084,-37.42299743378163,-33.72745277365742,-37.13215503904247,-33.970044412679385,-34.993141919022655,-35.739038261070306,-35.1730658782208,-34.03096830808946,53,14
-14.542871351970028,-15.764447629456118,-14.461627677703875,-15.402710016407566,-14.622681456147175,-15.698307410652443,-15.863384485418068,-15.415130241957284,-14.623380041647488,14,19
-43.23270043274813,-63.91079019820795,-42.78902876737237,-52.72238221741096,-43.6621016334027,-50.50452544128184,-48.63334113419287,-47.267738009072005,-44.8070951232585,52,15
-2.9737957642328974,-2.9873548265447134,-2.974798005344269,-2.987655123543304,-6.600318744650114,-6.730312623899884,-3.49292504667535,-3.375243432790887,-3.0680023616874035,25,26
-4.418754935504037,-4.529949166466682,-4.426862192048493,-4.545990024504213,-9.613986959825985,-9.777704712147106,-5.81829554958073,-5.433844771605705,-7.5005471002626,32,48
-1.93036065154455,-1.9879999011270333,-1.928180676444864,-1.9860098305158491,-2.0089226572032324,-2.0412639094739697,-2.8609684946023157,-2.7010750510773422,-2.0926235924711527,4,21
-4.9908619835633,-5.11702321257311,-4.983038839879342,-5.091730699969946,-5.552027163807547,-5.642357819519597,-5.136695380472276,-5.0202092403340215,-5.026031515774206,1,24
-27.116828426781588,-29.28803404225919,-27.094294389350164,-29.13449809924403,-39.59865027186097,-48.37020395095544,-28.62259125888051,-27.89927138245728,-27.30726758225856,35,38
-1.4236039089490586,-1.4269649101237951,-1.42356341174764,-1.4271589226618635,-2.6789813019991127,-3.033996465543154,-1.5054331960338203,-1.4890503640460038,-1.464971649998925,18,18
-14.47313684018411,-15.668180638186968,-14.428708563246342,-15.288772447930112,-14.52781733822768,-16.38527072261423,-15.817679466289968,-15.353251024889284,-14.604899042007633,14,4
-15.897285556447978,-20.27849734331521,-16.081806732087653,-17.466270970679684,-26.3335910200599,-67.75236266003711,-19.457990852905443,-17.642969781244485,-16.39040895778955,12,10
-9.269733809100725,-10.087847181991272,-9.213451898421514,-9.432350786578043,-22.645780775427188,-52.25389423506492,-11.839884428824485,-10.63729306075144,-9.954661510187918,9,37
-20.493567952303305,-41.77452279831155,-20.99106266905454,-41.74200486510722,-38.55414470155904,-74.45074085939255,-68.42507710428382,-44.75127917440447,-35.17662020471748,6,13
-4.665305088550747,-5.019894075968117,-4.652451259893858,-4.982715693726559,-5.292202120050724,-5.284836850696318,-7.036649735900544,-6.12716895162272,-5.033338554837337,2,28
-3.146770915320046,-3.2438522108494623,-3.143586050309857,-3.2404833555600563,-3.261803895859137,-3.3741703925228035,-3.2596333957456,-3.191044071759874,-3.185308128433935,8,18
-33.74553087864656,-37.22137179029962,-33.52340525098235,-36.97502816606515,-33.765111023290835,-34.84907678744882,-35.53509714381081,-34.970778732724945,-33.84830392380234,53,40
-45.80749003916483,-67.65875452037749,-45.31149686554333,-55.39215813844503,-47.1184655502184,-53.64297899834055,-53.463347844890265,-52.38053519403389,-47.90408012724887,52,42
-33.87253694813646,-37.42104764357829,-33.625291361612454,-37.13255695843974,-33.86118024842216,-34.9188867940673,-35.623424112206315,-35.06393560614803,-33.92452411667101,53,37
-3.6888321820593744,-3.697191501116048,-3.688587378788904,-3.697296717404654,-15.214669773812243,-16.236377819546288,-3.69681493090687,-3.6937992718365855,-3.690880851521327,28,44
-26.820465303647087,-29.006139028094108,-26.805770217612626,-28.868360144018546,-37.4789387738718,-68.1964446191829,-28.69525004247297,-27.89927138245728,-27.17277444166645,35,7
-2.3719507491115657,-2.484473430084234,-2.379376849090955,-2.563862761779871,-3.782471184148647,-3.7305040900306334,-3.441467725523554,-2.980018938241161,-2.7682721325778274,30,19
-5.237055444463985,-6.182217849642536,-5.278148324348316,-5.562902143690829,-6.671400102727356,-6.212773620720363,-5.886551957275628,-5.690182121897437,-5.405772512183594,38,32
-2.977445156102426,-3.001090303882577,-2.9765517927928964,-2.999383469243661,-5.200683911563508,-5.2224619604864,-3.1579582508460566,-3.163782202097424,-3.0602505734901757,24,24
-33.84216864019656,-37.56012770417166,-33.61041232719574,-37.15670106034445,-33.85218151110276,-35.01071427799958,-35.62613066778341,-35.01905412185722,-33.915615061845386,53,16
-5.511681683085423,-6.575383512522983,-5.395977660203674,-5.884748071770882,-5.713001397835734,-6.614862645065764,-5.596077321922661,-5.433393795683845,-5.849564479654187,38,5
-4.64104416259945,-4.996870422664294,-4.639283773285533,-4.946934898040718,-5.336511580492771,-5.3038920562726375,-6.982579110360814,-6.105153959520711,-5.012109408077015,2,46
-5.019016273514901,-5.140799739000109,-5.012800712596288,-5.116585941650787,-5.621439534935351,-5.714085798150056,-5.179305017351257,-5.056038599254965,-5.062769699237649,1,50
-27.272279974123386,-28.93896220557996,-27.259793028388614,-28.73171871513157,-42.32431510143599,-46.921839561005946,-28.58553853720645,-27.89927138245728,-27.38868602138442,35,18
-6.071718567216107,-6.098680844922675,-6.068078350048692,-6.087451932263323,-6.123318195012667,-6.157009620429859,-6.126863144660391,-6.169270733280594,-6.073303924091423,7,12
-5.075406000109994,-5.204286264638824,-5.067363632117163,-5.176202166706903,-5.664959841267285,-5.756200349059333,-5.229811652885668,-5.108937824205506,-5.114873190878717,1,40
-5.073710608859219,-5.868755600018143,-5.041332892443606,-5.542069439806746,-5.676612242872085,-5.820608974501388,-8.348651424568459,-7.058917863213052,-5.815311825046791,34,41
-4.503416162434405,-4.923784581888183,-4.501037364045415,-4.847612665324933,-5.152253637275611,-5.142596714147533,-6.800088447819173,-5.92490272973863,-4.830947015091349,2,25
-5.575100544668582,-6.308505422476423,-5.512821226723924,-5.742597651145571,-6.316419623311931,-5.907958413547095,-5.630182759308326,-5.543059880778271,-5.911414633088813,38,27
-5.552278910488092,-5.832825800194877,-5.5263038822925,-5.663191728620216,-15.597220689164368,-15.816320602424794,-6.314171922622413,-5.968241816339599,-5.652372587899992,32,30
-9.075172199559132,-10.243533565425688,-9.038221231856715,-9.48722568100338,-23.12173374871765,-58.84090770107222,-12.134379961978858,-10.85140381248747,-10.036620081839793,9,25
-4.573437201802617,-4.904411313189408,-4.573685047365927,-4.840557353979553,-5.437042879947466,-5.4523780312218175,-6.99187960846078,-6.08239435033646,-4.983669745319486,2,43
-4.792231221530401,-4.81388940227981,-4.806053614317348,-4.759428593767411,-11.940557927522208,-11.978083121577544,-5.0633656716752204,-4.8023003954387695,-4.630125718870947,32,50
-266.2561000770152,-383.1054925527932,-259.502509720756,-334.49046331228993,-265.8971492601119,-304.8743934447935,-300.8044701309108,-281.3107060182339,-266.15486754653284,45,22
-4.990058387101124,-5.109306768388672,-4.982364636461417,-5.08422004597277,-5.561683402735495,-5.659552458141605,-5.144292128987479,-5.024440604572256,-5.0299858980988175,1,41
-3.003449851887231,-3.034501834748044,-3.0008630510518794,-3.0324608250750003,-5.21123487267888,-5.296124676965603,-3.16997276317458,-3.1801389574307914,-3.063754224102573,24,37
-33.74584316024772,-37.17661008153602,-33.514296048019084,-36.92594855992459,-33.77404339626337,-34.789910075166475,-35.519153754337225,-34.935827922605576,-33.83222929659478,53,1
-5.052868801991324,-5.18257341270224,-5.04585092951339,-5.156500190030154,-5.627991741116393,-5.720349888681373,-5.210430552094135,-5.088552399104294,-5.094421785322633,1,44
-3.1389832431561846,-3.244439119417678,-3.135661471732361,-3.241553012789144,-3.2596134544239312,-3.500476781957137,-3.2483498925413112,-3.180532686591965,-3.176386110230534,8,6
-33.79065575137595,-37.16945207408004,-33.56709397162708,-36.91050736194239,-33.83459245583311,-34.88485434431013,-35.57563409535585,-34.99451960805073,-33.89230279859691,53,19
-27.23754476026536,-28.721987843144117,-27.279101926240735,-28.59702273242877,-41.93037660949512,-43.13339410260407,-28.60201031166922,-27.89927138245728,-27.371804430641795,35,31
-5.3048286448361885,-6.202383792687055,-5.242222566011935,-5.650613198408473,-5.518547103870243,-5.728657697240023,-5.285379172847927,-5.18284624950033,-5.020689766205182,38,43
-5.17055392144421,-5.768851624964492,-5.152632563541701,-5.440536472997402,-5.5360583753988175,-5.548033419539979,-8.342341227317362,-7.050839237848894,-5.832030131261843,34,16
-2.96413244225767,-2.984685897844463,-2.964339115602163,-2.98509628425762,-6.452722360302181,-6.512351380508917,-3.5115651055675228,-3.39456974893282,-3.06491545750953,25,34
-1.420322841000254,-1.423438811552401,-1.4202988484267438,-1.42366603502796,-3.174393367999142,-3.037067860631,-1.4971952790729823,-1.4825742149499654,-1.464106877390746,18,2
-15.01698372510964,-23.20708034204878,-14.81306865449028,-19.257191692394773,-31.95986323400757,-82.95868745837711,-19.593859454026106,-17.62347292010004,-16.122221714343578,12,31
-21.535806833888568,-36.87027665741608,-20.783718298514877,-33.14858486597633,-23.268307691684093,-29.49989139649778,-31.89354164681717,-26.43441256788709,-23.230502306471102,42,1
-271.7685098092306,-391.7627827572911,-264.5369410559257,-341.30718838775584,-270.96431216513264,-312.9470523166642,-306.3195068665574,-286.42271663781963,-271.1839636638251,45,30
-46.91686897091349,-69.26844900307334,-46.42398185572382,-56.84763665827028,-47.06576088651896,-54.96269886114465,-54.42062690245783,-52.907250748996944,-51.471573399680366,52,17
-9.068015133824916,-10.134955747085128,-9.017651202420629,-9.5897430009634,-20.60120802453268,-63.1139326813378,-12.270466451151352,-10.909431160327658,-10.08379565748991,9,10
-3.6972645040566623,-3.708442486198365,-3.6964119248863296,-3.708567618209094,-15.208700276958863,-16.395657871783804,-3.705455966476491,-3.702216366731756,-3.6995228124208217,28,24
-2.9618613372113005,-2.980773412788741,-2.961705470763604,-2.9803659985531854,-5.192165894825401,-5.2413466446300125,-3.1597025955920124,-3.156748517444809,-3.056300242918308,24,21
-6.172994067295533,-6.199469121985716,-6.171569050877008,-6.194411548391231,-6.210233140112316,-6.648554187744399,-6.2333957413892,-6.268218880279189,-6.183209533819491,7,24
-46.79539305255734,-67.9049733928701,-46.494663920625584,-56.00720364460189,-48.30646580133422,-54.24232914506023,-53.755675456516,-52.450753836136414,-49.39615786074848,52,37
-268.70594727242417,-388.7564929177426,-262.0377047641803,-338.65613030882884,-268.4337858619298,-307.96642088738616,-303.1559603401141,-283.72007503653305,-268.53968756153074,45,45
-5.257291047382389,-5.9928525164712285,-5.236249149291057,-5.621752719856892,-5.912876977000076,-5.913661626940609,-8.267531342199261,-7.002617125189526,-5.863868589017113,34,35
-6.18710514013892,-6.219158430524725,-6.183719083757512,-6.209038248095829,-6.216034323103654,-6.2956656238012965,-6.235100691433559,-6.272351567048194,-6.193204415689446,7,33
-14.453203974525389,-15.581557787297,-14.40706169382388,-15.26137322223645,-14.52294196039182,-16.392473658994756,-15.815359493726136,-15.370722350758571,-14.595306928992793,14,17
-6.207380260114999,-6.234723825431693,-6.203533094367379,-6.223098158181435,-6.278665414414573,-6.733491398723048,-6.2625320689197,-6.297864904276564,-6.210266318560285,7,13
-3.682600841919408,-3.6929852012663447,-3.68179150823598,-3.69292588778496,-15.150972434479538,-16.333947098699582,-3.6905970874680474,-3.687468347667581,-3.684783689885895,28,20
-6.131786646511973,-6.160385488429819,-6.126740940804962,-6.150174611314884,-6.269383082052894,-6.617598113504027,-6.185172047932127,-6.229371977240163,-6.131983131994009,7,21
-26.97003992706465,-28.20925709858315,-27.049990189705284,-28.13200180675844,-38.59049094486347,-56.51788604559072,-28.66498268182705,-27.89927138245728,-27.237028473454565,35,27
-1.4251573177068344,-1.42888547323633,-1.4249176411252753,-1.4290183411053878,-2.612628825860936,-3.049958421283893,-1.5010535933524407,-1.4885516112688602,-1.4738656436230142,18,17
-14.39768481958349,-15.469230099628886,-14.36927829262364,-15.12034194112475,-14.47133582217678,-15.388338590761707,-15.75966746066678,-15.2708122790035,-14.578229253618767,14,43
-9.129707684101838,-10.12508041354747,-9.074181025275816,-9.462353341491882,-22.86463760687205,-55.82668229846358,-11.934871447022688,-10.70128184420875,-9.957314366354485,9,9
-2.9857910150042493,-3.0035465888811257,-2.9859934890038726,-3.00253127626207,-5.210871435704268,-5.258438146366635,-3.162962018150961,-3.165220015779432,-3.064378267991972,24,16
-3.695130489056285,-3.704017247240328,-3.694539621851913,-3.704247418918128,-15.124133785116468,-16.265499010175386,-3.703896829874448,-3.700652528819956,-3.697640904438828,28,45
-33.684870689142755,-37.07283727075531,-33.486100066797256,-36.7575313882241,-33.738661242929886,-34.86060830242602,-35.51537795365844,-34.906810661043615,-33.82738794793205,53,22
-6.296312414359132,-6.3219117379941405,-6.294047471519936,-6.316400930572336,-6.428249581013723,-6.39707602350593,-6.362061849292687,-6.406049154398811,-6.303329082615419,7,9
-5.466753051834504,-6.461448244553878,-5.39196685448576,-5.878360999679277,-6.793095216779803,-6.811538992787249,-5.882558552186249,-5.821856693618451,-6.112385277647757,38,17
-33.77350734868286,-37.32197013329526,-33.54612277264956,-37.0243523175813,-33.7976430460318,-34.8784533249988,-35.54916291441521,-34.952732655141,-33.86156686620175,53,31
-19.345006839674163,-40.32941366479431,-20.139235715378884,-40.54363181704025,-37.29148979647745,-44.1580895228204,-68.25854943786,-44.81617399744301,-34.98709870516635,6,5
-3.0062617682875072,-3.0410128336927755,-3.0035293040645974,-3.040896933528283,-6.432831714598141,-6.502489895644913,-3.494919126720285,-3.3906681685886806,-3.077081405918549,25,8
-267.1820678273801,-379.4631171507472,-260.3954933577056,-332.32674852058415,-266.72024065294426,-306.55837632886346,-303.73093748331627,-284.52331743441624,-267.1466058610057,45,2
-3.686720135408072,-3.695194457165575,-3.686308041333553,-3.695212254263629,-15.183433522134235,-16.287153742183193,-3.694389504054999,-3.691408986516367,-3.688642982848585,28,49
-2.9303830076112094,-2.9328875331163355,-2.933890832156105,-2.933281059583316,-5.156286551415819,-5.217392232400542,-3.1200085564796067,-3.103896380839021,-3.0482240975108894,24,17
-45.4546225822011,-66.28030452060528,-45.02272164111534,-54.51136733132105,-46.90305143794389,-52.016153871439,-53.51427565727595,-52.448548354776406,-46.935676616460334,52,14
-2.986081410529524,-3.0253740272825675,-2.98252703825136,-3.025821469435319,-6.124323008123407,-6.181439939570347,-3.487828727050568,-3.3754186411257185,-3.071808749606176,25,23
-6.24742324257663,-6.272728931855957,-6.246481110191872,-6.267687001021182,-6.318885751840091,-6.672684880895136,-6.298537471911213,-6.332448979396343,-6.256773259640189,7,39
-266.10600347533483,-378.5296386664319,-259.3440387194915,-331.3414239523168,-265.97261725700827,-307.25350352347897,-300.6697186915079,-281.0197488131654,-266.05909441879936,45,21
-4.033503149935708,-4.141555471158371,-4.023262953506009,-4.175256161807412,-9.35168076707416,-9.458099280683204,-5.142279585430351,-4.772424529476065,-5.116676792775189,32,44
-9.038787059595329,-10.112460294317325,-9.011696610711558,-9.453294596039838,-24.09299598188564,-57.19394961293749,-11.909355705142763,-10.692767329149085,-9.933333232778672,9,24
-6.077960755004148,-6.101205952887153,-6.078393863678139,-6.097136241818448,-6.117003397380691,-6.531666359236899,-6.138541453626234,-6.170990539870957,-6.091264439134521,7,17
-3.150702731144905,-3.2602530687816307,-3.146969447489052,-3.256103785602474,-3.256259360258085,-3.399029489277839,-3.2583771283855687,-3.1922416698181832,-3.1861204745734995,8,17
-21.89366745395367,-37.17032187729066,-20.87805369112925,-33.43114123440605,-23.3546232549082,-29.38175652126572,-31.825976137542103,-26.39875888418733,-23.21200143531528,42,18
-262.1987102173048,-375.89436926231207,-255.8556708754556,-329.6224628098517,-262.60326436272777,-301.15989189007684,-297.8769605968712,-278.1614246354692,-262.69813086218426,45,46
-44.49797605274887,-64.9687931736956,-43.96319802585484,-53.61857633941936,-45.58404683267603,-51.74689059603142,-50.79325706814979,-49.702369624876205,-46.340470680885794,52,48
-5.087251410101262,-5.216313832418583,-5.079684832620412,-5.190289133176915,-5.662173382904546,-5.759895789520069,-5.236798245974289,-5.117054648651446,-5.123794481295552,1,2
