Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Moscow,1980,100m,Butterfly,0,Men,GBR,Gary Abraham,55.420,4
Moscow,1980,100m,Butterfly,0,Men,FRA,Xavier Savin,55.660,4
Moscow,1980,100m,Butterfly,0,Men,URS,Aleksey Markovsky,55.700,4
Moscow,1980,100m,Butterfly,0,Women,GDR,Caren Metschuck,00:01:00.420000,1
Moscow,1980,100m,Butterfly,0,Women,GDR,Andrea Pollack,00:01:00.900000,2
Moscow,1980,100m,Butterfly,0,Women,GDR,Christiane Knacke,00:01:01.440000,3
Moscow,1980,100m,Butterfly,0,Women,GBR,Ann Osgerby,00:01:02.210000,4
Moscow,1980,100m,Butterfly,0,Women,AUS,Lisa Gaye Curry-Kenny,00:01:02.400000,4
Moscow,1980,100m,Butterfly,0,Women,SWE,Agneta Märtensson,00:01:02.610000,4
Moscow,1980,100m,Butterfly,0,Women,CRC,Mariam Paris,00:01:02.890000,4
Moscow,1980,100m,Butterfly,0,Women,GBR,Janet Osgerby,00:01:02.900000,4
Moscow,1980,100m,Freestyle,0,Men,GDR,Jörg Woithe,50.400,1
Moscow,1980,100m,Freestyle,0,Men,SWE,Per Holmertz,50.910,2
Moscow,1980,100m,Freestyle,0,Men,SWE,Per Johansson,51.290,3
Moscow,1980,100m,Freestyle,0,Men,URS,Sergei Koplyakov,51.340,4
Moscow,1980,100m,Freestyle,0,Men,ITA,Raffaele Franceschi,51.690,4
Moscow,1980,100m,Freestyle,0,Men,URS,Sergei Krasiuk,51.800,4
Moscow,1980,100m,Freestyle,0,Men,FRA,Rene Ecuyer,52.010,4
Moscow,1980,100m,Freestyle,0,Men,AUS,Graeme Brewer,52.220,4
Moscow,1980,100m,Freestyle,0,Women,GDR,Barbara Krause,54.790,1
Moscow,1980,100m,Freestyle,0,Women,GDR,Caren Metschuck,55.160,2
Moscow,1980,100m,Freestyle,0,Women,GDR,Ines Diers,55.650,3
Moscow,1980,100m,Freestyle,0,Women,URS,Olga Klevakina,57.400,4
Moscow,1980,100m,Freestyle,0,Women,NED,Conny Van Bentum,57.630,4
Moscow,1980,100m,Freestyle,0,Women,URS,Natalia Strunnikova,57.830,4
Moscow,1980,100m,Freestyle,0,Women,FRA,Guylaine Berger,57.880,4
Moscow,1980,100m,Freestyle,0,Women,SWE,Agneta Eriksson,57.900,4
Moscow,1980,1500m,Freestyle,0,Men,URS,Vladimir Salnikov,00:14:58.270000,1
Moscow,1980,1500m,Freestyle,0,Men,URS,Aleksandr Chaev,00:15:14.300000,2
Moscow,1980,1500m,Freestyle,0,Men,AUS,Maxwell Metzker,00:15:14.490000,3
Moscow,1980,1500m,Freestyle,0,Men,GDR,Rainer Strohbach,00:15:15.290000,4
Moscow,1980,1500m,Freestyle,0,Men,YUG,Borut Petric,00:15:21.780000,4
Moscow,1980,1500m,Freestyle,0,Men,ESP,Rafael Escalas,00:15:21.880000,4
Moscow,1980,1500m,Freestyle,0,Men,HUN,Zoltan Wladar,00:15:26.700000,4
Moscow,1980,1500m,Freestyle,0,Men,URS,Eduard Petrov,00:15:28.240000,4
Moscow,1980,200m,Backstroke,0,Men,HUN,Sandor Wladar,00:02:01.930000,1
Moscow,1980,200m,Backstroke,0,Men,HUN,Zoltan Verraszto,00:02:02.400000,2
Moscow,1980,200m,Backstroke,0,Men,AUS,Mark Kerry,00:02:03.140000,3
Moscow,1980,200m,Backstroke,0,Men,URS,Vladimir Shemetov,00:02:03.480000,4
Moscow,1980,200m,Backstroke,0,Men,NED,Fred Eefting,00:02:03.920000,4
Moscow,1980,200m,Backstroke,0,Men,SWE,Michael Soderlund,00:02:04.100000,4
Moscow,1980,200m,Backstroke,0,Men,GBR,Douglas Campbell,00:02:04.230000,4
Moscow,1980,200m,Backstroke,0,Men,AUS,Paul Moorfoot,00:02:06.150000,4
Moscow,1980,200m,Backstroke,0,Women,GDR,Rica Reinisch,00:02:11.770000,1
Moscow,1980,200m,Backstroke,0,Women,GDR,Cornelia Polit,00:02:13.750000,2
Moscow,1980,200m,Backstroke,0,Women,GDR,Birgit Treiber,00:02:14.140000,3
Moscow,1980,200m,Backstroke,0,Women,ROU,Carmen Bunaciu,00:02:15.200000,4
Moscow,1980,200m,Backstroke,0,Women,BEL,Yolande Van Der Straeten,00:02:15.580000,4
Moscow,1980,200m,Backstroke,0,Women,BEL,Carine Verbauwen,00:02:16.660000,4
Moscow,1980,200m,Backstroke,0,Women,AUS,Lisa Forrest,00:02:16.750000,4
Moscow,1980,200m,Backstroke,0,Women,URS,Larisa Gorchakova,00:02:17.720000,4
Moscow,1980,200m,Breaststroke,0,Men,URS,Robertas Žulpa,00:02:15.850000,1
Moscow,1980,200m,Breaststroke,0,Men,HUN,Alban Vermes,00:02:16.930000,2
Moscow,1980,200m,Breaststroke,0,Men,URS,Arsens Miskarovs,00:02:17.280000,3
Moscow,1980,200m,Breaststroke,0,Men,URS,Gennadi Utenkov,00:02:19.640000,4
Moscow,1980,200m,Breaststroke,0,Men,AUS,Lindsay Spencer,00:02:19.680000,4
Moscow,1980,200m,Breaststroke,0,Men,GBR,Duncan Goodhew,00:02:20.920000,4
Moscow,1980,200m,Breaststroke,0,Men,SWE,Peter Berggren,00:02:21.650000,4
Moscow,1980,200m,Breaststroke,0,Men,GDR,Jorg Walter,00:02:22.390000,4
Moscow,1980,200m,Breaststroke,0,Women,URS,Lina Kachushite,00:02:29.540000,1
Moscow,1980,200m,Breaststroke,0,Women,URS,Svetlana Varganova,00:02:29.610000,2
Moscow,1980,200m,Breaststroke,0,Women,URS,Yulia Bogdanova,00:02:32.390000,3
Moscow,1980,200m,Breaststroke,0,Women,DEN,Susanne Schultz Nielsson,00:02:32.750000,4
Moscow,1980,200m,Breaststroke,0,Women,TCH,Irena Fleissnerova,00:02:33.230000,4
Moscow,1980,200m,Breaststroke,0,Women,GDR,Ute Geweniger,00:02:34.340000,4
Moscow,1980,200m,Breaststroke,0,Women,GDR,Bettina Lobel,00:02:34.510000,4
Moscow,1980,200m,Breaststroke,0,Women,GDR,Silvia Rinka,00:02:35.380000,4
Moscow,1980,200m,Butterfly,0,Men,URS,Sergei Fesenko,00:01:59.760000,1
Moscow,1980,200m,Butterfly,0,Men,GBR,Philip Hubble,00:02:01.200000,2
Moscow,1980,200m,Butterfly,0,Men,GDR,Roger Pyttel,00:02:01.390000,3
Moscow,1980,200m,Butterfly,0,Men,GBR,Peter Morris,00:02:02.270000,4
Moscow,1980,200m,Butterfly,0,Men,URS,Mikhail Gorelik,00:02:02.440000,4
Moscow,1980,200m,Butterfly,0,Men,NED,Kees Vervoorn,00:02:02.520000,4
Moscow,1980,200m,Butterfly,0,Men,SWE,Pär Arvidsson,00:02:02.610000,4
Moscow,1980,200m,Butterfly,0,Men,GBR,Stephen Poulter,00:02:02.930000,4
Moscow,1980,200m,Butterfly,0,Women,GDR,Ines Geissler,00:02:10.440000,1
Moscow,1980,200m,Butterfly,0,Women,GDR,Sybille Schönrock,00:02:10.450000,2
Moscow,1980,200m,Butterfly,0,Women,AUS,Michelle Ford,00:02:11.660000,3
Moscow,1980,200m,Butterfly,0,Women,GDR,Andrea Pollack,00:02:12.130000,4
Moscow,1980,200m,Butterfly,0,Women,POL,Dorota Brzozowska,00:02:14.120000,4
Moscow,1980,200m,Butterfly,0,Women,GBR,Ann Osgerby,00:02:14.830000,4
Moscow,1980,200m,Butterfly,0,Women,SWE,Agneta Märtensson,00:02:15.220000,4
Moscow,1980,200m,Butterfly,0,Women,URS,Alla Grishchenkova,00:02:15.700000,4
Moscow,1980,200m,Freestyle,0,Men,URS,Sergei Koplyakov,00:01:49.810000,1
Moscow,1980,200m,Freestyle,0,Men,URS,Andrei Krylov,00:01:50.760000,2
Moscow,1980,200m,Freestyle,0,Men,AUS,Graeme Brewer,00:01:51.600000,3
Moscow,1980,200m,Freestyle,0,Men,GDR,Jörg Woithe,00:01:51.860000,4
Moscow,1980,200m,Freestyle,0,Men,AUS,Ron Mckeon,00:01:52.600000,4
Moscow,1980,200m,Freestyle,0,Men,ITA,Paolo Revelli,00:01:52.760000,4
Moscow,1980,200m,Freestyle,0,Men,SWE,Thomas Lejdstrom,00:01:52.940000,4
Moscow,1980,200m,Freestyle,0,Men,ITA,Fabrizio Rampazzo,00:01:53.250000,4
Moscow,1980,200m,Freestyle,0,Women,GDR,Barbara Krause,00:01:58.330000,1
Moscow,1980,200m,Freestyle,0,Women,GDR,Ines Diers,00:01:59.640000,2
Moscow,1980,200m,Freestyle,0,Women,GDR,Carmela Schmidt,00:02:01.440000,3
Moscow,1980,200m,Freestyle,0,Women,URS,Olga Klevakina,00:02:02.290000,4
Moscow,1980,200m,Freestyle,0,Women,NED,Reggie De Jong,00:02:02.760000,4
Moscow,1980,200m,Freestyle,0,Women,GBR,June Croft,00:02:03.150000,4
Moscow,1980,200m,Freestyle,0,Women,URS,Natalia Strunnikova,00:02:03.740000,4
Moscow,1980,200m,Freestyle,0,Women,URS,Irina Aksenova,00:02:04.000000,4
Moscow,1980,400m,Freestyle,0,Men,URS,Vladimir Salnikov,00:03:51.310000,1
Moscow,1980,400m,Freestyle,0,Men,URS,Andrei Krylov,00:03:53.240000,2
Moscow,1980,400m,Freestyle,0,Men,URS,Ivar Stukolkin,00:03:53.950000,3
Moscow,1980,400m,Freestyle,0,Men,BRA,Djan Garrido Madruga,00:03:54.150000,4
Moscow,1980,400m,Freestyle,0,Men,TCH,Daniel Machek,00:03:55.660000,4
Moscow,1980,400m,Freestyle,0,Men,HUN,Sandor Nagy,00:03:56.830000,4
Moscow,1980,400m,Freestyle,0,Men,AUS,Maxwell Metzker,00:03:56.870000,4
Moscow,1980,400m,Freestyle,0,Men,AUS,Ron Mckeon,00:03:57.000000,4
Moscow,1980,400m,Freestyle,0,Women,GDR,Ines Diers,00:04:08.760000,1
Moscow,1980,400m,Freestyle,0,Women,GDR,Petra Schneider,00:04:09.160000,2
Moscow,1980,400m,Freestyle,0,Women,GDR,Carmela Schmidt,00:04:10.860000,3
Moscow,1980,400m,Freestyle,0,Women,AUS,Michelle Ford,00:04:11.650000,4
Moscow,1980,400m,Freestyle,0,Women,URS,Irina Aksenova,00:04:14.400000,4
Moscow,1980,400m,Freestyle,0,Women,NED,Annelies Maas,00:04:15.790000,4
Moscow,1980,400m,Freestyle,0,Women,NED,Reggie De Jong,00:04:15.950000,4
Moscow,1980,400m,Freestyle,0,Women,URS,Olga Klevakina,00:04:19.180000,4
Moscow,1980,400m,Individual medley,0,Men,URS,Aleksandr Sidorenko,00:04:22.890000,1
Moscow,1980,400m,Individual medley,0,Men,URS,Sergei Fesenko,00:04:23.430000,2
Moscow,1980,400m,Individual medley,0,Men,HUN,Zoltan Verraszto,00:04:24.240000,3
Moscow,1980,400m,Individual medley,0,Men,HUN,Andras Hargitay,00:04:24.480000,4
Moscow,1980,400m,Individual medley,0,Men,BRA,Djan Garrido Madruga,00:04:26.810000,4
Moscow,1980,400m,Individual medley,0,Men,TCH,Miloslav Rolko,00:04:26.990000,4
Moscow,1980,400m,Individual medley,0,Men,POL,Leszek Gorski,00:04:28.890000,4
Moscow,1980,400m,Individual medley,0,Men,TCH,Daniel Machek,00:04:29.860000,4
Moscow,1980,400m,Individual medley,0,Women,GDR,Petra Schneider,00:04:36.290000,1
Moscow,1980,400m,Individual medley,0,Women,GBR,Sharron Elizabeth Davies,00:04:46.830000,2
Moscow,1980,400m,Individual medley,0,Women,POL,Agnieszka Czopek,00:04:48.170000,3
Moscow,1980,400m,Individual medley,0,Women,GDR,Grit Slaby,00:04:48.540000,4
Moscow,1980,400m,Individual medley,0,Women,GDR,Ulrike Tauber,00:04:49.180000,4
Moscow,1980,400m,Individual medley,0,Women,BUL,Sonia Dangalakova,00:04:49.250000,4
Moscow,1980,400m,Individual medley,0,Women,URS,Olga Klevakina,00:04:50.910000,4
Moscow,1980,400m,Individual medley,0,Women,POL,Magdalena Bialas,00:04:53.300000,4
Moscow,1980,4x100,Freestyle,1,Women,GER,"Carmela Schmidt, Barbara Krause, Caren Metschuck, Ines Diers, Sarina Hülsenbeck",00:03:42.710000,1
Moscow,1980,4x100,Freestyle,1,Women,SWE,"Carina Ljungdahl, Birgitta Jonsson, Tina Gustafsson, Agneta Märtensson, Agneta Eriksson, Helena Peterson",00:03:48.930000,2
Moscow,1980,4x100,Freestyle,1,Women,NLD,"Reggie De Jong, Annelies Maas, Wilma Van Velsen",00:03:49.510000,3
Moscow,1980,4x100,Freestyle,1,Women,GBR,"Jacquelene Willmott, Sharron Elizabeth Davies, Kaye Lovatt, June Croft, Susan Cooper",00:03:51.710000,4
Moscow,1980,4x100,Freestyle,1,Women,AUS,"Rosemary Brown, Karen Van De Graaf, Michelle Pearson, Lisa Gaye Curry-Kenny",00:03:54.160000,4
Moscow,1980,4x100,Freestyle,1,Women,MEX,"Teresa Rivera, Dagmar Erdman, Hellen Plaschinski, Isabel Reuss",00:03:55.410000,4
Moscow,1980,4x100,Freestyle,1,Women,BGR,"Ani Kostova, Rumiana Dobreva, Dobrinka Mincheva, Sonia Dangalakova",00:03:56.340000,4
Moscow,1980,4x100,Freestyle,1,Women,ESP,"Margarita Armengol, Laura Flaque, Natalia Mas, Gloria Casado",00:03:58.730000,4
Moscow,1980,4x100,Medley,1,Men,AUS,"Peter Evans, Neil Brooks, Glen Patching, Mark Kerry, Mark Tonelli",00:03:45.700000,1
Moscow,1980,4x100,Medley,1,Men,SUN,"Vladimir Shemetov, Viktor Kuznetsov, Sergei Krasiuk, Aleksandr Fedorovski, Evgeni Seredin, Sergei Koplyakov",00:03:45.920000,2
Moscow,1980,4x100,Medley,1,Men,GBR,"David Lowe, Martin Smith, Philip Hubble, Duncan Goodhew, Mark Taylor, Paul Marshall, Gary Abraham, Leigh Atkinson",00:03:47.710000,3
Moscow,1980,4x100,Medley,1,Men,GER,"Frank Kuhne, Jorg Walter, Dietmar Gohring, Jörg Woithe, Roger Pyttel",00:03:48.250000,4
Moscow,1980,4x100,Medley,1,Men,FRA,"Olivier Borios, Rene Ecuyer, Frederic Delcourt, Xavier Savin",00:03:49.190000,4
Moscow,1980,4x100,Medley,1,Men,HUN,"Zoltan Verraszto, Gabor Meszaros, Sandor Wladar, Janos Dzvonyar",00:03:50.290000,4
Moscow,1980,4x100,Medley,1,Men,NLD,"Cees Jan Winkel, Kees Vervoorn, Albert Boonstra, Peter Drost, Fred Eefting",00:03:51.810000,4
Moscow,1980,4x100,Medley,1,Men,BRA,"Claudio Mamede Kestener, Sergio Pinto Pinto Ribeiro, Romulo Duncan Duncan Arantes, Jorge Luiz Fernandes, Ciro Marques Delgado",00:03:53.240000,4
Moscow,1980,4x100,Medley,1,Women,GER,"Ute Geweniger, Andrea Pollack, Rica Reinisch, Sarina Hülsenbeck, Caren Metschuck",00:04:06.670000,1
Moscow,1980,4x100,Medley,1,Women,GBR,"June Croft, Margaret Kelly-Hohmann, Ann Osgerby, Helen Jameson",00:04:12.240000,2
Moscow,1980,4x100,Medley,1,Women,SUN,"Natalia Strunnikova, Elvira Vasilkova, Alla Grishchenkova, Irina Aksenova, Olga Klevakina",00:04:13.610000,3
Moscow,1980,4x100,Medley,1,Women,SWE,"Carina Ljungdahl, Ann-Sofi Roos, Armi Airaksinen, Tina Gustafsson, Agneta Märtensson, Annika Uvehall, Eva-Marie Hakansson",00:04:16.910000,4
Moscow,1980,4x100,Medley,1,Women,ITA,"Monica Vallarin, Laura Foralosso, Sabrina Seminatore, Cinzia Savi Scarponi",00:04:19.050000,4
Moscow,1980,4x100,Medley,1,Women,AUS,"Lisa Gaye Curry-Kenny, Rosemary Brown, Karen Van De Graaf, Lisa Forrest",00:04:19.900000,4
Moscow,1980,4x100,Medley,1,Women,ROU,"Mariana Paraschiv, Carmen Bunaciu, Irinel Adela Panulescu, Brigitte Prass",00:04:21.270000,4
Moscow,1980,4x100,Medley,1,Women,BGR,"Dobrinka Mincheva, Ani Moneva, Tania Bogomilova-Dangalakova, Sonia Dangalakova, Ani Kostova",00:04:22.380000,4
Moscow,1980,4x200,Freestyle,1,Men,SUN,"Sergei Krasiuk, Vladimir Salnikov, Andrei Krylov, Sergei Koplyakov, Ivar Stukolkin, Sergei Rusin",00:07:23.500000,1
Moscow,1980,4x200,Freestyle,1,Men,GER,"Frank Pfütze, Frank Kuhne, Rainer Strohbach, Detlev Grabs, Jörg Woithe",00:07:28.600000,2
Moscow,1980,4x200,Freestyle,1,Men,BRA,"Marcus Laborne Mattioli, Jorge Luiz Fernandes, Ciro Marques Delgado, Djan Garrido Madruga",00:07:29.300000,3
Moscow,1980,4x200,Freestyle,1,Men,SWE,"Michael Soderlund, Per Holmertz, Per Johansson, Anders Rutqvist, Thomas Lejdstrom, Per Wikstrom, Per-Ola Quist, Per-Alvar Magnusson",00:07:30.100000,4
Moscow,1980,4x200,Freestyle,1,Men,ITA,"Federico Silvestri, Andrea Ceccarini, Fabrizio Rampazzo, Raffaele Franceschi, Paolo Revelli",00:07:30.370000,4
Moscow,1980,4x200,Freestyle,1,Men,GBR,"Kevin Lee, Stephen Poulter, Douglas Campbell, Mark Taylor, Andrew Astbury, Martin Smith, Simon Gray, Philip Hubble",00:07:30.810000,4
Moscow,1980,4x200,Freestyle,1,Men,AUS,"Mark Tonelli, Graeme Brewer, Ron Mckeon, Mark Kerry, Maxwell Metzker",00:07:30.820000,4
Moscow,1980,4x200,Freestyle,1,Men,FRA,"Dominique Petit, Fabien Noel, Marc Lazzaro, Pascal Laget",00:07:36.080000,4
Moscow,1980,800m,Freestyle,0,Women,AUS,Michelle Ford,00:08:28.900000,1
Moscow,1980,800m,Freestyle,0,Women,GDR,Ines Diers,00:08:32.550000,2
Moscow,1980,800m,Freestyle,0,Women,GDR,Heike Dähne,00:08:33.480000,3
Moscow,1980,800m,Freestyle,0,Women,URS,Irina Aksenova,00:08:38.050000,4
Moscow,1980,800m,Freestyle,0,Women,URS,Oksana Komissarova,00:08:42.040000,4
Moscow,1980,800m,Freestyle,0,Women,BEL,Pascale Verbauwen,00:08:44.840000,4
Moscow,1980,800m,Freestyle,0,Women,GDR,Ines Geissler,00:08:45.280000,4
Moscow,1980,800m,Freestyle,0,Women,URS,Elena Ivanova,00:08:46.450000,4
