Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Montreal,1976,100m,Freestyle,0,Women,GDR,Petra Priemer,56.490,2
Montreal,1976,100m,Freestyle,0,Women,NED,Enith Brigitha,56.650,3
Montreal,1976,100m,Freestyle,0,Women,USA,Kim Marie Peyton,56.810,4
Montreal,1976,100m,Freestyle,0,Women,USA,Shirley Farber Babashoff,56.950,4
Montreal,1976,100m,Freestyle,0,Women,GDR,Claudia Hempel,56.990,4
Montreal,1976,100m,Freestyle,0,Women,USA,Jill Sterkel,57.060,4
Montreal,1976,100m,Freestyle,0,Women,FRG,Judith (Jutta) Weber,57.260,4
Montreal,1976,1500m,Freestyle,0,Men,USA,Brian Stuart Goodell,00:15:02.400000,1
Montreal,1976,1500m,Freestyle,0,Men,USA,Robert William Hackett,00:15:03.910000,2
Montreal,1976,1500m,Freestyle,0,Men,AUS,Stephen Holland,00:15:04.660000,3
Montreal,1976,1500m,Freestyle,0,Men,BRA,Djan Garrido Madruga,00:15:19.840000,4
Montreal,1976,1500m,Freestyle,0,Men,URS,Vladimir Salnikov,00:15:29.450000,4
Montreal,1976,1500m,Freestyle,0,Men,AUS,Maxwell Metzker,00:15:31.530000,4
Montreal,1976,1500m,Freestyle,0,Men,USA,Paul Michael Hartloff,00:15:32.080000,4
Montreal,1976,1500m,Freestyle,0,Men,HUN,Zoltan Wladar,00:15:45.970000,4
Montreal,1976,200m,Backstroke,0,Men,USA,John Phillips Naber,00:01:59.190000,1
Montreal,1976,200m,Backstroke,0,Men,USA,Peter Drake Rocca,00:02:00.550000,2
Montreal,1976,200m,Backstroke,0,Men,USA,Daniel Lee Harrigan,00:02:01.350000,3
Montreal,1976,200m,Backstroke,0,Men,AUS,Mark Tonelli,00:02:03.170000,4
Montreal,1976,200m,Backstroke,0,Men,AUS,Mark Kerry,00:02:04.070000,4
Montreal,1976,200m,Backstroke,0,Men,TCH,Miloslav Rolko,00:02:05.810000,4
Montreal,1976,200m,Backstroke,0,Men,HUN,Robert Rudolf,00:02:07.300000,4
Montreal,1976,200m,Backstroke,0,Men,HUN,Zoltan Verraszto,00:02:08.230000,4
Montreal,1976,200m,Backstroke,0,Women,GDR,Ulrike Richter,00:02:13.430000,1
Montreal,1976,200m,Backstroke,0,Women,GDR,Birgit Treiber,00:02:14.970000,2
Montreal,1976,200m,Backstroke,0,Women,CAN,Nancy Ellen Garapick,00:02:15.600000,3
Montreal,1976,200m,Backstroke,0,Women,URS,Nadezhda Stavko,00:02:16.280000,4
Montreal,1976,200m,Backstroke,0,Women,USA,Melissa Louise Belote,00:02:17.270000,4
Montreal,1976,200m,Backstroke,0,Women,GDR,Antje Stille,00:02:17.550000,4
Montreal,1976,200m,Backstroke,0,Women,URS,Klavdiya Studennikova,00:02:17.740000,4
Montreal,1976,200m,Backstroke,0,Women,CAN,Wendy Cook-Hogg,00:02:17.950000,4
Montreal,1976,200m,Breaststroke,0,Men,GBR,David Andrew Wilkie,00:02:15.110000,1
Montreal,1976,200m,Breaststroke,0,Men,USA,John Frederick Hencken,00:02:17.260000,2
Montreal,1976,200m,Breaststroke,0,Men,USA,Richard Phillip Jr. Colella,00:02:19.200000,3
Montreal,1976,200m,Breaststroke,0,Men,CAN,Graham Smith,00:02:19.420000,4
Montreal,1976,200m,Breaststroke,0,Men,USA,Charles Humphrey Keating,00:02:20.790000,4
Montreal,1976,200m,Breaststroke,0,Men,URS,Arvydas Juozaitis,00:02:21.870000,4
Montreal,1976,200m,Breaststroke,0,Men,URS,Nikolai Pankin,00:02:22.210000,4
Montreal,1976,200m,Breaststroke,0,Men,FRG,Walter Kusch,00:02:22.360000,4
Montreal,1976,200m,Breaststroke,0,Women,URS,Marina Koshevaya,00:02:33.350000,1
Montreal,1976,200m,Breaststroke,0,Women,URS,Maryna Yurchenia,00:02:36.080000,2
Montreal,1976,200m,Breaststroke,0,Women,URS,Lyubov Rusanova,00:02:36.220000,3
Montreal,1976,200m,Breaststroke,0,Women,GDR,Hannelore Anke,00:02:36.490000,4
Montreal,1976,200m,Breaststroke,0,Women,GDR,Karla Linke,00:02:36.970000,4
Montreal,1976,200m,Breaststroke,0,Women,GDR,Carola Nitschke,00:02:38.270000,4
Montreal,1976,200m,Breaststroke,0,Women,GBR,Margaret Kelly-Hohmann,00:02:38.370000,4
Montreal,1976,200m,Breaststroke,0,Women,GBR,Deborah Rudd,00:02:39.010000,4
Montreal,1976,200m,Butterfly,0,Men,USA,Mike Bruner,00:01:59.230000,1
Montreal,1976,200m,Butterfly,0,Men,USA,Steven Garrett Gregg,00:01:59.540000,2
Montreal,1976,200m,Butterfly,0,Men,USA,"William Ronald, Jr. Forrester",00:01:59.960000,3
Montreal,1976,200m,Butterfly,0,Men,GDR,Roger Pyttel,00:02:00.020000,4
Montreal,1976,200m,Butterfly,0,Men,FRG,Michael Kraus,00:02:00.460000,4
Montreal,1976,200m,Butterfly,0,Men,GBR,Brian Brinkley,00:02:01.490000,4
Montreal,1976,200m,Butterfly,0,Men,ECU,Jorge Delgado,00:02:01.950000,4
Montreal,1976,200m,Butterfly,0,Men,URS,Oleksandr Manachynskiy,00:02:04.610000,4
Montreal,1976,200m,Butterfly,0,Women,GDR,Andrea Pollack,00:02:11.410000,1
Montreal,1976,200m,Butterfly,0,Women,GDR,Ulrike Tauber,00:02:12.500000,2
Montreal,1976,200m,Butterfly,0,Women,GDR,Rosemarie Kother-Gabriel,00:02:12.860000,3
Montreal,1976,200m,Butterfly,0,Women,USA,Karen Patricia Moe-Thornton,00:02:12.900000,4
Montreal,1976,200m,Butterfly,0,Women,CAN,Wendy Quirk,00:02:13.680000,4
Montreal,1976,200m,Butterfly,0,Women,CAN,Cheryl Gibson,00:02:13.910000,4
Montreal,1976,200m,Butterfly,0,Women,URS,Tamara Shelofastova,00:02:14.260000,4
Montreal,1976,200m,Butterfly,0,Women,URS,Natalya Popova,00:02:14.500000,4
Montreal,1976,200m,Freestyle,0,Men,USA,Bruce Macfarlane Furniss,00:01:50.290000,1
Montreal,1976,200m,Freestyle,0,Men,USA,John Phillips Naber,00:01:50.500000,2
Montreal,1976,200m,Freestyle,0,Men,USA,Jim Montgomery,00:01:50.580000,3
Montreal,1976,200m,Freestyle,0,Men,URS,Andrei Krylov,00:01:50.730000,4
Montreal,1976,200m,Freestyle,0,Men,FRG,Klaus Steinbach,00:01:51.090000,4
Montreal,1976,200m,Freestyle,0,Men,FRG,Peter Nocke,00:01:51.710000,4
Montreal,1976,200m,Freestyle,0,Men,GBR,Gordon Hunter Downie,00:01:52.780000,4
Montreal,1976,200m,Freestyle,0,Men,URS,Andrei Bogdanov,00:01:53.330000,4
Montreal,1976,200m,Freestyle,0,Women,GDR,Kornelia Ender,00:01:59.260000,1
Montreal,1976,200m,Freestyle,0,Women,USA,Shirley Farber Babashoff,00:02:01.220000,2
Montreal,1976,200m,Freestyle,0,Women,NED,Enith Brigitha,00:02:01.400000,3
Montreal,1976,200m,Freestyle,0,Women,NED,Annelies Maas,00:02:02.560000,4
Montreal,1976,200m,Freestyle,0,Women,CAN,Gail Amundrud,00:02:03.320000,4
Montreal,1976,200m,Freestyle,0,Women,USA,Jennifer Leigh Hooker,00:02:04.200000,4
Montreal,1976,200m,Freestyle,0,Women,GDR,Claudia Hempel,00:02:04.610000,4
Montreal,1976,200m,Freestyle,0,Women,URS,Irina Vlasova,00:02:05.630000,4
Montreal,1976,400m,Freestyle,0,Men,USA,Brian Stuart Goodell,00:03:51.930000,1
Montreal,1976,400m,Freestyle,0,Men,USA,Timothy Andrew Shaw,00:03:52.540000,2
Montreal,1976,400m,Freestyle,0,Men,URS,Vladimir Raskatov,00:03:55.760000,3
Montreal,1976,400m,Freestyle,0,Men,BRA,Djan Garrido Madruga,00:03:57.180000,4
Montreal,1976,400m,Freestyle,0,Men,AUS,Stephen Holland,00:03:57.590000,4
Montreal,1976,400m,Freestyle,0,Men,HUN,Sandor Nagy,00:03:57.810000,4
Montreal,1976,400m,Freestyle,0,Men,URS,Vladimir Mikheev,00:04:00.790000,4
Montreal,1976,400m,Freestyle,0,Men,CAN,Stephen Badger,00:04:20.830000,4
Montreal,1976,400m,Freestyle,0,Women,GDR,Petra Thümer,00:04:09.890000,1
Montreal,1976,400m,Freestyle,0,Women,USA,Shirley Farber Babashoff,00:04:10.460000,2
Montreal,1976,400m,Freestyle,0,Women,CAN,Shannon Smith,00:04:14.600000,3
Montreal,1976,400m,Freestyle,0,Women,NZL,Rebecca Perrott,00:04:14.760000,4
Montreal,1976,400m,Freestyle,0,Women,USA,Kathy Heddy,00:04:15.500000,4
Montreal,1976,400m,Freestyle,0,Women,USA,Brenda Grace Borgh,00:04:17.430000,4
Montreal,1976,400m,Freestyle,0,Women,NED,Annelies Maas,00:04:17.440000,4
Montreal,1976,400m,Freestyle,0,Women,GDR,Sabine Kahle,00:04:20.420000,4
Montreal,1976,400m,Individual medley,0,Men,USA,Rodney Strachan,00:04:23.680000,1
Montreal,1976,400m,Individual medley,0,Men,USA,Alexander Timothy Mckee,00:04:24.620000,2
Montreal,1976,400m,Individual medley,0,Men,URS,Andrei Smirnov,00:04:26.900000,3
Montreal,1976,400m,Individual medley,0,Men,HUN,Andras Hargitay,00:04:27.130000,4
Montreal,1976,400m,Individual medley,0,Men,CAN,Graham Smith,00:04:28.640000,4
Montreal,1976,400m,Individual medley,0,Men,USA,Steven Charles Furniss,00:04:29.230000,4
Montreal,1976,400m,Individual medley,0,Men,CAN,Andrew Ritchie,00:04:29.870000,4
Montreal,1976,400m,Individual medley,0,Men,FRG,Hans-Joachim Geisler,00:04:34.950000,4
Montreal,1976,400m,Individual medley,0,Women,GDR,Ulrike Tauber,00:04:42.770000,1
Montreal,1976,400m,Individual medley,0,Women,CAN,Cheryl Gibson,00:04:48.100000,2
Montreal,1976,400m,Individual medley,0,Women,CAN,Becky Smith,00:04:50.480000,3
Montreal,1976,400m,Individual medley,0,Women,GDR,Birgit Treiber,00:04:52.400000,4
Montreal,1976,400m,Individual medley,0,Women,GDR,Sabine Kahle,00:04:53.500000,4
Montreal,1976,400m,Individual medley,0,Women,USA,Donna Lee Wennerstrom,00:04:55.340000,4
Montreal,1976,400m,Individual medley,0,Women,CAN,Joann Baker,00:05:00.190000,4
Montreal,1976,400m,Individual medley,0,Women,NZL,Monique Rodahl,00:05:00.210000,4
Montreal,1976,4x100,Freestyle,1,Women,USA,"Shirley Farber Babashoff, Kim Marie Peyton, Jennifer Leigh Hooker, Wendy Lansbach Boglioli, Jill Sterkel",00:03:44.820000,1
Montreal,1976,4x100,Freestyle,1,Women,GER,"Andrea Pollack, Petra Priemer, Kornelia Ender, Claudia Hempel",00:03:45.500000,2
Montreal,1976,4x100,Freestyle,1,Women,CAN,"Gail Amundrud, Deborah Clarke, Barbara Lynny Clark, Anne Elizabeth Jardin",00:03:48.810000,3
Montreal,1976,4x100,Freestyle,1,Women,NLD,"Annelies Maas, Berber Kamstra, Linda Faber, Enith Brigitha, Catharina (Ineke) Ran",00:03:51.670000,4
Montreal,1976,4x100,Freestyle,1,Women,SUN,"Larisa Tsareva, Irina Vlasova, Marina Klyuchnikova, Lyubov Kobzeva",00:03:52.690000,4
Montreal,1976,4x100,Freestyle,1,Women,FRA,"Chantal Schertz, Caroline Carpentier, Guylaine Berger",00:03:56.730000,4
Montreal,1976,4x100,Freestyle,1,Women,SWE,"Gunilla Lundberg, Ylva Persson, Diana Olsson, Carina Ljungdahl, Ida Hansson, Pia Martensson",00:03:57.250000,4
Montreal,1976,4x100,Freestyle,1,Women,GER,"Gudrun Beckmann, Regina Nissen, Beate Jasch, Judith (Jutta) Weber, Marion Platten",00:03:58.330000,4
Montreal,1976,4x100,Medley,1,Men,USA,"Jim Montgomery, Matthew Haynes Vogel, Peter Drake Rocca, John Frederick Hencken, John Phillips Naber, Jack, Jr. Babashoff, Joseph Stuart Bottom",00:03:42.220000,1
Montreal,1976,4x100,Medley,1,Men,CAN,"Gary Mac Donald, Clayton Evans, Stephen Pickell, Graham Smith, Bruce Richard Robertson",00:03:45.940000,2
Montreal,1976,4x100,Medley,1,Men,GER,"Peter Lang, Walter Kusch, Klaus Steinbach, Peter Nocke, Reinhold Becker, Michael Kraus, Dirk Braunleder",00:03:47.290000,3
Montreal,1976,4x100,Medley,1,Men,GBR,"James Carter, John Maurice Mills, Brian Brinkley, Gary Abraham, David Andrew Wilkie, Duncan Goodhew, Kevin Robert Burns",00:03:49.560000,4
Montreal,1976,4x100,Medley,1,Men,SUN,"Andrei Bogdanov, Andrei Krylov, Igor Evgenevich Omeltchenko, Evgeni Seredin, Nikolai Pankin",00:03:49.900000,4
Montreal,1976,4x100,Medley,1,Men,AUS,"Peter Coughlan, Neil Rogers, Mark Kerry, Paul Jarvie",00:03:51.540000,4
Montreal,1976,4x100,Medley,1,Men,ITA,"Paolo Barelli, Giorgio Lalle, Marcello Guarducci, Riccardo Urbani, Enrico Bisso",00:03:52.920000,4
Montreal,1976,4x100,Medley,1,Men,JPN,"Tadashi Honda, Nobutaka Taguchi, Tsuyoshi Yanagidate, Kozo Higuchi, Hideaki Hara",00:03:54.740000,4
Montreal,1976,4x100,Medley,1,Women,GER,"Birgit Treiber, Hannelore Anke, Rosemarie Kother-Gabriel, Ulrike Richter, Petra Priemer, Andrea Pollack, Carola Nitschke, Kornelia Ender",00:04:07.950000,1
Montreal,1976,4x100,Medley,1,Women,USA,"Linda Louise Jezek, Lelei Alofa Fonoimoana, Wendy Lansbach Boglioli, Camille Wright, Shirley Farber Babashoff, Laura Gail Siering",00:04:14.550000,2
Montreal,1976,4x100,Medley,1,Women,CAN,"Deborah Clarke, Wendy Cook-Hogg, Susan Estelle Smith-Sloan, Anne Elizabeth Jardin, Robin Marie Corsiglia",00:04:15.220000,3
Montreal,1976,4x100,Medley,1,Women,SUN,"Larisa Tsareva, Tamara Shelofastova, Nadezhda Stavko",00:04:16.050000,4
Montreal,1976,4x100,Medley,1,Women,NLD,"Josefine (Jose) Damen, Wijda Mazereeuw, Diane Edelijn, Catharina (Ineke) Ran, Enith Brigitha",00:04:19.930000,4
Montreal,1976,4x100,Medley,1,Women,GBR,"Deborah Hill, Elaine Dorothy Gray, Margaret Kelly-Hohmann, Joy Beasley, Joanne Louise Atkinson, Susan Pamela Jenner",00:04:23.250000,4
Montreal,1976,4x100,Medley,1,Women,JPN,"Kazuyo Inaba, Toshiko Haruoka, Yoshimi Nishigawa, Yasue Hatsuda, Sachiko Yamazaki",00:04:23.470000,4
Montreal,1976,4x100,Medley,1,Women,AUS,"Allison Smith, Judith Hudson, Glenda Robertson, Linda Hanel, Lyle Smith, Jenny Tate, Michelle Devries",00:04:25.910000,4
Montreal,1976,4x200,Freestyle,1,Men,USA,"Jim Montgomery, John Phillips Naber, Mike Bruner, Douglas Dale Northway, Timothy Andrew Shaw, Bruce Macfarlane Furniss",00:07:23.220000,1
Montreal,1976,4x200,Freestyle,1,Men,SUN,"Andrei Bogdanov, Sergei Koplyakov, Andrei Smirnov, Andrei Krylov, Vladimir Raskatov, Vladimir Mikheev",00:07:27.970000,2
Montreal,1976,4x200,Freestyle,1,Men,GBR,"David Michael Dunne, Gordon Hunter Downie, Alan Mcclatchey, Brian Brinkley",00:07:32.110000,3
Montreal,1976,4x200,Freestyle,1,Men,GER,"Hans-Joachim Geisler, Andreas Schmidt, Klaus Steinbach, Peter Nocke, Werner Lampe",00:07:32.270000,4
Montreal,1976,4x200,Freestyle,1,Men,GER,"Rainer Strohbach, Roger Pyttel, Frank Pfütze, Lutz Loscher, Wilfried Hartung",00:07:38.920000,4
Montreal,1976,4x200,Freestyle,1,Men,NLD,"Hendrik (Henk) Elzerman, Andre In E Weld, Abdul Karim Ressang, Rene Van Der Kul",00:07:42.560000,4
Montreal,1976,4x200,Freestyle,1,Men,SWE,"Peter Pettersson, Anders Bellbring, Bengt Jonsson, Pär Arvidsson, Bengt Gingsjo",00:07:42.840000,4
Montreal,1976,4x200,Freestyle,1,Men,ITA,"Roberto Pangaro, Marcello Guarducci, Paolo Barelli, Paolo Revelli",00:07:43.390000,4
Montreal,1976,800m,Freestyle,0,Women,GDR,Petra Thümer,00:08:37.140000,1
Montreal,1976,800m,Freestyle,0,Women,USA,Shirley Farber Babashoff,00:08:37.590000,2
Montreal,1976,800m,Freestyle,0,Women,USA,Wendy Elizabeth Weinberg,00:08:42.600000,3
Montreal,1976,800m,Freestyle,0,Women,AUS,Rosemary Milgate,00:08:47.210000,4
Montreal,1976,800m,Freestyle,0,Women,USA,Nicole Kramer,00:08:47.330000,4
Montreal,1976,800m,Freestyle,0,Women,CAN,Shannon Smith,00:08:48.150000,4
Montreal,1976,800m,Freestyle,0,Women,GDR,Regina Jäger,00:08:50.400000,4
Montreal,1976,800m,Freestyle,0,Women,AUS,Jenny Turrall,00:08:52.880000,4
