Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Helsinki,1952,100m,Backstroke,0,Men,USA,Yoshinobu Oyakawa,00:01:05.400000,1
Helsinki,1952,100m,Backstroke,0,Men,FRA,Gilbert Bozon,00:01:06.200000,2
Helsinki,1952,100m,Backstroke,0,Men,USA,Jack George Neil Taylor,00:01:06.400000,3
Helsinki,1952,100m,Backstroke,0,Men,USA,Allen Mcintyre Stack,00:01:07.600000,4
Helsinki,1952,100m,Backstroke,0,Men,ARG,Pedro Galvao,00:01:07.700000,4
Helsinki,1952,100m,Backstroke,0,Men,GBR,Bert Wardrop,00:01:07.800000,4
Helsinki,1952,100m,Backstroke,0,Men,YUG,Boris Skanata,00:01:08.100000,4
Helsinki,1952,100m,Backstroke,0,Men,RSA,Nicolaas Lingen Meiring,00:01:08.300000,4
Helsinki,1952,100m,Backstroke,0,Women,RSA,Joan Cynthia Harrison,00:01:14.300000,1
Helsinki,1952,100m,Backstroke,0,Women,NED,Geertje Wielema,00:01:14.500000,2
Helsinki,1952,100m,Backstroke,0,Women,NZL,Jean Stewart,00:01:15.800000,3
Helsinki,1952,100m,Backstroke,0,Women,NED,Johanna Catharina De Korte,00:01:15.800000,3
Helsinki,1952,100m,Backstroke,0,Women,USA,Barbara Lynn Stark,00:01:16.200000,4
Helsinki,1952,100m,Backstroke,0,Women,GER,Gertrud Herrbruck,00:01:18.000000,4
Helsinki,1952,100m,Backstroke,0,Women,GBR,Margaret Gibson Mcdowell,00:01:18.400000,4
Helsinki,1952,100m,Backstroke,0,Women,NED,Hendrika Anna-Maria Van Der Horst,Disqualified,0
Helsinki,1952,100m,Freestyle,0,Men,USA,Clark Currie Scholes,57.400,1
Helsinki,1952,100m,Freestyle,0,Men,JPN,Hiroshi Suzuki,57.400,1
Helsinki,1952,100m,Freestyle,0,Men,SWE,Göran Larsson,58.200,3
Helsinki,1952,100m,Freestyle,0,Men,JPN,Toru Goto,58.500,4
Helsinki,1952,100m,Freestyle,0,Men,HUN,Geza Kadas,58.600,4
Helsinki,1952,100m,Freestyle,0,Men,AUS,Rex Aubrey,58.700,4
Helsinki,1952,100m,Freestyle,0,Men,FRA,Aldo Eminente,58.700,4
Helsinki,1952,100m,Freestyle,0,Men,USA,Ronald Francis Gora,58.800,4
Helsinki,1952,100m,Freestyle,0,Women,HUN,Katalin Szöke,00:01:06.800000,1
Helsinki,1952,100m,Freestyle,0,Women,NED,Johanna Maria Termeulen,00:01:07.000000,2
Helsinki,1952,100m,Freestyle,0,Women,HUN,Judith Temes,00:01:07.100000,3
Helsinki,1952,100m,Freestyle,0,Women,RSA,Joan Cynthia Harrison,00:01:07.100000,3
Helsinki,1952,100m,Freestyle,0,Women,USA,Joan Alderson,00:01:07.100000,3
Helsinki,1952,100m,Freestyle,0,Women,NED,Irma Heijting-Schuhmacher,00:01:07.300000,4
Helsinki,1952,100m,Freestyle,0,Women,USA,Mary Louise Stepan,00:01:08.000000,4
Helsinki,1952,100m,Freestyle,0,Women,GBR,Angela Mary Barnwell,00:01:08.600000,4
Helsinki,1952,1500m,Freestyle,0,Men,USA,Ford Hiroshi Konno,00:18:30.300000,1
Helsinki,1952,1500m,Freestyle,0,Men,JPN,Shiro Hashizume,00:18:41.400000,2
Helsinki,1952,1500m,Freestyle,0,Men,BRA,Tetsuo Okamoto,00:18:51.300000,3
Helsinki,1952,1500m,Freestyle,0,Men,USA,James Price Jr. Mclane,00:18:51.500000,4
Helsinki,1952,1500m,Freestyle,0,Men,FRA,Joseph Bernardo,00:18:59.100000,4
