Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Angeles,1984,200m,Freestyle,0,Men,AUS,Peter Dale,00:01:53.840000,4
Angeles,1984,200m,Freestyle,0,Women,USA,Mary Alice Wayte,00:01:59.230000,1
Angeles,1984,200m,Freestyle,0,Women,USA,Cynthia Lee Woodhead,00:01:59.500000,2
Angeles,1984,200m,Freestyle,0,Women,NED,Annemarie Verstappen,00:01:59.690000,3
Angeles,1984,200m,Freestyle,0,Women,AUS,Michelle Pearson,00:01:59.790000,4
Angeles,1984,200m,Freestyle,0,Women,NED,Conny Van Bentum,00:02:00.590000,4
Angeles,1984,200m,Freestyle,0,Women,GBR,June Croft,00:02:00.640000,4
Angeles,1984,200m,Freestyle,0,Women,FRG,Ina Beyermann,00:02:01.890000,4
Angeles,1984,200m,Freestyle,0,Women,AUS,Anna Mcvann,00:02:02.870000,4
Angeles,1984,200m,Individual medley,0,Men,CAN,Alexander Baumann,00:02:01.420000,1
Angeles,1984,200m,Individual medley,0,Men,USA,Pablo Morales,00:02:03.050000,2
Angeles,1984,200m,Individual medley,0,Men,GBR,Neil Cochran,00:02:04.380000,3
Angeles,1984,200m,Individual medley,0,Men,GBR,Robin Brew,00:02:04.520000,4
Angeles,1984,200m,Individual medley,0,Men,USA,Steven K. Lundquist,00:02:04.910000,4
Angeles,1984,200m,Individual medley,0,Men,JAM,Andrew Phillips,00:02:05.600000,4
Angeles,1984,200m,Individual medley,0,Men,FRG,Nicolai Klapkarek,00:02:05.880000,4
Angeles,1984,200m,Individual medley,0,Men,FRG,Ralf Diegel,00:02:06.660000,4
Angeles,1984,200m,Individual medley,0,Women,USA,Tracy Anne Caulkins,00:02:12.640000,1
Angeles,1984,200m,Individual medley,0,Women,USA,Nancy Lynn Hogshead,00:02:15.170000,2
Angeles,1984,200m,Individual medley,0,Women,AUS,Michelle Pearson,00:02:15.920000,3
Angeles,1984,200m,Individual medley,0,Women,AUS,Lisa Gaye Curry-Kenny,00:02:16.750000,4
Angeles,1984,200m,Individual medley,0,Women,FRG,Christiane Pielke,00:02:17.820000,4
Angeles,1984,200m,Individual medley,0,Women,ITA,Manuela Dalla Valle,00:02:19.690000,4
Angeles,1984,200m,Individual medley,0,Women,FRG,Petra Zindler,00:02:19.860000,4
Angeles,1984,200m,Individual medley,0,Women,NOR,Kathrine Bomstad,00:02:20.480000,4
Angeles,1984,400m,Freestyle,0,Men,USA,George Thomas Dicarlo,00:03:51.230000,1
Angeles,1984,400m,Freestyle,0,Men,USA,John Cary Mykkanen,00:03:51.490000,2
Angeles,1984,400m,Freestyle,0,Men,AUS,Justin Lemberg,00:03:51.790000,3
Angeles,1984,400m,Freestyle,0,Men,FRG,Stefan Pfeiffer,00:03:52.910000,4
Angeles,1984,400m,Freestyle,0,Men,FRA,Franck Iacono,00:03:54.580000,4
Angeles,1984,400m,Freestyle,0,Men,YUG,Darjan Petric,00:03:54.880000,4
Angeles,1984,400m,Freestyle,0,Men,ITA,Marco Dell'Uomo,00:03:55.440000,4
Angeles,1984,400m,Freestyle,0,Men,AUS,Ron Mckeon,00:03:55.480000,4
Angeles,1984,400m,Freestyle,0,Women,USA,Tiffany Lisa Cohen,00:04:07.100000,1
Angeles,1984,400m,Freestyle,0,Women,GBR,Sarah Hardcastle,00:04:10.270000,2
Angeles,1984,400m,Freestyle,0,Women,GBR,June Croft,00:04:11.490000,3
Angeles,1984,400m,Freestyle,0,Women,USA,Kimberly Ann Linehan,00:04:12.260000,4
Angeles,1984,400m,Freestyle,0,Women,AUS,Anna Mcvann,00:04:13.950000,4
Angeles,1984,400m,Freestyle,0,Women,NED,Jolande Van Der Meer,00:04:16.050000,4
Angeles,1984,400m,Freestyle,0,Women,FRG,Birgit Kowalczik,00:04:16.330000,4
Angeles,1984,400m,Freestyle,0,Women,CAN,Julie Daigneault,00:04:16.410000,4
Angeles,1984,400m,Individual medley,0,Men,CAN,Alexander Baumann,00:04:17.410000,1
Angeles,1984,400m,Individual medley,0,Men,BRA,Ricardo Prado,00:04:18.450000,2
Angeles,1984,400m,Individual medley,0,Men,AUS,Robert Woodhouse,00:04:20.500000,3
Angeles,1984,400m,Individual medley,0,Men,USA,Jesus David Vassallo,00:04:21.460000,4
Angeles,1984,400m,Individual medley,0,Men,ITA,Maurizio Divano,00:04:22.760000,4
Angeles,1984,400m,Individual medley,0,Men,USA,Jeffrey James Kostoff,00:04:23.280000,4
Angeles,1984,400m,Individual medley,0,Men,GBR,Stephen Poulter,00:04:25.800000,4
Angeles,1984,400m,Individual medley,0,Men,ITA,Giovanni Franceschi,00:04:26.050000,4
Angeles,1984,400m,Individual medley,0,Women,USA,Tracy Anne Caulkins,00:04:39.240000,1
Angeles,1984,400m,Individual medley,0,Women,AUS,Suzanne Landells,00:04:48.300000,2
Angeles,1984,400m,Individual medley,0,Women,FRG,Petra Zindler,00:04:48.570000,3
Angeles,1984,400m,Individual medley,0,Women,USA,Susan Heon,00:04:49.410000,4
Angeles,1984,400m,Individual medley,0,Women,CAN,Nathalie Gingras,00:04:50.550000,4
Angeles,1984,400m,Individual medley,0,Women,CAN,Donna Mcginnis,00:04:50.650000,4
Angeles,1984,400m,Individual medley,0,Women,GBR,Gaynor Stanley,00:04:52.830000,4
Angeles,1984,400m,Individual medley,0,Women,NOR,Kathrine Bomstad,00:04:53.280000,4
Angeles,1984,4x100,Freestyle,1,Men,USA,"Ambrose Iv Gaines, Christopher Carl Cavanaugh, Robin John Leamy, Matthew Biondi, Michael Steward Heath, Thomas Michael Jager",00:03:19.030000,1
Angeles,1984,4x100,Freestyle,1,Men,AUS,"Neil Brooks, Graeme Brewer, Marcus Stockwell, Gregory Fasala, Mark Kerry, Michael Delany, Peter Dale",00:03:19.680000,2
Angeles,1984,4x100,Freestyle,1,Men,SWE,"Richard Milton, Michael Soderlund, Bengt Baron, Tommy Werner, Per Johansson, Mikael Orn, Thomas Lejdstrom",00:03:22.690000,3
Angeles,1984,4x100,Freestyle,1,Men,GER,"Alexander Schowtka, Andreas Schmidt, Dirk Korthals, Michael Gross, Thomas Fahrner, Nicolai Klapkarek",00:03:22.980000,4
Angeles,1984,4x100,Freestyle,1,Men,GBR,"David Lowe, Roland Geroge Lee, Paul Robert Easter, Richard Burrell",00:03:23.610000,4
Angeles,1984,4x100,Freestyle,1,Men,FRA,"Bruno Lesaffre, Laurent Neuville, Dominique Bataille, Stephan Caron",00:03:24.630000,4
Angeles,1984,4x100,Freestyle,1,Men,CAN,"Alexander Baumann, Donald Alexander Goss, Blair Hicken, David Churchill, Peter Szmidt, Levente Mady",00:03:24.700000,4
Angeles,1984,4x100,Freestyle,1,Men,ITA,"Marcello Guarducci, Giovanni Franceschi, Metello Savino, Fabrizio Rampazzo, Marco Colombo, Raffaele Franceschi, Paolo Revelli",00:03:24.970000,4
Angeles,1984,4x100,Freestyle,1,Women,USA,"Jill Sterkel, Nancy Lynn Hogshead, Carolyn Steinseifer, Jenna Leigh Johnson, Dara Torres, Mary Alice Wayte",00:03:43.430000,1
Angeles,1984,4x100,Freestyle,1,Women,NLD,"Elles Voskes, Annemarie Verstappen, Desi Reijers, Wilma Van Velsen",00:03:44.400000,2
Angeles,1984,4x100,Freestyle,1,Women,GER,"Ina Beyermann, Susanne Schuster, Iris Zscherpe, Christiane Pielke, Karin Seick",00:03:45.560000,3
Angeles,1984,4x100,Freestyle,1,Women,AUS,"Lisa Gaye Curry-Kenny, Michelle Pearson, Anna Mcvann, Angela Russell, Janet Tibbits",00:03:47.790000,4
Angeles,1984,4x100,Freestyle,1,Women,CAN,"Cheryl Mcarton, Carol Klimpel, Maureen New, Jane Kerr, Pamela Rai",00:03:49.500000,4
Angeles,1984,4x100,Freestyle,1,Women,GBR,"Nicola Fibbens, Debra Gore, Annabelle Cripps, June Croft",00:03:50.120000,4
Angeles,1984,4x100,Freestyle,1,Women,SWE,"Petra Hilder, Maria Kardum, Agneta Eriksson, Karin Furuhed, Ann Linder, Malin Rundgren, Suzanne Nilsson",00:03:51.240000,4
Angeles,1984,4x100,Freestyle,1,Women,FRA,"Laurence Bensimon, Veronique Jardin, Sophie Kamoun, Carole Amoric",00:03:52.150000,4
Angeles,1984,4x100,Medley,1,Men,USA,"Thomas Michael Jager, Pablo Morales, Michael Steward Heath, Richard Alan Schroeder, Steven K. Lundquist, Richard John Carey, Ambrose Iv Gaines, David Dennis Wilson",00:03:39.300000,2
Angeles,1984,4x100,Medley,1,Men,CAN,"Donald Alexander Goss, Victor Davis, Michael West, Thomas Ponting",00:03:43.230000,3
Angeles,1984,4x100,Medley,1,Men,AUS,"Mark Kerry, Jonathan Sieben, Marcus Stockwell, Peter Evans, Neil Brooks, Glenn Buchanan",00:03:43.250000,4
Angeles,1984,4x100,Medley,1,Men,GER,"Andreas Schmidt, Dirk Korthals, Peter Lang, Andreas Behrend, Gerald Morken, Alexander Schowtka, Michael Gross, Nicolai Klapkarek, Stefan Peter",00:03:44.260000,4
Angeles,1984,4x100,Medley,1,Men,SWE,"Peter Berggren, Per Johansson, Thomas Lejdstrom, Bengt Baron, Michael Soderlund",00:03:47.130000,4
Angeles,1984,4x100,Medley,1,Men,GBR,"Neil John Harper, Richard Burrell, Adrian David Moorhouse, David Lowe, Andrew David Jameson",00:03:47.390000,4
Angeles,1984,4x100,Medley,1,Men,CHE,"Etienne Dagon, Patrick Ferland, Theophile David, Dano Halsall, Stefan Volery",00:03:47.930000,4
Angeles,1984,4x100,Medley,1,Men,JPN,"Hiroshi Sakamoto, Shigeo Ogata, Shigehiro Takahashi, Kenji Watanabe, Daichi Suzuki, Satoshi Sumida, Shudo Kawawa, Taihei Saka",,5
Angeles,1984,4x100,Medley,1,Women,USA,"Elizabeth Mitchell, Theresa Andrews, Tracy Anne Caulkins, Mary T. Meagher, Nancy Lynn Hogshead, Susan Gerard Rapp, Jenna Leigh Johnson, Carolyn Steinseifer",00:04:08.340000,3
Angeles,1984,4x100,Medley,1,Women,GER,"Karin Seick, Angelika Knipping, Ina Beyermann, Ute Hasse, Svenja Schlicht",00:04:11.970000,4
Angeles,1984,4x100,Medley,1,Women,CAN,"Anne Ottenbrite, Pamela Rai, Michelle Mac Pherson, Reema Abdo",00:04:12.980000,4
Angeles,1984,4x100,Medley,1,Women,GBR,"Sandra Bowman, Jean Cameron Hill, Beverley Rose, Ann Osgerby, Nicola Fibbens, June Croft, Catherine White",00:04:14.050000,4
Angeles,1984,4x100,Medley,1,Women,ITA,"Grazia Colombo, Manuela Carosi, Carlotta Tagnin, Monica Olmi, Roberta Lanzarotti, Silvia Persi, Cristina Quintarelli, Manuela Dalla Valle",00:04:17.400000,4
Angeles,1984,4x100,Medley,1,Women,CHE,"Marie-Therese Armentero, Carole Brook, Eva Gysling, Patricia Brulhart",00:04:19.020000,4
Angeles,1984,4x100,Medley,1,Women,JPN,"Kaori Yanase, Naomi Sekido, Hiroko Nagasaki, Naoko Kume",,5
Angeles,1984,4x100,Medley,1,Women,SWE,"Anna-Karin Eriksson, Agneta Eriksson, Petra Hilder, Agneta Märtensson, Eva-Marie Hakansson, Annelie Holmstrom, Maria Kardum",,5
Angeles,1984,4x200,Freestyle,1,Men,USA,"Geoffrey Steven Gaberino, David Erwin Larson, Jeffrey James Float, Richard Erwin Saeger, Lawrence Bruce Hayes, Michael Steward Heath",00:07:15.690000,1
Angeles,1984,4x200,Freestyle,1,Men,GER,"Stefan Pfeiffer, Rainer Henkel, Thomas Fahrner, Dirk Korthals, Alexander Schowtka, Michael Gross",00:07:15.730000,2
Angeles,1984,4x200,Freestyle,1,Men,GBR,"Paul Robert Easter, Andrew Astbury, Paul Tony Howe, Neil Cochran",00:07:24.780000,3
Angeles,1984,4x200,Freestyle,1,Men,AUS,"Gregory Fasala, Ron Mckeon, Justin Lemberg, Peter Dale, Thomas Stachewicz, Graeme Brewer, Neil Brooks",00:07:25.630000,4
Angeles,1984,4x200,Freestyle,1,Men,CAN,"Peter Szmidt, Alexander Baumann, Donald Alexander Goss, Blair Hicken, Wayne Kelly, Benoit Clement",00:07:26.510000,4
Angeles,1984,4x200,Freestyle,1,Men,SWE,"Anders Grillhammar, Tommy Werner, Michael Soderlund, Thomas Lejdstrom, Anders Holmertz, Mikael Orn",00:07:26.530000,4
Angeles,1984,4x200,Freestyle,1,Men,NLD,"Hans Kroes, Peter Drost, Frank Drost, Edsard Schlingemann, Kees Vervoorn",00:07:26.720000,4
Angeles,1984,4x200,Freestyle,1,Men,FRA,"Stephan Caron, Dominique Bataille, Michel Pou, Pierre Andraca",00:07:30.160000,4
Angeles,1984,800m,Freestyle,0,Women,USA,Tiffany Lisa Cohen,00:08:24.950000,1
Angeles,1984,800m,Freestyle,0,Women,USA,Michele Richardson,00:08:30.730000,2
Angeles,1984,800m,Freestyle,0,Women,GBR,Sarah Hardcastle,00:08:32.600000,3
Angeles,1984,800m,Freestyle,0,Women,AUS,Anna Mcvann,00:08:37.940000,4
Angeles,1984,800m,Freestyle,0,Women,ITA,Carla Lasi,00:08:42.450000,4
Angeles,1984,800m,Freestyle,0,Women,NED,Jolande Van Der Meer,00:08:42.860000,4
Angeles,1984,800m,Freestyle,0,Women,ITA,Monica Olmi,00:08:47.320000,4
Angeles,1984,800m,Freestyle,0,Women,CAN,Karen Ward,00:08:48.120000,4
