Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Tokyo,1964,100m,Freestyle,0,Women,CAN,Marion Beverly Lay,00:01:02.200000,3
Tokyo,1964,100m,Freestyle,0,Women,HUN,Csilla Madarasz-Bajnogel-Dobai,00:01:02.400000,4
Tokyo,1964,100m,Freestyle,0,Women,SWE,Ann-Christine Hagberg,00:01:02.500000,4
Tokyo,1964,100m,Freestyle,0,Women,AUS,Lynette Bell,00:01:02.700000,4
Tokyo,1964,1500m,Freestyle,0,Men,AUS,Robert George Windle,00:17:01.700000,1
Tokyo,1964,1500m,Freestyle,0,Men,USA,John Mauer Nelson,00:17:03.000000,2
Tokyo,1964,1500m,Freestyle,0,Men,AUS,Allan Wood,00:17:07.700000,3
Tokyo,1964,1500m,Freestyle,0,Men,USA,William Winfield Farley,00:17:18.200000,4
Tokyo,1964,1500m,Freestyle,0,Men,AUS,Russell Phegan,00:17:22.400000,4
Tokyo,1964,1500m,Freestyle,0,Men,JPN,Sueaki Sasaki,00:17:25.300000,4
Tokyo,1964,1500m,Freestyle,0,Men,USA,Roy Allen Saari,00:17:29.200000,4
Tokyo,1964,1500m,Freestyle,0,Men,HUN,Jozsef Katona,00:17:30.800000,4
Tokyo,1964,200m,Backstroke,0,Men,USA,Jedward Richard Graef,00:02:10.300000,1
Tokyo,1964,200m,Backstroke,0,Men,USA,Gary J. Dilley,00:02:10.500000,2
Tokyo,1964,200m,Backstroke,0,Men,USA,Robert Earl Bennett,00:02:13.100000,3
Tokyo,1964,200m,Backstroke,0,Men,JPN,Shigeo Fukushima,00:02:13.200000,4
Tokyo,1964,200m,Backstroke,0,Men,GER,Ernst Joachim Küppers,00:02:15.700000,4
Tokyo,1964,200m,Backstroke,0,Men,URS,Viktor Mazanov,00:02:15.900000,4
Tokyo,1964,200m,Backstroke,0,Men,CAN,Ralph Hutton,00:02:15.900000,4
Tokyo,1964,200m,Backstroke,0,Men,AUS,Peter Askin Reynolds,00:02:16.600000,4
Tokyo,1964,200m,Breaststroke,0,Men,AUS,Lawrence Ian O'Brien,00:02:27.800000,1
Tokyo,1964,200m,Breaststroke,0,Men,URS,Georgi Prokopenko,00:02:28.200000,2
Tokyo,1964,200m,Breaststroke,0,Men,USA,Chester Andrew Jastremski,00:02:29.600000,3
Tokyo,1964,200m,Breaststroke,0,Men,URS,Aleksandr Tutakaev,00:02:31.000000,4
Tokyo,1964,200m,Breaststroke,0,Men,GER,Egon Henninger,00:02:31.100000,4
Tokyo,1964,200m,Breaststroke,0,Men,JPN,Osamu Tsurumine,00:02:33.600000,4
Tokyo,1964,200m,Breaststroke,0,Men,USA,Wayne Robert Anderson,00:02:35.000000,4
Tokyo,1964,200m,Breaststroke,0,Men,URS,Vladimir Kosinsky,00:02:38.100000,4
Tokyo,1964,200m,Breaststroke,0,Women,URS,Halyna Prozumenshchykova-Stepanova,00:02:46.400000,1
Tokyo,1964,200m,Breaststroke,0,Women,USA,Claudia Anne Kolb,00:02:47.600000,2
Tokyo,1964,200m,Breaststroke,0,Women,URS,Svetlana Babanina,00:02:48.600000,3
Tokyo,1964,200m,Breaststroke,0,Women,GBR,Stella Marian M. Mitchell,00:02:49.000000,4
Tokyo,1964,200m,Breaststroke,0,Women,GBR,Jill Slattery,00:02:49.600000,4
Tokyo,1964,200m,Breaststroke,0,Women,GER,Bärbel Grimmer,00:02:51.000000,4
Tokyo,1964,200m,Breaststroke,0,Women,NED,Clena Geertje Bimolt,00:02:51.300000,4
Tokyo,1964,200m,Breaststroke,0,Women,GER,Ursula Küper,00:02:53.900000,4
Tokyo,1964,200m,Butterfly,0,Men,AUS,Kevin John Berry,00:02:06.600000,1
Tokyo,1964,200m,Butterfly,0,Men,USA,Carl Joseph Iii Robie,00:02:07.500000,2
Tokyo,1964,200m,Butterfly,0,Men,USA,Frederick Weber Schmidt,00:02:09.300000,3
Tokyo,1964,200m,Butterfly,0,Men,USA,Philip Iii Riker,00:02:11.000000,4
Tokyo,1964,200m,Butterfly,0,Men,URS,Valentin Kuzmin,00:02:11.300000,4
Tokyo,1964,200m,Butterfly,0,Men,JPN,Yoshinori Kadonaga,00:02:12.600000,4
Tokyo,1964,200m,Butterfly,0,Men,AUS,Brett Cecil Graeme Hill,00:02:12.800000,4
Tokyo,1964,200m,Butterfly,0,Men,CAN,Daniel John Sherry,00:02:14.600000,4
Tokyo,1964,400m,Freestyle,0,Men,USA,Donald Arthur Schollander,00:04:12.200000,1
Tokyo,1964,400m,Freestyle,0,Men,GER,Frank Wiegand,00:04:14.900000,2
Tokyo,1964,400m,Freestyle,0,Men,AUS,Allan Wood,00:04:15.100000,3
Tokyo,1964,400m,Freestyle,0,Men,USA,Roy Allen Saari,00:04:16.700000,4
Tokyo,1964,400m,Freestyle,0,Men,USA,John Mauer Nelson,00:04:16.900000,4
Tokyo,1964,400m,Freestyle,0,Men,JPN,Tsuyoshi Yamanaka,00:04:19.100000,4
Tokyo,1964,400m,Freestyle,0,Men,AUS,Russell Phegan,00:04:20.200000,4
Tokyo,1964,400m,Freestyle,0,Men,URS,Semyon Belits-Geiman,00:04:21.400000,4
Tokyo,1964,400m,Freestyle,0,Women,USA,Virginia Ruth Duenkel,00:04:43.300000,1
Tokyo,1964,400m,Freestyle,0,Women,USA,Marilyn Ramenofsky,00:04:44.600000,2
Tokyo,1964,400m,Freestyle,0,Women,USA,Therese Lee Stickles,00:04:47.200000,3
Tokyo,1964,400m,Freestyle,0,Women,AUS,Dawn Fraser,00:04:47.600000,4
Tokyo,1964,400m,Freestyle,0,Women,CAN,Jane Marion Hughes-Rogers,00:04:50.900000,4
Tokyo,1964,400m,Freestyle,0,Women,GBR,Elizabeth Carole Long,00:04:52.000000,4
Tokyo,1964,400m,Freestyle,0,Women,AUS,Kim Herford,00:04:52.900000,4
Tokyo,1964,400m,Freestyle,0,Women,SWE,Ann-Charlotte Lilja,00:04:53.000000,4
Tokyo,1964,400m,Individual medley,0,Men,USA,Richard William Roth,00:04:45.400000,1
Tokyo,1964,400m,Individual medley,0,Men,USA,Roy Allen Saari,00:04:47.100000,2
Tokyo,1964,400m,Individual medley,0,Men,GER,Gerhard Hetz,00:04:51.000000,3
Tokyo,1964,400m,Individual medley,0,Men,USA,Carl Joseph Iii Robie,00:04:51.400000,4
Tokyo,1964,400m,Individual medley,0,Men,CAN,John Alexander Gilchrist,00:04:57.600000,4
Tokyo,1964,400m,Individual medley,0,Men,NED,Johannes (Jan) Jiskoot,00:05:01.900000,4
Tokyo,1964,400m,Individual medley,0,Men,HUN,Gyorgy Kosztolanczi,00:05:01.900000,4
Tokyo,1964,400m,Individual medley,0,Men,AUS,Terry Buck,00:05:03.000000,4
Tokyo,1964,400m,Individual medley,0,Women,USA,Donna Elizabeth De Varona,00:05:18.700000,1
Tokyo,1964,400m,Individual medley,0,Women,USA,Sharon Evans Finneran,00:05:24.100000,2
Tokyo,1964,400m,Individual medley,0,Women,USA,Martha Irene Randall,00:05:24.200000,3
Tokyo,1964,400m,Individual medley,0,Women,GER,Veronika Holletz,00:05:25.600000,4
Tokyo,1964,400m,Individual medley,0,Women,AUS,Linda Carol Mcgill,00:05:28.400000,4
Tokyo,1964,400m,Individual medley,0,Women,NED,Elisabeth Anna Heukels,00:05:30.300000,4
Tokyo,1964,400m,Individual medley,0,Women,GBR,Anita Lonsbrough,00:05:30.500000,4
Tokyo,1964,400m,Individual medley,0,Women,HUN,Marta Egervary,00:05:38.400000,4
Tokyo,1964,4x100,Freestyle,1,Men,USA,"Michael Mackay Austin, Gary Steven Ilman, Lawrence Alan Schulhof, Stephen Edward Clark, Donald Arthur Schollander",00:03:33.200000,1
Tokyo,1964,4x100,Freestyle,1,Men,GER,"Horst Löffler, Uwe Jacobsen, Frank Wiegand, Hans-Joachim Klein",00:03:37.200000,2
Tokyo,1964,4x100,Freestyle,1,Men,AUS,"Peter John Doak, John Ryan, David Gavin Dickson, Robert George Windle",00:03:39.100000,3
Tokyo,1964,4x100,Freestyle,1,Men,JPN,"Katsuki Ishihara, Tatsuo Fujimoto, Kunihiro Iwasaki, Yukiaki Okabe, Tadaharu Goto",00:03:40.500000,4
Tokyo,1964,4x100,Freestyle,1,Men,SWE,"Per-Ola Lindberg, Bengt Nordwall, Ingvar Eriksson, Jan Lundin",00:03:40.700000,4
Tokyo,1964,4x100,Freestyle,1,Men,SUN,"Viktor Mazanov, Yuri Sumtsov, Vladimir Berezin, Viktor Semchenkov, Vladimir Shuvalov",00:03:42.100000,4
Tokyo,1964,4x100,Freestyle,1,Men,GBR,"Peter Kendrew, Robert Bilsland Mcgregor, Robert Thomas Lord, John Martin-Dye",00:03:42.600000,4
Tokyo,1964,4x100,Freestyle,1,Men,FRA,"Alain Gottvalles, Jean Pasqual Curtillet, Pierre Canavese, Gerard Gropaiz, Robert Christophe",Disqualified,0
Tokyo,1964,4x100,Freestyle,1,Women,USA,"Patience Halsey Sherman, Donna Elizabeth De Varona, Erica Eloise Bricker, Jeanne Courtney Hallock, Lynn Marie Allsup, Lillian Debra Watson, Kathy Ellis, Sharon Marie Stouder",00:04:03.800000,1
Tokyo,1964,4x100,Freestyle,1,Women,AUS,"Dawn Fraser, Robyn Thorn, Lynette Bell, Janice Murphy, Jan Turner",00:04:06.900000,2
Tokyo,1964,4x100,Freestyle,1,Women,NLD,"Paulina Van Der Wildt, Wilhelmina Van Weerdenburg, Erica Georgine Terpstra, Catharina Johanna Beumer",00:04:12.000000,3
Tokyo,1964,4x100,Freestyle,1,Women,HUN,"Maria Frank, Eva Erdelyi, Katalin Takacs, Csilla Madarasz-Bajnogel-Dobai",00:04:12.100000,4
Tokyo,1964,4x100,Freestyle,1,Women,SWE,"Lotten Andersson, Ulla Jafvert, Ann-Charlotte Lilja, Ann-Christine Hagberg",00:04:14.000000,4
Tokyo,1964,4x100,Freestyle,1,Women,GER,"Rita Schumacher, Martina Grunert, Heidi Pechstein, Gertrude (Trudi) Beierlein",00:04:15.000000,4
Tokyo,1964,4x100,Freestyle,1,Women,CAN,"Patricia E. Thompson, Helen Louise Kennedy, Marion Beverly Lay, Mary Pauline Stewart",00:04:15.900000,4
Tokyo,1964,4x100,Freestyle,1,Women,ITA,"Daniela Beneck, Mara Sacchi, Paola Saini, Maria Cristina Pacifici",00:04:17.200000,4
Tokyo,1964,4x100,Medley,1,Men,USA,"William Norval Craig, Frederick Weber Schmidt, Stephen Edward Clark, Robert Earl Bennett, Walter Pierce Richardson, Virgil W. Luken, Harold Thompson Mann, Richard Michael Mcgeagh",00:03:58.400000,1
Tokyo,1964,4x100,Medley,1,Men,GER,"Horst-Günther Gregor, Ernst Joachim Küppers, Hans-Joachim Klein, Egon Henninger",00:04:01.600000,2
Tokyo,1964,4x100,Medley,1,Men,AUS,"David Gavin Dickson, Peter James Tonkin, Peter Askin Reynolds, Lawrence Ian O'Brien, Kevin John Berry",00:04:02.300000,3
Tokyo,1964,4x100,Medley,1,Men,SUN,"Valentin Kuzmin, Viktor Mazanov, Vladimir Shuvalov, Georgi Prokopenko, Viktor Semchenkov, Aleksandr Tutakaev",00:04:04.200000,4
Tokyo,1964,4x100,Medley,1,Men,JPN,"Yukiaki Okabe, Kenji Ishikawa, Shigeo Fukushima, Isao Nakajima",00:04:06.600000,4
Tokyo,1964,4x100,Medley,1,Men,HUN,"Gyula Dobai, Jozsef Csikany, Jozsef Gulrich, Ferenc Lenkei",00:04:08.500000,4
Tokyo,1964,4x100,Medley,1,Men,ITA,"Pietro Boscaini, Giampiero Fossati, Chiaffredo Rora, Gian Corrado Gross",00:04:10.300000,4
Tokyo,1964,4x100,Medley,1,Men,GBR,"Geoffrey Richard Thwaites, Neil Nicholson, Robert Bilsland Mcgregor, Brian Jenkins",00:04:11.400000,4
Tokyo,1964,4x100,Medley,1,Women,USA,"Sharon Marie Stouder, Cynthia Lee Goyette, Judith Anne Reeder, Cathy Ferguson, Nina Adams Harmer, Susanne Kay Pitt, Lillian Debra Watson, Kathy Ellis",00:04:33.900000,1
Tokyo,1964,4x100,Medley,1,Women,NLD,"Aartje Elisabeth Lasterie, Clena Geertje Bimolt, Aagje Ada Kok, Erica Georgine Terpstra, Kornelia Winkel",00:04:37.000000,2
Tokyo,1964,4x100,Medley,1,Women,SUN,"Natalya Bystrova, Svetlana Babanina, Natalya Ustinova, Tatyana Savelyeva",00:04:39.200000,3
Tokyo,1964,4x100,Medley,1,Women,JPN,"Satoko Tanaka, Noriko Yamamoto, Eiko Takahashi, Michiko Kihara",00:04:42.000000,4
Tokyo,1964,4x100,Medley,1,Women,GBR,"Jill Rosemary Norfolk, Elizabeth Carole Long, Mary Anne Cotterill, Stella Marian M. Mitchell, Linda Kay Ludgrove",00:04:45.800000,4
Tokyo,1964,4x100,Medley,1,Women,CAN,"Helen Louise Kennedy, Marion Beverly Lay, Mary Pauline Stewart, Eileen Weir",00:04:49.900000,4
Tokyo,1964,4x100,Medley,1,Women,GER,"Bärbel Grimmer, Ingrid Schmidt, Heike Hustede-Nagel, Martina Grunert",Disqualified,0
Tokyo,1964,4x100,Medley,1,Women,HUN,"Csilla Madarasz-Bajnogel-Dobai, Maria Balla-Lantos, Marta Egervary, Zsuzsa Kovacs",Disqualified,0
Tokyo,1964,4x200,Freestyle,1,Men,USA,"William Roy Mettler, David Chandler Lyons, Michael Allen Wall, Robert Edward Jr. Townsend, Donald Arthur Schollander, Gary Steven Ilman, Roy Allen Saari, Stephen Edward Clark",00:07:52.100000,1
Tokyo,1964,4x200,Freestyle,1,Men,GER,"Gerhard Hetz, Horst-Günther Gregor, Frank Wiegand, Hans-Joachim Klein",00:07:59.300000,2
Tokyo,1964,4x200,Freestyle,1,Men,JPN,"Yukiaki Okabe, Makoto Fukui, Tsuyoshi Yamanaka, Toshio Shoji, Kunihiro Iwasaki",00:08:03.800000,3
Tokyo,1964,4x200,Freestyle,1,Men,AUS,"Peter John Doak, John (Jon) Konrads, Allan Wood, Robert George Windle, David Gavin Dickson, John Ryan",00:08:05.700000,4
Tokyo,1964,4x200,Freestyle,1,Men,SWE,"Hans Rosendahl, Lester Eriksson, Mats Svensson, Jan Lundin",00:08:08.000000,4
Tokyo,1964,4x200,Freestyle,1,Men,FRA,"Francis Luyce, Alain Gottvalles, Jean Pasqual Curtillet, Pierre Canavese",00:08:08.700000,4
Tokyo,1964,4x200,Freestyle,1,Men,SUN,"Yevgeni Novikov, Semyon Belits-Geiman, Vladimir Berezin, Aleksandr Paramonov",00:08:15.100000,4
Tokyo,1964,4x200,Freestyle,1,Men,ITA,"Giovanni Orlando, Pietro Boscaini, Sergio De Gregorio, Bruno Bianchi",00:08:18.100000,4
