Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Barcelona,1992,100m,Butterfly,0,Women,AUS,Susan O'Neill,59.690,4
Barcelona,1992,100m,Butterfly,0,Women,USA,Summer Sanders,59.820,4
Barcelona,1992,100m,Butterfly,0,Women,GER,Franziska Van Almsick,00:01:00.700000,1
Barcelona,1992,100m,Butterfly,0,Women,JPN,Rie Shito,00:01:01.160000,2
Barcelona,1992,100m,Freestyle,0,Men,EUN,Alexander Popov,49.020,1
Barcelona,1992,100m,Freestyle,0,Men,BRA,Gustavo Borges,49.430,2
Barcelona,1992,100m,Freestyle,0,Men,FRA,Stephan Caron,49.500,3
Barcelona,1992,100m,Freestyle,0,Men,USA,Jon Olsen,49.510,4
Barcelona,1992,100m,Freestyle,0,Men,USA,Matthew Biondi,49.530,4
Barcelona,1992,100m,Freestyle,0,Men,SWE,Tommy Werner,49.630,4
Barcelona,1992,100m,Freestyle,0,Men,GER,Christian Tröger,49.840,4
Barcelona,1992,100m,Freestyle,0,Men,EUN,Gennady Prigoda,50.250,4
Barcelona,1992,100m,Freestyle,0,Women,CHN,Yong Zhuang,54.640,1
Barcelona,1992,100m,Freestyle,0,Women,USA,Jenny Thompson,54.840,2
Barcelona,1992,100m,Freestyle,0,Women,GER,Franziska Van Almsick,54.940,3
Barcelona,1992,100m,Freestyle,0,Women,USA,Nicole Lee Haislett,55.190,4
Barcelona,1992,100m,Freestyle,0,Women,FRA,Catherine Plewinski,55.720,4
Barcelona,1992,100m,Freestyle,0,Women,CHN,Jingyi Le,55.890,4
Barcelona,1992,100m,Freestyle,0,Women,GER,Simone Osygus,55.930,4
Barcelona,1992,100m,Freestyle,0,Women,NED,Karin Brienesse,56.590,4
Barcelona,1992,1500m,Freestyle,0,Men,AUS,Kieren John Perkins,00:14:43.480000,1
Barcelona,1992,1500m,Freestyle,0,Men,AUS,Glen Clifford Housman,00:14:55.290000,2
Barcelona,1992,1500m,Freestyle,0,Men,GER,Jörg Hoffmann,00:15:02.290000,3
Barcelona,1992,1500m,Freestyle,0,Men,GER,Stefan Pfeiffer,00:15:04.280000,4
Barcelona,1992,1500m,Freestyle,0,Men,GBR,Ian Wilson,00:15:13.350000,4
Barcelona,1992,1500m,Freestyle,0,Men,SLO,Igor Majcen,00:15:19.120000,4
Barcelona,1992,1500m,Freestyle,0,Men,USA,Lawrence Frostad,00:15:19.410000,4
Barcelona,1992,1500m,Freestyle,0,Men,EUN,Viktor Andreev,00:15:33.940000,4
Barcelona,1992,200m,Backstroke,0,Men,ESP,Martin Lopez Zubero,00:01:58.470000,1
Barcelona,1992,200m,Backstroke,0,Men,EUN,Vladimir Selkov,00:01:58.870000,2
Barcelona,1992,200m,Backstroke,0,Men,ITA,Stefano Battistelli,00:01:59.400000,3
Barcelona,1992,200m,Backstroke,0,Men,JPN,Hajime Itoi,00:01:59.520000,4
Barcelona,1992,200m,Backstroke,0,Men,USA,Tripp Schwenk,00:01:59.730000,4
Barcelona,1992,200m,Backstroke,0,Men,GER,Tino Weber,00:01:59.780000,4
Barcelona,1992,200m,Backstroke,0,Men,HUN,Tamas Deutsch,00:02:00.060000,4
Barcelona,1992,200m,Backstroke,0,Men,BEL,Stefaan Maene,00:02:00.910000,4
Barcelona,1992,200m,Backstroke,0,Women,HUN,Krisztina Egerszegi,00:02:07.060000,1
Barcelona,1992,200m,Backstroke,0,Women,GER,Dagmar Hase,00:02:09.460000,2
Barcelona,1992,200m,Backstroke,0,Women,AUS,Nicole Livingstone,00:02:10.200000,3
Barcelona,1992,200m,Backstroke,0,Women,USA,Lea Loveless,00:02:11.540000,4
Barcelona,1992,200m,Backstroke,0,Women,NZL,Anna Katrina Simcic,00:02:11.990000,4
Barcelona,1992,200m,Backstroke,0,Women,HUN,Tunde Szabo,00:02:12.940000,4
Barcelona,1992,200m,Backstroke,0,Women,CRC,Silvia Poll Ahrens,00:02:12.970000,4
Barcelona,1992,200m,Backstroke,0,Women,AUS,Leigh Christine Habler,00:02:13.680000,4
Barcelona,1992,200m,Breaststroke,0,Men,USA,Mike Barrowman,00:02:10.160000,1
Barcelona,1992,200m,Breaststroke,0,Men,HUN,Norbert Rozsa,00:02:11.230000,2
Barcelona,1992,200m,Breaststroke,0,Men,GBR,Nick Gillingham,00:02:11.290000,3
Barcelona,1992,200m,Breaststroke,0,Men,ESP,Sergio Lopez Miro,00:02:13.290000,4
Barcelona,1992,200m,Breaststroke,0,Men,HUN,Karoly Guttler,00:02:13.320000,4
Barcelona,1992,200m,Breaststroke,0,Men,AUS,Philip John Rogers,00:02:13.590000,4
Barcelona,1992,200m,Breaststroke,0,Men,JPN,Kenji Watanabe,00:02:14.700000,4
Barcelona,1992,200m,Breaststroke,0,Men,JPN,Akira Hayashi,00:02:15.110000,4
Barcelona,1992,200m,Breaststroke,0,Women,JPN,Kyoko Iwasaki,00:02:26.650000,1
Barcelona,1992,200m,Breaststroke,0,Women,CHN,Li Lin,00:02:26.850000,2
Barcelona,1992,200m,Breaststroke,0,Women,USA,Anita Nall,00:02:26.880000,3
Barcelona,1992,200m,Breaststroke,0,Women,EUN,Elena Rudkovskaya,00:02:28.470000,4
Barcelona,1992,200m,Breaststroke,0,Women,CAN,Guylaine Cloutier,00:02:29.880000,4
Barcelona,1992,200m,Breaststroke,0,Women,CAN,Nathalie Giguere,00:02:30.110000,4
Barcelona,1992,200m,Breaststroke,0,Women,ITA,Manuela Dalla Valle,00:02:31.210000,4
Barcelona,1992,200m,Breaststroke,0,Women,POL,Alicja Peczak,00:02:31.760000,4
Barcelona,1992,200m,Butterfly,0,Men,USA,Melvin Stewart,00:01:56.260000,1
Barcelona,1992,200m,Butterfly,0,Men,NZL,Danyon Joseph Loader,00:01:57.930000,2
Barcelona,1992,200m,Butterfly,0,Men,FRA,Franck Esposito,00:01:58.510000,3
Barcelona,1992,200m,Butterfly,0,Men,POL,Rafal Szukala,00:01:58.890000,4
Barcelona,1992,200m,Butterfly,0,Men,JPN,Keiichi Kawanaka,00:01:58.970000,4
Barcelona,1992,200m,Butterfly,0,Men,EUN,Denis Pankratov,00:01:58.980000,4
Barcelona,1992,200m,Butterfly,0,Men,ROU,Robert Doru Pinter,00:01:59.340000,4
Barcelona,1992,200m,Butterfly,0,Men,AUS,Martin Wade Roberts,00:01:59.640000,4
Barcelona,1992,200m,Butterfly,0,Women,USA,Summer Sanders,00:02:08.670000,1
Barcelona,1992,200m,Butterfly,0,Women,CHN,Xiaohong Wang,00:02:09.010000,2
Barcelona,1992,200m,Butterfly,0,Women,AUS,Susan O'Neill,00:02:09.030000,3
Barcelona,1992,200m,Butterfly,0,Women,JPN,Mika Haruna,00:02:09.880000,4
Barcelona,1992,200m,Butterfly,0,Women,JPN,Rie Shito,00:02:10.240000,4
Barcelona,1992,200m,Butterfly,0,Women,USA,Angie Wester Krieg,00:02:11.460000,4
Barcelona,1992,200m,Butterfly,0,Women,DEN,Mette Jacobsen,00:02:11.870000,4
Barcelona,1992,200m,Butterfly,0,Women,ITA,Ilaria Tocchini,00:02:13.780000,4
Barcelona,1992,200m,Freestyle,0,Men,EUN,Yevgeny Sadovy,00:01:46.700000,1
Barcelona,1992,200m,Freestyle,0,Men,SWE,Anders Holmertz,00:01:46.860000,2
Barcelona,1992,200m,Freestyle,0,Men,FIN,Antti Alexander Kasvio,00:01:47.630000,3
Barcelona,1992,200m,Freestyle,0,Men,POL,Artur Wojdat,00:01:48.240000,4
Barcelona,1992,200m,Freestyle,0,Men,EUN,Vladimir Pyshnenko,00:01:48.320000,4
Barcelona,1992,200m,Freestyle,0,Men,USA,Joseph Hudepohl,00:01:48.360000,4
Barcelona,1992,200m,Freestyle,0,Men,GER,Steffen Zesner,00:01:48.840000,4
Barcelona,1992,200m,Freestyle,0,Men,USA,Douglas S. Gjertsen,00:01:50.570000,4
Barcelona,1992,200m,Freestyle,0,Women,USA,Nicole Lee Haislett,00:01:57.900000,1
Barcelona,1992,200m,Freestyle,0,Women,GER,Franziska Van Almsick,00:01:58.000000,2
Barcelona,1992,200m,Freestyle,0,Women,GER,Kerstin Kielgass,00:01:59.670000,3
Barcelona,1992,200m,Freestyle,0,Women,FRA,Catherine Plewinski,00:01:59.880000,4
Barcelona,1992,200m,Freestyle,0,Women,ROU,Liliana Luminita Dobrescu,00:02:00.480000,4
Barcelona,1992,200m,Freestyle,0,Women,JPN,Suzu Chiba,00:02:00.640000,4
Barcelona,1992,200m,Freestyle,0,Women,EUN,Olga Kirichenko,00:02:00.900000,4
Barcelona,1992,200m,Freestyle,0,Women,CHN,Bin Lu,00:02:02.100000,4
Barcelona,1992,200m,Individual medley,0,Men,HUN,Tamas Darnyi,00:02:00.760000,1
Barcelona,1992,200m,Individual medley,0,Men,USA,Gregory Burgess,00:02:00.970000,2
Barcelona,1992,200m,Individual medley,0,Men,HUN,Attila Czene,00:02:01.000000,3
Barcelona,1992,200m,Individual medley,0,Men,FIN,Jani Sievinen,00:02:01.280000,4
Barcelona,1992,200m,Individual medley,0,Men,GER,Christian Gessner,00:02:01.970000,4
Barcelona,1992,200m,Individual medley,0,Men,USA,Ron Karnaugh,00:02:02.180000,4
Barcelona,1992,200m,Individual medley,0,Men,AUS,Matthew Stephen Dunn,00:02:02.790000,4
Barcelona,1992,200m,Individual medley,0,Men,CAN,Gary Myers Anderson,00:02:04.300000,4
Barcelona,1992,200m,Individual medley,0,Women,CHN,Li Lin,00:02:11.650000,1
Barcelona,1992,200m,Individual medley,0,Women,USA,Summer Sanders,00:02:11.910000,2
Barcelona,1992,200m,Individual medley,0,Women,GER,Daniela Hunger,00:02:13.920000,3
Barcelona,1992,200m,Individual medley,0,Women,EUN,Elena Dendeberova,00:02:15.470000,4
Barcelona,1992,200m,Individual medley,0,Women,AUS,Elli Overton,00:02:15.760000,4
Barcelona,1992,200m,Individual medley,0,Women,CAN,Marianne Luise Limpert,00:02:17.090000,4
Barcelona,1992,200m,Individual medley,0,Women,CAN,Nancy Sweetnam,00:02:17.130000,4
Barcelona,1992,200m,Individual medley,0,Women,POL,Ewa Synowska,00:02:18.850000,4
Barcelona,1992,400m,Freestyle,0,Men,EUN,Yevgeny Sadovy,00:03:45.000000,1
Barcelona,1992,400m,Freestyle,0,Men,AUS,Kieren John Perkins,00:03:45.160000,2
Barcelona,1992,400m,Freestyle,0,Men,SWE,Anders Holmertz,00:03:46.770000,3
Barcelona,1992,400m,Freestyle,0,Men,POL,Artur Wojdat,00:03:48.100000,4
Barcelona,1992,400m,Freestyle,0,Men,AUS,Ian Robert Brown,00:03:48.790000,4
Barcelona,1992,400m,Freestyle,0,Men,GER,Sebastian Wiese,00:03:49.060000,4
Barcelona,1992,400m,Freestyle,0,Men,GER,Stefan Pfeiffer,00:03:49.750000,4
Barcelona,1992,400m,Freestyle,0,Men,NZL,Danyon Joseph Loader,00:03:49.970000,4
Barcelona,1992,400m,Freestyle,0,Women,GER,Dagmar Hase,00:04:07.180000,1
Barcelona,1992,400m,Freestyle,0,Women,USA,Janet Evans,00:04:07.370000,2
Barcelona,1992,400m,Freestyle,0,Women,AUS,Hayley Lewis,00:04:11.220000,3
Barcelona,1992,400m,Freestyle,0,Women,USA,Erika Hansen,00:04:11.500000,4
Barcelona,1992,400m,Freestyle,0,Women,GER,Kerstin Kielgass,00:04:11.520000,4
Barcelona,1992,400m,Freestyle,0,Women,BEL,Isabelle Arnould,00:04:13.750000,4
Barcelona,1992,400m,Freestyle,0,Women,SWE,Malin Nilsson,00:04:14.100000,4
Barcelona,1992,400m,Freestyle,0,Women,JPN,Suzu Chiba,00:04:15.710000,4
Barcelona,1992,400m,Individual medley,0,Men,HUN,Tamas Darnyi,00:04:14.230000,1
Barcelona,1992,400m,Individual medley,0,Men,USA,Eric Namesnik,00:04:15.570000,2
Barcelona,1992,400m,Individual medley,0,Men,ITA,Luca Sacchi,00:04:16.340000,3
Barcelona,1992,400m,Individual medley,0,Men,USA,David Lee Wharton,00:04:17.260000,4
Barcelona,1992,400m,Individual medley,0,Men,GER,Christian Gessner,00:04:17.880000,4
Barcelona,1992,400m,Individual medley,0,Men,GER,Patrick Kuhl,00:04:19.660000,4
Barcelona,1992,400m,Individual medley,0,Men,EUN,Serghei Mariniuc,00:04:22.930000,4
Barcelona,1992,400m,Individual medley,0,Men,JPN,Takahiro Fujimoto,00:04:23.860000,4
Barcelona,1992,400m,Individual medley,0,Women,HUN,Krisztina Egerszegi,00:04:36.540000,1
Barcelona,1992,400m,Individual medley,0,Women,CHN,Li Lin,00:04:36.730000,2
Barcelona,1992,400m,Individual medley,0,Women,USA,Summer Sanders,00:04:37.580000,3
Barcelona,1992,400m,Individual medley,0,Women,AUS,Hayley Lewis,00:04:43.750000,4
Barcelona,1992,400m,Individual medley,0,Women,JPN,Hideko Hiranaka,00:04:46.240000,4
Barcelona,1992,400m,Individual medley,0,Women,GER,Daniela Hunger,00:04:47.570000,4
Barcelona,1992,400m,Individual medley,0,Women,JPN,Eri Kimura,00:04:47.780000,4
Barcelona,1992,400m,Individual medley,0,Women,POL,Ewa Synowska,00:04:53.320000,4
Barcelona,1992,4x100,Freestyle,1,Men,USA,"Thomas Michael Jager, Shaun Jordan, Matthew Biondi, Jon Olsen, Joel Thomas, Joseph Hudepohl",00:03:16.740000,1
Barcelona,1992,4x100,Freestyle,1,Men,Unified Team ,"Vladimir Pyshnenko, Pavlo Khnykin, Alexander Popov, Veniamin Taianovitch",00:03:17.560000,2
Barcelona,1992,4x100,Freestyle,1,Men,GER,"Bengt Zikarsky, Mark Pinger, Andreas Szigat, Christian Tröger, Steffen Zesner, Dirk Richter",00:03:17.900000,3
Barcelona,1992,4x100,Freestyle,1,Men,FRA,"Frederic Lefevre, Bruno Gutzeit, Ludovic Depickere, Stephan Caron, Franck Schott, Christophe Kalfayan",00:03:19.160000,4
Barcelona,1992,4x100,Freestyle,1,Men,SWE,"Anders Holmertz, Tommy Werner, Goran Titus, Fredrik Letsler, Hakan Karlsson",00:03:20.100000,4
Barcelona,1992,4x100,Freestyle,1,Men,BRA,"Gustavo Borges, Cristiano Rosito Michelena",00:03:20.990000,4
Barcelona,1992,4x100,Freestyle,1,Men,GBR,"Michael Wenham Fibbens, Roland Geroge Lee, Mark Andrew Foster, Paul Tony Howe",00:03:21.750000,4
Barcelona,1992,4x100,Freestyle,1,Men,AUS,"Thomas Stachewicz, Darren Niel Lange, Andrew James Baildon, Christopher John Fydler",00:03:22.040000,4
Barcelona,1992,4x100,Freestyle,1,Women,USA,"Christine Ahmann-Leighton, Angel Martino, Ashley T Tappin, Jenny Thompson, Dara Torres, Nicole Lee Haislett",00:03:39.460000,1
Barcelona,1992,4x100,Freestyle,1,Women,CHN,"Bin Lu, Yong Zhuang, Jingyi Le, Wenyi Yang, Kun Zhao",00:03:40.120000,2
Barcelona,1992,4x100,Freestyle,1,Women,GER,"Annette Hadding, Daniela Hunger, Franziska Van Almsick, Manuela Stellmach, Kerstin Kielgass, Simone Osygus",00:03:41.600000,3
Barcelona,1992,4x100,Freestyle,1,Women,Unified Team ,"Natalia Meshcheryakova, Yevgeniya Yermakova, Svetlana Leshukova, Elena Dendeberova",00:03:43.680000,4
Barcelona,1992,4x100,Freestyle,1,Women,NLD,"Inge De Bruijn, Marianne Muis, Mildred Muis, Karin Brienesse",00:03:43.740000,4
Barcelona,1992,4x100,Freestyle,1,Women,DEN,"Mette Norskov Nielsen, Berit Raith Puggaard, Gitta Poulsgaard Jensen, Annette Poulsen, Mette Jacobsen",00:03:47.810000,4
Barcelona,1992,4x100,Freestyle,1,Women,SWE,"Eva Nyberg, Ellenor Svensson, Linda Olofsson, Malin Nilsson, Louise Karlsson",00:03:48.470000,4
Barcelona,1992,4x100,Freestyle,1,Women,CAN,"Andrea Nugent, Marianne Luise Limpert, Nicole Dryden, Allison Ann Higson",00:03:49.370000,4
Barcelona,1992,4x100,Medley,1,Men,USA,"Jeff Norman Rouse, Jon Olsen, David Charles Berkoff, Melvin Stewart, Hans Dersch, Nelson Diebel, Pablo Morales, Matthew Biondi",00:03:36.930000,1
Barcelona,1992,4x100,Medley,1,Men,Unified Team ,"Alexander Popov, Vassili Ivanov, Vladislav Kulikov, Vladimir Pyshnenko, Dmitri Volkov, Pavlo Khnykin, Vladimir Selkov",00:03:38.560000,2
Barcelona,1992,4x100,Medley,1,Men,CAN,"Jonathan Thomas Cleveland, Thomas Ponting, Stephen Clarke, Mark Tewksbury, Marcel Gery",00:03:39.660000,3
Barcelona,1992,4x100,Medley,1,Men,GER,"Mark Pinger, Christian Keller, Bengt Zikarsky, Tino Weber, Mark Warnecke",00:03:40.190000,4
Barcelona,1992,4x100,Medley,1,Men,FRA,"Bruno Gutzeit, Christophe Kalfayan, Franck Esposito, Stephane Vossart, Franck Schott, Stephan Caron",00:03:40.510000,4
Barcelona,1992,4x100,Medley,1,Men,HUN,"Tamas Deutsch, Bela Szabados, Norbert Rozsa, Peter Horvath",00:03:42.030000,4
Barcelona,1992,4x100,Medley,1,Men,AUS,"Philip John Rogers, Thomas Stachewicz, Christopher John Fydler, Jonathan Sieben",00:03:42.650000,4
Barcelona,1992,4x100,Medley,1,Men,JPN,"Tsutomu Nakano, Hajime Itoi, Keiichi Kawanaka, Akira Hayashi",00:03:43.250000,4
Barcelona,1992,4x100,Medley,1,Women,USA,"Jenny Thompson, Lea Loveless, Megan A. Kleine, Anita Nall, Nicole Lee Haislett, Elizabeth Wagstaff, Christine Ahmann-Leighton, Summer Sanders",00:04:02.540000,1
Barcelona,1992,4x100,Medley,1,Women,GER,"Franziska Van Almsick, Jana Dörris, Daniela Brendel, Simone Osygus, Bettina Ustrowski, Dagmar Hase, Daniela Hunger",00:04:05.190000,2
Barcelona,1992,4x100,Medley,1,Women,Unified Team ,"Elena Rudkovskaya, Natalia Meshcheryakova, Nina Alexandrovna Zhivanevskaya",00:04:06.440000,3
Barcelona,1992,4x100,Medley,1,Women,CHN,"Li Lin, Cihong He, Xia Lou, Jingyi Le, Hong Qian",00:04:06.780000,4
Barcelona,1992,4x100,Medley,1,Women,AUS,"Lisa Gaye Curry-Kenny, Samantha Linette Riley, Nicole Livingstone, Susan O'Neill, Joanne Marie Meehan",00:04:07.010000,4
Barcelona,1992,4x100,Medley,1,Women,CAN,"Kristin Louise Topham, Andrea Nugent, Guylaine Cloutier, Nicole Dryden",00:04:09.260000,4
Barcelona,1992,4x100,Medley,1,Women,JPN,"Yoko Koikawa, Kyoko Iwasaki, Yoko Kando, Suzu Chiba",00:04:09.920000,4
Barcelona,1992,4x100,Medley,1,Women,NLD,"Inge De Bruijn, Marianne Muis, Kira Bulten, Ellen Elzerman",00:04:10.870000,4
Barcelona,1992,4x200,Freestyle,1,Men,Unified Team ,"Vladimir Pyshnenko, Veniamin Taianovitch, Dmitri Lepikov",00:07:11.950000,2
Barcelona,1992,4x200,Freestyle,1,Men,SWE,"Tommy Werner, Anders Holmertz, Christer Wallin, Lars Frolander",00:07:15.510000,3
Barcelona,1992,4x200,Freestyle,1,Men,USA,"Douglas S. Gjertsen, Daniel Plong Jorgensen, Scott Jaffe, Joseph Hudepohl, Jon Olsen, Melvin Stewart",00:07:16.230000,4
Barcelona,1992,4x200,Freestyle,1,Men,GER,"Peter Sitt, Steffen Zesner, Stefan Pfeiffer, Andreas Szigat, Christian Tröger",00:07:16.580000,4
Barcelona,1992,4x200,Freestyle,1,Men,ITA,"Massimo Trevisan, Giorgio Lamberti, Piermaria Siciliano, Roberto Gleria, Stefano Battistelli, Emanuele Idini",00:07:18.100000,4
Barcelona,1992,4x200,Freestyle,1,Men,GBR,"Paul Rory Palmer, Paul Tony Howe, Stephen George Akers, Steven John Mellor",00:07:22.570000,4
Barcelona,1992,4x200,Freestyle,1,Men,BRA,"Gustavo Borges, Cristiano Rosito Michelena, Teofilo Laborne Ferreira",00:07:24.030000,4
Barcelona,1992,4x200,Freestyle,1,Men,AUS,"Ian Robert Brown, Kieren John Perkins, Duncan Armstrong, Martin Wade Roberts, Deane Anthony Pieters",,5
Barcelona,1992,50m,Freestyle,0,Men,EUN,Alexander Popov,21.910,1
Barcelona,1992,50m,Freestyle,0,Men,USA,Matthew Biondi,22.090,2
Barcelona,1992,50m,Freestyle,0,Men,USA,Thomas Michael Jager,22.300,3
Barcelona,1992,50m,Freestyle,0,Men,FRA,Christophe Kalfayan,22.500,4
Barcelona,1992,50m,Freestyle,0,Men,RSA,Peter Rowan Williams,22.500,4
Barcelona,1992,50m,Freestyle,0,Men,GBR,Mark Andrew Foster,22.520,4
Barcelona,1992,50m,Freestyle,0,Men,EUN,Gennady Prigoda,22.540,4
Barcelona,1992,50m,Freestyle,0,Men,GER,Nils Rudolph,22.730,4
Barcelona,1992,50m,Freestyle,0,Women,CHN,Wenyi Yang,24.790,1
Barcelona,1992,50m,Freestyle,0,Women,CHN,Yong Zhuang,25.080,2
Barcelona,1992,50m,Freestyle,0,Women,USA,Angel Martino,25.230,3
Barcelona,1992,50m,Freestyle,0,Women,FRA,Catherine Plewinski,25.360,4
Barcelona,1992,50m,Freestyle,0,Women,USA,Jenny Thompson,25.370,4
Barcelona,1992,50m,Freestyle,0,Women,EUN,Natalia Meshcheryakova,25.470,4
Barcelona,1992,50m,Freestyle,0,Women,GER,Simone Osygus,25.740,4
Barcelona,1992,50m,Freestyle,0,Women,NED,Inge De Bruijn,25.840,4
Barcelona,1992,800m,Freestyle,0,Women,USA,Janet Evans,00:08:25.520000,1
Barcelona,1992,800m,Freestyle,0,Women,AUS,Hayley Lewis,00:08:30.340000,2
Barcelona,1992,800m,Freestyle,0,Women,GER,Jana Henke,00:08:30.990000,3
Barcelona,1992,800m,Freestyle,0,Women,NZL,Philippa Maree Langrell,00:08:35.570000,4
Barcelona,1992,800m,Freestyle,0,Women,NOR,Irene Dalby,00:08:37.120000,4
Barcelona,1992,800m,Freestyle,0,Women,TCH,Olga Splichalova,00:08:37.660000,4
Barcelona,1992,800m,Freestyle,0,Women,USA,Erika Hansen,00:08:39.250000,4
Barcelona,1992,800m,Freestyle,0,Women,BEL,Isabelle Arnould,00:08:41.860000,4
