ho_likelihood,hol_likelihood,std_likelihood
-13.371752609910434,-14.048195702607716,-13.232407628806984
-2.9508158052023963,-8.384825111550429,-2.8004441530893884
-6.75912724237947,-8.171290177492324,-6.6024915447963535
-10.40040824071102,-13.160049595034131,-10.147326385335617
-6.570651385007298,-8.924656343185468,-6.67626230418423
-7.5039409551232925,-11.67558725244554,-7.096801214603485
-11.214169432928283,-13.261245623086525,-11.171224969734821
-2.297642940477343,-11.008379344303723,-1.8748237009413147
-4.625446278055953,-10.041880238199365,-4.432183245756374
-5.667808102979348,-13.544596971233787,-5.269059312317297
-7.729799664605592,-11.866431660027803,-7.430066408577201
-6.826735365697499,-14.648191669968147,-6.870772003352387
-13.787700416160122,-14.2911042315199,-13.521430211802567
-9.380126509184244,-11.362587076036547,-9.86423223148346
-9.98483988077124,-12.893685785126262,-9.84704723248067
-6.282181879908513,-10.612313603503045,-5.670077094350488
-6.335956003421817,-9.799507541710145,-5.915950518984612
-13.883960318600712,-17.29778215657298,-14.16134282884042
-14.858919598369823,-17.260549089040467,-14.3949578722282
-15.029551756736295,-16.27479868455809,-15.39996040018967
-11.620247558452043,-13.77331598961721,-11.66954131600231
-6.110970603485683,-13.330457806569898,-6.273133405081959
0.8560795227462631,-7.114500542363294,1.173769744428805
-9.004723356934914,-11.809886711149083,-8.940948520044756
-7.32625721481118,-12.753725798811203,-7.213023740153008
-4.334346176946246,-12.47878769017684,-4.136136688237815
-9.376600776135776,-12.079498795685017,-9.967835782216207
-10.038038574040858,-15.121267325824741,-9.801405154433384
-9.739209012966024,-11.54457270961768,-9.543453034903495
-14.610904731124702,-14.952638235079295,-14.719269502264726
-2.269671051384085,-10.048146191961754,-1.8432614502065823
-9.896624400374886,-11.65288881270805,-9.664982118437084
-16.124756697575034,-14.273908620403354,-16.300143384106622
-4.517566344773221,-13.62010790614411,-4.217440975933826
-11.784692831885117,-15.038858950735621,-11.342284601949126
-13.178501981429065,-13.800043714346813,-13.079965519030477
-2.096742242246885,-10.222078359608666,-1.8506067000101125
-8.665711488186732,-9.958429902353622,-7.958382585592542
-8.691440044202992,-11.865746923347855,-8.433374524300161
-12.395185560090239,-13.667830827196477,-12.332038695959989
-4.68273643072744,-11.735006988291302,-4.725797345193499
-14.146672032539096,-20.275093125954786,-14.541831834727207
-9.841773863302855,-13.457302079427956,-9.857259098598366
-14.582312339796237,-17.20977507708316,-14.913695831561137
-2.7068276593989284,-9.946655352431367,-2.566801438338685
-7.513799604203557,-10.884135431064928,-7.242532352162806
-5.621434227078839,-6.654968537213742,-5.669926543175721
-11.701439351173274,-15.023576299830154,-12.096310286085329
-14.797524903498598,-14.30136047139438,-14.508571090950507
-6.795987040246206,-12.459952386910224,-6.822334396939318
-1.140406737054353,-5.504558860641496,-0.9100602107093746
-9.010595359716428,-7.481673043278127,-8.762770375215677
-9.54238946263855,-11.398151800462019,-9.184748479196104
-14.165544444392363,-18.112208591381023,-14.64666216354401
-14.001007066419803,-15.584297617791185,-14.110316617355979
-5.6794030422252,-10.844267828703744,-5.606036186222479
-12.240529524429196,-13.469148398901694,-12.031130957404928
-6.049492042499164,-11.890430126020501,-5.703930550546406
-10.208118759127416,-13.630333938469539,-10.140002452443976
-13.054604475078824,-14.451724420928363,-12.77973163818517
-9.445259901579801,-10.660006077488942,-9.026419415814821
-7.837687308227054,-10.870542736882905,-7.825378386639499
4.471373884462084,-2.803758310827475,3.880943007764247
-7.642359484183607,-9.189321704040117,-7.300219735095756
-9.662645319544842,-12.472234277072166,-9.185851996853676
-8.920027591967093,-11.944633309339013,-8.951826136338623
-6.055153634087925,-10.439118686634101,-6.022412689904385
-4.8370838469907405,-7.437945173624918,-4.834949568441288
-8.029923535997044,-13.702496879402231,-7.528509325884906
-12.059682626475036,-12.393216384722948,-12.107393938953111
-11.200077918288956,-15.783609085394597,-11.07649950245868
-10.754128059894612,-15.447374472456266,-10.577405304029027
-10.970103066683622,-11.502213825653095,-10.652582779494317
-12.349956450520988,-12.56793317787536,-12.402738301433754
-7.87873322663664,-10.009954508887322,-7.530729840008899
-10.071939661792307,-11.756215851194668,-9.492150104801896
-4.812013570801807,-6.139797282954909,-4.85130555462252
-6.194913102410431,-8.065712783660818,-6.456352634804244
-4.348456657303516,-9.943878001775387,-4.093746779523592
-2.6041866885387446,-6.461199772229888,-2.1109305532741307
-8.285359966298765,-13.003899842677859,-8.01408871344838
-12.69110336007899,-12.845153711868917,-12.850436034342403
-6.480582282976533,-12.459301740142049,-6.053444919483102
-11.40893152987514,-12.907703701210895,-11.601010635824863
-8.917057692703672,-14.062939034857322,-9.173112151935207
-6.688199297846276,-11.02238872487799,-6.599515382183514
-11.683471046436999,-12.99903642763458,-11.66601313932929
-7.101440321097001,-13.139915906306104,-6.548526737482832
-12.603106490620316,-13.53100564292638,-13.116147040764389
1.742593046503978,-6.252088568975582,2.2333912165313548
-6.415807712181545,-8.423744388472922,-6.359414643047366
-2.4589591745878296,-7.346248139833605,-2.170086331501859
-8.87313550095712,-11.823797354254996,-9.143137875539928
-7.955855307619782,-10.505321846179033,-7.752537337302134
-6.105476146443823,-12.126748682533659,-5.823937941031245
-7.786078969594992,-9.956270405958737,-7.706978144505376
-7.003825115255728,-12.31216870493899,-6.664497157584079
-7.463634966830293,-9.787823677923695,-7.38307986427085
-12.36355045999289,-16.066346432727705,-11.951386050851424
-6.601654802237921,-13.374799129020364,-6.480394649219284
-14.976499127799121,-16.624283847320203,-14.985667072615321
-8.193346816630523,-12.389143943028962,-7.779884528136381
-12.59618730887893,-12.768276900241876,-12.306318156119358
-13.352039460724855,-15.022607416990127,-13.418865663333056
-11.599761129191247,-14.19226290766837,-11.867528117888378
0.3533890581283321,-6.425748039397215,0.9493812576277035
-5.411187689623961,-12.566706021430253,-5.068811188666734
-7.434367111105499,-11.487036687722819,-7.671530403130602
-9.012339275123413,-10.59872705006607,-9.229533498023658
-7.180150068668245,-12.786997342148938,-6.928714673530074
-10.470175505230413,-13.361593990952798,-10.591507290484872
-0.15341708570918727,-6.491713063627015,0.258642581949866
-7.154342359585909,-8.60474452318697,-6.638983057253056
-8.897828309881453,-11.851379257891109,-8.803848038697001
-3.6967774710283354,-9.72905754829407,-3.443989508997205
-6.342066889733683,-15.414005033981045,-5.650880255971326
-11.824460828461588,-14.745637920698222,-12.306400137706133
-12.104616983038838,-11.224164930779686,-11.905244060397333
-7.696721035844165,-14.113860854357817,-7.828009481224844
-5.11924739342557,-10.04404786779201,-4.958558197586113
-11.043479544304244,-10.935317909035598,-10.906245953820301
-8.963756684807835,-10.634758729916586,-8.77593920967595
-9.530596274908332,-13.951114878573982,-9.388746377677824
-12.292806674430562,-14.455061938059867,-12.386185935649106
-10.38493608570279,-11.055978046058815,-10.488178052678967
-4.903012775722251,-10.17603325008563,-4.529217424600217
-6.993575000357172,-13.678081987919839,-6.848853842582126
-12.444033129730542,-14.244009985891653,-12.310369923509384
-10.422856078022145,-14.004735148505901,-10.421056416339896
-6.820127681745039,-10.391546422001387,-6.192296536048093
-9.579211275536746,-12.964896503967084,-9.108290765636601
-12.635618523659685,-17.252883421886757,-12.409661700331414
-6.181378539211939,-10.577852809586153,-6.334953601812468
-7.399760675279621,-13.481281392397353,-7.419422867929294
-10.218116849783334,-14.359683949421303,-10.164661389102774
-1.945223998594295,-7.386525297320003,-2.2914660825739848
-12.288446610678609,-14.17039544611443,-11.913183850488032
-11.628088950252202,-13.876499085933643,-11.652785735749195
-4.185560962214854,-8.455566044449057,-3.744657225719355
-11.121973727374897,-11.589950154298231,-10.625116177692174
-3.1301783520176993,-7.951787910044602,-3.53239939108398
-11.344285526311705,-16.77460754416451,-11.610628413862903
-8.7612381693083,-15.721887509958645,-7.725390822491076
-19.734382937255365,-14.126565565473893,-19.70811193099327
-6.140664919197596,-9.989666775231186,-5.674052904524113
-7.368256316125692,-12.381366780297194,-7.079817890292827
-12.794119375893068,-14.46784431422407,-12.545572117866074
-8.584822518911995,-14.677103561804927,-8.090311855104396
-10.540243278374346,-11.159419613951393,-10.698526136131509
-13.475956160033016,-18.236740755687844,-13.8312843930953
-6.1671401181852055,-10.507331193245236,-6.446493298063987
-11.832744335960589,-14.928622143861036,-11.834506225927258
-5.210781835563498,-10.361924599434673,-5.264577545104196
-12.172538508023228,-16.05534366977687,-11.288656845171783
-9.24713871054236,-10.579122738778088,-9.25252691469573
-10.819924076613805,-12.435178683623251,-11.046778615836045
0.0011329422927529602,-8.562784386723923,0.7000996675392002
-4.5868402905203025,-12.783931352372267,-4.4126063003844145
-2.0284857674122443,-8.902192798628251,-1.5599698010656073
-6.819528409392001,-12.396039433634668,-6.799789001300267
-6.322575568131875,-9.880344332133658,-5.888622516727491
-11.565826885263235,-17.708056290024416,-11.481710492239607
-4.346285762532373,-4.926554076544544,-4.018275279740434
-3.5336071122590957,-10.000885249677719,-3.1742164134570845
-4.337117692318816,-8.208786447308963,-4.060771413702535
-7.491872973991925,-8.741274084862239,-7.563746520833342
-13.638152315288389,-15.375676111250925,-14.264448930230932
-4.543374073124814,-7.0137266474910005,-4.575879820233922
-6.476288106038338,-13.368289828187491,-5.985923735586878
-7.843309568771432,-11.025126208942613,-8.077139695576605
-6.551055927413801,-12.729147689066915,-6.778739945763424
-7.006256969700585,-8.708989855004045,-6.6850856048984335
-18.574629385111503,-22.683155494729366,-18.978436485325766
-7.500474539103724,-8.531307232273312,-7.537591195715181
-5.947744071128457,-11.42838989161796,-5.914151819866632
-8.543391188357988,-8.732152287004958,-8.577499940028732
-13.730094793420653,-16.35974046081445,-14.03666258147467
-6.996100720226788,-13.281609372393925,-7.08004531064325
-10.7980790352426,-11.880962792353293,-10.413908416660792
-8.13720782918943,-16.23490608266257,-8.086913811491407
-7.074131951235858,-11.116394598887188,-6.927230991416144
-6.923750151129081,-9.432382310385378,-7.103826468167449
-7.643175189679721,-13.587982070631845,-7.383031542713147
-12.888825272728015,-15.332198938455187,-12.985588522638123
-9.834131298038,-16.12454538751624,-10.21281992518691
-8.619232273360542,-10.562632967930474,-8.122879059903553
-8.08951164103552,-11.461048849381907,-8.16892103675914
-9.844596144053767,-11.745280657466003,-10.07724934471948
-2.176635732721318,-7.153009144471134,-1.7122175493881404
-9.339986989072026,-14.036386486871095,-9.43438114986764
-15.23291104160851,-12.8102784312986,-15.73801516026932
-7.531521223331734,-11.686650115422824,-7.181157511038413
-4.895711295016244,-11.1956354567421,-4.730888436975388
-1.5976167040790523,-5.093101282654974,-1.380035886221796
-7.107341208748123,-8.429240816844516,-7.026910776705862
-4.966884080294454,-12.16866665060368,-4.519713918129973
-7.225836862632231,-8.957521171267903,-6.941005513134244
-11.379805689709201,-10.324744615998807,-11.34326182217512
-6.1532891677259505,-10.253591207776573,-5.7865678123974815
-4.792794091446571,-9.202323746856198,-4.451194356276946
-6.860347105000808,-11.073830665866227,-6.892320875692179
