newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,ratio,rep
1.4149528956750903,1.6015406330287625,1.432914231230807,1.61551791076712,1.7656139650246645,1.7480321837111237,3.594057181021515,3.3528420702783626,10.971406463010425,0.5,59
0.3709910628232418,0.699749213022153,0.3622835391079203,0.7064579359703097,1.4851282488156905,1.3397242737280597,2.496428418466051,2.122012872008621,1.5749418963559043,10,68
0.3736638878448953,0.6504315886889833,0.3646854586902104,0.6599826116452635,1.4163618753573703,1.3220332479061208,2.454106837959252,2.086711585399194,1.54656073525766,10,41
0.3521777280352339,0.6827441121468688,0.3454420752476602,0.6942990647527357,1.4291790797709474,1.320756582875846,2.5279585446713195,2.115159901773758,1.5732708282725956,10,85
0.2381016829525131,0.4622823188209172,0.238676123843265,0.4347831802694073,1.4523578396680534,1.238969858533035,2.530484865258168,2.219119427538748,1.602742807481235,25,56
1.3418547743798892,1.522927435300139,1.354905826590146,1.5322022553224872,1.6697315756892823,1.716077815276314,3.48424335257252,3.246284111727253,10.3581276488781,0.5,13
1.0835266187588,1.3921566834638734,1.0987257457829165,1.4036453766838672,1.6515159445157588,1.6493848915977545,2.697913784717281,2.3101640707349067,4.743510737215383,1,56
0.5520947053830344,0.8914341347927811,0.551995414442395,0.90400841888282,1.57928805130829,1.5095694311133965,2.5327438659036248,2.150851456663543,1.643945347383633,5,96
1.1696329552911449,1.4247980393610322,1.190913472067317,1.4469067514617644,1.6693930174020857,1.6681367132726324,3.091832848220587,2.781859944305971,7.303691260362879,0.75,96
1.1940281770552796,1.416515399134474,1.2126008498839158,1.4353175498334478,1.6364330988949758,1.6456795773318933,3.044013476257484,2.7307562509609524,7.104241218914216,0.75,26
1.4107101211006046,1.5901088123017213,1.4257466475726202,1.6035631917902011,1.763843780413556,1.7362136512000448,3.481999383719324,3.242235586987232,10.815869975828996,0.5,94
0.5477693543014154,0.8808177588692536,0.5549327531113007,0.9043964661078298,1.5157855070282065,1.490690538928116,2.53971993736748,2.1378125323406096,1.6450075274771836,5,69
0.2423743674807353,0.4397153046860462,0.2329937033331084,0.4356380738890495,1.4543358508086153,1.2476986221738946,2.524388606266647,2.2486057893467137,1.6020725604665704,25,50
0.3625740208418568,0.7029662590909097,0.3570458870599566,0.7049804095875175,1.4840656038166804,1.3736913179919803,2.4925652851751345,2.1118414444001306,1.5752903019803677,10,88
0.3696698243922319,0.6538143527406485,0.3547456436656552,0.6570550517062315,1.3786272774419135,1.283298403910633,2.462241586454689,2.1090259019306,1.5475196808506264,10,36
0.2424507735887947,0.4549480180377771,0.2377891144133298,0.4519759262519969,1.3407953860802972,1.1776369693634097,2.468573821985532,2.143604310412029,1.545628301983926,25,38
0.8537490659618241,1.175662632177363,0.8617817318586501,1.233147491162924,1.6696140966761253,1.6024108798881949,2.50918489996548,2.0707344147227524,1.7445498345994832,2,77
0.8071338942475815,1.1996990068184166,0.8095786863071199,1.283447417154505,1.5438973087055108,1.504409860134021,2.417094752466902,1.980062966079444,2.177254040436595,2,4
0.2440278740385703,0.4446176355410976,0.2347031727040814,0.4335759079018842,1.4316511918233017,1.2874961157270368,2.536071605494609,2.241645993039426,1.6031315778636326,25,54
1.5107020353192298,1.5914455253511757,1.5231556984538597,1.6047788526711932,1.721611304882679,1.6986420254901182,3.830302875752228,3.665312580400157,15.800351037857869,0.25,82
0.5213198038458452,0.8496680650933863,0.5088303303198625,0.8615136791046173,1.5029424008564918,1.4140208724819792,2.440849885973731,2.0389359947374044,1.550202311114805,5,24
0.8045320948894092,1.1860840520348062,0.8107774572446422,1.2431097810296154,1.5435532223786406,1.525845440418781,2.4354688368862147,1.9742139088075328,1.8645157231592453,2,40
1.102226524793834,1.3979219826575129,1.1105680105211306,1.3978835442381363,1.5818962854608811,1.617619536894985,2.6468882060520014,2.300248345031908,5.014961645885306,1,5
1.157542316685534,1.3993290307720956,1.176949610014832,1.4177860153142092,1.6396980190934043,1.6494900799892696,3.0805952307596494,2.8075369082580206,7.3992641401599,0.75,33
1.555222118313493,1.6247095119779238,1.5555804604855694,1.6286347746653111,1.7328938432667471,1.73493649545373,3.830346650766878,3.6488982403328136,15.358865757802906,0.25,21
0.5382741317272342,0.9024445366432552,0.5443443683880814,0.9191128312106012,1.6034346009867568,1.506757006245664,2.5605196150829497,2.1466666782509054,1.6438072928600056,5,57
1.1294043218894638,1.411008324958059,1.1327083865798215,1.406389491047099,1.684332070186602,1.636000242732103,2.655161380234181,2.3142203201588534,4.844684506171253,1,34
1.3894774162294548,1.532279353543326,1.392637904771776,1.540058285945922,1.679905755418297,1.6685305266588244,3.5379458928808383,3.283115083254027,10.505363016542182,0.5,31
1.5444537205204252,1.6359857253848993,1.5515552076776282,1.641304959820428,1.745561614915171,1.7833496151222543,3.8456246075965375,3.681100882930627,15.401188722551012,0.25,60
0.2376021113802869,0.4436484192853007,0.2276224314861237,0.4256314771660255,1.328686625160313,1.209734875744275,2.4671136415978525,2.1309854256997784,1.5458236102731275,25,24
1.352026694246461,1.517801277831606,1.3681817123021935,1.528642109229518,1.674593752092486,1.6712994794658853,3.4139611122538507,3.1576651391772925,10.424373956045784,0.5,3
1.375862120324013,1.5263270762981205,1.383921466997447,1.5368228901452208,1.7108145370104375,1.7059209464817016,3.647712174047792,3.397897990293347,11.327762669685672,0.5,7
0.3753165868445752,0.6755625486859821,0.3719836511063873,0.700767512169483,1.435097629918877,1.2875365198929736,2.49681766953706,2.1329513893009726,1.573263042348544,10,77
1.3224573740389,1.4916842096565974,1.3406361186656195,1.5084236161068516,1.657099672681685,1.6669011881772386,3.459276992705324,3.2227463787512853,10.563756747598369,0.5,44
1.5209652151798334,1.605659168635187,1.5299237143613331,1.61498442312866,1.7140101091235975,1.7461643736016397,3.774816382439425,3.62954751905213,15.40720359166938,0.25,19
0.8390435183601281,1.2819933901633465,0.8490476931315877,1.357686633132744,1.6201069714132883,1.6662205696023682,2.534316138736825,2.08503186566061,2.052140321742056,2,51
1.5044790554057044,1.600258102778258,1.516541152557495,1.6114951258236134,1.7250278806721508,1.724836493365178,3.759289518227931,3.582540667620927,15.481629029813549,0.25,43
0.7757563465191954,1.093038526979528,0.7802788691513391,1.1244949160247804,1.5404953638563037,1.4957987670198771,2.3812853539271783,1.9456396476758795,1.5490587978794812,2,9
1.1918527304204412,1.4259254876538925,1.2019555262086732,1.4386324389707057,1.6488865573188485,1.649014052304777,2.946958617156888,2.642161331923278,6.527556531095773,0.75,9
1.336281766872474,1.522800341822555,1.3535841153466042,1.532870916336154,1.6901626995024268,1.7376692865480177,3.5275051897842538,3.2941935039373123,10.746365748132815,0.5,18
1.0979856217110668,1.3391718499487428,1.1059456997552726,1.350209303239794,1.5830857075950315,1.644313296074466,2.7416868677029345,2.3868313718985905,4.813781199915894,1,10
1.1833386916342337,1.43043876262474,1.1952166276913077,1.4437341620039956,1.618173865602358,1.6745622988771969,3.003333134967181,2.707508843531646,7.0201941397301,0.75,15
0.5196529655376874,0.8449202861477416,0.5147472510165447,0.857382080472752,1.446789103598448,1.412317152423907,2.448471880075765,2.0265249133717984,1.551138571969516,5,34
0.2445537690419756,0.4643174854196871,0.2337380961143855,0.4533432860746843,1.470499189877124,1.3449811338701323,2.5229521730389246,2.240937704816144,1.6055888177554765,25,60
1.0680595833368534,1.366491014049202,1.0788487642987752,1.375670659456643,1.6429702658959728,1.5869207642062386,2.665294688526377,2.3010962872394045,5.02749840618475,1,13
0.3686987268355139,0.6978819923036195,0.3646032977214772,0.7113089807140015,1.4093887458581258,1.3640319236225171,2.4913642201878368,2.119986124387188,1.5766140929485497,10,49
1.108017834376643,1.3602325940635085,1.120095629557956,1.3708723849727742,1.6015571993823905,1.6193179037059628,2.719421507091978,2.361143307301212,4.781213121544763,1,45
1.1055969165464448,1.3817626907150409,1.1253679704229371,1.399959218991494,1.695106961186969,1.6429284281237249,2.785902669792659,2.407132542822494,5.095064298072894,1,63
1.0575560619703406,1.3542865336680376,1.067366362735524,1.3635804070210047,1.6364516164440477,1.5923065371674174,2.642733178689277,2.2895028469256253,4.77607775232656,1,40
1.5595689932170385,1.6466651779291406,1.5619518971768578,1.6484613799596712,1.7411252931029877,1.7330156122923004,3.778038075020028,3.603973194347151,15.514535315318223,0.25,5
0.8081972019659691,1.1581943262242789,0.8124442157556642,1.1776269836328404,1.603684453296515,1.596961762741881,2.3953743771445963,1.929944513175097,1.5569717634223346,2,29
1.178434227261853,1.4216321202647817,1.19167003674004,1.437626362171864,1.6220593958585503,1.6251486276965488,2.983593046729575,2.678700630038381,7.157391321873527,0.75,10
1.320699857500783,1.5042207969075514,1.3349799580680417,1.5173027760521274,1.6485371521692085,1.677758281114006,3.3835826035535024,3.1539768718450687,10.184231185381073,0.5,43
0.7973716150111065,1.1526839765659702,0.7926122576136798,1.212196852083572,1.5391856348618873,1.5411064956025335,2.4294421802108594,1.9774032886805328,1.704198883029412,2,13
0.2382285089696,0.4702372040753844,0.2300007324565117,0.45987389971329,1.3664844325745569,1.1977066644410896,2.4723112823748674,2.145329265619921,1.5460868770758989,25,32
1.4264725489684902,1.5962859053077871,1.442093357551273,1.612108830495066,1.752287871207813,1.745683869971708,3.547653928825427,3.278553540353661,10.543011917677886,0.5,61
1.0581817506221294,1.4075970349293276,1.0848816681321631,1.4210567453728131,1.7060467221521591,1.6455550360666662,2.705811452832513,2.312779683730412,4.51336061891702,1,98
1.5009220139312414,1.5988899886656054,1.514044495028141,1.611750801354541,1.7409836198287048,1.7318802675960134,3.761570106823267,3.5759164209097,15.470201818199296,0.25,36
1.5578834264989854,1.6559416746100744,1.5592628983158614,1.6580289332562312,1.7133271462737216,1.756083329200675,3.768742792502714,3.6300370077848414,15.370346176489944,0.25,7
1.518819711634642,1.6165858702308584,1.5243755623165485,1.6242274586725785,1.6825367936629003,1.7089401896639824,3.775673678853488,3.626257137076876,15.444789714334073,0.25,34
1.3279094749331064,1.4906934937018803,1.3408392837346692,1.507403140820844,1.6431333895741196,1.695035101469998,3.5559721240742976,3.313432514877844,10.58366856210756,0.5,36
1.5084469559601323,1.6088954856540798,1.5203877343557304,1.619655130630378,1.6940076864772688,1.755423591496059,3.7251213030185815,3.5709884371202163,15.456437803380078,0.25,59
0.2345258202785684,0.4604606860250085,0.2260547341261129,0.4524764169989034,1.4363070334822985,1.2413642026548353,2.455186167110751,2.137244382018089,1.5466327710327388,25,39
0.8445551883793272,1.185644279710676,0.8507739213728903,1.2057967214222398,1.6682190651180928,1.6838419438185943,2.499586038391116,2.0561711510159504,1.645830577639654,2,56
1.0813130315341364,1.3585958765611073,1.1013883170004712,1.3692556302644086,1.6311987647365005,1.5975644862020588,2.688543360520363,2.3390462661470943,5.0416583693143,1,22
1.1786288427727991,1.43703432209724,1.188241451553523,1.4465731337880008,1.6286183839990644,1.636885722192292,2.907748418921284,2.616970818234123,6.942079907117729,0.75,44
0.3666257686244907,0.665680686665912,0.3633085825768574,0.6606899666806246,1.4189282149536613,1.3116595919716802,2.4592568652725197,2.0982224121135307,1.549743875047099,10,9
1.0698839918022107,1.3518137822966196,1.0752739912739206,1.365899495208954,1.600269155022328,1.628577825864557,2.8002504711650613,2.426339527252401,5.413441777820172,1,47
1.3965707869751116,1.591995263329851,1.411917863323252,1.6086062004189614,1.7376728499961092,1.765213228129705,3.4778308359068784,3.226465838018149,10.44681591509632,0.5,75
1.536733491542601,1.6257796332880352,1.539352153208844,1.6317003522038962,1.7324507363024204,1.757995326854128,3.7740394950130423,3.620313867444602,15.782732826491705,0.25,17
1.1143051639655956,1.360531935553261,1.1287647980091875,1.385505441209032,1.6753312064106152,1.677284095021989,2.891985626884034,2.556719429784456,5.2555073880641,1,52
1.4970239542319428,1.6038978909890902,1.5110610866911254,1.6153334778705937,1.713964277090143,1.7402557017610238,3.803056649994863,3.640743729672039,15.401565730591662,0.25,56
1.3053387958462312,1.4958472268525165,1.31851770887862,1.507782149740736,1.637476242572276,1.676923672234491,3.5072831803359032,3.2638774625181566,10.546085346218623,0.5,4
0.3658209410799961,0.6459071204102321,0.3615535836385394,0.6778847474965234,1.468584152123495,1.3980764037810187,2.4950398091475257,2.1381262641159644,1.5744450242967107,10,90
0.8667497885940904,1.219082682792114,0.8820476704843186,1.2965588837009798,1.654377020735059,1.623636271596606,2.492534017185558,2.0654873372058744,1.8098982639228955,2,83
1.2275451541508904,1.4515271701981307,1.2420664844368534,1.468239593432258,1.6900390853374654,1.655515469635058,2.9524833063007883,2.65934345570921,7.103151998380868,0.75,69
1.0888086944003408,1.3723503949625169,1.101148414340442,1.382158066512948,1.6132045506824524,1.591193732385622,2.699873678622893,2.3247608583666683,4.9235557390226345,1,32
1.0785070353730717,1.367476414428929,1.0935995763737811,1.3747592015838943,1.5632876077454017,1.6280517048556256,2.622675910518727,2.2207430909054304,4.592619453542127,1,33
1.21650283016719,1.4387579808861322,1.2254294729776964,1.4443348217132328,1.6508020667564616,1.6487751173085063,3.086405777269273,2.773991627885545,7.4354231013825745,0.75,13
1.2214102392492052,1.4667750930845893,1.241055516409795,1.4803533090907983,1.6587415018975862,1.6885329745670574,2.941406727285483,2.623668502071892,6.9834681022741165,0.75,70
0.2453871566839729,0.4728122612129249,0.2388400701002734,0.44917670160911,1.434209610043821,1.2575361428925187,2.529978883838897,2.227204923290836,1.602483791249042,25,76
1.2141199639294875,1.4164394810568235,1.231599692363861,1.442903358053678,1.6612361876715669,1.666077547277443,3.05001908171237,2.7343049033077937,7.138431255272884,0.75,53
1.369485077751235,1.5802924654243369,1.3949168004184975,1.6039078701165124,1.7378951256966717,1.7767769497115835,3.5049030280957423,3.25470939844882,10.007475791985426,0.5,71
0.3522890591339029,0.6219044290945195,0.3523205209730765,0.628957904252063,1.487597301932195,1.3572508933281682,2.4546756555619345,2.0998172406407467,1.546411065136317,10,31
1.171100844458891,1.4076821446721,1.1835893957072747,1.4211166516924492,1.6058815187831024,1.6188257798547927,3.0036769376861274,2.7112240676522523,7.016991034582614,0.75,8
1.2052477012795044,1.4323501472496434,1.2301835610733507,1.456249388147686,1.7221640699200522,1.6631503985369798,3.0218806018465187,2.732950747243529,6.863911020554016,0.75,55
1.2317522123537843,1.449355557406969,1.2470901949702116,1.4660646761241785,1.6624946518922583,1.6720037480284065,3.1511177354246724,2.825880038770066,7.012646483018667,0.75,58
1.1706414131506182,1.3919943193062077,1.1861827932042062,1.4115663056096786,1.6494635391003718,1.6136636959992448,2.8461213088687303,2.5333151437733314,6.483406947235984,0.75,1
1.492233843737504,1.586115443523221,1.5063380821370942,1.600289363498426,1.7266640582290622,1.7165061494474037,3.8483692666428073,3.696710737950272,15.3716052159433,0.25,6
0.7692013012693586,1.1739407195176856,0.7745732020380985,1.2323245149801425,1.5550072140668951,1.507490262330147,2.393216679710329,1.9689078191884417,1.709000563595653,2,23
1.3987410214608786,1.5697481785867275,1.4197455239611785,1.5875352182119236,1.7552163451672524,1.7705924417949668,3.5743773607353293,3.3448338119473093,10.23985579229465,0.5,62
0.8068166314352887,1.2457724470604388,0.8081928565128141,1.318763115405622,1.5755084580654952,1.522745151824427,2.380930205452565,1.962909837139775,1.8840223120152904,2,6
1.1823932482609507,1.4086373616386885,1.198673641098563,1.42683140509177,1.6294311417420408,1.6656852197896057,2.990606724513256,2.702134753760641,6.788499578386679,0.75,21
0.8344630854228776,1.2323526063566508,0.8470097458178699,1.3096433543061698,1.716700443831373,1.6645689006866404,2.4970195781907507,2.057568452068023,1.800963344300042,2,91
0.5332783741472342,0.8399585798292117,0.5270056019069772,0.8530107351156317,1.4576451788605251,1.4058708452331956,2.457981649800911,2.0233461149906065,1.547764221370259,5,6
0.3725401500878812,0.6553317528532818,0.3606194073821817,0.6540429703183706,1.409758587821177,1.288163932572655,2.468352402706946,2.098567965964713,1.5460279050990735,10,42
1.0726100015521138,1.316973316676519,1.083079678972475,1.3368508927530205,1.624742957362702,1.617566594554259,2.6425878442957216,2.285251297860046,4.500771352627339,1,42
1.3136392160728816,1.5135127775260415,1.32798315056284,1.522052507976001,1.7080129034230866,1.6959005634862732,3.3971494888511558,3.1512384213693263,10.339444422511866,0.5,26
0.2606201926477071,0.4747743237703549,0.2496763657597832,0.4483531778135645,1.388950435022025,1.18968061229346,2.5254476496798497,2.232552005449336,1.6031003555930607,25,92
0.5072688664020218,0.8549452596987208,0.5045153992060293,0.8661107880877944,1.497464460745936,1.4698275258791238,2.4286327672956105,2.027492038189844,1.5487890880259776,5,48
0.8023517191517124,1.2006084158334127,0.7921676790159745,1.2659529121226982,1.545041067953489,1.5113294377692754,2.422513060467779,2.000185823242702,1.9464394325162435,2,30
1.3397293092475182,1.5062456094024017,1.3479871185530967,1.5190406672065735,1.675560702666124,1.6674275873312931,3.507508661332621,3.268657344059348,10.544614507575211,0.5,21
1.1792814284125328,1.4201932324498765,1.2031136742143596,1.4494506506972231,1.6806879261867411,1.6867051511425668,2.985100440526496,2.690153694975051,7.053953725665594,0.75,68
0.2320997228153357,0.4700299916100006,0.2265284374894057,0.446618157687681,1.298848913943644,1.1959777841752537,2.464909112831236,2.1232772816663323,1.547355929179985,25,15
1.221205677322958,1.4425790340840323,1.2419838922083626,1.4624572520281782,1.6909265818913304,1.696909196900974,3.0900983471137646,2.7945727315874023,7.189471745037268,0.75,100
0.7933451435623633,1.1598700464796623,0.8006043250957681,1.2187703298416308,1.5317151178669592,1.5372829753704826,2.3817191586453803,1.9557513817927472,1.7169773711136185,2,7
0.536579840037681,0.8854745737472888,0.5357387601476489,0.8948622679506418,1.5927375589111965,1.4741029545886437,2.556002308048692,2.160920114649669,1.6469041952812096,5,78
1.3769448833522793,1.5823469874448206,1.401336872934123,1.5967792965564942,1.7881544036240866,1.7489360248179602,3.4919775865822222,3.230546525896769,10.147485718601502,0.5,91
1.3329256997088226,1.5103782998923412,1.3485023258897293,1.5249761784266955,1.6597660957154303,1.682533693532566,3.557311822889164,3.323337066875192,10.684086540789218,0.5,6
0.3703793965288858,0.7005509152678556,0.3617933809140412,0.713055091759841,1.452838706209734,1.3646726487836025,2.492824519428856,2.1304839317955344,1.5754944993107654,10,67
1.29300061572709,1.4962248112483232,1.3123654563233231,1.5103949833695194,1.6412096985469102,1.6609230679114468,3.426655974224114,3.180460667285172,10.406689647664546,0.5,39
1.0764061756248853,1.4142210006697318,1.0799588046477275,1.4072033002329098,1.614770714217992,1.6006596614164474,2.6295692144765552,2.257652074657403,5.023973641980884,1,1
0.8399895237516194,1.290730671802885,0.8601550589616056,1.3630107498069572,1.600118644424733,1.6508934880909976,2.474477503520702,2.068269477970581,1.9260505309258096,2,65
1.357016593101374,1.5231537098056442,1.367901973557542,1.5339406365876478,1.696663324198788,1.6711039074161604,3.374138209547473,3.135743126448036,10.177170853606974,0.5,48
0.5632483409316603,0.878709893504987,0.567472625532143,0.8979888640691068,1.6380121631444695,1.5259619070770318,2.5329705020637023,2.139396069919543,1.644926577021094,5,86
0.3723897632516255,0.7037667117842206,0.3642166753455053,0.7130244024007912,1.4942945941805554,1.3434840708504625,2.508465280240852,2.1179518401898103,1.5746925370605032,10,64
1.3749148242890237,1.5730935258103338,1.3919425463820334,1.5909984213738857,1.7868936971644966,1.762313690312768,3.607885628042616,3.3680390356375693,10.531758197879435,0.5,88
1.4024981227457016,1.5782729751029692,1.4255220944002929,1.598404885743583,1.7557685741869933,1.783333817358106,3.610938638284919,3.376383490169769,10.585211624673978,0.5,82
1.522050326952132,1.617125315722197,1.5292914540944835,1.6260820462993395,1.691743205551203,1.8743013569075664,3.7909046882159614,3.62709439202564,15.427963775945344,0.25,13
0.877283702335202,1.2384901896619966,0.8793447001981782,1.3073261373827223,1.663311549419151,1.6301018993893708,2.5386735587430307,2.088086513200984,1.885520691789425,2,75
0.8027122381785066,1.211688505696905,0.8008595232389033,1.28235500839376,1.5233255049906955,1.5295866343091586,2.415183777957241,1.979081943128201,1.9998702163683304,2,25
1.500896418539979,1.5950789018916791,1.5124716752390852,1.6075504887372194,1.7293000861187042,1.706260836438186,3.778653836670434,3.589592385219525,15.715513447466671,0.25,58
0.8595684918005887,1.1804724500773878,0.8719478892508797,1.208801053446967,1.694786103657892,1.6252501953165224,2.466944061219865,2.052906063925225,1.6547574342772806,2,90
0.383150155780629,0.6646513861491411,0.3742208264018351,0.6692547014788226,1.4423537034897225,1.2958485290541704,2.456221185794833,2.0823619074686346,1.546267311992708,10,3
1.5977200420628253,1.7138619861240465,1.6116757020232215,1.7224223807782275,1.8342518589783043,1.8192166345549776,3.735229433489383,3.581913440615351,15.516358201063074,0.25,99
0.2366421623042452,0.4902667616032252,0.2257064501690626,0.4438824748894942,1.4103214910088806,1.1949402950500143,2.519198886421933,2.2165460807436697,1.602981179326649,25,61
1.2429916236624314,1.4602607410000203,1.2498207259025134,1.4646484008559806,1.691974189858826,1.6724527109067568,3.0303259069507766,2.6966857665249093,7.08720885241379,0.75,24
1.533835308531798,1.6212091408641782,1.541142437479462,1.6291351391053823,1.729778256898718,1.7509119683451364,3.9076872474090254,3.740283616964432,15.246670044270871,0.25,51
1.490401477297563,1.6145400616215229,1.5009948479100022,1.6224474258929087,1.6713988347312454,1.7515105502874688,3.785208306904368,3.605791361204256,15.545540059695252,0.25,30
0.2452446853063132,0.4295213004206386,0.2385146694145002,0.420466688492981,1.4359642383197455,1.243847060567511,2.5432591691312,2.243023254345835,1.6019236321681825,25,67
1.1604935618303938,1.418034296084603,1.1812302885145265,1.4373682251175772,1.6318007873787566,1.651074640504434,3.109747243804691,2.8120554681002288,7.125304820396027,0.75,92
0.5390865275668123,0.909632904321754,0.5346432552664219,0.9027979102642808,1.61137632438886,1.4795781985513867,2.5367770636269795,2.1449061579030286,1.643599428658442,5,53
1.51863094417524,1.6186283217502724,1.5270800025670752,1.6247147890037514,1.7194666062577395,1.7407655470546428,3.7003049494107816,3.52586870598306,15.662988543626476,0.25,12
1.4194439336184088,1.5904795849234874,1.43560993693546,1.6053692498149452,1.7378749427210791,1.8897485873616664,3.64165518053144,3.3906825077526976,10.626733651961468,0.5,89
1.1869574108694754,1.4228554264013562,1.1998119618536691,1.442694141772766,1.6603711622454451,1.6195151723642214,2.994653626815968,2.682571355000463,6.881237219017167,0.75,91
1.088628370498781,1.4008199249837368,1.1098460115190327,1.419931243823526,1.6968595899245855,1.649361802301447,2.5979865173227514,2.2600529806598755,4.461918130118418,1,84
1.1704558295111014,1.41475508865844,1.1843194268536248,1.4300181821339797,1.6227618951495313,1.6543151253374089,3.0786422024430813,2.767207216765495,7.656634459991794,0.75,39
