newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,ratio,rep
-1.2312368832328666,-1.335295488855761,-1.2024580033634542,-1.3012171786243454,-1.2741385664163414,-1.2673634486859588,-3.243964633038832,-2.8884258411773134,-7.285418543183096,0.5,31
-1.3063910388990123,-1.3279255608730836,-1.2970873924256536,-1.3138932655143625,-1.3261743767112455,-1.317383278448122,-4.1513259249937065,-3.899905117460762,-7.037280875640701,0.25,60
-0.8707345868087543,-0.8828533973708552,-0.8700785623509344,-0.880453334386773,-1.1133152631092893,-1.0158739744361718,-2.162816065761395,-1.7893602478521975,-1.1962020017581407,25,24
-1.307891365362528,-1.3472994405577965,-1.280408387296187,-1.312624242230466,-1.3180727660789016,-1.3218175312551086,-3.731909490594429,-3.439142665446578,-6.565754652017194,0.5,3
-1.2954706455487357,-1.3273075625980448,-1.266150632742726,-1.3058582257523117,-1.3196919629633987,-1.2999531312479096,-3.5474752497928312,-3.2257207389503835,-6.623808663992588,0.5,7
-0.8946157510128425,-0.9400297383709124,-0.8905669036951026,-0.9292042722163878,-1.154732990635022,-1.0592962557313812,-2.154163866409259,-1.755191891376948,-1.1966121719256122,10,77
-1.25748154376653,-1.3039795770698752,-1.2396550284614698,-1.2809028773753333,-1.305720701156449,-1.281124908563831,-3.846973838033572,-3.528342975645652,-5.032871207236047,0.5,44
-1.3327357861720328,-1.3184866583836157,-1.3160853009605136,-1.3131183657122758,-1.3344716038478384,-1.331472385013008,-3.282670459889852,-3.1144928730302697,-9.218625551237215,0.25,19
-0.9418838317633492,-1.0283239018367465,-0.9424396890774924,-1.01857772211308,-1.1933577543416445,-1.1771894487417986,-2.123264382683961,-1.6205236372925205,-1.1857007911844826,2,51
-1.2122745969043809,-1.305902931286073,-1.2143258470252412,-1.301136360244372,-1.305105986347862,-1.3124763438528475,-4.119445534574852,-3.8756188109055048,-9.201696302774106,0.25,43
-1.072747639648828,-1.1404451669483708,-1.063092575087651,-1.1216285464450837,-1.223297123852993,-1.182634230534968,-2.005281539190693,-1.5588866667313823,-1.218005023399038,2,9
-1.1633194848793376,-1.2426347359147822,-1.1400487276605311,-1.2162766597536472,-1.2528504374983631,-1.2409356387209045,-2.979786123065897,-2.587509333332716,-2.4942174584645733,0.75,9
-1.425587922132422,-1.5236895926692429,-1.3729098833895708,-1.460364189569071,-1.332619922226072,-1.4586115196035976,-3.589523281391267,-3.321055551410278,-6.884420597759808,0.5,18
-1.0886520392117172,-1.201685259620431,-1.0731862651630908,-1.184709776061175,-1.240665908143653,-1.242383758357429,-2.5655558592456686,-2.108983166914949,-2.0631243635411205,1,10
-1.0685297577365738,-1.2069739361231708,-1.064474162246917,-1.185598184676259,-1.2300201834571645,-1.2552688949173378,-3.1414962024389785,-2.7443097171209674,-3.334794318340454,0.75,15
-0.9332052060361372,-0.9953855883063224,-0.9283231111538768,-0.9840133067221728,-1.1685415491812126,-1.1213206848332773,-2.1276633461414973,-1.6676937086860972,-1.202047198239404,5,34
-0.8401525749422882,-0.8571860514723186,-0.8393772490459127,-0.8552450043719647,-1.122532670317755,-1.03184003887999,-2.179590556408207,-1.856457512723076,-1.191577040488399,25,60
-1.0286451372853136,-1.1154785377233545,-1.023498083481266,-1.109656183821551,-1.2659715130377187,-1.2126302457788916,-2.478556559363104,-2.056456139644561,-1.840761631075093,1,13
-0.916050458981129,-0.946283885100486,-0.9142487535649032,-0.938430420445587,-1.1394533754059322,-1.0587470091119917,-2.153172385553164,-1.7513068374386953,-1.200712216833052,10,49
-1.1332092978541244,-1.2198296903708552,-1.1131288921595863,-1.1895582837968468,-1.2385012259029,-1.262178967393791,-2.4585246783874948,-2.037785419451171,-1.7544351749052778,1,45
-1.1161387529272575,-1.2203553025546263,-1.0989875217066036,-1.1896892577785347,-1.2653850082608684,-1.2096926361375353,-2.6978013123282354,-2.1690242635556967,-1.8508519046928984,1,63
-1.1341318536915852,-1.2385733514215718,-1.1130563521869767,-1.1999782259437015,-1.3483487482945813,-1.3190411063833534,-2.5680445168337345,-2.139021641159904,-2.0701863578179456,1,40
-1.3049893203926388,-1.333342418836413,-1.297298971526927,-1.330936658544711,-1.322212360345777,-1.3149287369514528,-3.073081130142049,-2.907322900658892,-10.28376675859643,0.25,5
-1.0446857489548882,-1.1675672421685708,-1.030874305061079,-1.1462098042987712,-1.2492594874461131,-1.2330475765950393,-2.0356232998606405,-1.535309784973994,-1.2122796892706384,2,29
-1.1155647737152352,-1.219021576719497,-1.1018939823976834,-1.1969624026924803,-1.274157375729361,-1.2561705397839542,-2.842956399350185,-2.4620490908532875,-3.0797931692305056,0.75,10
-1.1649248342375624,-1.2429749179633736,-1.1554263337447377,-1.2319462832607528,-1.2707860025095037,-1.2608008199791638,-3.655612361287397,-3.33527745271871,-5.934783618449811,0.5,43
-1.072529395880452,-1.1951571537404946,-1.053815179118545,-1.1615728294056673,-1.2378794370918154,-1.2247066760365994,-2.0574947453891976,-1.593580033872106,-1.2266094012822333,2,13
-0.8973101832315826,-0.9163084757359236,-0.8963062153776398,-0.911638964545106,-1.1279509129015286,-1.020039657694814,-2.165855078660781,-1.8063019933599969,-1.197699622222767,25,32
-1.1299737388736362,-1.2405091721995636,-1.125938582890531,-1.2327168498001817,-1.2598856648170025,-1.2421777718799791,-3.561433990158628,-3.137765383616017,-6.367894807679645,0.5,61
-1.002760807897608,-1.2256916277935483,-0.9957507602863808,-1.1897144975471226,-1.2505202778939124,-1.2228693043387866,-2.364819135223291,-1.8845822689943008,-2.0582030198244063,1,98
-1.4019151167299435,-1.3378263483804886,-1.3830613874601625,-1.3288482635604526,-1.3673951626999763,-1.3438514983317378,-4.502884794938114,-4.294575761107215,-7.916653117227248,0.25,36
-1.3215993478468535,-1.3008711428068125,-1.3240988214441132,-1.3057836766110298,-1.338936837498241,-1.3263864608303189,-4.217234187027065,-4.054076879538895,-9.204275339631922,0.25,7
-1.337007983939818,-1.297459244214911,-1.313930211807126,-1.2881127406336643,-1.3266188824864895,-1.2888452782415185,-3.71786801487267,-3.555990855272825,-9.67840850672728,0.25,34
-1.1838878488479114,-1.2394721333692855,-1.1716631477137798,-1.2240285198453515,-1.2846120993344563,-1.2720611883918855,-4.490539858630399,-4.105970686322199,-4.824304488590732,0.5,36
-1.3511811673346332,-1.4450929265354966,-1.3287292497745269,-1.4147152860543488,-1.3387529299008054,-1.405154441436104,-3.65983429828593,-3.484913897106505,-10.92362606219597,0.25,59
-0.8719996654801373,-0.8868400112667898,-0.871698554984614,-0.8864761682707499,-1.147143892765043,-1.0338534603749838,-2.1406865603643075,-1.7985150972825552,-1.1965314246445051,25,39
-0.986636732929194,-1.0836221503787569,-0.9794778167423598,-1.0657376415781292,-1.212652564655457,-1.283498456787567,-2.1055684810982176,-1.6169645601256304,-1.200885908007653,2,56
-1.1435670667715216,-1.2670493591045295,-1.1286840248357175,-1.2282203522671715,-1.2790056359827944,-1.2510890130669332,-2.677133030140686,-2.232508042628069,-1.95516397151014,1,22
-1.1107170706277216,-1.2225035395974346,-1.0971588331976685,-1.2000661094400618,-1.2649741395292051,-1.2301593734016434,-3.1444580993672067,-2.734579594693389,-3.669832808986561,0.75,44
-0.8542660378884183,-0.8852514096669437,-0.8549316339563443,-0.8814691070223977,-1.1379267443882937,-1.037183206277129,-2.1680602785573178,-1.7607537380788332,-1.1925366655079437,10,9
-1.0461276616914863,-1.17588748684128,-1.0405963551450517,-1.1648747245855655,-1.2480007196864182,-1.236910135031835,-2.589672866289555,-2.135916925883437,-2.50945491574841,1,47
-1.2365752751751142,-1.2788155854350065,-1.2139269846140248,-1.2683773365521076,-1.2919572793064549,-1.275744630522163,-2.6784234561917986,-2.3834282482373164,-6.918384358452159,0.5,75
-1.2862925753323151,-1.3502101281505297,-1.2695518759651951,-1.3427614435219408,-1.2937687129541433,-1.6305583848273215,-3.6472525868637673,-3.4078395869048923,-8.791228039552625,0.25,17
-1.1020716239347612,-1.231772822420895,-1.0887055053095878,-1.20817655995397,-1.268999043213155,-1.246764882793363,-2.77994276494016,-2.349721991086084,-1.7287666957084662,1,52
-1.2421788006489842,-1.24963898752181,-1.2315146715828962,-1.2498074160637886,-1.305579889088939,-1.3062342636342266,-3.794719272665045,-3.570584551825672,-8.724217874374238,0.25,56
-1.278424449790623,-1.3499376049565384,-1.2541553272643602,-1.3113839219583898,-1.295612992712088,-1.2795015685476057,-3.732088778550808,-3.425424456913512,-6.207756087397452,0.5,4
-0.8798383102117473,-0.913785587216368,-0.8755635838191563,-0.909462326109424,-1.1495933012870283,-1.0684683634377805,-2.163179048037872,-1.766372336381921,-1.1924048229798017,10,90
-0.9802358932181529,-1.0853512518788984,-0.9792801666814908,-1.0692131441381478,-1.231476264184284,-1.195933779656917,-2.0888187964846567,-1.622110330795136,-1.2048225724432355,2,83
-1.0834259845726262,-1.1802554071756295,-1.079086793502218,-1.168364326170395,-1.2652894707442832,-1.250358036790642,-3.191188877375194,-2.8060079201282626,-2.7604364816649603,0.75,69
-1.1864588760092252,-1.2551128250251034,-1.1625779724648753,-1.2205639127962715,-1.2751067156246632,-1.265495075403596,-2.769571518925271,-2.396859467832173,-1.8715609901453305,1,32
-1.0524162944458966,-1.1329727613026837,-1.0373594596782063,-1.116798014127873,-1.2260936698107854,-1.2087918017594428,-2.5199932758933574,-1.978633545355959,-1.634704660717652,1,33
-1.087614995914764,-1.2037025248635655,-1.100080479418284,-1.2011113220688157,-1.2685567991228208,-1.2631396330728453,-2.7656133464663464,-2.3515808423540294,-3.6885538481149487,0.75,13
-1.125616713627401,-1.2239094048785664,-1.1202900589688245,-1.19892550724254,-1.2642370473652709,-1.2239215573056472,-2.9715119147109834,-2.582871341051444,-4.556615255127055,0.75,70
-0.8354140035213009,-0.8513858224415126,-0.8346621405498409,-0.8487038666020086,-1.111392038628462,-0.9916261052534804,-2.1937499670513563,-1.8459122527571816,-1.1881579372497824,25,76
-1.0398429362078752,-1.1625206584357697,-1.0352488358830183,-1.149387587438633,-1.3438081444219052,-1.336303645617802,-3.232465774421432,-2.758990226823953,-2.7459087593680818,0.75,53
-1.1778914053523006,-1.28748587958702,-1.1779686663504905,-1.283186947247659,-1.2502576869369575,-1.2816696948899104,-3.859418132003365,-3.5499603911736126,-4.586215875866102,0.5,71
-0.8993158177518155,-0.9221554887414174,-0.8998717290591286,-0.9190707763696924,-1.1724459966460208,-1.082537662183828,-2.138050078550003,-1.759197576559693,-1.201921316665818,10,31
-1.0757423903262826,-1.1231183039185382,-1.070006990191762,-1.116817350420844,-1.2500459693071406,-1.1922193699821402,-3.4037662044842376,-3.0178411720144025,-2.162930871572412,0.75,8
-1.1418022179486915,-1.2657469518620588,-1.1220036206268496,-1.2360379559519812,-1.28975341856213,-1.2581648989911685,-2.881626039690248,-2.476323815428475,-3.069834641215124,0.75,55
-1.184421260024719,-1.229099801810518,-1.1647328843288127,-1.2131691284561053,-1.2762027755121343,-1.266769751307561,-3.245584286245645,-2.861080446995061,-3.2113569573056164,0.75,58
-1.134782088981917,-1.2611105274826764,-1.132182396222024,-1.2413181405993297,-1.2857583707324218,-1.2666281573345233,-2.8234870717950438,-2.427380275180065,-2.9417627313029917,0.75,1
-1.226140816513524,-1.2678696586715923,-1.2241502902929566,-1.268323470346182,-1.309205733149647,-1.3042967705348807,-4.879598532757463,-4.632891056285578,-7.263815325538701,0.25,6
-0.9776817085877312,-1.1034362103387594,-0.9698442754261836,-1.0799276780093263,-1.2193213645557102,-1.174878262813784,-2.104317200755322,-1.608603664123864,-1.1991260097311889,2,23
-1.1331077766275328,-1.168784792954121,-1.1357981629603564,-1.1730168475234413,-1.2699474566714533,-1.2515592475039004,-4.0453134181371455,-3.7460451032654833,-5.255061682103559,0.5,62
-1.0360747122768894,-1.095012075359597,-1.0353609023898351,-1.0869995220796251,-1.2452930174086951,-1.1816741812285685,-2.056520943143969,-1.6427992359275745,-1.2134580604127587,2,6
-1.012537147007468,-1.1723031560031396,-1.016107556061711,-1.1533003631938423,-1.245386881318186,-1.231631699944389,-2.692709768556007,-2.3036447608790285,-3.03129891102036,0.75,21
-0.8946004560553138,-0.9978596232252464,-0.8864586267922854,-0.9878077015041926,-1.2227892748295448,-1.170688964796356,-2.1780280026389964,-1.6526462137763027,-1.1779836095804508,2,91
-0.9078878751057288,-0.9646056771605056,-0.9048654481490332,-0.9550903826827136,-1.1582427892194438,-1.0849846994466663,-2.1912681532467926,-1.6822571946063072,-1.1927226510417392,5,6
-0.9136321325407024,-0.954725170134023,-0.9102142649323252,-0.9405421097654334,-1.142647560465136,-1.0598941950623018,-2.141482384877739,-1.7418033386429066,-1.2000362485452964,10,42
-1.0447306598117592,-1.1533295170539744,-1.0441776421272124,-1.15074572971195,-1.2530803025411177,-1.195711886705548,-2.4661818927138386,-2.0392154088141234,-1.946440394798788,1,42
-1.318680039264102,-1.4168900178716757,-1.3075732586153137,-1.3848474669652242,-1.332762938733676,-1.35830755331277,-4.212332415161316,-3.897740539443079,-5.055951801004397,0.5,26
-0.8236803127279066,-0.836167635299834,-0.8233134700198609,-0.8346778779048982,-1.0946522765076356,-0.9724949865264096,-2.194178833062043,-1.861404419755879,-1.1875221805369165,25,92
-0.920792350340758,-0.9926307419436684,-0.9149241352368334,-0.9723562292976056,-1.17935883992718,-1.1269569537665298,-2.1219139371053144,-1.6795684512432778,-1.2020664098563487,5,48
-0.9965865661553592,-1.0571907194870762,-0.987646957344533,-1.040085877703653,-1.214476044049858,-1.197985633136444,-2.1120672678150587,-1.6409452604729222,-1.1992694953321652,2,30
-1.2523687799131915,-1.2998332681566032,-1.2443712938732137,-1.2743563352582592,-1.3203867046303948,-1.2975623083239187,-3.284022550731858,-3.009866937349303,-6.879885164569522,0.5,21
-1.0338494165509793,-1.135323087011063,-1.0232525894235829,-1.1352512094276124,-1.2374992731522023,-1.216214785648027,-3.003900121875446,-2.608074950087873,-2.768555383250132,0.75,68
-0.8760006296240279,-0.8942818110795886,-0.8751509175674006,-0.8921745418196774,-1.1052269078394787,-1.0201576178750351,-2.14543012072426,-1.7774452714049225,-1.200447765809773,25,15
-1.053259018228242,-1.1496988008570237,-1.0572346144905096,-1.153952990284454,-1.243083968004533,-1.2219916456916522,-2.8122101492002667,-2.3919775618458603,-2.485829648581064,0.75,100
-1.0056947195165566,-1.089805304822508,-0.9941943482441172,-1.0736012566739617,-1.215191468636891,-1.1772958939937106,-2.120149619083364,-1.6271417045564207,-1.1981729884923356,2,7
-0.8952641626706832,-0.9637635306606082,-0.8918937875829366,-0.9524216939909526,-1.1726411294800867,-1.0933701520079626,-2.1819238470150286,-1.7271735397146817,-1.1956986399398817,5,78
-1.1565145467271092,-1.184176827164588,-1.157832803711747,-1.1889479001401488,-1.2916955761008466,-1.2438693221070023,-3.525601658186102,-3.261155506501327,-4.408609228744714,0.5,91
-1.3587101776588653,-1.377296119531263,-1.3432083691851178,-1.351947793300809,-1.3304415720701348,-1.5047551066823277,-3.8256218992865687,-3.5929945531361414,-6.351875879098389,0.5,6
-0.9088251108558668,-0.9553253080230492,-0.9065629164283838,-0.945437742892876,-1.1513470937026251,-1.0687681403060445,-2.1322627411484607,-1.738838160703177,-1.199849698388806,10,67
-1.2300942828775627,-1.3283181659573933,-1.2169331389278395,-1.3091275085741767,-1.3019791349669896,-1.3107616146166154,-3.645614450219745,-3.342099963857915,-4.451064881696594,0.5,39
-0.9887993958863346,-1.0890152856398123,-0.987115576493412,-1.0761313413071625,-1.2310862287791469,-1.1571591869875166,-2.452169999501335,-1.9783960069812323,-1.836363152612664,1,1
-1.0165456166484126,-1.1233680579220031,-1.0085274104808213,-1.0968612561432471,-1.216219037492966,-1.181530091706463,-2.102753554853486,-1.6617854561837355,-1.199482285531421,2,65
-1.2203961476513194,-1.286743162949995,-1.2164209370405308,-1.271279294465713,-1.3160530933251875,-1.31022612317174,-3.88394845816378,-3.526104303372841,-3.7153209178316775,0.5,48
-0.8587850314793728,-0.931904334956227,-0.8574907712856478,-0.9209344095821356,-1.1889042713319522,-1.104948127834013,-2.1744609642246484,-1.711276601046536,-1.187569632173226,5,86
-0.876633673350962,-0.9125801474080568,-0.876128110456238,-0.9081406532552476,-1.1612259453407865,-1.058155534574151,-2.1819398845910296,-1.7414167850729494,-1.192573693808877,10,64
-1.2626264537753071,-1.3073480931093189,-1.2425873633925142,-1.2931504732502592,-1.3162176641842178,-1.3060621264475456,-3.726729264215229,-3.427047750493416,-5.0661985851875455,0.5,88
-1.2312151078314972,-1.2589001308671133,-1.2038375146902704,-1.2469912844083413,-1.273876183832401,-1.2674340334777785,-4.040894039664055,-3.695620434091486,-6.563166214584417,0.5,82
-1.4209431527364964,-1.3416087794762688,-1.3926912682536523,-1.325673940979369,-1.3727451902172887,-1.4582805744497478,-3.683878856178528,-3.5705827525688405,-8.453577263360303,0.25,13
