BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,train,rep
0.9773595653595656,0.9061555981555982,0.979911955911956,0.9105946065946068,0.9653509733509734,0.8905190545190546,-0.9267863659078024,-0.6229949344708737,0.9711932377132148,0.47863009232263826,5
0.8698758704645331,0.6812699967177837,0.876857384901898,0.6816683591392865,0.8452441086014322,0.6616091994423035,-0.7240635664172587,-0.3878590646754222,0.832388920076572,0.09120108393559097,23
0.4689392418566283,0.2999961788418803,0.4736586865763469,0.3006487117553288,0.4711905274402163,0.3023174219702905,-0.1931425781237999,-0.1101343832029891,0.2014304157321871,0.014454397707459272,25
0.9816698376698378,0.927800103800104,0.9831706551706552,0.9310920190920192,0.969721377721378,0.910921306921307,-0.9385152653308112,-0.6233015651714698,0.975926159721384,0.5754399373371569,100
0.9691956571956571,0.8841403521403522,0.9725876525876526,0.8923974523974524,0.954939690939691,0.8781110901110901,-0.9149162178952124,-0.5620762368211517,0.961803871959124,0.3981071705534973,9
0.8847425533793147,0.6866709580316886,0.8905397241504103,0.691779483998447,0.8626142629589634,0.6777591229238346,-0.783409265817561,-0.419859103197391,0.8543000214974451,0.1096478196143185,32
0.9802889962889964,0.913036153036153,0.9826157026157024,0.9186143706143708,0.9713276993276996,0.8995219315219316,-0.9421728089993274,-0.6549907169556891,0.9760659392540691,0.5754399373371569,78
0.7586050520987453,0.5227047561176555,0.7674936092497735,0.5260598981708586,0.744832115135242,0.5233776913872781,-0.5254506091676094,-0.2744014241114867,0.6025900035074265,0.04365158322401661,99
0.982036702036702,0.916964476964477,0.9835136275136276,0.9223074823074824,0.9716819756819756,0.9032137472137473,-0.941791082298549,-0.6718246361341156,0.976830606160143,0.5754399373371569,62
0.9707555027555028,0.8761542481542482,0.9740578700578704,0.8798416958416958,0.9571359091359092,0.8587672867672868,-0.9123707033191518,-0.5888224038882728,0.9650429650279652,0.3981071705534973,78
0.5775182858148635,0.3778995354920831,0.5856212776104274,0.3795575655753777,0.5774060431544284,0.3814879775114095,-0.2883321416314976,-0.1544808864182054,0.318233943160742,0.020892961308540396,69
0.484422472129154,0.319988622828668,0.4840260034358883,0.3206596119735474,0.4819385397658938,0.3179238459942071,-0.192811010573437,-0.1124831614750347,0.2059290853953569,0.014454397707459272,98
