newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-0.11014541075140537,-0.03365099348739689,-0.13857283545373855,-0.2589137757609969,-0.1341370967712773,-1.089698497830657,-0.7520962287186546,-0.5020783906842602,6,32
-0.10177739520879084,-0.008459664359480737,-0.10465847149257322,-0.17030336075839167,-0.08879074050945779,-1.5252929805365072,-1.2053669183372246,-0.9794427496948044,4,31
-0.34068950915852886,-0.10716323489829331,-0.41799416166442493,-0.5260154755121101,-0.14366703039208853,-1.0306482471179257,-0.8058087509627476,-0.5833268173304661,16,60
-0.3025962776711001,-0.0718031173048233,-0.38866103422705134,-0.5258865759956572,-0.16380204851746016,-1.088720551747803,-0.8194964517307899,-0.5661423599573181,12,40
1.1381245845071275e-10,3.8617907240079407e-11,9.421652586577567e-11,-0.024085163010468088,-0.024085163010468088,-1.271832096791811,-1.271832096791811,-3.6475631797667205,2,47
-0.4222758309449192,-0.0914584583396628,-0.5160446612591131,-0.5819179859615935,-0.15303891436701406,-1.0780304308281912,-0.8787434986240634,-0.6574415082250722,18,65
-0.46067142897447405,-0.12748559535632814,-0.5540670189115651,-0.6395688517837537,-0.1775242116549258,-1.1468493885689381,-0.9363398964153663,-0.7118528833242045,18,75
-0.19057325475176595,-0.1012722190345574,-0.2505390452255191,-0.35068142603946867,-0.12215729536363501,-0.8966126908100654,-0.6246563095936374,-0.3857343270130565,10,76
-0.17893356487652154,-0.07348236330149581,-0.2237640720267283,-0.2792354030369032,-0.11254474528243816,-0.8497257933493124,-0.593537416447617,-0.350010944561506,8,66
-0.16508861178593068,-0.08548680292644759,-0.20038705980796484,-0.3021376941033907,-0.1314091427778073,-0.8779867818789573,-0.5956404224004366,-0.30046935246724926,8,25
-0.2051527040127766,-0.08960433049575293,-0.2481814310387849,-0.34619347548772916,-0.11732743894093385,-0.9013446024278173,-0.6321919348010367,-0.40462508434613714,10,29
-0.2507171070080825,-0.09964344050822645,-0.32386664581368746,-0.42933766182008615,-0.15394476099282076,-0.9328825116229361,-0.699569930396576,-0.4697163511194517,12,81
-0.24657180603844892,-0.055898300789715034,-0.3187630606812804,-0.41246647866135805,-0.15546565780367874,-0.9871797995265086,-0.7155815336049623,-0.46756623093217287,10,80
-0.21960013113768587,-0.09626742362099687,-0.286999808490333,-0.38169265141208303,-0.12031076704316668,-0.8917828779265579,-0.6468917662284164,-0.40168585350123814,10,31
-0.17459209507840717,-0.05852054458104688,-0.21720177444778033,-0.3125946080665275,-0.152840936099683,-0.9270272716734896,-0.6232711521187263,-0.4168665365081799,8,98
-0.27942514685734765,-0.0521067095159273,-0.3627023187919202,-0.47431152505283025,-0.20996128729394894,-1.078693200872349,-0.8025944878585923,-0.5098062056898849,10,87
-0.15407542328764232,-0.08045663573722907,-0.20205291449216423,-0.33778507621188114,-0.15449570481743852,-0.9566545483806292,-0.6322994186395247,-0.3429271374877956,8,49
-0.34371170982510646,-0.14727497069823348,-0.4325944988584236,-0.5431378507627682,-0.1621344424496475,-1.009438635905536,-0.8022055391863423,-0.5835732489979323,16,40
-0.16468931039404733,-0.017418088839523428,-0.19244134741272917,-0.27563621090552776,-0.13778497986498894,-1.0673369547701845,-0.7171502393089079,-0.3276442209421963,6,47
-0.10486638337752631,-0.012078936255269578,-0.1057441605897155,-0.1464309242926369,-0.07911600528223271,-1.2760311917809444,-0.9768146014142564,-1.1354466105128844,4,35
-0.3540377921037497,-0.1264452891976418,-0.43730332347709555,-0.5803559211355531,-0.15747778405266047,-1.1607860329012558,-0.9073659076436941,-0.6413105527349826,16,78
-0.2511312230106823,-0.08024155673087849,-0.307444330400543,-0.3786993091522285,-0.1186010217556397,-0.8669064373601768,-0.6229980828085541,-0.4032970176466773,10,69
-0.19456012117289165,-0.055296613009202494,-0.24768136301620106,-0.3568179408665345,-0.1583278421710972,-1.02667474725551,-0.7073974612758329,-0.3744807565438316,8,45
-0.3775956084732628,-0.1141447892685245,-0.46648858879516397,-0.5769203719071093,-0.16148451761597193,-1.0706098620727444,-0.8497545830430094,-0.6262075953343611,16,52
-0.09335763557185901,-0.018870059832574435,-0.09417161524229399,-0.1515860300109432,-0.0764331512991554,-1.4473329556937173,-1.0923505124487969,-1.4393864413884125,4,15
-0.381539529688643,-0.1083251888826625,-0.4781852802915604,-0.5734583903950783,-0.16020937686354858,-1.085381742436433,-0.8620021606538915,-0.6270160095229763,16,1
-0.37084945551773363,-0.06908924466144328,-0.4576983505563089,-0.6001777462257333,-0.18713114919396528,-1.1223535452163715,-0.8848346038091465,-0.6420010410736915,14,81
-0.29246028828761655,-0.14153417783937447,-0.3704039469126909,-0.48220383830095753,-0.11527368858885145,-1.0413493003355665,-0.7978903203838144,-0.5588018521763666,16,41
-0.20699357643154412,-0.05866505635246069,-0.25325005022302827,-0.3169648567725686,-0.1256007765127833,-0.878253291726598,-0.6142128140293847,-0.3401477523970482,8,26
-0.3333607642413166,-0.0898061991327609,-0.41690761517572483,-0.5591695610139261,-0.19802553561325384,-1.096168416684054,-0.846405536208209,-0.6078162412283048,14,72
-0.4229883372249511,-0.13265297115746405,-0.5143204383032318,-0.6001349153471249,-0.1546606798712497,-1.0958988998932062,-0.8940108480187142,-0.6767958850947704,18,9
-0.13667602818154012,-0.038721143478571675,-0.16867240927657706,-0.25052393282826774,-0.129373954030917,-1.0610967264726283,-0.7187612628853831,-0.4173702233270894,6,78
1.2283266136864367e-10,1.9170015871233793e-10,3.297031852117493e-10,-0.0280785789811955,-0.0280785789811955,-1.3308764080222295,-1.3308764080222295,-3.665594063545298,2,22
-0.3938317723912129,-0.13480321196058628,-0.48352753018880584,-0.5680148186335443,-0.12194987662112274,-1.0491470592279388,-0.8450254041719383,-0.6341510558191591,18,73
-2.4691552492558945e-10,-1.5029766118473952e-10,1.6018516360571945e-11,-0.020088094574974038,-0.020088094574974038,-1.2740311731536063,-1.2740311731536063,-3.4893408185310255,2,26
-0.08984736929064366,-0.02028957551066106,-0.08913574224629758,-0.14164377890563568,-0.08398773540156908,-1.5639535495924881,-1.2002926383562067,-0.9154223798072787,4,17
-0.25423932639431607,-0.09404229932070399,-0.31671645807123766,-0.4421126366073902,-0.16502608484621514,-1.0235421442652815,-0.744546696812911,-0.5031358013667943,12,50
-0.17612399184674793,-0.06130674173802697,-0.2191703161475487,-0.3665045440873888,-0.15093269102477275,-1.1233414246761146,-0.8034223148054913,-0.41032445869259415,8,32
-0.35582306440238515,-0.1110967406896109,-0.43579877261819805,-0.5423526913486676,-0.1501626930759607,-1.1210346497713317,-0.8725734167497209,-0.6300465829431121,16,42
-0.19051912726387768,-0.079385717496838,-0.223568843964985,-0.29743122323195337,-0.10367656518728953,-0.8397415168396212,-0.5678777064567153,-0.31987636062831526,8,68
2.5287627783421308e-11,5.116529940979442e-10,2.3031557112862534e-10,-0.016471218385358845,-0.016471218385358845,-1.3447957199524663,-1.3447957199524663,-3.731071048147155,2,56
-0.14080643601987225,-0.029186492259874824,-0.17632739430919084,-0.2714124299476431,-0.15788429404154966,-1.1063905189223606,-0.7538602832997932,-0.390811144885363,6,25
-0.37796492998716824,-0.13754835660924852,-0.45954141970959095,-0.5571974602806423,-0.12556530160498258,-1.0272270574373188,-0.816257078726858,-0.603598732672911,16,2
-0.14587586761932436,-0.009869465258920202,-0.14343596126207006,-0.14941166334971656,-0.08330229208616438,-1.2891691163912955,-1.0369360640278371,-0.976540106750508,4,76
-0.09918233302843238,-0.043538478779183674,-0.1259095894315245,-0.21587838711702562,-0.0905979590266645,-1.1191589722801565,-0.7556402080306409,-0.29819539526595623,6,30
-0.3436248644955896,-0.10142495166914028,-0.4323734178861179,-0.5248331243115655,-0.147149685380516,-1.0221083440383048,-0.8006750838921606,-0.5793003582747956,14,57
-0.426797250358354,-0.1532924796213018,-0.5152369837414308,-0.6075708676025663,-0.1621139470878311,-1.1220949333611274,-0.8962981109538746,-0.6700403468949193,18,54
-0.10123329299021412,-0.02234421341278381,-0.08984099786051689,-0.14746043531029712,-0.06437019039131205,-1.4145900423562703,-1.0981967424344112,-1.0885777908258645,4,3
-0.3731687629364197,-0.12201428020318177,-0.4623451518531001,-0.5560805712746708,-0.12876661908738138,-1.0149594077440296,-0.8096437119847988,-0.5971013696550094,16,27
1.2749391788136055e-10,-2.3259823425658688e-10,-5.135157681857016e-10,-0.022148688027386846,-0.022148688027386846,-1.3710670269519438,-1.3710670269519438,-2.992004738265379,2,94
-1.0068450088940306e-10,2.9006668593456466e-10,-2.274741115054768e-10,-0.012076648375875979,-0.012076648375875979,-1.2590020772057913,-1.2590020772057913,-3.3528916790509102,2,23
-0.21988424224009545,-0.07615794323694153,-0.29749603460620905,-0.42453166702214323,-0.1589373278384175,-1.018754906747549,-0.7380276856896605,-0.4536297168429547,10,27
-0.4337417561550615,-0.09213996583207594,-0.530728356053833,-0.6504929705656789,-0.18712150666547353,-1.1966201040233622,-0.9495038313162705,-0.7070785584935426,16,11
-0.4244267409335223,-0.15292288182360675,-0.517868022969646,-0.5974330769645153,-0.18711217512137518,-1.1352657744605832,-0.918366667409779,-0.6955421576687795,18,56
1.8616135072369034e-10,-2.8303087933057027e-10,7.872303602052267e-11,-0.023833944667488813,-0.023833944667488813,-1.3016830992512267,-1.3016830992512267,-3.1215678044601676,2,70
-0.27202541269234143,-0.07645508886743621,-0.3584505824509728,-0.4824862066295315,-0.19035065755936087,-1.042907528817404,-0.7782862335701434,-0.5307680094089581,12,83
-0.11749383755153756,-0.04517398764850102,-0.14401391882926756,-0.2113226341973868,-0.08700891103801445,-1.1416255093641858,-0.7977056160650299,-0.5651214144739097,6,50
-0.24987007103430015,-0.06410544955189319,-0.3140919462514407,-0.4055393151578398,-0.163592876236566,-0.9408439882659599,-0.6859432586129486,-0.4381746540705128,10,25
-0.11649756470813681,-0.009804151372483229,-0.12966742446900487,-0.19627080064372793,-0.12455947396892472,-1.5204681982036452,-1.1965002167705703,-0.9857917940555799,4,13
-0.31795817012986927,-0.12283342770708333,-0.40875490741228515,-0.5473641726775985,-0.1486878215764016,-1.069126759651928,-0.8279307396398726,-0.5910629480504902,16,3
-0.09461463913408738,-0.0046706701045608695,-0.10259374311902614,-0.17156725837924028,-0.0985832645813594,-1.5756106247561166,-1.2071475012649722,-1.1467767241323352,4,54
-0.16579794138550163,-0.06728487392939723,-0.20878496520499698,-0.3445997399548202,-0.13587586375716235,-0.9609719636032644,-0.6438685774527559,-0.3699498714048402,8,29
-0.23430220202927257,-0.06543084251852468,-0.3023480470539947,-0.44232415783978535,-0.19123207437084214,-1.0333229148276368,-0.7487076273799863,-0.48857347727027467,10,1
-0.12278453685768706,-0.014644724802914458,-0.12310669929644177,-0.1341239962546498,-0.07955764928268004,-1.4452535912356412,-1.1366135907535082,-1.042118247151547,4,93
-0.42149825792393814,-0.12123442129118667,-0.5183163494939615,-0.5974389910227641,-0.13795215601601432,-1.0921912593159335,-0.8834849464521713,-0.6599222594433636,18,2
-1.1134474588864184e-10,1.0644840836571135e-10,2.31551556949261e-10,-0.01688355176364397,-0.01688355176364397,-1.4856287268193373,-1.4856287268193373,-3.4787181211094933,2,95
-0.08441936254462094,-0.012366615735682575,-0.08630053488282624,-0.1370177424583425,-0.0832052186013478,-1.4727909181211185,-1.11142794383246,-0.9614326432758076,4,26
-0.1209008445774291,-0.042544093463410045,-0.14167364850963268,-0.21793737583056283,-0.11410536869483608,-1.1247228119491723,-0.761073749481579,-0.44980854953128113,6,64
-0.17987741227802126,-0.05975408100415209,-0.23409544577831617,-0.34456611814964255,-0.15183530620650426,-0.9056855306341012,-0.6209268918013852,-0.4310706906247858,8,97
-0.2081059506052534,-0.0366716445456255,-0.2632645813175729,-0.3656366139061215,-0.17712939128244964,-1.0272939674190846,-0.7110801503755904,-0.39652370476310617,8,75
2.0231379449509035e-10,1.8538236064291613e-10,4.6396444403074e-10,-0.005847735945541587,-0.005847735945541587,-1.1996549689305693,-1.1996549689305693,-3.8569908204571965,2,80
-0.40258882016986575,-0.09397379498880246,-0.4944627832469515,-0.5626688247696527,-0.16418441432718708,-1.1009125976839622,-0.8894949496329206,-0.6577882163880594,16,65
-0.08599882113628553,-0.00824591188691232,-0.09126799525172336,-0.15608283656665758,-0.09068964292711763,-1.6638504192954777,-1.3241970125465126,-0.8477407715334566,4,45
-0.08549205118481487,-0.017023108471913507,-0.08149336093458742,-0.12541909879222954,-0.08680077642912341,-1.4787861685780046,-1.0943591826565215,-1.0374021910366382,4,47
-0.3230597328239554,-0.1260366253341148,-0.4111608464035177,-0.5011294962938196,-0.15577931857588664,-1.00560063411286,-0.7905237246920116,-0.5674665881052331,16,91
-0.27325717109119285,-0.04583435083848022,-0.3427869755225303,-0.4844641461693585,-0.21743421900489823,-1.1460325298588891,-0.8271269144084288,-0.5145568420285885,10,28
-0.11397993646145574,-0.015621336340718408,-0.11526987508919606,-0.1571398017333695,-0.09237969542516032,-1.4474611654839928,-1.1180780410056768,-0.940323564285328,4,29
-0.3807774891081342,-0.14051483998709996,-0.46582108127400257,-0.5437095891076459,-0.14641009014922046,-1.0072612934431242,-0.8152765024396067,-0.6139323799507665,18,70
-0.38568319858877137,-0.1387801601636217,-0.48417651227015496,-0.5930534580706578,-0.13489699591849302,-1.1123394279145804,-0.8866207380994174,-0.659532714315955,18,20
-2.132178616859326e-10,3.5873878437286954e-11,-5.910505165851454e-11,-0.012539538884843167,-0.012539538884843167,-1.305799073315204,-1.305799073315204,-2.908112393002401,2,78
-0.10984317096783494,-0.010312228733122946,-0.10811475907592563,-0.150019522484623,-0.10183888056809819,-1.5040921962540192,-1.170086303779087,-1.0491031127712362,4,25
5.036713730810494e-11,-2.1823157080047562e-11,-1.9831938403991333e-11,-0.007786494819670127,-0.007786494819670127,-1.2709605313524852,-1.2709605313524852,-3.6041466538700724,2,61
-0.39323811341408565,-0.1111841646402044,-0.4774242490245781,-0.5695047115460561,-0.1304547186507028,-1.113389506100801,-0.8779257645561592,-0.6499198486923303,18,90
-0.2943711286408458,-0.08340775986587513,-0.38057964897896623,-0.5166326031684134,-0.19131714983686438,-1.0989553762953506,-0.8242235316161912,-0.5583514775373528,12,65
-0.2777676933814978,-0.08619551831417695,-0.35413071525133966,-0.4348650711081434,-0.15522848152163018,-0.9715668303871308,-0.7262487309930953,-0.49287940883159853,12,23
3.5548806678886714e-10,3.503731827586565e-10,-2.153665419335482e-10,-0.030375302623046933,-0.030375302623046933,-1.3842932182490795,-1.3842932182490795,-3.329827655546727,2,79
-0.1727316054108904,-0.05872684616882219,-0.22527286471604183,-0.29839916139157335,-0.12765921713697154,-0.9614006167010343,-0.6640692391244073,-0.3721288017936444,8,44
7.142291346684537e-10,5.746678891846435e-10,1.6031286111106712e-10,-0.0287212534504936,-0.0287212534504936,-1.1951993539742876,-1.1951993539742876,-3.5220268916892756,2,39
-0.15317781992989832,-0.07480036706392355,-0.19757310639215903,-0.29810229233117436,-0.14150119984555373,-0.9290669977172795,-0.6232707263145122,-0.4494506018897194,8,67
-0.3263597141406748,-0.1267036817634148,-0.4084019765336665,-0.5119923084678302,-0.12247374495677314,-1.0222035179604447,-0.7990760113206941,-0.5762965483336638,16,74
-0.28413648834093436,-0.1382368111437166,-0.37152365066021775,-0.46825224453257214,-0.13009052210810032,-0.9457700499572533,-0.7326029707410546,-0.5149561692631469,14,34
-0.32661042786955036,-0.10738799353370018,-0.4097025128512627,-0.5526869564679647,-0.16315923799772333,-1.0691006425104088,-0.8269613643230772,-0.5868073391340847,14,30
-0.09706153751862431,-0.010595528117598188,-0.1014122461800022,-0.14402235991296528,-0.06899158797237746,-1.5374788603313396,-1.2194885868311116,-0.9428553214963137,4,23
-0.3416604129748733,-0.07282534332732371,-0.437411671843545,-0.5429335064104491,-0.23755752710758601,-1.1369860284063664,-0.8744815255870413,-0.6152088630431214,14,69
-0.13565217745954886,-0.044667538072306244,-0.1677998588763907,-0.2371467311572792,-0.10566606114245841,-1.091086465061499,-0.7634383293636218,-0.4304248043036307,6,46
-0.28210794005349554,-0.09597138140711445,-0.3551463576340187,-0.4650131050421584,-0.16047287429034998,-1.014065945553274,-0.760746111581474,-0.5182817788966532,12,74
-0.23706957260442937,-0.11518387717208967,-0.31503629043570414,-0.4462282106199017,-0.16231791884974406,-0.9489147703846134,-0.7110666130489877,-0.46213754021563863,12,68
-0.43095929949642475,-0.1436689500374627,-0.530326458691807,-0.6195871001059544,-0.20463629801683353,-1.1994637079979462,-0.9661804847297021,-0.7224535425158003,18,100
2.914410267562673e-10,-1.1627805313052519e-10,8.216197262822522e-11,-0.000598075916108547,-0.000598075916108547,-1.370950691047722,-1.370950691047722,-3.255808179748072,2,19
-0.16691303506819533,-0.050164677134670134,-0.21330721900907673,-0.34486067377579543,-0.13951631814351698,-1.0966603111717617,-0.7398380223403734,-0.3842751763220008,8,11
-0.3155749403308481,-0.1174312407304009,-0.3880711613423027,-0.5221223248361512,-0.13807495401988007,-1.0018717303701077,-0.7738504625954008,-0.5530776503513405,14,2
-0.18991453556554555,-0.03335744584836778,-0.21456419294318585,-0.2606770416843444,-0.14153981453905312,-1.1407134389114686,-0.78312006819253,-0.4101622207728798,6,100
-2.2585441162431552e-10,-2.471638143389243e-10,-1.4031628983723899e-11,-0.022307341621552366,-0.022307341621552366,-1.1976873925381724,-1.1976873925381724,-3.2928252193804837,2,9
-0.16151872004012421,-0.031004417325358805,-0.1883461847640557,-0.24102087836504993,-0.12476101743553165,-1.1086616558262068,-0.8107511866739865,-0.2475622940957105,6,93
-0.40456478740468604,-0.07511017244225503,-0.4994768844096069,-0.6073255926819618,-0.1887957300669986,-1.1485180166536315,-0.9121511835477735,-0.6723405289884952,16,15
-0.09757645592311776,-0.013666227971944821,-0.09792320534585,-0.16448782205706183,-0.11043951563227015,-1.5750884772467075,-1.2326426097055678,-1.5428240346137498,4,97
-0.39363575716844684,-0.12107898290865607,-0.49089492346087227,-0.5782489317283439,-0.14810368020762107,-1.0844691044060368,-0.8790264889184236,-0.6535895722260904,18,53
-0.2180162777434002,-0.08704118462483615,-0.2680344018609461,-0.37048365820264256,-0.1326476887086457,-0.8653221990894228,-0.6215614550263624,-0.40036513951926034,10,93
-0.30794510112495405,-0.10054210232537009,-0.39464668308847983,-0.5067095124638866,-0.16787042091738424,-1.0121146537375072,-0.7860280773501416,-0.5520183946601801,14,41
-0.2100059543625513,-0.08175575741716887,-0.2681379205958698,-0.41435023305466473,-0.1535604750009854,-0.9431515476236482,-0.6738328546340815,-0.43443858865763973,10,24
-0.4351503895527767,-0.145889770575265,-0.5271299464949193,-0.6329206007883832,-0.17818180283113674,-1.1398177138094598,-0.9275084836235199,-0.701570211677825,18,14
-0.16429193725070973,-0.0355360531831745,-0.18698494203755225,-0.22333101928108695,-0.10693674324455339,-0.9688016089421229,-0.6697851812475933,-0.5519759956272099,6,8
-0.13797596177044305,-0.028567230246537213,-0.1689529521306038,-0.23233758778369917,-0.11432315536522991,-1.0343694229966682,-0.7030142771344665,-0.3272788759190465,6,88
-0.2992051859173913,-0.1255168907376643,-0.3778181893955676,-0.49631093212058364,-0.16980456530254037,-1.0188798054441752,-0.7746492022064702,-0.5404302374524905,14,40
-0.32106629688923877,-0.11474516386290039,-0.41509643627103776,-0.521441869366136,-0.19507638514218986,-1.05306489374656,-0.8152718612600872,-0.5803118961121263,14,32
-0.3270167568214798,-0.10003333093683937,-0.415832379448698,-0.5332911190640789,-0.17210070734013597,-1.1100780562953965,-0.8568630572372042,-0.6062286827915433,14,93
-3.0007996961595176e-10,-3.449894658974495e-10,-1.796024241204619e-10,-0.038701850298027536,-0.038701850298027536,-1.3742370982132215,-1.3742370982132215,-3.2631910665371433,2,32
-0.3095796723948709,-0.11933374318884542,-0.3951965909217693,-0.4817868753783406,-0.15701036689942327,-0.9861987649451557,-0.7615304364246339,-0.5403723112874034,14,29
-0.16212065439927728,-0.03904322231030308,-0.18971266797990594,-0.2575726958760099,-0.1200936293016439,-1.1199281461367918,-0.771436679970969,-0.4295211030134118,6,70
-0.38896478575626076,-0.05785169493568283,-0.48707958424358816,-0.5940605124263029,-0.1871524292713545,-1.1766321045727952,-0.9308250915944415,-0.6724579914124178,14,39
-0.4113855379296358,-0.10141178977592737,-0.5083734581752819,-0.612526188172818,-0.18279590346667998,-1.1740002479595484,-0.9403575270728332,-0.6967206529832293,18,1
-0.41241546429099524,-0.1054239453366903,-0.5040440757814266,-0.610772369863303,-0.1644033411826079,-1.1615553218168904,-0.9361505954014874,-0.6936418760715587,18,26
-0.17972412086112116,-0.06396783689634658,-0.2349016762290352,-0.3626915491993835,-0.17951211270304954,-1.0330378674946543,-0.7259224200095253,-0.3879908758747255,8,48
-0.284359071450348,-0.09630431634647599,-0.3625166918760293,-0.48577343023741615,-0.13239832225592638,-0.9560839225344373,-0.7296115283983089,-0.514526079476155,14,13
-0.35329261101044424,-0.09885470667393463,-0.43613272215319115,-0.5634495351222428,-0.19902448475272097,-1.1037179941505837,-0.8623303796158288,-0.6204759286683471,14,36
-0.11248325772125226,-0.047151973938968,-0.13288128457271348,-0.2160361477943346,-0.11035253144526985,-1.0366229140932783,-0.7137126233620797,-0.3474008195956018,6,56
-5.184854542164552e-10,-4.994937181229675e-11,-4.1619273949411453e-10,-0.017682447076752032,-0.017682447076752032,-1.3109477655896704,-1.3109477655896704,-3.5694635678350917,2,33
-0.3071696079777723,-0.06890150638703972,-0.40222444236726423,-0.5090156993142986,-0.19393975838262953,-1.0681156796380038,-0.8098941944945357,-0.5589758513757309,12,60
-1.0264443947582969e-11,5.561182493049599e-10,4.4168599007410323e-11,-0.040489840228659014,-0.040489840228659014,-1.3709925315121958,-1.3709925315121958,-3.6541067146523494,2,7
-0.27147970346534533,-0.11945526888592738,-0.3557097042533939,-0.48125161719342685,-0.13023014510867933,-0.9533378265431328,-0.723753476028287,-0.4876075318771085,12,29
-0.22380102817531652,-0.05585138558831242,-0.27251224967862536,-0.3385326231163907,-0.12371440701932869,-0.9346984032342655,-0.658750524005283,-0.39525973072050025,8,92
-0.17724756498089483,-0.02604413754801875,-0.20103622792030676,-0.2676651551022128,-0.12901378921255272,-1.0593298468994659,-0.7504680685482528,-0.3920451104347026,6,82
-0.1085946024946953,-0.014439283437733142,-0.10275880077545034,-0.12242455518395055,-0.07638347776908407,-1.4911031606738285,-1.14938408878991,-0.8974501213619354,4,63
-2.4214454274334994e-10,-4.821114742079025e-10,-2.523297777598521e-10,-0.031989908951242464,-0.031989908951242464,-1.4429760120048802,-1.4429760120048802,-3.3587345394303907,2,64
-0.14001565108666256,-0.05210025021077713,-0.1953533103127068,-0.3184326743029139,-0.15263211892989562,-0.8959301802669991,-0.5884025073967999,-0.39151237451099663,8,61
-0.11383969948716853,-0.011612932019569616,-0.12057453144676311,-0.15626124404892944,-0.08284651242276876,-1.3948926113654414,-1.0547775895650182,-1.109763157868242,4,86
-0.10075716644644797,-0.007670787758542174,-0.10983841711156785,-0.14756812352424628,-0.0771424038517314,-1.4425813081180145,-1.101977207990633,-0.9045210069145043,4,14
-0.21083866265705467,-0.04678592620634517,-0.27634932584847394,-0.3886470385346376,-0.16237637835352603,-1.0530969820080809,-0.7438081924000984,-0.4617731088422062,8,3
-0.41805576835698643,-0.1169928762881783,-0.5176159405002814,-0.5767415260008195,-0.11710268780683998,-1.0765495547105453,-0.8701779740267421,-0.6488457645929545,18,38
-0.2403441716724322,-0.08550191832373935,-0.306822774464231,-0.4467932719109518,-0.1770939372566912,-0.9995224357099671,-0.7258731659457933,-0.4641969836294115,10,45
-0.23635256508242597,-0.07634540658974713,-0.3017483500867113,-0.402520368344304,-0.1418744444688464,-0.9414858784658602,-0.6781205744720484,-0.528081032393115,10,20
-0.26261520970292057,-0.0964970782973253,-0.327881386251931,-0.47956812918076835,-0.15806947503031174,-1.082679371564113,-0.7982435538555762,-0.5153503398163368,12,8
-0.11358799877742337,-0.03445171903342595,-0.1466354841816604,-0.20681468688891438,-0.10754405857741416,-1.0115512517098284,-0.6647583456091214,-0.2372824993521462,6,69
-0.3523606425940759,-0.12771655610775362,-0.43643176050616456,-0.5813617639141223,-0.20071295667367986,-1.1004666881667748,-0.8562089900803403,-0.6250749428447273,16,85
-0.1838954857347191,-0.06212049153307385,-0.18912392666948386,-0.21409165575246172,-0.08886413646338,-0.9619026220318465,-0.6513890591716561,-0.23534574422458693,6,1
-4.5005287935967475e-10,-3.5840324718455774e-10,2.0434530344920488e-10,-0.029522208856491768,-0.029522208856491768,-1.319265327428846,-1.319265327428846,-3.76291605216335,2,1
-0.34613439143423275,-0.10316065983655455,-0.43766820436444703,-0.542076081929082,-0.1542953300865076,-1.0540419953836366,-0.8275281375263583,-0.5894426471756989,14,98
-0.32543182506868235,-0.09080922490834765,-0.40466592904905285,-0.5488745965435807,-0.1781954562646465,-1.0995002637132334,-0.8514153353228406,-0.6049403227187848,14,74
-0.38877309958783624,-0.14958056434635014,-0.4823621407286296,-0.6210703807749527,-0.2132061313938216,-1.1636366277007535,-0.9228859919462927,-0.6844532743340931,18,28
-0.40306059797341764,-0.10125570150103659,-0.49051225116861563,-0.5876111885145756,-0.1633142082174314,-1.0817199303300085,-0.872337984523216,-0.6507604202017604,16,45
-0.39794165837672724,-0.13497924208463416,-0.4936433987335464,-0.5829671712023657,-0.15731561901113877,-1.0805644018083322,-0.8680414113097974,-0.6466686680568002,18,74
-0.17504092236687574,-0.05037684876641713,-0.22997819813704667,-0.3338366308307803,-0.1360878027140986,-0.9997793780716465,-0.6869813439521064,-0.3674887840936116,8,70
-0.3431998685018268,-0.09387044896924676,-0.42214260850225976,-0.5100097783045243,-0.16404079012324144,-1.0470963282071184,-0.8050473615051156,-0.5766520657329649,14,11
-0.36650094805926847,-0.1324889495530709,-0.46612005253740474,-0.5821944355964407,-0.16579713039503016,-1.1197081193638825,-0.8808785533015241,-0.6404895121712864,16,6
-0.15037466745250366,-0.021473986625587086,-0.17729713760236887,-0.27136256134173675,-0.12256547958652132,-1.0963422253527815,-0.7562174258516287,-0.39395217079350414,6,15
-0.2501621637495245,-0.0455735878450094,-0.33061511654456727,-0.44263235024508335,-0.20372037297970552,-1.0276731965333712,-0.7531724787442617,-0.5196712120272975,10,66
-0.39383561611889595,-0.14328612746048974,-0.4823021636136498,-0.6061206975586172,-0.1353656192165276,-1.0402427494867852,-0.8446633445243625,-0.632412534596615,18,91
-0.2856952953446962,-0.10057474876472094,-0.3700204254168043,-0.5082006836497919,-0.1858830599607221,-1.0918101700967464,-0.8187668764239427,-0.5654200269089584,14,50
-0.31892152488119196,-0.09938247121382722,-0.40995471472149625,-0.52544375952213,-0.20159281937414572,-1.0853026115303768,-0.8280240273314219,-0.5832551799804141,14,9
-0.12213316135587507,-0.02222208152699055,-0.1586431034855229,-0.2742573961462341,-0.1315277183000843,-1.089866954489972,-0.7321344463390574,-0.6562679551679635,6,45
-0.4226466904954194,-0.11468627604335913,-0.518537522285997,-0.5890659270673563,-0.16881027834961734,-1.1125346198038555,-0.8991181463755218,-0.6731175815302033,18,19
-0.11167284558016273,-0.010011582698968926,-0.11223142228153964,-0.1624820478087922,-0.09302896004131604,-1.763801433933191,-1.3846047386502118,-1.1290055214432007,4,83
-0.2644477533392634,-0.08365918019426591,-0.33608105156349904,-0.4075854783270862,-0.14988000567594809,-0.9574108015765747,-0.7096358280271161,-0.44703690115903283,10,13
-0.4210557262526884,-0.12300607413313944,-0.5107907015931394,-0.6416241565132293,-0.1496935543751793,-1.1886252658026215,-0.9489666534228297,-0.7077608450916415,18,8
-0.2852682879224775,-0.10875754674210011,-0.3598624541851465,-0.47966978008084693,-0.13768711263661115,-1.0219809723793047,-0.7733223338784481,-0.5411908723590025,14,48
