newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
-3.0942409410820924,-3.073442095460165,-3.06320409197335,-3.059920409178165,-3.0979916742008275,-3.086566582438427,-9.72940074637497,-9.417173997635775,-25.010558831017313,1024,91
-2.144662248478112,-2.3316812700697795,-2.1379642822305613,-2.288795905409969,-2.678918869255258,-2.567394660728689,-4.744763703117875,-3.8218876807879294,-2.7497654687225865,41285,83
-2.0516156620931922,-2.0855928902301057,-2.050569120798312,-2.0808269259928442,-2.5405597399925,-2.3278085657634398,-4.80842364135114,-3.9704811047855038,-2.7394860233756235,262144,63
-3.0808897934044928,-3.124720027505915,-3.0918695255891304,-3.1318024612646322,-3.1172442142747743,-3.0852023403724353,-2.9667003371434717,-2.966244249397093,-10.147444688954096,64,60
-2.26874397492536,-2.5482139065240403,-2.2533855989979346,-2.4889062282329197,-2.7776778171250207,-2.7719299825757173,-4.795247599092021,-3.6804644777165794,-2.760303455709717,16384,14
-2.5113795189633095,-2.7780253201282203,-2.4768138880325945,-2.729330168755541,-2.8800992349164614,-2.88741895323568,-5.425279651422221,-4.327737247040498,-4.139091889325659,6501,98
-2.0709263769052586,-2.1531305402689283,-2.0689704717942687,-2.1406390287014156,-2.619376651719694,-2.4895956591966844,-4.881824221970371,-3.9387176985947585,-2.738523723241474,104031,46
-3.065083987867898,-3.108363020672932,-3.0731147991345558,-3.1175428616501195,-3.1158343244262503,-3.114660581044946,-3.865110781290956,-3.8235721143462227,-6.711644112095556,64,52
-2.2738902064165227,-2.5484106400888216,-2.252802347005883,-2.493523843532218,-2.771997444197587,-2.730225286098125,-4.794637593862387,-3.656316860776704,-2.755139353909035,16384,63
-2.0637585393037603,-2.099587267132902,-2.0630754335753334,-2.0932321718646296,-2.5480450919505566,-2.3492816920578297,-4.801029567548373,-4.007945893779521,-2.7441529958673523,262144,20
-3.1322473343877513,-3.0960950867560735,-3.1279811484280144,-3.1017079451409457,-3.1353385387824684,-3.1152492203989945,-6.761314916789952,-6.696939874932253,-20.21658756272389,406,64
-3.1267305809246437,-3.1514385601846486,-3.1324077375810884,-3.1535082623289887,-3.153239694395219,-3.168848022883656,-4.305987419725876,-4.252463990133364,-6.800300043259463,161,100
-2.8416549211467177,-2.995875653483373,-2.796847785784895,-2.9549186897058326,-2.957831588699413,-2.9909582953832454,-9.429351052226371,-8.612056343367943,-13.709179260298711,2580,8
-2.123415170623401,-2.3020819587571633,-2.1163505661862425,-2.2672358256428455,-2.697062204088724,-2.5740343681862634,-4.816305772212208,-3.825549564650921,-2.740484387967846,41285,4
-2.574281536175068,-2.81615133772269,-2.5457611253196823,-2.762974708876355,-2.8499135130210203,-2.8868652647012736,-5.073112997551917,-3.983976917452003,-3.872244406895593,6501,12
-3.165317842322,-3.16478364913116,-3.163568516929242,-3.163378255572207,-3.1640294807022866,-3.163256038693673,-3.5810054251186085,-3.5470653410780155,-1.771219302310804,64,1
-3.0361605439819135,-3.13893972901879,-3.0448707502448564,-3.143321250909537,-3.0822105478605573,-3.1211153227500583,-3.683763473374845,-3.6150846407681723,-15.234757383706881,64,33
-3.115257190966185,-3.1851457891689017,-3.112065875618821,-3.1763325854513225,-3.1197411599803404,-3.1789014763542256,-4.52076571901647,-4.438598177359994,-13.0318181441207,161,20
-2.2962139468545364,-2.55453557514196,-2.281770485179228,-2.4999647131837452,-2.787750845330755,-2.74271763181409,-4.763199091440259,-3.666422154611217,-2.7687305863243505,16384,53
-2.8246338781153755,-2.9623479307437277,-2.7925425166777993,-2.930728404499694,-2.9865239495400413,-2.9978267803658603,-9.899103096961747,-9.041987492460263,-14.51293360528592,2580,77
-2.0946023184498515,-2.1791354991457754,-2.092211727519181,-2.162997907972534,-2.62891455517144,-2.4420922751450034,-4.831031563100156,-3.9373809455746924,-2.7474470823187453,104031,65
-2.893017716700855,-3.034500138528201,-2.836965352967346,-2.981049276776623,-3.018064581938261,-3.0103514171705275,-9.664453324846436,-8.878178531493184,-12.813700404105028,2580,86
-2.309093254449989,-2.579834113702389,-2.2922655514006927,-2.5109183132539727,-2.845784162662404,-2.776899449690881,-4.735292620692976,-3.6579412399571773,-2.7712170339049957,16384,45
-2.1322918043943107,-2.3055969565012324,-2.126772858928877,-2.273562463904516,-2.7253629493403233,-2.5864547469927675,-4.83117524721259,-3.8450846253595303,-2.744131807864671,41285,52
-2.825504931362885,-2.954483446638109,-2.7846614535204584,-2.9269787640122376,-2.9959987795415453,-3.024034126119577,-8.720871258454414,-7.942575522666062,-14.020538809338772,2580,15
-3.151313995350596,-3.148885206645204,-3.1543295641708187,-3.1508042570265853,-3.1629897568802514,-3.1695388833861298,-4.553233895918154,-4.5271168551630945,-9.479151611341765,161,48
-2.436775239818271,-2.7041048622153063,-2.414239126469341,-2.6621541884441893,-2.859235816445398,-2.8303350935492664,-5.1155441206460806,-4.0220899371054495,-3.7585239718889394,6501,91
-3.251528156577792,-3.1717882074309176,-3.241446982777678,-3.169090153943569,-3.2122985577658967,-3.174319994489731,-4.0890299870851425,-4.069631244945311,-7.559964431968318,161,32
-2.059091725654584,-2.096208037320299,-2.0583083935641286,-2.0904071153775075,-2.532533482169213,-2.333148159048759,-4.79870779731527,-3.9851312113664963,-2.7418882577793804,262144,12
-2.1202952874024157,-2.2804503077517198,-2.1143157609228633,-2.2514025855305,-2.665865400249545,-2.5802030159053335,-4.8511235812246385,-3.8364495479263563,-2.738995812881656,41285,35
-2.0647535442787386,-2.1026981886976612,-2.0633480612093567,-2.0967773627892994,-2.5584154061509987,-2.3582590928544658,-4.785691850522583,-3.9828052899965374,-2.743972652867448,262144,24
-2.2634311124285795,-2.4972430750270034,-2.2482108234541207,-2.450368048242998,-2.812800555327559,-2.7144098286894263,-4.803007318104646,-3.6895889013205365,-2.7547717328699597,16384,66
-2.189940608425261,-2.4395497611138075,-2.17943273926419,-2.3981774752876697,-2.7486590035838083,-2.689304788782041,-4.814661832119721,-3.6965982034929348,-2.7415711268730734,16384,76
-2.257662030272808,-2.4973142657623066,-2.2430078622599696,-2.4514550911234707,-2.79947598547313,-2.7511729340330904,-4.832394232100672,-3.694774348522352,-2.781557810399366,16384,72
-2.2569500586833566,-2.507733623497894,-2.244998221199785,-2.4650994466819385,-2.749800971609027,-2.7228833354313258,-4.8187857412453265,-3.6748463572618157,-2.7577014998574003,16384,61
-2.2130260409742233,-2.470670548917324,-2.2038183890253173,-2.4289670742494267,-2.758663340046523,-2.7198736414250053,-4.774577247282805,-3.6786828711523922,-2.7458625097416727,16384,78
-2.153598296783944,-2.3269293786573018,-2.147197227990613,-2.2890695336243465,-2.6767683338037345,-2.5429293104901363,-4.803277662488703,-3.8322964881957464,-2.7521582364148416,41285,27
-3.0607919800226484,-3.0782558436683707,-3.065878223807398,-3.0872378130032057,-3.1091700674492344,-3.102420481813537,-4.834615566277986,-4.746899167875545,-8.7827705633092,161,12
-2.069292422528833,-2.1560763220617964,-2.0678467539478875,-2.1387263534569025,-2.5802668646864584,-2.428341581209963,-4.8377641848833255,-3.937658566425613,-2.741647208844444,104031,14
-2.796816018197743,-2.974261822566215,-2.7458541367120715,-2.934234374346745,-2.9975399247865098,-2.979402045742496,-9.47147073659175,-8.70504115505915,-13.050921867985506,2580,65
-2.116584775886319,-2.2703791732971514,-2.1096486358232354,-2.242410049719976,-2.7032263366823215,-2.5539383948955976,-4.857529943500256,-3.837805392773007,-2.7416484970574557,41285,39
-2.5882593076490323,-2.846376970264732,-2.5439367893787144,-2.7776758248939615,-2.885328888334844,-2.9070384319675022,-5.104323420539003,-4.076158212661142,-3.6257100966180444,6501,37
-2.099697211615503,-2.2718339192012915,-2.0948143176761924,-2.2380727541197367,-2.696106724861362,-2.5847859031766323,-4.874772476579239,-3.8486879880856293,-2.7363096834770815,41285,97
-3.006828538648999,-3.134685686118298,-2.9853515899799032,-3.110066626618333,-3.084960883471019,-3.1002939153282796,-9.768790407919324,-9.355988359222838,-23.44546640933271,1024,60
-2.49064964010027,-2.8035215673595526,-2.4541157983771646,-2.743137222920604,-2.868736048077962,-2.886730150592928,-5.068233003331557,-3.979104922218468,-3.9656093068175906,6501,18
-3.203247134247516,-3.1788975137903006,-3.1981672706572954,-3.178392601013324,-3.2104678267267954,-3.1849495512776067,-3.4360832450089682,-3.475146255098606,-3.3291625491108565,64,80
-3.181914241391004,-3.1993573096359644,-3.1548679481731856,-3.1813689689813685,-3.1411151631350003,-3.1685179168147166,-7.092673660715521,-6.952887401289159,-18.28030206780302,406,65
-3.305421675250635,-3.221896803769281,-3.2856985685217057,-3.2148622782817258,-5.368162037467557,-3.271041731300757,-4.165899171577198,-4.241379690955792,-3.3291625491108565,64,87
-3.0677179221719286,-3.1618649116271618,-3.0409893896290257,-3.132662034703727,-3.090095663751194,-3.1903304949400613,-10.069471079257882,-9.690470542107834,-23.81196341885871,1024,50
-3.178053830156282,-3.178053830156073,-3.1780538301563146,-3.1780538301561583,-3.1780538301574373,-3.178053830159321,-3.178053830193569,-3.1780538301929218,0.0,64,48
-2.4819797091122853,-2.7514658741443996,-2.46232601353145,-2.7032764766417525,-2.857671556489817,-2.8767752316448907,-5.254075871564435,-4.133549249189685,-3.9051114428054325,6501,53
-2.085374648636582,-2.1729851546839623,-2.083107806716133,-2.154018527987181,-2.566594007755866,-2.4207034314620715,-4.821766460032461,-3.9681203491395216,-2.745501987552972,104031,42
-2.0602550640423547,-2.142855930027362,-2.058050754924025,-2.1283256728585735,-2.615379288249482,-2.443639598832496,-4.854801500847116,-3.9707307526850473,-2.7383272929697746,104031,56
-3.09339965196512,-3.134560045080061,-3.087338878970486,-3.128969720753368,-3.115738525499578,-3.145078351481472,-7.31885009656434,-7.101984319842877,-22.361348695258865,406,14
-2.0547640258080047,-2.144776034223433,-2.0517145441689633,-2.1262122268839114,-2.5970982702115273,-2.4479446409725383,-4.871337510387938,-3.970252379185222,-2.7380252583770295,104031,49
-2.040352255661151,-2.080666492739151,-2.039317888632633,-2.075137764019304,-2.5257169162954947,-2.324049876882457,-4.827902590274018,-4.002049255377455,-2.7361208239074006,262144,77
-2.03849486295795,-2.0779859151836035,-2.037268154492402,-2.0737901007398736,-2.5359914379874957,-2.3258545846146728,-4.862568692959998,-4.007868845522054,-2.7359293045463424,262144,11
-3.1095472806747324,-3.1666920066157185,-3.1011159758550684,-3.1556025696578396,-3.1373055466822426,-3.164987308454791,-6.143311321460672,-6.032669143716689,-18.55657485029922,406,70
-2.052046947520778,-2.0900419814203617,-2.0514733950177813,-2.0846442297047822,-2.5246137234268393,-2.3716237026936007,-4.8188582275358955,-3.9977895719442893,-2.7419615860795252,262144,55
-2.7881129964661024,-2.924222449902604,-2.754318593910389,-2.8986365883916143,-2.980864167901209,-2.979452647333852,-9.292831260826972,-8.519340528098892,-14.104232830541664,2580,97
-2.5212995640633573,-2.8152219734186428,-2.4864894929270935,-2.747270016457858,-2.8877545213307827,-2.874729938392131,-5.113297913626712,-3.996660727383794,-3.952437453769813,6501,52
-2.254037092353637,-2.5211681227995126,-2.235009567162283,-2.4639333542174793,-2.776591402555346,-2.734597460674766,-4.807593250362842,-3.700495453776129,-2.758042200708154,16384,21
-2.070120924665904,-2.1083286962024457,-2.069375409261134,-2.1018966914220876,-2.552857578184812,-2.3306126308957547,-4.78894664936986,-3.9903907067677444,-2.743828249810718,262144,43
-2.101523606681531,-2.1889681682669284,-2.0979569673493614,-2.170829790039729,-2.634436574203908,-2.4601049579698926,-4.814229641482524,-3.9295826506210205,-2.7496456469571204,104031,26
-3.0777492497881456,-3.130586676405363,-3.0393481790465304,-3.1093161752380922,-3.0665871458776843,-3.1117603223912997,-10.048123466758595,-9.741504125008998,-26.780635610779964,1024,73
-3.078756022560858,-3.112585034006824,-3.048771116670186,-3.09379784990009,-3.0840602525075878,-3.100833817018118,-10.06811924871345,-9.707554292816054,-25.192138078800408,1024,77
-2.0827610287911886,-2.1196955193707674,-2.081772418506677,-2.113637214088744,-2.542600515496296,-2.358413595324247,-4.764479347502048,-3.9696969847821832,-2.747611903030586,262144,62
-2.0720415402036387,-2.161006964264733,-2.0693781778814757,-2.1425436366118826,-2.57124277046005,-2.4139968397580627,-4.874943189908666,-3.956516276557615,-2.738250160145728,104031,44
-3.251766886546289,-3.142329774878873,-3.2449430983525813,-3.1466481094196217,-3.2022591049063025,-3.151663326793691,-3.9767285892452064,-4.0214041624453305,-8.897263381931078,161,83
-2.1204025610928134,-2.291373906524187,-2.111264519092185,-2.254342932575306,-2.6582846616692426,-2.573448015864477,-4.85701527143094,-3.8249271958472693,-2.738718248976616,41285,56
-3.4033217665270565,-3.2805620393705563,-3.3680210097492496,-3.258364647940027,-4.754946678959793,-3.328337925978156,-4.9059279303465395,-4.907964354743285,-8.758518717300419,64,88
-2.057329609527177,-2.1467741976967023,-2.0549895608486497,-2.130141455558047,-2.617157118796609,-2.41560579749039,-4.881857148023547,-3.9754052173112777,-2.7374280728513565,104031,7
-2.550744279927928,-2.7764941829108984,-2.5233269993997287,-2.7303263359838166,-2.9127199927566165,-2.8922790672844036,-5.146446819098091,-4.067586106018467,-3.8648765424970644,6501,73
-3.1740341313386367,-3.123993420320551,-3.167879013976225,-3.1295578083026654,-3.1661021176305235,-3.1486104413710123,-5.116214528317556,-5.061953385522958,-11.557442642759327,161,1
-2.5434039847159524,-2.7891048025093923,-2.518272583381263,-2.7349403962846623,-2.932321790483738,-2.8846492863721354,-5.064791112831853,-3.9752733725194833,-3.7286856158436024,6501,51
-3.0427753514043236,-3.0585452032878204,-3.0152820705971997,-3.0478611765615224,-3.100924730811002,-3.077828150291287,-10.258028587234957,-9.888784904806991,-22.71677907077165,1024,32
-2.0663971921040134,-2.1039354123284837,-2.06496665038022,-2.097790203826047,-2.5493853202339496,-2.362971763241609,-4.814649961929129,-3.985618526191545,-2.7428499951992,262144,80
-3.112671264260575,-3.1114294166268643,-3.117278226945601,-3.1194536353515647,-3.139772082470638,-3.1244969320807763,-4.141414278166771,-4.110838617616539,-8.450462378645911,64,50
-2.062549808712102,-2.099799955766077,-2.0614476170135756,-2.0938676497360884,-2.565899091966992,-2.360073652746749,-4.802030445148751,-3.9752437466803943,-2.742501547539711,262144,37
-3.0143588534986114,-3.1121841353896156,-3.0163331916269582,-3.110022629393149,-3.048192501199186,-3.117079587821464,-6.719626668262339,-6.553898886137509,-19.84228782308012,406,5
-2.1189422005929153,-2.2984416707713735,-2.111934569151786,-2.2618764611333666,-2.765294884951849,-2.607499595603132,-4.869484647123887,-3.8530631694008233,-2.742450151367228,41285,80
-3.172106875090739,-3.1966840137752093,-3.1709401100283277,-3.192390057154959,-3.1717091361098073,-3.2070840164474226,-3.5565429918667943,-3.5240123297728805,-1.74908991212477,64,82
-2.0882328606726483,-2.179975508691232,-2.0850919949444195,-2.1618440677836026,-2.6587373476282217,-2.458985309692389,-4.826358896015518,-3.932457795270816,-2.745872241624777,104031,34
-2.0721836187881433,-2.1116397985927224,-2.071038111709573,-2.1054466271638885,-2.5831688297456643,-2.3709215908425825,-4.791694746771793,-3.979053239832426,-2.745134597169358,262144,83
-2.088735356777831,-2.1727669626420876,-2.0855216316645495,-2.158896484702143,-2.610083465523945,-2.425629762378005,-4.823712287153746,-3.955807594478918,-2.7469867577533003,104031,73
-2.802057100299118,-2.9735073153019282,-2.7642563160836757,-2.9383059502401125,-2.98094065651635,-2.99872777843939,-9.284809336604404,-8.552314370325513,-13.256613139376666,2580,10
-3.1035213105988637,-3.1429837364066953,-3.0960251344310374,-3.137032399345219,-3.1125022625848353,-3.3358350114532676,-6.162416935711477,-6.000795735438047,-20.752832122170343,406,71
-3.2032493665211583,-3.1788977094970283,-3.1981686786514323,-3.1783926934844424,-4.2186053189906065,-3.7792117468603013,-3.4353624156409577,-3.4760572064172384,-3.3291625491108565,64,18
-3.0451643482252164,-3.125931556449961,-3.0208577262324443,-3.0968503504072697,-3.081575574615338,-3.1019285912848713,-10.159749844900215,-9.785484041226578,-26.04161821811296,1024,39
-3.098297611483468,-3.177959520313976,-3.092034525240647,-3.1653266521467027,-3.085585775269077,-3.163952385605761,-5.039857646931092,-4.919674160765591,-8.18314289878484,161,65
-2.757456905621502,-2.957407003783508,-2.7305638466243427,-2.9296939894344978,-3.018792574470349,-2.9937026751926497,-9.26386126141511,-8.483388012665841,-14.71106905617811,2580,18
-3.1780538301562804,-3.178053830156073,-3.178053830156311,-3.178053830156157,-3.17805383015853,-3.1780538301595316,-3.178053830193984,-3.1780538301933126,0.0,64,62
-2.2290989663082406,-2.492726647693365,-2.2143850587528977,-2.4463603209104727,-2.8353065158364736,-2.7236340809225656,-4.823963875389042,-3.6976677669804587,-2.7424671404839978,16384,9
-2.075469251332996,-2.113643224910755,-2.0747964060532786,-2.1071491744623154,-2.5756269487634107,-2.3572992064435656,-4.775190310824781,-3.9710289469910496,-2.747979666982042,262144,71
-2.27920861003313,-2.5371944972620066,-2.262451646289915,-2.478918298695316,-2.8344108490381466,-2.731348157714976,-4.774199145145577,-3.694381560682553,-2.7612763686668553,16384,29
-2.5066706646045764,-2.8021292028371563,-2.4712432901868646,-2.7352385570776105,-2.930764526501704,-2.8815325759408426,-5.114464061749814,-4.034711741924121,-3.574275236105906,6501,30
-2.8195959886759345,-2.9561977467331912,-2.7856957004581724,-2.924976301124089,-2.95271570339138,-2.986672824244305,-9.16962148614248,-8.412622865267185,-13.885297122019228,2580,57
-3.114917331880886,-3.170056436245089,-3.104211118565229,-3.1587380296561895,-3.1125143447938055,-3.1552220895985155,-6.686913633750226,-6.597206623526639,-24.710933848195996,406,35
-2.9248687263281403,-3.013349262815755,-2.8699628821157166,-2.967961992311989,-3.010340733741261,-3.005524356602501,-9.60245871666181,-8.91212101519991,-13.076799932082409,2580,26
-2.271963467936384,-2.55307879232839,-2.2545404654796397,-2.4877408382017663,-2.7695050158281207,-2.7310862538525833,-4.77900056281042,-3.6775724912592684,-2.7628722435831388,16384,49
-2.0336447751448388,-2.0700334463042953,-2.0331713343235633,-2.0646409498611478,-2.5364190793967656,-2.332239237710469,-4.849726003920973,-3.994700862660991,-2.734442681053364,262144,93
-2.0981380087680006,-2.177251101526179,-2.0956896614522025,-2.163009199451615,-2.624946529598904,-2.464319397262965,-4.785680330636896,-3.926234624359466,-2.7464445073489783,104031,55
-3.2448541712429746,-3.3218736601602457,-3.218315477207145,-3.2914447094826724,-3.1673427926425264,-3.302445819085074,-3.737245151544014,-3.6968927241954668,-12.025302019027968,64,63
-3.1262061196554525,-3.119955401840256,-3.1225876922955154,-3.122491419583369,-3.125848853094758,-3.1106062142511406,-4.908626463952063,-4.830908254617168,-10.894217895881619,161,43
-2.0811866111459283,-2.1733046458788627,-2.0786145631076502,-2.155600225515624,-2.5926665314948965,-2.4133780073761937,-4.8195288839579336,-3.941651821529857,-2.744655282772065,104031,70
-2.2315583188072075,-2.4876336317581607,-2.2237025813167035,-2.44497347896916,-2.8020862874348116,-2.7818631697677416,-4.76021383025869,-3.6761925845133714,-2.7506093019512816,16384,84
-2.499509050225964,-2.78321970512753,-2.4675995855609822,-2.7257913152448308,-2.8756888877420193,-2.8934888077853214,-5.027768368544681,-3.9168861635011445,-3.6199356256238544,6501,70
-2.1046316847609745,-2.275079343689509,-2.0982198987894307,-2.24481951758684,-2.6550994170826683,-2.560316558811667,-4.891506275712951,-3.8515835685988904,-2.7356048065144125,41285,5
-3.205398249395219,-3.2443666886395275,-3.1938845906158355,-3.228114056310164,-3.177386989042969,-3.2493606104083095,-3.944433870761617,-3.8755817391955385,-3.5424386046216085,64,57
-2.1288028273998534,-2.301133286478725,-2.1229249859122525,-2.2646757998694027,-2.7214773995962505,-2.594326818874659,-4.768990656626305,-3.858853623580523,-2.7518475829564295,41285,98
-3.161822425578853,-3.188457056385358,-3.1367471601581522,-3.1713674047914586,-3.135289775253137,-3.158384189414185,-6.793413919272641,-6.629510112335701,-19.252857073580667,406,93
-2.1721900440527446,-2.344777027799563,-2.161467950172119,-2.3001179909526024,-2.6730024957894134,-2.584941213451845,-4.789087763341297,-3.8252098833369867,-2.755974759341263,41285,13
-2.4762096666019446,-2.7584872455294454,-2.445207221370206,-2.7062233606127597,-2.8925050721076735,-2.891608756353113,-5.1941854785285795,-4.076095113529954,-3.9071675926581926,6501,21
-2.1256738177531416,-2.308301534040626,-2.1194440618986046,-2.2715211727115427,-2.701229491816175,-2.6242169929159775,-4.830197872527936,-3.84853451837107,-2.7465562337080516,41285,50
-3.178053830156282,-3.1780538301560695,-3.1780538301563133,-3.178053830156157,-3.178053830158523,-3.178053830159018,-3.1780538301939862,-3.178053830193311,0.0,64,14
-2.0919534515224325,-2.178094387997528,-2.0891802446194547,-2.161246409286837,-2.65819510911613,-2.484348362808307,-4.7801432030299384,-3.9402724863925345,-2.749390914209269,104031,23
-2.5582899515401696,-2.846749885163813,-2.516040561706574,-2.777384290023007,-2.9006385410043007,-2.88787674512657,-5.247837185186492,-4.137171448615597,-3.8406619796098043,6501,55
-3.1305911905681123,-3.121758352085368,-3.114909325431808,-3.118506006213054,-3.139961256074627,-3.1270494905609865,-6.894832806876023,-6.750209657712342,-22.879329409456332,406,39
-2.0722223627234024,-2.1579210770200055,-2.0698580362291,-2.143598340923322,-2.593398209507502,-2.5073945197929195,-4.861551265413844,-3.958968475644434,-2.741770264400092,104031,92
-3.0858018303985726,-3.1129190424419035,-3.0785484686432727,-3.111939438113474,-3.1156138880657482,-3.1233858300504505,-6.406179743460707,-6.277423551329931,-18.350121022843172,406,9
-2.821245654068642,-2.972898000445697,-2.783354340442354,-2.9403216571610966,-2.9914007814873402,-3.0196692199653077,-10.27099907146827,-9.459533559014606,-13.2739579615914,2580,91
-2.2350125711234132,-2.4973344357859553,-2.2222049661481775,-2.451109305949141,-2.7625839494425897,-2.717374261558814,-4.845925318890486,-3.7018339081762592,-2.747785329590872,16384,28
-3.1881082705868966,-3.186283501595057,-3.180350250604422,-3.1816133879215367,-3.1825600076217566,-3.206309963879938,-3.969948921919045,-3.929215708861013,-1.771219302310804,64,95
-3.093789556713333,-3.115756144328075,-3.0979150699219837,-3.119819212389666,-3.1399357181144487,-3.0992859608396643,-4.830219419950889,-4.735284748228714,-16.92352117486261,161,88
-2.0473957121213453,-2.0852459045091503,-2.04621409349976,-2.079660467001562,-2.5777737366653195,-2.390377603484688,-4.840519742225286,-4.020188966126176,-2.7410598311111363,262144,29
-2.7727741370967953,-2.9158247755925264,-2.7401191529464812,-2.889851452947154,-3.005480388184685,-2.991016784154633,-9.542805891566749,-8.74324757629248,-14.688811480221633,2580,32
-3.236551134231714,-3.180960495828966,-3.2078096330867023,-3.1660368847053384,-3.1588130805856327,-3.1482635688937846,-6.3199731489965085,-6.186852220493204,-22.120476081089013,406,94
-2.0755587154402395,-2.15993672731048,-2.0724436500645176,-2.145487161335562,-2.618385139485503,-2.4292907806886603,-4.8412176497303925,-3.9448780631960196,-2.7406229592826143,104031,60
-2.8213190216761213,-2.9495809461949043,-2.787066673645581,-2.92043393056639,-2.986196580940236,-2.988345296913138,-9.193854655168021,-8.45894227582786,-13.639280123704983,2580,51
-2.5579690189591613,-2.8015373856186896,-2.520278245128458,-2.7433262127341465,-2.88884518809657,-2.897750939326523,-5.067484921768651,-4.02060731002535,-3.6912848211936753,6501,66
-2.0700587774111106,-2.1614062397041174,-2.0672747544584125,-2.1432098155543597,-2.6231633676772805,-2.4403481879640685,-4.855913438672872,-3.9422430891372233,-2.741653391310058,104031,28
