newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
-0.9865480930617855,-0.898615637135947,-1.0205206289708746,-0.8918193726939052,-1.1310816194205378,-1.0650474422006782,-1.7749133575580938,-1.7708265192889077,-1.2562792798211408,41285,39
-1.2144467408953956,-1.112366654991237,-1.2258607517951752,-1.1025228320469005,-1.2802048112768534,-1.212712985193196,-2.14358201559611,-1.856153664438988,-1.5949127860939007,6501,37
-1.0140434262728264,-0.9296242300307732,-1.0475586639960903,-0.9212597387146622,-1.1633167474528225,-1.0675815104001494,-1.7611378497872199,-1.7510966213514358,-1.262413165374745,41285,97
-1.3415225806613862,-1.3040417249599068,-1.3333710621070625,-1.305753685462043,-1.3483459243460765,-1.3412191511304994,-4.715751434996219,-4.566868725975584,-9.41374982042942,1024,60
-1.2309838943190732,-1.1783701653075753,-1.2383739754860084,-1.1547760696694411,-1.2946710695251518,-1.2315542862427151,-2.1855048322712016,-1.8612679366769893,-1.6672085677060073,6501,18
-1.3914145085245597,-1.3969637886374768,-1.3864953786581053,-1.3953440682099443,-1.3819682680756336,-1.39740792448212,-1.7347902190785431,-1.7227577559975795,-3.3824815629846987,64,80
-1.3652305700781768,-1.3168505390211824,-1.363945451503742,-1.3225758069006233,-1.3586469632456852,-1.3210438697680351,-3.167446310434851,-3.103775290738411,-8.706281651248133,406,65
-1.465682473468839,-1.4077944774989997,-1.4570468239143723,-1.4045295653931475,-1.477023987816816,-1.42934828620759,-1.7277470069386782,-1.7681270807834013,0.0,64,87
-1.3304079321827924,-1.3045704129467515,-1.3172780159691873,-1.300775382165852,-1.3479280228419583,-1.3277728927941987,-3.9077568464516887,-3.7762880976354034,-10.473115418648222,1024,50
-1.3481709834742168,-1.3177109191237266,-1.3531486998326072,-1.3270882317965778,-1.3704421244222946,-1.3197589194201886,-1.7752866494287969,-1.7420322192266122,-3.49817982424954,64,48
-1.2534076680155875,-1.2029334420909297,-1.250096812637453,-1.1729526895656979,-1.2905913406851997,-1.2347648700958251,-2.273856311169637,-1.949300262902111,-1.5282466744098444,6501,53
-0.977357660489722,-0.866525407373336,-1.0119183874924225,-0.8631139776696382,-1.0737686822712167,-1.0294238526095936,-1.7483681336060244,-1.8258407048121397,-1.2579061983761577,104031,42
-0.9837097809853211,-0.8782486708903323,-1.0168516821945832,-0.8754574530214468,-1.0765522810840669,-1.0211143996295502,-1.740882694938388,-1.8210378256872037,-1.2582856440011114,104031,56
-1.4681374934431703,-1.3985267022579022,-1.4480577425750656,-1.3906005633327203,-1.404226996403078,-1.49200081057321,-2.1181544690851357,-2.1090266137533624,-11.446673160503908,406,14
-0.9858469794986098,-0.8761020581386088,-1.020365400827247,-0.87293631897345,-1.087128970837726,-1.0168773435262355,-1.7399439475390528,-1.8083555458873681,-1.259401603478549,104031,49
-0.9798510758464811,-0.860847075137273,-1.013690093196306,-0.8597018342919727,-1.0289438504393371,-0.9883972286046043,-1.727391778156882,-1.8392637223818655,-1.259592762628625,262144,77
-0.981993313511385,-0.8668279741713999,-1.0154149460770978,-0.8657623382229981,-1.0360216025397913,-0.9911445407369611,-1.7297263408248773,-1.824878389777043,-1.2606062765380421,262144,11
-1.3715690938916663,-1.3705225639748773,-1.3663048132688775,-1.3680384403256334,-1.357734703420333,-1.3653508878287957,-2.656972451819722,-2.618800459946609,-11.051190498719787,406,70
-0.9794821411712513,-0.8639563019928388,-1.0128621779428344,-0.862838440648159,-1.0503853759188326,-0.988598685302251,-1.72956994531019,-1.8423352181027024,-1.2597847673411535,262144,55
-1.3225623067297907,-1.2333425775011078,-1.3178704876900362,-1.2338521770341215,-1.3248751249790132,-1.2729248090189116,-4.346042368918172,-4.0452124486473355,-5.577675319936664,2580,97
-1.2193752154344295,-1.1455627349538335,-1.2216939497901897,-1.1230557623142705,-1.2731431483878355,-1.2078015875648866,-2.1911282893187876,-1.8673958072527956,-1.7129364042382833,6501,52
-1.0451281960343528,-0.9806209244921255,-1.0771024280321835,-0.9696112921022525,-1.230369258104853,-1.1363216980622146,-1.8132640430175064,-1.6469505939713756,-1.2597150290518992,16384,21
-0.9691293747193497,-0.850358953221745,-1.0024398539597283,-0.8495702653278744,-1.0296590905943923,-0.9886361971343008,-1.7378504282956722,-1.8520985806373838,-1.2570280932159288,262144,43
