newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-2.5870666302330663,-2.8479414568338792,-2.555293003915095,-2.7931668326712953,-2.952428202104624,-2.9151532437662167,-5.803313905917801,-4.746781598849855,-5.609898919716831,4,90
-11.887581038651795,-14.65300422100301,-11.643651511877218,-13.70793167166848,-13.907461498351742,-13.99621578627241,-21.49861312817265,-15.695648634212874,-13.377118396080864,10,51
-2.57407523598362,-2.8154726241910635,-2.5362345071750863,-2.772033858743741,-2.9177952203966195,-2.8817460594402338,-5.96402977266314,-4.951306599151201,-5.200418173801594,4,28
-0.6413482061094695,-0.641348206286114,-0.6413482059425155,-0.6413482062430514,-0.6679103974079643,-0.6679103974079643,-1.981356532026256,-1.981356532026256,-3.767813355787059,2,98
-15.485266657645717,-19.629917041590495,-15.22261754780077,-18.197392650024483,-18.037277252663007,-18.501499807025677,-27.67685637463211,-20.279990439535144,-17.306929860932783,12,35
-0.6579961585194933,-0.6579961583141556,-0.6579961585427678,-0.6579961578202055,-0.6629780844365607,-0.6629780844365607,-1.7951297038904321,-1.7951297038904321,-4.295503207612049,2,24
-0.6316007881195355,-0.6316007888843508,-0.6316007889244167,-0.6316007893422217,-0.6458088949142519,-0.6458088949142519,-1.854296968629351,-1.854296968629351,-4.110749170659095,2,66
-23.978437202330692,-30.59540584141481,-23.705268862243518,-28.07807540428585,-28.0400151945029,-28.62789096227182,-41.1687112151426,-30.95694891179606,-26.657800825752545,16,66
-23.635973478632415,-30.24789873311681,-23.325573331195155,-27.906857685600674,-27.933354439522788,-28.434120852792454,-41.73466776564164,-31.013413935945362,-26.59592119929391,16,67
-8.205340324539504,-10.078643717133325,-8.045401399626025,-9.551958870548514,-9.697522501513532,-9.755598718233795,-15.423672492251713,-11.130579155110851,-9.321690512761542,8,17
-5.2556031686462115,-6.0207318064506605,-5.137296655398254,-5.820392288130704,-5.975903332200533,-5.998893463498096,-10.456200882600712,-7.838315639395008,-6.853965734510229,6,63
-23.946408824652288,-30.39281616043218,-23.66748427582275,-27.91307694296721,-28.065740215071088,-28.54530878556744,-41.07225533902087,-30.949537043714834,-26.638744361545314,16,57
-11.596357488127666,-14.317933607382214,-11.424048104819223,-13.478755676277935,-13.81746674128601,-13.84797600794635,-21.5809154523807,-15.614439289682837,-13.163045083050573,10,82
-2.573177426605087,-2.860898953593066,-2.5437854853341375,-2.807996024886451,-2.8921817713563756,-2.9069654392907087,-5.724145848061361,-4.679469242986824,-4.902429450179326,4,18
-11.592508220053379,-14.43006521520469,-11.38845581197253,-13.573533420645218,-13.683985079557157,-13.896343567668819,-21.364277358914368,-15.41584144564025,-13.00181386594407,10,17
-23.825616160403396,-30.408986474713817,-23.53635070254765,-27.911814292805797,-27.903190365927905,-28.495304532178892,-41.72083200883692,-31.024982589577988,-26.628851445748534,16,71
-23.942469664361088,-30.464920175231967,-23.700680629279933,-27.94668601492655,-28.03137800620888,-28.5719482831536,-41.063252672033464,-30.99413445895307,-26.708119867463115,16,55
-0.620985718717383,-0.6209857190005907,-0.6209857187546881,-0.6209857187830605,-0.6468274957778563,-0.6468274957778563,-2.0692101726387055,-2.0692101726387055,-3.9427146181437984,2,25
-2.671414384941294,-2.894716640241778,-2.629633729332015,-2.839245136863895,-2.920480041894155,-2.9258945935763987,-6.158255717839535,-5.113442738814396,-5.171897350377418,4,74
-11.699598706241929,-14.20958786757467,-11.47489697461846,-13.48242384977805,-13.932774823607433,-13.858656536761872,-21.31520779537895,-15.577796634221523,-13.100407486848853,10,88
-5.188893029373175,-5.930882754256857,-5.079281417781231,-5.769405666605884,-6.002283571864158,-6.036515909329426,-10.24571839262106,-7.572931200589564,-6.587003354061155,6,22
-28.368391202562986,-36.230042622535855,-28.087016512322005,-33.22837748118425,-33.01525323687636,-33.875883958324714,-48.581118704781275,-36.69847206192485,-31.669695804363815,18,46
-8.259972420973396,-10.004424909642593,-8.106442449026806,-9.486621640475194,-9.73395411232689,-9.752358204020634,-15.333140370767039,-11.126095247455865,-9.45837539001737,8,13
-8.333461354363868,-10.007694824160819,-8.156060206338168,-9.517536932496483,-9.674589754610068,-9.776056186498765,-15.335185807809859,-11.177052444104508,-9.430308767055804,8,39
-2.619343000740332,-2.8578323459201673,-2.5849930209146734,-2.81128722282328,-2.9174153974750543,-2.938894825412999,-5.881601212926391,-4.8636338729495625,-5.449918639219356,4,39
-5.1838782236358805,-6.089060573948414,-5.065776387904964,-5.854702219188528,-6.018613170789373,-6.003491411475034,-10.219004618719442,-7.505177729634008,-6.25531306750084,6,3
-8.317272522768588,-10.019274974324397,-8.131594397919692,-9.463491521999549,-9.722658750639555,-9.738461004756934,-15.541857819967213,-11.233592724836901,-9.457788229321679,8,55
-5.276816808268349,-6.04618182249971,-5.138972226228139,-5.811003263019511,-5.969492920972427,-5.983650020604627,-10.116734154887785,-7.345857423208268,-6.465373020379463,6,58
-23.905077181287073,-30.31467958217465,-23.664135919837754,-27.83773241664903,-27.675513891789247,-28.48103833949592,-41.22677033899971,-30.97215605221618,-26.715312126024674,16,7
-11.550025867011808,-14.358788848542325,-11.347911265023559,-13.544870486450058,-14.016882916174971,-13.86456087227549,-21.443671840027935,-15.409442751479538,-12.986502502130431,10,96
-28.59507723763441,-36.68171046710601,-28.32938103104732,-33.46351615758121,-33.1456460638726,-33.992328413511494,-48.24405623060487,-36.69957962226218,-31.79129057889051,18,27
-28.47495429768299,-36.31835073385194,-28.201042233915725,-33.21289902974103,-32.92131584255479,-33.81534971891906,-48.40708065127431,-36.720287521069885,-31.755335592537055,18,69
-5.200467716196461,-6.068958239825342,-5.088070284894146,-5.845085561163365,-6.055556352379975,-6.021209475159006,-10.327866942295808,-7.743422512449094,-6.61116353269351,6,20
-5.228676888247981,-6.133061344985228,-5.119417465200946,-5.903965500570079,-6.038180180738102,-6.1153456348443775,-10.407155432743984,-7.700444133402013,-6.474733665618442,6,48
-23.65844766560734,-29.954867489815694,-23.426748110733243,-27.71310507091567,-27.96329974307872,-28.319922147550947,-41.567313316854516,-31.01487508409124,-26.627549179333087,16,96
-5.192986125659711,-6.084605671299428,-5.082849578847907,-5.863493844840868,-5.9768349672384105,-6.085985787423508,-10.113379806561131,-7.566263486910492,-6.667492002867979,6,59
-5.2798424256105365,-6.086223622942239,-5.169976995656836,-5.865982570180548,-6.0191732169778405,-6.0644962946958705,-10.244910356946402,-7.709090146344626,-6.818059421352282,6,11
-0.6333293440903988,-0.6333293440721154,-0.6333293440125107,-0.633329343790996,-0.64971427186557,-0.64971427186557,-1.8348302765001394,-1.8348302765001394,-4.012801413634732,2,41
-5.261827973646091,-6.089109358314663,-5.145145897925492,-5.872983140537372,-6.021128390902863,-6.083357576625409,-9.638968481599887,-7.218642950365531,-6.38637774875351,6,90
-23.694720460566984,-30.618697641809096,-23.445840160617383,-28.003840910880587,-27.894728108626133,-28.50298614314519,-41.87803720504325,-31.00272860733653,-26.577189053725828,16,17
-28.19057332571491,-35.864362899644206,-27.97657143489241,-33.09621915724882,-33.315448492809224,-33.645744067334846,-48.5961238372369,-36.69469501822523,-31.627727621952566,18,96
-2.555371777211388,-2.820754941721087,-2.5205419133890072,-2.7793873839764993,-2.922539329331513,-2.9104860932893466,-6.3103717171294935,-5.257805818815791,-5.2803059470872755,4,20
-23.981873378769254,-30.553760822572723,-23.76107783716121,-27.997278565169314,-28.46395665028289,-28.53722977304296,-40.758579072222844,-30.997484543942875,-26.735435628697537,16,76
-23.959137045443182,-30.631639598774886,-23.67748699059625,-28.052870349771222,-27.96867344326184,-28.530160451668277,-41.396499652183394,-30.986607959330563,-26.711852155860193,16,84
-19.58829989432326,-24.841341752484784,-19.33262524939369,-22.93042602083314,-22.948559526021636,-23.40225993734083,-34.203430379855604,-25.468314094180162,-21.841720157042154,14,64
-8.269192070764737,-10.039280038510487,-8.088735175118126,-9.492230320764094,-9.65908683119841,-9.7524934439956,-15.71351646909467,-11.419796759779132,-9.583552430191752,8,77
-8.173237362549692,-9.929643896490647,-8.021368108624477,-9.427665471187673,-9.66309164479103,-9.700282783691462,-15.352342950681196,-11.066937296605426,-9.190089120817582,8,59
-15.487813926243893,-19.59485610259256,-15.24579127895756,-18.12737982926455,-18.14329471776513,-18.477878529122886,-27.62777354634738,-20.343844246292598,-17.306067643813076,12,88
-5.12858842989043,-6.001147663488198,-5.015203268266305,-5.790748666939788,-5.989899912700221,-6.018048331460366,-10.123910311659658,-7.539349474929253,-6.570078929163769,6,72
-5.220349041957048,-6.021976804586628,-5.106241107493297,-5.807099112024075,-6.058822481610803,-6.037058161221484,-10.413818608366853,-7.849841257216905,-6.581615366858855,6,57
-8.317571416408496,-10.048961601495536,-8.133688659859088,-9.532013340036876,-9.713848518128561,-9.77664218112711,-15.214534673253853,-10.941005914557595,-9.321453029480505,8,100
-15.505135928528677,-19.567474778914967,-15.257392854294476,-18.193053750438,-18.049662932143715,-18.562338960810287,-27.74922682346365,-20.328132993671705,-17.287457767178182,12,57
-28.300802124225328,-36.565505611456935,-28.016509902591352,-33.34111755892065,-32.985257226645764,-33.926734199795625,-48.390733435853704,-36.702684293854794,-31.70777703677278,18,22
