newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
0.003929559685384827,-0.0016197204275323683,0.00884868955183939,0.013375800134310842,-0.0020638562721753814,-0.33944615086859875,-0.32741368778763563,-1.9871374947747542,64,80
-0.042654763177553554,0.0057252678794411545,-0.041369644603118504,-0.03607115634506166,0.0015319371325882285,-1.8448705035342274,-1.7811994838377876,-7.38370584434751,406,65
-0.061152908075691334,-0.0032649121058516864,-0.05251725852122483,-0.07249442242366823,-0.024818720814442228,-0.32321744154553084,-0.3635975153902535,1.4045295653931475,64,87
-0.029632550016940037,-0.0037950307808989163,-0.016502633803334898,-0.04715264067610609,-0.026997510628346575,-2.606981464285836,-2.4755127154695513,-9.172340036482368,1024,50
-0.021082751677639008,0.009377312672851126,-0.026060468036029454,-0.04335389262571709,0.0073293123763889904,-0.44819841763221907,-0.41494398743003447,-2.1710915924529632,64,48
-0.08045497844988958,-0.029980752525231948,-0.07714412307175542,-0.11763865111950185,-0.061812180530127464,-1.1009036216039398,-0.7763475733364129,-0.3552939848441464,6501,53
-0.11424368282008378,-0.003411429703697857,-0.14880440982278428,-0.2106547046015784,-0.1663098749399553,-0.8852541559363862,-0.9627267271425016,-0.3947922207065196,104031,42
-0.10825232796387417,-0.0027912178688853993,-0.1413942291731362,-0.20109482806262002,-0.14565694660810335,-0.8654252419169409,-0.9455803726657568,-0.3828281909796643,104031,56
-0.0775369301104502,-0.007926138925181856,-0.05745717924234544,-0.013626433070357685,-0.10140024724048981,-0.7275539057524155,-0.7184260504206419,-10.056072597171188,406,14
-0.11291066052515979,-0.003165739165158738,-0.1474290818537969,-0.2141926518642762,-0.1439410245527856,-0.8670076285656027,-0.935419226913918,-0.3864652845050988,104031,49
-0.1201492415545083,-0.0011452408453004315,-0.1539882589043334,-0.1692420161473642,-0.12869539431263155,-0.867689943864909,-0.9795618880898928,-0.3998909283366524,262144,77
-0.11623097528838668,-0.0010656359484016154,-0.14965260785409953,-0.17025926431679303,-0.12538220251396276,-0.863964002601879,-0.9591160515540447,-0.394843938315044,262144,11
-0.0035306535660328334,-0.0024841236492436367,0.001733627056756,0.01030373690530025,0.0026875524968378484,-1.2889340114940888,-1.2507620196209757,-9.683152058394155,406,70
-0.11664370052309261,-0.0011178613446799423,-0.15002373729467564,-0.18754693527067365,-0.12576024465409213,-0.8667315046620316,-0.9794967774545434,-0.3969463266929947,262144,55
-0.08871012969566923,0.0005095995330140129,-0.0840183106559147,-0.09102294794489159,-0.039072631984790156,-3.11219019188405,-2.8113602716132133,-4.343823142902543,2580,97
-0.09631945312015888,-0.022506972639563135,-0.09863818747591924,-0.15008738607356517,-0.08474582525061597,-1.068072527004517,-0.7443400449385251,-0.5898806419240123,6501,52
-0.07551690393210024,-0.011009632389873032,-0.10749113592993098,-0.2607579660026007,-0.16671040595996203,-0.8436527509152539,-0.6773393018691232,-0.29010373694964675,16384,21
-0.11955910939147518,-0.0007886878938707897,-0.15286958863185404,-0.180088825266518,-0.13906593180642635,-0.8882801629677977,-1.0025283153095093,-0.40745782788805424,262144,43
-0.10474793132572568,-0.003736480750916417,-0.13861446593729654,-0.20774725475959943,-0.14209585411571174,-0.8444258596754374,-0.9285490191645456,-0.3727713287086232,104031,26
-0.05141953518867127,-0.006258498698915302,-0.03445586183832405,-0.031479904487961195,-0.007044692942460049,-2.954577507463482,-2.8254597236030117,-9.501178567567898,1024,73
-0.08763236548057197,-0.013418581853282752,-0.05602246948937205,-0.024531830417873053,0.00564034065957274,-2.7334487772458704,-2.593467872378189,-9.382129483283602,1024,77
-0.11495791304738454,-0.0007223846181730776,-0.14802283727666107,-0.17605283548357548,-0.1261521278262433,-0.8650091892008245,-0.9758403273359971,-0.3949890744107039,262144,62
-0.10917480979989007,-0.0025888188417332774,-0.14266270811963974,-0.2052167332752501,-0.16370271468629766,-0.8659161124162494,-0.9315179265504875,-0.3842593847745893,104031,44
-0.03173052527901598,-0.0025096717957639376,-0.025759926350606966,-0.01357308308383236,-0.00038787507014548586,-0.4573329919091886,-0.45045353240377667,-4.111379297623982,161,83
-0.09276535271079293,-0.008577037502403647,-0.12698527159288442,-0.25159035015542214,-0.18506058297465358,-0.8829649784792554,-0.8772158069264594,-0.3603643265376044,41285,56
-0.013597999899977172,0.0007813768281966355,-0.012694396433234565,-0.01138618563948329,0.005043091204614419,0.016813124147202176,0.016765325912530233,-0.36802519871501715,64,88
-0.10393648808941533,-0.00293008294740605,-0.13675610271287789,-0.21503446814236174,-0.15591704002826912,-0.8615671103546904,-0.9237071661666725,-0.3782171079638004,104031,7
-0.07745449640973842,-0.01990192383179391,-0.08605212402809584,-0.13649514508122618,-0.08162322290739397,-1.0218733930312418,-0.7099575674733237,-0.44291033962787996,6501,73
0.026026593024000535,-0.006796160592805428,0.031305870433029515,0.04269123411213382,-0.009979739035989537,-0.4482262043243498,-0.41413886298530134,-6.0409199074989575,161,1
-0.10502432710407268,-0.01310944763606918,-0.11270032468423898,-0.16266430020984346,-0.10727787260148491,-1.091918616966316,-0.7786050588293615,-0.48089205688905073,6501,51
-0.00433151659283061,0.0024416243309197654,-0.003323939760165356,-0.04463433824640528,-0.02691780266619212,-2.8250815576195265,-2.647918055566673,-8.281233400140774,1024,32
-0.12114938932924041,-0.000757424486121752,-0.15462827575327845,-0.19062926524369814,-0.15855696517537393,-0.8903582024703024,-0.995889345593488,-0.409836859861449,262144,80
0.011396780508330151,0.0015423313270331606,0.008817206543436411,0.018178847005831056,0.009904169592614975,0.033256832336796945,0.033346424837551764,-2.0068285098558203,64,50
-0.1189848947897263,-0.0009606437489179078,-0.1527419283858179,-0.18766786352825038,-0.12753292199089342,-0.8641875211085968,-0.970351598115013,-0.39862114399318754,262144,37
0.002596904295929322,-0.014403646019348602,0.01646793684002329,0.03130495496668292,0.006608098159077074,-1.482836178382702,-1.400610075813449,-7.576952795703777,406,5
-0.10039459324418368,-0.007746389932498359,-0.13533234593513294,-0.23326706697122537,-0.15975568346099575,-0.8426711566311786,-0.8317587440900612,-0.3532810206602252,41285,80
0.0001743875672396849,-0.00690530489503357,0.0071005876818132,0.026446486114168957,0.007257223713504679,0.06544324303317463,0.06550064313199036,-2.028023203090883,64,82
-0.11590850486593751,-0.0032134629163064654,-0.1507738832851879,-0.2252259493504443,-0.1595084614133724,-0.881905919398561,-0.9547386312887148,-0.3951484098156735,104031,34
-0.11828787488230656,-0.0008370188536860581,-0.15133384989260204,-0.19839759743726612,-0.1391506943449968,-0.8843836754203297,-0.9884322896583738,-0.40557396176760835,262144,83
-0.10677006134298235,-0.002939450462814552,-0.1399186463101238,-0.2191108744689472,-0.15111380763853807,-0.8750575396682068,-0.9423148886145467,-0.38519910793190354,104031,73
-0.10779779559538956,-0.00872185043233123,-0.09264191682779399,-0.1029308771841619,-0.06549146215557178,-3.160465248073806,-2.8695257773878606,-4.239980156456444,2580,10
-0.047332367920701855,0.0005922263593654526,-0.03944786527962309,-0.033651231028447,-0.009473544201545774,-1.4652774589670885,-1.4227180555208012,-7.27740314959268,406,71
0.023915630694415817,-0.01325575788186248,0.03315036793607509,0.04441956627805802,-0.037961975428329846,-0.6734385933312359,-0.6335764043153165,-2.0908330384520166,64,18
-0.00466824398415303,-0.00021971718848943223,-0.005013256049271249,-0.031376790595581676,-0.021541730769141662,-3.0564043386054514,-2.9013272679366575,-9.140940500744525,1024,39
-0.0032789200984399028,0.003808021818258479,-0.0046823015008607164,-0.014827522868130877,-0.0032219784621896745,-0.5525375134852767,-0.5198340259886844,-3.3885217541623684,161,65
-0.09734226935962643,-0.007343029829189546,-0.08078162722556738,-0.08508752774001083,-0.05142232064022385,-2.741565714025413,-2.4683589373814003,-4.075122492176305,2580,18
0.009723499374460086,0.0007813569827647394,0.008824699409025048,0.010747946385734184,0.005043106743263368,0.01667260759026699,0.016764790213563405,-0.2835165455262532,64,62
-0.08149011990234994,-0.012604558332669916,-0.11529517705019054,-0.23415110810466436,-0.1586558456556339,-0.7959791731387097,-0.6575849400607321,-0.26755599643726513,16384,9
-0.11746768343216624,-0.0011100618262890394,-0.15066205747731332,-0.1994358786571006,-0.1373778572312041,-0.8856858197209109,-0.996335943612324,-0.40532453077760094,262144,71
-0.06734882064272817,-0.01931650887964938,-0.09815155564436426,-0.20816950523839006,-0.14391578145797548,-0.7795084372447799,-0.6387060384182638,-0.2589310609472396,16384,29
-0.07823477905929853,-0.006343986117410621,-0.09471870938846529,-0.18893031339837332,-0.13132113618921737,-1.0696496695326658,-0.7249917822887298,-0.5684187561803422,6501,30
-0.10767385221946688,-0.011319531766588653,-0.09187736239063576,-0.08405469995941231,-0.03735643826617061,-2.8112927478244725,-2.542474707507654,-4.697973131424288,2580,57
-0.0006512292984493192,0.00513986692275919,-0.0007497988147644619,-0.03135955577965924,-0.012361127129682271,-1.289909365079456,-1.2049950259793891,-8.062805925490073,406,35
-0.13919531548158715,-0.013326316536825002,-0.11265041442259283,-0.10273508301512585,-0.0488825411362963,-2.8311825869622678,-2.589970737116396,-4.735343614516691,2580,26
-0.08091447250009304,-0.016024491598868082,-0.11150733321762628,-0.2580578630777485,-0.1651535358813605,-0.7888910413613791,-0.6388992761244346,-0.26718047231792563,16384,49
-0.11652956625695818,-0.0011982577373152413,-0.14966461624263633,-0.16605338636821926,-0.12354724730896129,-0.877329224712328,-0.9930974664560653,-0.40019897636660573,262144,93
-0.11759339095535774,-0.0019000263997225552,-0.1522134329149679,-0.23840338313675505,-0.1723808661546231,-0.9053462462645366,-0.9780436340535134,-0.4037040944254113,104031,55
-4.884981308350689e-14,3.352873534367973e-14,-6.106226635438361e-14,-1.1288747714388592e-12,-1.3133938381315602e-12,-1.4735324072034928e-11,-1.4461987163372214e-11,1.386294361044843,64,63
0.0035405792496653017,0.0010402277870582364,0.0022634839058230214,-0.028503267935744904,-0.2814964683811362,-0.7183400851631997,-0.6927082679103795,-1.3934199637374265,161,43
-0.11162009992577267,-0.0022725523448938736,-0.14540755599669072,-0.21218343247775898,-0.1501090880443288,-0.8726973519426703,-0.9390320975510874,-0.38958111277406743,104031,70
-0.0701281440335407,-0.011144451008450263,-0.10162967314368847,-0.21487845045587492,-0.15508539603386165,-0.8028536665268708,-0.6448975581288678,-0.2735328388480567,16384,84
-0.09154647122718722,-0.022051180343441758,-0.10341550451088238,-0.17051303832147302,-0.09952333751959926,-1.0771451588518342,-0.7591979845598401,-0.3258406439922793,6501,70
-0.09298224390562015,-0.006196917520513083,-0.1276901553360286,-0.228746938744144,-0.1533743780302827,-0.842981387219378,-0.844323323899764,-0.34368532751261893,41285,5
0.04521306345980177,-0.0049668835188311136,0.046989422625002955,0.04228748909480925,-0.039552180439070814,-0.7365624805646747,-0.6943478716294911,-1.9701770042749458,64,57
-0.10208454439334486,-0.006997489383663448,-0.13811356267187047,-0.2842984783956796,-0.1770531794485521,-0.8573397375332484,-0.8540106288465333,-0.3576074628341105,41285,98
-0.00560055311565922,-0.0023643186248184186,-0.002495683556073651,-0.013782999346228696,-0.014928507552675843,-1.4567762811618512,-1.3844227262699111,-7.536380737912375,406,93
-0.10143747813989741,-0.008603822584204057,-0.1371001960423218,-0.24122406638857904,-0.17942208882794597,-0.8558795269675611,-0.8530597035861167,-0.3581548634712152,41285,13
-0.07991465022545542,-0.012504782946750415,-0.09569487478259278,-0.1615052336773177,-0.11559948462277866,-1.1310784839103363,-0.803486291906052,-0.3698880124715663,6501,21
-0.09380763711841258,-0.008987576358656128,-0.12826969681910966,-0.23538170174491696,-0.15539334913884245,-0.8756431972252398,-0.860302818663447,-0.35835929946769984,41285,50
0.009723739508693865,0.0007814032095683723,0.008824917648245266,0.016897078571374527,0.0050429975849948065,0.016673089120622493,0.016764209207091294,-0.28351665429023104,64,14
-0.11147672887245712,-0.002581007439777887,-0.14571124077242367,-0.20053099703587007,-0.1555774041189263,-0.8645801980876838,-0.9396423710092725,-0.38395786662821774,104031,23
-0.09339819464085888,-0.008934529535244512,-0.10410627368129023,-0.17345059835387278,-0.1166943515144435,-1.1232568809135448,-0.7873338049237112,-0.40370772232279817,6501,55
-0.05254073807487417,-0.0004673264570244816,-0.04493699287768185,-0.0293728271215049,-0.015993964347214062,-1.2844674493135955,-1.2689116956417805,-8.382902940193105,406,39
-0.10619726449247513,-0.003921558527679924,-0.1405879412162866,-0.19984852950389984,-0.14391052380358313,-0.8493515119040774,-0.9132301714243685,-0.3764048735016388,104031,92
-0.027541866341487524,0.003774986667537685,-0.024976366639675975,-0.03719251075142801,-0.00911044408217491,-1.1938479222254534,-1.1423680158726368,-7.865830386111313,406,9
-0.11261021409610186,-0.0031805893457675575,-0.09417324466534488,-0.09669795558524648,-0.06631133126854982,-2.938313182756747,-2.6603201522781714,-3.5853866561336565,2580,91
-0.06366002202983052,-0.013833202710405586,-0.09800598714007903,-0.2272539716055457,-0.13446830968928625,-0.8313290370014587,-0.6620529222064511,-0.27268895032604445,16384,28
0.001078805447520746,0.0007813435103681906,-0.0003615146899176815,0.0014628351775001042,0.005043092313921373,0.016776616462488327,0.016765194815927805,-0.3368355737823347,64,95
-0.021937980284741983,-0.0022053140996967395,-0.01627059278039814,-0.00637256891420876,0.022791728400533225,-0.11115383664981182,-0.09705932734695108,-6.7916060002104475,161,88
-0.12053817364361073,-0.0010891751953238911,-0.1545370570337751,-0.20286455145229215,-0.1322675348813237,-0.8920327517015799,-1.0030932152258571,-0.40925670279366627,262144,29
-0.08632236481103799,-0.003947960961288055,-0.07369764373604559,-0.08762464259001006,-0.039349802052215985,-2.9375926477884455,-2.65692256652733,-5.09086455554433,2580,32
0.00047330112843644624,-0.0023836697867352786,0.00293270090370491,-0.0008227040618676661,-0.0121065680197442,-1.504657373454892,-1.444091407731885,-6.716992695638638,406,94
-0.10811617467024037,-0.002982584897657013,-0.14183349399969328,-0.2209291567502783,-0.14469670001402576,-0.8635486849781598,-0.9267980561484094,-0.38184818489470995,104031,60
-0.06076135695812533,-0.013397201684345645,-0.04052911960056583,-0.08264567859929701,-0.03883193028306273,-2.9880668563034365,-2.689542105677963,-4.576667445482608,2580,51
-0.08500582150043166,-0.0130575439996206,-0.10277258565728588,-0.18757335275785972,-0.1251757154741539,-1.1062808790655114,-0.7687791252960233,-0.5041575784637494,6501,66
-0.11251283226765038,-0.003106454854920523,-0.14669994894834348,-0.1991653499611123,-0.14921860817745222,-0.8722391073877186,-0.9473841643240263,-0.3888751134030446,104031,28
-0.09772222090175813,-0.00782083112107874,-0.13316989736050297,-0.23037209684980572,-0.16021769650761558,-0.844298007006496,-0.8469984170582648,-0.35490887284659245,41285,32
-0.00846744203984731,-0.006904421375355945,-0.002084241971602661,0.011010426916423613,0.0005640526291169879,0.0655492287554529,0.0654992250111519,-2.081343938400409,64,11
-0.02650106151395421,0.002630688269073032,-0.025924708093347622,-0.037167722673008156,-0.03566100435730757,-1.6062481943409623,-1.5737760805860461,-1.4131948970118449,161,85
-0.11817711883130493,-0.00047186817694260566,-0.15149046122582643,-0.1933377012869126,-0.13244956606357575,-0.8730727378653428,-0.9807628365159042,-0.4007327698691621,262144,39
-0.08314867404986548,-0.006781761117339558,-0.0687852161883621,-0.021725320471932992,0.0001489681285118663,-0.41363895791541433,-0.43709542780367755,-3.4223052934427343,161,75
-0.08877576259034543,-0.015436253663433003,-0.12308313805898806,-0.21891544432062932,-0.14367584232173927,-0.804383758929286,-0.6584641334822089,-0.2767358982416754,16384,10
-0.11595356202640557,-0.0011981107947527183,-0.14956162953519359,-0.17170032921143275,-0.13156853634585727,-0.8677677973197119,-0.9744874441246413,-0.39705064076350843,262144,54
-0.055267791094157456,-0.009096029423324862,-0.03169040098771269,-0.004655943321715086,0.007719839848217639,-2.6635962900292505,-2.562128409508455,-10.64942919889938,1024,18
-0.036936063281575435,-0.0023919579608388045,-0.03215469419781581,-0.028638810364802293,0.011605179110706737,-0.4719309779635438,-0.4584074698227446,-4.154232640587521,161,35
-0.029836757640760048,-0.007680402490557234,-0.014961932273407039,0.012231898571643668,0.012040532659535922,-1.1982715731929379,-1.1556906714137813,-10.761937893107511,406,56
