newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
0.476,0.528,0.48,0.412,0.434,0.328,0.348,0.414,2500,44
0.384,0.612,0.356,0.2905,0.317,0.2555,0.268,0.2965,10000,14
0.3095,0.63825,0.296,0.266,0.28375,0.229,0.2285,0.25525,20000,97
0.2995,0.63775,0.29175,0.2575,0.27325,0.2235,0.22325,0.24975,20000,67
0.45,0.604,0.4013333333333333,0.31066666666666665,0.32666666666666666,0.266,0.27466666666666667,0.31,7500,67
0.391,0.599,0.3635,0.313,0.3265,0.275,0.2795,0.308,10000,26
0.43266666666666664,0.6066666666666667,0.3953333333333333,0.32066666666666666,0.3406666666666667,0.27666666666666667,0.286,0.32133333333333336,7500,34
0.395,0.6325,0.3645,0.2945,0.3135,0.259,0.264,0.2945,10000,68
0.4106666666666667,0.6233333333333333,0.38133333333333336,0.30133333333333334,0.33266666666666667,0.2613333333333333,0.26266666666666666,0.2966666666666667,7500,12
0.47,0.615,0.445,0.355,0.47,0.48,0.47,0.46,1000,39
0.3055,0.62425,0.29325,0.259,0.2745,0.22725,0.228,0.2565,20000,1
0.3665,0.6365,0.3325,0.27,0.2945,0.236,0.238,0.2715,10000,38
0.3965,0.6215,0.37,0.3085,0.3265,0.2675,0.271,0.303,10000,2
0.31325,0.63575,0.3005,0.2695,0.286,0.23175,0.2285,0.254,20000,47
0.43933333333333335,0.584,0.4126666666666667,0.346,0.362,0.2813333333333333,0.2886666666666667,0.3406666666666667,7500,91
0.4,0.632,0.3715,0.3025,0.3115,0.2545,0.262,0.295,10000,87
0.3155,0.6305,0.308,0.275,0.293,0.238,0.2365,0.26525,20000,79
0.2573,0.6117,0.2518,0.254,0.2637,0.2146,0.2121,0.2381,50000,8
0.492,0.56,0.45,0.388,0.42,0.332,0.338,0.424,2500,12
0.4073333333333333,0.6146666666666667,0.38266666666666665,0.326,0.33466666666666667,0.26866666666666666,0.2806666666666667,0.31666666666666665,7500,21
0.2504,0.6176,0.2423,0.2342,0.2562,0.2013,0.1979,0.2224,50000,87
0.404,0.6155,0.379,0.3005,0.3165,0.249,0.2575,0.2905,10000,33
0.394,0.6315,0.3675,0.2935,0.296,0.2485,0.2435,0.2865,10000,72
0.4206666666666667,0.6186666666666667,0.39666666666666667,0.31133333333333335,0.3333333333333333,0.24466666666666667,0.26266666666666666,0.3,7500,6
0.403,0.6145,0.3905,0.311,0.327,0.27,0.2765,0.314,10000,60
0.4206666666666667,0.6246666666666667,0.38466666666666666,0.31133333333333335,0.3313333333333333,0.26866666666666666,0.27466666666666667,0.30866666666666664,7500,56
0.3125,0.6335,0.3025,0.27175,0.283,0.24075,0.2385,0.259,20000,20
0.398,0.6315,0.3685,0.295,0.3175,0.2705,0.2595,0.2865,10000,76
0.39,0.63,0.375,0.335,0.385,0.465,0.465,0.43,1000,54
0.426,0.5925,0.3935,0.32,0.3345,0.288,0.291,0.3165,10000,92
0.414,0.6006666666666667,0.38866666666666666,0.33,0.3473333333333333,0.2926666666666667,0.2906666666666667,0.3253333333333333,7500,43
0.3075,0.62675,0.29575,0.27925,0.28925,0.2365,0.241,0.2685,20000,89
0.442,0.506,0.434,0.436,0.466,0.37,0.382,0.392,2500,3
0.425,0.635,0.39,0.365,0.365,0.43,0.435,0.46,1000,25
0.486,0.548,0.462,0.408,0.428,0.318,0.34,0.41,2500,1
0.454,0.568,0.442,0.39,0.444,0.322,0.348,0.398,2500,52
0.298,0.63325,0.28825,0.256,0.272,0.22825,0.2255,0.25075,20000,84
0.3055,0.63875,0.29425,0.268,0.2865,0.23375,0.22825,0.2585,20000,63
0.2482,0.6214,0.2435,0.2454,0.2577,0.2098,0.2068,0.2308,50000,54
0.36,0.555,0.34,0.44,0.48,0.51,0.515,0.4,1000,66
0.4,0.68,0.35,0.3,0.31,0.41,0.41,0.495,1000,90
0.434,0.592,0.41133333333333333,0.324,0.3453333333333333,0.274,0.282,0.322,7500,62
0.2568,0.6148,0.2503,0.2519,0.2594,0.2081,0.2058,0.2325,50000,29
0.41333333333333333,0.6013333333333334,0.38066666666666665,0.31733333333333336,0.3426666666666667,0.2713333333333333,0.282,0.30133333333333334,7500,28
0.4266666666666667,0.5746666666666667,0.396,0.32466666666666666,0.33466666666666667,0.26666666666666666,0.2846666666666667,0.31933333333333336,7500,38
0.405,0.615,0.39,0.41,0.405,0.435,0.435,0.47,1000,37
0.408,0.6185,0.36,0.301,0.3155,0.2575,0.2635,0.2925,10000,79
0.445,0.625,0.385,0.375,0.41,0.48,0.475,0.455,1000,41
0.2538,0.6082,0.2498,0.2469,0.2605,0.2146,0.2116,0.2357,50000,41
0.2484,0.6118,0.2409,0.242,0.2587,0.2071,0.202,0.232,50000,63
0.2503,0.6206,0.2468,0.2443,0.2613,0.2049,0.2019,0.231,50000,51
0.43266666666666664,0.5973333333333334,0.39866666666666667,0.344,0.354,0.266,0.29,0.3253333333333333,7500,9
0.395,0.62,0.355,0.335,0.38,0.455,0.455,0.445,1000,48
0.4266666666666667,0.6033333333333334,0.3913333333333333,0.31533333333333335,0.334,0.26066666666666666,0.274,0.31133333333333335,7500,72
0.485,0.585,0.47,0.43,0.415,0.46,0.46,0.485,1000,12
0.387,0.616,0.37,0.298,0.32,0.2635,0.2675,0.296,10000,73
0.397,0.6235,0.375,0.3015,0.3225,0.2615,0.2705,0.293,10000,45
0.48,0.68,0.46,0.355,0.34,0.48,0.485,0.4,1000,32
0.32525,0.6215,0.312,0.27425,0.286,0.2305,0.231,0.26275,20000,4
0.31625,0.637,0.3005,0.261,0.274,0.22625,0.2275,0.254,20000,77
0.30825,0.62125,0.297,0.265,0.2835,0.23225,0.2335,0.25925,20000,83
0.42133333333333334,0.6166666666666667,0.3973333333333333,0.31733333333333336,0.3473333333333333,0.27266666666666667,0.2853333333333333,0.32866666666666666,7500,65
0.47,0.556,0.426,0.424,0.454,0.34,0.348,0.398,2500,56
0.246,0.6247,0.2394,0.2437,0.2583,0.2062,0.2013,0.2262,50000,70
0.498,0.556,0.464,0.402,0.428,0.308,0.342,0.408,2500,88
0.446,0.586,0.41,0.384,0.408,0.336,0.35,0.356,2500,51
0.3845,0.626,0.3465,0.297,0.315,0.2485,0.2655,0.294,10000,20
0.2462,0.6229,0.2389,0.2379,0.2484,0.2004,0.1963,0.2204,50000,91
0.494,0.536,0.488,0.42,0.452,0.342,0.352,0.414,2500,55
0.455,0.645,0.425,0.415,0.445,0.485,0.495,0.43,1000,56
0.3115,0.6255,0.298,0.2725,0.2925,0.24125,0.23675,0.266,20000,31
0.3145,0.63425,0.307,0.26225,0.2735,0.21875,0.22575,0.25075,20000,24
0.43533333333333335,0.5906666666666667,0.404,0.33666666666666667,0.3506666666666667,0.28933333333333333,0.29333333333333333,0.33,7500,48
0.47,0.564,0.416,0.38,0.432,0.346,0.364,0.36,2500,24
0.42933333333333334,0.6373333333333333,0.386,0.30333333333333334,0.326,0.25466666666666665,0.2613333333333333,0.30666666666666664,7500,30
0.31975,0.63125,0.3095,0.27825,0.291,0.235,0.24,0.27075,20000,62
0.3715,0.6215,0.357,0.297,0.315,0.251,0.2655,0.294,10000,37
0.293,0.637,0.28325,0.26825,0.2845,0.2295,0.229,0.2585,20000,65
0.502,0.59,0.452,0.384,0.37,0.32,0.342,0.418,2500,64
0.42,0.635,0.41,0.41,0.415,0.47,0.47,0.445,1000,70
0.257,0.6091,0.2531,0.2501,0.2684,0.2145,0.2086,0.2351,50000,6
0.46,0.605,0.435,0.395,0.395,0.475,0.475,0.435,1000,9
0.3085,0.63725,0.295,0.26,0.27425,0.22725,0.22675,0.257,20000,81
0.418,0.5986666666666667,0.4026666666666667,0.328,0.3446666666666667,0.284,0.2946666666666667,0.31733333333333336,7500,25
0.4065,0.6275,0.379,0.305,0.316,0.2565,0.2715,0.3045,10000,39
0.4066666666666667,0.6233333333333333,0.37,0.334,0.348,0.29733333333333334,0.2926666666666667,0.32266666666666666,7500,40
0.462,0.576,0.43,0.37,0.408,0.306,0.334,0.424,2500,10
0.4073333333333333,0.6173333333333333,0.3626666666666667,0.296,0.314,0.252,0.26266666666666666,0.30533333333333335,7500,14
0.4093333333333333,0.61,0.388,0.324,0.3526666666666667,0.2786666666666667,0.304,0.3253333333333333,7500,69
0.462,0.554,0.422,0.404,0.438,0.364,0.366,0.358,2500,93
0.514,0.562,0.468,0.39,0.392,0.324,0.348,0.4,2500,75
0.47,0.65,0.425,0.375,0.47,0.435,0.455,0.475,1000,96
0.478,0.598,0.432,0.382,0.414,0.288,0.3,0.422,2500,100
0.535,0.62,0.53,0.395,0.485,0.46,0.465,0.455,1000,6
0.3035,0.64275,0.288,0.2475,0.2635,0.21175,0.2105,0.24,20000,40
0.2447,0.6183,0.2411,0.2366,0.2515,0.2073,0.2001,0.2278,50000,90
0.251,0.6129,0.2474,0.2436,0.2591,0.2093,0.2072,0.2292,50000,11
0.2537,0.62,0.2459,0.2513,0.2669,0.213,0.2075,0.2354,50000,20
0.485,0.645,0.475,0.345,0.38,0.45,0.45,0.47,1000,78
0.3185,0.63,0.31,0.27975,0.29675,0.2415,0.24,0.26975,20000,100
0.48,0.61,0.455,0.405,0.47,0.425,0.43,0.475,1000,19
0.41,0.605,0.4,0.405,0.515,0.505,0.495,0.435,1000,34
0.305,0.63925,0.294,0.251,0.268,0.22475,0.22125,0.248,20000,95
0.2453,0.6204,0.2401,0.2393,0.2549,0.2036,0.1971,0.2258,50000,55
0.3945,0.6115,0.377,0.3095,0.3305,0.265,0.2795,0.311,10000,35
0.42133333333333334,0.5973333333333334,0.384,0.344,0.36533333333333334,0.286,0.29133333333333333,0.3333333333333333,7500,59
0.45,0.565,0.45,0.42,0.49,0.425,0.44,0.495,1000,1
0.2494,0.6164,0.2445,0.2468,0.2636,0.2126,0.2084,0.2322,50000,78
0.31325,0.6225,0.30525,0.2665,0.28325,0.2335,0.231,0.25675,20000,87
0.43,0.625,0.435,0.415,0.41,0.43,0.435,0.485,1000,14
0.42866666666666664,0.6173333333333333,0.38866666666666666,0.33066666666666666,0.33666666666666667,0.25866666666666666,0.278,0.322,7500,80
0.455,0.58,0.47,0.4,0.51,0.39,0.395,0.49,1000,71
0.384,0.6195,0.3585,0.296,0.3175,0.2505,0.2615,0.2855,10000,11
0.418,0.566,0.406,0.386,0.418,0.338,0.334,0.404,2500,92
0.47,0.595,0.455,0.42,0.48,0.455,0.465,0.485,1000,89
0.31425,0.6325,0.30425,0.27275,0.28425,0.227,0.23225,0.2625,20000,94
0.402,0.6015,0.3705,0.296,0.3265,0.264,0.27,0.2935,10000,66
0.464,0.554,0.43,0.424,0.444,0.322,0.332,0.414,2500,47
0.2578,0.6168,0.2531,0.2476,0.2605,0.2074,0.204,0.2312,50000,47
0.31225,0.62675,0.3055,0.28,0.29,0.23875,0.2345,0.271,20000,26
0.30725,0.62525,0.30475,0.27375,0.28575,0.23925,0.2405,0.26225,20000,37
0.375,0.62,0.3515,0.31,0.322,0.265,0.2675,0.2975,10000,74
0.2476,0.6247,0.2418,0.2423,0.265,0.2083,0.2054,0.2271,50000,16
0.514,0.564,0.47,0.41,0.422,0.3,0.324,0.442,2500,79
0.442,0.6053333333333333,0.4106666666666667,0.306,0.3293333333333333,0.2633333333333333,0.2673333333333333,0.3006666666666667,7500,19
0.3865,0.6255,0.3645,0.2895,0.314,0.2445,0.2525,0.285,10000,34
0.395,0.575,0.435,0.42,0.425,0.505,0.52,0.39,1000,4
0.484,0.532,0.466,0.404,0.44,0.322,0.344,0.442,2500,97
0.401,0.622,0.368,0.2955,0.321,0.2535,0.259,0.292,10000,90
0.3935,0.634,0.357,0.2895,0.31,0.2455,0.254,0.28,10000,44
0.43133333333333335,0.6026666666666667,0.4066666666666667,0.326,0.346,0.286,0.29733333333333334,0.33066666666666666,7500,52
0.305,0.6325,0.29725,0.268,0.27925,0.227,0.234,0.25375,20000,69
0.444,0.54,0.422,0.382,0.442,0.33,0.322,0.392,2500,39
0.468,0.528,0.466,0.428,0.464,0.316,0.34,0.412,2500,87
0.486,0.56,0.456,0.39,0.438,0.336,0.342,0.386,2500,43
0.46,0.63,0.465,0.405,0.385,0.485,0.49,0.445,1000,67
0.386,0.604,0.355,0.3075,0.3295,0.261,0.2775,0.299,10000,1
0.2506,0.6215,0.2466,0.2425,0.2582,0.2124,0.2058,0.23,50000,18
0.3005,0.649,0.2875,0.25425,0.2725,0.22875,0.22575,0.25125,20000,99
0.381,0.62,0.3615,0.283,0.297,0.2515,0.2505,0.2775,10000,55
0.482,0.582,0.44,0.392,0.412,0.326,0.348,0.394,2500,42
0.30825,0.62975,0.29475,0.264,0.27875,0.23225,0.22825,0.25625,20000,68
0.2573,0.6078,0.2508,0.2499,0.2615,0.2104,0.2048,0.2321,50000,40
0.43,0.545,0.44,0.435,0.435,0.45,0.45,0.485,1000,18
0.42,0.585,0.385,0.415,0.41,0.455,0.455,0.485,1000,95
0.3215,0.62825,0.3115,0.26875,0.289,0.232,0.23975,0.261,20000,17
0.2457,0.6147,0.2387,0.2428,0.2621,0.2094,0.2015,0.2267,50000,15
0.49,0.58,0.45,0.38,0.42,0.32,0.332,0.404,2500,19
0.2531,0.6149,0.2464,0.246,0.2568,0.2104,0.206,0.2311,50000,49
0.486,0.564,0.434,0.39,0.406,0.36,0.382,0.384,2500,32
0.4065,0.612,0.3865,0.303,0.318,0.2665,0.27,0.3015,10000,71
0.3915,0.611,0.3725,0.2955,0.3215,0.2635,0.264,0.297,10000,10
0.30875,0.638,0.29675,0.26175,0.28075,0.229,0.228,0.25725,20000,71
0.399,0.6225,0.3795,0.2995,0.3095,0.2575,0.2565,0.29,10000,84
0.41,0.6193333333333333,0.3893333333333333,0.31333333333333335,0.332,0.2653333333333333,0.27666666666666667,0.31066666666666665,7500,70
0.445,0.575,0.46,0.44,0.455,0.45,0.46,0.46,1000,69
0.4046666666666667,0.5953333333333334,0.38266666666666665,0.316,0.3413333333333333,0.2673333333333333,0.28,0.31266666666666665,7500,11
0.425,0.635,0.395,0.345,0.45,0.445,0.445,0.47,1000,97
0.374,0.6335,0.3475,0.285,0.297,0.2435,0.247,0.2805,10000,56
0.396,0.611,0.3675,0.3035,0.343,0.26,0.2655,0.2985,10000,78
0.386,0.6405,0.3535,0.2835,0.2915,0.2445,0.247,0.2735,10000,48
0.386,0.6025,0.3635,0.2865,0.3125,0.253,0.253,0.2895,10000,85
0.403,0.6155,0.371,0.303,0.32,0.266,0.2675,0.301,10000,86
0.254,0.6231,0.2477,0.2459,0.2534,0.2109,0.206,0.2324,50000,9
0.488,0.538,0.472,0.42,0.416,0.31,0.306,0.456,2500,37
0.29975,0.65225,0.28675,0.2605,0.273,0.2245,0.2225,0.2495,20000,33
0.44466666666666665,0.6253333333333333,0.4066666666666667,0.32066666666666666,0.32,0.25066666666666665,0.25933333333333336,0.31666666666666665,7500,22
0.30825,0.63,0.2955,0.2675,0.28875,0.2285,0.23375,0.2625,20000,60
0.314,0.634,0.3045,0.27,0.28175,0.23125,0.231,0.26125,20000,61
0.424,0.6246666666666667,0.3973333333333333,0.2986666666666667,0.318,0.256,0.266,0.30266666666666664,7500,76
0.3845,0.6295,0.359,0.3,0.3205,0.2505,0.261,0.292,10000,99
0.4,0.6185,0.3695,0.3105,0.322,0.2525,0.267,0.3025,10000,54
0.333,0.6265,0.32,0.292,0.30675,0.25225,0.24875,0.284,20000,8
0.3105,0.62275,0.29875,0.278,0.294,0.2345,0.2385,0.26875,20000,73
0.2513,0.6249,0.2451,0.2431,0.2608,0.2078,0.2071,0.2309,50000,43
0.41,0.635,0.39,0.355,0.395,0.41,0.41,0.55,1000,13
0.29975,0.623,0.2885,0.26175,0.2735,0.22475,0.2225,0.251,20000,51
0.442,0.5973333333333334,0.3993333333333333,0.31066666666666665,0.3273333333333333,0.25666666666666665,0.2653333333333333,0.31,7500,51
0.379,0.632,0.354,0.2875,0.3075,0.238,0.2525,0.292,10000,43
0.2517,0.629,0.247,0.2479,0.2638,0.2088,0.2046,0.2338,50000,25
0.405,0.635,0.385,0.33,0.355,0.445,0.44,0.475,1000,51
0.399,0.6265,0.369,0.309,0.3275,0.261,0.2615,0.3025,10000,36
0.328,0.65225,0.314,0.26475,0.27025,0.22975,0.22125,0.25225,20000,56
0.534,0.602,0.478,0.398,0.418,0.346,0.364,0.392,2500,94
0.415,0.63,0.37,0.39,0.4,0.475,0.475,0.415,1000,65
0.2416,0.6202,0.238,0.2406,0.2508,0.2075,0.2012,0.2257,50000,21
0.3835,0.6175,0.3645,0.305,0.324,0.2595,0.267,0.3015,10000,21
0.401,0.613,0.375,0.298,0.311,0.2565,0.2555,0.2965,10000,96
0.362,0.643,0.344,0.285,0.308,0.241,0.2445,0.2735,10000,16
0.468,0.618,0.426,0.36,0.392,0.314,0.326,0.376,2500,77
0.475,0.66,0.42,0.355,0.355,0.48,0.48,0.43,1000,61
0.3825,0.622,0.3515,0.281,0.3065,0.242,0.2575,0.2795,10000,25
0.435,0.605,0.405,0.38,0.53,0.465,0.475,0.45,1000,15
0.2545,0.6162,0.2476,0.2439,0.2606,0.2043,0.2016,0.2298,50000,92
0.48,0.578,0.446,0.39,0.412,0.352,0.364,0.374,2500,6
0.518,0.618,0.47,0.356,0.384,0.286,0.294,0.39,2500,73
0.44,0.645,0.42,0.355,0.485,0.45,0.455,0.455,1000,88
0.2464,0.6244,0.2404,0.2383,0.2585,0.2045,0.1981,0.2262,50000,75
0.2431,0.6395,0.2361,0.239,0.2544,0.2022,0.1981,0.2235,50000,81
0.403,0.6275,0.377,0.2965,0.3075,0.2435,0.258,0.2935,10000,63
0.32325,0.6175,0.314,0.27175,0.28925,0.237,0.2395,0.264,20000,82
0.51,0.564,0.48,0.4,0.412,0.352,0.37,0.382,2500,85
0.41933333333333334,0.6053333333333333,0.384,0.326,0.33866666666666667,0.264,0.2866666666666667,0.3273333333333333,7500,58
0.486,0.586,0.448,0.374,0.412,0.302,0.324,0.386,2500,96
0.474,0.574,0.452,0.402,0.432,0.33,0.352,0.418,2500,17
0.43866666666666665,0.5846666666666667,0.402,0.30733333333333335,0.3393333333333333,0.27066666666666667,0.282,0.31066666666666665,7500,7
0.2428,0.6245,0.2367,0.2382,0.2532,0.2009,0.1954,0.2206,50000,33
0.4013333333333333,0.6206666666666667,0.38066666666666665,0.30533333333333335,0.316,0.254,0.266,0.30133333333333334,7500,4
0.304,0.63625,0.2915,0.25425,0.2785,0.22475,0.22175,0.245,20000,7
0.4005,0.636,0.365,0.2885,0.3095,0.2425,0.252,0.2765,10000,41
0.48,0.55,0.468,0.414,0.452,0.354,0.366,0.392,2500,16
0.51,0.61,0.485,0.415,0.425,0.4,0.395,0.54,1000,94
0.44,0.63,0.415,0.41,0.54,0.47,0.47,0.455,1000,58
0.42733333333333334,0.6266666666666667,0.392,0.316,0.3353333333333333,0.274,0.29133333333333333,0.322,7500,94
0.494,0.606,0.442,0.384,0.418,0.28,0.308,0.446,2500,15
0.452,0.55,0.454,0.382,0.428,0.336,0.352,0.36,2500,70
0.415,0.63,0.405,0.45,0.44,0.425,0.425,0.485,1000,43
0.442,0.562,0.442,0.388,0.42,0.338,0.36,0.396,2500,40
0.2501,0.6139,0.2455,0.2447,0.2592,0.206,0.199,0.2279,50000,97
0.2454,0.6306,0.2376,0.2403,0.2527,0.2014,0.1963,0.2241,50000,7
0.43666666666666665,0.578,0.4073333333333333,0.3473333333333333,0.37066666666666664,0.28933333333333333,0.3,0.33866666666666667,7500,79
0.438,0.5986666666666667,0.4073333333333333,0.3,0.322,0.24866666666666667,0.2693333333333333,0.29533333333333334,7500,99
0.2495,0.6186,0.2454,0.2403,0.2588,0.2038,0.2017,0.2268,50000,22
0.3925,0.6205,0.38,0.3025,0.328,0.2725,0.2735,0.2945,10000,9
0.386,0.6335,0.3535,0.2875,0.312,0.2485,0.25,0.288,10000,61
0.416,0.5873333333333334,0.39466666666666667,0.33466666666666667,0.36333333333333334,0.2846666666666667,0.30533333333333335,0.32466666666666666,7500,83
0.51,0.635,0.455,0.425,0.41,0.5,0.5,0.435,1000,30
0.512,0.576,0.46,0.374,0.394,0.316,0.334,0.406,2500,83
0.465,0.65,0.425,0.405,0.47,0.535,0.535,0.37,1000,81
0.41933333333333334,0.5946666666666667,0.388,0.3293333333333333,0.3526666666666667,0.2753333333333333,0.2793333333333333,0.324,7500,41
0.391,0.6185,0.3725,0.3015,0.32,0.2555,0.2585,0.2965,10000,49
0.52,0.555,0.49,0.44,0.45,0.44,0.445,0.495,1000,2
0.316,0.649,0.307,0.27325,0.288,0.23925,0.23875,0.2665,20000,16
0.3935,0.622,0.3675,0.2925,0.306,0.251,0.2595,0.2865,10000,18
0.3055,0.63425,0.29925,0.264,0.27775,0.23425,0.23175,0.25875,20000,38
0.3875,0.6135,0.3575,0.2915,0.3,0.264,0.2605,0.2925,10000,94
0.2598,0.6196,0.2528,0.2509,0.2595,0.2111,0.2046,0.2336,50000,45
0.43666666666666665,0.614,0.41,0.33466666666666667,0.356,0.25733333333333336,0.27666666666666667,0.3273333333333333,7500,84
0.3835,0.6135,0.3585,0.301,0.3215,0.2545,0.274,0.2985,10000,5
0.448,0.516,0.426,0.432,0.43,0.368,0.386,0.402,2500,86
0.41,0.535,0.39,0.44,0.535,0.455,0.46,0.475,1000,53
0.2485,0.6188,0.2403,0.2407,0.254,0.199,0.1946,0.2218,50000,32
0.486,0.6,0.438,0.404,0.436,0.304,0.318,0.398,2500,58
0.425,0.635,0.42,0.345,0.4,0.47,0.465,0.425,1000,57
0.44733333333333336,0.6073333333333333,0.4126666666666667,0.33666666666666667,0.3373333333333333,0.26666666666666666,0.2806666666666667,0.32266666666666666,7500,61
0.42533333333333334,0.6046666666666667,0.38333333333333336,0.31733333333333336,0.344,0.268,0.274,0.30866666666666664,7500,37
0.494,0.582,0.452,0.372,0.4,0.292,0.312,0.394,2500,2
0.446,0.602,0.408,0.3273333333333333,0.3466666666666667,0.26666666666666666,0.2826666666666667,0.31933333333333336,7500,74
0.46,0.66,0.41,0.34,0.445,0.455,0.45,0.45,1000,3
0.4266666666666667,0.6126666666666667,0.39666666666666667,0.32,0.348,0.2673333333333333,0.26866666666666666,0.31133333333333335,7500,27
0.445,0.62,0.38,0.42,0.405,0.475,0.47,0.43,1000,26
0.44,0.595,0.445,0.385,0.425,0.535,0.54,0.415,1000,82
0.37,0.6115,0.349,0.309,0.322,0.26,0.277,0.3085,10000,65
0.44,0.63,0.39,0.39,0.385,0.475,0.475,0.44,1000,59
0.47,0.59,0.405,0.405,0.41,0.445,0.455,0.445,1000,20
0.258,0.6141,0.2544,0.254,0.269,0.2099,0.205,0.2337,50000,12
0.381,0.6275,0.348,0.2955,0.324,0.262,0.2705,0.29,10000,31
0.2488,0.6133,0.2422,0.2433,0.2634,0.2116,0.2015,0.2309,50000,1
0.4146666666666667,0.612,0.39266666666666666,0.3393333333333333,0.344,0.2653333333333333,0.28933333333333333,0.33266666666666667,7500,31
0.3985,0.6255,0.3665,0.307,0.325,0.276,0.275,0.304,10000,83
0.2436,0.6235,0.2421,0.2438,0.2526,0.2047,0.2006,0.2276,50000,93
0.2529,0.6077,0.2486,0.2449,0.2656,0.214,0.2124,0.2356,50000,35
0.38,0.6315,0.366,0.296,0.312,0.254,0.263,0.28,10000,80
0.48,0.62,0.47,0.395,0.355,0.41,0.42,0.55,1000,79
0.43,0.6,0.385,0.41,0.5,0.465,0.465,0.455,1000,17
0.492,0.53,0.452,0.406,0.436,0.344,0.342,0.434,2500,46
0.42933333333333334,0.6026666666666667,0.392,0.316,0.33666666666666667,0.268,0.274,0.31066666666666665,7500,46
0.4166666666666667,0.5906666666666667,0.3933333333333333,0.318,0.3406666666666667,0.27,0.276,0.30866666666666664,7500,32
0.486,0.602,0.434,0.392,0.392,0.298,0.312,0.428,2500,4
0.455,0.62,0.455,0.39,0.505,0.475,0.48,0.45,1000,7
0.2481,0.6164,0.2423,0.2455,0.2628,0.2069,0.2027,0.2298,50000,13
0.51,0.62,0.475,0.365,0.45,0.445,0.45,0.48,1000,10
0.3885,0.6145,0.363,0.3065,0.3225,0.257,0.2665,0.298,10000,30
0.3045,0.62875,0.2935,0.2595,0.26875,0.22175,0.222,0.254,20000,27
0.514,0.562,0.468,0.41,0.428,0.322,0.348,0.392,2500,20
0.428,0.6006666666666667,0.3933333333333333,0.32133333333333336,0.3473333333333333,0.2713333333333333,0.278,0.314,7500,77
0.4053333333333333,0.6,0.384,0.3253333333333333,0.338,0.25266666666666665,0.278,0.314,7500,92
0.3125,0.63125,0.3035,0.2675,0.28175,0.23325,0.235,0.26175,20000,9
0.30575,0.6395,0.29775,0.259,0.26625,0.227,0.22875,0.25325,20000,22
0.412,0.6133333333333333,0.3873333333333333,0.3293333333333333,0.3393333333333333,0.266,0.282,0.32,7500,45
0.486,0.56,0.464,0.41,0.406,0.294,0.326,0.404,2500,69
0.49,0.52,0.472,0.442,0.47,0.312,0.318,0.466,2500,82
0.488,0.55,0.452,0.406,0.46,0.286,0.312,0.426,2500,63
0.30675,0.62875,0.2975,0.272,0.28225,0.23425,0.24025,0.26525,20000,96
0.435,0.61,0.39,0.37,0.435,0.465,0.47,0.455,1000,11
0.305,0.6445,0.29025,0.27225,0.285,0.234,0.229,0.2645,20000,59
0.42,0.595,0.395,0.309,0.3245,0.263,0.2795,0.3,10000,40
0.474,0.606,0.42533333333333334,0.334,0.348,0.26866666666666666,0.29,0.34,7500,60
0.305,0.62675,0.2925,0.2665,0.284,0.2275,0.23375,0.25725,20000,14
0.325,0.62825,0.31625,0.27125,0.285,0.23025,0.23125,0.2675,20000,74
0.2376,0.6332,0.2332,0.2333,0.2464,0.1953,0.1955,0.2168,50000,88
0.422,0.6326666666666667,0.3993333333333333,0.292,0.32,0.25333333333333335,0.268,0.294,7500,73
0.44066666666666665,0.5893333333333334,0.4086666666666667,0.33466666666666667,0.3626666666666667,0.278,0.2946666666666667,0.3333333333333333,7500,35
0.30275,0.63225,0.301,0.26675,0.286,0.232,0.22875,0.26125,20000,85
