newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-2.1585886476071154,-1.9934482947492251,-2.2397702410632645,-1.8880411440615184,-2.3132502694633756,-2.028357238682581,-2.803595856508989,-2.576628670775869,-2.355543857184971,12,7
-1.2361443896406954,-1.1742392284385175,-1.2332911196051117,-1.1562218034989975,-1.2906413898031288,-1.227254432488203,-2.6731413479415496,-2.3102518818579054,-2.0208379685748152,4,43
-1.93499852858436,-1.7674652312917405,-2.000865268040532,-1.6866334882838803,-2.1104472166243724,-1.836226260395841,-2.6807258564577605,-2.405375817386971,-2.1556607779721344,10,54
-0.6073985913343481,-0.6073985915611617,-0.6073985913406387,-0.6073985911874618,-0.6439700099271963,-0.6439700099271963,-1.9081369569900404,-1.9081369569900404,-3.667230226041496,2,57
-0.6091122490680919,-0.6091122491216134,-0.6091122488439624,-0.6091122490008227,-0.6393207362674443,-0.6393207362674443,-1.9011967135653713,-1.9011967135653713,-3.7445580633944093,2,36
-2.4681310273037416,-2.2642417663085475,-2.5552158681312274,-2.1214531173985804,-2.5963101334184717,-2.242322063751606,-3.0165751644788186,-2.8388096688571705,-2.647533581778248,16,70
-2.0133161241912725,-1.8458296888571304,-2.060508411911506,-1.7669194880300483,-2.1515103115789866,-1.8983773719159236,-2.653076321313831,-2.4048531992444215,-2.2031933093116685,10,42
-1.9221137417287169,-1.8243843407468672,-1.9980859001719427,-1.7277282225117163,-2.11885922803238,-1.8800745379101462,-2.7163754066308585,-2.408451493306008,-2.1491765278220893,10,16
-1.252121170468004,-1.1711405232646166,-1.2548936262581492,-1.1585342614605798,-1.3050064648898783,-1.237615542001657,-2.566858402702951,-2.2231547982845723,-2.0607562984734145,4,68
-1.7626872939747877,-1.651238394865385,-1.8132099553908978,-1.5873426681808422,-1.912168361451926,-1.7388452645277546,-2.5942075267765152,-2.2728865705805674,-2.0034239076958014,8,56
-2.370096657800587,-2.0429002920096684,-2.4688630928991717,-1.9584361146826017,-2.554490274923276,-2.121867708291172,-3.0745042555012003,-2.8531230341929437,-2.6215809214610806,16,95
-1.9549038027430001,-1.8440537368482264,-2.0278026711372483,-1.7479251555068032,-2.1362433602758957,-1.882096657965887,-2.6843036662738324,-2.4026703477102265,-2.1577732066522253,10,81
-2.0958372184579317,-1.9549569260987258,-2.173194931809051,-1.8384775760972567,-2.291264625374694,-1.9903228328577796,-2.836707829108687,-2.5765374408982242,-2.338220658584265,12,34
-2.4144457506398274,-2.0872184648051206,-2.5177216633059762,-1.9643490308469829,-2.652260979306543,-2.1650599570736366,-3.2197706259372425,-2.9788273390428044,-2.7210113582862268,18,7
-2.488134245700365,-2.1981776538198337,-2.5806007318673525,-2.069906855867206,-2.6604334764202178,-2.2513870661484043,-3.185899492228462,-2.9674075807638944,-2.7458334137852485,18,5
-0.6305978390452365,-0.630597839127699,-0.6305978389905909,-0.6305978393496905,-0.6515280829823001,-0.6515280829823001,-2.027135759613363,-2.027135759613363,-4.317748923839789,2,8
-2.2254392921503423,-1.9581442200447976,-2.3211771826664163,-1.8752088983341806,-2.4266831841203325,-2.0682600391082526,-2.9766691339041693,-2.7294663034898976,-2.4855555315738047,14,97
-0.6251725346682396,-0.6251725346155106,-0.6251725347673565,-0.6251725345499402,-0.6442075649896654,-0.6442075649896654,-1.971751760470701,-1.971751760470701,-4.403076385968611,2,29
-0.6198166234312981,-0.6198166233867071,-0.6198166231906439,-0.6198166230039183,-0.6502986241940885,-0.6502986241940885,-1.9116252448303208,-1.9116252448303208,-3.785749630119906,2,14
-1.2499451682883918,-1.1424839151097,-1.2494133363257807,-1.1327290778539318,-1.3014614016341746,-1.2088689408853601,-2.529755746281975,-2.199304925902183,-2.125311918091698,4,6
-2.3961568027627043,-2.0808308394360076,-2.4839738201850965,-1.9834499535109482,-2.571624898673788,-2.154675768618727,-3.0597368785963743,-2.8574275333682144,-2.633049818305961,16,26
-2.0579447489773193,-1.853932630512556,-2.139931032665361,-1.761153492325353,-2.2975949794860004,-1.9684212035996962,-2.840380040219554,-2.58605054746272,-2.3288764918967173,12,1
-1.2477630237297357,-1.1720622315379228,-1.248243248750225,-1.1604894984688185,-1.2909425780692318,-1.2483717353302723,-2.616419340988391,-2.272594084794071,-2.377759952109161,4,21
-0.6341632916616416,-0.6341632913990484,-0.6341632917295048,-0.634163291641545,-0.6561200113463664,-0.6561200113463664,-1.9446547879512288,-1.9446547879512288,-4.161313321918122,2,4
-1.80559242662866,-1.6724445383869722,-1.8568127292642933,-1.6039056533777356,-1.9422765444767556,-1.7700674709837703,-2.5129051846483543,-2.2396716916454187,-1.9717056899710579,8,60
-2.1570538795243155,-1.939265159305315,-2.239872229480934,-1.869315212808267,-2.309164047618037,-1.9959481712323688,-2.7830380924643605,-2.571173024503398,-2.351201091012262,12,11
-1.8901077316108221,-1.7337740858638309,-1.9543420173647539,-1.6525339824299827,-2.104796835334611,-1.8628429466336196,-2.7455790626424825,-2.4410017388125853,-2.1674302204627303,10,58
-0.635544230172583,-0.6355442295856906,-0.6355442298259797,-0.6355442301141518,-0.6621970994405062,-0.6621970994405062,-1.9365124520133958,-1.9365124520133958,-3.8731339528992454,2,15
-1.9608789475154922,-1.818493071589863,-2.0272716397067527,-1.7407925955967338,-2.13864321500421,-1.8988692943129664,-2.7279813637516113,-2.452732391256091,-2.1788315147740818,10,71
-2.0785891371619587,-1.8510980235859278,-2.168376382152855,-1.7852491963929755,-2.2799688717832467,-1.9787451567966337,-2.8406083484787605,-2.579732642094921,-2.3262772651601633,12,26
-2.448081006248399,-2.20217512604652,-2.530593392312917,-2.0571686369448536,-2.6554258501696633,-2.2375301591537244,-3.214294209474277,-2.9714719169584995,-2.7394764745405835,18,84
-1.2537405951782747,-1.1388760500226245,-1.2583659368920825,-1.1274863645864162,-1.2865082947598963,-1.2254572293363248,-2.6164562774453968,-2.2871894653868132,-2.082801419741618,4,89
-1.6313157075927187,-1.490257494826424,-1.6435835508695764,-1.4449188334530174,-1.6740264424768119,-1.5508060253222677,-2.444736395876495,-2.1313351602295616,-1.8658439668527207,6,62
-2.2659153758360038,-2.040867570279399,-2.3455207415602453,-1.9317198735420544,-2.441074244718009,-2.0695490436731796,-2.9384391498250606,-2.7171642741962887,-2.498374392079088,14,27
-1.2537700416693864,-1.1674756588188475,-1.2564143264243022,-1.151390681037153,-1.287385427967186,-1.2218552009228039,-2.813323477702096,-2.4564279095987946,-1.9350066493131122,4,51
-2.3517421096343263,-2.1120540541209705,-2.439307637391332,-1.982062510607243,-2.5585968499217406,-2.1472077573204404,-3.0851321012128,-2.856819433544486,-2.621646939301139,16,44
-1.2281191802526532,-1.1786894503410101,-1.2356596390365062,-1.165477540416922,-1.2909574365154697,-1.2474973274166317,-2.7470747134342948,-2.3740794549706252,-2.3260696558620046,4,22
-2.3996600016487193,-2.1528037794866166,-2.4968789926556734,-2.0265151472248424,-2.5686986205777806,-2.198904326094894,-3.0619369759949366,-2.853317854163181,-2.630472473772979,16,59
-1.7678757285474995,-1.630854278759898,-1.8117466792222459,-1.5734343872613952,-1.944764875879574,-1.7193391935417361,-2.5698997018406895,-2.2382767589191523,-1.986582191124323,8,34
-2.352869096167465,-2.0827809871535874,-2.442846981078257,-1.9674214958702148,-2.538572415136757,-2.1412908023059805,-3.0853005280536707,-2.854050760791908,-2.620464272664607,16,36
-1.7606872027034446,-1.621922178078799,-1.8143125867636496,-1.5719628263098335,-1.9173159426710058,-1.7192033510490976,-2.563826649432396,-2.2645159094221166,-1.979933217272341,8,58
-2.2622753504611395,-2.0405584672544843,-2.35320156458798,-1.9260844696008783,-2.435791075559182,-2.109969284352214,-2.947084141184995,-2.7216875291276237,-2.4959352773056236,14,28
-2.3611485040862155,-2.102204594757304,-2.4457169368602503,-1.9727493470277866,-2.5488490981800904,-2.1202686720537685,-3.0877074553545327,-2.8518711749985513,-2.617521660783238,16,48
-2.262403253071406,-2.125447154037428,-2.345538282671415,-1.985709247845785,-2.441887412030328,-2.1270798719972626,-2.9642477551732282,-2.7190080070575413,-2.4974415200628837,14,100
-2.470061072583727,-2.1409719812074735,-2.5705910431220165,-2.0350982640388495,-2.6604704084368396,-2.180526049409388,-3.191850687730899,-2.969277322050659,-2.7380185940544823,18,95
-1.7870257519362878,-1.653189488617445,-1.8241652387648446,-1.5912484696788953,-1.9352453942944194,-1.7231921737205889,-2.5923355271025135,-2.282702896747416,-1.9661322586969059,8,78
-1.9297933456463865,-1.7141954243900324,-2.0060586044655295,-1.6548617362664808,-2.1218508628701898,-1.8544314631140035,-2.674813045866766,-2.4034531195164597,-2.152206377940861,10,6
-2.071647283972953,-1.873041916045018,-2.14514198603091,-1.7903833329509202,-2.2870226687202013,-1.959453070153795,-2.8658864578290624,-2.5815009933581887,-2.3296484834801876,12,79
-0.6424157815715721,-0.6424157815881663,-0.6424157815187114,-0.6424157816178856,-0.6667147225718713,-0.6667147225718713,-2.044314587132951,-2.044314587132951,-4.11162203487826,2,17
-2.157535578626676,-1.9722487933557424,-2.219947245701,-1.8759484549642431,-2.3052156619287163,-2.0149561790386423,-2.8141623498002657,-2.578900338413826,-2.3532606674999417,12,2
