newman,newman_leadership,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
0.007530370552095998,0.028994921857806402,0.014980621549614983,-0.06360859272812426,-0.12754777652457994,-5.094210568296814,-4.911566347103786,-13.634231056920218,406,100
-0.000962833554074066,-0.03763965408394997,-0.03311615778917745,-0.4750864553740738,-0.28175950680174416,-2.735712342006454,-1.9250144265739921,-0.6780407622437341,262144,73
-0.014262553831656161,-0.2614056889974739,-0.2117486806612489,-0.5508832268515632,-0.4601930410887311,-2.4858205692594546,-1.4295407046087787,-0.5146454972250807,16384,17
-0.008730724669012655,-0.1873686667032125,-0.14783860372006372,-0.5163341465921175,-0.4109637787335977,-2.686151330486032,-1.7113601284491915,-0.6030093741522499,41285,72
-0.0012769667855535413,-0.041175589723654475,-0.03454659671201386,-0.48861166514737436,-0.2855257185111569,-2.757829281788154,-1.9280201767581635,-0.6835556824576567,262144,48
-0.031036849108742093,-0.010238003486814723,0.003283682795185161,-0.03478758222747795,-0.023362490465076557,-6.666196654401622,-6.353969905662424,-21.94735473904397,1024,91
-0.0066979662475510435,-0.19371698783921784,-0.15083162317940774,-0.5409545870246968,-0.42943037849812743,-2.6067994208873135,-1.6839233985573683,-0.611801186492025,41285,83
-0.0010465412948799078,-0.035023769431793396,-0.030257805194532045,-0.48999061919418807,-0.27723944496512776,-2.757854520552828,-1.919911983987192,-0.6889169025773116,262144,63
0.010979732184637965,-0.03285050191678362,-0.039932935675502,-0.02537468868564382,0.006667185216695754,0.1251691884456594,0.1256252761920376,-7.055575163364965,64,60
-0.015358375927426018,-0.2948283075261062,-0.2355206292349854,-0.5242922181270865,-0.5185443835777832,-2.541862000094087,-1.4270788787186446,-0.5069178567117827,16384,14
-0.034565630930714575,-0.3012114320956257,-0.2525162807229465,-0.40328534688386686,-0.4106050652030851,-2.9484657633896254,-1.8509233590079028,-1.6622780012930645,6501,98
-0.001955905110990214,-0.08416006847465998,-0.07166855690714694,-0.5504061799254258,-0.4206251874024158,-2.812853750176102,-1.8697472268004893,-0.6695532514472056,104031,46
0.008030811266657679,-0.03524822153837615,-0.04442806251556293,-0.04271952529169427,-0.041545781910389934,-0.7919959821564001,-0.7504573152116668,-3.638529312961,64,52
-0.021087859410639533,-0.29560829308293823,-0.2407214965263349,-0.5191950971917032,-0.47742293909224165,-2.5418352468565035,-1.4035145137708205,-0.5023370069031524,16384,63
-0.0006831057284269272,-0.0365118335575687,-0.03015673828929618,-0.48496965837522304,-0.2862062584824962,-2.7379541339730387,-1.9448704602041864,-0.6810775622920189,262144,20
-0.004266185959737183,0.03188606167194073,0.026273203287068496,-0.0073573903544547235,0.012731928029019533,-3.6333337683619384,-3.5689587265042397,-17.088606414295878,406,64
0.005677156656444813,-0.01903082260356006,-0.02110052474789996,-0.020831956814130737,-0.03644028530256747,-1.1735796821447884,-1.1200562525522755,-3.6678923056783725,161,100
-0.044807135361822126,-0.19902786769847758,-0.15807090392093728,-0.16098380291451767,-0.19411050959834966,-6.632503266441476,-5.815208557583047,-10.912331474513815,2580,8
-0.0070646044371577565,-0.1857313925709208,-0.15088525945660283,-0.5807116379024819,-0.4576838020000215,-2.699955206025966,-1.7091989984646787,-0.6241338217816036,41285,4
-0.028520410855385193,-0.2703902124030072,-0.21721358355667272,-0.3041523877013372,-0.34110413938159106,-2.527351872232234,-1.4382157921323202,-1.3264832815759098,6501,12
-0.0017493253927574402,-0.0012151322019184553,0.0001902613570346276,-0.0004609637730446946,0.00031247823556990184,-0.41743690818936574,-0.3834968241487747,1.392349214618438,64,1
0.00871020626294325,-0.09406897877393264,-0.09845050066467974,-0.03733979761570032,-0.07624457250520186,-0.6388927231299877,-0.5702138905233162,-12.189886633462026,64,33
-0.003191315347363782,-0.07307991355008069,-0.06426670983250174,-0.007675284361519312,-0.06683560073540493,-1.40869984339765,-1.3265323017411736,-9.919752268501878,161,20
-0.014443461675308043,-0.27276508996273235,-0.21819422800451677,-0.5059803601515269,-0.4609471466348617,-2.4814286062610313,-1.3846516694319888,-0.4869601011451218,16384,53
-0.03209136143757584,-0.1698054140659278,-0.13818588782189414,-0.19398143286224181,-0.20528426368806046,-7.106560580283945,-6.249444975782464,-11.720391088608121,2580,77
-0.002390590930669963,-0.08692377162659405,-0.07078618045335185,-0.5367028276522589,-0.34988054762582216,-2.7388198355809754,-1.8451692180555106,-0.6552353547995637,104031,65
-0.05605236373350913,-0.19753478556085508,-0.1440839238092771,-0.1810992289709148,-0.17338606420318128,-6.827487971879088,-6.0412131785258385,-9.976735051137682,2580,86
-0.01682770304929643,-0.2875685623016965,-0.21865276185328006,-0.5535186112617118,-0.4846338982901881,-2.443027069292284,-1.3656756885564851,-0.47895148250430325,16384,45
-0.005518945465433992,-0.17882409757235587,-0.14678960497563975,-0.5985900904114467,-0.459681888063891,-2.7044023882837123,-1.7183117664306533,-0.6173589489357946,41285,52
-0.040843477842426486,-0.16982199311764995,-0.14231731049177912,-0.21133732602108637,-0.2393726725991186,-5.936209804933956,-5.157914069145605,-11.235877355818316,2580,15
0.003015568820223021,0.005444357525614633,0.003525307144233865,-0.008660192709432437,-0.015209319215310643,-1.3989043317473353,-1.3727872909922751,-6.324822047170946,161,48
-0.022536113348929302,-0.2898657357459647,-0.247915061974848,-0.44499668997605635,-0.416095967079925,-2.7013049941767395,-1.6078508106361078,-1.3442848454195981,6501,91
-0.010081173800114468,0.06965877534676013,0.0723568288341085,0.029148425011781456,0.06712698828794611,-0.8475830043074658,-0.8281842621676326,-4.31851744919064,161,32
-0.0007833320904556897,-0.03789964375617077,-0.03209872181337874,-0.4742250886050846,-0.2748397654846307,-2.740399403751142,-1.9268228178023674,-0.683579864215252,262144,12
-0.005979526479552174,-0.16613454682885662,-0.13708682460763666,-0.5515496393266823,-0.46588725498246997,-2.736807820301776,-1.7221337870034925,-0.6246800519587924,41285,35
-0.001405483069381866,-0.03935012748830467,-0.03342930157994236,-0.4950673449416422,-0.2949110316451092,-2.7223437893132263,-1.9194572287871803,-0.6806245916580909,262144,24
-0.015220288974459059,-0.24903225157288278,-0.20215722478887765,-0.564589731873438,-0.4661990052353054,-2.5547964946505246,-1.4413780778664154,-0.5065609094158389,16384,66
-0.010507869161070865,-0.2601170218496174,-0.21874473602347974,-0.5692262643196184,-0.5098720495178509,-2.6352290928555306,-1.5171654642287447,-0.5621383876088832,16384,76
-0.014654168012838264,-0.25430640350233713,-0.2084472288635009,-0.5564681232131602,-0.5081650717731205,-2.5893863698407023,-1.4517664862623825,-0.5385499481393966,16384,72
-0.0119518374835717,-0.2627354022981086,-0.22010122548215347,-0.5048027504092418,-0.4778851142315408,-2.573787520045542,-1.4298481360620308,-0.5127032786576149,16384,61
-0.009207651948906489,-0.2668521598920073,-0.2251486852241097,-0.5548449510212056,-0.5160552523996882,-2.5707588582574883,-1.4748644821270749,-0.5420441207163552,16384,78
-0.00640106879333131,-0.17973215066668827,-0.14187230563373388,-0.5295711058131216,-0.39573208249952346,-2.6560804344980906,-1.6850992602051338,-0.6049610084242291,41285,27
0.005086243784749571,-0.01237761986097311,-0.02135958919580734,-0.04329184364183662,-0.03654225800613949,-1.768737342470588,-1.6810209440681465,-5.716892339501802,161,12
-0.0014456685809459023,-0.08822956811390918,-0.07087959950901439,-0.512420110738571,-0.3604948272620752,-2.7699174309354375,-1.8698118124777254,-0.6738004548965565,104031,14
-0.05096188148567112,-0.22840768585414378,-0.1883802376346739,-0.2516857880744379,-0.23354790903042458,-6.725616599879676,-5.9591870183470785,-10.305067731273436,2580,65
-0.00693614006308419,-0.16073053747391625,-0.1327614138967412,-0.5935777008590866,-0.4442897590723629,-2.747881307677022,-1.7281567569497722,-0.6319998612342212,41285,39
-0.044322518270317975,-0.30244018088601743,-0.2337390355152463,-0.3413920989561291,-0.36310164258878797,-2.5603866311602883,-1.5322214232824278,-1.0817733072393294,6501,37
-0.004882893939310163,-0.1770196015250992,-0.14325843644354447,-0.6012924071851697,-0.48997158550043995,-2.779958158903046,-1.753873670409437,-0.6414953658008898,41285,97
-0.021476948669095216,-0.1493340961383936,-0.12471503663842949,-0.09960929349111547,-0.11494232534837602,-6.783438817939418,-6.370636769242934,-20.46011481935281,1024,60
-0.036533841723105434,-0.3494057689823879,-0.2890214245434398,-0.4146202497007969,-0.43261435221576316,-2.614117204954392,-1.5249891238413027,-1.5114935084404262,6501,18
-0.005079863590220399,0.019269756866994905,0.019774669643971583,-0.012300556069499296,0.013217719379688093,-0.23791597435167186,-0.27697898444131064,-0.1309952784535612,64,80
-0.027046293217818682,-0.04448936146277866,-0.0265010208081829,0.013752785038185864,-0.013649968641530284,-3.9378057125423354,-3.7980194531159737,-15.125434119629839,406,65
-0.019723106728928706,0.06380176475242418,0.0708362902399806,-2.0824634689458517,0.014656837220949424,-0.8802006030554923,-0.9556811224340862,-0.04346398058915069,64,87
-0.02672853254290297,-0.1208755219981351,-0.09167264507469997,-0.0491062741221676,-0.1493411053110355,-7.028481689628854,-6.649481152478805,-20.770974029229688,1024,50
3.108624468950438e-14,2.4158453015843406e-13,1.5631940186722204e-13,-1.1231016117108084e-12,-3.007372129104624e-12,-3.725464381432175e-11,-3.660716174636036e-11,3.1780538301563146,64,48
-0.01965369558083516,-0.2891398606129497,-0.24095046311030272,-0.3953455429583672,-0.4144492181134402,-2.7917498580329845,-1.6712232356582348,-1.4427854292739826,6501,53
-0.0022668419204488733,-0.08987734796782913,-0.07091072127104789,-0.48348620103973333,-0.33759562474593824,-2.7386586533163286,-1.8850125424233892,-0.6623941808368388,104031,42
-0.0022043091183299632,-0.08480517510333756,-0.07027491793454843,-0.5573285333254566,-0.3855888439084716,-2.796750745923091,-1.912679997761022,-0.6802765380457498,104031,56
-0.00606077299463301,-0.047221166109574456,-0.041630841782881,-0.02839964652909079,-0.05773947251098477,-4.231511217593852,-4.01464544087239,-19.274009816288377,406,14
-0.003049481639041198,-0.09306149005447027,-0.07449768271494764,-0.5453837260425642,-0.3962300968035748,-2.819622966218974,-1.918537835016259,-0.6863107142080661,104031,49
-0.0010343670285175505,-0.04134860410651785,-0.03581987538667059,-0.4863990276628609,-0.284731988249824,-2.7885847016413856,-1.9627313667448216,-0.6968029352747673,262144,77
-0.0012267084655483676,-0.0407177606912015,-0.036521946247471876,-0.49872328349509304,-0.2885864301222708,-2.825300538467596,-1.9706006910296514,-0.6986611500539408,262144,11
-0.008431304819663409,-0.06557603076064945,-0.054486593802770385,-0.036189570827173674,-0.06387133259972251,-3.0421953456056037,-2.93155316786162,-15.455458874444153,406,70
-0.0005735525029972414,-0.03856858640258049,-0.033170834687001174,-0.47314032840905784,-0.32015030767581953,-2.767384832518114,-1.9463161769265087,-0.6904881910617444,262144,55
-0.03379440255571384,-0.16990385599221583,-0.1443179944812258,-0.22654557399082004,-0.22513405342346376,-6.538512666916585,-5.7650219341885025,-11.349914236631275,2580,97
-0.03481007113626447,-0.32873248049154963,-0.2607805235307648,-0.40126502840368894,-0.3882404454650377,-2.6268084206996187,-1.510171234456701,-1.4659479608427202,6501,52
-0.019027525191353877,-0.28615855563722986,-0.22892378705519628,-0.5415818353930628,-0.49958789351248317,-2.5725836832005586,-1.4654858866138463,-0.5230326335458714,16384,21
-0.0007455154047704304,-0.038953286941312115,-0.032521282160954304,-0.48348216892367885,-0.26123722163462165,-2.719571240108726,-1.9210152975066113,-0.6744528405495844,262144,43
-0.00356663933217043,-0.09101120091756787,-0.07287282269036821,-0.536479606854547,-0.3621479906205317,-2.7162726741331626,-1.8316256832716604,-0.651688679607759,104031,26
-0.03840107074161549,-0.09123849735883326,-0.06996799619156183,-0.02723896683115455,-0.07241214334477014,-7.008775287712063,-6.702155945962468,-23.741287431733436,1024,73
-0.02998490589067172,-0.06381391733663819,-0.045026733229904074,-0.03528913583740191,-0.05206270034793256,-7.019348132043261,-6.6587831761458665,-22.143366962130223,1024,77
-0.0009886102845118728,-0.03792310086409055,-0.031864795582067056,-0.46082809698961924,-0.2766411768175698,-2.6827069289953718,-1.8879245662755062,-0.6658394845239085,262144,62
-0.0026633623221627117,-0.09162878638325632,-0.07316545873040643,-0.5018645925785736,-0.3446186618765864,-2.8055650120271904,-1.8871380986761388,-0.6688719822642522,104031,44
-0.006823788193708015,0.10261332347370776,0.09829498893296022,0.04268399344627894,0.09327977155889042,-0.7317854908926256,-0.7764610640927488,-5.652320283578496,161,83
-0.009138042000628458,-0.1801093874320018,-0.14307841348312064,-0.5470201425770577,-0.46218349677229226,-2.745750752338754,-1.7136626767550838,-0.6274537298844315,41285,56
-0.03530075677780708,0.0874589703786924,0.10965636180922302,-1.386925669210543,0.039683083771093926,-1.5379069205972895,-1.5399433449940358,-5.390497707551169,64,88
-0.0023400486785269056,-0.09178463684805258,-0.07515189470939727,-0.5621675579479593,-0.36061623664174,-2.826867587174898,-1.9204156564626282,-0.6824385120027063,104031,7
-0.027417280528199663,-0.25316718351116985,-0.20699933658408842,-0.389392993356888,-0.36895206788467544,-2.623119819698362,-1.5442591066187386,-1.3415495430973357,6501,73
-0.006155117362411545,0.043885593655674106,0.03832120567355923,0.00177689634570146,0.01926857260521285,-1.9483355143413317,-1.8940743715467332,-8.389563628783103,161,1
-0.025131401334689673,-0.2708322191281291,-0.21666781290339943,-0.41404920710247495,-0.36637670299087266,-2.5465185294505903,-1.457000789138221,-1.2104130324623399,6501,51
-0.02749328080712528,-0.04326313269062142,-0.032579105964323764,-0.08564266021380315,-0.06254607969408847,-7.242746516637757,-6.873502834209794,-19.701497000174456,1024,32
-0.0014305417237931918,-0.03896876194826367,-0.03282355344582718,-0.4844186698537294,-0.2980051128613888,-2.7496833115489094,-1.9206518758113258,-0.6778833448189799,262144,80
0.004606962685026148,0.0058488103187378775,-0.0021754084059635646,-0.02249385552503674,-0.0072187051351747435,-1.0241360512211692,-0.9935603906709377,-5.33318415170031,64,50
-0.0011021916985265773,-0.03835233875250142,-0.032420032722513155,-0.5044514749534169,-0.29862603573317353,-2.740582828135176,-1.9137961296668184,-0.6810539305261359,262144,37
0.0019743381283470656,-0.09585094376265703,-0.09368943776619072,-0.03185930957222779,-0.10074639619450534,-3.7032934766353796,-3.5375656945105507,-16.825954631453165,406,5
-0.007007631441129235,-0.18650710161958803,-0.14994189198158067,-0.6533603158000626,-0.49556502645134587,-2.7575500779721005,-1.7411286002490372,-0.6305155822154418,41285,80
-0.0011667650624117138,-0.02574390374688125,-0.021449947126631293,-0.0007690260814795257,-0.036143906419094894,-0.3856028818384676,-0.35307221974455294,1.4218501979035572,64,82
-0.0031408657282284065,-0.09488351374681184,-0.07675207283918284,-0.5736453526838019,-0.3738933147479689,-2.7412669010710964,-1.8473658003263966,-0.660780246680357,104031,34
-0.0011455070785706953,-0.04060168688315002,-0.03440851545431572,-0.5121307180360914,-0.2998834791330098,-2.72065663506222,-1.908015128122853,-0.6740964854597857,262144,83
-0.003213725113281241,-0.08724533097753792,-0.0733748530375934,-0.5245618338593955,-0.3401081307134558,-2.7381906554891975,-1.8702859628143687,-0.6614651260887507,104031,73
-0.03780078421544205,-0.20925099921825227,-0.17404963415643684,-0.2166843404326739,-0.23447146235571398,-6.520553020520727,-5.788058054241837,-10.49235682329299,2580,10
-0.0074961761678266695,-0.046958601975657814,-0.04100726491418159,-0.01647712815379821,-0.23980987702223075,-3.0663918012804396,-2.90477060100701,-17.6568069877393,406,71
-0.00508068786972611,0.01927096915440485,0.01977598516699099,-1.0204366403391751,-0.5810430682088684,-0.2371937369895244,-0.27788852776580675,-0.13099387045942404,64,18
-0.02430662199277238,-0.10507383021751639,-0.07599262417482544,-0.060717848382893666,-0.08107086505242644,-7.138892118667774,-6.764626314994133,-23.020760491880516,1024,39
-0.006263086242821324,-0.08592499507332893,-0.07329212690605559,0.006448749971570115,-0.07191786036511388,-1.9478231216904454,-1.8276396355249438,-5.091108373544194,161,65
-0.02689305899715925,-0.2268431571591646,-0.19913014281015515,-0.2882287278460061,-0.26313882856830645,-6.533297414790767,-5.752824166041497,-11.980505209553767,2580,18
3.108624468950438e-14,2.3936408410918375e-13,1.5498713423767185e-13,-2.2182256032010628e-12,-3.219646771412954e-12,-3.767297585000051e-11,-3.700062478628752e-11,3.178053830156311,64,62
-0.014713907555343114,-0.27834158894046773,-0.231975262157575,-0.6209214570835759,-0.5092490221696672,-2.609578816636145,-1.4832827082275613,-0.5280820817311,16384,9
-0.0006728452797175439,-0.03884681885747627,-0.03235276840903655,-0.5008305427101322,-0.28250280039028686,-2.7003939047715027,-1.896232540937771,-0.6731832609287637,262144,71
-0.016756963743214864,-0.2747428509720917,-0.21646665240540117,-0.5719592027482316,-0.4688965114250608,-2.5117474988556605,-1.431929914392638,-0.4988247223769402,16384,29
-0.035427374417711474,-0.3308859126502916,-0.2639952668907461,-0.45952123631483927,-0.4102892857539776,-2.64322077156295,-1.5634684517372568,-1.1030319459190412,6501,30
-0.03390028821776239,-0.17050204627501886,-0.1392806006659166,-0.1670200029332075,-0.20097712378613236,-6.3839257856843075,-5.626927164809012,-11.099601421561054,2580,57
-0.01070621331565727,-0.06584531767986035,-0.05452691109096012,-0.00830322622857684,-0.051010971033287375,-3.582702515184998,-3.49299550496141,-21.606722729630764,406,35
-0.05490584421242369,-0.14338638070003887,-0.09799911019627261,-0.14037785162554417,-0.13556147448678485,-6.732495834546094,-6.042158133084194,-10.206837049966692,2580,26
-0.017423002456743716,-0.29853832684875004,-0.23320037272212613,-0.5149645503484801,-0.476545788372943,-2.5244600973307803,-1.4230320257796278,-0.5083317781034986,16384,49
-0.0004734408212754165,-0.03686211198073223,-0.03146961553758421,-0.5032477450732026,-0.299067903386906,-2.816554669597411,-1.9615295283374277,-0.7012713467298011,262144,93
-0.0024483473157987956,-0.08156144007397731,-0.06731953799941279,-0.5292568681467017,-0.36862973581076275,-2.689990669184694,-1.830544962907264,-0.6507548458967762,104031,55
-0.026538694035828005,-0.10355818295310061,-0.07312923227552673,0.05097268456461993,-0.08413034187792755,-0.5189296743368677,-0.478577246988321,-8.806986541820823,64,63
-0.003618427359937519,0.0026322904552585264,9.627271214606597e-05,-0.003261160799242856,0.011981478044374503,-1.786038771656549,-1.7083205623216524,-7.771630203586104,161,43
-0.0025720480382780534,-0.09469008277121214,-0.07698566240797322,-0.5140519683872461,-0.3347634442685432,-2.740914320850282,-1.863037258422206,-0.6660407196644152,104031,70
-0.007855737490503528,-0.2639310504414569,-0.22127089765245656,-0.5783837061181073,-0.558160588451038,-2.536511248941986,-1.4524900031966685,-0.5269067206345779,16384,84
-0.031909464664980555,-0.31562011956654734,-0.2581917296838478,-0.4080893021810362,-0.4258892222243387,-2.560168782983698,-1.4492865779401616,-1.152336040062871,6501,70
-0.006411785971543405,-0.17685944490007852,-0.14659961879740907,-0.5568795182932377,-0.4620966600222357,-2.79328637692352,-1.7533636698094595,-0.6373849077249819,41285,5
-0.01151365877938351,-0.05048209802369163,-0.03422946569432804,0.016497601572866463,-0.05547601979247393,-0.7505492801457809,-0.6816971485797023,-0.34855401400577257,64,57
-0.0058778414876007445,-0.1782083005664724,-0.14175081395714983,-0.5985524136839983,-0.4714018329624062,-2.646065670714052,-1.7359286376682699,-0.6289225970441773,41285,98
-0.025075265420700515,-0.05170989622720506,-0.03462024463330599,0.001457384905015295,-0.021637029256032298,-3.656666759114488,-3.4927629521775483,-16.11610991342251,406,93
-0.010722093880625642,-0.18330907762744483,-0.13865004078048362,-0.5115345456172948,-0.4234732632797257,-2.6276198131691775,-1.663741933164868,-0.5945068091691441,41285,13
-0.03100244523173792,-0.3132800241592386,-0.2610161392425529,-0.4472978507374668,-0.4464015349829067,-2.7489782571583725,-1.630887892159748,-1.4619603712879856,6501,21
-0.0062297558545368744,-0.18885747214202184,-0.15207711081293762,-0.5817854299175704,-0.5047729310173731,-2.710753810629332,-1.7290904564724654,-0.6271121718094468,41285,50
3.019806626980426e-14,2.4291679778798425e-13,1.5631940186722204e-13,-2.2102319974237616e-12,-2.7058355556164315e-12,-3.767297585000051e-11,-3.6997516161818567e-11,3.1780538301563133,64,14
-0.0027732069029780208,-0.08891414337807331,-0.07206616466738265,-0.5690148644966757,-0.3951681181888528,-2.6909629584104846,-1.8510922417730804,-0.6602106695898143,104031,23
-0.04224938983359614,-0.3307093234572389,-0.26134372831643304,-0.3845979792977267,-0.3718361834199966,-2.7317966234799176,-1.6211308869090224,-1.3246214179032307,6501,55
-0.01568186513630383,-0.006849026653559919,-0.003596680781245629,-0.02505193064281871,-0.012140165129178202,-3.779923481444214,-3.635300332280535,-19.764420084024522,406,39
-0.0023643264943027206,-0.08806304079090539,-0.0737403046942218,-0.5235401732784023,-0.4375364835638197,-2.7916932291847445,-1.889110439415335,-0.6719122281709919,104031,92
-0.007253361755300483,-0.03437057379863105,-0.033390969470201745,-0.03706541942247578,-0.04483736140717847,-3.327631274817435,-3.198875082686659,-15.271572554199897,406,9
-0.037891313626288156,-0.1895436600033429,-0.15696731671874267,-0.20804644104498604,-0.2363148795229536,-7.487644731025915,-6.676179218572251,-10.490603621149045,2580,91
-0.012807604975236102,-0.2751294696377781,-0.2289043398009636,-0.5403789832944128,-0.49516929541063687,-2.623720352742309,-1.4796289420280822,-0.5255803634426949,16384,28
-0.00775801998247482,-0.005933250990635028,-0.0012631373171147699,-0.002209757017334587,-0.025959713275516102,-0.7895986713146232,-0.748865458256592,1.4091309482936178,64,95
0.004125513208650319,-0.017841074406091836,-0.02190414246768262,-0.04202064819246548,-0.0013708909176812442,-1.732304350028905,-1.63736967830673,-13.825606104940626,161,88
-0.0011816186215852387,-0.03903181100939007,-0.03344637350180203,-0.5315596431655595,-0.3441635099849279,-2.794305648725526,-1.9739748726264161,-0.6948457376113768,262144,29
-0.0326549841503138,-0.17570562264604458,-0.14973230000067259,-0.26536123523820393,-0.25089763120815145,-6.802686738620267,-6.003128423346,-11.94869232727515,2580,32
-0.028741501145011672,0.02684913725773558,0.04177274838136439,0.04899655250106948,0.0595460641929173,-3.1121635159098058,-2.979042587406503,-18.91266644800231,406,94
-0.0031150653757217846,-0.087493077245962,-0.07304351127104425,-0.5459414894209856,-0.3568471306241421,-2.768773999665875,-1.8724344131315018,-0.6681793092180964,104031,60
-0.0342523480305401,-0.16251427254932316,-0.133367256920809,-0.19912990729465538,-0.2012786232675568,-6.406787981522441,-5.671875602182281,-10.852213450059402,2580,51
-0.03769077383070268,-0.28125914049023115,-0.2230479676056881,-0.36856694296811165,-0.37747269419806473,-2.5472066766401933,-1.500329064896892,-1.1710065760652166,6501,66
-0.002784022952698009,-0.09413148524570498,-0.0759350610959476,-0.5558886132188683,-0.37307343350565636,-2.7886386842144604,-1.874968334678811,-0.6743786368516455,104031,28
-0.007061193969957657,-0.17681431538392042,-0.14147687082663193,-0.6155504424598692,-0.4634694773429778,-2.706583524856274,-1.751382082814113,-0.6386160902053127,41285,32
-0.018321426216512355,0.029442064359968264,0.03760460297226057,-1.0566746792713162,-3.9368378181926214,-1.2803102812170515,-1.3018360964934463,-3.561688415327187,64,11
0.0024142637285566064,-0.0231839723502945,-0.0255449953692047,-0.025277865677961916,-0.028318584675020398,-1.8007289727096185,-1.6776366373405616,-10.59430960396879,161,85
-0.0014065100020109259,-0.038943568954592736,-0.031802887277436694,-0.4919328862796967,-0.29787190475005343,-2.7472302466306098,-1.9164927528010354,-0.675946260775224,262144,39
-0.00823488408997393,0.021880697829773393,0.024206155075662428,0.016946170541632413,-5.1672777740262006e-05,-0.8562760025038385,-0.875654320711068,-4.170343355248585,161,75
-0.016506861873344044,-0.2717886693508324,-0.22198516428946233,-0.6480310380787639,-0.5241618165078747,-2.5931901982781556,-1.4821105428302894,-0.5614389653175638,16384,10
-0.0010181793482993118,-0.03924143775626076,-0.032812543340415175,-0.5166961990938966,-0.28810254391633566,-2.7891103486196043,-1.9462800369862596,-0.6832567860040332,262144,54
-0.028607119975484985,-0.09746717012468722,-0.07780469898820774,-0.04730136795483947,-0.0899122749428957,-7.7544341747172,-7.369417261223657,-20.28978969756458,1024,18
-0.00710634829127727,0.022980022793874358,0.020517137908597112,0.006223263398707534,-0.0017895418252440924,-1.7534302025343924,-1.7444801402367576,-9.640509475916994,161,35
-0.007764908402651089,-0.025265126983921693,-0.022956362006603833,-0.014372093456700402,-0.027442051318885417,-3.9267380670706586,-3.7977011750739456,-13.950103191372838,406,56
-0.032659513218600604,-0.21821437098989682,-0.18027947990873147,-0.2041517727910087,-0.30947038503805224,-6.964141410033748,-6.1884385374666,-10.671119869647548,2580,48
-0.007137912749174588,-0.17414242779998523,-0.13926637375088888,-0.5905745362133469,-0.4422509864638002,-2.643664765975646,-1.6794855888082443,-0.6069243499471707,41285,84
