newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,train,rep
0.8635018315018315,0.8635018315018315,0.8635018315018315,0.8635018315018315,0.8405675141099155,0.8405675141099155,-0.7184673961414954,-0.7184673961414954,0.8302700458010133,0.47863009232263826,5
0.6677606517766718,0.6677606517766718,0.6677606517766718,0.6677606517766718,0.6577465505224125,0.6577465505224125,-0.5409545351247843,-0.5409545351247843,0.5746121020684588,0.15848931924611134,212
0.552448277015879,0.552448277015879,0.552448277015879,0.552448277015879,0.545385127922181,0.545385127922181,-0.3886129157906544,-0.3886129157906544,0.4125263354606294,0.09120108393559097,23
0.2743922016754248,0.2743922016754248,0.2743922016754248,0.2743922016754248,0.2825422619547423,0.2825422619547423,-0.069554252967033,-0.069554252967033,0.0696901777852367,0.014454397707459272,192
0.2993405233059946,0.2993405233059946,0.2993405233059946,0.2993405233059946,0.3017984619202638,0.3017984619202638,-0.033481204740523,-0.033481204740523,0.03480248148028,0.014454397707459272,25
0.8833724953724954,0.8833724953724954,0.8833724953724954,0.8833724953724954,0.8585933225933227,0.8585933225933227,-0.735862259434533,-0.735862259434533,0.8532563170359344,0.5754399373371569,100
0.8707064107064106,0.8707064107064106,0.8707064107064106,0.8707064107064106,0.8446580806580808,0.8446580806580808,-0.7438111608924644,-0.7438111608924644,0.8438031276899047,0.5754399373371569,215
0.8376542496542496,0.8376542496542496,0.8376542496542496,0.8376542496542496,0.8197903986216747,0.8197903986216747,-0.6768634116535058,-0.6768634116535058,0.8003087638970929,0.3981071705534973,209
0.7450511432084297,0.7450511432084297,0.7450511432084297,0.7450511432084297,0.741321904901245,0.741321904901245,-0.6009598716247403,-0.6009598716247403,0.6926965487241766,0.22908676527677735,199
0.4806388071300357,0.4806388071300357,0.4806388071300357,0.4806388071300357,0.4649143494975485,0.4649143494975485,-0.2128828158342287,-0.2128828158342287,0.2280534364416711,0.05248074602497726,237
0.8335845895845897,0.8335845895845897,0.8335845895845897,0.8335845895845897,0.8063809583809585,0.8063809583809585,-0.7132468831723507,-0.7132468831723507,0.7986770136519147,0.3981071705534973,9
0.5496458478531103,0.5496458478531103,0.5496458478531103,0.5496458478531103,0.5463941672237231,0.5463941672237231,-0.3760270614561871,-0.3760270614561871,0.4022566195190403,0.1096478196143185,32
